Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cb4a4702648abc336b89cf4cab54e072c4ea62297edbffd76bba6c62018fe2b6,2013-04,Dorset Police,Dorset Police,-2.465037,50.711449,On or near TREMATON COURT,E01020528,West Dorset 009E,Investigation complete; no suspect identified
9432dc452e0953ab2bf3677370cadc67911b873fdef7f45d880eafdace4569ea,2013-04,Dorset Police,Dorset Police,-2.513360,50.957166,On or near ST PAUL'S GREEN,E01020543,West Dorset 001B,Investigation complete; no suspect identified
a47217c46fde873c20bb0edc2587c8f7ec02036eb2ee5eab41e2b820ae0e6d3b,2013-04,Dorset Police,Dorset Police,-1.777506,50.734656,On or near HIGH STREET,E01020367,Christchurch 006D,Investigation complete; no suspect identified
842b77fee78f9febf44929450c1408eb7663cca20152c9bd54382e682c004285,2013-04,Dorset Police,Dorset Police,-2.119237,50.697676,On or near WELLSTEAD ROAD,E01020487,Purbeck 003E,Investigation complete; no suspect identified
2a7db60c9a7dc23c7cce6857c017de3fb14b0b5a446b3dc6777beba159de00e0,2013-04,Dorset Police,Dorset Police,-2.258366,50.682720,On or near ORCHID ROAD,E01020491,Purbeck 004C,Investigation complete; no suspect identified
637ab3703f68f66720e2f6f92c3eb9b01024018d0ad4c7c0748784e71b6d1d9b,2013-04,Dorset Police,Dorset Police,-2.760820,50.734012,On or near WEST STREET,E01020503,West Dorset 008B,Investigation complete; no suspect identified
ba86ab57fb9ad5739b6f5eb91c82df3ad6169798e83a87374c7c4762507e05a6,2013-04,Dorset Police,Dorset Police,-2.517010,50.906288,On or near Sports/Recreation Area,E01020508,West Dorset 002B,Investigation complete; no suspect identified
596608100569d973ed362ec23d47698860d3a77c3fff3f86d5a7d10a7d5967e4,2013-04,Dorset Police,Dorset Police,-2.423823,50.713099,On or near LUBBECKE WAY,E01020518,West Dorset 010A,Investigation complete; no suspect identified
884d48ad66911712019ffd2c780c7201d15dd330f2c57c0742de340372ee71e1,2013-04,Dorset Police,Dorset Police,-2.453457,50.703221,On or near CLAUDIUS CLOSE,E01020524,West Dorset 010E,Investigation complete; no suspect identified
185e425227cadd780f95c2c1ade9b4db05c1e737bd7fd508cdf8d2e5cf2d2398,2013-04,Dorset Police,Dorset Police,-2.430356,50.637787,On or near OVERCOMBE DRIVE,E01020559,Weymouth and Portland 002C,Investigation complete; no suspect identified
569654950446c89b51c9e8b739312b02266bf882970446cef00f2cdd4f1c7c43,2013-04,Dorset Police,Dorset Police,-2.470271,50.606068,On or near BAYCLIFFE ROAD,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
bc95840cf7f6decf0c7a06fbcc756042ca515ace1d2306e0c95f8b58f7c16bd1,2013-04,Dorset Police,Dorset Police,-2.475946,50.592861,On or near PARKMEAD ROAD,E01020586,Weymouth and Portland 007A,Investigation complete; no suspect identified
8ab62dc1adfc7ec6cd1fb7ed3dc579402e90ef3d95961f030953cdb05dc2ca68,2013-04,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
ead266e2f6cc8b3474c9890258605bc16ef4cc4a039f526a237f47e5e97b1cd9,2013-04,Dorset Police,Dorset Police,-1.761110,50.732016,On or near ASQUITH CLOSE,E01020364,Christchurch 006C,Investigation complete; no suspect identified
25d613900447be4a1686dec9b5cf95ca6878b9dc1dc3d0b01823f249d8d3c92e,2013-04,Dorset Police,Dorset Police,-1.788454,50.735738,On or near ST JOHN'S ROAD,E01020368,Christchurch 006E,Investigation complete; no suspect identified
1ffc73f412ba7697141aea4206a05922e8c74780d992705a54f2b89d0806efdc,2013-04,Dorset Police,Dorset Police,-1.883935,50.804431,On or near APPLE TREE GROVE,E01020394,East Dorset 008E,Investigation complete; no suspect identified
480308d854dcdab874bd1953a170a6817fb28775cba9d00e3bb7b4184217719b,2013-04,Dorset Police,Dorset Police,-1.890007,50.823339,On or near PENNINGTON ROAD,E01020422,East Dorset 006B,Investigation complete; no suspect identified
840b86e2a33f0e4dae9009d674c50994c5c1ae70f7d67c4f75483fa8720c8557,2013-04,Dorset Police,Dorset Police,-2.162219,50.856055,On or near COMMON LANE,E01020438,North Dorset 007D,Investigation complete; no suspect identified
16853ba931f828f2e50adba6fd7f298c98c76eb3c42c72f7917424e1288ef4d1,2013-04,Dorset Police,Dorset Police,-2.054303,50.635450,On or near EAST STREET,E01020466,Purbeck 005A,Investigation complete; no suspect identified
52888ca513f03f0748823cf26aa5223f648287d472496e2697cf5cee30170830,2013-04,Dorset Police,Dorset Police,-2.071944,50.715116,On or near Shopping Area,E01020476,Purbeck 003A,Investigation complete; no suspect identified
4121b7b8db82814ddfb0b14b8cfeda40b6f3410a938b488f31008704213e7484,2013-04,Dorset Police,Dorset Police,-1.958087,50.609205,On or near COMMERCIAL ROAD,E01020482,Purbeck 006E,Investigation complete; no suspect identified
5a81b4036ea01db25c837c968f84696796a03314963e93485bfb5aba1ed10a5d,2013-04,Dorset Police,Dorset Police,-2.231510,50.678928,On or near BAILEY'S DROVE,E01020491,Purbeck 004C,Investigation complete; no suspect identified
987d5fd8296b028e07a4da25e6352b88e3cdca08fde6f287bc95c61d50f3509c,2013-04,Dorset Police,Dorset Police,-2.459600,50.605868,On or near JAMES STREET,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
2586a231d4666b1104a572cbb2cdd7cbbf2da79150ddf6559750a916229ee266,2013-04,Dorset Police,Dorset Police,-2.460981,50.598308,On or near SUDAN ROAD,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
763bffd4d24c9e832b7278c0f1e838fa1f4cd2737a9b5b2d77e3c6d42fa3e3e7,2013-04,Dorset Police,Dorset Police,-2.606894,50.838394,On or near FORE STREET,E01020530,West Dorset 003E,Investigation complete; no suspect identified
8bc00ee34264afb87a95a47e41d654b15f4526a8adc98a359fbcf9f7c64c2097,2013-04,Dorset Police,Dorset Police,-1.761110,50.732016,On or near ASQUITH CLOSE,E01020364,Christchurch 006C,Investigation complete; no suspect identified
31e4f0950bbaffb14031c8686630cc00023475a558e168f450452375e07399f0,2013-04,Dorset Police,Dorset Police,-1.896241,50.797177,On or near RINGWOOD ROAD,E01020399,East Dorset 011B,Investigation complete; no suspect identified
5687b2183c647bd8963deefcedf5851b46b9b5630eab736ea264ceb41cd9807c,2013-04,Dorset Police,Dorset Police,-1.944665,50.799970,On or near Petrol Station,E01020407,East Dorset 009D,Investigation complete; no suspect identified
59d3fccf163cedb3f739f597caea596f6ba3fc50a1bac9669d22859537231a28,2013-04,Dorset Police,Dorset Police,-2.090208,50.901806,On or near NORTHFIELD,E01020442,North Dorset 006A,Investigation complete; no suspect identified
e134bf940dd6182fc3774721bb3237316944738ddbc1a68356986013f94a2998,2013-04,Dorset Police,Dorset Police,-1.948315,50.641143,On or near WATERY LANE,E01020466,Purbeck 005A,Investigation complete; no suspect identified
a689880ca3f4d25d2bd2c0d6af0ceda1d8837952a6f2beb1dd159ec3c3981e97,2013-04,Dorset Police,Dorset Police,-2.231510,50.678928,On or near BAILEY'S DROVE,E01020491,Purbeck 004C,Investigation complete; no suspect identified
c274a1f9bff1d51d92bf600aacc2c129cb5ba0cadebb1f07bd6b5a1874462f39,2013-04,Dorset Police,Dorset Police,-2.422363,50.895501,On or near FOSTERS HILL,E01020508,West Dorset 002B,Investigation complete; no suspect identified
31a9dde6150f00c52fd58c2225d886878b7cf59bdbd8b560fe3438145e92613c,2013-04,Dorset Police,Dorset Police,-2.601664,50.666768,On or near RED LANE,E01020512,West Dorset 012A,Investigation complete; no suspect identified
3ca5ff2c0e1d61b7f7643e7f500f73ce473cfeafdf061eb6af929aaa9b15128d,2013-04,Dorset Police,Dorset Police,-2.458080,50.616728,On or near RADIPOLE PARK DRIVE,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
729535c186c59c2e201e5a8eb723384906e2fde520c403967bc80a21df3a7405,2013-04,Dorset Police,Dorset Police,-2.443494,50.540111,On or near GYPSY LANE,E01020565,Weymouth and Portland 009C,Investigation complete; no suspect identified
97f60ddc82480552666ee008ee15b2ae220a887d393806b3805eef65fb9b1496,2013-04,Dorset Police,Dorset Police,-2.443425,50.559913,On or near Supermarket,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
9a1cbde30336e8b6ce43e31f61dea1c3ec6aa9facaf554c5f7210bcba9b02984,2013-04,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
4ed83497cd9b5894f69d767f126a69772456fe31ae4dcdf5953c01a20a72616b,2013-04,Dorset Police,Dorset Police,-2.759832,50.769297,On or near PINEAPPLE LANE,E01020536,West Dorset 007D,Investigation complete; no suspect identified
b64257cf0b297792474d6ca2ab0c53194f32e9f8a302457b9eb193b18ca79bdc,2013-04,Dorset Police,Dorset Police,-2.514507,50.955254,On or near SCHOOL VIEW CLOSE,E01020543,West Dorset 001B,Investigation complete; no suspect identified
b353a6146107f3573a09f412e24191620d7a962b34655fe0a5857f155db2c47d,2013-04,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
6ac506cca1ef01fae42049cbde0287d91c5b091b2a981911523fd8c8afc7aa10,2013-04,Dorset Police,Dorset Police,-1.782643,50.739171,On or near FAIRMILE ROAD,E01020368,Christchurch 006E,Investigation complete; no suspect identified
8b7fbdf2e3af6e66b56b43cef5f5df250b1df2d634075910967b7c25ccc0abf2,2013-04,Dorset Police,Dorset Police,-1.867826,50.805358,On or near DERWENT CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
d8b6fb60f46319e36f6ba508e41a1947b4b6061fa0f4d8d914affacba63c7bd9,2013-04,Dorset Police,Dorset Police,-1.860918,50.813740,On or near THE PADDOCK,E01020405,East Dorset 004C,Investigation complete; no suspect identified
94de516f56b0d70d211e1c9af8af4542ade69a4358401d37848af3e2a223d376,2013-04,Dorset Police,Dorset Police,-1.887621,50.823939,On or near Supermarket,E01020422,East Dorset 006B,Investigation complete; no suspect identified
d00f7907d4b624d70073cb39e5615fc61ec6ef626dd077ea536cf069a0e9b4db,2013-04,Dorset Police,Dorset Police,-2.271998,51.034304,On or near Parking Area,E01020443,North Dorset 001A,Investigation complete; no suspect identified
a4762da1d81de7917f80643d2cc0dc6647e9123065836bb95d50bc3fa462e069,2013-04,Dorset Police,Dorset Police,-2.031521,50.738506,On or near OXBORROW CLOSE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
948ee57c2a0170e07a267645c9e4f0b701a204e055a32458b0e8d4c93927af9b,2013-04,Dorset Police,Dorset Police,-1.975059,50.611854,On or near AIGBURTH ROAD,E01020478,Purbeck 006A,Investigation complete; no suspect identified
290a5c0f192566834ffe837b2ac2d6f5d19ac5662842ca546d87cce283952fbe,2013-04,Dorset Police,Dorset Police,-2.241850,50.699707,On or near WINDSOR CLOSE,E01020493,Purbeck 004E,Investigation complete; no suspect identified
0bfadde2b5cd0aeaa91971733926818cf1cafa9be5ab8556d6613fac197b8610,2013-04,Dorset Police,Dorset Police,-2.453804,50.608561,On or near MAIDEN STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
27aa8dd1aa49f2931f95a2e24bcee62d9ba515b4d0b726390e886c5308b4f77c,2013-04,Dorset Police,Dorset Police,-2.516046,50.946372,On or near HALF MOON STREET,E01020546,West Dorset 001E,Investigation complete; no suspect identified
5ecbbea6fd275eb3a811d1221e353aeaf0650fd3e6158e460e2ef8abad796277,2013-04,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
64d2b5254667328efed6f07727415ff696dfc5bb315f9741e2558a2a1c26520c,2013-04,Dorset Police,Dorset Police,-2.071500,50.794925,On or near OLD STREET,E01020409,East Dorset 005C,Investigation complete; no suspect identified
5a9edbf12935d580e936f691a7e25980ac6f475f61e4fffe5bc9baa67e496951,2013-04,Dorset Police,Dorset Police,-1.856961,50.873212,On or near FAIRWOOD ROAD,E01020419,East Dorset 002D,Investigation complete; no suspect identified
187389485154857807982a3b2a00988272fc13227d50253d509ea24c55875ea1,2013-04,Dorset Police,Dorset Police,-1.989816,50.803859,On or near BLIND LANE,E01020428,East Dorset 010C,Investigation complete; no suspect identified
5f787ae02fce397f97a726438e7c8708f5633b07d997517dec5bfe9976cc1c31,2013-04,Dorset Police,Dorset Police,-2.158809,50.855763,On or near MEADOW VIEW,E01020437,North Dorset 007C,Investigation complete; no suspect identified
73258bb1420b4e0165f6e99ca338b089bbf6814059f6d41efc40eeba32a79af8,2013-04,Dorset Police,Dorset Police,-2.190705,50.929237,On or near SHUTE LANE,E01020445,North Dorset 005B,Investigation complete; no suspect identified
24143a1f69bd6ced8fb77aa01e16b42134098af61246a9bacbf98de05551a3ba,2013-04,Dorset Police,Dorset Police,-2.078840,50.755605,On or near PROSPECT ROAD,E01020469,Purbeck 001B,Investigation complete; no suspect identified
4e674227871ea43f02c64c63bbc75799c00f9f251fe4c213f0cad698f2d018ec,2013-04,Dorset Police,Dorset Police,-2.767526,50.727331,On or near SKILLING LANE,E01020502,West Dorset 008A,Investigation complete; no suspect identified
138cd6f906a4110f91ea82a3f5a353ebaf460fcc268fac1e5a44071b4b3e32a0,2013-04,Dorset Police,Dorset Police,-2.569588,50.683278,On or near BISHOP'S ROAD,E01020512,West Dorset 012A,Investigation complete; no suspect identified
a8057c53b2b4a7f37f22abade0f5cefd36d1dad520e1bb87017bb80cf0f09e9f,2013-04,Dorset Police,Dorset Police,-2.452184,50.616490,On or near ASTRID WAY,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
c1ceab591f00d41be86c0865d81c0f33c63e1ebea825dd81ef1a39f9815eb7c5,2013-04,Dorset Police,Dorset Police,-2.440976,50.544032,On or near MONTROSE CLOSE,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
76ce976aaa36d645b0d5e2db23686e4508af888af4ffa7eb3f6969580940e42c,2013-04,Dorset Police,Dorset Police,-2.469864,50.590745,On or near DOVER ROAD,E01020587,Weymouth and Portland 007B,Investigation complete; no suspect identified
05d11ee1c872879e79bfc878b18d3037db134233814a7fa37fde6b93cf2a28a9,2013-04,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
3ab1219c1499d0b528d88146dabb3533c90ce5cea093f91718446055fbe44309,2013-04,Dorset Police,Dorset Police,-1.696820,50.745787,On or near UPPER GORDON ROAD,E01020357,Christchurch 003C,Investigation complete; no suspect identified
3a511eb060d4e51fcd6e510c4e0de2f00d1534f51f5611d58cf534bf59ef3f20,2013-04,Dorset Police,Dorset Police,-1.761641,50.736181,On or near Parking Area,E01020364,Christchurch 006C,Investigation complete; no suspect identified
b3283e4d26fd6c7a8df2f8ad8d57d9dadc3620e58641f13eae6177efd0b37e0f,2013-04,Dorset Police,Dorset Police,-1.887273,50.821080,On or near KINGS CLOSE,E01020422,East Dorset 006B,Investigation complete; no suspect identified
b6c433630c45b5e449dcec81b8dcdc069a2afe43765317009daad283065952d2,2013-04,Dorset Police,Dorset Police,-2.268293,51.034852,On or near NEWBURY,E01020443,North Dorset 001A,Investigation complete; no suspect identified
8822f06f02dd2bf4da77301b7e5144b430cfa301b517aed0c87a900da535efac,2013-04,Dorset Police,Dorset Police,-2.300755,50.933906,On or near THOMAS HARDY CLOSE,E01020459,North Dorset 004E,Investigation complete; no suspect identified
57932d275f95fbb99ecf1f92835a877d59850e0d6344d602f50b64f3c5b8ab5c,2013-04,Dorset Police,Dorset Police,-2.039674,50.660141,On or near Parking Area,E01020466,Purbeck 005A,Investigation complete; no suspect identified
acc390f1691868143c576e3c3d2f3e94947268bc273a2ab4227253e0d27cd52b,2013-04,Dorset Police,Dorset Police,-2.149052,50.727668,On or near Parking Area,E01020476,Purbeck 003A,Investigation complete; no suspect identified
a0440c681f87a9e59ceffb1a553444aa2461e1699e6fed0ee086a53ce4456acd,2013-04,Dorset Police,Dorset Police,-2.240037,50.680295,On or near THE ALISONS,E01020491,Purbeck 004C,Investigation complete; no suspect identified
9a4a16d3a0202b5f5ba5d8cb5e36a467b7f6e2d98a471c9cc1ed9325d93bb4aa,2013-04,Dorset Police,Dorset Police,-2.444858,50.629594,On or near Park/Open Space,E01020557,Weymouth and Portland 002A,Investigation complete; no suspect identified
15d339333bcba309c415fc5a1cf19e47f519ec19bfc29ecb6e2a02a9a57f7360,2013-04,Dorset Police,Dorset Police,-2.448469,50.533554,On or near LIMEKILN CLOSE,E01020566,Weymouth and Portland 009D,Investigation complete; no suspect identified
8f9cfd0aa6c437d91181fdbb5fd44470e7b8a4339a585292a3427603f331eeaf,2013-04,Dorset Police,Dorset Police,-2.461514,50.606525,On or near WESTON ROAD,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
a7ec7697e2b1e5ab616d6c673beeb11feb7eca5754860bf0a73d55f2812a025c,2013-04,Dorset Police,Dorset Police,-2.379611,50.643836,On or near MILLS ROAD,E01020537,West Dorset 011B,Investigation complete; no suspect identified
56ddb2c919abd627d89c662c22c115ac93bc0a52d2f94390a2aae3747dad5d9a,2013-04,Dorset Police,Dorset Police,-1.766953,50.733772,On or near Parking Area,E01020364,Christchurch 006C,Investigation complete; no suspect identified
0207cea639ff1771e004a2f61aee29a350b24ac895628b9f8b9ba02f9b35fa05,2013-04,Dorset Police,Dorset Police,-1.732139,50.743428,On or near VETCH CLOSE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
8c322d0e4e54919a002797e135cfc9dde640ad9428ba8eb895932432f580e5c8,2013-04,Dorset Police,Dorset Police,-1.882618,50.780788,On or near ELM TREE WALK,E01020400,East Dorset 011C,Investigation complete; no suspect identified
314d381178a19ccb05f0fe88c3ab263e3c8886b84faab3b2cbb41c4622a79e24,2013-04,Dorset Police,Dorset Police,-1.991307,50.800100,On or near THREE LIONS CLOSE,E01020428,East Dorset 010C,Investigation complete; no suspect identified
0b834d29eae5c4688bcf15180f5f53bc9ff1fc63d844fd9ddd3ef7646cc216b0,2013-04,Dorset Police,Dorset Police,-2.297470,50.927602,On or near ELM CLOSE,E01020458,North Dorset 004D,Investigation complete; no suspect identified
1f9dd9b3270ecbb4c3c40d4a108605586b79f8a481c028d8b166971e03a031ae,2013-04,Dorset Police,Dorset Police,-2.304526,50.925300,On or near CHURCH STREET,E01020458,North Dorset 004D,Investigation complete; no suspect identified
8409839ca02e9f926c982576316f3f48572490e6f86c2b132d66355152e52b82,2013-04,Dorset Police,Dorset Police,-2.274823,50.662557,On or near THE ORCHARD,E01020490,Purbeck 004B,Investigation complete; no suspect identified
632c59fa8c027ca7e3f88685eeb48d27026c8eb92bbe0c78c7d550a52b1519dd,2013-04,Dorset Police,Dorset Police,-2.443983,50.701675,On or near Supermarket,E01020524,West Dorset 010E,Investigation complete; no suspect identified
eb549adb23e098dd4b6fb177c01dfe8178fcfb11819b2b524d2f331e338332c8,2013-04,Dorset Police,Dorset Police,-2.455111,50.609330,On or near Supermarket,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
1a85199f45be236c37ee20241bdbd407b5bba2f767f0793e13a0bfcffc2ccb22,2013-04,Dorset Police,Dorset Police,-2.458152,50.613886,On or near Pedestrian Subway,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
9f0232a1bd1c07b9b49ba9a74b6acef19620c228889caf80873f88f02e1385b7,2013-04,Dorset Police,Dorset Police,-2.465069,50.605855,On or near ASHTON ROAD,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
8816c4edacebd202f8f9268b49c6dca6bde8142e03883344846630001282b66a,2013-04,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
2e9d5cf06b515d50ae03621102b94020784194f0ed734264b000e27fc4a31b60,2013-04,Dorset Police,Dorset Police,-1.690268,50.750716,On or near WYNDHAM CLOSE,E01020357,Christchurch 003C,Investigation complete; no suspect identified
0bbd8fc1d658b748784a36b8c46113100964cca84da0c4d9fa3f46a1e2f3a24f,2013-04,Dorset Police,Dorset Police,-1.793765,50.739668,On or near LANCER CLOSE,E01020361,Christchurch 006B,Investigation complete; no suspect identified
