Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
83a392fe4b3c475dc44025939d6498c7e7f5a54052e1c8fb27b9c00cd91abe88,2014-10,Humberside Police,Humberside Police,-0.264730,53.763347,On or near TAYLOR AVENUE,E01012841,Kingston upon Hull 017A,Offender given community sentence
cf43d7a8252888692e2ce67520b9385ccdd8ca973fa401458e3cddf2895c4854,2014-10,Humberside Police,Humberside Police,-0.085336,53.564138,On or near GARDEN STREET,E01013221,North East Lincolnshire 003D,Offender sent to prison
4ffd4f4cca00d871db2b89a47a79345774804ce9e4b30e56bf5642ed3cca3eef,2014-10,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Offender sent to prison
97d6d8e3238aa0ffed34a75c842d476436bd121e018135c092b136e7add6dc72,2014-10,Humberside Police,Humberside Police,-0.294103,53.758078,On or near PRESTON ROAD,E01012894,Kingston upon Hull 020C,Offender given community sentence
e2462c8737bc7194d8e7f514a4dff8b384f86768058708e5679b36f490765c73,2014-10,Humberside Police,Humberside Police,-0.317348,53.777671,On or near ILCHESTER CLOSE,E01012906,Kingston upon Hull 004E,Offender given suspended prison sentence
440d6bb3e46161cbf0772207e16fd1aeb08bc2db1d676c3ea9c6b121d9ce751e,2014-10,Humberside Police,Humberside Police,-0.371072,53.743184,On or near RUSKIN STREET,E01012859,Kingston upon Hull 030A,Court case unable to proceed
eced3b2e730ba705d26a874d7ba6c5fb12d20d35f5859bd37176eb0966b7e467,2014-10,Humberside Police,Humberside Police,-0.415795,53.836110,On or near ROSEMARY WAY,E01013039,East Riding of Yorkshire 020C,Offender fined
d0e05a70b618d445c77ae4ac0675e5c80bdaaf1a6f58fdb4c41e1f5433bffbdb,2014-10,Humberside Police,Humberside Police,-0.056679,53.572297,On or near GRANT STREET,E01013136,North East Lincolnshire 002A,Offender sent to prison
f1d61064ae03338bb7fa277ee888ff9926dbebee8809b86082e995faac36b53e,2014-10,Humberside Police,Humberside Police,-0.073011,53.570179,On or near TIVOLI GARDENS,E01013137,North East Lincolnshire 002B,Offender sent to prison
58ab685849ff54855b48bd40f5ddeef41ddd04c5fb1c732a4923f471b6b69e08,2014-10,Humberside Police,Humberside Police,-0.297149,53.772783,On or near MORTLAKE CLOSE,E01012826,Kingston upon Hull 011C,Offender sent to prison
093cad87d4b48238697d27b02d3c196b664714cf336540ce3e2fca7b1a7c3175,2014-10,Humberside Police,Humberside Police,-0.341418,53.745321,On or near KING EDWARD STREET,E01033104,Kingston upon Hull 029E,Offender sent to prison
0167e7c6f3e6194d0fbb57db6f080bafba6808637d43f644c3ca5ec96903d404,2014-10,Humberside Police,Humberside Police,-0.664844,53.561879,On or near Supermarket,E01013282,North Lincolnshire 017C,Offender given community sentence
1227b0cd00c26256ef1adcb6f68e5ba3acdf2530bb4b94f1abf8e1b7b1d37de4,2014-10,Humberside Police,Humberside Police,-0.072679,53.572502,On or near Parking Area,E01013137,North East Lincolnshire 002B,Offender sent to prison
574962be346bb4d4debc1c45d482e10c5dde2441e4b73102d25332a8ab3797cb,2014-10,Humberside Police,Humberside Police,-0.371706,53.732676,On or near HAVELOCK STREET,E01012889,Kingston upon Hull 030B,Offender given community sentence
cf146c91ba0d1e12ec3e8a75ff90ea237f4a0f3da145bf698c7dc87aaa832d63,2014-10,Humberside Police,Humberside Police,-0.684305,53.584756,On or near SCOTTER ROAD,E01013285,North Lincolnshire 012B,Offender given community sentence
649528284453bb759cd1dd2dae893bb5b4745fb9406e71d1f107b43d03604751,2014-10,Humberside Police,Humberside Police,-0.087847,53.564052,On or near BETHLEHEM STREET,E01013221,North East Lincolnshire 003D,Offender fined
fe1bd3ba76891089479e2fb0f9e2c116753c99522706d602282ff6ecaf6da86f,2014-10,Humberside Police,Humberside Police,-0.203355,54.092568,On or near BAPTIST PLACE,E01012931,East Riding of Yorkshire 003B,Offender given community sentence
8784a52988eaa3bf42d6417e3add8311f2f6611c2aa26010ba728a4ac401eae6,2014-10,Humberside Police,Humberside Police,-0.685728,53.586129,On or near MINSTER ROAD,E01013334,North Lincolnshire 009D,Offender deprived of property
7290378f808e69294de16f940aecc3f3b41989c971982f23f1c3781d01344e46,2014-10,Humberside Police,Humberside Police,-0.031268,53.558801,On or near Shopping Area,E01013129,North East Lincolnshire 017A,Offender sent to prison
cc7fedc805cc5f3bf2547b644930c5fd51ff5e35228ed5c4da0e2b5d01a8d7bc,2014-10,Humberside Police,Humberside Police,-0.123151,53.568836,On or near SERVICE ROAD 2,E01013147,North East Lincolnshire 009A,Offender given community sentence
35a1ff776b59102a21b5127ce17a4cafe8c583eba0b64f762cd815b5aa28b16b,2014-10,Humberside Police,Humberside Police,-0.422957,53.729163,On or near BETHUNE AVENUE WEST,E01013010,East Riding of Yorkshire 043B,Offender given suspended prison sentence
8fbbacbaabaab50a2d87d98a129b26082d7ae82e5b18b91d0e983bbe6b04e339,2014-10,Humberside Police,Humberside Police,-0.368975,53.782052,On or near GREENWOOD AVENUE,E01012880,Kingston upon Hull 008C,Offender given conditional discharge
f30476d1ae0ebe37a192960e302b8252215c9ef799657fb0dbfd50f7225869ab,2014-10,Humberside Police,Humberside Police,-0.363126,53.739274,On or near CHOLMLEY STREET,E01012891,Kingston upon Hull 030C,Offender given conditional discharge
225342170cde8b8d935a20e7e51f9d64471e91f900d2b58a8c4da4a3a940985d,2014-10,Humberside Police,Humberside Police,-0.359789,53.748666,On or near TRINITY STREET,E01012852,Kingston upon Hull 024B,Court case unable to proceed
2f2857a6500b8df99047a02348c961a291ddb6c784c886dd17b7ad62cd26ee68,2014-10,Humberside Police,Humberside Police,-0.870419,53.705174,On or near GOVERNMENT STREET,E01013000,East Riding of Yorkshire 041C,Court case unable to proceed
b4c1c461c2d15d972550ffdd0f26f51bc27db114f651280f22e6af2f961cfac9,2014-10,Humberside Police,Humberside Police,-0.673033,53.586771,On or near AXHOLME ROAD,E01013334,North Lincolnshire 009D,Offender given conditional discharge
7290378f808e69294de16f940aecc3f3b41989c971982f23f1c3781d01344e46,2014-10,Humberside Police,Humberside Police,-0.031268,53.558801,On or near Shopping Area,E01013129,North East Lincolnshire 017A,Offender sent to prison
de9493f81d39bcb2c3f341c5c1ce1e827333523a3804f38f8d793ef1547e7825,2014-10,Humberside Police,Humberside Police,-0.656577,53.592637,On or near ELIZABETH STREET,E01013332,North Lincolnshire 008E,Offender given community sentence
f080c0162aa96b8c45289fc294ccdeea28f947cb0bf699b889d668f4c85a3de9,2014-10,Humberside Police,Humberside Police,-0.345375,53.746904,On or near NORTH STREET,E01012851,Kingston upon Hull 029A,Offender given conditional discharge
54ca129e538914ca90d3c0cbedb83472400c23376850bf19421a496d12f11b0c,2014-10,Humberside Police,Humberside Police,-0.058569,53.570610,On or near MANSEL STREET,E01013138,North East Lincolnshire 006A,Defendant found not guilty
d8e3fca71452e4a2104f19b7ea3f9ec610c843a99715928d011222a198fdda5e,2014-10,Humberside Police,Humberside Police,-0.191748,54.083090,On or near Supermarket,E01012944,East Riding of Yorkshire 005A,Offender sent to prison
c420738f2c045e2e56b04f63b0e2c8b0fd51231082d3eee1192d72e536a64e61,2014-10,Humberside Police,Humberside Police,-0.095010,53.564930,On or near HUME STREET,E01013221,North East Lincolnshire 003D,Defendant found not guilty
c13689a1be0f1cdf433fe754ea38c5bc375ed424f6fdc06252eac4072144e01b,2014-10,Humberside Police,Humberside Police,-0.062671,53.563125,On or near FAIRMONT ROAD,E01013141,North East Lincolnshire 006C,Offender given community sentence
57b31d90949aea592eae0613147b18d8ffb71b90a8c1a24f8b72953540dcbca2,2014-10,Humberside Police,Humberside Police,-0.348671,53.757197,On or near KOTTINGHAM AVENUE,E01012867,Kingston upon Hull 024E,Offender sent to prison
cb21c8ad8ccd187684d33fb474724976ccad2feaff8feb14ea83c5a9b1c4c625,2014-10,Humberside Police,Humberside Police,-0.035343,53.554274,On or near LUDLOW PLACE,E01013131,North East Lincolnshire 014A,Offender fined
011220ecd076ace4bbee85d68f1771c0b9701bb7a7e61d1346cad6546db3e119,2014-10,Humberside Police,Humberside Police,-0.187421,54.084508,On or near PROMENADE,E01012944,East Riding of Yorkshire 005A,Offender fined
b0aa34bc84cf946cdfaf8f1ae472bf768ada755c325dfaf9459dde6eee66fc60,2014-10,Humberside Police,Humberside Police,-0.028685,53.670762,On or near TURMARR ROAD,E01013086,East Riding of Yorkshire 039E,Offender sent to prison
15bb743d445656133be1540c9965b0a382f832570d17fe50fff0ca2c46aacc8b,2014-10,Humberside Police,Humberside Police,-0.342632,53.745311,On or near BURDEN STREET,E01033104,Kingston upon Hull 029E,Offender sent to prison
0bc835768343d3ca354a726aed7dccf28f9698babce662e88a63275a5441cadc,2014-10,Humberside Police,Humberside Police,-0.390511,53.735276,On or near THE GREENWAY,E01012858,Kingston upon Hull 031A,Offender sent to prison
721707444af7864b00988f3ae1617dc7876222ab8429cf69d791876a6a2c8292,2014-10,Humberside Police,Humberside Police,-0.414345,53.781150,On or near Parking Area,E01012957,East Riding of Yorkshire 025A,Offender given community sentence
ac8dd194265ac80a24c5a1a65a07f56b0fb62fa5eff37b23b3db91bca162a528,2014-10,Humberside Police,Humberside Police,-0.876236,53.706316,On or near Supermarket,E01012997,East Riding of Yorkshire 040B,Offender sent to prison
d48bc5e8f912d72f8317f50612775df502533e12e6e961ab17c4aba071416a2c,2014-10,Humberside Police,Humberside Police,-0.652511,53.567017,On or near Parking Area,E01013239,North Lincolnshire 017B,Offender sent to prison
f58251c0043e3fdd4c17b148649caa01c0be1dec19ff4087ed3078d75d22c747,2014-10,Humberside Police,Humberside Police,-0.368279,53.753816,On or near HARDWICK STREET,E01012760,Kingston upon Hull 025D,Offender given suspended prison sentence
f7bcebdd05280413146835486c60e25a098761380b73bdbee14e549ca6fcc0ed,2014-10,Humberside Police,Humberside Police,-0.088002,53.565286,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given conditional discharge
77240cbcbda0e6fb1332240b46e83cbf1dc6522c97462af38dce440e3c864cf3,2014-10,Humberside Police,Humberside Police,-0.088002,53.565286,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given suspended prison sentence
bf1747e0d48b23d16133d5a0efb338e2a5d77b97b20f5899bf4254d26215bd31,2014-10,Humberside Police,Humberside Police,-0.337227,53.741614,On or near DAGGER LANE,E01033104,Kingston upon Hull 029E,Offender sent to prison
10fdac9718bcb09937d7b50e4c1636e4f9eac834b45b166bcc14481fa953e3a5,2014-10,Humberside Police,Humberside Police,-0.684636,53.565325,On or near Supermarket,E01013280,North Lincolnshire 016B,Offender given community sentence
4d062e6046eaba2bc466960d681649635a1483f3d7cb6d3a381184948c0f6d80,2014-10,Humberside Police,Humberside Police,-0.342632,53.745311,On or near BURDEN STREET,E01033104,Kingston upon Hull 029E,Offender sent to prison
96e56a98fc11b7fc48750ed28536d736b07bc9bd83cdc7d698bf06d83b93d887,2014-10,Humberside Police,Humberside Police,-0.435930,53.755356,On or near SETTERWOOD GARTH,E01013112,East Riding of Yorkshire 025D,Offender otherwise dealt with
35554d4c29b2d48e78cc61632637b6748589b5c90aef44595b4f668c5d52efdc,2014-10,Humberside Police,Humberside Police,-0.071346,53.558977,On or near GRANVILLE STREET,E01013161,North East Lincolnshire 011B,Offender sent to prison
6d656b013034d38e127b43af9118cce99e064da93c1cce5184039b5a270bd171,2014-10,Humberside Police,Humberside Police,-0.339833,53.766289,On or near Sports/Recreation Area,E01012871,Kingston upon Hull 015D,Offender sent to prison
a3b2936505cfbf96348862d229f9ebb0726c4d4ee2e8e3fde6c0c1da07abf3cc,2014-10,Humberside Police,Humberside Police,-0.416538,53.756774,On or near WYMERSLEY ROAD,E01012800,Kingston upon Hull 023C,Offender given suspended prison sentence
666cbba303a0a6b052b7087629ea6a56e48abc7d235e11b8e82690b87ed48cb2,2014-10,Humberside Police,Humberside Police,-0.353247,53.768587,On or near Supermarket,E01012767,Kingston upon Hull 012B,Offender sent to prison
6c3bfa4375f58574f249cd446d915e89934e2bc7bd7590e1e4b7e5178c6b8d10,2014-10,Humberside Police,Humberside Police,-0.303385,53.758875,On or near NEWCOMEN STREET,E01012902,Kingston upon Hull 022D,Offender sent to prison
e0814804bca92d906a68e9a5ab9f3c354b7e40701099d0e197107af87ff13943,2014-10,Humberside Police,Humberside Police,-0.341320,53.746668,On or near ALBION STREET,E01033104,Kingston upon Hull 029E,Offender sent to prison
d3e430e7aa10c7d94faf16f867bd500c08da76de8907b95923be146d370ebebb,2014-10,Humberside Police,Humberside Police,-0.068544,53.571104,On or near HOPE STREET,E01013137,North East Lincolnshire 002B,Offender sent to prison
5c91add1c2c3457effd9f0c19a626b2e5e3b8842443b97111bc0a8732e2b17dd,2014-10,Humberside Police,Humberside Police,-0.117357,53.545938,On or near TALLERT WAY,E01013209,North East Lincolnshire 019D,Offender given conditional discharge
f17c3387657307ac87900d266044802483db5a432462f2de2ee047c81cf9759a,2014-10,Humberside Police,Humberside Police,-0.368620,53.730917,On or near WEST DOCK STREET,E01012889,Kingston upon Hull 030B,Offender given community sentence
a62e61b0dc735d814784bd289098a89d2e05589b75c40fa1005524506c82120c,2014-10,Humberside Police,Humberside Police,-0.376994,53.781927,On or near Supermarket,E01012873,Kingston upon Hull 008A,Offender sent to prison
fbddeb2565fc18225214f4f08d3186333a7256329f7171df4771518b565b39d5,2014-10,Humberside Police,Humberside Police,-0.437680,54.004541,On or near Shopping Area,E01012982,East Riding of Yorkshire 045D,Offender given conditional discharge
cea50530f32c3389c35e57cecdf1f0698df0418c9dcc34d149d6c3a8d9383c65,2014-10,Humberside Police,Humberside Police,-0.456148,54.086396,On or near CHAPEL LANE,E01012991,East Riding of Yorkshire 006C,Offender given conditional discharge
62250370b4d2fd1255efc09d41fe07d5575684bc34a3dcf170b3101bcf5454a1,2014-10,Humberside Police,Humberside Police,-0.090527,53.566576,On or near ANDERSON STREET,E01013222,North East Lincolnshire 003E,Offender given suspended prison sentence
0179da32432fb4c073ec9a9d9caa6b8d18c5d1c8c3b71245fc3914d79a6ded24,2014-10,Humberside Police,Humberside Police,-0.031067,53.558564,On or near Supermarket,E01013129,North East Lincolnshire 017A,Offender sent to prison
d3e430e7aa10c7d94faf16f867bd500c08da76de8907b95923be146d370ebebb,2014-10,Humberside Police,Humberside Police,-0.068544,53.571104,On or near HOPE STREET,E01013137,North East Lincolnshire 002B,Offender sent to prison
97888a1c180376d82c57cd7a3d81527e42ae81525ddf08472879e683fd96f8b4,2014-10,Humberside Police,Humberside Police,-0.088002,53.565286,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given community sentence
24d0feecc471cdabc2ec4717c8f1651e8cb02e28ac93141593ad430f9c4f0a32,2014-10,Humberside Police,Humberside Police,-0.343263,53.755100,On or near ST CLEMENTS PLACE,E01012856,Kingston upon Hull 024C,Offender sent to prison
039d8c50d559a46915e8395ebe236d798047cd79b5d2498004d7a3953b1556f5,2014-10,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Offender given conditional discharge
21979970aaacf85639541812d03154b1c21afce5a25cbdb8cf0a037b84ffb760,2014-10,Humberside Police,Humberside Police,-0.871956,53.695867,On or near Supermarket,E01013000,East Riding of Yorkshire 041C,Offender ordered to pay compensation
c3f5a14464ffdf8fcdb1df58541a4644e2155220be14e8d9f6f5cbabf4a531d9,2014-10,Humberside Police,Humberside Police,-0.635094,53.577058,On or near EAST COMMON LANE,E01013311,North Lincolnshire 015C,Offender given community sentence
28193f3973ae1540e662cef687e9932381ff0415a46ec556fe7b2ab85559b18f,2014-10,Humberside Police,Humberside Police,-0.102492,53.574542,On or near CLAYDEN STREET,E01013218,North East Lincolnshire 003A,Offender sent to prison
f46854a910962c9a3f6a2f0517a1d9a5355b0da94130607fa5c28bf16ea29f15,2014-10,Humberside Police,Humberside Police,-0.346981,53.741146,On or near NEW MICHAEL STREET,E01012854,Kingston upon Hull 029C,Offender given community sentence
5ac526b89b77b4fd9d191fb94f04a6ac8586beca92c3b8851722e2b4f1c2d928,2014-10,Humberside Police,Humberside Police,-0.165703,53.904254,On or near THE CRESCENT,E01013051,East Riding of Yorkshire 012E,Offender given conditional discharge
956df6e8532350d8fae136224ef42abdafacc85e4f5387f53c674103a55a82ca,2014-10,Humberside Police,Humberside Police,-0.350263,53.756437,On or near Supermarket,E01012857,Kingston upon Hull 024D,Offender ordered to pay compensation
3781a739c7437bdcd6fb399d0f5caff2926798f6467d845c91da482fdcb928c7,2014-10,Humberside Police,Humberside Police,-0.100578,53.552892,On or near CARNARVON AVENUE,E01013204,North East Lincolnshire 019A,Offender given conditional discharge
bb6d7061ba3131288c05b90c1b2c367130c437f79e97c4cf452b5dc13cc6afe4,2014-10,Humberside Police,Humberside Police,-0.086465,53.566565,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender sent to prison
75196d6b09d216c8bb5350a02d739f4fc024595bfcc969418ac69c7b600a5b54,2014-10,Humberside Police,Humberside Police,-0.076090,53.570237,On or near RAILWAY STREET,E01013137,North East Lincolnshire 002B,Offender given suspended prison sentence
0736aabcaeefc5674d1aac1e21c2bfd7029d30ba636cbe1d3a159e0913d1ca1c,2014-10,Humberside Police,Humberside Police,-0.344433,53.739224,On or near Parking Area,E01012854,Kingston upon Hull 029C,Defendant found not guilty
a24cfa3d287a6068eca9920aac28112c15d1db45a3fc6d93bb42fb5c0006cd6a,2014-10,Humberside Police,Humberside Police,-0.377405,53.780305,On or near 25TH AVENUE,E01012873,Kingston upon Hull 008A,Offender otherwise dealt with
a0df4e396551c4e71424b9a76eb22bd299241ec0669db2c8a9288c2071ca18c9,2014-10,Humberside Police,Humberside Police,-0.293209,53.772646,On or near GARRICK CLOSE,E01012826,Kingston upon Hull 011C,Offender given conditional discharge
7283ebf19da7e95194096071b20a4887450d46b9d0ce532164ab3b3335408e7c,2014-10,Humberside Police,Humberside Police,-0.336610,53.741893,On or near PRINCE STREET,E01033104,Kingston upon Hull 029E,Offender given suspended prison sentence
7283ebf19da7e95194096071b20a4887450d46b9d0ce532164ab3b3335408e7c,2014-10,Humberside Police,Humberside Police,-0.336610,53.741893,On or near PRINCE STREET,E01033104,Kingston upon Hull 029E,Offender given suspended prison sentence
50b646360b201dd1f24274a0afe9708f6e2b50fe2ccf8027afd017b28335e10b,2014-10,Humberside Police,Humberside Police,-0.183103,54.088515,On or near ST ANNES ROAD,E01012936,East Riding of Yorkshire 004A,Offender fined
27e7e8ed7db42e0761b264043cbccbf1aeb0a1be7893bae6846801a17c1db343,2014-10,Humberside Police,Humberside Police,-0.600607,53.769545,On or near MARKET PLACE,E01012968,East Riding of Yorkshire 024D,Court case unable to proceed
1369d4b85e3e49b75264848e4b6a30379fed2529d7507156cda3707aeed7c32d,2014-10,Humberside Police,Humberside Police,-0.380914,53.781413,On or near 5TH AVENUE,E01012873,Kingston upon Hull 008A,Offender given suspended prison sentence
1f40232d372feac183b798ab92ad4109b44f50fd0390fb3e2a6ac323c53164ee,2014-10,Humberside Police,Humberside Police,-0.642448,53.561564,On or near SHIPTON ROAD,E01013237,North Lincolnshire 018B,Offender given community sentence
c526ba6013b8a25d00e1f6cf1bab1a9a8461917bbbc05c90dba6472fb431dd89,2014-10,Humberside Police,Humberside Police,-0.125107,53.553638,On or near NEWBURY GROVE,E01013229,North East Lincolnshire 013E,Offender sent to prison
c861862cbb5b09605e0234089269ec9a9b67f4914069c5cfdeec22d21b190559,2014-10,Humberside Police,Humberside Police,-0.031067,53.558564,On or near Supermarket,E01013129,North East Lincolnshire 017A,Offender given conditional discharge
0736aabcaeefc5674d1aac1e21c2bfd7029d30ba636cbe1d3a159e0913d1ca1c,2014-10,Humberside Police,Humberside Police,-0.344433,53.739224,On or near Parking Area,E01012854,Kingston upon Hull 029C,Offender sent to prison
b3a95d473511becaf75c79ea11f3b5ea41ca45b378414b141804b97f53e5ed44,2014-10,Humberside Police,Humberside Police,-0.336626,53.742253,On or near POSTERNGATE,E01033104,Kingston upon Hull 029E,Offender otherwise dealt with
c67bf4d06aa9390f0cf5dd400eafa8c2baf9e576c6551a40baabed657b13707a,2014-10,Humberside Police,Humberside Police,-0.322294,53.786073,On or near Supermarket,E01012787,Kingston upon Hull 002D,Offender given suspended prison sentence
4e9eaecee8dc825e7f4afc65116e732c0ec9d0f269ae610d7df63f84ef694d37,2014-10,Humberside Police,Humberside Police,-0.316312,53.787238,On or near SUTTON CLOSE,E01012787,Kingston upon Hull 002D,Offender given community sentence
7c74e3fc6564faf7940aa425fc01490966fcfd3176b058b27c10f5d54d0fd408,2014-10,Humberside Police,Humberside Police,-0.102492,53.574542,On or near CLAYDEN STREET,E01013218,North East Lincolnshire 003A,Offender given community sentence
bd384a37109bdf686b99ec83866a7c31de27277fcd9dab2962749905050c36cb,2014-10,Humberside Police,Humberside Police,-0.037126,53.562718,On or near Petrol Station,E01013199,North East Lincolnshire 010C,Offender ordered to pay compensation
3d22e6abc262dcb9d15496baa9882ca042e87637b38ee5e25d38b26ec5f8bc97,2014-10,Humberside Police,Humberside Police,-0.353517,53.751214,On or near HUTT STREET,E01012850,Kingston upon Hull 024A,Offender sent to prison
afb9eb3ce67cd25a9f56241987695b44b0e966d7c690da8540509a9e4f69228c,2014-10,Humberside Police,Humberside Police,-0.432250,54.002466,On or near RIVERHEAD GARDENS,E01012977,East Riding of Yorkshire 044B,Offender given suspended prison sentence
87d2bc9f5d7df76fe676d93e08f4300311d6feea012d13384a647c72be1ce068,2014-10,Humberside Police,Humberside Police,-0.352506,53.751075,On or near MORPETH STREET,E01012850,Kingston upon Hull 024A,Offender sent to prison
e4b123e7b2b5ea1f3bac18aefd279bb38e95a305b5d7b2fb6b310b6e08b460ca,2014-10,Humberside Police,Humberside Police,-0.367187,53.739338,On or near CALTHORPE STREET,E01012892,Kingston upon Hull 030D,Offender given suspended prison sentence
a60ea960d7907c7a5b1c3253b254a0e1e364d6620873ee6b926174206ac38f5d,2014-10,Humberside Police,Humberside Police,-0.655130,53.593942,On or near Shopping Area,E01013296,North Lincolnshire 008A,Offender given community sentence
18add7e5e6aeeba58902a4e6ff814e329af8dde71db7fdf0b8f60618617a2e2d,2014-10,Humberside Police,Humberside Police,-0.433695,54.009073,On or near THE CLOSE,E01012980,East Riding of Yorkshire 045C,Offender given conditional discharge
bae7aa9e1c5ac04a696c5289d2be0f78b6a8999d487545fd88f7335b637a6b72,2014-10,Humberside Police,Humberside Police,-0.063836,53.553489,On or near REDCAR GROVE,E01013164,North East Lincolnshire 012D,Offender given conditional discharge
86b81acf02f2fb02ed9eafd0d05b69cfdec2b28faec2feb3ce0130ae078ed6c6,2014-10,Humberside Police,Humberside Police,-0.100613,53.567276,On or near LANCASTER AVENUE,E01013219,North East Lincolnshire 003B,Offender given community sentence
82dea38c0b8538120d6b5c7e49f7ea04683de30f7a1045d44d5cd21c6004a5cf,2014-10,Humberside Police,Humberside Police,-0.343300,53.745671,On or near Shopping Area,E01033104,Kingston upon Hull 029E,Offender given community sentence
574a1f890b7ef60f9086000409e1e9f4825fd50dd78c0864a04c5fae78accbef,2014-10,Humberside Police,Humberside Police,-0.376994,53.781927,On or near Supermarket,E01012873,Kingston upon Hull 008A,Offender sent to prison
c5d17dfcce909f86d5f7cb3bc4154aaebc89a24b08ab1a9e887a6eefd2cd0f85,2014-10,Humberside Police,Humberside Police,-0.273965,53.767516,On or near BARHAM ROAD,E01012825,Kingston upon Hull 010B,Offender sent to prison
80b8ad60e7f039edcf6f989ff5cbb3d6d728e16006d7a5becf159b2e45f5e150,2014-10,Humberside Police,Humberside Police,-0.085443,53.565784,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given suspended prison sentence
85e667d441897a2486ce399da0898c1f863e8c372a59402a66598388b267f090,2014-10,Humberside Police,Humberside Police,-0.875838,53.693396,On or near COTTINGHAM STREET,E01013002,East Riding of Yorkshire 041D,Offender given suspended prison sentence
908be70c15b65197eda2b316be2bcf00bc73c3b37ce9619a1846f4390264fdd8,2014-10,Humberside Police,Humberside Police,-0.193411,54.082126,On or near SOUTH CLIFF ROAD,E01012945,East Riding of Yorkshire 004C,Offender given community sentence
e298fe44e923c716f752805c79a37285f0cc9d7eb878d6952494cb7ff97ae7be,2014-10,Humberside Police,Humberside Police,-0.088630,53.563426,On or near WELLOWGATE,E01013221,North East Lincolnshire 003D,Offender fined
d4a4a517ed8dc3f1da14768d651c64bbf9009576c0a717e377d5b2574120a1bd,2014-10,Humberside Police,Humberside Police,-0.277532,53.767118,On or near BARLEIGH CROFT,E01012825,Kingston upon Hull 010B,Offender sent to prison
8c78d47563e089e5536fcec461199489cc4dd1b719ba0ee4cfe08b44e242568b,2014-10,Humberside Police,Humberside Police,-0.643860,53.549508,On or near CATKIN ROAD,E01013266,North Lincolnshire 019D,Offender given community sentence
1ecf4b7ab1ea8f1c7a7153854d5a7256e3568ba7b0147ba7ead37cc03109ce47,2014-10,Humberside Police,Humberside Police,-0.093705,53.537203,On or near Parking Area,E01013192,North East Lincolnshire 021D,Offender given community sentence
cb9ac73bf60fbf9d4513eb9fb79ab3a7092b642bac7150c1696dd2272c1e4828,2014-10,Humberside Police,Humberside Police,-0.365067,53.741233,On or near Bus/Coach Station,E01012892,Kingston upon Hull 030D,Defendant found not guilty
75c9354aa4b58f80cf3f64867a242fb7706b30df76cab78a4e5dcd59a7aa1e2a,2014-10,Humberside Police,Humberside Police,-0.823826,53.521624,On or near BURNHAM ROAD,E01013244,North Lincolnshire 020D,Offender given conditional discharge
d3647a9faa3b467f70e1d60f8766e22d44a4dd1b7770cb4889e99cbafcb73041,2014-10,Humberside Police,Humberside Police,-0.318506,53.787422,On or near ROBOROUGH CLOSE,E01012787,Kingston upon Hull 002D,Offender given community sentence
6edf6c0777f6aec12066295dcaf24eaaf72639b1c2b9203c172be2cf6c9c27cf,2014-10,Humberside Police,Humberside Police,-0.086465,53.566565,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given conditional discharge
c526ba6013b8a25d00e1f6cf1bab1a9a8461917bbbc05c90dba6472fb431dd89,2014-10,Humberside Police,Humberside Police,-0.125107,53.553638,On or near NEWBURY GROVE,E01013229,North East Lincolnshire 013E,Offender sent to prison
d596c11de5db104174a0b6f349a4f0692e4895c8112758544761a1d4ef17d8bc,2014-10,Humberside Police,Humberside Police,-0.067708,53.574867,On or near KESGRAVE STREET,E01013136,North East Lincolnshire 002A,Offender sent to prison
65704935df863c515bb384c8dbbc6b210f724f8160fbe5a7fcd92735d3de0763,2014-10,Humberside Police,Humberside Police,-0.064093,53.529023,On or near KENFORD COURT,E01013170,North East Lincolnshire 022B,Offender sent to prison
96ea7e923a831d4bd687bf63c7ccdc383d71d4d75e2571e436d4898ed3de0d16,2014-10,Humberside Police,Humberside Police,-0.063837,53.561400,On or near HARDY'S COURT,E01013143,North East Lincolnshire 006D,Offender given conditional discharge
ff49b3e166f95a5cb02d3420debbee75f05b8305fc8f804f977370a279169004,2014-10,Humberside Police,Humberside Police,-0.086465,53.566565,On or near Shopping Area,E01013221,North East Lincolnshire 003D,Offender given conditional discharge
0b4c96607eb390a3e65717edc714f912e5fda06dc9386c6bb420c270f656eab6,2014-10,Humberside Police,Humberside Police,-0.030233,53.558964,On or near Parking Area,E01013129,North East Lincolnshire 017A,Offender given conditional discharge
885df262e80447ec2886ef17b2db1924da857e2d8b6e582216ca08a13ab26f64,2014-10,Humberside Police,Humberside Police,-0.033279,53.563616,On or near NEPTUNE STREET,E01013199,North East Lincolnshire 010C,Offender given conditional discharge
