Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d1a99603967a920ce199539780e25d1b81b797d8feccd213caf65ced41fc6f94,2015-05,Humberside Police,Humberside Police,-0.815294,53.569558,On or near HAGG LANE,E01013242,North Lincolnshire 020B,Unable to prosecute suspect
47fc58d4533c0e2a2783f7e0e3216a72ae6642badbe533ceb19a1c064cdd1555,2015-05,Humberside Police,Humberside Police,0.031603,53.731263,On or near QUEEN STREET SOUTH,E01013083,East Riding of Yorkshire 039C,Unable to prosecute suspect
a30d39f0d839b21b0651c4a1b72ca24d30710a4a557ec1987805b56980dae335,2015-05,Humberside Police,Humberside Police,-0.122413,53.553111,On or near WELLBECK ROAD,E01013207,North East Lincolnshire 015B,Unable to prosecute suspect
e563f921345c6199f8d5a9949cdd458d75a1ea2ab2f132a4d655684ba27c4198,2015-05,Humberside Police,Humberside Police,-0.061635,53.569617,On or near HILDYARD STREET,E01013138,North East Lincolnshire 006A,Unable to prosecute suspect
af30365de0bad0b9030fc32f7393a9f73948889485490dbf9628e1aded925cd5,2015-05,Humberside Police,Humberside Police,-0.068806,53.557408,On or near Parking Area,E01013164,North East Lincolnshire 012D,Unable to prosecute suspect
b1e49033d17e4bd9106c88ed91f8ea8feea1f32c809548f8883a2493e4a275c2,2015-05,Humberside Police,Humberside Police,-0.088345,53.561705,On or near MANOR AVENUE,E01013187,North East Lincolnshire 008A,Unable to prosecute suspect
14e3ded265f69987d308b86609ae09f4fe7f48e6342d3469b6c26d39554369ad,2015-05,Humberside Police,Humberside Police,-0.664523,53.595530,On or near ROBINSON CLOSE,E01013298,North Lincolnshire 008B,Unable to prosecute suspect
16fcd73d445c6f9bbee23f1ac517bb7bcfcd2db563735fb56ed1cac1258599da,2015-05,Humberside Police,Humberside Police,-0.302235,53.787759,On or near LAPWING CLOSE,E01012908,Kingston upon Hull 004F,Unable to prosecute suspect
4be9dcb405bf6cfedb31bf18cc4aa3ba8ff3187c7a8b6f4e8d8e66e0c001e96c,2015-05,Humberside Police,Humberside Police,-0.650299,53.590004,On or near Parking Area,E01013330,North Lincolnshire 008D,Unable to prosecute suspect
e13e16b839d0f73af41dabf4a659f1fa81d275ea676d1acd7124bfa4349986c2,2015-05,Humberside Police,Humberside Police,-0.669433,53.561409,On or near ORMSBY ROAD,E01013283,North Lincolnshire 016D,Unable to prosecute suspect
ec4676fe17426e924831c64820903464d10bae6d790ee80309ad36200e2f25d4,2015-05,Humberside Police,Humberside Police,-0.267799,53.765827,On or near GRIFFIN ROAD,E01012849,Kingston upon Hull 017C,Unable to prosecute suspect
bf425917d784ab6768c547938fd273e278965a7fa380e934e5971221a295a069,2015-05,Humberside Police,Humberside Police,-0.677573,53.575378,On or near CLEVEDON ROAD,E01013279,North Lincolnshire 012A,Unable to prosecute suspect
9940b2eba319deafd92aef923d0bcefe8961fb956dc076d71a20d9f5e29145b6,2015-05,Humberside Police,Humberside Police,-0.657799,53.583635,On or near Sports/Recreation Area,E01013321,North Lincolnshire 012D,Unable to prosecute suspect
2a2a486a5c3b2a9cc0b9250a04f0db4ffecb55d935db00a0f9ee78c9a6968c7a,2015-05,Humberside Police,Humberside Police,-0.126448,53.571108,On or near SERVICE ROAD 23,E01013147,North East Lincolnshire 009A,Unable to prosecute suspect
f0c449561406faac4a3efab2f3768212438665c8e6cbabbd2ab62857c94e2240,2015-05,Humberside Police,Humberside Police,-0.072750,53.574921,On or near RIBY SQUARE,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
678b34c23a21e63a1aee1fd7e584c188c3ba79a88c1dec96d94872783dd3c287,2015-05,Humberside Police,Humberside Police,-0.328980,53.769096,On or near ANN WATSON STREET,E01012817,Kingston upon Hull 016D,Unable to prosecute suspect
dacf8f028f351a4704729206155946188af3e35bc4e7d3506939fa3efc5b1403,2015-05,Humberside Police,Humberside Police,-0.491466,53.553022,On or near Parking Area,E01013272,North Lincolnshire 011E,Unable to prosecute suspect
9e1eef1efae6ba0f6d894c3ff9284ffe6a2e452d748b41557679c605653dbb9b,2015-05,Humberside Police,Humberside Police,-0.061635,53.569617,On or near HILDYARD STREET,E01013138,North East Lincolnshire 006A,Unable to prosecute suspect
52fb50b9c1f247e8351ea6bc60aa8681b2dbe03011915fba2584989c7d25d1c9,2015-05,Humberside Police,Humberside Police,-0.315074,53.760173,On or near LIME TREE AVENUE,E01012804,Kingston upon Hull 016A,Unable to prosecute suspect
61102d4f250262cadcb1ddeb6949002b94b61f4e6b13ee290df7fa2279da0715,2015-05,Humberside Police,Humberside Police,-0.415353,53.841398,On or near CHURCH VIEW,E01013036,East Riding of Yorkshire 019A,Unable to prosecute suspect
ab2d8a887d22a8b1fd970811dd1aaa57928dc2b8f1c02ddb75e851ce21b25508,2015-05,Humberside Police,Humberside Police,-0.075286,53.562987,On or near MARGARET STREET,E01013165,North East Lincolnshire 011D,Unable to prosecute suspect
960f7e2dfea185ea45aa1a9500e43d20f5fd86556c43b8eb1e2167fdfbb374e3,2015-05,Humberside Police,Humberside Police,-0.090370,53.561341,On or near BRIGHOWGATE,E01013187,North East Lincolnshire 008A,Unable to prosecute suspect
821faae7a0a1efea3b48cee88cc6dfb26a20e270e9bb97ed07b577d1eaee2a06,2015-05,Humberside Police,Humberside Police,-0.264563,53.771084,On or near GREENWICH AVENUE,E01012837,Kingston upon Hull 010D,Unable to prosecute suspect
b8b448525f11cdae36589fc69edcf7fd9d33815d5c64c9bbc7b0e6c7bbe5e363,2015-05,Humberside Police,Humberside Police,-0.870723,53.706848,On or near REED COURT,E01012995,East Riding of Yorkshire 041B,Unable to prosecute suspect
ad54c47ec06f003b05540e100e6d69b52cdc5448e4ea977c28c3226167bd8b72,2015-05,Humberside Police,Humberside Police,-0.111973,53.563473,On or near SILVER BIRCH PLACE,E01033414,North East Lincolnshire 009E,Unable to prosecute suspect
336fec238fcd7a69682ac097ad74d3f9b8adb79ac2fd0a483660e7a09c682d4e,2015-05,Humberside Police,Humberside Police,-0.054387,53.572214,On or near TAYLOR STREET,E01013201,North East Lincolnshire 005C,Unable to prosecute suspect
23d0f6942ab85557b65e7435e53d9662ab5926cb2d6e7f678504751fe77c3f01,2015-05,Humberside Police,Humberside Police,-0.345266,53.760467,On or near EXCHANGE STREET,E01012867,Kingston upon Hull 024E,Unable to prosecute suspect
ac522760f562d0a1d1cd35e2f56f636da632308d78535751cb18a0789cdf91f3,2015-05,Humberside Police,Humberside Police,-0.433628,53.685922,On or near PASTURE ROAD,E01013255,North Lincolnshire 001B,Unable to prosecute suspect
91eda383261cdea5029f175e978b1648b585f2f3a01ad5e854ff7c9e8b979737,2015-05,Humberside Police,Humberside Police,-0.321942,53.748098,On or near BLYTH STREET,E01012809,Kingston upon Hull 026C,Unable to prosecute suspect
81ed780362e5213a50f588f40e7e8fd812b803c3f1a9ea8156642d4c229e630c,2015-05,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Unable to prosecute suspect
aecd81178164fd3b74a2522635be6fbaba6afe2852618ec9e6f7d76ddf9ae883,2015-05,Humberside Police,Humberside Police,-0.273965,53.767516,On or near BARHAM ROAD,E01012825,Kingston upon Hull 010B,Unable to prosecute suspect
369e428f50f090dbc0c8b3b20015cdaed1d253edfaf03ec700a35b23bed32e87,2015-05,Humberside Police,Humberside Police,-0.656109,53.574977,On or near ASHBY ROAD,E01013316,North Lincolnshire 012C,Unable to prosecute suspect
66c62587f1ade2e084e146ba780bfa89a6f011d2aa30d27d09f78019eeb7cb85,2015-05,Humberside Police,Humberside Police,-0.664844,53.561879,On or near Supermarket,E01013282,North Lincolnshire 017C,Unable to prosecute suspect
b2befd83c231c1aa10010ea8581d0cc6aa2c0d9cf1bb81d2a57f491d659d78ed,2015-05,Humberside Police,Humberside Police,-0.303259,53.775162,On or near Supermarket,E01012822,Kingston upon Hull 007A,Unable to prosecute suspect
a6358b08297f88130bf4ecfdcf7fc44003f4b0a1b79aab730cc4be32d7b1659e,2015-05,Humberside Police,Humberside Police,-0.109907,53.544445,On or near AMCOTTS ROAD,E01013210,North East Lincolnshire 019E,Unable to prosecute suspect
911bca047893e2c39df956cd15a7434961b3709f8dc23f641c402f6ccbd8967f,2015-05,Humberside Police,Humberside Police,-0.109907,53.544445,On or near AMCOTTS ROAD,E01013210,North East Lincolnshire 019E,Unable to prosecute suspect
03397a9990340eff54aab86cc47c6ba3e0b567a58b4fe20b9bf534c628313512,2015-05,Humberside Police,Humberside Police,-0.109907,53.544445,On or near AMCOTTS ROAD,E01013210,North East Lincolnshire 019E,Unable to prosecute suspect
5e4a53cc93034d61e615573a9b4309811b2ef00f8a852f9244f4fcd4d738a244,2015-05,Humberside Police,Humberside Police,-0.109907,53.544445,On or near AMCOTTS ROAD,E01013210,North East Lincolnshire 019E,Unable to prosecute suspect
9add091e8e87c87bc47173d85e1d59c172c7ca442de10e5c5e1b6acb43a203bc,2015-05,Humberside Police,Humberside Police,-0.655712,53.569400,On or near PRIORY CRESCENT,E01013318,North Lincolnshire 014C,Unable to prosecute suspect
b1b6c01926b452472a92b1379a1383a2b90600d873572fba8f3c3820abac7662,2015-05,Humberside Police,Humberside Police,-0.110595,53.556440,On or near COVENTRY AVENUE,E01013212,North East Lincolnshire 015D,Unable to prosecute suspect
039476db4ecdbc7c624ea9f6c1f3c35d13851ceebeafad628c9c1f428a9e2687,2015-05,Humberside Police,Humberside Police,-0.323248,53.785385,On or near Parking Area,E01012789,Kingston upon Hull 002F,Unable to prosecute suspect
5a7c47ed0f68595a92c77b8271e9e6f3e88122897cbaca47258583260855c193,2015-05,Humberside Police,Humberside Police,-0.358287,53.744403,On or near Hospital,E01012852,Kingston upon Hull 024B,Unable to prosecute suspect
54001dc6dc04988981ad9517f4e5eacb28b94168f2f94bc2534a48be16470219,2015-05,Humberside Police,Humberside Police,-0.253481,53.754014,On or near WEXFORD AVENUE,E01012845,Kingston upon Hull 021C,Unable to prosecute suspect
61d9344dd4e093f299f4aadec795884c7ae7a844b1f42f44c4fdcbc2183e5710,2015-05,Humberside Police,Humberside Police,-0.042653,53.539812,On or near BUCK BECK WAY,E01013156,North East Lincolnshire 018D,Unable to prosecute suspect
d1816010a32147dab038f1ccc84989ee2d3301205c139695eec52c8286aa6d71,2015-05,Humberside Police,Humberside Police,-0.344433,53.739224,On or near Parking Area,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
470d1d5d3055e07e234497002c4a9d3326053fe82b66f757ba3fdc4028fe5542,2015-05,Humberside Police,Humberside Police,-0.380897,53.740854,On or near WHITE STREET,E01012865,Kingston upon Hull 027E,Unable to prosecute suspect
25efbeee83680f569d60ee7d51c388e2618897b89a2f87b05cc597589730755e,2015-05,Humberside Police,Humberside Police,-0.380897,53.740854,On or near WHITE STREET,E01012865,Kingston upon Hull 027E,Unable to prosecute suspect
97e2395a17f94196f3abfde9c19e6c3b3b6b5e6486c222e1d1646c94f99298dc,2015-05,Humberside Police,Humberside Police,-0.319331,53.778184,On or near WEYMOUTH CLOSE,E01012906,Kingston upon Hull 004E,Unable to prosecute suspect
8cdd71dc944e123805e9d7676b6a4588b0c673a053b8dbc0d8604d912c3973ca,2015-05,Humberside Police,Humberside Police,-0.215767,54.095539,On or near AUBURN CLOSE,E01012928,East Riding of Yorkshire 003A,Unable to prosecute suspect
5aca4f2bc45d87d5c0da09da9a05f4d702ae85117271087a6e0a48908b73b767,2015-05,Humberside Police,Humberside Police,-0.432280,54.000039,On or near RIVERSIDE CLOSE,E01012977,East Riding of Yorkshire 044B,Unable to prosecute suspect
93bc46e25de37d355b3d415d9001e930ea11281d95434744c56d0dc4c84ca7f3,2015-05,Humberside Police,Humberside Police,-0.314755,53.787459,On or near WICKENBY GARTH,E01012778,Kingston upon Hull 004A,Unable to prosecute suspect
098ee32baee58fe5b2d1b2110d0bcced0bae8548842993dce6c35751f9fabca4,2015-05,Humberside Police,Humberside Police,-0.123462,54.118522,On or near GARENDS ROAD,E01012937,East Riding of Yorkshire 002D,Unable to prosecute suspect
30339d532e6c1223ea65df6acadb445dfdea2ccc47430d05dd733a904c6470db,2015-05,Humberside Police,Humberside Police,-0.053387,53.570301,On or near GRIMSBY ROAD,E01013203,North East Lincolnshire 005E,Unable to prosecute suspect
2cfb3f30bea972931de3fa84bc614cf27724bd8abe52f8835115a048452139e2,2015-05,Humberside Police,Humberside Police,-0.053387,53.570301,On or near GRIMSBY ROAD,E01013203,North East Lincolnshire 005E,Unable to prosecute suspect
63f20dc95382f9a2a87c3545c24467e9fcabca2e9a71b694596bd2f22e076e97,2015-05,Humberside Police,Humberside Police,-0.684772,53.591620,On or near BURN ROAD,E01013301,North Lincolnshire 009B,Unable to prosecute suspect
492378df485c34e39b93f35aa5993ad7214549b357d26fe6b8a1a44be44f2655,2015-05,Humberside Police,Humberside Police,-0.667661,53.565425,On or near BEESBY ROAD,E01013281,North Lincolnshire 016C,Unable to prosecute suspect
0b5a7fb13f32293ccdbbe50928f0fef2c41e0dc441ee89d51c9d22a4e56032f5,2015-05,Humberside Police,Humberside Police,-0.687876,53.588975,On or near ASHBOURNE COURT,E01013286,North Lincolnshire 005A,Unable to prosecute suspect
f73954443f616e75ece0c2740b66fb8b67ff84973e11f2c2e3bd105673c452d0,2015-05,Humberside Police,Humberside Police,-0.031067,53.558564,On or near Supermarket,E01013129,North East Lincolnshire 017A,Unable to prosecute suspect
1cc5f394b45cbd403d2a9338c67854b6fca40f3337c1bba74dc5a16d1c5aab14,2015-05,Humberside Police,Humberside Police,-0.124305,53.551279,On or near Supermarket,E01013207,North East Lincolnshire 015B,Unable to prosecute suspect
899903b52ede37d4a0e6eb763702bf3f42a32f924cbf41675d5f75f540002c82,2015-05,Humberside Police,Humberside Police,-0.347669,53.766505,On or near HOUSTON DRIVE,E01012871,Kingston upon Hull 015D,Unable to prosecute suspect
c6e54c6be74c4a06883e6db7144663231f59e7d5ddc1b67473a46b87e27123ee,2015-05,Humberside Police,Humberside Police,-0.349952,53.739605,On or near CANBERRA STREET,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
b171a17f0d2507db6354a6c1a2ab46caec6506eb5cea96d6d03d19ec576cdf21,2015-05,Humberside Police,Humberside Police,-0.433522,53.745059,On or near RINGROSE LANE,E01013105,East Riding of Yorkshire 027A,Unable to prosecute suspect
7aa274d5968817e0330af0394948c58f1bfabacae3670d32c79a46a5d4df09da,2015-05,Humberside Police,Humberside Police,-0.085336,53.564138,On or near GARDEN STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
fc5af147ca46a0512bd9ae3a41bc6caf83ef20a19ffb7ee21393498315946ef4,2015-05,Humberside Police,Humberside Police,-0.086382,53.562042,On or near WELLOWGATE,E01013187,North East Lincolnshire 008A,Unable to prosecute suspect
e8b823022dee31b20d2afa204bfb591158bf529d6861be4b4d5be5cc403838f0,2015-05,Humberside Police,Humberside Police,-0.085719,53.565025,On or near EAST ST MARY'S GATE,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
dc90324b4b469197c454b52721ec1af2500e4ce029dcd19477fd6dfecf66fc86,2015-05,Humberside Police,Humberside Police,-0.659963,53.592109,On or near Supermarket,E01013298,North Lincolnshire 008B,Unable to prosecute suspect
bc88d1b716e9eb654c10fc792e52c675be9f6835ea51f6a5616a8eb07ca96c52,2015-05,Humberside Police,Humberside Police,-0.292719,53.764531,On or near HOLDERNESS ROAD,E01012896,Kingston upon Hull 020D,Unable to prosecute suspect
c93442a3647cb723dffcccd4f743df3125438e950f6bdd48cddac87405c4c739,2015-05,Humberside Police,Humberside Police,-0.088345,53.561705,On or near MANOR AVENUE,E01013187,North East Lincolnshire 008A,Unable to prosecute suspect
a2c0a61b1882f03ed77c7d5919f6ab335828fffd294c3ac2bf3465e049d4ffad,2015-05,Humberside Police,Humberside Police,-0.435219,53.838522,On or near CENTRAL AVENUE,E01013063,East Riding of Yorkshire 019F,Unable to prosecute suspect
d22a6e87d0e1a8da20311fb0592daf3fc983263dd30df3b45cf9c515a21cfce3,2015-05,Humberside Police,Humberside Police,-0.093766,53.566412,On or near VEAL STREET,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
e76260fd915ddc4fc1d9ac2b4153fd6feb89bc8eb3a72174c449bc9b44871322,2015-05,Humberside Police,Humberside Police,-0.439991,53.683407,On or near Supermarket,E01013255,North Lincolnshire 001B,Unable to prosecute suspect
ec857271e6077db5be4d79b427d65fa9ea6be733b29d98ad3071c3276dbaa3ec,2015-05,Humberside Police,Humberside Police,-0.063826,53.573222,On or near SALACON WAY,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
a29cabbd613cbcf35974db9ce061a636ba5baa8dd96ba1b29651c09f1c04ba62,2015-05,Humberside Police,Humberside Police,-0.075286,53.562987,On or near MARGARET STREET,E01013165,North East Lincolnshire 011D,Unable to prosecute suspect
f5537c13075b568f7994a7daafbc7c8d72edc78306b10afaf12a6cc9b5f926b9,2015-05,Humberside Police,Humberside Police,-0.053219,53.571674,On or near PHELPS STREET,E01013201,North East Lincolnshire 005C,Unable to prosecute suspect
70e14bbc61ae0f36894c7883d347d7cbc16ff0774dd852b414946b182626d06d,2015-05,Humberside Police,Humberside Police,-0.275793,53.775498,On or near ALWOODLEY CLOSE,E01012824,Kingston upon Hull 010A,Unable to prosecute suspect
be5fdfd102867d4538c6ff2fe1acc9df4b4911efec06afd1a3b61b970625727b,2015-05,Humberside Police,Humberside Police,-0.285258,53.773000,On or near RUISLIP CLOSE,E01012823,Kingston upon Hull 011B,Unable to prosecute suspect
9add091e8e87c87bc47173d85e1d59c172c7ca442de10e5c5e1b6acb43a203bc,2015-05,Humberside Police,Humberside Police,-0.655712,53.569400,On or near PRIORY CRESCENT,E01013318,North Lincolnshire 014C,Unable to prosecute suspect
5cb0d9c7a6299a7f0fcba89af6fffdda8b01a88cf6b29055fd12b0395f66a805,2015-05,Humberside Police,Humberside Police,-0.396851,53.751523,On or near AYLESBURY GROVE,E01012775,Kingston upon Hull 028D,Unable to prosecute suspect
2ac0b6f39258411890179677553bac3627a4da91958d27af0409a439a63c2ea6,2015-05,Humberside Police,Humberside Police,-0.066657,53.556843,On or near DANES CLOSE,E01013164,North East Lincolnshire 012D,Unable to prosecute suspect
defc0bd1432b601ee232ebdf1d9d59bad86985378e3d77a9068e191c71a610d4,2015-05,Humberside Police,Humberside Police,-0.739213,53.597572,On or near WILLOW GROVE,E01013245,North Lincolnshire 006A,Unable to prosecute suspect
8ce3a6e9db98274f163b0804e8ed1e466b16997099910e47cf83083755622b0e,2015-05,Humberside Police,Humberside Police,-0.370000,53.786533,On or near HALL ROAD,E01012875,Kingston upon Hull 003A,Unable to prosecute suspect
1a7c9cefdb3264e3b424a3d7bed4110241b34c1fe08b4946273fa22852e8b244,2015-05,Humberside Police,Humberside Police,-0.027905,53.558709,On or near Parking Area,E01013129,North East Lincolnshire 017A,Unable to prosecute suspect
85716a4c2d792530f50a02b477a6bde61dba3480e6ac3d1a5fd39c7801c7d74f,2015-05,Humberside Police,Humberside Police,-0.066315,53.523629,On or near FARMHOUSE MEWS,E01013172,North East Lincolnshire 022D,Unable to prosecute suspect
51fea978d7755661b1cf96461b57de75397a58ad3d0ba4ef436055f76f9438be,2015-05,Humberside Police,Humberside Police,-0.204431,53.618313,On or near HUMBERVILLE ROAD,E01013177,North East Lincolnshire 001D,Unable to prosecute suspect
d39c2865a37c38f08ec32aa1b0f802fdf8709d8b25d6b340298816f55f65078f,2015-05,Humberside Police,Humberside Police,-0.075028,53.568018,On or near FREEMAN STREET,E01013137,North East Lincolnshire 002B,Unable to prosecute suspect
2c65e0d37dbc7a3eff9957e03dc5451f0e42a0d3fc08d5d08564157ffb4ca65d,2015-05,Humberside Police,Humberside Police,-0.072750,53.574921,On or near RIBY SQUARE,E01013136,North East Lincolnshire 002A,Unable to prosecute suspect
f14c597076c5e10d4f33e17570eb78c999ce27c73de7a26452cafc043fa18593,2015-05,Humberside Police,Humberside Police,-0.273965,53.767516,On or near BARHAM ROAD,E01012825,Kingston upon Hull 010B,Unable to prosecute suspect
7370ef78b7b7dc734149a834dbaa47ebe262a92c0502426b9c9c4d65274c11d5,2015-05,Humberside Police,Humberside Police,-0.342632,53.745311,On or near BURDEN STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
eac3b11c6bbf2eae87b38f0f5ac9b8f07ae9200cbd429be00af5f9c7f6b871ef,2015-05,Humberside Police,Humberside Police,-0.862304,53.707245,On or near FREDERICK STREET,E01013004,East Riding of Yorkshire 041E,Unable to prosecute suspect
0cb6da838918f7656e2ca9de04eb2abfa756d14cc3f2b80709b61c18d2a2fe67,2015-05,Humberside Police,Humberside Police,-0.257472,53.763853,On or near RONSON CLOSE,E01012842,Kingston upon Hull 021A,Unable to prosecute suspect
51803b8cdde8a7f9b6f334aba6fcfbaf8e351c643af709b86f58d864ac26e348,2015-05,Humberside Police,Humberside Police,-0.109832,53.555591,On or near DIGBY GARDENS,E01013212,North East Lincolnshire 015D,Unable to prosecute suspect
118acfa2a0d3776d177fe6987650b948824a78976033f3de5113049ab5523970,2015-05,Humberside Police,Humberside Police,-0.278211,53.756080,On or near WANSFORD GROVE,E01012897,Kingston upon Hull 017E,Unable to prosecute suspect
24b40c70efb89f7adbd2707c2b07423286b3bdf3c7201c45e412738ef0d95731,2015-05,Humberside Police,Humberside Police,-0.082824,53.565922,On or near VICTORIA STREET WEST,E01013221,North East Lincolnshire 003D,Unable to prosecute suspect
9d1fdd490beb3b19343f9257b83f7955ea2c7b689a4426193578f0b7a6786188,2015-05,Humberside Police,Humberside Police,-0.083194,53.559411,On or near LAMBERT ROAD,E01013181,North East Lincolnshire 016A,Unable to prosecute suspect
34b16bc5b2ffaa53bfdeea1e37159078205e623ddc9d377b42f7b918a10758d0,2015-05,Humberside Police,Humberside Police,-0.203045,53.611092,On or near HADLEIGH ROAD,E01013174,North East Lincolnshire 001A,Unable to prosecute suspect
57324a1342400c79888022567e4ac34545af53a0d98ecb449764e0b41fc3c6bc,2015-05,Humberside Police,Humberside Police,-0.079042,53.558085,On or near GARNER STREET,E01013181,North East Lincolnshire 016A,Unable to prosecute suspect
81ed780362e5213a50f588f40e7e8fd812b803c3f1a9ea8156642d4c229e630c,2015-05,Humberside Police,Humberside Police,-0.633800,53.767833,On or near Prison,E01012969,East Riding of Yorkshire 024E,Unable to prosecute suspect
52b5747c5e3a5bc2c707d2350bb94a40ccb62071727003f63d8663fd0fc44927,2015-05,Humberside Police,Humberside Police,-0.312946,53.753473,On or near Supermarket,E01012805,Kingston upon Hull 026A,Unable to prosecute suspect
6ae67a58a62c1d42c4686f09fc267e3f3277c80d8d7f7e4ea464a01933b48fd9,2015-05,Humberside Police,Humberside Police,-0.312946,53.753473,On or near Supermarket,E01012805,Kingston upon Hull 026A,Unable to prosecute suspect
27cb1ae98490178dd38f802e00125f267c119d4e1f404989aa23dfacd300b7ee,2015-05,Humberside Police,Humberside Police,-0.206057,54.088078,On or near BOROUGH ROAD,E01012943,East Riding of Yorkshire 004B,Unable to prosecute suspect
b3ed6157eb8ef69f42ce29a35ea80f71ec56581b62335721cf67abd5f734e9cb,2015-05,Humberside Police,Humberside Police,-0.377481,53.743721,On or near ANLABY ROAD,E01012864,Kingston upon Hull 027D,Unable to prosecute suspect
db67a707cfa03dcf0091c36ed602e26b08072fc952898e677e7b41e9bb7156b0,2015-05,Humberside Police,Humberside Police,-0.056734,53.568468,On or near CLERKE STREET,E01013203,North East Lincolnshire 005E,Unable to prosecute suspect
dfa072490354d4b9251602c5df48fa7ee972868f1cf8bca4a36d0623ec7f2f1e,2015-05,Humberside Police,Humberside Police,-0.056734,53.568468,On or near CLERKE STREET,E01013203,North East Lincolnshire 005E,Unable to prosecute suspect
950276794bd103e638d634cef4fdbe596c46643d7b1aa3f80e0e1a0187f9765d,2015-05,Humberside Police,Humberside Police,-0.390511,53.735276,On or near THE GREENWAY,E01012858,Kingston upon Hull 031A,Unable to prosecute suspect
1dfb6f4ecc03bca60b117c8a3eaaf493f8db8891f3a765ab67c6164ce64f8fa1,2015-05,Humberside Police,Humberside Police,-0.334519,53.743778,On or near MANOR STREET,E01033104,Kingston upon Hull 029E,Unable to prosecute suspect
cf86271e95f3e899f43d811cc9be35544d60f175ae5a7b789f0b094186075c19,2015-05,Humberside Police,Humberside Police,-0.341972,53.741661,On or near TRUNDLE STREET,E01012854,Kingston upon Hull 029C,Unable to prosecute suspect
a7ee2868ea21680f56b533919c96b71d40a7e9d2d9fedaac3342c05b5bf66ac8,2015-05,Humberside Police,Humberside Police,-0.866702,53.706523,On or near QUEENSWAY,E01013004,East Riding of Yorkshire 041E,Unable to prosecute suspect
1865e7257bc57fa18440266f1ed9316b83d5ff472f52c127962fb8ea0a79e6af,2015-05,Humberside Police,Humberside Police,-0.376994,53.781927,On or near Supermarket,E01012873,Kingston upon Hull 008A,Unable to prosecute suspect
6b888950facce48bcbfa920a97ce6979ada898e682f2547241e841502ac2bf24,2015-05,Humberside Police,Humberside Police,-0.641062,53.570421,On or near LINDALE GARDENS,E01013315,North Lincolnshire 014A,Unable to prosecute suspect
171aa2c2ddf44faa2ffefcac48ed5b30f12a93822d5068214bd9ea1c889a13ec,2015-05,Humberside Police,Humberside Police,-0.658275,53.558102,On or near PARKIN ROAD,E01013260,North Lincolnshire 019A,Unable to prosecute suspect
24cd4b4b48a12ebb5e80cdedfa6fcc8f795e6adfc83d6938cf23fc60b54f7299,2015-05,Humberside Police,Humberside Police,-0.654364,53.579057,On or near ASHBY ROAD,E01013314,North Lincolnshire 010D,Unable to prosecute suspect
6bc86c90ccf189f0c34def4a20126ce9667ef2b91aa543f834db2c4db1eb5704,2015-05,Humberside Police,Humberside Police,-0.650215,53.584116,On or near ABERCORN STREET,E01013314,North Lincolnshire 010D,Unable to prosecute suspect
191d64810cc94f027dca35381b3d3e5eac5238537f628f49bd66f26eba6d30ad,2015-05,Humberside Police,Humberside Police,-0.647224,53.572774,On or near GLOUCESTER AVENUE,E01013315,North Lincolnshire 014A,Unable to prosecute suspect
36d346535be6244e31c23a01f4a106fe0f16c81e0b0cb12fae52971be6feb3f2,2015-05,Humberside Police,Humberside Police,-0.346788,53.752623,On or near HARLEY STREET,E01012856,Kingston upon Hull 024C,Unable to prosecute suspect
ec4413682db0dcebbfb0c1c2ea5c02bd6a55da6ddc926493148c16d19a4ec61e,2015-05,Humberside Police,Humberside Police,-0.099409,53.572579,On or near DUNMOW STREET,E01013218,North East Lincolnshire 003A,Unable to prosecute suspect
63ebdb7dc59a031639a63c2ded28008f3eddfc74c7bbf746d060f08c408346c4,2015-05,Humberside Police,Humberside Police,-0.313668,53.780891,On or near WIMBOURNE CLOSE,E01012907,Kingston upon Hull 007C,Unable to prosecute suspect
3c3614d4e895efd1958cb0557169a86d661a7c986906810875ab263b76be9738,2015-05,Humberside Police,Humberside Police,-0.092378,53.571073,On or near AYSCOUGH STREET,E01013220,North East Lincolnshire 003C,Unable to prosecute suspect
e1c35de3ee467fc325493c610084ab8c9a02b55f44ba7b0dbfe634ae161a66b2,2015-05,Humberside Police,Humberside Police,-0.092378,53.571073,On or near AYSCOUGH STREET,E01013220,North East Lincolnshire 003C,Unable to prosecute suspect
460291b2b9c412b76b4a8f6451508a8efe6c98a75f499e9fa61e6f07563332a5,2015-05,Humberside Police,Humberside Police,-0.057701,53.564834,On or near CARR LANE,E01013141,North East Lincolnshire 006C,Unable to prosecute suspect
1a519dfecc312412ad65f79dd598e98ee3234b6fe63f9c80104e640fa10147c8,2015-05,Humberside Police,Humberside Police,-0.078321,53.556321,On or near FLORENCE STREET,E01013181,North East Lincolnshire 016A,Unable to prosecute suspect
