Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
44e71487bd38328e4be274341f38deb08e0e133f156aa6a597b92823310e7d23,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179819,51.790998,On or near KILWORTH CLOSE,E01023945,Welwyn Hatfield 008C,Investigation complete; no suspect identified
58e91212540e58e923ca7483a8dca84c60fa14fe2310a7b731832e638d26ce44,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216885,51.798274,On or near MEADOW GREEN,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
8e6c98cef3460294070f49c923c54d3291007c68d8a016a769e53bf52b2939dc,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.101513,51.800406,On or near Supermarket,E01023487,East Hertfordshire 015A,Investigation complete; no suspect identified
ae7fd3d254f4723eb66111bc80543a2b42c090c4f71b6126945d2fe3a996d2d2,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.073672,51.796527,On or near Pedestrian Subway,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
76ada9326c8a1dc85a511edc789614c90e5c979838825b48099bf8ebfdcfbbb9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022906,51.811943,On or near GARLAND ROAD,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
afbed8611a194a5bd9ddf847bc449a64f169d83057870716a3e0124129c712f8,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026677,51.812635,On or near KING EDWARD'S ROAD,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
36ee0078bbfe3cdb57b9f5cc6b558bc55212ba31b91005bffdf7ec788e9de32c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.043686,51.813486,On or near PARK ROAD,E01023515,East Hertfordshire 013C,Investigation complete; no suspect identified
53a67d74121aedc097089aba8f2791cfe6ad2d0d0b535a4225799b002d4eb2ac,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038711,51.815148,On or near WATTON ROAD,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
e129b31def03da5e7190d26390e97b98b0eb921f800110c176eee1c125714221,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216156,51.924294,On or near TATES WAY,E01023800,Stevenage 002E,Investigation complete; no suspect identified
da81eed29efb35cf2a3f398bfae32809733a871a5df53e682c8bf84c301c90b5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186999,51.903680,On or near HILLSIDE,E01023756,Stevenage 008B,Investigation complete; no suspect identified
52db5cdc3c177e5776b4f889b00f631e2e9d8cdf5bdbaab7e9e4d3dd620c65b7,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186999,51.903680,On or near HILLSIDE,E01023756,Stevenage 008B,Investigation complete; no suspect identified
74ddbad39b47f2dfe298a19e6afc0f0288693fad5047607ae4c2fc89eb1693f6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.159382,51.873721,On or near PEMBRIDGE GARDENS,E01023763,Stevenage 012A,Investigation complete; no suspect identified
b020b171c33ed7fbac41f34a7f6782b78690531d483c4ee0afe129e742528346,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191856,51.885896,On or near HANOVER CLOSE,E01023786,Stevenage 011D,Investigation complete; no suspect identified
2e26ec808f85ad76d2d18c39008b92a5ae519081ad727ccf1d410f4466cbd6e6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.199176,51.901250,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
e769bb73afeaee31cb792a750453ec1b6a4d29f4637749ed19cdf65bfe545c58,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169853,51.928529,On or near HUNT HILL CLOSE,E01033025,North Hertfordshire 005I,Investigation complete; no suspect identified
d4210682862200efe37ccbe7ac1ab4ef98585bcdcd9f9f0618a6ea9b92fcca9a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
f37d2060e9335c2cc9708bb68c5490314b1f139ba1ba18796098396ef6060ac5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Investigation complete; no suspect identified
00a493a039246d2c42cee35118c1d4ce7ffe0502aaeb4d155d3db556c55c5aec,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191098,51.903311,On or near MADE FELD,E01023757,Stevenage 008C,Investigation complete; no suspect identified
ca1a9c02f4f2ca2a4a80f2b315f5089cf1f6da1779f9accea7d2182e307efa55,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
62ad57e48f078ef15a73bcf3b4b37a339999f4149c7906f16af70e290ba18044,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278841,51.949280,On or near Parking Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
0acf23b54f25ffbb24d0d2af3872d4f2b9e955f371352a5efa125bd9f972043e,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236856,51.993186,On or near CURLEW CLOSE,E01023635,North Hertfordshire 003A,Investigation complete; no suspect identified
e325088da528657264a2de8480ee00cbbdfb80324399963f841cc9b725682ccd,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230723,51.977664,On or near Further/Higher Educational Building,E01023645,North Hertfordshire 008B,Investigation complete; no suspect identified
71b4a010a3d3998808caec651d080b127be1dc4f583f01676535b05b61d7e7f6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226603,51.995721,On or near KIMBERLEY,E01023635,North Hertfordshire 003A,Investigation complete; no suspect identified
35067cd83667ec49044770e2654ed3793d6b9d6d84118ddb6ffa43fd6fa867d4,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238596,51.981118,On or near HASELFOOT,E01023652,North Hertfordshire 007D,Investigation complete; no suspect identified
c52e2dc963109b3cf5e2060ffe72bfd48e0ad7bff2b6207bf968e45ae5ec974d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238596,51.981118,On or near HASELFOOT,E01023652,North Hertfordshire 007D,Investigation complete; no suspect identified
e68d3f62ad53d30dbadabd04ffd15fcee7815375d40e2a6cfd27b6e1f0b66752,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308099,51.818217,On or near FOLLY FIELDS,E01023749,St Albans 004D,Investigation complete; no suspect identified
17d6debf7a5755941b21210e1c0d91c41dde1ec13fc4b933eb82961ecdc1fff3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.347319,51.826877,On or near WILLOUGHBY ROAD,E01023693,St Albans 001D,Investigation complete; no suspect identified
28f5f43e582aa8923f48288f5bf6da316bef4a308aff0cd076f5cce52cf25397,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.581128,51.764461,On or near DOUGLAS GARDENS,E01023369,Dacorum 012A,Investigation complete; no suspect identified
f4df5e81135396de25221bcb66ee087448078c9c240a32cfe1a08cd41b1283c9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.387971,51.665586,On or near RHODES WAY,E01023895,Watford 005A,Investigation complete; no suspect identified
f3acb94819fbb41edcdaccedf535d4ebb58745ada6688150210d0dd80895510c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400331,51.681671,On or near BERRY AVENUE,E01023872,Watford 004E,Investigation complete; no suspect identified
10bf0e801776884848ed3dda9c3c5ed4db89910fd4b0a3e3ebd37c780ddcfbf5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.417041,51.681592,On or near CHILCOTT ROAD,E01023868,Watford 004A,Investigation complete; no suspect identified
e84b8b802ee3a492606b886eef51388178e9721f835aef2a15438c202ad87dec,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404010,51.672891,On or near JUBILEE ROAD,E01023856,Watford 006B,Investigation complete; no suspect identified
6bfa659f7531d5108170b4071eb7e55c9d5ddae2020e0a71c10e0f04b16c48fe,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.416382,51.683912,On or near SILVER DELL,E01023871,Watford 004D,Investigation complete; no suspect identified
315dbd83c41332b1080f0e166b50787f9a328d1807b6ac2c05a7d879359c7d35,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.409405,51.685697,On or near SUMMERFIELD ROAD,E01023891,Watford 002B,Investigation complete; no suspect identified
096ed80a569c278abcc7d9195ab4387901ac5829d36156267e6a46998a347476,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397351,51.677593,On or near Parking Area,E01023857,Watford 006C,Investigation complete; no suspect identified
35e80212924d37ee6150952c11caf39d456c55b18155d3e75e3b7bea0265f759,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.157500,51.835898,On or near PURCELL CLOSE,E01023467,East Hertfordshire 002A,Investigation complete; no suspect identified
9d300d5a4f5f695f4355fff556175ff2d912ffce96041041afd2a9ffc24daef3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.045081,51.788304,On or near WOODSTOCK CLOSE,E01023480,East Hertfordshire 018C,Investigation complete; no suspect identified
00be7e9fc23d393c837adf3bc723649e360d7b09df8bcf2c3511bb49c227da26,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.096117,51.784495,On or near BURNTMILL LANE,E01023492,East Hertfordshire 009B,Investigation complete; no suspect identified
63507c4f2996aa4dc65a49c515d40930df1f6981bc84475377e98d3d5aa50821,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.064180,51.843628,On or near MILLERS VIEW,E01023497,East Hertfordshire 009D,Investigation complete; no suspect identified
7302028dca2a490912df0caf65bc18d08354b92b2aae71ee770b1a3feaef02c9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.161263,51.867916,On or near STATION ROAD,E01023450,East Hertfordshire 004B,Investigation complete; no suspect identified
7e75ec06ae34a8c1cec065989f671edb6af1741506793b4d08c1409f1e93538b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.165867,51.862158,On or near MILL STREET,E01023444,East Hertfordshire 007B,Investigation complete; no suspect identified
04c218d168b3181ab466b2990fb0840f1df7836aa4db307faa414701e90d0b69,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.162966,51.866455,On or near JOHN DYDE CLOSE,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
0b65eaa9921bda1bf0467cd4876c736fb7c5f025d70e6dda561df6566999b74a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.261189,51.651135,On or near ARUNDEL DRIVE,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
e1a2ba349a57d85f8caa417a3e69d8c2c78e64552666696050f5c9b7c1ef3c99,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.447999,51.715788,On or near REGENT CLOSE,E01023408,Dacorum 022C,Investigation complete; no suspect identified
9df1ca82e4d94e234b4b8d38d0bb2505e01c98971c2a541931ce844fc41eeb58,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041399,51.818052,On or near ROLLESTON CLOSE,E01023516,East Hertfordshire 013D,Investigation complete; no suspect identified
ae4b949af7664b4d4fb0f9936eb657659d3750b2c16564a5b20b7c72794f8694,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219044,51.791689,On or near SPRINGFIELDS,E01023916,Welwyn Hatfield 006A,Investigation complete; no suspect identified
7229e5dafb04504615d41234f6bbf57e2ab9948e9a3c658ed238c5b8faf63a01,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Investigation complete; no suspect identified
1370a675fc562e78fda745e79d66d2320eadb68111541b74b16d4ffccf5e8972,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
d5cf656fe6f7b42d3cdef4c5dc04be2716036312fc724703913cceed91694c62,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348263,51.756205,On or near Petrol Station,E01023728,St Albans 012C,Investigation complete; no suspect identified
c646ff79c7728908d4d69d3dfc617778d6b4944d68f1bb448d6f5e9c01143ccc,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219751,51.987066,On or near DAISY COURT,E01023633,North Hertfordshire 006D,Investigation complete; no suspect identified
f3f88328393e4d0fe1fef711b2a71ecbc26111970dcf5e17655531a6d7b2a2b9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404410,51.687455,On or near FLORENCE CLOSE,E01023892,Watford 002C,Investigation complete; no suspect identified
c4695360b4e0033505b39e2ca50cf62b9e4e4de9d68885a8cbf009073cb906fb,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393129,51.668966,On or near EMPIRE CENTRE,E01023895,Watford 005A,Investigation complete; no suspect identified
c5cfdeedfb3e0d89916dda62ecb5ed5f36496d45e0bb0328ad70d6036b5ab3b3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191708,51.880886,On or near Sports/Recreation Area,E01023629,North Hertfordshire 015F,Investigation complete; no suspect identified
103926ea42da04d7eae7b560b842fde16a8fc0b01f9b8b668be385d8b9258aea,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.651326,51.803745,On or near NETHERBY CLOSE,E01023421,Dacorum 004B,Investigation complete; no suspect identified
174bead9d65d5fa5edc640774ef010939ec6f61e14a1063205b96481e3773086,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.005515,51.774412,On or near WALLERS WAY,E01023318,Broxbourne 001C,Investigation complete; no suspect identified
c667afe44db2c311a5c545d5ce5bef2723474ec5bd7148747dd571e5ff41c1c5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.011780,51.753557,On or near ST CROSS COURT,E01023321,Broxbourne 003B,Investigation complete; no suspect identified
8913c1c93a4b957494029c4a5aaac921c50d6a89cc778ade8b01b6a8dd952b05,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014284,51.752952,On or near Parking Area,E01023321,Broxbourne 003B,Investigation complete; no suspect identified
2ee721e364ef879a01d67c90ef5f774aa14725cf3d9f98bf99a5e33f5cd2e997,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171800,51.690899,On or near OAKMERE AVENUE,E01023575,Hertsmere 003E,Investigation complete; no suspect identified
0496f767a37df157831570172e8c85bb9d84785a98451d2d75a22336e32641ec,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174061,51.687571,On or near HILL CREST,E01023575,Hertsmere 003E,Investigation complete; no suspect identified
0e2ef75f278a5079f84a3d29bc3e1660c53dfdcfc3234a4b3d8b86f0a0546561,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181945,51.696973,On or near PARKFIELD VIEW,E01023580,Hertsmere 001E,Investigation complete; no suspect identified
2ffdf263bd056192a724e9ff1e8dd6ac6b20cec2e7b175e97635160fc475fe70,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.271229,51.657380,On or near Petrol Station,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
69632483981485dff1cf95390017e6c19e681618cbcb1523b1617295a8cf21d0,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231902,51.757677,On or near HILLCREST,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
76718eefb5727632af96b31dc1f1be0eaae43426505cbd1c322126e2d9b0f4e3,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025398,51.730334,On or near Petrol Station,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
ee6dd6260aaf4b827be936713f6ab5cc065af88581258139e6159b920a7f6a9e,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
eecd1901dda10cdd6b3fa7121edb042c88f369698dca7f92ea8ad08c99de024a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275516,51.948350,On or near Parking Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
3f48a79b8e6955b47311f2e8491539522e95fccbecf546e066443b4c82df84ae,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272183,51.958210,On or near STORMONT ROAD,E01023604,North Hertfordshire 010D,Investigation complete; no suspect identified
e1e46910d9f242e564d219ce3349a1f6060b5f243175aea8589d0b8693054a93,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279212,51.946831,On or near Shopping Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
e6611ee2990648a0b6407d94ab8209169fb10a1e0f7758ec29007a760eea8133,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
2a208221d8c5cf23ed77e7e7ef479757607805feb73bb9e4239a39584f4e998d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205344,51.802208,On or near STONEHILLS,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
53fcb2cd1adb7df190e3ace0b9659c0daeb36849a1b94bcefca42cd4bfc5cfb7,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262356,51.961294,On or near HIGH DANE,E01023618,North Hertfordshire 011B,Investigation complete; no suspect identified
3f30023333d2c1256442e81a52cbcd49b25cf192f7485d72c987fae7be0379bf,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275853,51.949416,On or near HERMITAGE ROAD,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
d26da4e519b4d8749337da699413c5ad98eebf9f25ac7743b85c512eb3df6c49,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269251,51.951199,On or near WALSWORTH ROAD,E01023601,North Hertfordshire 010A,Investigation complete; no suspect identified
366c60ff2b9bd83bdc5aa0a09fa41f0d7619a0ffa37e9bd161d8881d889ddc5b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276758,51.945554,On or near Supermarket,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
195fbc251535cb4dca51bdebdb1fb6dd1132a003f7a97981d452340503a12f4c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269599,51.940648,On or near Petrol Station,E01023606,North Hertfordshire 013A,Investigation complete; no suspect identified
a3defb77d9d964759b3a8e088d9f6a9c08417915ac6897f0c5a2cc8a44350b32,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277400,51.947011,On or near Supermarket,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
1adc1e813b210a80c22ba09a949931286a5f60ad7ec6f905c804b77fcf306402,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272533,51.953261,On or near FELLS CLOSE,E01023601,North Hertfordshire 010A,Investigation complete; no suspect identified
b4aed4ee942a567f184f4fd7b40981829a1ed44908e3407de841b69d0d6321fa,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355998,51.734705,On or near RAGGED HALL LANE,E01023744,St Albans 014C,Investigation complete; no suspect identified
521336c4ab775f7e3c25a234a873d0ed0cf5c1e999e6841154bdd1204d034920,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
cc3215a659fe70666c8c2491fcd3f356530b980217716bae3650a8ca0f916c08,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350705,51.724165,On or near RUSCOMBE DRIVE,E01023718,St Albans 019A,Investigation complete; no suspect identified
1834096ee3a55f9286fade41ff24aac31437cc0d4cc7dfb7ca8074ccb38a9846,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.366451,51.707893,On or near WEST RIDING,E01023733,St Albans 020E,Investigation complete; no suspect identified
1e7f22439b722c62eb6091bb97c2cfa5b0ca2125c1f572713fa6c1473e2ef2e0,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201526,51.786270,On or near CHAMBERS GROVE,E01023941,Welwyn Hatfield 009C,Investigation complete; no suspect identified
a357ce794e6cb4d3c34260c3235cef74e1773ae9be4e4a2345e7fc4137ef992a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297177,51.723014,On or near Supermarket,E01023706,St Albans 018C,Investigation complete; no suspect identified
982620879c916f6996187954c55e5b998a3bcbafd90664129187123d76457f72,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341839,51.728653,On or near WATLING STREET,E01023718,St Albans 019A,Investigation complete; no suspect identified
51a2f452cee5d6a1624d5a4989273cbc7309d5c3ee9307528085618847ac2b79,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359648,51.717096,On or near THE LAURELS,E01023731,St Albans 020C,Investigation complete; no suspect identified
7c93b3661ee4babdc41de2f9ba53b1644585bebd0a2f91d890fdf2320c481678,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.298654,51.746154,On or near CAIRNS CLOSE,E01023677,St Albans 015A,Investigation complete; no suspect identified
5c2a24fda65dba4ad87db20b41dbffb88098e9e418daa6b7f0f0f256251d9b45,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289878,51.667391,On or near DARRINGTON ROAD,E01023533,Hertsmere 007E,Investigation complete; no suspect identified
629c14ef70f6a7e6287e52a82a50c7db46481a91a2e89d8b1a8815eff4decda6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219547,51.679421,On or near Park/Open Space,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
d82010ee69d4b80754277163a0fa3f30a991e4df5f0d653f4b88ebaf83dcc350,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316332,51.682467,On or near Supermarket,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
7f7e399389a81a49129273049634927ddaaf83f14c69ab03ca36b68eb294c6e1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.271229,51.657380,On or near Petrol Station,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
48355c9935e0b50ae2e9294d534d05cd0235ad6060e4f17076cdb58fa890f5d1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284503,51.658492,On or near RED ROAD,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
c2afa7fa9a66ec782967ac98429c154f6e55349cf269c59051409d7891b75c3a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449475,51.764013,On or near DELLCUT ROAD,E01023346,Dacorum 013B,Investigation complete; no suspect identified
f3d9024cf3d38574604b4909ba1cb81d99eae35a0a73e4859317d7c86368cd0a,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.100273,51.795737,On or near HALLEYS RIDGE,E01023489,East Hertfordshire 015C,Investigation complete; no suspect identified
9185722b4a5a0aadab5ac11e0c85f43cf13b6cb0ac195f9dbdb1320a1b9011d2,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.104159,51.799900,On or near ELIZABETH CLOSE,E01023489,East Hertfordshire 015C,Investigation complete; no suspect identified
c877d4f67700efca6ca02284c9e467a4f35cfc88f301c9f332a35567f80f1665,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.097083,51.799534,On or near ALEXANDER ROAD,E01023489,East Hertfordshire 015C,Investigation complete; no suspect identified
27f712834116818cf660b1b2668541d237ae1ebd0e537e03da6b630828840bab,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472825,51.737702,On or near WINIFRED ROAD,E01023354,Dacorum 018B,Investigation complete; no suspect identified
02ee4b4e8933d644e8867521ef0cdcedee0d9fefc376ab0e5f14b291d478c4d9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454348,51.772826,On or near CRAIGAVON ROAD,E01023393,Dacorum 007A,Investigation complete; no suspect identified
4a0e06970f8bbf3f652d140dbc703f285506824f22cb64a535c294c9f8a92807,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396646,51.623002,On or near SHANKLIN GARDENS,E01023842,Three Rivers 012B,Investigation complete; no suspect identified
a371994d6053e68cba971ddaa5ca77d513ed93aca9fcb23d45b199df169eba5c,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389157,51.629266,On or near BIRKDALE GARDENS,E01023828,Three Rivers 008B,Investigation complete; no suspect identified
62336757ad2a1f42adfdff5785162468ffe97043ac7206642f44105da55365b6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386570,51.627675,On or near Petrol Station,E01023805,Three Rivers 010A,Investigation complete; no suspect identified
19a80b4c7246305645fb1980c5db442d89254a7526887b53f72fdf62d5ce25f9,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403079,51.650857,On or near OXFORD STREET,E01023901,Watford 010C,Investigation complete; no suspect identified
59efd68d784689bf4c6dcbddb1e702c30b245c7058e604a324ca9af1cd213352,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.385300,51.639014,On or near WATFORD HEATH,E01023882,Watford 012A,Investigation complete; no suspect identified
ae53a95e887817a9615e916976fd3b323b7a2fb12bfa984e5f1e657898ca43b1,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393603,51.661689,On or near ORPHANAGE ROAD,E01023861,Watford 009C,Investigation complete; no suspect identified
bfe6b6b5f8a87683dcffbf3a63ced870348200305030f15cd8a8a142d908dae4,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393132,51.648437,On or near CANNON ROAD,E01023862,Watford 009D,Investigation complete; no suspect identified
b5dcb168532eb993ea4fb39cbbad510917b5829d8701a305e0ef9f45e6c2c18b,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.412565,51.654897,On or near RICKMANSWORTH ROAD,E01023888,Watford 008C,Investigation complete; no suspect identified
4667497ff91601beefd46492439de17bbdeb08a24c42c94e4ae1981dd3a20d1d,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.406476,51.669400,On or near GRANGE CLOSE,E01023879,Watford 007B,Investigation complete; no suspect identified
8c1d10e94a59567ae0da1dbb932f7fe843a827fddcfd26eb2e09ffcae2f932f6,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407600,51.651782,On or near CHRISTIE COURT,E01023903,Watford 010E,Investigation complete; no suspect identified
6389193ff98d08552c3849a5c679e3b10b1fcaba851ec6f6ff05110100fc43c5,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407352,51.652255,On or near HARWOODS ROAD,E01023903,Watford 010E,Investigation complete; no suspect identified
95236149af8675895d08c7641a114fa6993ab7cb3311ffff114f9076e20d1572,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.392193,51.659053,On or near QUEEN'S ROAD,E01023859,Watford 009A,Investigation complete; no suspect identified
928dbbeff8088ce7c203f242d8ef6c1f30d80e12715e40ff3997143902f3c5df,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395167,51.644041,On or near THE COPPICE,E01023883,Watford 012B,Investigation complete; no suspect identified
0fe5667a2aa3e3f00bf2a727935d9c596436309fe62f0704de76c1b732a36e95,2015-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022701,51.938818,On or near A10,E01023494,East Hertfordshire 002B,Investigation complete; no suspect identified
