Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9956cf8bb830e395731454ec89f9b309996e7bdf0a8bb4461a32b13ab8c78f1a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.158535,52.784119,On or near HAVELOCK STREET,E01026266,South Holland 006B,Investigation complete; no suspect identified
8b414866e33dbd3894c75a75df47e54c5a009394893e89b032243983eef563ac,2013-10,Lincolnshire Police,Lincolnshire Police,0.122469,52.785269,On or near HIGH STREET,E01026255,South Holland 008B,Investigation complete; no suspect identified
b7987c978c845a0f4f14bde2cb1494450c8497948f2ca853dbbfcb95f02a73b6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.228965,53.510363,On or near CHURCH VIEW,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
e578026384660b63c5635629927a2f7fe5fbf907828acc0ed00185a6d2491fb7,2013-10,Lincolnshire Police,Lincolnshire Police,0.019699,52.800271,On or near ANGELL LANE,E01026250,South Holland 003A,Investigation complete; no suspect identified
a0da4e5143db31ef4b592cd59a0adde7d33aa0e0e08bb704e308cde3dc0a73a9,2013-10,Lincolnshire Police,Lincolnshire Police,0.322669,53.150950,On or near LANCASTER AVENUE,E01026083,East Lindsey 015A,Investigation complete; no suspect identified
3ddb16a4508fbe5f03e5290033792cd6ff7603ee06429ad9e91573e5b49b3d6d,2013-10,Lincolnshire Police,Lincolnshire Police,0.310006,53.159117,On or near BEECHWAY,E01026085,East Lindsey 012B,Investigation complete; no suspect identified
0610fbeed3a016fdfabb11cba652c66661b9dd917415d66e0d8bf7d0ac32e7b4,2013-10,Lincolnshire Police,Lincolnshire Police,-0.005468,52.977213,On or near ARMFIELD CLOSE,E01026028,Boston 004E,Investigation complete; no suspect identified
c51cf9e03d1a2cb095f616509365159575cb88cd6d6fe60f511c6e5d912ac9e0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.054237,53.241235,On or near PARADISE LANE,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
f9e0a82add96a104e8005429c55a9a00d726a7f942950207787a0f6ab69a17cb,2013-10,Lincolnshire Police,Lincolnshire Police,-0.163243,52.807532,On or near PENWAY DRIVE,E01026258,South Holland 005B,Investigation complete; no suspect identified
243287199efdcf4e67ab32292c783313509f93139d910bb9c20622230c22e5c4,2013-10,Lincolnshire Police,Lincolnshire Police,-0.331237,53.389505,On or near WALESBY ROAD,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
bf247ad7bba795da622de7ab01ef1c6ce8df78a26b012ea0a5b33310da180f4a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.534843,53.232235,On or near TEMPLE GARDENS,E01026167,Lincoln 003G,Investigation complete; no suspect identified
7496cece6ec758fd5857f1aec3787fa693a60485db2710300e8914e68811622c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.657309,52.925096,On or near NEW ROW,E01026324,South Kesteven 004E,Investigation complete; no suspect identified
fcdb049c5bb3edbec9cef396a45f1b09ab892339b0c812513a827f3f48003dc2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.297263,53.287791,On or near SILVER STREET,E01026121,East Lindsey 007C,Investigation complete; no suspect identified
3deae804fa9f6d264c7b4a0c38ab66a4599302329559fc1385b2a336cc5ee570,2013-10,Lincolnshire Police,Lincolnshire Police,-0.597470,53.190018,On or near HAMILTON ROAD,E01032992,North Kesteven 014F,Investigation complete; no suspect identified
ea5f024010cbcd1677a9a129d566a7c13460caa8862e3fb80ee803a95a754826,2013-10,Lincolnshire Police,Lincolnshire Police,-0.641469,53.264008,On or near LINCOLN ROAD,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
d4ff56214f6602f77a39fab8337c4fc382870c285e83ad00beaa55e527111f08,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541522,53.250413,On or near MINTING CLOSE,E01026150,Lincoln 001B,Investigation complete; no suspect identified
d50b396634e210da078a0154ac80765d14aab1cdcbbbdec2e530c703b2bb86a8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.546224,53.372036,On or near A15,E01026411,West Lindsey 005D,Investigation complete; no suspect identified
fa7f5e3a37cfaa75fa94ae2531c7ce399dcd623aeb205dd5a692ff23cef1d39e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.526223,53.252023,On or near ROUGHTON COURT,E01026165,Lincoln 002D,Investigation complete; no suspect identified
e90e334478b200fc9d0724b60f867d0fd4f651cd05756b67e8fdaa7d246cdb01,2013-10,Lincolnshire Police,Lincolnshire Police,-0.157295,52.784352,On or near CROSS STREET,E01026266,South Holland 006B,Investigation complete; no suspect identified
715a9c551c480ecde56c7f2963a22a2c23ddb38a47adc77e2affc41d1c80f07b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.730628,53.191745,On or near HIGH STREET,E01026199,North Kesteven 003D,Investigation complete; no suspect identified
8c9625143ef219eeed6270bc11bba882f156e60828eb076cf7b93aabcd9f21b4,2013-10,Lincolnshire Police,Lincolnshire Police,-0.035585,52.982489,On or near ORCHARD STREET,E01026011,Boston 002B,Investigation complete; no suspect identified
b4b85c9bdf6849c70dae7667bb63f7e5859fbe51b1a0399f01180e4d1d0e0758,2013-10,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Investigation complete; no suspect identified
6f8ac12dcb58408ba1684042e08c11d060bdbd8d003c07b74f3e256086fba3d0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.127657,53.231254,On or near Park/Open Space,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
8a1c3cef19200f8678865fedfb67c38c505fc7879491b5ee4f4c4bca88c35626,2013-10,Lincolnshire Police,Lincolnshire Police,-0.537118,53.230132,On or near Parking Area,E01026122,Lincoln 004A,Investigation complete; no suspect identified
b3f2b8f8f89f97fc3c1abb12b5038bec95b5c141a1605bda2c4af954ba09b4d6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.039274,52.948718,On or near ST LEODEGAR'S CLOSE,E01026041,Boston 007E,Investigation complete; no suspect identified
f4af02f55862adb659535b014ff2871cd66ecc18d59c791a1a00c8d2d5429fe9,2013-10,Lincolnshire Police,Lincolnshire Police,-0.450660,53.267013,On or near BEECH CLOSE,E01026406,West Lindsey 010E,Investigation complete; no suspect identified
4ea5ae0610bc14cf0a763904f3d41306c6ab541697a31c3e6c906fcfb8e1074e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.548281,53.213665,On or near DERBY STREET,E01026134,Lincoln 006A,Investigation complete; no suspect identified
d1f0ee030b9f9427bf737d047ef548fdd2d0885854c8501109feb78cfb153f1b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.365563,52.802094,On or near PICCADILLY WAY,E01026342,South Kesteven 008C,Investigation complete; no suspect identified
d8c376e6bd05f9d5ea85799c078f135be59db92cf3f4fce2911fcee72bba2dc7,2013-10,Lincolnshire Police,Lincolnshire Police,0.332489,53.151378,On or near Sports/Recreation Area,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
00cf8e6727a11066375ffe2d0063aa586e77ee6c732370fe2a66c813669417de,2013-10,Lincolnshire Police,Lincolnshire Police,0.254120,53.350396,On or near WHITEHEAD CLOSE,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
581b95393e7cea7a2df4865d7edb41df70058a3d8b73429ae825a8df560aaf3d,2013-10,Lincolnshire Police,Lincolnshire Police,0.012908,52.803884,On or near BACK LANE,E01026252,South Holland 003C,Investigation complete; no suspect identified
8777ffc8a48a8b71ee469b0bc4a9e6270952c6ff287c55dd04a080adcc37d164,2013-10,Lincolnshire Police,Lincolnshire Police,-0.538626,53.191990,On or near HILLMAN CLOSE,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
5008668160d5136292c1d8a3e32a2458428a4e2ab9e69cd3c3245c67b4ad3d3b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.657828,53.276437,On or near STURTON ROAD,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
66fec8101de685c815a682ac7487cd8bdcc08ecf78d114823d7e0a060d743128,2013-10,Lincolnshire Police,Lincolnshire Police,-0.543454,53.284417,On or near Park/Open Space,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
217605223d1025d8b609cd9c535e296c3512ea93a6ac1c0e96fe9cce68fa2eb2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.769879,53.388474,On or near SHAKESPEARE STREET,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
7c7626f53f37aba8ebe2737039992230a94de71b440e79d945f2521e23956e43,2013-10,Lincolnshire Police,Lincolnshire Police,-0.452238,53.211252,On or near ALMOND AVENUE,E01026205,North Kesteven 005B,Investigation complete; no suspect identified
00bd0c9ab0263d18370a43346538e73ae3b3fccdd87e330a91f83994c06a2635,2013-10,Lincolnshire Police,Lincolnshire Police,-0.504994,53.231505,On or near CROFTON CLOSE,E01026123,Lincoln 004B,Investigation complete; no suspect identified
4ddba47009d42e3d8deabe51069131387bc9cbd0c4aaa7a58307908cf7cae4ad,2013-10,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
a246ba18f854da701dc4baf8f78fffba332cd2de693b3f74327c295a1cd41678,2013-10,Lincolnshire Police,Lincolnshire Police,-0.674665,53.498822,On or near HIGH STREET WEST,E01026402,West Lindsey 002C,Investigation complete; no suspect identified
3158db12f92197251517afca7935f58d720e572dbabc026ade0b5ccf63f350bb,2013-10,Lincolnshire Police,Lincolnshire Police,0.353821,53.184252,On or near Park/Open Space,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
d835fc3d2f7fcef89e16424dc75fb01cd5f0a3a3188c494685ed39eafa7d073f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.760666,53.395049,On or near THE DRIVE,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
229bbecdaadbc41cff56e8cdce48cb83c76ad3cb0b2fe5419fd68f0f46955692,2013-10,Lincolnshire Police,Lincolnshire Police,-0.332337,53.385987,On or near PROSPECT PLACE,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
f25ff2b96ace211f5c1c7614283178e2f04057d3e5393d57d33382d794f3cb37,2013-10,Lincolnshire Police,Lincolnshire Police,-0.147393,52.780412,On or near HAMPTON CLOSE,E01026268,South Holland 007A,Investigation complete; no suspect identified
bee7f0e9c4a2b2db98e5598e31c6789c17fdf418e37bd3caae3c8c776be33ac7,2013-10,Lincolnshire Police,Lincolnshire Police,-0.461436,52.655681,On or near UFFINGTON ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
7c7c30279ecf11c5c1116285521498653935cc5ee465b3dd396c96653612087e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.546588,53.221654,On or near FOSTER STREET,E01026132,Lincoln 005A,Investigation complete; no suspect identified
c33c2c5e01ee57112209555ba8919d82325463e87f2d22b624b17b7cd6431ef4,2013-10,Lincolnshire Police,Lincolnshire Police,-0.482125,52.651255,On or near Bus/Coach Station,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
0bc47cd5ec8aa530ef74e861b00be2916baf164e94a5e5d928bdf29f57ba4c9f,2013-10,Lincolnshire Police,Lincolnshire Police,-0.005863,53.366155,On or near BUTCHER LANE,E01026081,East Lindsey 004A,Investigation complete; no suspect identified
f8b7cf11fb673608379e0dcfab9fb5ba286b555bfdee7a2455a6397862eca476,2013-10,Lincolnshire Police,Lincolnshire Police,0.147373,53.442584,On or near SCHOOL LANE,E01026079,East Lindsey 002C,Investigation complete; no suspect identified
9b0fdd5575074b31d01d295d9045041a3cee91d44204fbd5545443c371002792,2013-10,Lincolnshire Police,Lincolnshire Police,0.344282,53.144376,On or near PRINCE ALFRED AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
4818104377556515ed31c59b0148539f36740136bda4afb35927b73f7f78678f,2013-10,Lincolnshire Police,Lincolnshire Police,0.280450,53.311074,On or near Petrol Station,E01026103,East Lindsey 006A,Investigation complete; no suspect identified
1343a642df2a343281cf1752167c1fe037c490618c84473cf3b1edeb59736f95,2013-10,Lincolnshire Police,Lincolnshire Police,-0.549081,53.212156,On or near HAMILTON ROAD,E01026135,Lincoln 008B,Investigation complete; no suspect identified
f2399c019e9d5c128a567294b31b879b20be64c510ff09b47f707df65391e7a7,2013-10,Lincolnshire Police,Lincolnshire Police,0.078737,53.224182,On or near Park/Open Space,E01026068,East Lindsey 009B,Investigation complete; no suspect identified
5f94719ff59a512677488c43cc943b005fda9d6da59d615786fce1dfab3602ce,2013-10,Lincolnshire Police,Lincolnshire Police,-0.542977,53.227435,On or near BRAYFORD STREET,E01026132,Lincoln 005A,Investigation complete; no suspect identified
befec2fd73173e199edfac83bd279fa496fb810374deca9e135d853fec23bf6b,2013-10,Lincolnshire Police,Lincolnshire Police,-0.368107,53.485834,On or near MOORTOWN ROAD,E01026387,West Lindsey 001C,Investigation complete; no suspect identified
c7f7f00a473196ca6e1e58da489e6cf65a2cb7fca8bab0eb566aa8ca74af173e,2013-10,Lincolnshire Police,Lincolnshire Police,0.011938,53.375179,On or near ADA WAY,E01026088,East Lindsey 003D,Investigation complete; no suspect identified
48a35ee3276f02dc1cc48f6339d1372e8f17ad9fde5405ecfed683268e62e390,2013-10,Lincolnshire Police,Lincolnshire Police,-0.520654,52.812130,On or near THE GREEN,E01026316,South Kesteven 007D,Investigation complete; no suspect identified
a95c395740c8263de09faec830b3f0ef1aac423155ae524fd7f43d3527f855d5,2013-10,Lincolnshire Police,Lincolnshire Police,-0.314318,53.577697,On or near A18,E01032683,West Lindsey 001G,Investigation complete; no suspect identified
ae1b7e36aca68515da7631d4fd02a7496ef68ee0cb2761566a57d159b9ba9e36,2013-10,Lincolnshire Police,Lincolnshire Police,-0.766684,53.410051,On or near HOYLAKE CLOSE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
04b44101916759a2cb75d1b142b8438cc6e908304cac718ec967dfc31d9acdee,2013-10,Lincolnshire Police,Lincolnshire Police,-0.033437,52.974020,On or near TENNYSON CLOSE,E01026030,Boston 002C,Investigation complete; no suspect identified
01d0fe8d4a3deac250a95560225ae6412258d511eb171168fab1045186acc94d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.478569,53.006676,On or near MAIN STREET,E01026209,North Kesteven 009A,Investigation complete; no suspect identified
960de2a1717fae26ed9925ed9ec3a1c4e156e58898b8fcb5ea1bd2fa5b0f3cb2,2013-10,Lincolnshire Police,Lincolnshire Police,-0.563942,53.207958,On or near HARRIS ROAD,E01026172,Lincoln 010C,Investigation complete; no suspect identified
50d996bb313bdf31015f24d9724e846566dc0553686c9c6202a352ed6c2fc685,2013-10,Lincolnshire Police,Lincolnshire Police,0.239909,53.106808,On or near PATTEN AVENUE,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
da6c98ce3018851d95a6f0e60f31e94cc39b9f90851ae80cf2446fea09d74f4a,2013-10,Lincolnshire Police,Lincolnshire Police,0.028736,52.804477,On or near THE BRAMBLES,E01026245,South Holland 010A,Investigation complete; no suspect identified
36c5acce7de5bcfc5ab681981062e8b00b96cf50ae48af33139298c84dafc02f,2013-10,Lincolnshire Police,Lincolnshire Police,0.237677,53.107263,On or near JOHN WESLEY CLOSE,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
c8f5e9338808341ff02ef1f725bf92b3ab23a0eb0d8d441343b2a2a9e849b64d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.549081,53.212156,On or near HAMILTON ROAD,E01026135,Lincoln 008B,Investigation complete; no suspect identified
20a94b6e5bcac274be24d9487137dafac8348deb592625d035ec69ba82e75b6e,2013-10,Lincolnshire Police,Lincolnshire Police,-0.627911,52.913433,On or near TWYFORD GARDENS,E01026345,South Kesteven 006F,Investigation complete; no suspect identified
e7fc5e0ba6964f2a7054199d5b673abb78e3d2ce7575e9203d024dc3ba248032,2013-10,Lincolnshire Police,Lincolnshire Police,-0.135525,52.796527,On or near CASTLE CLOSE,E01026270,South Holland 007C,Investigation complete; no suspect identified
9d21d0136953f92e1c610154d845804e00a9b37322d1683f2dc2a05fe490431c,2013-10,Lincolnshire Police,Lincolnshire Police,-0.515642,53.250264,On or near Supermarket,E01026157,Lincoln 002C,Investigation complete; no suspect identified
0d1700f3e813beb41d8395e337347df7106329a8d472e8c30fb5168d0a2b90c8,2013-10,Lincolnshire Police,Lincolnshire Police,-0.671619,52.909066,On or near BEECHCROFT ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
3d43cdb5ace6ded53d02c5624e39027fff6cef57ca0dfacf6a9ffdd5eac3e5e6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
9014d3a19addb9220ce93f75d066b9ce5e4c54647c70390d98b0775a0e87a4e6,2013-10,Lincolnshire Police,Lincolnshire Police,-0.034926,52.952692,On or near Sports/Recreation Area,E01026040,Boston 008E,Investigation complete; no suspect identified
1a84143ecc63be666019a1dca0f881582ec7f8fc84bcbc8ba9be29c5fd8d628a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.733775,53.326664,On or near TRENT VIEW,E01026410,West Lindsey 007D,Investigation complete; no suspect identified
2009210a9cfbb5e042e4c564d9dc8470c4cb50f128f71b4e4d5047d9ac4c7572,2013-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Investigation complete; no suspect identified
8e58d3293482fc4140cbbfa2749275bdab2aa8186f14ec222bed9542926420d1,2013-10,Lincolnshire Police,Lincolnshire Police,-0.524185,53.228921,On or near ASHFIELD STREET,E01026126,Lincoln 004D,Investigation complete; no suspect identified
cacfab0e9dccaab0ba731260416418215bc5291866259f6e54dfee2eb465de8d,2013-10,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Investigation complete; no suspect identified
5c5f36a0f73abb0a948c8fe73a9840e9aa798f18c6d2f7ee04688c2b8fdb058a,2013-10,Lincolnshire Police,Lincolnshire Police,-0.266886,53.480966,On or near WOLD VIEW,E01026416,West Lindsey 001D,Investigation complete; no suspect identified
3fadd111d184bf6fe6aeb3bf6eddc17fbb624b60671766e77408a7c0d8d5dd87,2013-10,Lincolnshire Police,Lincolnshire Police,0.177851,53.073776,On or near WILDMORE CRESCENT,E01026111,East Lindsey 017C,Investigation complete; no suspect identified
41b3b8850eef6d1415d0ba2324e127944f6e418b196cdbde4385baeb266c9a34,2013-10,Lincolnshire Police,Lincolnshire Police,-0.530276,53.235667,On or near ST LEONARD'S LANE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
65e61b19f8a7af44e749a3e1657d7c7965dc7fd346caf7ae781c81abbd2894c3,2013-10,Lincolnshire Police,Lincolnshire Police,0.239909,53.106808,On or near PATTEN AVENUE,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
2333b2e05c2c5dc9e702ad1965899cf00aa0f0215e62eb8b7af3356c29e74a67,2013-10,Lincolnshire Police,Lincolnshire Police,-0.027347,52.965495,On or near A16,E01026006,Boston 003A,Investigation complete; no suspect identified
9472d2fe5907b4d45609315b444dc0db83bcc871a17ef2bcfbca40b0796b9989,2013-10,Lincolnshire Police,Lincolnshire Police,-0.381029,52.770300,On or near EXETER COURT,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
0b19deb3227d5f324ff2d3f2d3035f7dd4800ffc48107fee6bcb581be0cedfd7,2013-10,Lincolnshire Police,Lincolnshire Police,-0.172124,53.106675,On or near HIGH STREET,E01026051,East Lindsey 016A,Investigation complete; no suspect identified
92fa00a35fce5a164886ee58e98ab769129cc2a6ff63b057f38dcadeb00e8621,2013-10,Lincolnshire Police,Lincolnshire Police,-0.535750,53.231122,On or near Parking Area,E01026122,Lincoln 004A,Investigation complete; no suspect identified
0e5c733c5f067604855f4682739fbb8622f0de89d156781424e2dd6d1623c3e0,2013-10,Lincolnshire Police,Lincolnshire Police,-0.537797,53.231300,On or near FLAXENGATE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
ac331cc424a5c21e219af89cf9f122fbb0b2124ab264bef5ef8e5f7d0863f197,2013-10,Lincolnshire Police,Lincolnshire Police,-0.094374,53.157456,On or near BACK LANE,E01026075,East Lindsey 018B,Investigation complete; no suspect identified
93c10bce324dc0f4b6a214ea52bf32657b96fc582af80e3cdbf4039c2a62b876,2013-10,Lincolnshire Police,Lincolnshire Police,-0.618435,53.176644,On or near DANKERWOOD ROAD,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
