Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
599094b3a55dd270b05323c002941ab924fab17ef2c6caabc7e4bac9d6e0b4a1,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204608,51.899535,On or near Police Station,E01023758,Stevenage 008D,Suspect charged
5f94ea4c2ab15c69cedfdb57ad538955ae52cc6332e8ae51519957e5d4434257,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.162724,51.944594,On or near Park/Open Space,E01023663,North Hertfordshire 005G,Suspect charged
7b90f6eeb7a6a3e17bcb76982035e2bb4395d5fcb1d260280f75f5d1aa4d9d3d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661450,51.791479,On or near SURREY PLACE,E01023426,Dacorum 002D,Investigation complete; no suspect identified
648ba03bb503dfa0a97d163b140fb28143d11427f58afc3bf3f23e44690209e6,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661450,51.791479,On or near SURREY PLACE,E01023426,Dacorum 002D,Suspect charged
18c473196623c3483e85c1bac502138935253058d2b719e24dd1cdfbbf44ef0f,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661996,51.794102,On or near Shopping Area,E01023420,Dacorum 003C,Suspect charged
a6d76a689cd322d15bc3a93aeb33458d3aa050f738fe9ea5100eb5c4b1a4173b,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given penalty notice
861e07bc16647421156bfd8b7681fab55229f497246d7f37109e48a4716056fe,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386917,51.648433,On or near BRIDGE PLACE,E01023862,Watford 009D,Suspect charged
2c5141f40f241f4089fa5dbdc7ba5f9ae2742df6e267aba4616eaf998598ab67,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Suspect charged
39b0b8516dcd0800279b8145e7c056fa01970f818091ae95963b7865d1ea8543,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217028,51.768162,On or near HEYFORD WAY,E01023930,Welwyn Hatfield 010B,Offender given a caution
523f9669f282d14f831b065f64a9f94455161fea6c0f48604a6b2aa38e20d85a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201612,51.906485,On or near Sports/Recreation Area,E01023779,Stevenage 006B,Investigation complete; no suspect identified
e4bfbf1f72ababc483cf30ed029a7a6937bd774b571766fe1b79922993fbbb38,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296144,51.729303,On or near FIVE ACRES,E01023705,St Albans 018B,Suspect charged
b5ead4feb442f2f8146e43b2b5d1a2d7e7eec7f9bb20e194ec93f8dc1be44777,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.065027,51.707065,On or near CLAREMONT,E01023314,Broxbourne 009A,Investigation complete; no suspect identified
7d851ba5d033dd523c09f22a7499dab29d6c2b4fd1962347e2d70247a897b685,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078108,51.796915,On or near Nightclub,E01023478,East Hertfordshire 017D,Offender given a caution
e527a888cb9feec5077d22f9be6dd8c5bbc440e656ac70d375315ec5fb8d09dd,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279212,51.946831,On or near Shopping Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
e89d8a25cdc958a093611466f361c47da6e5fb5761b6497868125b0149bd46ec,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given a caution
775338b18bb0d49df915c1e3944cceea1087e297796b4aeb6e18052154b0c853,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178658,51.882393,On or near WILLOWS LINK,E01023784,Stevenage 011B,Suspect charged
078f9da0530a6b88853ed0a97de29d47cbb3ea3c4942a8c305a50a71cad8be9b,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204608,51.899535,On or near Police Station,E01023758,Stevenage 008D,Suspect charged
6295d449e5141da9a5e7465c268a358a12b779a7446ec249b7f6c79fe2982a63,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.163825,51.902673,On or near Pedestrian Subway,E01023760,Stevenage 007B,Investigation complete; no suspect identified
dc05460793f3b796deb602611ac28bcf51825a2a6ba776a03c668989a2529105,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168950,51.892457,On or near Supermarket,E01023793,Stevenage 010C,Local resolution
c8a1f9f780ab86c0818f49cfbc52bdea714bcf42501c108a29cf605c2e8ca3d5,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176515,51.695621,On or near HIGH STREET,E01023580,Hertsmere 001E,Investigation complete; no suspect identified
1c18138a19fcb3c81282ddc6e3ca03da238159003cd9fc4e74188a60169bfd76,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Suspect charged
303946cb12b67d486e1efff80cd0a2cb84d353eed934966e655a453dee28866d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222164,51.762494,On or near GOLDINGS CRESCENT,E01023924,Welwyn Hatfield 011A,Suspect charged
7f1eb7ea6835fdce3b86a2a2d05b8de876c0e0c4caaeb790fa8f6a6b1bec9e33,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191161,51.696270,On or near Parking Area,E01023577,Hertsmere 001B,Local resolution
addf10c869090edfe5aed0a622c7e62013b935fae6ffd1116b27bd84ab7a8508,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026197,51.699684,On or near DARCY CLOSE,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
b496d1e6af7a5cb9b33303da671d743a95fbc9ee45587fbcaacd571966d39085,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.149532,51.778503,On or near Park/Open Space,E01023486,East Hertfordshire 010B,Investigation complete; no suspect identified
fafe74f33edf5b286560252d26552d6101c6c833c14833180a82a1e188e601c9,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343321,51.807308,On or near Supermarket,E01023703,St Albans 003E,Offender given a caution
acae298e6c93969d9ecb7cf628910c8b6e18410b94b83ea13a15494d4fad41fa,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228801,51.763610,On or near THE COMMON,E01023920,Welwyn Hatfield 012A,Suspect charged
3025172ca2eaf8bc439ca55c12bc132b5c230bb5e752ca6b80f1d1fa293db403,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202881,51.796316,On or near EDGARS COURT,E01023954,Welwyn Hatfield 007A,Local resolution
44e4558f6feef33c508ab27134088954c199c40adf9238a34aa355a2e638edab,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389577,51.646806,On or near Sports/Recreation Area,E01023862,Watford 009D,Investigation complete; no suspect identified
e4e954e670b3a54dcfe1de59d1c134b551b9f497ec49516621c969986aef29ee,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.067228,51.797321,On or near NEWLAND GARDENS,E01023477,East Hertfordshire 017C,Offender given a caution
6da1acd0a0702a7552d3d9521d390cc92e5287664ec7831ef0f159e003af39ee,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276894,51.961355,On or near LAMMAS MEAD,E01023604,North Hertfordshire 010D,Investigation complete; no suspect identified
22bc951563c023e0d75087aa5a8016f82f4bf6beb7492702aa967491cabbac96,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.358040,51.723917,On or near DRIFTWOOD AVENUE,E01023731,St Albans 020C,Investigation complete; no suspect identified
83f02936bc840c72d980570eb3615f2d04d211ef31ea9e203177b2a39f206da7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.177045,51.919019,On or near Pedestrian Subway,E01023774,Stevenage 003D,Suspect charged
30736fc5bec83555478d189f101616a5a497f72e741a7d3e2fa1dbb3a8d5a40a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.261189,51.651135,On or near ARUNDEL DRIVE,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
a283912e976a122fee697cea07bab223d8da0f5746125e510fb5c4af03883ca7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305383,51.749417,On or near ASHLEY ROAD,E01023665,St Albans 013B,Offender given a caution
ba4f0bb9f7a0f6bfaa8b95aed97dd30a313d321a4abd03696039c2316a052091,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201612,51.906485,On or near Sports/Recreation Area,E01023779,Stevenage 006B,Investigation complete; no suspect identified
5ef6287096494ed5ebcb62e192d98a732f4c7086b54a09b8487ae45c7ee8dda7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201612,51.906485,On or near Sports/Recreation Area,E01023779,Stevenage 006B,Investigation complete; no suspect identified
b9d3f368992af3786b689bb5e15d4c3abf0f223caabdbcbd1dc2eda3dda33105,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176515,51.695621,On or near HIGH STREET,E01023580,Hertsmere 001E,Suspect charged
d9e65afa2022a9d6ea0616a43fc888c715098380f928789a1160d602ad33b716,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.533490,51.723926,On or near NEW HALL CLOSE,E01023374,Dacorum 021B,Suspect charged
a1bef97ce06d69cac7cd5609a87636b8c1dc5eae2483e7ac23b72d6386e3c54c,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.052899,51.714805,On or near MORETON CLOSE,E01023309,Broxbourne 006C,Offender given a caution
6b8d480913baf2fc852148b711e64f0b2022e7825fc8b3603d767c075e8bae81,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451796,51.759304,On or near RICE CLOSE,E01023347,Dacorum 013C,Investigation complete; no suspect identified
8709894e57135e34e1ca32648c9e37eef3f1a783dbd9add7f739acad8406e904,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221862,51.760970,On or near OLD RECTORY DRIVE,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
43fea33382604694beb3ef3fb956b981da3df6a93b9a4f50e8a31dc353d1a9a0,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453947,51.742545,On or near FOURACRES WALK,E01023357,Dacorum 020A,Suspect charged
1e4616b1df72b1cb9d53521098641cf7dc4cb10e18aaadbc36c1cde15d7a3461,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.476061,51.755998,On or near BURY ROAD,E01023400,Dacorum 015E,Offender given penalty notice
81391373bf489cedaa723fe7d9be0884c73e72aa702efa53eaa6224b2b07bd73,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399725,51.658248,On or near Nightclub,E01023861,Watford 009C,Suspect charged
8ce7b2e05a22e8a6056c984dad2b7f4d75edf35ccf6f9237b797af5122a7088c,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.081983,51.804352,On or near Supermarket,E01023471,East Hertfordshire 014B,Offender given a caution
fd9c9d7921ed6a7b4d0e67c4a26f3022d9b076208c57f1dcddfd35a5fdf718ce,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418326,51.684163,On or near COURTLANDS CLOSE,E01023871,Watford 004D,Suspect charged
f2d6c6620a7ab957b70d4aaf5d8419d9dcdd49e4f9b724b82ad1a2dc1ae767af,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196712,51.903595,On or near SILAM ROAD,E01023758,Stevenage 008D,Investigation complete; no suspect identified
de3fc3a8d23ae497c1634833ef766c039ca5d4f04de78d674ca955987a52db5e,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.412950,51.616533,On or near MARKAB ROAD,E01023840,Three Rivers 011B,Offender given a caution
eef33549d0d6f008de49dc3ef80c8d65b30158264d8fbd8397bb039164c568b3,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given penalty notice
12092842061a0caae12c042d75e91a5e2a7dd5920e9978d5e7af6893f5031369,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021188,51.686129,On or near ELEANOR WAY,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
d49337f2a6a45a40c1a9d9e97329cbc22a90acac82a593643b507d680174e997,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303082,51.705664,On or near Sports/Recreation Area,E01023720,St Albans 019C,Suspect charged
750f613cece6601920372d85fefe241a293ed00e12fb3187ad5af3b7073bb799,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.434297,51.775510,On or near BIRCH LEYS,E01023434,Dacorum 005A,Suspect charged
53873b4e043d9422083fbb07ea871353a8d818899d15751959531588e8aedfc3,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200912,51.812984,On or near PIPPENS,E01023961,Welwyn Hatfield 003C,Investigation complete; no suspect identified
bb28d44497eddc0eb0be4ba8a1c26744bb4b899549e3fb6c4e378919d70b0bc6,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200912,51.812984,On or near PIPPENS,E01023961,Welwyn Hatfield 003C,Investigation complete; no suspect identified
39560b453b1311d1409c2cfe1c88d383603b5983e8778fcf73f0d14cbaa541cb,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206032,51.896976,On or near NORTON ROAD,E01023786,Stevenage 011D,Investigation complete; no suspect identified
7baa6ced82150668fdbae01af7c4ed333a9e13184192d48202a2f95211c15ff1,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254782,51.652712,On or near BALMORAL DRIVE,E01023546,Hertsmere 009C,Suspect charged
7850a8104f7957461b5031f0319dc24e360c80a548c539bfcd2a3cf55b7827ba,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168950,51.892457,On or near Supermarket,E01023793,Stevenage 010C,Investigation complete; no suspect identified
ec0994474497fa9c574c0e7edbf1c03c8b1d4d51d46d2fa4f165c26be06c7f28,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.437766,51.780807,On or near VALLEY GREEN,E01023435,Dacorum 005B,Suspect charged
3a2987e44c712f590ad6056013e895b7c69084357ac772d02500f29bd2824496,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.082551,51.798147,On or near COWBRIDGE,E01023470,East Hertfordshire 014A,Suspect charged
063449edc303bca115d7900467d571e91d678af1d971cc270ecd0b9c2496d173,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044224,51.800070,On or near Petrol Station,E01023484,East Hertfordshire 016C,Suspect charged
f753280c66e922b8da17c4dc3d0f2766e0a6130ff5e55565156075518a7db328,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.090179,51.794045,On or near MIMRAM ROAD,E01023479,East Hertfordshire 017E,Investigation complete; no suspect identified
46db3eb1330520c98ce8c3ff9404f4313422a0f741e7f6300025b7a86e276370,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085637,51.710181,On or near VALLEY VIEW,E01023311,Broxbourne 007A,Suspect charged
0654afdf6f52bb2fa0261e5338b7aa12ebb2f1f577c4a1b3fbd3db430d90456b,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196920,51.905298,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
359f2eae01d623a7f4243b0bcbcf4531dfe60c5cee9dcd9ca2f0ec538ee43769,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277077,51.661386,On or near ABERFORD ROAD,E01023532,Hertsmere 007D,Suspect charged
2c6facec38f274b0e87ceb491c74020fc7814af01fae5663c74d56724a73ae50,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.163545,51.868846,On or near DANE STREET,E01023450,East Hertfordshire 004B,Suspect charged
40574a1d2cf095d5602f6e16c59f0c688a2d0c415a908b40d975055f2baed2ee,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215900,51.829111,On or near Sports/Recreation Area,E01023969,Welwyn Hatfield 002C,Investigation complete; no suspect identified
3a52ab8a5ef965272dad16e967808fa3b31333ab354cc3f43bb2816d23d90dfb,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210644,51.973288,On or near CHATTERTON,E01023643,North Hertfordshire 009E,Investigation complete; no suspect identified
82dd5b67b6c3ef4e2f5ff7cd50d610981a493bb967510de05c28bf4c0bf9b7cd,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.112713,51.708228,On or near MAYNARD PLACE,E01023947,Welwyn Hatfield 016A,Suspect charged
7ce53bb191c6d70130b4700963538f485e7761105800845f77e1cb89e1972c2a,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243235,51.979048,On or near ABBOTTS ROAD,E01023650,North Hertfordshire 007B,Investigation complete; no suspect identified
b7eb43f5b569ae69eb81b4732da6ff97cc7ebc5c2e8e0fc2f11b698618d9558d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.387679,51.651411,On or near Supermarket,E01023860,Watford 009B,Offender given penalty notice
f9f46ee729abbfd968f0baa53ca2aef813f42b6b7231429f08fa600c749b3214,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.402653,51.678178,On or near BEECH ROAD,E01023870,Watford 004C,Investigation complete; no suspect identified
1fefcf16713925643e9803290bf8f41deaa6552f218328c9da592748137be3a7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226060,51.774377,On or near Sports/Recreation Area,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
7f4575d90a873912ec823389127fb8bd51a25200c0584db661e0c6f84cce9e51,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226060,51.774377,On or near Sports/Recreation Area,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
4bccc4f9b986f110b7fd58a89d5b800e96ff88d2b37baf40933f6d11e67a8f81,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026211,51.699037,On or near BURBAGE CLOSE,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
f2172c5ad53fd1340b4bc98aa54fe0b25a023e2e28e2ae03037e05f3e7c0131d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190161,51.990949,On or near MEETING HOUSE LANE,E01023590,North Hertfordshire 004D,Suspect charged
1d3dd757fd55c310f7e3f2c02f6d6a31ded48f526df4284e7c4c66debcc32349,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465474,51.759304,On or near SLIPPERS HILL,E01023401,Dacorum 008A,Suspect charged
87d2ba8df1f535690856b2b1258a5a18ff64635d8ad5ea7f42c19173a267cf53,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175780,51.899631,On or near BRITTAIN WAY,E01023761,Stevenage 007C,Suspect charged
9dfd46a247a07b883b06f6da8244372ca951714a33b3caa7f4ab293c78fd2613,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331687,51.753471,On or near BROOKLANDS COURT,E01023727,St Albans 012B,Investigation complete; no suspect identified
36c3f47324464f59fb6b3f6586084ff8caf41bb5839f61c48ce5155100af0700,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172142,51.806579,On or near HERNS LANE,E01023913,Welwyn Hatfield 004B,Offender given a drugs possession warning
420a5cf6aed6bc25ff2ca386b48c750740edd11fc1a702120288c36474ff9d41,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184269,51.901435,On or near COLESTRETE CLOSE,E01023756,Stevenage 008B,Investigation complete; no suspect identified
e46f14c71efcef75e9a59d609e966b4614598755e6e999abb79c421123d14180,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240151,51.980467,On or near ARCHERS WAY,E01023650,North Hertfordshire 007B,Suspect charged
0aa2465e22e522a493d00adf1b21d2169d7305e97a56e6b3beb02dbab4b830d0,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
fa82a7a30b5bc2d08fcb3df48ef9403e456f5f71aa7399a3f5e190d0a3582cd3,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400866,51.658281,On or near Nightclub,E01023861,Watford 009C,Offender given a caution
0391302b24bc1be6041f1fe4ee8286b0d94aa128f7b0d94621075ba50c6da9be,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196920,51.905298,On or near Pedestrian Subway,E01023758,Stevenage 008D,Suspect charged
9e2359f921083321497c6f1e8c4733ee7fb6b7a2c773e90ef14d2c881a67b0d5,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308191,51.751058,On or near CAPE ROAD,E01023665,St Albans 013B,Investigation complete; no suspect identified
b51d77c81899884740bb248aa9055963b68728ab23028af4e3072775ae39b455,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207451,51.909163,On or near HOWARDE COURT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
f7e6830f83b8489ef17aed8f6c79318d2654e35319d9ab0cc06ff11f76c8d372,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.059756,51.824947,On or near HIGH STREET,E01023492,East Hertfordshire 009B,Investigation complete; no suspect identified
39b627d203d71fb9a28d64f0210400fbda23ce644a5f1c96cb67135b8eb7e323,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Suspect charged
6bc92c4127e073c2ace4c806752b736e8eac87dd54e238098aef80f5da9448f2,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399735,51.659201,On or near Parking Area,E01023861,Watford 009C,Offender given a caution
202301ff79d5d99d3ef9c6e70d0b0c45312bcd6d961c5efa43e76da1b16973db,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.420895,51.643158,On or near KIMBLE CLOSE,E01023864,Watford 011B,Suspect charged
7b09c363133628d22c840aefd8aeca05aaf095b915df382f5bac90ad706e74f7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025423,52.051678,On or near PIGHTLE CLOSE,E01023660,North Hertfordshire 001A,Suspect charged
c7a133a59da721a1c5aa5e6cd266747d360c76d88084b83fdde4e7cf2376b1ae,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355488,51.664552,On or near M1,E01023555,Hertsmere 008D,Investigation complete; no suspect identified
b46676558a6777540af292ae7a38dd764b94442b28f60faa263d869641fc6841,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.436788,51.692881,On or near Pedestrian Subway,E01023831,Three Rivers 003C,Suspect charged
07f428c5ea7ac30598af78ee38b6eea6c5f9e531fd76602ac30793b7805228a4,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182406,51.912295,On or near Pedestrian Subway,E01023781,Stevenage 006D,Investigation complete; no suspect identified
546d336a6244bfb2969d2eded33ee8af0cba8206bb0349b09f81d38370493e36,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182406,51.912295,On or near Pedestrian Subway,E01023781,Stevenage 006D,Investigation complete; no suspect identified
e27bd5452636432c753bfb07166272d24beaff816a4fb638e2c2829ea36289c7,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281408,51.718100,On or near ESKDALE,E01023704,St Albans 018A,Offender given penalty notice
0f37af68ca31a61e6420b84edfebebed0e866d67cbdd56ac8d5dc7ca6ee96e93,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196712,51.903595,On or near SILAM ROAD,E01023758,Stevenage 008D,Investigation complete; no suspect identified
8c776404d9f804a0ff8c10741dc643635072f232107af4de2d6e37968d984c7d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364564,51.664669,On or near HARTSWOOD CLOSE,E01023555,Hertsmere 008D,Suspect charged
a6080511260fa30af7e355182e77de8a47e26dac46b239af62b89d1af60e7ceb,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224473,51.746487,On or near MILLWARDS,E01023933,Welwyn Hatfield 014A,Suspect charged
92e870775541cc4da0308438e6450c850b011338f73b1f43511c59d5923d9b0d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204608,51.899535,On or near Police Station,E01023758,Stevenage 008D,Suspect charged
4bc2621fbaaae5a605fb4402d80043191c513910ecb88e3153538c19520cc5aa,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032689,51.809166,On or near BROADMEADS,E01023510,East Hertfordshire 013A,Investigation complete; no suspect identified
8e60f71a3b8b34205f611d3163aa3636e1cbfdf02dcb1ac8eee530f760759536,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394669,51.652802,On or near GRANVILLE ROAD,E01023862,Watford 009D,Offender given a caution
ada637fa27903e55bcd6ed80e76429ab6c3abe11cd397e378c8c2e285378b427,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.379001,51.693257,On or near COATES DELL,E01023877,Watford 003E,Offender given a drugs possession warning
4b1ead192f0e2704e68b5ef637e75cff5f7a6dd2cf0eef7d86c4ce7e73f89dff,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Investigation complete; no suspect identified
360d464ccaf06895785da24e1dc90b961e37758fd88f42bc13d7d2f757d37196,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
704456fc009a1843edf1c7a606299582417ebc63ab278edcbd5f1ad0db002525,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397609,51.668245,On or near Supermarket,E01023855,Watford 006A,Suspect charged
64ba699c10c31a96119079de6b63b5f5f8f336f18e9ca145ad76fce00a580359,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160145,51.868827,On or near NAILS LANE,E01023446,East Hertfordshire 007D,Suspect charged
93638b56fcdf3a09baa9945dcd838a51aed50cdaf9829cf271c9be378c5097a2,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348037,51.645968,On or near CHEVIOT CLOSE,E01023556,Hertsmere 013E,Investigation complete; no suspect identified
3ebdc62f32df53f641abb20f152da7f96d726cee1094cbc414a144b272546873,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661266,51.798697,On or near KINGSLEY WALK,E01023418,Dacorum 003A,Suspect charged
46457577249a11a68791c375a47fdcf4c06402a2d1dcf3227163940f0425e1da,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281408,51.718100,On or near ESKDALE,E01023704,St Albans 018A,Suspect charged
08f9e8f62174beca0e2b68e70e630c82e2e600a159524d04b680b3eeab949d8d,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Suspect charged
2e4f61472af3e46a0ac92f78fa7a1a5dafaaffd701836c286d17839d024a7a35,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264341,51.953231,On or near STATION APPROACH,E01023610,North Hertfordshire 013E,Suspect charged
b78aad198755c33b65aed07c0bbc5a6e9ebcece76d4dd733540f912e280eef6f,2014-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254712,51.949357,On or near HARDY CLOSE,E01023621,North Hertfordshire 011E,Offender given a caution
