Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ddfa07cd1161b8d413e80102a20b7a32cd4b2d7aa9b2dff3671bf2b3f581a719,2014-01,Surrey Police,Surrey Police,-0.328897,51.295724,On or near Supermarket,E01030550,Mole Valley 003C,Investigation complete; no suspect identified
6f3b2e7e2e1ae876e09c2854a138cfa3c5a8e7ff050e6dfc474bc7ff60307683,2014-01,Surrey Police,Surrey Police,-0.306462,51.240798,On or near BOXHILL ROAD,E01030556,Mole Valley 009D,Investigation complete; no suspect identified
29c78029ec51d0beed953cdc8d3bf8de8564a72df1deaac8a0aae83c1be5d4db,2014-01,Surrey Police,Surrey Police,-0.335901,51.236076,On or near CHALKPIT LANE,E01030532,Mole Valley 009A,Investigation complete; no suspect identified
d39a5da5e86fb3c1ba6a7c68128c95e8bc96edd30e5f389b17e57b9b50e5ec5b,2014-01,Surrey Police,Surrey Police,-0.330135,51.232721,On or near HIGH STREET,E01030534,Mole Valley 009C,Investigation complete; no suspect identified
b52cf5a7994f8485d2ce458d3cdb8f8c2efcbc0cd0d0da5d0bf39b4f6dbf7135,2014-01,Surrey Police,Surrey Police,-0.366510,51.277019,On or near FLINT CLOSE,E01030523,Mole Valley 007D,Investigation complete; no suspect identified
c118611c3603aa19dcc24f971efc01f91b1fbc69c8c0466c222e19d07f3ae1de,2014-01,Surrey Police,Surrey Police,-0.547586,51.259002,On or near PADDOCKS ROAD,E01030436,Guildford 011A,Investigation complete; no suspect identified
d0f3a0d9061fc99f73f79c9cea94cc346ee745823c4d27ff99969a82ba11b4b4,2014-01,Surrey Police,Surrey Police,-0.585924,51.249642,On or near HEATHER CLOSE,E01030487,Guildford 006B,Investigation complete; no suspect identified
d377607192c1490e5137f519e7279cb924c408f9ccacb5ee0d177373d06b01bb,2014-01,Surrey Police,Surrey Police,-0.586273,51.239656,On or near SCHOLARS WALK,E01030468,Guildford 015C,Investigation complete; no suspect identified
f1e21b0561aaac55d4cb9fd272845bad40ef21c3dccdfb4ca1874bd0accda2b2,2014-01,Surrey Police,Surrey Police,-0.259912,51.336508,On or near LINDEN PLACE,E01030412,Epsom and Ewell 008C,Investigation complete; no suspect identified
96a72d8e860973a8215113c0bdd3ef35a621a8cde482801d9c5fb89d3c1415ab,2014-01,Surrey Police,Surrey Police,-0.530295,51.246206,On or near Petrol Station,E01030462,Guildford 008C,Investigation complete; no suspect identified
c7cf058374535034b6a9d6debfcbff04053818ebb8dd7d28362e3807e4edcc39,2014-01,Surrey Police,Surrey Police,-0.532600,51.291242,On or near SEND PARADE CLOSE,E01030477,Guildford 001F,Investigation complete; no suspect identified
7407efed6f15e99436653a5a4c737ed53d16ad514236840451a376022ef4c892,2014-01,Surrey Police,Surrey Police,-0.423371,51.294642,On or near OLD LANE GARDENS,E01030443,Guildford 003C,Investigation complete; no suspect identified
85c2eac8924544427476dab4d0ea3bfcc0d54d8f8a9d14ba7f2edd5f7c5579ef,2014-01,Surrey Police,Surrey Police,-0.604274,51.242237,On or near Supermarket,E01030470,Guildford 012A,Investigation complete; no suspect identified
47ad5242c868841da1da344fb76632e7c4e1215ac121e2b80b07a77b4f8b5db3,2014-01,Surrey Police,Surrey Police,-0.273182,51.364644,On or near SCOTT CLOSE,E01030399,Epsom and Ewell 002B,Investigation complete; no suspect identified
19f5469c17fff3c32fe92c742b1cc44024d58b07f9447e02c8b579c7372352d3,2014-01,Surrey Police,Surrey Police,-0.279209,51.364805,On or near RUXLEY CLOSE,E01030399,Epsom and Ewell 002B,Investigation complete; no suspect identified
d56f0a872e4e8de9f5361331450ae83ef4296710a0cdcde1accbe0635d98695a,2014-01,Surrey Police,Surrey Police,-0.234345,51.364101,On or near Parking Area,E01030398,Epsom and Ewell 010E,Investigation complete; no suspect identified
6f6c4f34b78317ecff45de20bebfd533584dd095c366f61c1428747f1c2d2c2c,2014-01,Surrey Police,Surrey Police,-0.248974,51.355679,On or near PRIMROSE WALK,E01030390,Epsom and Ewell 010B,Investigation complete; no suspect identified
715a7053aba12592d241c1c68972e69f5221ab3fe5f9ca0a21199939598bf0f7,2014-01,Surrey Police,Surrey Police,-0.264877,51.338461,On or near MILES ROAD,E01030410,Epsom and Ewell 007F,Investigation complete; no suspect identified
84faaa66bc68b5affdabd86dab45e3560191131820ecde4ac51250ea1226dbd6,2014-01,Surrey Police,Surrey Police,-0.270554,51.336009,On or near MAIDENSHAW ROAD,E01030409,Epsom and Ewell 007E,Investigation complete; no suspect identified
2ceecae74dd3aeaa4ebb45b2171d232e534307d19d4dea7c04e5f5a9ce8c2901,2014-01,Surrey Police,Surrey Police,-0.420238,51.388391,On or near HARVEY ROAD,E01030357,Elmbridge 007A,Investigation complete; no suspect identified
07cb2ed5fec34782008c58dec1983dd8366204570c8966cbef45a10afbe69829,2014-01,Surrey Police,Surrey Police,-0.407675,51.383464,On or near SIDNEY ROAD,E01030354,Elmbridge 008A,Investigation complete; no suspect identified
f9f05d4251933095be77c8be0fc4a735de67737f89744a2b2e63f5d9490da4b3,2014-01,Surrey Police,Surrey Police,-0.369930,51.377595,On or near THOMAS MORE GARDENS,E01030310,Elmbridge 013D,Investigation complete; no suspect identified
05b711c6b857453df6ff9b1c14a34b8572d6420096361aec0d2f0cd6d236fcca,2014-01,Surrey Police,Surrey Police,-0.354017,51.329703,On or near FERNHILL,E01030342,Elmbridge 018B,Investigation complete; no suspect identified
e618fccd16a7a2d39c3fc95794719eed1366f63313ab3280b5108abef4d73fbd,2014-01,Surrey Police,Surrey Police,-0.561868,51.319841,On or near Theatre/Concert Hall,E01030954,Woking 008A,Investigation complete; no suspect identified
44c7fb15cc7609c4f73ec5b842c7acf15c05e0238d75042a051b560db818f67c,2014-01,Surrey Police,Surrey Police,-0.525196,51.338817,On or near PRIORY CLOSE,E01030965,Woking 003C,Investigation complete; no suspect identified
53436fa23dbd9d110f04f22ee1e492ef4e624c8d0b6c0ef0d254b8e096120526,2014-01,Surrey Police,Surrey Police,-0.625302,51.312006,On or near Petrol Station,E01030979,Woking 007E,Investigation complete; no suspect identified
bfca48497297ad9a77e7d6fc26dd13f1539966fe8ccf5d6eb90daf8edc696801,2014-01,Surrey Police,Surrey Police,-0.618328,51.316321,On or near Parking Area,E01030976,Woking 007C,Investigation complete; no suspect identified
fbd86074c1a2ca240da13bdd6310a09227c4471155ed2434fd372b78b41d66ca,2014-01,Surrey Police,Surrey Police,-0.607559,51.313703,On or near INKERMAN ROAD,E01030960,Woking 009A,Investigation complete; no suspect identified
1034dbb65828a59cabb983dfe81e96b3b093db6be39d5bbc5bea518e37e14daa,2014-01,Surrey Police,Surrey Police,-0.585071,51.319890,On or near QUINTRELL CLOSE,E01030951,Woking 005A,Investigation complete; no suspect identified
cb441f5cc910bc06c34eda353629ac3117c28b9383410996cad2d8783c54370f,2014-01,Surrey Police,Surrey Police,-0.833499,51.210872,On or near CLARKS HILL,E01030886,Waverley 003C,Investigation complete; no suspect identified
b053c1ae560dd87d8fd7f1daa1f14f76d0e2c597957175b94975c1460c12baf1,2014-01,Surrey Police,Surrey Police,-0.788967,51.236821,On or near ALMA WAY,E01030891,Waverley 002A,Investigation complete; no suspect identified
ac0311e0fbce8a51c0e32edd382d8c76be98a2b3ec9a5d3bb1e7b7b054d30481,2014-01,Surrey Police,Surrey Police,-0.653424,51.167753,On or near MOUSHILL LANE,E01030939,Waverley 011E,Investigation complete; no suspect identified
e3148d953d0591c5732be56e7a29902bb3ffc69302a9628b7578bfa9df5d34e2,2014-01,Surrey Police,Surrey Police,-0.793893,51.219364,On or near ST JAMES' TERRACE,E01030895,Waverley 003E,Investigation complete; no suspect identified
5eda724258daed15092a1168d3427cabc9b076397e9ea766e58390c962d4961a,2014-01,Surrey Police,Surrey Police,-0.557197,51.193224,On or near Parking Area,E01030865,Waverley 008B,Investigation complete; no suspect identified
2fe6bec9dffd4f68fc0013ea77ca193e4df713633756ca6cfe6305c302398953,2014-01,Surrey Police,Surrey Police,-0.074747,51.303143,On or near WELL FARM HEIGHTS,E01030859,Tandridge 002C,Investigation complete; no suspect identified
0b586f648a0a8f2ee3df00f0cb8e6d36f9e953599472fd1b96b4b8a734caf374,2014-01,Surrey Police,Surrey Police,-0.099502,51.293934,On or near CAMPBELL ROAD,E01030845,Tandridge 003B,Investigation complete; no suspect identified
b9f9b0f8adc6d730a1fa899249eb9e393dcb217c3dd9035f30c6b864d4d6c61b,2014-01,Surrey Police,Surrey Police,0.006084,51.234446,On or near WARREN LANE,E01030843,Tandridge 007D,Investigation complete; no suspect identified
42b6c59dbdde88d5b941fcb0a3fca9f304f16ee0934c27eb126d77c8d0faeec3,2014-01,Surrey Police,Surrey Police,-0.009529,51.181348,On or near SIGNAL COURT,E01030835,Tandridge 010E,Investigation complete; no suspect identified
e236883193acab7196476223abeafa7988817624eda3fc8ca9a6761ac3334ce0,2014-01,Surrey Police,Surrey Police,-0.080694,51.287485,On or near HIGH TREES CLOSE,E01030850,Tandridge 004D,Investigation complete; no suspect identified
e9436172a91a247c43aa48ff935d1ea38e7d2cc611259d5011db2037b5a8ae81,2014-01,Surrey Police,Surrey Police,-0.076980,51.281632,On or near CHURCH WALK,E01030829,Tandridge 004B,Investigation complete; no suspect identified
c381b2fa264cc959f25ad257f3c925c3d5b7572ba49cf604a62f278033f4da10,2014-01,Surrey Police,Surrey Police,-0.075623,51.281511,On or near Theatre/Concert Hall,E01030829,Tandridge 004B,Investigation complete; no suspect identified
82337e036cc61c07cf1e1149b0709e93e8929f825493e53d62e96ae23b264426,2014-01,Surrey Police,Surrey Police,-0.088694,51.285466,On or near POPLAR WALK,E01030848,Tandridge 005C,Investigation complete; no suspect identified
e9f66c4da1b85d33a50980e2bea3c8280a0f6dbf2da3d354318b6cf8b4761bd2,2014-01,Surrey Police,Surrey Police,-0.726288,51.303022,On or near BEECH ROAD,E01030770,Surrey Heath 011A,Investigation complete; no suspect identified
08db60541a976becf4314ee14aed2758d2bd5eac8deb7808917bfde316b45925,2014-01,Surrey Police,Surrey Police,-0.638958,51.324719,On or near ARETHUSA WAY,E01030762,Surrey Heath 006B,Investigation complete; no suspect identified
ada5565517d7ccc2242c469f2498433d41babb980f30a69e9420fa583d8c22da,2014-01,Surrey Police,Surrey Police,-0.470220,51.447108,On or near YEOMAN DRIVE,E01030711,Spelthorne 002C,Investigation complete; no suspect identified
3e32333124d7f68189fa76ab5628208c1a9d8102e85e622bf91fbc787fc38936,2014-01,Surrey Police,Surrey Police,-0.473409,51.452905,On or near CLARE ROAD,E01030746,Spelthorne 002D,Investigation complete; no suspect identified
e11f7e7c7696a63abf957d09731625165f5ec843a498d3fef422ee0dd65ffe0a,2014-01,Surrey Police,Surrey Police,-0.495889,51.429258,On or near STAINASH CRESCENT,E01030742,Spelthorne 009D,Investigation complete; no suspect identified
23ced2305ab033105847d7c9370c5109e5fac28d6d387cd35e11d05849ec4cfd,2014-01,Surrey Police,Surrey Police,-0.461183,51.433394,On or near BROWNRIGG ROAD,E01030712,Spelthorne 003C,Investigation complete; no suspect identified
f8a2aa2aca5b9fc0a9e85c37140573999342571ee4ce72833860a15bcaca56aa,2014-01,Surrey Police,Surrey Police,-0.570180,51.395388,On or near TITHE CLOSE,E01030691,Runnymede 005C,Investigation complete; no suspect identified
13d056f5abfe69c2618dd96971ba189806e86f51350ed469f69972c36e2ea426,2014-01,Surrey Police,Surrey Police,-0.525414,51.423681,On or near LACEY CLOSE,E01030663,Runnymede 003A,Investigation complete; no suspect identified
30c1218b3be7ad15cde9962e1fe0edb30d79d9017444a5273d2ba7468f49d3d9,2014-01,Surrey Police,Surrey Police,-0.517779,51.428962,On or near WAPSHOTT ROAD,E01030663,Runnymede 003A,Investigation complete; no suspect identified
054207be53d10d7120d15fee850d277d546284014d7ef67f1e717839b7f5feba,2014-01,Surrey Police,Surrey Police,-0.509548,51.394543,On or near GROVE ROAD,E01030659,Runnymede 006E,Investigation complete; no suspect identified
f361c90ce7198b2867b007beb4cd9e3765129814de261eed3ed64d9bf411e332,2014-01,Surrey Police,Surrey Police,-0.171568,51.169127,On or near HATCHGATE,E01030579,Reigate and Banstead 018E,Investigation complete; no suspect identified
6bfcbc9d3efc348a6b150ac99803e3c885616439f51c03e9efcd69c1e079f569,2014-01,Surrey Police,Surrey Police,-0.192172,51.221265,On or near TILER'S WAY,E01030634,Reigate and Banstead 015E,Investigation complete; no suspect identified
ae078559c7ea693f22e48e9d7f9bff667a42d968b11d536fb4174296a36b2c0d,2014-01,Surrey Police,Surrey Police,,,No location,,,Investigation complete; no suspect identified
22fd26283a52c0c4d60bcb5011bc720b1750715d859fbad07d2edf1d9b02b1af,2014-01,Surrey Police,Surrey Police,-0.163690,51.223735,On or near REED DRIVE,E01030572,Reigate and Banstead 014C,Investigation complete; no suspect identified
e5c49940c63e76985345c4ffcbdce591afb417be75779576e2069d01cd66a6b6,2014-01,Surrey Police,Surrey Police,-0.166609,51.224176,On or near CAMBRIDGE SQUARE,E01030572,Reigate and Banstead 014C,Investigation complete; no suspect identified
3b8da162e4165d60dfdea61779083f364e660ff3b7983cf4903d1db45a8bb0f3,2014-01,Surrey Police,Surrey Police,-0.169705,51.239612,On or near Parking Area,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
8dab056f6fdba16e8815440baa0579cfe6cb2d99bf2db0d3ccc365c9d6e8baba,2014-01,Surrey Police,Surrey Police,-0.169349,51.327564,On or near CEDARS,E01030565,Reigate and Banstead 004A,Investigation complete; no suspect identified
5a8889fc7b59b2dea81f8b7a6ffb710a4a08f2a3d2747ddecb398f8ace313164,2014-01,Surrey Police,Surrey Police,-0.185993,51.310620,On or near HOLLY LANE,E01030592,Reigate and Banstead 007D,Investigation complete; no suspect identified
c32b91303088ec86e3020e6ca2fb406bcfad4a8b89dad9fbc422250a8ae45111,2014-01,Surrey Police,Surrey Police,-0.207893,51.278827,On or near MILLFIELD LANE,E01030590,Reigate and Banstead 007B,Investigation complete; no suspect identified
c22a1a500d3eb16503bd37c093ad79d2e9d6aad647ed0205a9030a8d46f705c2,2014-01,Surrey Police,Surrey Police,-0.330673,51.295821,On or near NORTH STREET,E01030550,Mole Valley 003C,Investigation complete; no suspect identified
8a82f210277526c4312fb54231230d1e977202e1b239854a32603b39a766074f,2014-01,Surrey Police,Surrey Police,-0.267838,51.234316,On or near CHURCH STREET,E01030527,Mole Valley 008D,Investigation complete; no suspect identified
48991e0cdc0129f35bc99b73dd3fd4b83514d4839ca0637b72235b3c80708607,2014-01,Surrey Police,Surrey Police,-0.588784,51.250765,On or near ARDMORE WAY,E01030487,Guildford 006B,Investigation complete; no suspect identified
3b3e259c4f3ca01f3ee5b17e40e76754a55654dc72f7b00cc0b7b95b8b04a486,2014-01,Surrey Police,Surrey Police,-0.573510,51.233611,On or near QUARRY STREET,E01030455,Guildford 013E,Investigation complete; no suspect identified
b3bbd5854c9ffa344dd0b3498aa5ee3e21de0458b00d083ca50696bc5a52263d,2014-01,Surrey Police,Surrey Police,-0.530295,51.246206,On or near Petrol Station,E01030462,Guildford 008C,Investigation complete; no suspect identified
6cf924080bbf0c282813314fb872214e1716d424c72feb4e88d3c29063b5a26a,2014-01,Surrey Police,Surrey Police,-0.565980,51.246810,On or near Sports/Recreation Area,E01030438,Guildford 013A,Investigation complete; no suspect identified
d4b4a7edff13c8f3804868fa1202bc1875da91dab88ffc4029eb3410937eb77a,2014-01,Surrey Police,Surrey Police,-0.510023,51.284716,On or near CHESTNUT CLOSE,E01030475,Guildford 001D,Investigation complete; no suspect identified
6ecae1cd8153040a697f0c3e3ef98b578affeb4be0a9094c2a437c0396502300,2014-01,Surrey Police,Surrey Police,-0.732130,51.241426,On or near KINGS AVENUE,E01030422,Guildford 014B,Investigation complete; no suspect identified
8e69bd16fc384a29eb0151229811c1c0bcafa05fb45e8fb644f453476c3e1654,2014-01,Surrey Police,Surrey Police,-0.731461,51.239710,On or near CARFAX AVENUE,E01030422,Guildford 014B,Investigation complete; no suspect identified
e8910d32b3445baa06c627879801d4219cafee31f6574b377362517419b229d9,2014-01,Surrey Police,Surrey Police,-0.720697,51.249206,On or near CHURCH VIEW,E01030433,Guildford 010D,Investigation complete; no suspect identified
8efafe650b6e8a2aa4daee41bf3e7e74827d4f28bc46c6db4725a772ad64a878,2014-01,Surrey Police,Surrey Police,-0.267812,51.342488,On or near ALMOND ROAD,E01030385,Epsom and Ewell 007A,Investigation complete; no suspect identified
5d3b392b086404655ebe7bd26664097e9bf3547801a32251a628faf0afb3d032,2014-01,Surrey Police,Surrey Police,-0.263755,51.344982,On or near LONGMEAD ROAD,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
db643c78aed7b8daf5e5a54d7deda51747640ed7b2f67daf7aa846f445a496f0,2014-01,Surrey Police,Surrey Police,-0.271785,51.346809,On or near GAINSBOROUGH ROAD,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
163ed7895eb9b429bdfe1dc362a549aa71d0879e9564589acb5dc749a5672e01,2014-01,Surrey Police,Surrey Police,-0.287226,51.345912,On or near Parking Area,E01030401,Epsom and Ewell 005C,Investigation complete; no suspect identified
e9fda1a47a24060e7db72e3656affa3c8772a1ef30a988f7844493ff85003672,2014-01,Surrey Police,Surrey Police,-0.266279,51.367887,On or near EGMONT MEWS,E01030393,Epsom and Ewell 001E,Investigation complete; no suspect identified
094877f7412994ba4e2ff0b0a0eda1d0f1a227ea796b9a0457179a1c20ecdc25,2014-01,Surrey Police,Surrey Police,-0.267305,51.362030,On or near Sports/Recreation Area,E01030394,Epsom and Ewell 002A,Investigation complete; no suspect identified
2ea8b9b4550d226f2524150568c0ea4fa3e4d1d71da144bbab2e74cd90322b34,2014-01,Surrey Police,Surrey Police,-0.246659,51.369277,On or near ALSOM AVENUE,E01030387,Epsom and Ewell 001B,Investigation complete; no suspect identified
6c91a0f958ca19795733bef88b2e0e9afb4c9e80cece5f5cd804dcbbd8e5d26a,2014-01,Surrey Police,Surrey Police,-0.263531,51.368000,On or near Supermarket,E01030393,Epsom and Ewell 001E,Investigation complete; no suspect identified
c9dd5c9d5486db7d0e1d31dc9ab7e62eb64a8d0d24f531efc0c9a433575aaf97,2014-01,Surrey Police,Surrey Police,-0.260560,51.334557,On or near UPPER HIGH STREET,E01030412,Epsom and Ewell 008C,Investigation complete; no suspect identified
dbea7d58c01e8a75e7bd2febc36389f385558f3d1d827699bd0ba1d4fccf052c,2014-01,Surrey Police,Surrey Police,-0.273422,51.325017,On or near Hospital,E01030419,Epsom and Ewell 008D,Investigation complete; no suspect identified
d6e38b957ea78107a8b29280a9e28b51337773d45246599a40cb7c9f2ff68155,2014-01,Surrey Police,Surrey Police,-0.377120,51.395328,On or near FLEETSIDE,E01030334,Elmbridge 003A,Investigation complete; no suspect identified
3dcac2d899476c8149d2e5f25704b5b3f603955e50eb8f944131043df59b28b2,2014-01,Surrey Police,Surrey Police,-0.367114,51.367906,On or near Supermarket,E01030308,Elmbridge 013B,Investigation complete; no suspect identified
9d77e59e1203c2927dbbc8d00c6d9805ca011334b3c6f5080ebd656be734b0bb,2014-01,Surrey Police,Surrey Police,-0.332073,51.381810,On or near MANORDENE CLOSE,E01030325,Elmbridge 006D,Investigation complete; no suspect identified
24fa2895c099207917a02bba0bb15aebccb542fd319c6297841fab600b7be627,2014-01,Surrey Police,Surrey Police,-0.342182,51.375641,On or near HILLMONT ROAD,E01030320,Elmbridge 009B,Investigation complete; no suspect identified
bb843d89f5af921fa7702462e35c42c061a8b86507062c4b7c97f06e8b4b3d60,2014-01,Surrey Police,Surrey Police,-0.420762,51.335577,On or near RIVERVIEW GARDENS,E01030304,Elmbridge 017D,Investigation complete; no suspect identified
d1f4d88015b4f973fe088ef7b692734c7f8698eb1f99cb470b9e862e2b6841ef,2014-01,Surrey Police,Surrey Police,-0.630597,51.248807,On or near BAIRD DRIVE,E01030503,Guildford 005E,Investigation complete; no suspect identified
ad7121b7893aeb45d5acaead5843c4211c1cd16d6d59b214bbe9b1f2fd523568,2014-01,Surrey Police,Surrey Police,-0.770926,51.223648,On or near HURLANDS PLACE,E01030903,Waverley 001C,Investigation complete; no suspect identified
249a181d69f4238078e69d56f510afda5412b409412457763a778be7edba8d5b,2014-01,Surrey Police,Surrey Police,-0.003851,51.250471,On or near QUARRY ROAD,E01030839,Tandridge 006F,Investigation complete; no suspect identified
deab31a31c90092cf779c9957ad45a331f22f1c0626b39881ec41e269ff4752f,2014-01,Surrey Police,Surrey Police,-0.076899,51.289428,On or near CROYDON ROAD,E01030850,Tandridge 004D,Investigation complete; no suspect identified
b024eed7d61db99071141514f048dd87b8d7b036c87486df72eb9fa6d14e8e81,2014-01,Surrey Police,Surrey Police,-0.555219,51.319966,On or near LOCKE WAY,E01030954,Woking 008A,Investigation complete; no suspect identified
1e2116741d3bbf3fd624e2c8f6256cf6a466a99fdc02b9b5e7825111d7db602a,2014-01,Surrey Police,Surrey Police,-0.586305,51.251688,On or near MANOR ROAD,E01030485,Guildford 006A,Investigation complete; no suspect identified
47ee3957b6958d058cdc3d1f2fe62efdef132d27cddcddbacb906e1faf2fd76e,2014-01,Surrey Police,Surrey Police,0.006510,51.241597,On or near NUNAPPLETON WAY,E01030840,Tandridge 007A,Investigation complete; no suspect identified
95ee25c9e36c5f4467d969440cb4946440d291795d537b1f704acf222547867e,2014-01,Surrey Police,Surrey Police,0.006510,51.241597,On or near NUNAPPLETON WAY,E01030840,Tandridge 007A,Investigation complete; no suspect identified
417cb1fb6e904b98fad633474815d18c728589506e7f4905d063807934fdb2dc,2014-01,Surrey Police,Surrey Police,-0.166332,51.197247,On or near HARWOOD PARK,E01030628,Reigate and Banstead 015A,Investigation complete; no suspect identified
9b1731bf442e9b21f6575ade65a1c835592b77e3da74826ac8ea9711ebe0da8e,2014-01,Surrey Police,Surrey Police,-0.246090,51.282606,On or near OLD RECTORY CLOSE,E01030635,Reigate and Banstead 006A,Investigation complete; no suspect identified
a3572d9f339587a74f4814e85937c901dbd2cb51328db57dba3abb5b7ba03c29,2014-01,Surrey Police,Surrey Police,-0.075409,51.306184,On or near ALPHA COURT,E01030860,Tandridge 002D,Investigation complete; no suspect identified
cececdc0aec257ca7c51f285c7f43979d524fe9cdba7bf90d2f2e2a1b2e4d040,2014-01,Surrey Police,Surrey Police,-0.551875,51.319520,On or near ORIENTAL CLOSE,E01030988,Woking 006A,Investigation complete; no suspect identified
0a7c364fca12dd126953ed392772386e6a7d01d88492c794197fc1bee26006ba,2014-01,Surrey Police,Surrey Police,-0.559641,51.318537,On or near Supermarket,E01030954,Woking 008A,Investigation complete; no suspect identified
9b1731bf442e9b21f6575ade65a1c835592b77e3da74826ac8ea9711ebe0da8e,2014-01,Surrey Police,Surrey Police,-0.246090,51.282606,On or near OLD RECTORY CLOSE,E01030635,Reigate and Banstead 006A,Investigation complete; no suspect identified
b053dfd2f37a9628f6df953eea1de0de5b9115f22557f0d26fc07f7151a22fb6,2014-01,Surrey Police,Surrey Police,-0.619251,51.318068,On or near HIGHCLERE COURT,E01030977,Woking 007D,Investigation complete; no suspect identified
9b1731bf442e9b21f6575ade65a1c835592b77e3da74826ac8ea9711ebe0da8e,2014-01,Surrey Police,Surrey Police,-0.246090,51.282606,On or near OLD RECTORY CLOSE,E01030635,Reigate and Banstead 006A,Investigation complete; no suspect identified
3a6908dae0a7e28c62996acd468d5c2fa6291336e099150efb671d8f7c3d1f71,2014-01,Surrey Police,Surrey Police,-0.362267,51.402684,On or near THIRD CLOSE,E01030332,Elmbridge 001C,Investigation complete; no suspect identified
d6d28a2abd5df67142c9fc57163d0f19c6275295241419a3017df427472ad73d,2014-01,Surrey Police,Surrey Police,-0.230970,51.304042,On or near Sports/Recreation Area,E01030609,Reigate and Banstead 005B,Investigation complete; no suspect identified
46a1ff8fab97937e876e0dce39c6d6bbe1532700bfdf9c4b8cdd046a217d21eb,2014-01,Surrey Police,Surrey Police,-0.576207,51.241809,On or near WOODBRIDGE ROAD,E01030451,Guildford 013C,Investigation complete; no suspect identified
47ee3957b6958d058cdc3d1f2fe62efdef132d27cddcddbacb906e1faf2fd76e,2014-01,Surrey Police,Surrey Police,0.006510,51.241597,On or near NUNAPPLETON WAY,E01030840,Tandridge 007A,Investigation complete; no suspect identified
fa4fade64767541e898308db40232cb61d5fb0166838374e5eab052f6fa12d18,2014-01,Surrey Police,Surrey Police,-0.329995,51.299480,On or near Police Station,E01030549,Mole Valley 003B,Investigation complete; no suspect identified
762165b60d6929ce038c3d6e2c2a0c64a9839af1f9c07672e1b1eb8638d825f6,2014-01,Surrey Police,Surrey Police,-0.544005,51.325160,On or near KERRY TERRACE,E01030980,Woking 004A,Investigation complete; no suspect identified
d6c8a4bd4eb37cc4f665efe87f9f2bebb8dc5e6bdf339f1cfd43098ab7bcb550,2014-01,Surrey Police,Surrey Police,-0.756492,51.318661,On or near GREENLANDS ROAD,E01030805,Surrey Heath 008F,Investigation complete; no suspect identified
3a80dc103e5fbd96462a103afa84e6a2632a60e488377fe028debf666259e089,2014-01,Surrey Police,Surrey Police,-0.264960,51.346915,On or near SEFTON ROAD,E01030385,Epsom and Ewell 007A,Investigation complete; no suspect identified
e32fa2006f9e331ff85c4cb2d51b85090a2500edd484f84b7f957d636c9007a3,2014-01,Surrey Police,Surrey Police,-0.330673,51.295821,On or near NORTH STREET,E01030550,Mole Valley 003C,Investigation complete; no suspect identified
ae063df44ef4a6e7a6625bfabe2400e29ef7efbd7c2a92421959db05fe776c63,2014-01,Surrey Police,Surrey Police,-0.265994,51.353001,On or near SOUTHVILLE CLOSE,E01030415,Epsom and Ewell 004C,Investigation complete; no suspect identified
d83259a72edd2c514f37ed7fae27b17d825494fbfbcc7f5e17c3ef6ac4b3bc20,2014-01,Surrey Police,Surrey Police,-0.587946,51.242563,On or near Further/Higher Educational Building,E01030468,Guildford 015C,Investigation complete; no suspect identified
5cf376fcc64d228da4395138273908c08abd3756266a777a9b13763c6e76ea4a,2014-01,Surrey Police,Surrey Police,-0.477868,51.452118,On or near VIBIA CLOSE,E01030746,Spelthorne 002D,Investigation complete; no suspect identified
e771ecf350a1bfa412863a75f7bec7b23593cd2dc0493aed7ea9721ff5035a76,2014-01,Surrey Police,Surrey Police,-0.246317,51.362815,On or near STONELEIGH BROADWAY,E01030406,Epsom and Ewell 003C,Investigation complete; no suspect identified
c637a5f3acaf1016ea56d97a5fe6870b7005441b08fa85e2c77895727204fe25,2014-01,Surrey Police,Surrey Police,-0.404795,51.336898,On or near BRUNSWICK GROVE,E01030300,Elmbridge 017A,Investigation complete; no suspect identified
caffd9afdcc533c54b50aa122b13db888f44610e1ab2c2c2604e21aaf24d59b1,2014-01,Surrey Police,Surrey Police,-0.612404,51.185313,On or near POUND LANE,E01030916,Waverley 007A,Investigation complete; no suspect identified
3212d995e46b961098a3b9d41de69953ef341d7495cebab38825c5953c988778,2014-01,Surrey Police,Surrey Police,-0.597642,51.250206,On or near Supermarket,E01030493,Guildford 009B,Investigation complete; no suspect identified
c18f5d8278bd7e7851fab54f35c65dcd372d7eeaaa1b8203d9b6e28a7b5168db,2014-01,Surrey Police,Surrey Police,-0.576676,51.236824,On or near Shopping Area,E01030452,Guildford 015A,Investigation complete; no suspect identified
d6d28a2abd5df67142c9fc57163d0f19c6275295241419a3017df427472ad73d,2014-01,Surrey Police,Surrey Police,-0.230970,51.304042,On or near Sports/Recreation Area,E01030609,Reigate and Banstead 005B,Investigation complete; no suspect identified
606ed8b722d42ea776ce56db8eaf21277a40ca0d3777817043e2d92855707297,2014-01,Surrey Police,Surrey Police,-0.745508,51.338902,On or near OBELISK WAY,E01030800,Surrey Heath 005E,Investigation complete; no suspect identified
