Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
95821e30a5a860104ebcc5b4d43e077480b484bf6768d301d71c2b77e2f65b4d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.619779,52.921762,On or near PURCELL CLOSE,E01026325,South Kesteven 003A,Investigation complete; no suspect identified
04c4ac51afd826336ee99c5445cdfd49d4f090414815bff5a7b0d27ddcb47ca3,2014-01,Lincolnshire Police,Lincolnshire Police,-0.165604,52.674154,On or near SOUTH STREET,E01026240,South Holland 011B,Investigation complete; no suspect identified
a1aba4809c8e66d719af3532e49e396e6f7f3a213ee7b8211e9bf5e9e0a33061,2014-01,Lincolnshire Police,Lincolnshire Police,0.095229,53.175326,On or near BLACKSMITHS LANE,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
0e94e0fb84c62adc23b245d4798d58361b84fd998d72b571c01c0a22f67ed31f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.586965,53.199980,On or near CLARKE ROAD,E01026171,Lincoln 011H,Investigation complete; no suspect identified
f7575c31e65cf0d87e46507bb24720b47f9abee75b08729f1c9db74676059c64,2014-01,Lincolnshire Police,Lincolnshire Police,-0.062578,52.936189,On or near BUNGLEY LANE,E01026020,Boston 007D,Investigation complete; no suspect identified
78243a15a07d00e73cbdb5bff1fd09ca67dfc83fed142e37667782b4c96aa1f8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.544313,53.238851,On or near Supermarket,E01026148,Lincoln 003D,Investigation complete; no suspect identified
fea02b90990472999d8c87d77d8ee204c5f902d7d5e5f516b26eac3d71dbc75f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.396563,53.138570,On or near STATION ROAD,E01026213,North Kesteven 005E,Investigation complete; no suspect identified
c3a22b64d678e1cc4c146f47d356a34d66f9e65b998b281f75a2ccdd9bd25f49,2014-01,Lincolnshire Police,Lincolnshire Police,-0.539346,53.223642,On or near PORTLAND STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
cb3f016f7274131f145a133fbbbc8c5097e2db138472480161a7c32ffe5fc3d5,2014-01,Lincolnshire Police,Lincolnshire Police,-0.507834,53.241618,On or near Hospital,E01026153,Lincoln 002A,Investigation complete; no suspect identified
a76923fd062fd01ec15c0bb9adf5313ee385e34714f2bfa77151fed3951eba2c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.034126,52.990664,On or near PARSONS DRIVE,E01026038,Boston 008D,Investigation complete; no suspect identified
259b73149aff5a760e2d84603428ec1347c628c1b0f110178cf2afb970479ab4,2014-01,Lincolnshire Police,Lincolnshire Police,-0.616780,52.924838,On or near PRESTWICK CLOSE,E01026294,South Kesteven 007C,Investigation complete; no suspect identified
498ee67f52a71c3d1a26935498b721da996bab9ccd0c2586d5cab45bd255a68e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.539133,53.230337,On or near BUTCHERY COURT,E01026122,Lincoln 004A,Investigation complete; no suspect identified
7c5b6fcaf269e8c84f8f6b7dbb4ab6534f5c3680140a4f3ae5da6b83eaafd2fb,2014-01,Lincolnshire Police,Lincolnshire Police,-0.165604,52.674154,On or near SOUTH STREET,E01026240,South Holland 011B,Investigation complete; no suspect identified
b240c09f4d1b2988da30a9074bab2cbb961a4fe80dfb690dee8e36bf48698893,2014-01,Lincolnshire Police,Lincolnshire Police,-0.485089,52.652335,On or near Supermarket,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
a357457a9cdfd61f288bc0a883cc770d3df49f93b45b4b3f95b84ce7887c3740,2014-01,Lincolnshire Police,Lincolnshire Police,-0.427230,52.973697,On or near CHURCH LANE,E01026221,North Kesteven 009B,Investigation complete; no suspect identified
87c121cf6583f999eff144416ca64d6e4912411b25c253ad66d8cb9482396999,2014-01,Lincolnshire Police,Lincolnshire Police,-0.550403,53.437098,On or near A15,E01026386,West Lindsey 005B,Investigation complete; no suspect identified
bd6a0a8f7f9267a50ceb0035365aac6d93c69af91b3e3522919ac5d0ddb90400,2014-01,Lincolnshire Police,Lincolnshire Police,-0.153868,52.798045,On or near PINCHBECK ROAD,E01032996,South Holland 006G,Investigation complete; no suspect identified
0fa7bcff6937168e4c646031d391cf1f5bbaba3103c1cc68dae58acf7b41af39,2014-01,Lincolnshire Police,Lincolnshire Police,-0.315147,53.497567,On or near Shopping Area,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
33e92d7f22713423af406f48f4af2a59db56b3cf8e0a16c95fc4008c3f1f038c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.143129,53.094476,On or near LANGRICK ROAD,E01026051,East Lindsey 016A,Investigation complete; no suspect identified
677f0d964479170c66209b9efa3f1793e075f2d096e763ea7945e720ed697ec2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.159402,52.764991,On or near FEN END LANE,E01026268,South Holland 007A,Investigation complete; no suspect identified
afd4f71419fc30524505008848445374e32a804308406f8e052b3c1204393e9c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.125588,52.843059,On or near GLEN GARDENS,E01026276,South Holland 001E,Investigation complete; no suspect identified
7971210591679b2abcc0fdad2cb475efa736d408b8f9b490155fef421bb70b4b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.520449,53.246459,On or near OVAL APPROACH,E01026152,Lincoln 004E,Investigation complete; no suspect identified
7654c7c0f23d321c8f4fd6716a83346e01a5aff5e000194583bf838522382f07,2014-01,Lincolnshire Police,Lincolnshire Police,-0.511604,53.234446,On or near GREETWELL ROAD,E01026123,Lincoln 004B,Investigation complete; no suspect identified
8c628b216d540145bba2ff6047f6b833e94c9074dc808f45548891585cd0d90a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.151507,52.788317,On or near NEW ROAD,E01032995,South Holland 006F,Investigation complete; no suspect identified
4e20a8ca278c33ff58b8a7cc9a0fd964abc0839664af8cb040a365f04d781216,2014-01,Lincolnshire Police,Lincolnshire Police,-0.380244,52.767889,On or near WEST STREET,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
e3c94cf99ba016261371888092fb06d99fee7bf7868f08378529787a621a05ad,2014-01,Lincolnshire Police,Lincolnshire Police,-0.001338,52.797336,On or near CRANMORE LANE,E01026249,South Holland 010B,Investigation complete; no suspect identified
0c8f8653679dc62bdd083c5589063e93e51f5c6b67f7df723b7b10a92512bad4,2014-01,Lincolnshire Police,Lincolnshire Police,-0.020209,52.988725,On or near HORNCASTLE ROAD,E01026036,Boston 003D,Investigation complete; no suspect identified
67c5352cd982a4a2c01bc43bc57dbc7481e58a96bd40706a44d3f28cbe128c99,2014-01,Lincolnshire Police,Lincolnshire Police,-0.419766,52.989708,On or near CORNFIELD VIEW,E01026233,North Kesteven 011C,Investigation complete; no suspect identified
c515142abbd26bdd36cee70822370c8466f83047441f2552e285ae2930c16987,2014-01,Lincolnshire Police,Lincolnshire Police,-0.539078,53.227100,On or near Shopping Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
2c4db1e23c0a2939b9e05853273b94fefdd24e8ebcf27f7840f01d6ffae43c3c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.467401,52.658869,On or near EDMONDS CLOSE,E01026347,South Kesteven 015E,Investigation complete; no suspect identified
51b92b98935af740fd871f05c232fb4b35f2dcadf49367abdf0562a37a6d15b0,2014-01,Lincolnshire Police,Lincolnshire Police,-0.410309,52.999346,On or near EAST GATE,E01026235,North Kesteven 010E,Investigation complete; no suspect identified
16d8de66923671418d34e6e8520220996eb87226fa2208034fe2f0a5939888ca,2014-01,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
38d306c63df10085de69a4d1336dc8ccb6163eb0c27ee73095e53f4a94e331f9,2014-01,Lincolnshire Police,Lincolnshire Police,0.333642,53.148092,On or near VERNON ROAD,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
f9465ee8555a5a1e10755ab414a4ed690c0021ca70d90156c4f4d59469a7cdb8,2014-01,Lincolnshire Police,Lincolnshire Police,0.333642,53.148092,On or near VERNON ROAD,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
613f7b3bb83ebd78933901e36050f2a8807a940d6a8dab29f567723d2987e056,2014-01,Lincolnshire Police,Lincolnshire Police,-0.615407,53.202849,On or near KINGSLEY ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
ea11c0320652ac3406e837f6596ca58f25cc40d70766dd80d00f3d3a8f887f56,2014-01,Lincolnshire Police,Lincolnshire Police,-0.632177,52.921987,On or near BELTON LANE,E01026326,South Kesteven 003B,Investigation complete; no suspect identified
a5681b05a29b9f78a2e0520f73e35511606e20a019431cb98e9a5692dcb45261,2014-01,Lincolnshire Police,Lincolnshire Police,-0.026874,52.978496,On or near IRBY PLACE,E01026006,Boston 003A,Investigation complete; no suspect identified
75e15817409bf6d03480e6d96c5f9a83a1453cee97d02b20da1f9c706749ecb1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.678842,52.949277,On or near Petrol Station,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
c45ce84b9694fbccc6f2394ad259a6da73c9f260a237018ff69efebabb6981b1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Investigation complete; no suspect identified
b7eccd5bf75a3cb5ad5ba975f45c6e0bb89fb9cab7ae32f81eb62aaf0cb92d10,2014-01,Lincolnshire Police,Lincolnshire Police,-0.603195,53.218358,On or near ROSEWOOD CLOSE,E01026131,Lincoln 007D,Investigation complete; no suspect identified
ae8eded0dfc92f78e4a97695e95ef9f256f5deeb1c1a6930efa90455f0e890d2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.561343,53.327937,On or near MIDDLE STREET,E01026400,West Lindsey 009D,Investigation complete; no suspect identified
a6b1804131ad2dda5de2f03a319f120dc42cc4469fdd904950ca6182d9ab44ab,2014-01,Lincolnshire Police,Lincolnshire Police,-0.181142,53.427955,On or near MOUNT PLEASANT,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
11d31b1bfe209c7cf63e429bec56b0c32c871b64f6e97167b22a076324930ece,2014-01,Lincolnshire Police,Lincolnshire Police,-0.519554,53.232028,On or near Parking Area,E01026125,Lincoln 003A,Investigation complete; no suspect identified
5904bffc3b6753ae3407670f0449969e6e87238b824dd75c050fa1038aed0505,2014-01,Lincolnshire Police,Lincolnshire Police,0.010623,52.806134,On or near EAST ELLOE AVENUE,E01026252,South Holland 003C,Investigation complete; no suspect identified
c9043294eefe3ea0dcb6d7bdb4cc1b8d25531e80e3ab3d7ea6538e419e3db29a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.538455,53.234841,On or near BAILGATE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
770760892e59c3ac57857427ea0e2bf197e3ae4900b28ab2039e25185fc307cd,2014-01,Lincolnshire Police,Lincolnshire Police,-0.523400,53.247808,On or near CABOURNE AVENUE,E01026165,Lincoln 002D,Investigation complete; no suspect identified
80487e25ea1fa4a335356610c2735ef29519ab6429867f16c73eacf5a3fb8da2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.531884,53.171141,On or near HIGH DIKE,E01026184,North Kesteven 004A,Investigation complete; no suspect identified
3dce4ee21aed20d59d9507669a90792077c1c8247c3e792fb9aeb07ffc8d699c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.395009,52.761787,On or near A151,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
6a44a973218c19044b7372d8430bfdad518c9609d50eb78010272eb7f634987b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.401990,52.811949,On or near ELSTHORPE ROAD,E01026342,South Kesteven 008C,Investigation complete; no suspect identified
18f08efda25ee1b7770cc21093252436bbc784afc68f2f62cb04e7b60db4a08a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.662868,52.903987,On or near NENE COURT,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
6134ba84dd365d05d3300cad37e7ecac359fe77985bc9da9ec18c81afb8746cc,2014-01,Lincolnshire Police,Lincolnshire Police,-0.512755,52.658242,On or near CEDAR ROAD,E01026356,South Kesteven 016D,Investigation complete; no suspect identified
0636c34fd949574f05b6120936ab0ec4e3641a60c40b89023942e5f11580ac94,2014-01,Lincolnshire Police,Lincolnshire Police,0.056347,52.807643,On or near WASHWAY ROAD,E01026245,South Holland 010A,Investigation complete; no suspect identified
b366eb14c85e4409a0dcf8037aae9bfe15f7e59a8556bc38caebf5a8a60a16c3,2014-01,Lincolnshire Police,Lincolnshire Police,-0.326675,53.493873,On or near LINCOLN DRIVE,E01026368,West Lindsey 001B,Investigation complete; no suspect identified
8f66c6c6a11397d05850c0ad69d048b06b8461be5828bbcaeb62829a58299eae,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
f618952cd2c2902714a1e619aac6fd4ec56cf1c51c97844fd37c5536e7606ca4,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
29423ad69ca1ad99e83e05d99c57242e8ab6bea403f1b49f1b417c51335f547e,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
201e03354cb3d754335c0056d966bcde8e714a03f2abfb9f35d4980e9752e23f,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
d47003c1e5f0000315b565d2ece658e656c73c51c2cc429032e510a70d8093dc,2014-01,Lincolnshire Police,Lincolnshire Police,0.002711,52.973722,On or near TAYLOR CLOSE,E01026015,Boston 004B,Investigation complete; no suspect identified
2ec4e15103f1ae5224e4534e965a079e2e647b3799b790c36d234b7d062429d8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.319333,53.493869,On or near RISEDALE,E01026368,West Lindsey 001B,Investigation complete; no suspect identified
bceda4178fcb6d00f495afca3da761a116ed7ddefd8bbae3f178a831e0928083,2014-01,Lincolnshire Police,Lincolnshire Police,-0.370969,52.838022,On or near MIDDLE STREET,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
88c2826c3d111af198437bbe6d30e75aa864e75cf7fdc8c818d110848d1d9d68,2014-01,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Investigation complete; no suspect identified
065d1064069b75a86b969f090de0a5e49d9af7ee169463af81f0a12fe358d47c,2014-01,Lincolnshire Police,Lincolnshire Police,0.014230,52.804230,On or near Shopping Area,E01026250,South Holland 003A,Investigation complete; no suspect identified
fb74db84063ea139b2f7fd4d3944802d58fdfa8825e0cbb9bd59ddc2e2cd2a18,2014-01,Lincolnshire Police,Lincolnshire Police,-0.009233,52.979236,On or near ELIZABETH ROAD,E01026028,Boston 004E,Investigation complete; no suspect identified
f6b2b2b90b0402831a09a056259d60f905f041675d089baeb2fa3fcdee040845,2014-01,Lincolnshire Police,Lincolnshire Police,-0.536588,53.230719,On or near CLASKETGATE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
ccaf46f6bdcf54f5392cb49edb2ad4d654fbe875ac2be39576de385b0892ef8c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.169928,52.673322,On or near BROADWAY,E01026239,South Holland 011A,Investigation complete; no suspect identified
e02e09f056659fb319ea0960bc61c067c2280acbd6c20e0c49a0f1317d8b73d6,2014-01,Lincolnshire Police,Lincolnshire Police,-0.033663,53.423056,On or near BENSON COURT,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
9a1093175a8997a5270932c188b32da587047d77cafa05b071ae1e104e67ddab,2014-01,Lincolnshire Police,Lincolnshire Police,-0.553176,53.187079,On or near SOUTHDOWN,E01026140,Lincoln 011D,Investigation complete; no suspect identified
ec30bbde415e46aef0bb0393d8d2e9786011603d6ad4578c9afaa056bed8ac10,2014-01,Lincolnshire Police,Lincolnshire Police,-0.513901,53.244696,On or near FRANK WRIGHT COURT,E01026154,Lincoln 004F,Investigation complete; no suspect identified
c35a6a10f5fc9611fcd5cf0b49467ef0c4c73e20ebf8a971a04dce1bea1e5ad7,2014-01,Lincolnshire Police,Lincolnshire Police,-0.485474,52.655739,On or near REDCOT GARDENS,E01026288,South Kesteven 015B,Investigation complete; no suspect identified
f483a9eb90f8fc6aec1d0ed16a45f63b89ce40b329f88a803a5eb1dce17b6902,2014-01,Lincolnshire Police,Lincolnshire Police,-0.412887,52.998139,On or near Parking Area,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
4c0c2fa508bbbb352ea3332ab2c1b2cf5fe0b9a444e9da80f3ff4ac3a17465d1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.158631,52.944999,On or near CHEESE HILL,E01026033,Boston 006B,Investigation complete; no suspect identified
719692bbce4717746f636b91e33425d923a35577236ecbdbfaa199c31addbd35,2014-01,Lincolnshire Police,Lincolnshire Police,-0.552459,53.231443,On or near STAUNTON STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
bf721bddb5295ac13a39cb0943a358afdf9324f6289d7bffbed9b801e8454587,2014-01,Lincolnshire Police,Lincolnshire Police,-0.552459,53.231443,On or near STAUNTON STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
b308c703030aabde2509b1dd9b62b6b8035192a698910b2a9a88233940a4cd48,2014-01,Lincolnshire Police,Lincolnshire Police,-0.552459,53.231443,On or near STAUNTON STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
95d0c802316addc06425c0f63c34359342781ab7cf2b8d9fb26f19e34a021963,2014-01,Lincolnshire Police,Lincolnshire Police,-0.552459,53.231443,On or near STAUNTON STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
a292d603366c44be7317d7b55b3c7c8efe89f1c178e9f5423a689cd6be9681ed,2014-01,Lincolnshire Police,Lincolnshire Police,-0.573176,53.399446,On or near BARTON ROAD,E01026386,West Lindsey 005B,Investigation complete; no suspect identified
a71bdceb63e5e5477eb5900bcc3f09428e198016d206f5840ecdcd77d830e8a1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.550310,53.230770,On or near FOSS STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
5a6fbbd3c405e04a7f2a974a0b1ca6b77ec77bbeca4de4c6c560422a56ed4384,2014-01,Lincolnshire Police,Lincolnshire Police,-0.643122,52.911621,On or near GUILDHALL STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
a7c764e2e9f39ea4de9db130fa77fbc9fc256382580180bf0b8ab543e84afec1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.405901,53.000896,On or near DUKE STREET,E01026235,North Kesteven 010E,Investigation complete; no suspect identified
b58cad5899a6740949edaadf3dc65971860bc5a8d413f505c33d8dc0fca90f72,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
c54500de9ab6bbd8f19e0dc661c86f9e9997babd0c94525267f3f47309d38eed,2014-01,Lincolnshire Police,Lincolnshire Police,-0.013323,52.778782,On or near CRANE'S GATE NORTH,E01026285,South Holland 004D,Investigation complete; no suspect identified
39169660add9ac9932d5a106750e86b2052859c25e4000c0f3a6caa9d7c9062c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.133715,52.795150,On or near ACKLAM AVENUE,E01026270,South Holland 007C,Investigation complete; no suspect identified
6274a18f33ddc185de3e7b9ad730622fd8e452fcafe1f5da7fd2b296676f53dc,2014-01,Lincolnshire Police,Lincolnshire Police,-0.547717,53.230801,On or near BRAYFORD WAY,E01026143,Lincoln 005B,Investigation complete; no suspect identified
7f3a42a53b866086c94109ad2d5e23423f4c7ab56de26c46791f879269efad41,2014-01,Lincolnshire Police,Lincolnshire Police,0.098577,53.174018,On or near Supermarket,E01026100,East Lindsey 013E,Investigation complete; no suspect identified
440ad6afb48e60e00a41b9d860c0b16f763c3b5b2713d3ee91afaf72a3bc087e,2014-01,Lincolnshire Police,Lincolnshire Police,0.333642,53.148092,On or near VERNON ROAD,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
ee0faee10745a370eedbf63589b7ee2a8eda5b9cfa65a8a28e57fe05fe6f3b88,2014-01,Lincolnshire Police,Lincolnshire Police,-0.336693,52.891507,On or near GROSVENOR ROAD,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
fef97b8fc9339a52191803d578694701e84b4ae10ae98899b9c1a02d3f66f7ca,2014-01,Lincolnshire Police,Lincolnshire Police,0.348827,53.179423,On or near ROMAN BANK,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
dc3d21687dfe869047fdec5ed5900bd3063fbb5da3e662f784270c9f284521bc,2014-01,Lincolnshire Police,Lincolnshire Police,-0.771413,53.385856,On or near SUMMERGANGS LANE,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
4c1dbd51e0061c90118a1e8d647e1ff98a66d903fc3d01fd5d3e075ad58b6b2b,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
8d60fa82e7cb3501ae371589cc750cedaf9d677add7659dc79776199a84fb1a2,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
c549978013ecdf227d99e4bc6930ee2e43f0107f950332882829e986accd2282,2014-01,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
a9dcf918c9a94d31544c0dc36f026528e795d6a85651ed0a6854cbc1d77a57d5,2014-01,Lincolnshire Police,Lincolnshire Police,0.348276,53.184676,On or near Petrol Station,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
1eb6ad9771e615e06741437aeca922126397454944f12b0340e796ad6a303761,2014-01,Lincolnshire Police,Lincolnshire Police,-0.764321,53.399698,On or near HICKMAN COURT,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
27f09345d0ecd3e129d05acfebce1832ab1e0591b63d4372788058ded2e57349,2014-01,Lincolnshire Police,Lincolnshire Police,0.139395,53.443536,On or near Sports/Recreation Area,E01026079,East Lindsey 002C,Investigation complete; no suspect identified
b1f8853392977e599884028a4b5730441acd4899394b86963251e34fc0bfeac9,2014-01,Lincolnshire Police,Lincolnshire Police,-0.247000,53.572136,On or near MAPLE CLOSE,E01032683,West Lindsey 001G,Investigation complete; no suspect identified
2b81fa2ae22902bc74513e527249fe2ef136a9daef9c0302d7cc1cce7ce651a3,2014-01,Lincolnshire Police,Lincolnshire Police,0.330810,53.142744,On or near MARIAN WAY,E01026092,East Lindsey 014A,Investigation complete; no suspect identified
344bc21b4482e9dc2bea3d05c77d66b9ab1cefaa3b43c1e02802005ee4d87cf8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.656323,52.901693,On or near HICKLING CLOSE,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
b9566c501a9f29874ecc5fa3a5e8cb32b8b64159224400c07067c8baafe9d44f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.411144,53.007439,On or near ALMOND WALK,E01026230,North Kesteven 010B,Investigation complete; no suspect identified
28b912e1b82f699e7e5de04a2c7a8f9dfdd169aa3839bd5aca78408fbc129c0e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.024710,52.976294,On or near Nightclub,E01026006,Boston 003A,Investigation complete; no suspect identified
a47b425a19fe2e44bb2489b0df30846064a3ffbbadbf87009a21695433f8f5d2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.617773,52.926378,On or near BERKSHIRE DRIVE,E01026294,South Kesteven 007C,Investigation complete; no suspect identified
73f78c0d59a8973cecc70653074a16d18580c7c2c0ce5bbd57c12b0413ec6fdc,2014-01,Lincolnshire Police,Lincolnshire Police,-0.649454,52.907890,On or near MOWBECK WAY,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
c62df979667f7a342bea8205344409d110bbc48c1d678c64bae0748a65f71b3d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.040678,52.977925,On or near PRINCESS STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
09c01bf34861e061c20ea2d0b499294d03a65bf51ac7bb007d0dcd60dc7e794f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.620902,52.965071,On or near WEST STREET,E01026313,South Kesteven 001A,Investigation complete; no suspect identified
a471d59dae85b0785acbb487c2c1f83915523f39715c777ec3feb36c19d66408,2014-01,Lincolnshire Police,Lincolnshire Police,-0.689750,53.169197,On or near BRACKEN ROAD,E01026193,North Kesteven 003C,Local resolution
3f719d0ca35972412214e0c0697055426bbe49eb8eb14d5b0f60099a8c8dae8a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.007801,53.368749,On or near CISTERNGATE,E01032986,East Lindsey 004D,Local resolution
cc024fa42f1821b122e45f382a6f49c587a0e9ef01a55694bfcbc20b86071864,2014-01,Lincolnshire Police,Lincolnshire Police,-0.519554,53.232028,On or near Parking Area,E01026125,Lincoln 003A,Local resolution
0de1c7cec9c158e5b0cd4b5e65afffc204f858ed7fb887befaff0d834df2425e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Local resolution
46d522afaa8b5572da05cf8caf12436759d328b6237fd81d4360132e163476af,2014-01,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Local resolution
8e410fbb534a5ae907c30ccf7c15ee56e6261b2291907b08d441e9e423cfc113,2014-01,Lincolnshire Police,Lincolnshire Police,0.264582,53.337728,On or near PARRY ROAD,E01026073,East Lindsey 005B,Local resolution
ff9a24843066da2c0fe152fadde324b893a292286e9218f08028a6c0fb4031a6,2014-01,Lincolnshire Police,Lincolnshire Police,-0.553419,53.201636,On or near LAUREL CLOSE,E01026142,Lincoln 011F,Local resolution
a65783188fb0dc255c25fa5705c31b6ab412b53861272c479b90a4155b3a03bb,2014-01,Lincolnshire Police,Lincolnshire Police,0.264582,53.337728,On or near PARRY ROAD,E01026073,East Lindsey 005B,Local resolution
d4faf25e2eccc5867d62967cdffd78d5fdf1e3bd7130b120d2c13bb1b576cde5,2014-01,Lincolnshire Police,Lincolnshire Police,-0.540341,53.230055,On or near Nightclub,E01026143,Lincoln 005B,Local resolution
33163d1e30844180dc6be64e9990a6f4859fca7dd790dec89e01d0925c0b1fa3,2014-01,Lincolnshire Police,Lincolnshire Police,-0.411505,52.998436,On or near Supermarket,E01026227,North Kesteven 010A,Local resolution
552149ce14d2e431316b98992295d2ce025c4d25ffdf2b75710737b70f4abde3,2014-01,Lincolnshire Police,Lincolnshire Police,0.172970,53.258544,On or near BOURNE ROAD,E01026043,East Lindsey 008B,Local resolution
0ca2f2730a46b488ed66da5e92afa05492fd200d18a4685bddb7ff924f12eb7b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Local resolution
3235876ea772b4777d6cd9b09d6a2b1601a69160d3dcd6d64e69eeacaeb26e13,2014-01,Lincolnshire Police,Lincolnshire Police,0.331357,53.140431,On or near Supermarket,E01026097,East Lindsey 015D,Local resolution
b73efd5e63e56603672d4188ee97311c00b4d268074040df34db295fa45ba5fe,2014-01,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Local resolution
