Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
629d103b619f8680e8ee833531dbfda8b23177b96cfbed07fb7b0f4d8e48d55d,2014-01,Dorset Police,Dorset Police,-2.763742,50.729856,On or near ALEXANDRA ROAD,E01020502,West Dorset 008A,Suspect charged
629d103b619f8680e8ee833531dbfda8b23177b96cfbed07fb7b0f4d8e48d55d,2014-01,Dorset Police,Dorset Police,-2.763742,50.729856,On or near ALEXANDRA ROAD,E01020502,West Dorset 008A,Suspect charged
98f439159e535b11f21ce88117a83db78ca1aa6ef9a6c96169adbae900f1d6e9,2014-01,Dorset Police,Dorset Police,-2.233669,50.677592,On or near BACK LANE,E01020491,Purbeck 004C,Suspect charged
7bc2d9a32838f25daa76bf2503ac8c55154d884f5cf8b4893fce1bad7aa29b9c,2014-01,Dorset Police,Dorset Police,-2.449986,50.620195,On or near WESTERHALL ROAD,E01020556,Weymouth and Portland 004D,Suspect charged
d8d9473469c51d2c09215565bece18f4173b0e436f48c26a13bcfcb0ee56185d,2014-01,Dorset Police,Dorset Police,-2.430361,50.633623,On or near Parking Area,E01020557,Weymouth and Portland 002A,Suspect charged
0e88d1583f51acfe2771a62169082208ec2e369f927112845b0876992edd7d2d,2014-01,Dorset Police,Dorset Police,-2.431979,50.634301,On or near HERON CLOSE,E01020557,Weymouth and Portland 002A,Suspect charged
469769ba46c9eb3fc5880c33206735f51fc7c36550d4902d89f58d77f9b4018e,2014-01,Dorset Police,Dorset Police,-2.453559,50.646278,On or near CANBERRA ROAD,E01020552,Weymouth and Portland 001B,Suspect charged
2e867acbae74e89ad8e8c7aa8925014b60ced9cfdcc163ba7783b8d2eea13617,2014-01,Dorset Police,Dorset Police,-1.821172,50.795863,On or near PLANTATION ROAD,E01020365,Christchurch 001D,Suspect charged
67f85df48e2c53919f50c466c92513e57149713a2675caf42c614e36572871bf,2014-01,Dorset Police,Dorset Police,-2.469904,50.587679,On or near AVOCET CLOSE,E01020587,Weymouth and Portland 007B,Offender given a caution
c462efbdc79aa4a0679deb5c6b1121e7ad63954f5be04e8b73d9c5b43e52daf2,2014-01,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Offender given a caution
bb2edbc37fffc1b6d83e33b95b61b48af2558c79b216fdb6d1f87c7f0de479e8,2014-01,Dorset Police,Dorset Police,-1.987702,50.801583,On or near PRIORS WALK,E01020428,East Dorset 010C,Offender given a caution
bb2edbc37fffc1b6d83e33b95b61b48af2558c79b216fdb6d1f87c7f0de479e8,2014-01,Dorset Police,Dorset Police,-1.987702,50.801583,On or near PRIORS WALK,E01020428,East Dorset 010C,Suspect charged
e685dad8fe03aee2b2b11568f9f369fe604cabbae4f95a1b3007fb700345b141,2014-01,Dorset Police,Dorset Police,-2.423644,50.548629,On or near SHEPHERDS CROFT,E01020563,Weymouth and Portland 008A,Suspect charged
e685dad8fe03aee2b2b11568f9f369fe604cabbae4f95a1b3007fb700345b141,2014-01,Dorset Police,Dorset Police,-2.423644,50.548629,On or near SHEPHERDS CROFT,E01020563,Weymouth and Portland 008A,Suspect charged
14d155a4300c83f01cf8196a903213dc10705a49792c55833a28a94d8532f52b,2014-01,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Suspect charged
14d155a4300c83f01cf8196a903213dc10705a49792c55833a28a94d8532f52b,2014-01,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Suspect charged
fedd93a1286a23428fe29d9dcba479d50539b6789469fcdc6bdd482a19cf48bd,2014-01,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Suspect charged
fedd93a1286a23428fe29d9dcba479d50539b6789469fcdc6bdd482a19cf48bd,2014-01,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Suspect charged
5ccaa0780fff7f6d8de8c42f61d837367e8209aa5f44cedd901dcf4b59da631f,2014-01,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Suspect charged
5ccaa0780fff7f6d8de8c42f61d837367e8209aa5f44cedd901dcf4b59da631f,2014-01,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Suspect charged
5ccaa0780fff7f6d8de8c42f61d837367e8209aa5f44cedd901dcf4b59da631f,2014-01,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Suspect charged
5ccaa0780fff7f6d8de8c42f61d837367e8209aa5f44cedd901dcf4b59da631f,2014-01,Dorset Police,Dorset Police,-2.447139,50.713452,On or near Hospital,E01032643,West Dorset 009G,Suspect charged
6a9e982baa5d0ca7b38d7a560b4a8048dfb8338d7c0f051698bcb2740aaca122,2014-01,Dorset Police,Dorset Police,-2.516046,50.946372,On or near HALF MOON STREET,E01020546,West Dorset 001E,Suspect charged
6a9e982baa5d0ca7b38d7a560b4a8048dfb8338d7c0f051698bcb2740aaca122,2014-01,Dorset Police,Dorset Police,-2.516046,50.946372,On or near HALF MOON STREET,E01020546,West Dorset 001E,Suspect charged
b4ad487b5140538e7409902b36bf9f8e46e8bad363293ef9286bbf01ad1a6a3c,2014-01,Dorset Police,Dorset Police,-2.283552,51.037091,On or near SUTTON CLOSE,E01020464,North Dorset 001D,Suspect charged
b4ad487b5140538e7409902b36bf9f8e46e8bad363293ef9286bbf01ad1a6a3c,2014-01,Dorset Police,Dorset Police,-2.283552,51.037091,On or near SUTTON CLOSE,E01020464,North Dorset 001D,Suspect charged
3b0cae14d30db036eed9816b54c58c460e4c14e2b0523bcea321922dc2cb359c,2014-01,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
86f6c6d92dc8e6dd47ce94a106ddd66387b509d4820d40600c8c9c3f02ba78e0,2014-01,Dorset Police,Dorset Police,-2.516046,50.946372,On or near HALF MOON STREET,E01020546,West Dorset 001E,Suspect charged
86f6c6d92dc8e6dd47ce94a106ddd66387b509d4820d40600c8c9c3f02ba78e0,2014-01,Dorset Police,Dorset Police,-2.516046,50.946372,On or near HALF MOON STREET,E01020546,West Dorset 001E,Suspect charged
1163ef5c77330f9d97a94a35138f2a96f92f4dff2925de0c13ea05930d879b13,2014-01,Dorset Police,Dorset Police,-2.467480,50.612446,On or near CROMWELL ROAD,E01020572,Weymouth and Portland 005A,Suspect charged
01440c4c996a82f6ed508a28cd62b19a3b30489ec13d83faa9c5d86e64088ab7,2014-01,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Suspect charged
01440c4c996a82f6ed508a28cd62b19a3b30489ec13d83faa9c5d86e64088ab7,2014-01,Dorset Police,Dorset Police,-2.442180,50.562562,On or near VERNE COMMON ROAD,E01020569,Weymouth and Portland 008D,Suspect charged
4d2b74ad40e9771a2f32ff7fc725dcb43db76cd4fd42f22b6f5f206a51a8b4a5,2014-01,Dorset Police,Dorset Police,-2.435979,50.545418,On or near EASTON SQUARE,E01020562,Weymouth and Portland 009A,Suspect charged
4d2b74ad40e9771a2f32ff7fc725dcb43db76cd4fd42f22b6f5f206a51a8b4a5,2014-01,Dorset Police,Dorset Police,-2.435979,50.545418,On or near EASTON SQUARE,E01020562,Weymouth and Portland 009A,Suspect charged
5ff3be8ccfca089269425b6fd4e6733360f3dac7c515c0cf5dedf100bf5eadbc,2014-01,Dorset Police,Dorset Police,-2.515826,50.949637,On or near Supermarket,E01020544,West Dorset 001C,Suspect charged
5ff3be8ccfca089269425b6fd4e6733360f3dac7c515c0cf5dedf100bf5eadbc,2014-01,Dorset Police,Dorset Police,-2.515826,50.949637,On or near Supermarket,E01020544,West Dorset 001C,Suspect charged
91044b6599d24ab82d7ff1390f60162f39e15b78bf703d96cb5280eba868258e,2014-01,Dorset Police,Dorset Police,-2.515826,50.949637,On or near Supermarket,E01020544,West Dorset 001C,Suspect charged
91044b6599d24ab82d7ff1390f60162f39e15b78bf703d96cb5280eba868258e,2014-01,Dorset Police,Dorset Police,-2.515826,50.949637,On or near Supermarket,E01020544,West Dorset 001C,Suspect charged
e2fc209ad8e7a1ae5a3803f7787579c37d125be1c5919e9c6c17768e30ab0559,2014-01,Dorset Police,Dorset Police,-1.932646,50.740118,On or near Supermarket,E01015385,Poole 007F,Offender otherwise dealt with
997c21414b32b927463263bdb9cf752127834b71e6824b4627f98969ed77ed46,2014-01,Dorset Police,Dorset Police,-2.160139,50.850096,On or near Petrol Station,E01020452,North Dorset 006B,Offender sent to prison
51fc14450c8871936685a9431ab354ae56c99c2139f2d6addb6943b7632eaecd,2014-01,Dorset Police,Dorset Police,-2.253512,50.619889,On or near Parking Area,E01020489,Purbeck 004A,Offender given community sentence
e1f9b4bda81d842b97c3d0299292e8d8bbc335e6c07c27ae991d4fd54c978728,2014-01,Dorset Police,Dorset Police,-1.863857,50.740103,On or near Supermarket,E01015373,Bournemouth 010D,Defendant found not guilty
494fb071a22b703221d58245a33803dff955e3930e4617e5f805a9fa20432aed,2014-01,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Offender sent to prison
e957962c0f5d52b2f6c64a9ba2e05ddffb0f41d8a8be84c11aa329a62bdeddfd,2014-01,Dorset Police,Dorset Police,-1.872834,50.727056,On or near CAVENDISH ROAD,E01015286,Bournemouth 017C,Offender sent to prison
cd2448fb34d9e490d9fff31a250167b917512876f46ca803a381304fdaef0cb8,2014-01,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Offender sent to prison
b4ad487b5140538e7409902b36bf9f8e46e8bad363293ef9286bbf01ad1a6a3c,2014-01,Dorset Police,Dorset Police,-2.283552,51.037091,On or near SUTTON CLOSE,E01020464,North Dorset 001D,Offender given conditional discharge
18604fad7388e45173dfc3e48f906e0c57d37eea35ab8dd9795e5fc4c85bc383,2014-01,Dorset Police,Dorset Police,-1.917001,50.756169,On or near BATCHELOR CRESCENT,E01015307,Bournemouth 005A,Offender given community sentence
0fea082c25a1a61710098849475c72d812cc3ea7a0be4b342193f465075de000,2014-01,Dorset Police,Dorset Police,-1.984934,50.715785,On or near Parking Area,E01032659,Poole 015F,Offender sent to prison
28365d6287519b593f818608ac6ede222a1409fd69bfcc9f7be83e514c8e781e,2014-01,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Defendant found not guilty
023a683d71124bccf5d18c9586947d38158491f8d9124834a5e26c62c0caa8e9,2014-01,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Offender sent to prison
44c589ea82cec45be603b48e3f6f60632a9c6bcd685d5a7c50ca479146089480,2014-01,Dorset Police,Dorset Police,,,No location,,,Offender sent to prison
7d06e5094aa292b2de991b45bf8c8dfa27707f9cc3b40ee6a04a66bedc25dcb0,2014-01,Dorset Police,Dorset Police,-1.870816,50.744895,On or near PINE ROAD,E01015378,Bournemouth 010E,Offender sent to prison
3167d45e9204237dd798567ce218440a104c9b6ea66b7aba937598f12484efab,2014-01,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Offender sent to prison
b8b7bfbb37d06dc479cd1c115d5bc938ca2f70df14c92802018eb197e536bd88,2014-01,Dorset Police,Dorset Police,-1.893247,50.721978,On or near BOURNE CLOSE,E01015372,Bournemouth 023B,Offender sent to prison
7bf1e97927b06104a36980a82cdfcf5e17c2c49547b55d01002085b8e5ba1395,2014-01,Dorset Police,Dorset Police,-1.946120,50.743237,On or near Petrol Station,E01015443,Poole 008E,Offender sent to prison
2eed58571e347217a433aa244c65893fc62fe8cadce102433aedaf798acb12d3,2014-01,Dorset Police,Dorset Police,-1.823497,50.732226,On or near SCOTTER ROAD,E01015276,Bournemouth 016D,Offender otherwise dealt with
fe0a17caba5e7cd7b36b7cb36c88412e282f0c5238daf7fc27a7ec96e8be83eb,2014-01,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Offender sent to prison
30af61a94a2c7f007df3f7e5af0b9c960d3d11008d5bffd6cfa88e90e66aeaa9,2014-01,Dorset Police,Dorset Police,-1.795897,50.728431,On or near TUCKTON ROAD,E01015300,Bournemouth 020E,Offender sent to prison
d8d9473469c51d2c09215565bece18f4173b0e436f48c26a13bcfcb0ee56185d,2014-01,Dorset Police,Dorset Police,-2.430361,50.633623,On or near Parking Area,E01020557,Weymouth and Portland 002A,Offender ordered to pay compensation
cc1f20195f92a8eb944849e4a59b4ba557b3a4ea768cc5f242bc37ceb2786702,2014-01,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Offender sent to prison
ba680843cf197a76dedd61d010baff3580799129ab4f7488ccab8b09f5a42c8b,2014-01,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Offender given conditional discharge
1a285e82ace7673f265b27e98a141408a86d336650f9589b9879490d7c0cc9fc,2014-01,Dorset Police,Dorset Police,-2.444797,50.564674,On or near CORONATION ROAD,E01020569,Weymouth and Portland 008D,Offender given suspended prison sentence
75d5c67e88f6beb6f3dc6325ce872673c5941909add60b1bc88dc946d43ccfee,2014-01,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Offender sent to prison
860eea701a9a63aa09153749d10694e0979729bb618cb6bf6f7137064f937fc5,2014-01,Dorset Police,Dorset Police,-1.932646,50.740118,On or near Supermarket,E01015385,Poole 007F,Offender sent to prison
5da63ee2803560dec10315600bfa7c264e7fc42a356f3f7743f89d463af97425,2014-01,Dorset Police,Dorset Police,-1.946823,50.723426,On or near HEAVYTREE ROAD,E01015454,Poole 017C,Defendant found not guilty
c43845593d16b2d0dbb2f020badbd7edbb9170eda48ce672f4e76bff0c92b622,2014-01,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Offender given conditional discharge
403b8dba8692b284024e7c8904fc6502c161849bdb31bdc54f389c2cda04a285,2014-01,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Offender given conditional discharge
5c7f010cdfc460abc7cc95de8db2698404642da05b08c40ee5cdf2b0b9bc58cf,2014-01,Dorset Police,Dorset Police,-1.905043,50.724236,On or near PRINCESS ROAD,E01015371,Bournemouth 023A,Offender sent to prison
f53b44aa129958891562003622fd3a89c1a8fc2e502317ee667cfe5d07e89228,2014-01,Dorset Police,Dorset Police,-1.931952,50.740145,On or near HERBERT AVENUE,E01015385,Poole 007F,Court case unable to proceed
5e40c061ba7a9f9ff0f0f24d1c18f2ded28a163c8bbfac09f75e8c0a814ea266,2014-01,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Offender fined
880b839219cd08a40a4796a0f8028d6ab6c3208d39e1428061447fa8a18f3911,2014-01,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Offender sent to prison
630b8d8b182e6a9cfd15e4ee957440858c747c0b79109bfbacf905596f4a85fc,2014-01,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Offender otherwise dealt with
e79cedf572b3ca4f5160b26594ad9f4cf73f59b46d37251bc7ff4a50b5720581,2014-01,Dorset Police,Dorset Police,-2.458080,50.616728,On or near RADIPOLE PARK DRIVE,E01020554,Weymouth and Portland 004B,Offender given community sentence
86d99ffda8a6214b55f11ff490dfab8dd1de2f191e55b2ddf8c6a00d7a53a1c4,2014-01,Dorset Police,Dorset Police,-1.842680,50.728656,On or near PALMERSTON ROAD,E01015282,Bournemouth 019E,Offender sent to prison
b9ca10b19fce3d169c7612365895759830511308c84c41d4bb082f251c835ea6,2014-01,Dorset Police,Dorset Police,-1.881072,50.741363,On or near WOODEND ROAD,E01015374,Bournemouth 009C,Offender fined
2034ee4b6e233cf2c9aeb8367a363722ecaf4356f55abb4bb0268f60d7f7da37,2014-01,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Offender sent to prison
54facde7c09ebff1e95ea3571ea73d40fdad4db9b096cfd6eb4ed649add7b3b9,2014-01,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Offender sent to prison
72690e2b30a3f92e13bbed90bb4e31d3114f10bb47d176930ca953c66b0cf404,2014-01,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Offender given conditional discharge
2a93656a9ff5deff0eb76e62842d63014f76fc8cfe832e8687cb1a1fa7637594,2014-01,Dorset Police,Dorset Police,-2.155336,50.866631,On or near HIGHER SHAFTESBURY ROAD,E01020436,North Dorset 007B,Offender fined
9d73b6ddd4941348cd9402b8ca3d269e2255d76dc73f868211e1cec785290687,2014-01,Dorset Police,Dorset Police,-1.854514,50.722907,On or near CHRISTCHURCH ROAD,E01015289,Bournemouth 021C,Offender given conditional discharge
1fb7e076042088ff5888766d5a1716ba7acfed4d415b1ebd39e38c994f7b3ead,2014-01,Dorset Police,Dorset Police,-1.778524,50.735000,On or near Shopping Area,E01020367,Christchurch 006D,Offender fined
19c9740abc1edec9718dfd5eaa4d813ae77aa205b8fcb039f0ed3621c0ede14e,2014-01,Dorset Police,Dorset Police,-2.159364,50.860259,On or near ALEXANDRA STREET,E01020439,North Dorset 007E,Offender given community sentence
367d329f041121adf198c49d317d9c55e3e77d503b212de53972b8a9f0271da4,2014-01,Dorset Police,Dorset Police,-1.828537,50.752889,On or near WATTON CLOSE,E01015341,Bournemouth 008D,Offender given community sentence
9e9e8b342b83c7fffccd9fdf4f12079813767f7491ce6f43922d923d1883016e,2014-01,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Offender fined
11fe60b39ae4e283f25788aadb07626eec5a104f1d772f716ef5ce15826bdccc,2014-01,Dorset Police,Dorset Police,-2.075811,50.758368,On or near ABBOTTS MEADOW,E01020470,Purbeck 001C,Offender sent to prison
25e39ddb68369adc3b881aa67a10e2e81d92d126da4d898c057677d700ec09fb,2014-01,Dorset Police,Dorset Police,-2.761837,50.740813,On or near ORCHARD CRESCENT,E01020499,West Dorset 006B,Offender sent to prison
d6562d8457effc40cfbcfac216e06dd962d1ab35d35c47cc6c88e72fa8afe6a7,2014-01,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Offender sent to prison
c83fc77012de1272406e2525a2a107fd086da47cf1e50b47b0b62d13a5166cf4,2014-01,Dorset Police,Dorset Police,-1.912142,50.746750,On or near BRYANT ROAD,E01015359,Bournemouth 005E,Offender sent to prison
e9df1d3a2193ce4465ae3fd1e6655c7281b7f6154a14d41879cecbcb3fcb1d55,2014-01,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Defendant found not guilty
f410f6df92467303541ed00e5c8b3a5eb7008d37dae785c239f30a68f8ac89cd,2014-01,Dorset Police,Dorset Police,-1.847380,50.729840,On or near ST CLEMENT'S ROAD,E01015281,Bournemouth 019D,Defendant found not guilty
049417d6edb25e54817674fbd91ac4988926174caecbd2ca0729a46490718199,2014-01,Dorset Police,Dorset Police,-2.010119,50.718869,On or near ST MICHAELS CLOSE,E01015425,Poole 016C,Offender given conditional discharge
eaa2fda5d92422dcd0864ab2964303c816142b19d341abe20f571de6b3d8a851,2014-01,Dorset Police,Dorset Police,-2.467480,50.612446,On or near CROMWELL ROAD,E01020572,Weymouth and Portland 005A,Offender sent to prison
9a63ecef58bf15bf0b406d83e7d1b4db3f7020e468d9af7cb8c4354dd1b56a14,2014-01,Dorset Police,Dorset Police,-2.483258,50.597822,On or near CUNNINGHAM CLOSE,E01020589,Weymouth and Portland 007D,Defendant found not guilty
78ffe5aa6fbf0c9176d20b324dedd10ee20d9d5170c948490ab102b26a3a80ab,2014-01,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Offender sent to prison
1af1a75d768229a965314a8505faa3d1a2305d6cd4299f864a3f76d1b476fae3,2014-01,Dorset Police,Dorset Police,-1.903049,50.722832,On or near ELDON PLACE,E01015371,Bournemouth 023A,Defendant found not guilty
922d230eb98cff8cbb8bfb2331f0aae25a8614136c12091cbe63c754f66335e5,2014-01,Dorset Police,Dorset Police,-1.854958,50.721226,On or near MANOR ROAD,E01015291,Bournemouth 021E,Offender sent to prison
fc824588737ca7f4c395b8a992a6546448fd90cc60abd4e2370b8d3dcb6ba0c8,2014-01,Dorset Police,Dorset Police,-1.909554,50.706596,On or near Parking Area,E01015405,Poole 018D,Offender given conditional discharge
4088604d1f4a732b9c5105e3a44fadf7c14d0c0ee315d0ca575c5ec0ad62dc01,2014-01,Dorset Police,Dorset Police,-1.917525,50.707492,On or near ORATORY GARDENS,E01015404,Poole 018C,Offender sent to prison
35c57d6f3f8ce9b09a4f53f006e1b2e08eb8935e4759877ed95da415f42d72a5,2014-01,Dorset Police,Dorset Police,-2.763742,50.729856,On or near ALEXANDRA ROAD,E01020502,West Dorset 008A,Offender given community sentence
b1cc48fdcb0d2c08be65a46f424e8206709ac17c0f51ccbcb0fc0ec28ccf99eb,2014-01,Dorset Police,Dorset Police,-2.027758,50.725009,On or near SHIPSTAL CLOSE,E01015430,Poole 014D,Offender given conditional discharge
96c6f1809b650b5afef3496c8362d99a853ea623b82818cd982696e62815f04f,2014-01,Dorset Police,Dorset Police,-1.931863,50.732825,On or near ARGYLL ROAD,E01015392,Poole 010C,Offender sent to prison
73b9defcc13e1c1ed52f9fa34e6249355f7ed362dc71c68ef66da7278a9caba5,2014-01,Dorset Police,Dorset Police,-2.443425,50.559913,On or near Supermarket,E01020569,Weymouth and Portland 008D,Offender given conditional discharge
064a994698ac115da5f6c6111dfc3de5ddeae9b8c7ec71ea60bcaf98c46431b8,2014-01,Dorset Police,Dorset Police,-1.841977,50.727009,On or near Supermarket,E01015282,Bournemouth 019E,Offender given conditional discharge
8475a97a8bfe1f297ff9f87dfab6e249e9a3b5f05453cb09d99a7ba8c5855d8a,2014-01,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Offender given suspended prison sentence
5ff3be8ccfca089269425b6fd4e6733360f3dac7c515c0cf5dedf100bf5eadbc,2014-01,Dorset Police,Dorset Police,-2.515826,50.949637,On or near Supermarket,E01020544,West Dorset 001C,Offender given community sentence
ace41c9663846a9d82101f0beaea2481fc7aaba785c7567a0b0b363790a8182d,2014-01,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Offender sent to prison
e3fc1cd2db897729f6b2afad39e10a54e30afe5dc60ddedbfac7c620af47554e,2014-01,Dorset Police,Dorset Police,-1.888640,50.741407,On or near TALBOT ROAD,E01015348,Bournemouth 012C,Defendant found not guilty
2ac2d746d861121a69e0b020a33bbaff4e3cc4b2c69013d4b518e205886d7152,2014-01,Dorset Police,Dorset Police,-1.907566,50.781449,On or near LONGHAM FARM CLOSE,E01020399,East Dorset 011B,Offender given conditional discharge
947133822cf6ea912c446958c6644f378d942c2bd6fa028b6dd33bf782041b99,2014-01,Dorset Police,Dorset Police,-1.888648,50.749869,On or near BESWICK AVENUE,E01015358,Bournemouth 007E,Defendant found not guilty
61789dec14a52ced437a0eab82657804dd3fa0095f23f8afbe40c45510661014,2014-01,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Defendant found not guilty
0c02cb6bd563252f65a723c266dceb22dd01067077108b117f305ae0edb4c02c,2014-01,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Offender sent to prison
c556acddf1fa694616581d112f58fcdac13bb90a34f7bec38a1f78991eadd967,2014-01,Dorset Police,Dorset Police,-1.877022,50.723868,On or near Pedestrian Subway,E01015283,Bournemouth 017A,Offender fined
9841b88dc25d8d6665efab631468eec4e819461d2ef77a927e8e0a3c2a395dd7,2014-01,Dorset Police,Dorset Police,-1.841158,50.726154,On or near CHRISTCHURCH ROAD,E01015282,Bournemouth 019E,Court case unable to proceed
0aca118f28b23133df6ea160a818a817094782add766cfe4f38e978131fddb72,2014-01,Dorset Police,Dorset Police,-1.861791,50.719688,On or near GROVE ROAD,E01015291,Bournemouth 021E,Offender sent to prison
0e2c20be8e8d644e2ed63f850ccd29374f833153800ea0dd2fbf22b82a2af28f,2014-01,Dorset Police,Dorset Police,-2.165910,50.855160,On or near Supermarket,E01020438,North Dorset 007D,Offender fined
922d230eb98cff8cbb8bfb2331f0aae25a8614136c12091cbe63c754f66335e5,2014-01,Dorset Police,Dorset Police,-1.854958,50.721226,On or near MANOR ROAD,E01015291,Bournemouth 021E,Court case unable to proceed
99e386dca69ad5467415502589546f5d66d571b61886067f4d06a3256a53d9ee,2014-01,Dorset Police,Dorset Police,-1.820520,50.747482,On or near Hospital,E01015319,Bournemouth 011D,Offender given conditional discharge
de68b74f66874667b766fc3361dfe036b5c3305aa4a7a9b5dcc8412e8f9431cd,2014-01,Dorset Police,Dorset Police,-2.268095,51.035068,On or near ROSE COURT,E01020443,North Dorset 001A,Defendant found not guilty
451aba761901e964add9fa599665608fc14e9c17a670344e918b568fb6c88161,2014-01,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Offender ordered to pay compensation
63706cfc9265639bdfb60dbc76609b84d3514e1574c1393afbb45bd374602bc1,2014-01,Dorset Police,Dorset Police,-2.455754,50.614408,On or near Bus/Coach Station,E01020554,Weymouth and Portland 004B,Offender fined
25e39ddb68369adc3b881aa67a10e2e81d92d126da4d898c057677d700ec09fb,2014-01,Dorset Police,Dorset Police,-2.761837,50.740813,On or near ORCHARD CRESCENT,E01020499,West Dorset 006B,Offender sent to prison
103da0b8c7e2de0b013babe4438059cf594cd4b13506037bcc87114b8f6bc79f,2014-01,Dorset Police,Dorset Police,-1.958186,50.609726,On or near MERMOND PLACE,E01020479,Purbeck 006B,Offender sent to prison
98753c9977baf94ad87331e1d005784b89bf9599a167df662bd54d962cd4b1f9,2014-01,Dorset Police,Dorset Police,-1.792560,50.726977,On or near OLD PRIORY ROAD,E01015299,Bournemouth 020D,Offender sent to prison
8f73521315064b1e1191f1a15e402e5822d6b002b041fd33cdaf4f2ed9b2a85d,2014-01,Dorset Police,Dorset Police,-1.867396,50.806653,On or near TRENT WAY,E01020393,East Dorset 008D,Offender fined
4dada4f94c2d9b6010228214218e66218c04a8af760986439b04e0e960c635fd,2014-01,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Offender sent to prison
3904190c55d816977ba95345550abcc23b9591be10f05db06bf5b4f6b5144166,2014-01,Dorset Police,Dorset Police,-2.449960,50.540446,On or near GRANGECROFT ROAD,E01020564,Weymouth and Portland 009B,Offender sent to prison
e819b9c539ee19964fccac9eb5689f476a880b46240e8f5c2f502e2a5708705e,2014-01,Dorset Police,Dorset Police,-1.985688,50.798535,On or near Nightclub,E01020428,East Dorset 010C,Offender given suspended prison sentence
