Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2e310bb25b4af045c06c4a008b37155267bb0ce2768bd704dee54a6f6d4af0a9,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.133361,52.068622,On or near SPRINGFIELD LANE,E01030026,Ipswich 006E,Investigation complete; no suspect identified
1955c6a5aa8fcb849a0c50ef98c1cb83cd33ca9823423d11b3dd57a48ea19ec6,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.995323,52.120491,On or near OFFTON ROAD,E01030070,Mid Suffolk 011E,Investigation complete; no suspect identified
33c69bc769173a2bec207d12857ad4494a1580d1c8e89368af22ec15943b6052,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
2a995a7c931d498e000234b8c2f3fec878c7a7bbbeb9ea8c4c47ff683ecb600e,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.626813,52.443969,On or near HEATH ROAD,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
7d15188432a8d944cf04eeec6478c6f46e086c63a2c63a6c4cf759e847c394c6,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.169821,52.053849,On or near HILL HOUSE ROAD,E01033129,Ipswich 007H,Investigation complete; no suspect identified
098cc54106802bd539af9e46ef142cbdf39f4b88bca100802dea4c94b31c494d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.265859,51.957010,On or near BROADWATER GARDENS,E01029874,Babergh 011C,Investigation complete; no suspect identified
80b24d78815315c8c9b2109307ae0185fdce39d6841679ea0da392c68d545b8d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.227890,52.057551,On or near ST IVES CLOSE,E01030183,Suffolk Coastal 009C,Investigation complete; no suspect identified
d2dea6113f0e732bb1f9fc362b6323c790135021f5b82faf839de2e07c01f634,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
36744e0c9b2e14d08f690d1ccf122b85ba09ff857a4437c3fd574b2d422e6ac7,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.182450,52.061783,On or near WOODBRIDGE ROAD,E01029964,Ipswich 009B,Investigation complete; no suspect identified
193c85b234be4ee14f464d6f9a86c8135fae7a96cffebadab3922114c515045a,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.151850,52.048503,On or near RECTORY ROAD,E01029968,Ipswich 012A,Investigation complete; no suspect identified
9a2ac59c170457975cb1bee9bafbf72c35caf6aad755e386d5d7f885167a97f1,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
49a31a6ea386168b26edf8e576af5abac75e7c8cfc5203b3d25810dc586e43c0,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.560572,52.451972,On or near ASHMAN'S ROAD,E01030224,Waveney 010B,Investigation complete; no suspect identified
42e933b2c4cfba182dbd873938191f495a47630a1513a80b6e79d1105377a0cf,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.734445,52.486397,On or near Supermarket,E01030263,Waveney 005B,Investigation complete; no suspect identified
ba43726c2e7e203e385ba42bc4441affad2e31b0a33174f06213fe00f1ddd6b1,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.199921,52.030226,On or near HENING AVENUE,E01033127,Ipswich 014E,Investigation complete; no suspect identified
a40604d9a4ea72d866cdefacef653eb899952cfe96d79f1f5d86b6d9a9a72806,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.739686,52.491376,On or near GODETIA COURT,E01030277,Waveney 002C,Investigation complete; no suspect identified
4668092c8b7f1a331be8e2936ef2407d3659ebe448e885dc5413a15d3302c578,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.717314,52.418531,On or near SMITH CRESCENT,E01030252,Waveney 012C,Investigation complete; no suspect identified
486585d205ca170d66436095fe85e50c021b479d6df938cc980e617bc90a66dd,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.179191,52.035429,On or near REYNOLDS CLOSE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
a66926309d1ea8e89ae52af52cfdabfd793b5880eb24238f995e70cb3734c9ee,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.569585,52.448192,On or near HIGH LEAS CLOSE,E01030226,Waveney 011A,Investigation complete; no suspect identified
ed85921df3c94097acf2c1c2951bdff7f82e27a71b1182d6b206b435170084c9,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.915582,52.284334,On or near Sports/Recreation Area,E01030040,Mid Suffolk 004A,Investigation complete; no suspect identified
988e0024d95e4ab0e584cacd19c949763695208ea59ca88dd8b6f0446a1bd923,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.601621,52.135002,On or near PIPPIN POST CLOSE,E01030099,St Edmundsbury 010A,Investigation complete; no suspect identified
0d6cf9ccb55956a32851f702980e3a8c3bfa6959dabb16aac3aa2ff464a1ed37,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.511422,52.343731,On or near Supermarket,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
1fd43ffb53293812a763c10a93af67df9ba791569c6bfde5eb082909d94392af,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.161115,52.070011,On or near BRETTENHAM CRESCENT,E01030008,Ipswich 005B,Investigation complete; no suspect identified
ba89d463e5e58b4685d4d84036799d8df95e730eb0c87cfb19a7e07b607b8491,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.208668,52.036706,On or near Supermarket,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
631f81847aa2a7f53775eb1b0817727bda1316a6daded90ae24748de456a5fba,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.713179,52.259115,On or near BELL MEADOW,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
77388bba050f945c5bb910a51869dd2a7a80e4d4bba35ec0d08aadbaa5dec6ea,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.410563,52.246127,On or near Petrol Station,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
d97aa8157632ae416601fa6e6c87ec760e69724894dace4549bea968610ec60b,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.604871,52.372331,On or near CHURCH ROAD,E01030295,Waveney 014D,Investigation complete; no suspect identified
cc2cf300d228211437129e35891ccea3c88ed29a83ef77e50c88ab0a64833a1d,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.733674,52.039996,On or near CAVENDISH WAY,E01029912,Babergh 007A,Investigation complete; no suspect identified
4e9624036001d0faf965abb0c20e28ab3237e737dd750db581a0a9a066cf7a00,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.427229,52.077590,On or near BUCKINGHAM ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
edf26039ebc756f6a092514309e8fc39b69aaea58c9f2be18cc6d4164769e673,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.187383,52.048482,On or near CAMWOOD GARDENS,E01030005,Ipswich 008D,Investigation complete; no suspect identified
451a796a8195d2e04cc3fe83d563d14a2a983041a3a1a9183ab0275f79bbdca4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.746970,52.478957,On or near ETHEL ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
aaa052fa512f1301eee24cf36ecfc1b2846a46b599e470caaa2834eaca4e5a3c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.746353,52.468066,On or near VICTORIA TERRACE,E01030258,Waveney 007D,Investigation complete; no suspect identified
d53b33f2fe5d2a8ea6e87ec749921983ec0765ac4cfdd96a190fcf2278c806cc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.528210,52.357485,On or near Park/Open Space,E01030229,Waveney 015A,Investigation complete; no suspect identified
ddf6504557108caba137dcc446f31d2914a58698f3323cffd01f26c88f930c54,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.686717,52.250224,On or near GIBRALTAR CLOSE,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
03ea99fbf945f633d005f5fb27440af2cdbd08ecc54791d644d7507e9ae922cf,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.168187,52.059208,On or near WOODBRIDGE ROAD,E01029960,Ipswich 007C,Investigation complete; no suspect identified
0f5607f1a437f836035dec2a5c1ad7f8a3468aba53523427e7e310afc3b2e991,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.195615,52.032618,On or near CHASER CLOSE,E01033128,Ipswich 014F,Investigation complete; no suspect identified
105a3dae2a6f66c7e47498897ee9eb61a73b19e7967dd82774b10ed5fa54bc89,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
00be0efa58d5a91e07bc7651e6a9f8acd7cd33c7e544a2f868adbc3c3f8fa5f5,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.752072,52.476592,On or near Shopping Area,E01030249,Waveney 004C,Investigation complete; no suspect identified
71d176a7de49d743a2cdda803ddccfecc6a5afa5146197740d8b691272cbd662,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.739264,52.468192,On or near BRUCE STREET,E01030254,Waveney 007B,Investigation complete; no suspect identified
438d804c5bf0415381fcea6538a71f4c84241b9f6f0b0f66d3847388095f6a43,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.214620,52.027397,On or near BELFRY ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
1d849602fbce96fa38b7b4a6b3b4bedc12c59d25c03a141ce814f243f8466347,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.420340,52.240306,On or near NEW CHEVELEY ROAD,E01032612,Forest Heath 008F,Investigation complete; no suspect identified
a3b6f853be30b9ce9ee42bfc68d404df180ef1b76923edcf13a0a2298b33c8d7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.995005,52.193031,On or near POUND LANE,E01030076,Mid Suffolk 010D,Investigation complete; no suspect identified
4e601d572dcda822521c9816f2a7f03913eb46f6d72593dc260308d914c6a4d1,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.711492,52.244918,On or near WOOLHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
b24242470b8edf2c9c748fe85a2bedf72127a8f5135ee6c39c4da49fe0bf9936,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.354509,51.962547,On or near MONTAGUE ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
4b1bd078c5a71c9eb668a62e25eb44540f65a29fbacb1acf79cd28e1969a727d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.741726,52.465442,On or near RICHMOND PLACE,E01030256,Waveney 007C,Investigation complete; no suspect identified
afb4d91a9009029adaa14c77a44cdc5581ee1f611744e34d5705a48f1ca76b62,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.826921,52.303829,On or near THETFORD ROAD,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
fc57b205c9f6e77568d88efe0aaa9099f02e8ea447d983f3a5661df6c1ab7fae,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.173749,52.223413,On or near SACKVYLLE STREET,E01030048,Mid Suffolk 007A,Investigation complete; no suspect identified
5e049084bd3173f32c538b2ee4cb6327f0b27001079d800fbcc803e097a3723f,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.393324,52.251369,On or near KING EDWARD VII ROAD,E01029952,Forest Heath 008E,Investigation complete; no suspect identified
1b4bc6909b3794baee965471025cc742684230dea67bcee266f82d382f8a2a8d,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.699831,52.223450,On or near HORSECROFT ROAD,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
10cc92cbeb95b68ddd9a1af8208dd11bb8ae2c1532c5b4e2896497a2b653dcef,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.432928,52.084275,On or near Parking Area,E01033446,Suffolk Coastal 007H,Investigation complete; no suspect identified
512398dcd3c3eee162977cdf658d0868f4361135cad00022bb04d9b7975fa8a0,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.202372,52.047572,On or near ST AUGUSTINE ROAD,E01029967,Ipswich 009E,Investigation complete; no suspect identified
61f2603964ceef14a69bea2fa5de5129c1965196d7c4225dc0b9a1c79b2fc602,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.565345,52.456928,On or near Parking Area,E01030225,Waveney 010C,Investigation complete; no suspect identified
b01ddfd038de883b49926450ddfa85cd359d9110237570402bd8631da0419a41,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.191376,52.045154,On or near REIGATE CLOSE,E01029996,Ipswich 014D,Investigation complete; no suspect identified
9afe820bf39a0438e30c2fa71365b6582882daea04d1caa8a5280b79841f6945,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.560327,52.456054,On or near BALLYGATE,E01030224,Waveney 010B,Investigation complete; no suspect identified
232de5cebc71e719cd98ea1d5314305ab5d537e90796684c328eb3dafe26a725,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.197289,52.061363,On or near Petrol Station,E01029963,Ipswich 009A,Investigation complete; no suspect identified
bae865500b0f32fc56423a8bee3236c1542f9de3643658add09b849ba2823c36,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.994260,52.178688,On or near JUBILEE AVENUE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
a3726cb356d41b2f82e8644645d247798039988ccbb274975866fc5fda6e575e,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.953707,52.052570,On or near ALLEN ROAD,E01029893,Babergh 004B,Investigation complete; no suspect identified
889f79b8083bead35e235e9af2e78940045f228cd55cfd5f79dd38e39b8755f7,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.743020,52.476681,On or near ASHBY ROAD,E01030265,Waveney 004F,Investigation complete; no suspect identified
b41e4edcf5b6353a3741e944ebf69115e1234dc6c9023844b549c2278c4956ea,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.631272,52.442242,On or near CHERRY TREE CLOSE,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
529ec4378684cf56f15067fd260bb52c8f5f00a200fb9b0be8c66e1dff60c39a,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.594221,52.444315,On or near COLLEGE LANE,E01030294,Waveney 011E,Investigation complete; no suspect identified
6f5dc4d2b3b76d8ed01213345de14336d5d9d4a88dd49830c661bb24b78e97b2,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
c3c1410f89489a3b646306ba36b7c053533e4d0b026a777733a8cb807681b509,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.528210,52.357485,On or near Park/Open Space,E01030229,Waveney 015A,Investigation complete; no suspect identified
436dd81d1839502b088469af3c7cbb421bb5412163409ef3ef99475a4b6461cc,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.549434,52.314114,On or near Sports/Recreation Area,E01029941,Forest Heath 005A,Investigation complete; no suspect identified
0b2b7977f54ab819b663ee5fd1b8958595ba693ce522073a22f01cee8b851a85,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.725852,52.091402,On or near HIGH STREET,E01029900,Babergh 003A,Investigation complete; no suspect identified
abe4b849ccabc6d07643d40ccf6d72cac1fae79bbe97adc639d7cc13e5a1e5f1,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.705717,52.276157,On or near PARK AVENUE,E01030103,St Edmundsbury 004A,Investigation complete; no suspect identified
c5b513ca334eb86370300053afb01177a78146cf8d67bbf07e8f454714936c04,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.834511,52.295652,On or near STOW ROAD,E01030121,St Edmundsbury 002B,Investigation complete; no suspect identified
237a6b379cd181b3baec7685ac3c687dd2d0b8192525da2affa8f5f2b6aaaac4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.087781,52.302419,On or near MAJOR LANE,E01030055,Mid Suffolk 002C,Investigation complete; no suspect identified
793aac09ca21cc8bd4e46e85d0718f9c4be1dda34f9539efcd36e16f118877f0,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.498517,52.343123,On or near BOUCHAIN COURT,E01030244,Waveney 015C,Investigation complete; no suspect identified
6fcdc54d60660761ac6ccd53b2c5dc0f31ff35d23efbfcdffba29a58f89724a4,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.138400,52.188995,On or near Sports/Recreation Area,E01030083,Mid Suffolk 007C,Investigation complete; no suspect identified
406b0b843c502332701b52239eee329b8f0110defd3e4a977cb1e2621d92e05d,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.526079,52.411499,On or near HOLLY LANE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
29c985c601cfdb3c6293b05ef9bb822e09a01ae25e5d2f4044e14ff07c420a2e,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.734057,52.483738,On or near HIGH BEECH,E01030263,Waveney 005B,Investigation complete; no suspect identified
63478e632fbac9d82e04e687ca3935a903c226126c958315f903e3b00e58ddef,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.522748,52.309519,On or near PITMAN'S GROVE,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
3f99566d0f05ada2de78e0e32d1e04d58437d4a7a774a7b56bed6ca697ca3adc,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.154541,52.070538,On or near WOODSTONE AVENUE,E01030008,Ipswich 005B,Investigation complete; no suspect identified
93a081515dac2af30e422aa6423f316d4e2f7ff66b5f1d98da92ee92d056805d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.232389,52.013995,On or near Sports/Recreation Area,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
5a70c4b8f520c8877c39afad43a26967ff2d48183dc1cbe5d821edad33bbe18c,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.730678,52.038222,On or near Shopping Area,E01029920,Babergh 007H,Investigation complete; no suspect identified
03edcff17ec368f7f0c0afb3dbd69a715139c197a77db84086c4031fc2b55392,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.993497,52.079742,On or near CHEQUERS PARK,E01029911,Babergh 004F,Investigation complete; no suspect identified
cafc74064cc40e8f24464bafda2fbca4bc0648c6f82c233316d5521ac05f4483,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.752842,52.474570,On or near BEACH MEWS,E01030250,Waveney 004D,Investigation complete; no suspect identified
0651b7ca48c79d449fc8b3fd208655a168ff0eddd6ed36bab6c810fa26baaab7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.426983,52.079241,On or near LEATHER LANE,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
737b92d7c9446031041f844e6f790317d0af614a05b346b94df5b53bf202ff6d,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.140253,52.058698,On or near ELLIOTT STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
969a55ebff2d5ee002e6b8e8b3f5a35997dd9f0706ca23d34ab752bf3c1c0de7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.970505,52.220856,On or near THOMPSON CLOSE,E01030056,Mid Suffolk 006B,Investigation complete; no suspect identified
f09bf92511b7f26cc80660f486e924fe8e209ccfbc9ad73b75cec2113de62d1c,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.649756,52.515055,On or near STAITH LANE,E01030260,Waveney 001E,Investigation complete; no suspect identified
d47aa075179630871d392cfa05e71a48410d77a17b53c2b98bf06dbc61f416fe,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.620555,52.446140,On or near LONDON ROAD,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
e9103ffbe55a2be64e0b5ce6b3937982c697bf825dfce1e2753109f4ce18bd74,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.749880,52.475069,On or near BEVAN STREET EAST,E01030250,Waveney 004D,Investigation complete; no suspect identified
4bf351810610b3ce7bd373564eb310f8148194b27517e1ee9276512672f9e4dd,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.019428,52.280157,On or near SHORTERS END,E01030039,Mid Suffolk 002A,Investigation complete; no suspect identified
52c89807780e03c0efd0c7423e94972ddd3b83c121cf8e67e51298bf229cd5eb,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.708977,52.153096,On or near MELFORD ROAD,E01029881,Babergh 002A,Investigation complete; no suspect identified
6abd1a346f605775aa2702e1ad01f3054530f75fe0d873bf1fe11c426deb90fd,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.086933,52.059865,On or near Park/Open Space,E01029879,Babergh 005C,Investigation complete; no suspect identified
da1046f31077d8067579b0462637715bb60db72d18f57e28f52b3b498bb7daf7,2014-01,Suffolk Constabulary,Suffolk Constabulary,0.631936,52.445483,On or near ROBERT LINGE CRESCENT,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
122e64e084e72deebaa760411c4b8bdb32dd3480319dac42353d55dafa62ff02,2014-01,Suffolk Constabulary,Suffolk Constabulary,1.109692,52.041980,On or near MILNROW,E01029909,Babergh 005E,Investigation complete; no suspect identified
