Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
41174f44efe56b36f38fa066f76ab7368978da32c6da29491d92e60d970f7775,2014-01,Warwickshire Police,Warwickshire Police,,,No location,,,Investigation complete; no suspect identified
bb9f95678539bbd0a4765004e94fbfde78400ec8884d56c7e0e1b8e6ba6dff47,2014-01,Warwickshire Police,Warwickshire Police,-1.872048,52.214908,On or near Supermarket,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
6903da3118cdc11c33e636e0cba7abb696c047c05b13dc6ad822826abe9d4231,2014-01,Warwickshire Police,Warwickshire Police,-1.518003,52.264188,On or near BRUNEL CLOSE,E01031328,Warwick 015B,Investigation complete; no suspect identified
dc794703bd7378c008ab0bbcee1cdf76008e6c9b95364549dbec05d08ab46e1a,2014-01,Warwickshire Police,Warwickshire Police,-1.523788,52.306870,On or near KEITH ROAD,E01031289,Warwick 007G,Investigation complete; no suspect identified
d219659315f46fc6f79ade535354a5c73501038a87a7a2e56cbecf45dd9fbe0d,2014-01,Warwickshire Police,Warwickshire Police,-1.514100,52.300897,On or near MASON AVENUE,E01031273,Warwick 006A,Investigation complete; no suspect identified
0155d4ac1686a65aa0411834c1728c3fc83a2c4d51ada7029fc3c9b420aba8b0,2014-01,Warwickshire Police,Warwickshire Police,-1.542092,52.265632,On or near LADY GREY AVENUE,E01031318,Warwick 012D,Investigation complete; no suspect identified
084a5754140be600109b1625d3fd9e41adccfe9ff42b18d30fc8e3fe30cecfbe,2014-01,Warwickshire Police,Warwickshire Police,-1.456476,52.282225,On or near WELSH ROAD,E01031301,Warwick 005E,Investigation complete; no suspect identified
d5b046cd72ac1a8d670e25b891b29962a9e48f0fb0e017bb918fb16aeafba7b4,2014-01,Warwickshire Police,Warwickshire Police,-1.708859,52.191639,On or near ELY STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
59f8270b73ba9265f89b132cba23e268a88d59433d8325999871a1bd7387795e,2014-01,Warwickshire Police,Warwickshire Police,-1.706445,52.193836,On or near GUILD STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
18f0628ae7a20ff9f309edbf69edac4e6c011ac8742abc7e611ce198368bb218,2014-01,Warwickshire Police,Warwickshire Police,-1.885402,52.207055,On or near PARK VIEW,E01031183,Stratford-on-Avon 006A,Investigation complete; no suspect identified
f7f5dba07641fa70489daeba631205d9e26e193d18531ef8e507c78363ab4ec9,2014-01,Warwickshire Police,Warwickshire Police,-1.872048,52.214908,On or near Supermarket,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
f4dcf8796d64bf0c44d35569521f66b43261beb4eb66995b307405d32ae5540c,2014-01,Warwickshire Police,Warwickshire Police,-1.714449,52.202738,On or near Supermarket,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
19eaa7ecd129bd8bb205458fb68be5541652d504b8ae8d002cd7770d22547d83,2014-01,Warwickshire Police,Warwickshire Police,-1.586190,52.170316,On or near Park/Open Space,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
453465a86103d44e154ec268a4bd5873cb95362763eef5218c1c840f2eb442e0,2014-01,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
74bdbf32ee60af99851d38f982b3806db81759edfe2554bf4371ed4c5577ea34,2014-01,Warwickshire Police,Warwickshire Police,-1.872048,52.214908,On or near Supermarket,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
270bdb61d86db317679f259a20983a3a0e4b91444531e98a801d1122d77b05b0,2014-01,Warwickshire Police,Warwickshire Police,-1.261237,52.371240,On or near EASTFIELD PLACE,E01031144,Rugby 009B,Investigation complete; no suspect identified
9a5c20336b115b4189372059cdfe3de07aeaee8b36fe7f561b13b21b6d7d0f7e,2014-01,Warwickshire Police,Warwickshire Police,-1.420596,52.480684,On or near FINDON CLOSE,E01031068,Nuneaton and Bedworth 014B,Investigation complete; no suspect identified
c493497c0b83f236e5595bf085e5235c3fd2cc87cd980a12c68539d40687079a,2014-01,Warwickshire Police,Warwickshire Police,-1.255999,52.371765,On or near CLIFTON ROAD,E01031144,Rugby 009B,Investigation complete; no suspect identified
5b97e6b3f9e8b1c2faf603c31c2dbfaf9b316e97ea78f0c54cd5af1b5e4cd17c,2014-01,Warwickshire Police,Warwickshire Police,-1.615441,52.619491,On or near OAK TREE COURT,E01031037,North Warwickshire 001C,Investigation complete; no suspect identified
dfdb46ea0e94c67cbbec6b6b7fb6a9282152644c8076b22b759516d17af6d19a,2014-01,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
9577fdacadb49c72a84556422384c5e292527e8144bfb014bcd613db4013eb8b,2014-01,Warwickshire Police,Warwickshire Police,-1.521258,52.534391,On or near Park/Open Space,E01031084,Nuneaton and Bedworth 004D,Investigation complete; no suspect identified
d1492b38df29764124bfd15e03742f12798285c12d1e1b4e3120e2179703eb66,2014-01,Warwickshire Police,Warwickshire Police,-1.460523,52.523243,On or near GLEBE ROAD,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
fb5c38fc2ad7ff2adbcaf67a744b8ea81029faa42f59bb8b54a85de22ec669c1,2014-01,Warwickshire Police,Warwickshire Police,-1.242501,52.366599,On or near BOUNDARY ROAD,E01031157,Rugby 008C,Investigation complete; no suspect identified
5b4d5ab44c00e4cb49587940f6150a8a515a3e710812fd0bbf6007a08c7332fc,2014-01,Warwickshire Police,Warwickshire Police,-1.751026,52.517315,On or near MYTTON ROAD,E01031041,North Warwickshire 006E,Investigation complete; no suspect identified
d6a3224396a64537575601e6c7d5734ccdea6265a8213e504bca062a9d724212,2014-01,Warwickshire Police,Warwickshire Police,-1.555340,52.517155,On or near B4112,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
a870f9a83161e82ba47f6160736380fe456653051165e460f629be9a6645b531,2014-01,Warwickshire Police,Warwickshire Police,-1.267953,52.358587,On or near SEDLESCOMBE PARK,E01031146,Rugby 009D,Investigation complete; no suspect identified
2ba281e480628035546040339f4a4474b096afc8f8b9f91d242c5230f74c0f31,2014-01,Warwickshire Police,Warwickshire Police,-1.429365,52.478938,On or near HEMSWORTH DRIVE,E01031067,Nuneaton and Bedworth 014A,Investigation complete; no suspect identified
d9610e7e864581f986ea4f4600cd203527e9b8f335a9cff476443c66b5381ca4,2014-01,Warwickshire Police,Warwickshire Police,-1.514041,52.525812,On or near Supermarket,E01031081,Nuneaton and Bedworth 004A,Investigation complete; no suspect identified
d8214c7b1a72004f5db66225cdf92120393543cb44a57eecb725cd890de4e314,2014-01,Warwickshire Police,Warwickshire Police,-1.514041,52.525812,On or near Supermarket,E01031081,Nuneaton and Bedworth 004A,Investigation complete; no suspect identified
75e3432ccc13a013311c6dd6345bf146964aa73560da6d27a6855411fc9b7560,2014-01,Warwickshire Police,Warwickshire Police,-1.514041,52.525812,On or near Supermarket,E01031081,Nuneaton and Bedworth 004A,Investigation complete; no suspect identified
1850ea22246458b8f7aa0577b539df26b968555c60b02781960c24ad868bad06,2014-01,Warwickshire Police,Warwickshire Police,-1.474585,52.524439,On or near MEADOW COURT,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
9bf60205650005b00cd9de59b76f697a6fb8aa46777502eb2a5cb98a95ff2abb,2014-01,Warwickshire Police,Warwickshire Police,-1.465498,52.506814,On or near TULLIVER ROAD,E01031118,Nuneaton and Bedworth 009D,Investigation complete; no suspect identified
c8b8ffb40b81c291861938945734246e15b50ca15e1d1544169d27a1563d4b6e,2014-01,Warwickshire Police,Warwickshire Police,-1.439032,52.507195,On or near ARDEN ROAD,E01031122,Nuneaton and Bedworth 011C,Investigation complete; no suspect identified
3696ed39b5c8f9975da1e111289999ba8b46459480040e7e4f6f760aa34794e5,2014-01,Warwickshire Police,Warwickshire Police,-1.447561,52.508548,On or near WAVERLEY AVENUE,E01031054,Nuneaton and Bedworth 010C,Investigation complete; no suspect identified
81aba425c6b3b8529b32cebac6da9299f0ad601e8660fc11224b9fb6b4014463,2014-01,Warwickshire Police,Warwickshire Police,-1.496602,52.522143,On or near FORD STREET,E01031058,Nuneaton and Bedworth 006B,Investigation complete; no suspect identified
12cbbd543ba5fe14fcb7e80e0b0d5545bd2efb62f05d8773e0e9f4e88523c00f,2014-01,Warwickshire Police,Warwickshire Police,-1.263286,52.370776,On or near LAWRENCE SHERIFF STREET,E01031145,Rugby 009C,Investigation complete; no suspect identified
45c4bb61d51113691b12012a50b40fa676a17ae45401216f41dcad257b134133,2014-01,Warwickshire Police,Warwickshire Police,-1.471256,52.457889,On or near CONEY LANE,E01031099,Nuneaton and Bedworth 015E,Investigation complete; no suspect identified
3fed9005c5d45617b55314f29d7e2504da68fb3b898594c144402d16959cb0cb,2014-01,Warwickshire Police,Warwickshire Police,-1.439032,52.507195,On or near ARDEN ROAD,E01031122,Nuneaton and Bedworth 011C,Investigation complete; no suspect identified
3cdcbcc059fa5cfcebf34915dcb3203979a880f8827ff95bdc8152d02bc0d89e,2014-01,Warwickshire Police,Warwickshire Police,-1.430720,52.506238,On or near GREENWAY,E01031122,Nuneaton and Bedworth 011C,Investigation complete; no suspect identified
164b5ab2c950ddade17ada5502ebae1d13e78757bb3bfa96f479cfbe31ecbcc2,2014-01,Warwickshire Police,Warwickshire Police,-1.403926,52.350999,On or near ORCHARD WAY,E01031150,Rugby 012D,Investigation complete; no suspect identified
84815c2d908f3e847efd61b2737c63647ec959bfdc0ead3d3338655a0eda4f19,2014-01,Warwickshire Police,Warwickshire Police,-1.470342,52.521813,On or near DUGDALE STREET,E01031046,Nuneaton and Bedworth 005D,Investigation complete; no suspect identified
02fd0870b1cf69befea88b4b16b0d8f4e22e6687892548ef0441e9ca7c578154,2014-01,Warwickshire Police,Warwickshire Police,-1.484480,52.522748,On or near Sports/Recreation Area,E01031045,Nuneaton and Bedworth 005C,Investigation complete; no suspect identified
f4f623433f6bc83bba9d437690a50853b5585c3d3d4b17a8815c81221fb92199,2014-01,Warwickshire Police,Warwickshire Police,-1.268528,52.375349,On or near ROUNDS GARDENS,E01031173,Rugby 003C,Investigation complete; no suspect identified
2620eb30da0f355b6400001273184713d04b07e7b49b03e3044570e518d1cf96,2014-01,Warwickshire Police,Warwickshire Police,-1.295153,52.369298,On or near KENNEDY DRIVE,E01031125,Rugby 007A,Investigation complete; no suspect identified
95f3bd716e9102f9031535a21732be89813b76352ba9db049bf25ab6c772b978,2014-01,Warwickshire Police,Warwickshire Police,-1.567013,52.551432,On or near ARDEN FOREST ESTATE,E01031015,North Warwickshire 003G,Investigation complete; no suspect identified
78e2ed1833d653a703210b5da7e1781927c8335469dd80faaf48e6b23e6c8150,2014-01,Warwickshire Police,Warwickshire Police,-1.567013,52.551432,On or near ARDEN FOREST ESTATE,E01031015,North Warwickshire 003G,Investigation complete; no suspect identified
56516ad00537d3ac67536a7deb5de0fc48effc514db4f9a4b7cd6fa86583f7b1,2014-01,Warwickshire Police,Warwickshire Police,-1.467756,52.535754,On or near CASTLE ROAD,E01031113,Nuneaton and Bedworth 001D,Investigation complete; no suspect identified
b39ac5ae25929335c2292e41672bee03c8b7885ea685ecacb6e61b0ad09c5a0b,2014-01,Warwickshire Police,Warwickshire Police,-1.474011,52.498393,On or near COVENTRY ROAD,E01031050,Nuneaton and Bedworth 008C,Investigation complete; no suspect identified
fac1bd97a1ba54e2f1c4e8199df05f0a5ac081cca040a07926b6fdedd31ab6cf,2014-01,Warwickshire Police,Warwickshire Police,-1.518974,52.530228,On or near FREESLAND RISE,E01031084,Nuneaton and Bedworth 004D,Investigation complete; no suspect identified
283e75989f4992e2a2ef201cd21de9f3029f5d9dc25819793aa5a296534460e5,2014-01,Warwickshire Police,Warwickshire Police,-1.474120,52.526298,On or near UPPER ABBEY STREET,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
e6d5da86266b20846119e2978560673f99998c11c13db748b22b176ecc61c3ac,2014-01,Warwickshire Police,Warwickshire Police,-1.514108,52.537059,On or near GRANGE CLOSE,E01031074,Nuneaton and Bedworth 002D,Investigation complete; no suspect identified
11408d1d6985de2c899ccfa65c006b17d07701d34c18555e160b8f361a33a465,2014-01,Warwickshire Police,Warwickshire Police,-1.455488,52.513277,On or near THE SQUARE,E01031053,Nuneaton and Bedworth 010B,Investigation complete; no suspect identified
a0e01a05b3aeb549646b2de87a9787e32b73dc706d2ab5b14e92daa34a93d42a,2014-01,Warwickshire Police,Warwickshire Police,-1.473824,52.522683,On or near POOL BANK STREET,E01031046,Nuneaton and Bedworth 005D,Investigation complete; no suspect identified
fbe761af1185b2f65a1be944af735abb632bb08bd9386f78320af552640f58b9,2014-01,Warwickshire Police,Warwickshire Police,-1.553665,52.583513,On or near ABELES WAY,E01031011,North Warwickshire 003C,Investigation complete; no suspect identified
947c4c1fc6d190adb8eb93a45728feef057aad720c0d6dea108e7460cae9f122,2014-01,Warwickshire Police,Warwickshire Police,-1.503046,52.529641,On or near IVY GROVE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
b1c97bf54d4a0222dd173e3f73e47c1453f642a49a041387874fc0e1f0bf6a47,2014-01,Warwickshire Police,Warwickshire Police,-1.290334,52.366644,On or near HARDY CLOSE,E01031127,Rugby 007C,Investigation complete; no suspect identified
dd835c86a3df2b8ac1084b477334dc54e37343e7de187ba451e5e4f05534f208,2014-01,Warwickshire Police,Warwickshire Police,-1.518730,52.526946,On or near FRENSHAM DRIVE,E01031085,Nuneaton and Bedworth 004E,Investigation complete; no suspect identified
d6519f9b8f662e9bbc86483387f10ff19f88e21a03dceddbf6c0a16c28816562,2014-01,Warwickshire Police,Warwickshire Police,-1.442308,52.504496,On or near Sports/Recreation Area,E01031056,Nuneaton and Bedworth 010E,Investigation complete; no suspect identified
72c372c9989cc60ac227fa3ee9e0590c3f72ab1f16d1f68157fcaaa0d7639332,2014-01,Warwickshire Police,Warwickshire Police,-1.518974,52.530228,On or near FREESLAND RISE,E01031084,Nuneaton and Bedworth 004D,Investigation complete; no suspect identified
7689a9afb281c7a81d7ffd60fdd475180bc8865d4918e9c9fad34548b3b59b0a,2014-01,Warwickshire Police,Warwickshire Police,-1.471020,52.523030,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
e354830cb06d858af5423358e007bbb49fbe0528fc829004edb336e6799d148d,2014-01,Warwickshire Police,Warwickshire Police,-1.503046,52.529641,On or near IVY GROVE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
8008139405c15a4e09883147bbf9ad9161c8dca9b1b8829673ce86f382c2afc0,2014-01,Warwickshire Police,Warwickshire Police,-1.434790,52.361022,On or near COPPICE CLOSE,E01031181,Rugby 004E,Investigation complete; no suspect identified
776805246ba3bd625e45dc2eca0411771389b4a41ce2dfa0fad3d36729055bf7,2014-01,Warwickshire Police,Warwickshire Police,-1.439032,52.507195,On or near ARDEN ROAD,E01031122,Nuneaton and Bedworth 011C,Investigation complete; no suspect identified
b29afb73dc3bfb16539b57714dff2fa5e9a6e49a018e0d2f978ed58d3af73213,2014-01,Warwickshire Police,Warwickshire Police,-1.518974,52.530228,On or near FREESLAND RISE,E01031084,Nuneaton and Bedworth 004D,Investigation complete; no suspect identified
cb13613938d65df7de8d3389ad1660c5b21ba1d353624b074546d60a91412094,2014-01,Warwickshire Police,Warwickshire Police,-1.512902,52.531489,On or near Sports/Recreation Area,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
7aa98ee66f4559422d956f29b09ef4cf224d3849bac7b59fda3cc0629ca3b81b,2014-01,Warwickshire Police,Warwickshire Police,-1.442570,52.537364,On or near COURTNEY CLOSE,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
10ba30f16ffdb913e6fa5548627194b0569974fac3ed79d6716cbcce16c26656,2014-01,Warwickshire Police,Warwickshire Police,-1.442570,52.537364,On or near COURTNEY CLOSE,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
b6352a81d700b927ff915d1f52e72d3fc1d30aa8652545cadcf5124efe319bd1,2014-01,Warwickshire Police,Warwickshire Police,-1.500838,52.518925,On or near WESTBURY ROAD,E01031094,Nuneaton and Bedworth 007E,Investigation complete; no suspect identified
1babcebcf0174e18ce494a12626318f35f4e0e713558e358efca7164e256f888,2014-01,Warwickshire Police,Warwickshire Police,-1.616786,52.600742,On or near BROWN'S LANE,E01031026,North Warwickshire 002C,Investigation complete; no suspect identified
b91da65f02c9417a877c316fec202229404a7ba8c304ebfbad6a7f3c9da5510c,2014-01,Warwickshire Police,Warwickshire Police,-1.370770,52.485680,On or near ORCHARD CLOSE,E01031182,Rugby 001E,Investigation complete; no suspect identified
d6fc86272c8131efce59bbfae4fa19c546e31ce5b21d8df3813c53d0889220ca,2014-01,Warwickshire Police,Warwickshire Police,-1.477832,52.484196,On or near TULLIVER CLOSE,E01031109,Nuneaton and Bedworth 012E,Investigation complete; no suspect identified
40680ddb47344fecf94aa44bd82083c3cf78d5051af7d9b8ce3ce1e25f3beb49,2014-01,Warwickshire Police,Warwickshire Police,-1.499448,52.475291,On or near PRIMROSE DRIVE,E01031087,Nuneaton and Bedworth 016B,Investigation complete; no suspect identified
be8b7c9aea4d1c20c35a27b476b796ac3feae81d686244559a172ba227cef1ab,2014-01,Warwickshire Police,Warwickshire Police,-1.485753,52.476742,On or near DELAMERE ROAD,E01031062,Nuneaton and Bedworth 013A,Investigation complete; no suspect identified
27ccb3e9d4d2cf514e5b6af4e3d8e9485c20b1dd717452dbb1d1bb13efe0ae31,2014-01,Warwickshire Police,Warwickshire Police,-1.272437,52.374348,On or near ROWLAND STREET,E01031170,Rugby 006D,Investigation complete; no suspect identified
54ca4956322b318e862a94be2b6e2669f4047e7fb088f44b343863af35c2341b,2014-01,Warwickshire Police,Warwickshire Police,-1.476066,52.528752,On or near TOLER ROAD,E01031044,Nuneaton and Bedworth 005B,Investigation complete; no suspect identified
1f37ccfdb18794c7a195e4ddbaa14969e74a5a551c14fc954d9d435897b2aef3,2014-01,Warwickshire Police,Warwickshire Police,-1.251631,52.371207,On or near QUEEN VICTORIA STREET,E01031132,Rugby 005C,Investigation complete; no suspect identified
4ff9076a252cfb72bb5c9f85b37a56649404cb6bd8061d53a9184d48e4ea9119,2014-01,Warwickshire Police,Warwickshire Police,-1.476066,52.528752,On or near TOLER ROAD,E01031044,Nuneaton and Bedworth 005B,Investigation complete; no suspect identified
d452eea586045014716229f69eeb5cadd44c45fd9e73fb53375597ef91849e70,2014-01,Warwickshire Police,Warwickshire Police,-1.421061,52.476659,On or near ARDEN ROAD,E01031067,Nuneaton and Bedworth 014A,Investigation complete; no suspect identified
e7cda0c417b8363f924457fbe3c96d4db41a4ebfa7fee8cdf3a31e755e125f8f,2014-01,Warwickshire Police,Warwickshire Police,-1.251111,52.368111,On or near WILLOW LANE,E01031144,Rugby 009B,Investigation complete; no suspect identified
2322b38a12a242de35b32fe02666d61aa373be8fce4ed9d28becfd35030db418,2014-01,Warwickshire Police,Warwickshire Police,-1.499844,52.516970,On or near SUSSEX CLOSE,E01031058,Nuneaton and Bedworth 006B,Investigation complete; no suspect identified
170d38187fd5c10e3759186e0a1c408b6e24ae012475900c30ca6391985f8c21,2014-01,Warwickshire Police,Warwickshire Police,-1.705602,52.491742,On or near FERNDALE COURT,E01031022,North Warwickshire 006D,Investigation complete; no suspect identified
9dedd1fa787101dc1178ea4ba7768b56b4a85cb35df61a29bdc9cae87ab33c08,2014-01,Warwickshire Police,Warwickshire Police,-1.469043,52.525592,On or near NEWTOWN ROAD,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
688c90fdb02c13408985c88d1adf706d1ecf9f281c0b58fe1adcf2f89cde4ad2,2014-01,Warwickshire Police,Warwickshire Police,-1.420521,52.478544,On or near AMBERLEY AVENUE,E01031068,Nuneaton and Bedworth 014B,Investigation complete; no suspect identified
bdb29e057e71fa79f21371917fa456cd3c2e56edb60c651f54eae11df01ece6b,2014-01,Warwickshire Police,Warwickshire Police,-1.511216,52.525324,On or near ARKLET CLOSE,E01031081,Nuneaton and Bedworth 004A,Investigation complete; no suspect identified
15fca6e83cc9cbef11a1482364f2d3e3a8de082cc9f4286aa079f5fcfed3da24,2014-01,Warwickshire Police,Warwickshire Police,-1.212701,52.360030,On or near THE DINGLE,E01031162,Rugby 010B,Investigation complete; no suspect identified
57c29be53b5c1e50893ab9d56dad8c88d6d139fadba63c36ca97dd123795a7c2,2014-01,Warwickshire Police,Warwickshire Police,-1.470342,52.521813,On or near DUGDALE STREET,E01031046,Nuneaton and Bedworth 005D,Investigation complete; no suspect identified
a08222e507fef6f7b65bc497316edbe15f17882514358edcb19d38e805b939e5,2014-01,Warwickshire Police,Warwickshire Police,-1.240674,52.392624,On or near SHAP FELL,E01031137,Rugby 002A,Investigation complete; no suspect identified
d8aa6f7a12d9f51d8e0cf04702c1ac8d4f6040c729b4272c2968faa1f99faefa,2014-01,Warwickshire Police,Warwickshire Police,-1.463988,52.517065,On or near Pedestrian Subway,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
4cf56f8ac68ccf406167a37663e5d9dbb66b9227a7a7647713c9a758bc9d967b,2014-01,Warwickshire Police,Warwickshire Police,-1.463988,52.517065,On or near Pedestrian Subway,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
366118af22222a737cdf5279a170599e4f3c68f7493c4e84c0261af97bab007e,2014-01,Warwickshire Police,Warwickshire Police,-1.423709,52.392201,On or near SIR WINSTON CHURCHILL PLACE,E01031152,Rugby 004B,Investigation complete; no suspect identified
594eebe0571b44df39a9bd1d146e3b752ae06b0077d318c37f89bf1845446c19,2014-01,Warwickshire Police,Warwickshire Police,-1.467744,52.522134,On or near COVENTRY STREET,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
39f6220a8cbb23aa027e0ed3dc2b6a5f6aac390597c8c70512cba60570318d44,2014-01,Warwickshire Police,Warwickshire Police,-1.479794,52.511373,On or near WOBURN DRIVE,E01031049,Nuneaton and Bedworth 008B,Investigation complete; no suspect identified
8a8f30467f5bdc8220d696fb1b09cf360aed77dc57f7722949e0634672c632ef,2014-01,Warwickshire Police,Warwickshire Police,-1.470267,52.514531,On or near BRIDGE STREET,E01031115,Nuneaton and Bedworth 009A,Investigation complete; no suspect identified
6eba30289f9753d630043455420cf3a84977d6a5bd73258eafffef695837e3ff,2014-01,Warwickshire Police,Warwickshire Police,-1.505928,52.536854,On or near CLEVELEY DRIVE,E01031073,Nuneaton and Bedworth 002C,Investigation complete; no suspect identified
763e57abbc3b605de4b98c980b9e3d17b62a8d29df12e09b6c03c3ae48b1f940,2014-01,Warwickshire Police,Warwickshire Police,-1.511443,52.534126,On or near HEDGE WAY,E01031074,Nuneaton and Bedworth 002D,Investigation complete; no suspect identified
9450fff9bf411cdde38d0daa486c6cda90c34b130bc1c1dab651f40574f3dca3,2014-01,Warwickshire Police,Warwickshire Police,-1.571113,52.504502,On or near RANSOME ROAD,E01031006,North Warwickshire 007A,Investigation complete; no suspect identified
08e14c72258d186213e9d160a74985de0410f0c3a64377119752f14790641a54,2014-01,Warwickshire Police,Warwickshire Police,-1.479823,52.527663,On or near STANLEY ROAD,E01031044,Nuneaton and Bedworth 005B,Investigation complete; no suspect identified
16b852c87b070bd96a2de130f6341892fd007703d93de4c6e56c3afe90b96b9c,2014-01,Warwickshire Police,Warwickshire Police,-1.520592,52.541446,On or near CHURCH ROAD,E01031030,North Warwickshire 005F,Investigation complete; no suspect identified
b0f1d92e54eef00fff95f5e59425d9ad92be82d5c382de02523239bf2b4a6181,2014-01,Warwickshire Police,Warwickshire Police,-1.493467,52.532010,On or near HOLLY STITCHES ROAD,E01031075,Nuneaton and Bedworth 002E,Investigation complete; no suspect identified
1e920f75306ce252007ef24d31922950ad9e7858f276bf340f1a84f390d98f28,2014-01,Warwickshire Police,Warwickshire Police,-1.473035,52.518463,On or near BRACEBRIDGE STREET,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
b760a90ac8b7f96134449f249e99c0b3256dc845b8bc6509fc2e0f704d0c72d9,2014-01,Warwickshire Police,Warwickshire Police,-1.272562,52.364936,On or near WENTWORTH ROAD,E01031176,Rugby 011E,Investigation complete; no suspect identified
a0f9d4c6c44131933bc95b0eef1f0213803a5c02903b78b1b482e571c64e59a2,2014-01,Warwickshire Police,Warwickshire Police,-1.464115,52.519969,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
c603caf1c45a86046c5641b47e13df3c57e5c7e4885df31f4147f55b747aa5a5,2014-01,Warwickshire Police,Warwickshire Police,-1.240859,52.366391,On or near Sports/Recreation Area,E01031157,Rugby 008C,Investigation complete; no suspect identified
716a6b3c0f80fa48291048924f6751adf58329b638cd0d78a1045604cc497ce2,2014-01,Warwickshire Police,Warwickshire Police,-1.490177,52.471044,On or near RIVER CLOSE,E01031089,Nuneaton and Bedworth 016D,Investigation complete; no suspect identified
40dd0ea79d0be7f93950007e81943298d8ec2f66a7661fc672f1c6af9125fa7d,2014-01,Warwickshire Police,Warwickshire Police,-1.482849,52.465789,On or near HECKLEY ROAD,E01031080,Nuneaton and Bedworth 018D,Investigation complete; no suspect identified
8170d6a79fb6a29ce67de2d7ba763c7a3efc862f11d56348bd258ce1f39038ba,2014-01,Warwickshire Police,Warwickshire Police,-1.257401,52.374857,On or near ALBERT SQUARE,E01031173,Rugby 003C,Investigation complete; no suspect identified
7307455c0f396a30ed5c5f689bb38b8896c5647ef4ef510caa6eedc49952e6a3,2014-01,Warwickshire Police,Warwickshire Police,-1.501040,52.527179,On or near GORSY WAY,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
a3f5512dab4c69d5cfea13a745f822d4fa7c6ff187a248daebc983798d2e2c46,2014-01,Warwickshire Police,Warwickshire Police,-1.277542,52.359438,On or near OVERSLADE LANE,E01031175,Rugby 011D,Investigation complete; no suspect identified
f24126223765c93309d6efd5b8adcfbf4b960fd06c57d5ceb47324ac9e3e32ba,2014-01,Warwickshire Police,Warwickshire Police,-1.495462,52.532837,On or near Sports/Recreation Area,E01031075,Nuneaton and Bedworth 002E,Investigation complete; no suspect identified
ab9edcb6e0e0b4ca586c121eca000cb8fab6ec697421d4f28262a376b3eb6250,2014-01,Warwickshire Police,Warwickshire Police,-1.249111,52.376908,On or near WELFORD ROAD,E01031131,Rugby 005B,Investigation complete; no suspect identified
9cbbd94538f38e49b13c4e4eb71d0955c16043cbe59dcbbc9e92c04aba46e5b2,2014-01,Warwickshire Police,Warwickshire Police,-1.481712,52.479853,On or near Petrol Station,E01031105,Nuneaton and Bedworth 012A,Investigation complete; no suspect identified
307c4e6d9014a758c21b52ffaab9390c1352fa07f03a8ade68e5b1ca2842ade1,2014-01,Warwickshire Police,Warwickshire Police,-1.482583,52.470903,On or near GRANT ROAD,E01031080,Nuneaton and Bedworth 018D,Investigation complete; no suspect identified
f11fa667d1444857788919c751ae44b684519365ce0acc9b6e5c377ec574c1a9,2014-01,Warwickshire Police,Warwickshire Police,-1.618174,52.614429,On or near FAIRFIELDS HILL,E01031039,North Warwickshire 001E,Investigation complete; no suspect identified
5beedba8fc46381497d4b1b513a7d249f3defe8ff13d01d2ec8e0b9fe9e00287,2014-01,Warwickshire Police,Warwickshire Police,-1.277628,52.372195,On or near NEW STREET,E01031168,Rugby 006B,Investigation complete; no suspect identified
