Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
563713b0c22288446ce744bbd52637342b97f5401c4e3715353cf0a25be0e0d6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.335501,53.387362,On or near QUEEN STREET,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
a7bbb08de6b7c864d8e5395e896240c046441f48095a5ac88f1efb7a24af4536,2012-10,Lincolnshire Police,Lincolnshire Police,-0.335501,53.387362,On or near QUEEN STREET,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
43e075b88cba00e3bce39a049cf8b76e6124705bc9162455b847155986f54f60,2012-10,Lincolnshire Police,Lincolnshire Police,-0.335501,53.387362,On or near QUEEN STREET,E01026389,West Lindsey 003A,Suspect charged
e6bde1d5c1bb1200254c82e0290994040961ae76914c8a5425bb16ba6f675d14,2012-10,Lincolnshire Police,Lincolnshire Police,-0.337307,53.390425,On or near CAISTOR ROAD,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
1ea7ce1285eb45c1f136e2ad02d78bec09a1cb50f94c9bbed3f194945ee0cdde,2012-10,Lincolnshire Police,Lincolnshire Police,-0.338623,53.388682,On or near Parking Area,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
e5e7da2cf17050071f16e10abe9287d7421e640ddd3ef9e0e03fd19f02321a68,2012-10,Lincolnshire Police,Lincolnshire Police,-0.338771,53.387569,On or near WHITE HART COURT,E01026390,West Lindsey 003B,Investigation complete; no suspect identified
97f2cc53a12a9cfec1a24e91ee1e66457c0e654d53b39deb511fca92f85169a2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.337129,53.388041,On or near GEORGE STREET,E01026390,West Lindsey 003B,Investigation complete; no suspect identified
e914a2e2d42b1afb8071247b571c04fabcd769c1f1e0021ba45bab1a047ea688,2012-10,Lincolnshire Police,Lincolnshire Police,-0.339263,53.383423,On or near GORDON FIELD,E01026390,West Lindsey 003B,Investigation complete; no suspect identified
a3fea240e040c173024168c60af851aa419ea985da6d65953993245359d34481,2012-10,Lincolnshire Police,Lincolnshire Police,-0.340230,53.387562,On or near DEAR STREET,E01026390,West Lindsey 003B,Investigation complete; no suspect identified
25c9014301b7efee27025307b99058080239c4f6fb1072b5620ef5befeb5c360,2012-10,Lincolnshire Police,Lincolnshire Police,-0.342058,53.381933,On or near ELM TREE CLOSE,E01026390,West Lindsey 003B,Suspect charged
7fbe0df2fe3a5878a1899f0450f02b0e726f9d1d77aebc447d522ed7d265be7e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.251740,53.370198,On or near SIXHILLS ROAD,E01026391,West Lindsey 003C,Investigation complete; no suspect identified
023514550c3f34471ebe1596d24602aca7ed7378e4e1eae0d3b2aab4939d5490,2012-10,Lincolnshire Police,Lincolnshire Police,-0.325224,53.395587,On or near WALESBY ROAD,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
15664ff0d0e5eb576ecbfa8010814901d2d376f6c8127ebf2ff3429ef9263dc7,2012-10,Lincolnshire Police,Lincolnshire Police,-0.363040,53.386043,On or near JACKSON'S FIELD,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
974976dbe21e39a4c4513ac25adb7046b11fce01c5ef68df0ba5cf91fd5a71ef,2012-10,Lincolnshire Police,Lincolnshire Police,-0.417818,53.447641,On or near THORNTON ROAD,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
1b810e26aa3d17d33c5aca29b8c8b5ea1486ff110c6ae45a368595611ebbdc16,2012-10,Lincolnshire Police,Lincolnshire Police,-0.512961,53.254537,On or near Park/Open Space,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
32e8ba3e7f8bd4a75b95e3bf360c4b3b2153bf8f38e680c9b10296580d86cdfa,2012-10,Lincolnshire Police,Lincolnshire Police,-0.495277,53.245011,On or near HONEYPOT CLOSE,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
b13222c4632602c419dd4548d8656c2097f8110d31ffe465f79c1df220fba9aa,2012-10,Lincolnshire Police,Lincolnshire Police,-0.533201,53.268452,On or near Further/Higher Educational Building,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
a14a6abe75887a40468c76a4bc95d46f3049432f474d41c1b71c725e0deb3ba5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.638750,53.258044,On or near SAXILBY ROAD,E01026398,West Lindsey 009C,Investigation complete; no suspect identified
21d2e118fb8d3fa09856e5dc161924dfb81768fc0bda8809a28ca5214d48da09,2012-10,Lincolnshire Police,Lincolnshire Police,-0.659565,53.267404,On or near Police Station,E01026398,West Lindsey 009C,Investigation complete; no suspect identified
49d35de778810e61064aa2b4be98ae9a99522e92053685e40ecd62d8d08d3930,2012-10,Lincolnshire Police,Lincolnshire Police,-0.638750,53.258044,On or near SAXILBY ROAD,E01026398,West Lindsey 009C,Investigation complete; no suspect identified
75a974b3e1937d6c147a572700ced7c4485aa2f9d1508311fae055e4e6513ac7,2012-10,Lincolnshire Police,Lincolnshire Police,-0.666644,53.495955,On or near ST PETER'S ROAD,E01026401,West Lindsey 002B,Investigation complete; no suspect identified
b8db237dbfb950f80f1cb557ed4a3d54ab8a385eaedea64413a0c2a4f560912d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.746779,53.505236,On or near EAST FERRY ROAD,E01026401,West Lindsey 002B,Investigation complete; no suspect identified
ebff05f47ea127255b6646676cd109da705ffcee25aac55ef959fd449145c31b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.663208,53.503108,On or near EDGAR CLOSE,E01026402,West Lindsey 002C,Investigation complete; no suspect identified
8cf9fbf0f722649be19e7ab49f4a9ed8383c5cf799a4835450058605f8351da2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.674665,53.498822,On or near HIGH STREET WEST,E01026402,West Lindsey 002C,Investigation complete; no suspect identified
b5a542908388aac770f4674588d28297140b7ef5ccd893a24c6b386a8d7d47f4,2012-10,Lincolnshire Police,Lincolnshire Police,-0.667268,53.497697,On or near HOBB LANE,E01026402,West Lindsey 002C,Investigation complete; no suspect identified
e29f964341cde7ba14db54bfdf722a1c82df11ea9ebf3572876ac1daed8d0f34,2012-10,Lincolnshire Police,Lincolnshire Police,-0.815815,53.429677,On or near STOCKWITH ROAD,E01026403,West Lindsey 002D,Investigation complete; no suspect identified
83c493dd392887fa7f0255365f9d902d5d6e92cef2913c618078496c5823e0cb,2012-10,Lincolnshire Police,Lincolnshire Police,-0.733310,53.468976,On or near Sports/Recreation Area,E01026403,West Lindsey 002D,Investigation complete; no suspect identified
b24650b0bb0c5dcf7174068f6a8e4a67c843181b0927a11338565f610aabf79f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.662596,53.315846,On or near MANOR FARM DRIVE,E01026404,West Lindsey 007B,Investigation complete; no suspect identified
53a401a6f9acce573d261fd980f6b850cdf0014d3b295493e7f49bd92a4aa4e3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.686040,53.347255,On or near PARK ROAD,E01026404,West Lindsey 007B,Investigation complete; no suspect identified
43c05cd752c6224e25bdcc9e2b4a3d7fa2394013497b097570c2b1e03488d934,2012-10,Lincolnshire Police,Lincolnshire Police,-0.664104,53.306982,On or near SAXILBY ROAD,E01026404,West Lindsey 007B,Investigation complete; no suspect identified
a70f8e08cad190dca4a8c942154fc14fde7594559c312a52a822a71b5b34726e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.445047,53.268818,On or near WINDSOR CLOSE,E01026406,West Lindsey 010E,Investigation complete; no suspect identified
9803ab5d3908b6d3a6cdf158960aa485d28feb41bac941c77c2cba03701d3096,2012-10,Lincolnshire Police,Lincolnshire Police,-0.724213,53.439224,On or near MILL CLOSE,E01026407,West Lindsey 002E,Investigation complete; no suspect identified
808f16089c81b1f4274c2d0f3926717279be0acac24bf5345ea51701f03ff286,2012-10,Lincolnshire Police,Lincolnshire Police,-0.783670,53.414252,On or near BELVOIR CLOSE,E01026408,West Lindsey 002F,Investigation complete; no suspect identified
e7623df089ab0ae5bd150bd170fe4d3cb48ae23787431c00b05c5b3507a86b18,2012-10,Lincolnshire Police,Lincolnshire Police,-0.791461,53.421756,On or near WALKERITH ROAD,E01026408,West Lindsey 002F,Investigation complete; no suspect identified
078eb44767b1e1196ddaee4219bf2100306669139c5f0817ca1fcdd6b9dc7aef,2012-10,Lincolnshire Police,Lincolnshire Police,-0.781689,53.418277,On or near BYCROFT ROAD,E01026408,West Lindsey 002F,Suspect charged
36acbdae38cc16c0afa9fceb683465efaa62534e884b3eb48e55421892d23d3d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.754140,53.257382,On or near THE BRAMBLES,E01026409,West Lindsey 007C,Suspect charged
36acbdae38cc16c0afa9fceb683465efaa62534e884b3eb48e55421892d23d3d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.754140,53.257382,On or near THE BRAMBLES,E01026409,West Lindsey 007C,Suspect charged
b23fe47b6e0d2e15558effd0e4f91e1fab52c69a56ae387b0f647f8a0d41b708,2012-10,Lincolnshire Police,Lincolnshire Police,-0.739965,53.328060,On or near THE OLD COURTYARD,E01026410,West Lindsey 007D,Investigation complete; no suspect identified
bf58775fa64b08544c35288614c23e11975d919998ac5758a7abb571dc50dd8c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.497323,53.374729,On or near FOXCOURT,E01026411,West Lindsey 005D,Investigation complete; no suspect identified
2149a6ed903a0fa23b60e0630f0e28bb7299ebacd9383fbb6dec1c3daccffb19,2012-10,Lincolnshire Police,Lincolnshire Police,-0.483961,53.302680,On or near Sports/Recreation Area,E01026413,West Lindsey 008C,Investigation complete; no suspect identified
b517eb25bc9cfb889af1f7fd18769a55542e7312f7d898e44344dedf8c47f5d3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.437386,53.367406,On or near TUDOR CLOSE,E01026414,West Lindsey 008D,Investigation complete; no suspect identified
d8b7bb865a57bdc38d3ba7e00853a5abc50c2acda1ba0b1f8aee5337a62e7c3a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.395755,53.346160,On or near TRUMAN CLOSE,E01026414,West Lindsey 008D,Investigation complete; no suspect identified
e55bcbf16c3741946fc50698cfb00865e9fc1bc19ff5534bd8e02afe968be1df,2012-10,Lincolnshire Police,Lincolnshire Police,-0.158697,53.462474,On or near B1203,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
85ea8bcbae88ce0b2f5b70e400e30064cfb29da9d6d43699a67e00d631ebf587,2012-10,Lincolnshire Police,Lincolnshire Police,-0.202496,53.474414,On or near Park/Open Space,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
ecdf64e77128263f44ce606bc52b4601c6a50a5abe79496dac02aff77f34bff6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.183852,53.444169,On or near SALISBURY AVENUE,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
623dfd5ffda2487fa25ef0b1e1ccf8c722714b1d28071310e0e1eb262e4e76aa,2012-10,Lincolnshire Police,Lincolnshire Police,-0.262638,53.482396,On or near Shopping Area,E01026416,West Lindsey 001D,Investigation complete; no suspect identified
f5ce95403ae1a8b140514ba5b71c59148438f455eb39e34fca23702f2213a27c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.267407,53.479292,On or near BECKSIDE,E01026416,West Lindsey 001D,Investigation complete; no suspect identified
c42a044fbef1af4672f203a89f7e0fa646267b21bc57069d8ce7728c8310d058,2012-10,Lincolnshire Police,Lincolnshire Police,-0.337007,53.485621,On or near DRAYCOT,E01026416,West Lindsey 001D,Investigation complete; no suspect identified
e44b54a42a1be5294fc3b360624a9341e46b2ad9db8bbcb88ddb33a55d145cae,2012-10,Lincolnshire Police,Lincolnshire Police,-0.454779,53.561444,On or near KETTLEBY LANE,E01013269,North Lincolnshire 011C,Investigation complete; no suspect identified
1ff62911d8c639b4d4b50a5c97fe9607e4e903675741dc4ad78f15171b5c5469,2012-10,Lincolnshire Police,Lincolnshire Police,-0.530935,53.467280,On or near REDBOURNE ROAD,E01013323,North Lincolnshire 022B,Suspect charged
ecaec05b0044368a3bad31ac11f8902838142cbc870b0e871bf54a7969b270b6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.034103,52.868723,On or near FIRST DROVE,E01026283,South Holland 004C,Suspect charged
ecaec05b0044368a3bad31ac11f8902838142cbc870b0e871bf54a7969b270b6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.034103,52.868723,On or near FIRST DROVE,E01026283,South Holland 004C,Suspect charged
9562a732e75fd4e379ae1508f75f087e4b4078be9f802e5b1e96a6430d3060b4,2012-10,Lincolnshire Police,Lincolnshire Police,-0.274329,53.079288,On or near CHURCH STREET,E01026183,North Kesteven 007B,Offender given suspended prison sentence
118a34cce3605a4b79cc103ea339cda424a9ffe43db17b7000edfee1d5375c68,2012-10,Lincolnshire Police,Lincolnshire Police,-0.502456,53.246288,On or near CHESNEY ROAD,E01026153,Lincoln 002A,Court case unable to proceed
ceecb4ebbd2d676c518d0079e11a41f287c0677e9d541fec2a1782c5b886752a,2012-10,Lincolnshire Police,Lincolnshire Police,0.178864,53.260630,On or near THE OLD BOWLING GREEN,E01026042,East Lindsey 008A,Defendant found not guilty
75087f93acdc71e31254fc0dda6b98cb26d5b6932f7d89c5da96da0358852509,2012-10,Lincolnshire Police,Lincolnshire Police,-0.771649,53.393850,On or near QUEEN STREET,E01026383,West Lindsey 004E,Offender fined
41b7ee20f2685693309f90faaecfd050a23cfeaabc3eaf11d24aa13a4198c825,2012-10,Lincolnshire Police,Lincolnshire Police,-0.682803,52.945285,On or near Parking Area,E01026340,South Kesteven 002B,Offender given community sentence
d0366fae40bde2f9c10f2a9a2d08f57a907d8d03f68caca0c13e553c073ca9e3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543619,53.231480,On or near Parking Area,E01026143,Lincoln 005B,Court case unable to proceed
d6c5727fdbf2fe40c707617eb5f488db2e6c2e950020af0ac6ce14f0b371ba9f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.008098,52.802620,On or near MAPLE GROVE,E01026251,South Holland 003B,Offender given suspended prison sentence
cb4634386573eaa449f34f6350668bf9c23a589f89a4ddf23bc168e0f310e12e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.541377,53.222939,On or near HERMIT STREET,E01026176,Lincoln 006B,Offender sent to prison
8f923b33d422ea21693e3f41d8018aa9aaab184e511f6261ffd9f6ba2507a0be,2012-10,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Offender fined
7be35e80ab90e0e9dba9f1ba767d50b61e4fdbc1ab92e8c27cdfdc40cfecdc75,2012-10,Lincolnshire Police,Lincolnshire Police,-0.772709,53.390993,On or near ASHCROFT ROAD,E01026383,West Lindsey 004E,Offender sent to prison
ad5045158d2ccbeea6d98c83c479695bd645acd8b119e68b7ce61cee52b98e06,2012-10,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Offender fined
1e1a399cccf30bee19f3d5102153d6b1331f30357e9734ee74e265919f895dba,2012-10,Lincolnshire Police,Lincolnshire Police,-0.687815,52.909498,On or near WESTRY CLOSE,E01026291,South Kesteven 002A,Offender sent to prison
1dce9b40e0163bb332d254e076b1bd6326e52cd2f6fbf6c280b4d0bad4c562e2,2012-10,Lincolnshire Police,Lincolnshire Police,0.028736,52.804477,On or near THE BRAMBLES,E01026245,South Holland 010A,Offender given community sentence
921a6f172bbb4d444d14bbe8c7502a15b9ae8f6c835a8cdf23d26e79e3137ed9,2012-10,Lincolnshire Police,Lincolnshire Police,-0.687815,52.909498,On or near WESTRY CLOSE,E01026291,South Kesteven 002A,Offender sent to prison
10315e956cc1abcc50b07cabafce1cf64a9ffc482902a306d2e3166e0ffa3362,2012-10,Lincolnshire Police,Lincolnshire Police,-0.552721,53.226341,On or near GREEN LANE,E01026133,Lincoln 008A,Offender given conditional discharge
114f15734a43b56a19c9b3d2f4ae9b7c6f4eb2e90a520adb8892932b23241430,2012-10,Lincolnshire Police,Lincolnshire Police,-0.145090,52.784377,On or near OAK COURT,E01026269,South Holland 007B,Court case unable to proceed
463254bc0d1080afbab82dd470c5e5e87ec8a2ffc8ddce5ff9c091c000e91e9a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.400163,53.001709,On or near Shopping Area,E01026232,North Kesteven 010D,Offender given community sentence
aa5841a7cf23ec0eab3f60750261be41e443e9e2e9d381c352a33106fe429a82,2012-10,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Offender given conditional discharge
e836331a0f3314e4555a1aa96f22ffb3d63ffea814c885bbf3a15be35ef0c9c8,2012-10,Lincolnshire Police,Lincolnshire Police,-0.534808,53.252578,On or near NOCTON DRIVE,E01026168,Lincoln 001D,Offender sent to prison
5a4266f332b0ec496a1656150d63c4400d588f0753062cb0431afa363ccc1c2c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.529514,53.229913,On or near JOHN STREET,E01026122,Lincoln 004A,Offender given conditional discharge
df58688fb930dc36620b653af243b788b0ed2016367c0ad63cafe03e2d87ea29,2012-10,Lincolnshire Police,Lincolnshire Police,-0.302834,53.287663,On or near TURNOR CLOSE,E01026121,East Lindsey 007C,Offender sent to prison
5df42d38c3a2eb51161761330e9a65fe8bcdb8da0289affe9f3d1e762baefe57,2012-10,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Offender given community sentence
dd7fd2d1e12d368c461919df811f08e601e79ff9b6a3f62e4115157b9370d8a5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.542535,53.229435,On or near NEWLAND,E01026143,Lincoln 005B,Court case unable to proceed
0a8dfd085710e48eac0045c9286a189a48efb21a5a281e01dd292f5241b9d22a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.316291,52.687369,On or near PEACOCK SQUARE,E01026336,South Kesteven 013C,Offender given community sentence
53de17989f9b6e2e906783ae0467132a23f393392188d46f2b2cf44cf3d6fae3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Offender fined
a9d87bd22f8402077f330ffb37add9b88dee91d2f724023b70ea7a65f6fd6d73,2012-10,Lincolnshire Police,Lincolnshire Police,-0.550750,53.203959,On or near VICTORIA STREET,E01026175,Lincoln 010E,Offender given community sentence
f8be2b139393864fcb6a1a7d05220c323692bbe0acae631640eb6fb4252a90f6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.024899,52.976396,On or near BRIDGE STREET,E01026006,Boston 003A,Offender fined
cff1047751e300a7928a8328a4d4e08f4fc277c895b57eb9a4f72a1dc2db1751,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Offender given suspended prison sentence
c77c280ac899da1b3e16d1b42219671f3a7b4db61d38b5e1098f5fd7d99c7e14,2012-10,Lincolnshire Police,Lincolnshire Police,-0.580751,53.187303,On or near LINCOLN ROAD,E01026219,North Kesteven 014D,Offender given suspended prison sentence
6f280ea0d6774251c4bffbe271e982163cbdcbadaf80c8737b3e8c20052d0e5f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.643122,52.911621,On or near GUILDHALL STREET,E01026323,South Kesteven 004D,Offender sent to prison
59100ed77d762ec2e8745110188c98a2e20fd7bbff6e76944e4aaf4e24e4542a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Offender otherwise dealt with
ee62d9cb05335ac515c3dad801f24681acaed635878245c2baf1b1b29e665a67,2012-10,Lincolnshire Police,Lincolnshire Police,-0.603241,53.207706,On or near WOODVALE AVENUE,E01026163,Lincoln 009F,Offender given community sentence
6b70862561834ce565db836bcfe7847adab493c28e05ee7710c59b76687108db,2012-10,Lincolnshire Police,Lincolnshire Police,-0.645154,52.909414,On or near WESTGATE,E01026323,South Kesteven 004D,Court case unable to proceed
20759fc74bebfbf1cfa497f1de5381bd9c9a10022b4fad27df9f03a69a27f6a2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.115477,53.209386,On or near Supermarket,E01026067,East Lindsey 011D,Offender given community sentence
147cb9736d4c35c9e492397322129a5f201506e60ba40a8a007a15bc6b989da9,2012-10,Lincolnshire Police,Lincolnshire Police,-0.017582,52.984932,On or near ST LEONARD CLOSE,E01026021,Boston 003B,Offender sent to prison
c77cdf850e0ca489bab1cd415a2d456137eb1db4a2e801ef4e13e4615afeef52,2012-10,Lincolnshire Police,Lincolnshire Police,-0.467838,52.657796,On or near ST GEORGES AVENUE,E01026347,South Kesteven 015E,Offender given suspended prison sentence
7f450b7f73c9896e2a686f2b56757ab52998b7c7ea85d2184815c034a11fcc1e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539218,53.235327,On or near ST PAUL'S LANE,E01026148,Lincoln 003D,Offender given community sentence
43e7889cd767588b6285ae7e2b2ba0f493504ff410bdb42a230c190361a1b334,2012-10,Lincolnshire Police,Lincolnshire Police,-0.159706,52.815767,On or near CHURCH WALK,E01026260,South Holland 005D,Offender given community sentence
fda81332fd0ae7f349bddabe2829e5da12172d602648c9eb257d377760f4dc7f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.562757,53.210254,On or near SKELLINGTHORPE ROAD,E01026172,Lincoln 010C,Offender given conditional discharge
67399f79432a3453f14e6129bff003fc9557bd9adc2e3960c25088c7353b7f2b,2012-10,Lincolnshire Police,Lincolnshire Police,0.353821,53.184252,On or near Park/Open Space,E01026069,East Lindsey 010D,Offender otherwise dealt with
b0fcb2231e8d1ba9fe293ed6df45e568e6d65504eb54fac734476eef0aff2a13,2012-10,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Offender given community sentence
30229304e8c3763f78ff5153ffcd8e042428e424e706b179d6c5549d313789d2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.687815,52.909498,On or near WESTRY CLOSE,E01026291,South Kesteven 002A,Offender sent to prison
2e8e2fcf2d87bae76c6996be8b0ff3f69d9e2af505c776bebabbe7bbd9c68ef8,2012-10,Lincolnshire Police,Lincolnshire Police,-0.411144,53.007439,On or near ALMOND WALK,E01026230,North Kesteven 010B,Offender fined
826c9fe51fed278290113077fdc717ab6cd94081396c5936613b00789e1beaa7,2012-10,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Offender given community sentence
18c5e23fa69b9bc8be3d78a5dc041fd5ba9fc8be334780b1cfc7766f76cc2d49,2012-10,Lincolnshire Police,Lincolnshire Police,0.014609,53.368382,On or near BROADLEY CRESCENT,E01026108,East Lindsey 003G,Offender given community sentence
60122aa6f9cc5ac7bc32208051e35cc9c79f7e1a1b57c6de069c36a8066c96d6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.024309,52.979533,On or near Shopping Area,E01026036,Boston 003D,Offender given conditional discharge
da08a9b71cd0f340caba7dc0498a1b5f54927325f9fa6fcbdc947bc4eefdf089,2012-10,Lincolnshire Police,Lincolnshire Police,-0.547917,53.212034,On or near HAMILTON ROAD,E01026174,Lincoln 008D,Offender given community sentence
5a55643417328140f664af49763c72e2870700be00887b1c66257d2514ce0ee9,2012-10,Lincolnshire Police,Lincolnshire Police,0.342502,53.152611,On or near HOYLAKE DRIVE,E01026116,East Lindsey 012D,Offender given suspended prison sentence
c7d46a6683ba5248c2577d06598952fb64c49aaafb961f24e3f6dd48bdc016b5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.557084,53.233819,On or near Supermarket,E01026144,Lincoln 003B,Offender given community sentence
74c2b291ec797321952b4890bb736ba3875ab38acd4c1debbc5f22fd90599c40,2012-10,Lincolnshire Police,Lincolnshire Police,-0.518694,53.230013,On or near SPA STREET,E01026124,Lincoln 004C,Offender fined
da9303313ae0ec9bf07876412a3c17706e80edfb411b9326770be43eef328296,2012-10,Lincolnshire Police,Lincolnshire Police,-0.662389,52.908935,On or near THE AVENUE,E01026309,South Kesteven 005B,Court case unable to proceed
b8edba4a2e7c68f49978c6eb2dbadf7ab7befc4fe39ead48e19640c6e3c19049,2012-10,Lincolnshire Police,Lincolnshire Police,-0.642301,52.912196,On or near HIGH STREET,E01026323,South Kesteven 004D,Offender sent to prison
f47c7d8986964810486f13dc266607c725824aaea037db5ba7f00a8960ef42da,2012-10,Lincolnshire Police,Lincolnshire Police,-0.026946,52.976897,On or near Parking Area,E01026006,Boston 003A,Offender fined
2d29c3042c6660e981621145af8ee63d5058a615b492ca483e7e02309de44978,2012-10,Lincolnshire Police,Lincolnshire Police,-0.552119,53.207770,On or near FAIRFAX STREET,E01026175,Lincoln 010E,Offender given conditional discharge
dc31f97e1bd1c4611fad04f8c9766902a7836bdb6020cb465733fa35f72424b6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Defendant found not guilty
d4c2e61272b6622ad02c5a89b25ff7e7ac7db257c26bf9e3a451ce09a863b1a9,2012-10,Lincolnshire Police,Lincolnshire Police,0.001970,52.865782,On or near Parking Area,E01026248,South Holland 002B,Offender sent to prison
07ad85b3a0757160cf9f729659307507ddc4b55f531a75caf4aaeae4e3856749,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543619,53.231480,On or near Parking Area,E01026143,Lincoln 005B,Court case unable to proceed
85efdba17dcf72bfa7ec879f379567c7c1ffe2212f8d69a710e2daacb6940c48,2012-10,Lincolnshire Police,Lincolnshire Police,-0.486198,53.306034,On or near CLIFF ROAD,E01026412,West Lindsey 008B,Offender sent to prison
b16623100ce0a720f0b57d540f2868f30474d466f49104d03e4c59e1be403fdb,2012-10,Lincolnshire Police,Lincolnshire Police,-0.511015,53.233288,On or near EAST LIBERTY,E01026123,Lincoln 004B,Offender given conditional discharge
949c32ab357ccead9ea76b91d383fb5ea4d87687813fa297e91b60ba7fb963fd,2012-10,Lincolnshire Police,Lincolnshire Police,-0.556255,53.187188,On or near BIRKDALE,E01026140,Lincoln 011D,Offender given conditional discharge
8b9eed00408f206b7d2a801d44ae8e0f161c1c24844eb3aa938a1bf0e6c071d4,2012-10,Lincolnshire Police,Lincolnshire Police,-0.541377,53.222939,On or near HERMIT STREET,E01026176,Lincoln 006B,Offender sent to prison
b7517dac984474a52ff973c610c02970e4fc4318d63e11af54ef42385745a5b3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Offender fined
046c6a2dc214d0e4e2a0782d0cec0957d0870a7fa48ac2b7e4c420cfa97c1ca3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.149855,52.785998,On or near CHURCH STREET,E01026269,South Holland 007B,Defendant found not guilty
d935f1f01b8f9619550d33c7449f0c48d71b2f8fd34ba695f9966a08851afe7d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Offender given conditional discharge
b0fcb2231e8d1ba9fe293ed6df45e568e6d65504eb54fac734476eef0aff2a13,2012-10,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Offender given suspended prison sentence
72804d0ed6a1cd85878003c305fad87334b32ebc77773966010c484694bc1a53,2012-10,Lincolnshire Police,Lincolnshire Police,-0.157514,52.787241,On or near GLENN AVENUE,E01032995,South Holland 006F,Offender given community sentence
b3ba1b30832952af4c2e2fc4dcc06f80332f9c55db4ca2cba9cbc15f4025d0de,2012-10,Lincolnshire Police,Lincolnshire Police,-0.582915,53.200660,On or near REDCOTE DRIVE,E01026171,Lincoln 011H,Defendant found not guilty
