Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
81c24105acb1329c210dc2f1b5c2c54fd6ec68de7465e8aed9585bb386decc0a,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.298422,52.629266,On or near AGRICULTURAL HALL PLAIN,E01033438,Norwich 014A,Investigation complete; no suspect identified
662392063ab895ea1333ad454a8c0adce318283f57d4ae7234021df0e930c697,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.491419,52.901009,On or near Parking Area,E01026677,King's Lynn and West Norfolk 003B,Investigation complete; no suspect identified
0419c444923fbdfa37a4a0bddded9c39ef1f12b814bf20f6335db348a51b745e,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.394550,52.605658,On or near HOGARTH ROAD,E01033036,King's Lynn and West Norfolk 017E,Investigation complete; no suspect identified
b87e6c8319edbbdb437499f3e8cf400d9e09e5887535d2350f5e66bb78a98d2c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.382741,52.818138,On or near Sports/Recreation Area,E01026760,North Norfolk 010H,Investigation complete; no suspect identified
9bad44874181ff0c1fa426ee02ffe1a8c8cb40b95ac0e6a787092e8d914a9ab8,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.206919,52.639209,On or near TESMONDE CLOSE,E01026794,Norwich 005D,Investigation complete; no suspect identified
0ac7ccda1dc2dc3eef788d7f55447c412533bc016cac893411c9b7b9ed83bdf1,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.280769,52.625053,On or near ESSEX STREET,E01026856,Norwich 011E,Investigation complete; no suspect identified
eaf2f3fb09ec3751f575c42102d22eba3d6e4fc2bc16113e85fcaecf7296f7d1,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.391899,52.669985,On or near RECTORY LANE,E01026722,King's Lynn and West Norfolk 015C,Investigation complete; no suspect identified
a1add3b621e862c26a3ae7cc81532b4be18b83545a1a1bcb83bdc57f6d9f0962,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.225889,52.933989,On or near PRIORY CLOSE,E01026731,North Norfolk 006A,Investigation complete; no suspect identified
316557e2234dceeaadd502609224e6dd04a9479f6b87cd8e610e6cc2f049c488,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.819373,52.570961,On or near VINCENT PLACE,E01026488,Breckland 009C,Investigation complete; no suspect identified
a3ab7dedaf93abaf3f56790c7ebc8b5c050586da351a7a72715f2b7f45e94817,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.285114,52.623080,On or near SARAH WEST CLOSE,E01033434,Norwich 011G,Investigation complete; no suspect identified
082a5d228eb9223e9b6c49a5dcc856e8f224a443ac83d29cbcdcf1927a12221f,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.092146,52.903779,On or near Parking Area,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
ff8512b4624e38772c3f8600389836f8f0f144211a578e27f1c2853e5ab23973,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.719777,52.944051,On or near CHURCH WALK,E01026646,King's Lynn and West Norfolk 002B,Investigation complete; no suspect identified
bec3cff12548a2e68cad2b3f4ed210b7f527ab76ac873158e295d8f35b84ea43,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.722085,52.960643,On or near NORTON STREET,E01026646,King's Lynn and West Norfolk 002B,Investigation complete; no suspect identified
68b921f7c7362a7663d1ecd00a6904265145421ebe7a4d0f7160c1afa7db1dcc,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.301607,52.629951,On or near ST FAITHS LANE,E01033438,Norwich 014A,Investigation complete; no suspect identified
6e225c39e126ce08eaea8180c0d2331d222ad67c0815ce4a41ca781772545325,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.712179,52.579124,On or near FORSYTHIA ROAD,E01026603,Great Yarmouth 009C,Investigation complete; no suspect identified
e0d0e2252da21e0c7c48b65abdcc9affb4bb9dc9e846f15b6f5f3fdebe40bff2,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.287660,52.629844,On or near WILLOW LANE,E01026822,Norwich 007A,Investigation complete; no suspect identified
94ce2c5d2bd5b5b6c509e47a7f76465497058b012fadd25a88aad1966d9869b0,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.174694,52.646468,On or near LOW ROAD,E01026660,King's Lynn and West Norfolk 016B,Investigation complete; no suspect identified
28977e1b244f2b36177d6522ef7411ee6c8fc562ac6f19bcaf6206c1071fcb78,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.679982,52.893621,On or near BARWICK ROAD,E01026656,King's Lynn and West Norfolk 002C,Investigation complete; no suspect identified
bc7585c0fc417fa16eb7cf21840205ae6078134bd4597a7ea0482356cc31aeab,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.062192,52.717242,On or near BACK LANE,E01026436,Breckland 001A,Investigation complete; no suspect identified
f4585eb9500dc1ed0296c8deb0cb30f442e5e744f333324254d885c46ae52ade,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292488,52.632912,On or near DUKE STREET,E01026823,Norwich 007B,Investigation complete; no suspect identified
ec46291102aa4d8d510b0936eb3d2b22a2f34d7e685dfa34279dd7a6c26074c6,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.939831,52.510826,On or near Park/Open Space,E01026419,Breckland 010A,Investigation complete; no suspect identified
8a02430f74eaa94b1d41d5aa1d0ae562f690d79eba4bcbf5287c1da1607f5383,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.199869,52.645704,On or near VANGUARD CHASE,E01026883,South Norfolk 002C,Investigation complete; no suspect identified
c23d67e5f6dc32e8551af3126bab28fb883bf8656a2cd7ac7db8c74dcc1cabeb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.296870,52.642431,On or near MAGDALEN ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
ace82459e5ed6d423e4bb673be3c15943d9a489c04e8865ccb6c2e8cade31a30,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.443269,52.575565,On or near STATION ROAD,E01026727,King's Lynn and West Norfolk 018B,Investigation complete; no suspect identified
df5072accf9a068aec299c1ba7e91864a36e7644b34ac841f37decab7bebad21,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.754939,52.447842,On or near EARL WARREN,E01026493,Breckland 012D,Investigation complete; no suspect identified
a3115e50da8ed3d20a239a24d3a5e5d12aa020936db1a08b24da57122d0484a6,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.296870,52.642431,On or near MAGDALEN ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
55ec27a4f1ef29d321a911b5dabe09f4d9c0a90ad94addd905fed1640895c570,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.294765,52.621318,On or near ASHBY STREET,E01026853,Norwich 011B,Investigation complete; no suspect identified
80d4d4d23f221674ae659dc70ca7551cc201e6e9ed9df10582470670e4a4deb5,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.271039,52.625970,On or near COLLEGE ROAD,E01026838,Norwich 009D,Investigation complete; no suspect identified
c4bccd1066c6eb358a8acc5c363cb2946c07e3231bd05e99bda1acfa31cc6380,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.041943,52.503099,On or near Park/Open Space,E01026423,Breckland 011B,Investigation complete; no suspect identified
b32d674d7cecd40d9a722966f8952130364aa9776a1b1adfc092a90193fdedfa,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.041943,52.503099,On or near Park/Open Space,E01026423,Breckland 011B,Investigation complete; no suspect identified
a3cc649fbcd8a372bdf71e2528dad7a0244aa688ab57692776fad0aaff54f876,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.306156,52.629320,On or near LOVELSTAITHE,E01033438,Norwich 014A,Investigation complete; no suspect identified
8385c378c89b94127b5f311a135868cf0316f97d7176090531ea94b9a763e1c4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.041943,52.503099,On or near Park/Open Space,E01026423,Breckland 011B,Investigation complete; no suspect identified
9372fce2216b6fa244e19f29c027a4714b6ba6e95ac1ad3e0afa881d4d607f87,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.293222,52.641300,On or near WATERLOO ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
3248f84238883d76ff0553d9dbca2a5ff2a01499e4b8306e4c53370e6aeabaf8,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.280476,52.632786,On or near Parking Area,E01026824,Norwich 007C,Investigation complete; no suspect identified
ae0d8129e4a0d6effdace22a3f5e2a8f8722ebbf278a35f7ccb3ef30310f53b8,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.122618,52.375025,On or near OWEN ROAD,E01033539,South Norfolk 015G,Investigation complete; no suspect identified
a7778f443bfbb7e281fef9f0aa46a09b6b5158ecd6869bd35f0b0d1b6061e705,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.908720,52.848525,On or near A148,E01026788,North Norfolk 008C,Investigation complete; no suspect identified
747dfe24819e1b702f53f27247ec3895a39417b93d734b9806020d8d502fa036,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.308932,52.629089,On or near ROSARY ROAD,E01033438,Norwich 014A,Investigation complete; no suspect identified
04aa71cc238dfcb68b3032d59b8fcaf2e2a7c7f9568cb16a332c0aaee10c21d5,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.120757,52.374049,On or near VINCE'S ROAD,E01033539,South Norfolk 015G,Investigation complete; no suspect identified
4875b3f4fc2b747776275a195fab617bd14a3584bd22f82f5565b42e899126cb,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.859605,52.744642,On or near B1145,E01026462,Breckland 002D,Investigation complete; no suspect identified
9e2cfa153a92681dd9ac569e05507bbe801b794c6cc69ab54df9d47c229fe30d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.689918,52.699216,On or near PARKLAND,E01026605,Great Yarmouth 001A,Investigation complete; no suspect identified
72884e5c462324890b2b9d522b9ac3554932d5cae6a8579e006513a43d2b39bb,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.714231,52.942011,On or near WOODSIDE,E01026646,King's Lynn and West Norfolk 002B,Investigation complete; no suspect identified
64da701544eb95201c0bcabd0d1144c880a94da4c315df4c30d65cc5d5a570a7,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.826877,52.570603,On or near GREGOR SHANKS WAY,E01026488,Breckland 009C,Investigation complete; no suspect identified
7d4256c6e5670eaa5594a36732959290f343990b82111ffba350684359bf9c94,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.720644,52.564718,On or near GRESHAM CLOSE,E01026618,Great Yarmouth 011B,Investigation complete; no suspect identified
01d576a68129cd14b95c1c512047637c8ce4a919104838617d0b9d76c9957817,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.274734,52.638243,On or near ARMES STREET,E01026825,Norwich 007D,Investigation complete; no suspect identified
d8c260f96871df3af2ef0549bbe322f232f59fd9a36df7de5b301c633964e35b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.335025,52.643134,On or near WARNETT ROAD,E01026803,Norwich 004A,Investigation complete; no suspect identified
308382ab687eccbfcf86b59a46d13e346e5e823d4b7f12412b49d3fbe5fbb9fb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.335644,52.644672,On or near RILEY CLOSE,E01026805,Norwich 004C,Investigation complete; no suspect identified
3a4ade4b2dbb91c4ed035e6b4e3eaa19d46992d1c7a88bac63db8f4a9e938ce7,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.287206,52.649598,On or near THOMAS GLOVER COURT,E01026800,Norwich 001D,Investigation complete; no suspect identified
7cfe9b969dcbc62bb3c5c9e8cf97f2d5a0eb88284c96d2813eb61fb7a76f1cb5,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.280769,52.625053,On or near ESSEX STREET,E01026856,Norwich 011E,Investigation complete; no suspect identified
bb2e1ae46369a10a5b6d57adb7fd435b45856aa7de9ac0c077c46049beb254cb,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.278382,52.640174,On or near HEIGHAM STREET,E01026825,Norwich 007D,Investigation complete; no suspect identified
e7d05ca2688c38be22b1944a78a1623ea20b03de0d8bca04caea939bf058ac94,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.722169,52.561297,On or near KENNEDY AVENUE,E01026611,Great Yarmouth 010B,Investigation complete; no suspect identified
537b59f3b3b88e05ecdb79ed20e4f6c7a7fac4178c3682f0373f30993916d430,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.011747,52.779876,On or near CLAYPIT ROAD,E01026522,Broadland 002A,Investigation complete; no suspect identified
45537a03567e2c4c09b0863a8fa1f4a66041a8ceb55bd8400cc4abfbb726ab57,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.293950,52.629354,On or near Shopping Area,E01026823,Norwich 007B,Investigation complete; no suspect identified
6921d38785abc8bad2c4b6f000582702865b2cd8431ef94e6ae1f32e28fc7796,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.290653,52.933246,On or near RUNTON ROAD,E01026734,North Norfolk 003A,Investigation complete; no suspect identified
a423417453a6ed48b08afbbfd8e827993ee8c407f81239dd32fe03f087f55939,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.733979,52.614939,On or near MIDLAND CLOSE,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
cb3eecd77792cd73daee9978b0cbc497827239296eb931ef3fa1b5f521f57cce,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.297292,52.635071,On or near ST SAVIORS LANE,E01026823,Norwich 007B,Investigation complete; no suspect identified
755d96223075a253ef43dce3cf6da713d961b1f9a5522a48fa021330e8268545,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.060579,52.734793,On or near WELL LANE,E01026436,Breckland 001A,Investigation complete; no suspect identified
7fc13f89e1d531f1bc84ce7e337591019bc93d78c0d71fba14d01a6b9fd46eba,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.300340,52.635895,On or near Theatre/Concert Hall,E01026823,Norwich 007B,Investigation complete; no suspect identified
c9863b809f2c498c2e99bf7e0e3b2ff7f1e6601f9cea8746b40967b291312f05,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.233322,52.634183,On or near CALTHORPE ROAD,E01026796,Norwich 005F,Investigation complete; no suspect identified
7003145a1c16938ab5c0d3a56e4ad62d3eb5e82faf583f25b2ce52904b70967d,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292195,52.647310,On or near BLYTH ROAD,E01026843,Norwich 003C,Investigation complete; no suspect identified
6c7764f976858d2bbb3fd63d13e15cf6b95ecffa5acc57727a06df8d3aefcfb7,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.592093,52.639533,On or near CROFT HILL,E01026609,Great Yarmouth 002B,Investigation complete; no suspect identified
145d057468ef48a0d48d3180224ea1b6647a3a5fc54191818140ef77d0179ea1,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.733409,52.417218,On or near CHESTER WAY,E01026467,Breckland 015C,Investigation complete; no suspect identified
9bb247eba2c6fd212c5503e5db4e10a7e9b252d0cafffb962111cdf30bce144e,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.849240,52.830752,On or near Parking Area,E01026747,North Norfolk 011C,Investigation complete; no suspect identified
038e94a7b584335c37c9afdae4ede451547c1ec7ce3f47b62d455051bf8327da,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.676706,52.570120,On or near WESTGATE STREET,E01026424,Breckland 012A,Investigation complete; no suspect identified
e5e6b695c71dca59c6b7d05996ade2dfb2297c5dc7860d07f49fd687d4f39b71,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.409814,52.677167,On or near LOWER STREET,E01026579,Broadland 008D,Investigation complete; no suspect identified
e247ac95637513a40b1f4db7c5c64c0025cb03f736c06cd4664334220dd38ebd,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.282713,52.658311,On or near JUPITER ROAD,E01026530,Broadland 011A,Investigation complete; no suspect identified
83c75569098924cc0f6b6216be6898eb5c4f690677d25019fa868d3a467069ba,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.208066,52.696167,On or near LYNN ROAD TERRACE,E01026720,King's Lynn and West Norfolk 013D,Investigation complete; no suspect identified
3ea146b205398ecaefd5bbadf34a49dd5af73d4d9741f18a464a9e435229bbb8,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.745603,52.416063,On or near ST NICHOLAS STREET,E01026468,Breckland 016A,Investigation complete; no suspect identified
42444f33c7f2806205840734e9d34a28b2ae9f649e1d9c95e6ee87e5818698e1,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.292282,52.638826,On or near MAGPIE ROAD,E01026826,Norwich 007E,Investigation complete; no suspect identified
b6ec6133bc6999167e2d8262c7d8147dda1f35ad1c831ce1e26e0386a908df3e,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.299940,52.568147,On or near Sports/Recreation Area,E01026936,South Norfolk 006F,Investigation complete; no suspect identified
3456cf3c9d35e239619b6513fffb0d939b2914a57097b2bdb73db62cc2c95091,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.105069,52.722907,On or near HUBBARDS LOKE,E01026524,Broadland 002C,Investigation complete; no suspect identified
d6fe32d8b3c654324fab05149dfa4a3b478f4f9c6ad4709777d315c56fdffcf5,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.235433,52.629143,On or near SARAH WILLIMAN CLOSE,E01026861,Norwich 010D,Investigation complete; no suspect identified
933618be5a2e9062a8f76a118895176fb58bccbf1db5744401c8823c1aabd372,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.190175,52.601313,On or near GRENVILLE CLOSE,E01026908,South Norfolk 003D,Investigation complete; no suspect identified
28bb10b48c3c409659e0367a831e7545c9a122eb708846fd1b3df3a6bb2dfd5b,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.220985,52.697607,On or near LYNN ROAD,E01026721,King's Lynn and West Norfolk 013E,Investigation complete; no suspect identified
39e5caef81eb4be2b75329fd96526d30f2e0067e50e060bed08bddf126289d1b,2015-02,Norfolk Constabulary,Norfolk Constabulary,0.750518,52.419402,On or near Pedestrian Subway,E01026469,Breckland 016B,Investigation complete; no suspect identified
31aa9f246e1ea40bb715ea66a3a44ebeeb2c98cfca0201fcb61d52358053459b,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.481098,52.535783,On or near Supermarket,E01026911,South Norfolk 008C,Investigation complete; no suspect identified
8fd7ef397d0d2982296157b51c47aa5ff9175aaa6e7a4c2f6cf30ddec98e0179,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.296004,52.505436,On or near KNUDSEN CLOSE,E01026903,South Norfolk 012D,Investigation complete; no suspect identified
e1b3b6c557003ce1fdd397103841258b4d62da6eca6d75e5f09c1564f1431ef4,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.353848,52.640839,On or near BOOTY ROAD,E01026570,Broadland 015B,Investigation complete; no suspect identified
2dd31ed298c4173bb3acd9b98aa43c7c263a86953e04ae825a37d5a411e3757c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.353848,52.640839,On or near BOOTY ROAD,E01026570,Broadland 015B,Investigation complete; no suspect identified
ff068d27438a733f338e2d06a077e1d2f3639ab1518843bdf70abe259e7ee311,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.356096,52.640272,On or near PRIOR ROAD,E01026570,Broadland 015B,Investigation complete; no suspect identified
0a2ef2b1a7a1ec45a58458d1a1d4d684a0f80cf4499c8fa5f77c36179466c651,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.432605,52.876829,On or near STATION ROAD,E01026751,North Norfolk 007C,Investigation complete; no suspect identified
6312e5710047d3804662a9856ddd9950c6b57f331dee64360cc5b3416451b14c,2015-02,Norfolk Constabulary,Norfolk Constabulary,1.353848,52.640839,On or near BOOTY ROAD,E01026570,Broadland 015B,Investigation complete; no suspect identified
