Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c1f984e839d23c056dcbc49c7e7b6ad37e78bf43ff722ba355426265764c7c3c,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.395659,52.755420,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Offender given community sentence
78bb735ccbb763fd8a84bb57f1403d3386f524a943402ce9f2f4494f7e6486eb,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.728085,52.606112,On or near KING STREET,E01026623,Great Yarmouth 006B,Offender given community sentence
d022f3d4844c3726a46693134135069aed57a7ae55879261f8a25c6af7c20364,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.211163,52.642646,On or near BAINES WAY,E01026794,Norwich 005D,Offender sent to prison
4eb25dcfc13dcd0af6ebd7329b18cc1040743cc0f5836b7577632578b2b7a793,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.400474,52.760502,On or near CRESSWELL STREET,E01026689,King's Lynn and West Norfolk 007C,Offender sent to prison
f3065a6444ecf17a0688b94b716c64194f616f7844d30b1eb5fd554c48a645bc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.273605,52.631052,On or near SANDRINGHAM ROAD,E01026840,Norwich 009F,Offender given conditional discharge
ef0dc0130c53ab07321cab7b9870751f24a36ad1fa26a241294cc214d14c7d0b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.366425,52.634429,On or near NEWARK CLOSE,E01026574,Broadland 016A,Offender given conditional discharge
420c35cc0e0bd541d6b73440813962b1e97f3b6b5248086909a0e99698963817,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.297058,52.636283,On or near Shopping Area,E01026823,Norwich 007B,Offender sent to prison
f024f4a2a304f331f36106b86d8e15cdf4249f4728a71c061dbe37a0c13b6e78,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730417,52.602090,On or near DENE SIDE,E01026624,Great Yarmouth 006C,Offender sent to prison
5293a4e9de233998d8cf565426fe25a324f6fef9c633f0a2457ce8a876834231,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.218951,52.630518,On or near THE RUNNEL,E01033435,Norwich 005G,Offender sent to prison
39a6109bffcda1f5e653971dc066ad443ba2642904c6f4c9ab46de2d6565dce5,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Court case unable to proceed
afbc068038517c454210a2c661f1db457e82a784df6acbc265c795291692055e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Court case unable to proceed
d2bb750929e3bb644225a12975ffe397282283cb5c9d83ff5e39335d50429d94,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.729636,52.592553,On or near MIDDLE ROAD WEST,E01026622,Great Yarmouth 006A,Defendant found not guilty
0b090c168a83d483b94d553212844dd717eebea738025dbf7116a87571c8200a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.279605,52.655124,On or near BAXTER COURT,E01026797,Norwich 001A,Offender ordered to pay compensation
3b5af06ae41d4539818255781e49fb3ebf0833f51656678cfb6319f99d94aa92,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.295910,52.640281,On or near Supermarket,E01026846,Norwich 003F,Offender sent to prison
92986e2d5fa4e39453779682d954f74d88a2f823785e7f8325d3e55182bd7e37,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.393345,52.752949,On or near KING'S STAITHE LANE,E01026698,King's Lynn and West Norfolk 011A,Offender sent to prison
5a3429eea0c806fc39a88409ae53a7c0a59901c682b1f4f68bc0b871d9bdfc11,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.394493,52.753069,On or near BAKER LANE,E01026699,King's Lynn and West Norfolk 011B,Offender given community sentence
0b99256ae0324ff1b573f2223dd228fd8308010b931f52453366ca81c50dd1a3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.294439,52.629377,On or near Shopping Area,E01026823,Norwich 007B,Court case unable to proceed
e7b5bbea9993b7d5ed28d98b050c416e45e1c581744c3c2d90bdad03f9c110c8,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.402185,52.759010,On or near Sports/Recreation Area,E01026689,King's Lynn and West Norfolk 007C,Offender given community sentence
28f4b97dbd086a8c17951e3dd26bab72c290e78ef0af466cff902088a4c57979,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.278329,52.646966,On or near HALF MILE CLOSE,E01026829,Norwich 002B,Offender given community sentence
eab1a37f3d07fd04cd91ac2e801c427b47ad3c629654668d2d2a9f7bc9a3906c,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.868296,52.829043,On or near HERON CLOSE,E01026748,North Norfolk 011D,Offender fined
894b5a11e32a64255fbe52dad7caf8f4c718eaae12b8721ac13c1c19edc91cd3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.109823,52.377800,On or near WEAVERS COURT,E01026888,South Norfolk 015A,Offender given suspended prison sentence
0531987f562e636e212b3666b8f042e3af5eafa10011454e9e35d828fdfd98e7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.957558,52.671843,On or near HURN ROAD,E01026427,Breckland 005C,Offender given community sentence
169627ceae66d79d50002753935dfc6e075528728fbda37d63087f0b331a6be4,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.290420,52.629983,On or near Parking Area,E01026823,Norwich 007B,Offender sent to prison
3fa1e1e57e925e1c4f2fd9be1376c3dc8d2a6be78b5e710957d2f2216d7bf393,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.303539,52.612638,On or near NETHERWOOD GREEN,E01026817,Norwich 013B,Defendant found not guilty
64e1bee49091ac20448e92a0f67ba7f26d90e235d5016cc21087b612ca0e4974,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.333997,52.647111,On or near BARNES CLOSE,E01026805,Norwich 004C,Offender given conditional discharge
874e5aed622a6dfa66d63377d915ba6eec4fa5535b9517e99b759ee2acad4146,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.396192,52.825389,On or near PRESTON ROAD,E01026756,North Norfolk 010D,Offender given conditional discharge
0ffc8f3e6de666dee29e42bdf2961fac82fd22f9d62fe28ab35c3091445724a3,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.744287,52.409781,On or near ST MARGARET'S CRESCENT,E01026477,Breckland 017D,Offender given community sentence
69e5a5d42c7faa1ce6cfff9247589f6a825932a31b84c321e0d4b5b5270b1b71,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.396442,52.753201,On or near BAXTERS COURT,E01026699,King's Lynn and West Norfolk 011B,Offender given conditional discharge
289624a88fdfb0f4a42bba56690a1c7ab56a4adb139c7de143263bcd04fb8eec,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.209201,52.641550,On or near GAULTREE SQUARE,E01026660,King's Lynn and West Norfolk 016B,Offender given suspended prison sentence
730373131eac2128d2f4d7aa54c3b214ff54a07198d95a8e363963f9ccee9fa2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.247796,52.629236,On or near Petrol Station,E01026861,Norwich 010D,Offender sent to prison
f3347521c8028bfe16ff0ab6903f46383107f4dbd6f37380a563bd96a40069fe,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.303388,52.656909,On or near BEECHES CLOSE,E01026543,Broadland 009D,Offender sent to prison
d5f231fc9325092eeeef59fc25773a1d9d8bc806d7096c081e87851af1b6649d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292503,52.609905,On or near BARRETT ROAD,E01026818,Norwich 013C,Offender sent to prison
68391a15e263cb735b83af1a33f6964ee62945b6a354cc004a0b9c6bd0878ad1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.311292,52.625111,On or near Parking Area,E01033439,Norwich 014B,Defendant found not guilty
1409d1759c8472ec3549f695f30a029f275d0d6f5e6fa9cb8b2718b883004c84,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Offender otherwise dealt with
0e8a772f4b24adb8f5d9c0ff4a7466bfd982d91cdb75435a2979e91ecf58f5ce,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.282312,52.624147,On or near RUPERT STREET,E01033434,Norwich 011G,Offender fined
e964e17c926c2caf32cbd0c4bc5c89aa221bf1d718171b2b615ecfa28683c8b7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.483217,52.935430,On or near SOUTH PROMENADE,E01026683,King's Lynn and West Norfolk 001D,Offender given suspended prison sentence
f28ac843c3ce0b4905dd306fd9f8068ae68aabc9c97576958d4dd5c4247fabd5,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.401792,52.753740,On or near WATERLOO STREET,E01026698,King's Lynn and West Norfolk 011A,Defendant found not guilty
8749d22e176cfa5b9d45419373e3c1e4b67f8936869ad136401bc2a33622ae84,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292642,52.629265,On or near Supermarket,E01026823,Norwich 007B,Offender fined
e17e93d2839d53f93c5d828ce056b40dea5ce0f572b21f92bd6ed7d8b4108945,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.941243,52.673193,On or near COPSEY WALK,E01026427,Breckland 005C,Offender fined
a5bbef8e396ca06b48f3865f8536e8886f96672d9730613bc597e07f5ad0794b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.268778,52.803923,On or near Aylsham Police Station,E01026503,Broadland 001E,Offender given suspended prison sentence
ee61353e4503b46276ef6a6789089d917759e9cad2f4f3acb92468fb4d0978af,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.319335,52.662228,On or near BARKER'S LANE,E01026553,Broadland 012A,Defendant found not guilty
9bb137fcb3778bee2f0a4465048e2b0da20219d2751dce34620822cfe1504ef0,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.725502,52.575008,On or near Police Station,E01026631,Great Yarmouth 010E,Offender given suspended prison sentence
3820578fcfacf4ec2588a90db8e7a26ac03a79d78cba6ce797de027a7b17221a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.212879,52.647501,On or near RICHMOND ROAD,E01026925,South Norfolk 001F,Offender given community sentence
214fa51ee686f5d29e47ed8e8673f93e8f137b58180088468298b7b8f11d7f82,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.251736,52.794104,On or near Supermarket,E01026499,Broadland 001A,Offender otherwise dealt with
a49456e996ef4c79cfd18ea083d3623fad3292504c9444a2c06856b6de22f170,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.711523,52.565428,On or near EDINBURGH AVENUE,E01026617,Great Yarmouth 011A,Offender given community sentence
f024f4a2a304f331f36106b86d8e15cdf4249f4728a71c061dbe37a0c13b6e78,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730417,52.602090,On or near DENE SIDE,E01026624,Great Yarmouth 006C,Offender sent to prison
d285c2336465d2cd2a75d482b445e01215179f14b67aea7c6c00736d4df345f8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.277098,52.624588,On or near ROSE VALLEY,E01026839,Norwich 009E,Offender given suspended prison sentence
89476b472470be9b13f7ed713661b0f8467f1b4598f15e8276a3828555656227,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.721636,52.404450,On or near Shopping Area,E01026478,Breckland 017E,Offender given conditional discharge
6e76dba616a0be0b04dd21912e4bd415fa61dc9a7a92e88366160551ac848488,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.112613,52.570886,On or near Parking Area,E01026870,South Norfolk 005A,Offender given community sentence
5099dda0e8b6fe2caab2776a4ae5d8f797506043198dca422b1c6f39182068da,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.303510,52.499012,On or near Sports/Recreation Area,E01026903,South Norfolk 012D,Offender given suspended prison sentence
f9557021eff1024f168853f6c036f0c06e8112364ab17196f96a43751aef702c,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Offender sent to prison
bd7323ade12bff877a88a9a0283485e0d43c43080798fa3a4a43f15af7533bfc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.185309,52.653489,On or near WILLIAM FROST WAY,E01033538,South Norfolk 001G,Offender otherwise dealt with
7e4731c641207fe8f88377f1ff1e8e5699996e5ce2e59f703acfdb1816afc7ea,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.212879,52.647501,On or near RICHMOND ROAD,E01026925,South Norfolk 001F,Offender fined
4b26126e1d6709e23da39cad28a15cfb2e938c941b229eba6d8a408e69652e9e,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.721636,52.404450,On or near Shopping Area,E01026478,Breckland 017E,Offender given community sentence
9e0a1a3ba2bece60210de8e58626fb2d4db14666bfa90f49033b63c81c053285,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.250032,52.615738,On or near NASMITH ROAD,E01026814,Norwich 012E,Offender given conditional discharge
0da4384f06b757f0e6e11696429f1a42fb9c6da4679798188d19662e7e3d60fa,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.729944,52.607816,On or near Supermarket,E01026597,Great Yarmouth 005C,Offender given suspended prison sentence
201df11978101363d8ee1f99740facaee0a0c1b6aabbb35408be91327b63dd9d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.714430,52.579908,On or near MAPLE WAY,E01026604,Great Yarmouth 009D,Offender fined
243ca59b60f14f83b1d390054f4571d31a04a44c5cc1782369c7112c6342b724,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.296936,52.402691,On or near SWAN LANE,E01026902,South Norfolk 013D,Offender given conditional discharge
0df3023e7d1d81503fd9e70f653031a77dfbdd052a3646a62d7a0d2f914caebe,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.302641,52.628968,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Offender fined
72c2e6496eb39f4359dae6edb8985ef090b9902ea993280a35ed5ba2897d0566,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.724351,52.609117,On or near HERRIES CLOSE,E01026597,Great Yarmouth 005C,Offender sent to prison
99c53b1cac4314fca57b5abca8ad1530a4f7449be6dcb4d065569e8e42529713,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730006,52.596382,On or near ORDNANCE ROAD,E01026622,Great Yarmouth 006A,Offender ordered to pay compensation
0001478bfe8a6065cd8169d920335bbbb96992a7bcb07837142e98347abd2fdb,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.732130,52.417697,On or near COVENTRY WAY,E01026467,Breckland 015C,Offender fined
363223d97710ea54940ea85eaf38041cb86b96846e524f6c190f629a83d14ba8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.094372,52.676639,On or near SANDY LANE,E01026481,Breckland 006C,Offender given suspended prison sentence
27b7f7b257d5fc56be3899593ef4b3370eed025498698c66eebbeaf8fef05268,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.334175,52.655479,On or near BEWIT ROAD,E01026561,Broadland 013E,Offender given conditional discharge
4cc78d182bfe9362c65410da29cb63b48ccd376ee5f52fa3d32881f50376981c,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.305482,52.626263,On or near KOBLENZ AVENUE,E01033439,Norwich 014B,Defendant found not guilty
1318f92fff6f938a7ea56d4d993e28b45b88712f78af5a0a5f982edd91cd492d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.214451,52.732247,On or near WISBECH ROAD,E01026719,King's Lynn and West Norfolk 013C,Court case unable to proceed
4725687191a84a968697f54b650d2105aa48b9b2a87871d67305d3c73407a9e8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.331129,52.916657,On or near CHURCH CLOSE,E01026762,North Norfolk 005A,Offender given community sentence
906e916d610cea586ea3a4ca3b82a676de982808830d3ea0466537f93c8bf916,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.125584,52.497374,On or near GREENWAYS,E01026878,South Norfolk 011B,Offender given conditional discharge
86ad44dfc09c32078a458233ff28045a30bfb37f09ff37174fad00e241eb25bd,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.729195,52.572427,On or near NORTH ROAD,E01026610,Great Yarmouth 010A,Offender given community sentence
8594e151fc2eeee5134213f3f996d3b7d85f7a70e0471c0c8ca9d09027a1ecc6,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.398937,52.755452,On or near PARADISE LANE,E01026698,King's Lynn and West Norfolk 011A,Court case unable to proceed
076ff179a14ce67f77c67b27b3dcd26cc0f660aecc77c5ebc0b5c860a2326a9d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.087227,52.381450,On or near CRICK'S WALK,E01026931,South Norfolk 015E,Offender given community sentence
5cdcd0b1cfa22530959af6e4449638350788ddbb543bc8056882c782de4e56c5,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Court case unable to proceed
8766e3243a190bcbbbe350d804e526add8ee486fe1d7e6ea6bf0889ffa40a1ce,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.747125,52.414274,On or near KING STREET,E01026468,Breckland 016A,Offender given conditional discharge
e56d443e6d5da99bd0f9c3223fbcdfc81a1202e2e877998c4e891cb06afe5ade,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.016972,52.820435,On or near PINFOLD LANE,E01026729,North Norfolk 008A,Offender given suspended prison sentence
f4c4ca721d8c7b0632dc9953bf7bedc8b1c275f78434f692531b22f57b199be8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.243274,52.623253,On or near Parking Area,E01026860,Norwich 010C,Offender sent to prison
4713083394427500aee3449a653ec48e36cb85249f63d8029d212d1377cb0080,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.301283,52.629186,On or near Nightclub,E01033438,Norwich 014A,Offender fined
4a30dcf547310b1e0f5e4d295c33ad417d0134ae76bc44ec97031fb42dde60bb,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.732854,52.601734,On or near NELSON ROAD CENTRAL,E01026624,Great Yarmouth 006C,Offender given community sentence
c804110c2b8eab922869c2d9e19043bd324b9d5c5cd4d533ed33f6034b85d5ab,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.767053,52.418512,On or near YARROW CLOSE,E01026470,Breckland 016C,Defendant found not guilty
329a3afb5634a3c3d84cff5f5a1d0d3c4d7bdd0e4a8c2c56e161ceaf36332200,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.724250,52.608796,On or near FITZALAN CLOSE,E01026597,Great Yarmouth 005C,Offender otherwise dealt with
9f9c7ea47890a9a32e55bb3ee0e17566a20bdf1026210035411c1d9d6ce12650,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.294031,52.611167,On or near LATIMER ROAD,E01026818,Norwich 013C,Defendant found not guilty
770f0483de98ac9d587b9c8a121f3567f0689da0d4d2489c2308c990b69d17d2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.204373,52.685837,On or near WALNUT CLOSE,E01026565,Broadland 006D,Offender given conditional discharge
524400b278309a9bd6b0c79207aba040bb32b9c586359d3b28eaeee792a5613d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.735238,52.408992,On or near LONDON ROAD,E01026476,Breckland 017C,Offender given suspended prison sentence
c214f96efc3d7f4d15442ea132bdda1583065da842ec296c7b413778d400ac15,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.716610,52.599016,On or near THAMESFIELD WAY,E01026634,Great Yarmouth 007C,Offender given suspended prison sentence
87d2c3f0a853cb7cd75de8bca6816590b121fccf504addd7b14ba60b4a4854ba,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.126002,52.579607,On or near Parking Area,E01026933,South Norfolk 007C,Offender fined
b2133b003cf83c59d242abc21932761c6c86235ba2ae0651177184dd8c530d97,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender otherwise dealt with
51e562001ad44f7fb66d68f044094155fc8d13b6f7aeb9fd49ef4f8b0f5d5ac1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.369553,52.669704,On or near SIR EDWARD STRACEY ROAD,E01026578,Broadland 008C,Offender sent to prison
8ee806ac732fc4bb8a817a171322c49b12fd9bc0fe5bfcb554af786ac30f0f75,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.735870,52.609914,On or near EUSTON ROAD,E01026598,Great Yarmouth 005D,Offender otherwise dealt with
13d671e764cd51aec6d389e1c04183f8fc634c0aafe1c3c0323eb4792a6e0f19,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.738448,52.419017,On or near ST ALBANS WAY,E01026465,Breckland 015A,Offender given suspended prison sentence
9e652433a9b7c49c5e5ab60678437ec4384a39ebe9416785ae9f4956c51e4430,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.379971,52.811148,On or near NORWICH ROAD,E01026760,North Norfolk 010H,Offender given community sentence
c0b04d7c106eee5bf96aff55ec937a400d79e9a41328e7a44585101763421544,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.290379,52.637512,On or near SUSSEX STREET,E01026826,Norwich 007E,Offender deprived of property
3868a6d90a4a142873fc1f465f40104be6d3c46d94d765c0037bfcdba22cdc70,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.268778,52.803923,On or near Aylsham Police Station,E01026503,Broadland 001E,Offender given suspended prison sentence
560458b573e118b621287cd8c97ec3a4e4e8263d00c03da520c20de676c8ce24,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.726337,52.608137,On or near Shopping Area,E01026597,Great Yarmouth 005C,Offender sent to prison
3d5e9d2624b6dc9305788e578b0a671ea3279bf8dc9e6ffc54b2a839443cc562,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.282061,52.632832,On or near DEREHAM ROAD,E01026824,Norwich 007C,Offender otherwise dealt with
d56349ac4a4e6b021a830896e7a273b0e5af806647ee79ab8f61f76fc85eb064,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.791747,52.685885,On or near STATION DRIVE,E01026453,Breckland 004C,Defendant found not guilty
fd45e4412381cf13b80ad150113914c136fce9ade1fd473ef76a66077fc8fa83,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.298836,52.629857,On or near UPPER KING STREET,E01033438,Norwich 014A,Defendant found not guilty
7d3aa0cdebb7e780d63b9ebf0cd93e7ec00b095fc660cfd0e40af1c6b238dbd2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.294174,52.612476,On or near GAMEWELL CLOSE,E01026819,Norwich 013D,Offender fined
6358df29d4c8bd8950f354c7417343f11e42605936271d48c4ccb76d6b9c9f48,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Offender given suspended prison sentence
ddab905e0b3c98772d687188b3be4e3b82addbd72c93d43440dde9f8fd7f3635,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender sent to prison
765581726c551225ca7a29f2dbd7e45a5c1b860a480d3f0c04de27f4a70486fb,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.296191,52.758871,On or near KING WILLIAM CLOSE,E01026712,King's Lynn and West Norfolk 008C,Defendant found not guilty
adc98b4ee991b0d0c8dd180ca7d1b93813cb3855bb26c9d25eb2738c3defa34e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.708836,52.577835,On or near HEADINGTON CLOSE,E01026586,Great Yarmouth 013B,Offender given conditional discharge
a28017b161e1b14b7e3647690d027e28e632323a45f1b3ea98bed2a73a7624e0,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Offender given suspended prison sentence
05f96631110305f39bde536d533bd579c43c80b942097d800d78f7e289f7c975,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.399906,52.748833,On or near VALINGER'S PLACE,E01026700,King's Lynn and West Norfolk 011C,Offender sent to prison
1493252be35fbdb01cd91b0dc3026631be76338cf7bf4176b5369e9d444d3757,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.323372,52.631815,On or near WILLIAM MEAR GARDENS,E01026808,Norwich 004F,Offender given community sentence
7588413d2c46198daf3d81d36183028f8a8b5dc5737104b7bc426a9515c5295b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.231968,52.633860,On or near JORDANS CLOSE,E01033436,Norwich 005H,Court case unable to proceed
e2389b5aded8a0d5a0719585c8870a17f637d4db242698c02c3a6eb1fb364f9d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.104360,52.381829,On or near BRUSHMAKERS WAY,E01026932,South Norfolk 015F,Offender given suspended prison sentence
bfafef3336d8b5c2ecf82c4d8303f3f8e7dcc1742d49b6248b28af6d4685ce3d,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.847591,52.830054,On or near MARKET PLACE,E01026747,North Norfolk 011C,Defendant found not guilty
9707156da6df9adc7c4cbb35175d85ea009aac1c8849e38bad66a9a3ab4edad1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.268998,52.629129,On or near Supermarket,E01026837,Norwich 009C,Offender sent to prison
90fc9fe505ba6fadc9e0ee225ffa29a38978020437d599182e95b63b955524ae,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Offender given suspended prison sentence
65942174b52417357799669d5a4b55ac232d81e29656ecc35d63a09d423f1dc3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.733504,52.608325,On or near BERMONDSEY PLACE WEST,E01026598,Great Yarmouth 005D,Offender given community sentence
1f31b1161a3b357e1410bba1d9a0018eedd23db33b6c18abd9a4533821f97a68,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.273976,52.626311,On or near AVENUE ROAD,E01026835,Norwich 009A,Defendant found not guilty
71b082574059b1355fcb6dfe8b6985f91680a2bf733e6a808025861ad4485c8e,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.734477,52.403578,On or near FIR ROAD,E01026478,Breckland 017E,Offender sent to prison
31ed38f36f50f2348114f13cc61fc5d5ea2b6a720d0fd1b8947586d1ce35cd3b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.234868,52.643521,On or near THE DRIVE,E01026916,South Norfolk 001A,Offender sent to prison
c2faad41bbcd028be1d4ce0354e091266a8d9412218d48a640cb3cce9365ba09,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.300236,52.613315,On or near SUNCROFT,E01026819,Norwich 013D,Offender sent to prison
6a8bdf8e3d3f99d85dd12be2aa219087545d722db979c8c3d018d80d0d7f24ff,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.417919,52.732129,On or near WILLOW DRIVE,E01026724,King's Lynn and West Norfolk 014E,Offender given conditional discharge
7b611429e724c6b72bf17bee88bb18a33e6d3819d342d122293c8ff45a4fa98d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.312792,52.919491,On or near QUEENS ROAD,E01026779,North Norfolk 003F,Court case unable to proceed
ecff2ba3e0b754aef119a99f00bd15ec1792c033c5ee2e7b9a02cb012074f8d3,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.403251,52.756291,On or near LITTLEPORT STREET,E01026698,King's Lynn and West Norfolk 011A,Offender given community sentence
2892589d31cfe19064c55f4853f299b2ccedc07ea7f830c36ed26cdf9c60c528,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.291049,52.627726,On or near Parking Area,E01026822,Norwich 007A,Offender fined
667471a7f01f6b5fe60366a5c0d12f635a8ebc38ae0cafb75fb7c4d119d89682,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.326367,52.636596,On or near PLUMSTEAD ROAD,E01026804,Norwich 004B,Court case unable to proceed
