Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
610d5227ac5f04752166f241cf3d80506127b81444239e5e9e2aac4db91e9382,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078285,51.799229,On or near HARTHAM LANE,E01023470,East Hertfordshire 014A,Offender given community sentence
7cecf0fdbe71de50f26364534d36fb82ad008a2033c589b4a769d6ffdf4cb170,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.570140,51.763195,On or near ST JOHN'S WELL COURT,E01023361,Dacorum 009A,Defendant found not guilty
388d52b8a093a7c7f332e073cb26e7e87a5ce2c6c196fd8dc9a7ca970e09e5c5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Offender sent to prison
b76eaa8ed6d8ff17d695fba5f187e52f79a5525ed62459909328f0f7927ce856,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182853,51.865913,On or near Supermarket,E01023628,North Hertfordshire 015E,Offender sent to prison
9c7513a814b57a349e7bb6f510751675f7aa175fa1644b72761db21f0863ab7a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Defendant found not guilty
e471c4f1a0f443ed0fd1f7893cb758b47551803a8182c57394e293ac88e23a3c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179316,51.918236,On or near Supermarket,E01023774,Stevenage 003D,Offender given conditional discharge
8caf2acb86fb12be45093b71c914515955d6be606928124b5ef650e4b010efd1,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.175437,51.869040,On or near EAST ROAD,E01023438,East Hertfordshire 005A,Offender fined
fba0abfe90346b4cb3c5c66f285f50991647820b85cf50b33612082c9d021831,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449338,51.714286,On or near THE NAP,E01023406,Dacorum 022A,Offender fined
a515ae4654db0e17b11d8b7308dbaa9fd8513f65a94d972ee8b13a4bc22b1f98,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194696,51.914372,On or near LEGGETT GROVE,E01023778,Stevenage 002C,Defendant found not guilty
e6012f798b252082cc65d73f5f0af01905c7976dad03c2d23d64a880f6b2a636,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449158,51.742401,On or near KIMPS WAY,E01023358,Dacorum 020B,Defendant found not guilty
a52fdfa3c9b2afdfdef63f6c094e52b7235c6196574d715dcb22125c82da8126,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.406400,51.677330,On or near DELL ROAD,E01023870,Watford 004C,Offender given community sentence
01afc8ad3b2f5736644e7cc15aa0b19b430898189f99c0863ec736d8e482a7e6,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216156,51.924294,On or near TATES WAY,E01023800,Stevenage 002E,Offender sent to prison
7848bb1e842062798e4063eb28088b22e8204f13c1d3e1bf9c06819a46b5148b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168658,51.897848,On or near HARROWDENE,E01023752,Stevenage 009C,Offender fined
1891733f50c6951075cadf0bb1201b3d48426cc5de9e5c1761aecc4a1f116cab,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.408930,51.645577,On or near FRANKLIN AVENUE,E01023865,Watford 011C,Offender fined
dd74ceb0d22198a90d638b706f9fe4c0aad171ba00113905193ccfd184df0fb5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330387,51.678675,On or near LAMBOURN CHASE,E01023527,Hertsmere 005E,Offender fined
5215c8a1db8ec9a3610d94982d8bbca272828762c3afc4a239d5c1487073253b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Offender sent to prison
5197b6e8a1421f02ea1f3615662af93786c9240ba4e25dc1b1b7373aef856b1d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282629,51.949560,On or near CRABBES CLOSE,E01023616,North Hertfordshire 012F,Offender given suspended prison sentence
8eafe63e06496abd6525ea37c88f06774e564c6184bf4bef2ff4d6287ad568d4,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026896,51.723858,On or near WATERY LANE,E01023342,Broxbourne 005C,Defendant found not guilty
87515ff2aec13b2811cba5318b66e6805120e2be01d01b4b5ed252bcc9675dc3,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.261542,51.666849,On or near GRENFELL CLOSE,E01023544,Hertsmere 009A,Offender sent to prison
e495f98c9e989195699898d5634cadaa7c608cbaa060b6445d335e47035e856e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.073672,51.796527,On or near Pedestrian Subway,E01023478,East Hertfordshire 017D,Offender sent to prison
3c7827e40ff2e151c46e271804a93114ef2676912a788aa513c207932167aacc,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035993,51.710063,On or near WOOLPACK COURT,E01023303,Broxbourne 008B,Defendant found not guilty
fa59a41665a389a6d9cb4cee6f59a56933b1d13d1f00d41085e5f4a6f0a2b303,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.160042,51.891716,On or near ROUNDMEAD,E01023751,Stevenage 009B,Court case unable to proceed
d9f58bb3a8027eb82d86f039c193e52ed70e072f038420a0fbef377a4f01c0f1,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.008469,52.051806,On or near FIELD CRESCENT,E01023658,North Hertfordshire 002E,Court case unable to proceed
aa2437798ddf559550083ca6ff93277d404519fa5fb26a8af5b72e7a246dc84e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215427,51.965403,On or near ROOKES CLOSE,E01023642,North Hertfordshire 009D,Offender sent to prison
eac5fdd39c3c874790d824058173a7ca5ae3ac4e284b2223f6a7b2895f1e6fc2,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234947,51.748344,On or near Parking Area,E01023937,Welwyn Hatfield 013E,Offender sent to prison
1f39fbccd2423a3d374525f751fe21aaf644938ebb8820ab622a3294c1174c2e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284981,51.664973,On or near ALCONBURY CLOSE,E01023529,Hertsmere 007A,Offender given community sentence
4ee2a1d8073ff6e34ff49f3bbe84704c266757dd6800ec76934baaafb212eed5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025150,51.726724,On or near THE SPRINGS,E01023343,Broxbourne 005D,Offender fined
2bade8240f29d851cb6245ab9aad1019190617e9550c0db29a22c9f54abf8297,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032214,51.685082,On or near Supermarket,E01023337,Broxbourne 013B,Offender fined
a90ed33775d7dd370c065e814d26c88263840595ecf1b2a79dd5a15322df5cc5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389105,51.653993,On or near WATER LANE,E01023860,Watford 009B,Offender given conditional discharge
3a30c22cd46ac78185edcf3f2b80841621b1b16ee914b2d353dd6d8d67bbc2ff,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.417739,51.709701,On or near PARSONAGE CLOSE,E01023804,Three Rivers 001C,Court case unable to proceed
fe88eb9c179ec108d3fee0bebea64e5c068211a3a5cf94954853bb63fc62115e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.080027,51.796802,On or near MILL BRIDGE,E01023470,East Hertfordshire 014A,Defendant found not guilty
453ff192e09263fed5d0e8e76669f09f6c05b553d5075d2e165063e0ea4f8d70,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397096,51.626227,On or near Sports/Recreation Area,E01023844,Three Rivers 012D,Court case unable to proceed
c8812d2916a1880e00325a3caf7beb08684117774b8e8a524a75d5fad460d933,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.512309,51.753009,On or near POUCHEN END LANE,E01023383,Dacorum 016A,Offender given conditional discharge
2884fda108c543f3ae1f26fbb7ceaa4e1604637c44a5751c4a7834513b8c1dd1,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227455,51.977480,On or near Shopping Area,E01023644,North Hertfordshire 008A,Court case unable to proceed
7fea3e02d9dc3e77f1b497aa5c7fbd83c30ac5b6020f74a759085bcd5989934f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158945,51.866224,On or near TRINITY STREET,E01023446,East Hertfordshire 007D,Offender sent to prison
09ac958631ab45140caa5905fd69883949ca3b7e421cd6c1f9206349b46f8bf3,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.006498,51.787944,On or near HILLSIDE CRESCENT,E01023469,East Hertfordshire 018B,Offender given community sentence
03727f4c0365524f54cc8413b97d8b23d4e73954cb7eb2fc289569911e2bcdb9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293030,51.959989,On or near SEEBOHM CLOSE,E01023613,North Hertfordshire 012C,Offender given suspended prison sentence
4551491ba6e03a73de7633570e416bf212b1f27a673ce1dea77729fd5f5ce2a3,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198592,51.892951,On or near Shopping Area,E01023786,Stevenage 011D,Offender fined
d971dda3fc401d31ea2ff34eacf2392a92b04b21aa053782f348abdee5b27dd3,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471724,51.750133,On or near KING HARRY STREET,E01023398,Dacorum 015D,Court case unable to proceed
cf73a68fe746e9ac7c294d2f56878d3a416a121339373aeaed6e6f278fbab205,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given conditional discharge
614cd68a659c5996f6aaa1b538d42b26b83f7a4ef8ec8b4e62708a762c80aa65,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Defendant found not guilty
0d3eb3aa537752806172889a82529a26456bbd4e6b2325be27e3852a2ce1b3a4,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215321,51.922627,On or near HITCHIN ROAD,E01023800,Stevenage 002E,Offender ordered to pay compensation
ad9e038df96c21cd0af27c94f7b189f4b32d555c4e52b4ec0e0cb15f5e2949ef,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.320052,51.752721,On or near ST PAUL'S PLACE,E01023674,St Albans 011B,Defendant found not guilty
478e027b4ae51186d3349de7ba0d49d32a4af2d4be6612c09590cd2b075b323b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227360,51.978036,On or near Supermarket,E01023644,North Hertfordshire 008A,Offender sent to prison
f7afcb244f7ddb2f4fd81720c4a52be4e7e98f958039145dc28ca7a06f834cc9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Offender sent to prison
d9c04f6d8899823201908f88d8d732730cee008a45b35bd0f26fa7501f106c20,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.448444,51.778889,On or near YEOMANS COURT,E01023395,Dacorum 007C,Offender given suspended prison sentence
66e776b2efec354835fbfd8c6c5764101bf164e5a62647390d585d150394cec1,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397619,51.622440,On or near MUIRFIELD GREEN,E01023842,Three Rivers 012B,Offender given conditional discharge
c1556ab06b76349e6c5036499816d1f54a7ae9d07e6bd0e2fb212a8cebdecf9c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035923,51.714028,On or near GREAT CAMBRIDGE ROAD,E01023305,Broxbourne 008D,Offender sent to prison
93b657531eb090b5449cf96c3b9d4862968fab662191f562581cfc5de281e525,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395647,51.662365,On or near WOODFORD ROAD,E01023861,Watford 009C,Offender sent to prison
f5fd4b73e63df00c843f6a0096aa6c8423b4a85292386a44853fb80240cd361b,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227088,51.763674,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Offender sent to prison
d3b21907ada11e5c280542071b2cbf79871b7d4342dc83d386de26f91f6c7d26,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.175179,51.885375,On or near Petrol Station,E01023450,East Hertfordshire 004B,Offender fined
c55679151cb55780b3d3ce9b7c88d0890a19eac339f8fa41f17fa79564336268,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023149,51.734739,On or near A1170,E01023341,Broxbourne 005B,Offender given community sentence
b6d1b061b1d4acad18e502830c45bd230a1afc3e6b72f029d29a21f44680a96d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397318,51.655158,On or near Nightclub,E01023862,Watford 009D,Offender sent to prison
f91b330d4a5af93003f085aa71a520e71e611cbb726d5f013c7961e322b0a941,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282629,51.949560,On or near CRABBES CLOSE,E01023616,North Hertfordshire 012F,Defendant found not guilty
fa6122f7cf22f71697ff57358b20ad66d58767ca8f24343dd44c59fa7893a5ca,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450572,51.747212,On or near ACORN ROAD,E01023358,Dacorum 020B,Offender fined
9ba3b0db5e36ce6171627f247d28ff3b117caf0e1e61b13ec6232bd30666a604,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.385190,51.652285,On or near WATERFIELDS WAY,E01023860,Watford 009B,Offender given suspended prison sentence
2248b7c07fc179eac2785c23665b00ba409a3bd59538c70210de6d2a01c145c9,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.024836,52.050751,On or near THE GREEN,E01023660,North Hertfordshire 001A,Offender given conditional discharge
ace42fd0c02f441f01b380a5db7cc76d6501bdd17ef9f3ef22b3cd913ebbc25a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449158,51.742401,On or near KIMPS WAY,E01023358,Dacorum 020B,Offender given community sentence
696cbffcdae9dffb95c2747d945d5646db338befa1c0f9b488de6d0b232ecc0a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397793,51.657286,On or near WATFORD HOUSE LANE,E01023861,Watford 009C,Offender given community sentence
afb801c224afe6a9044a51a7d862146c1196859fce95a8357f4d4b4c552ac445,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Offender fined
4d6269ec3c2877d1810fa5be147199a53291d0c5a953d23be3ff178177c85b74,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210614,51.976228,On or near Petrol Station,E01023643,North Hertfordshire 009E,Offender sent to prison
7b1a1e813244a0b4f9b996f1a93bf044d21d6c2ac75fd15eea57c50e7b8d885d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338104,51.771267,On or near CARNEGIE ROAD,E01023671,St Albans 009C,Offender given community sentence
bd4264972737f6cf2083544ef4df11ff968ae6f452abeafce447b169030fd1f5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445569,51.760032,On or near UNDERACRES CLOSE,E01023346,Dacorum 013B,Offender fined
b30e0c855fa4828ad3289fd7353a580683ea9ad263ea2a5827fc64b2bfaaa1cc,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403020,51.671844,On or near ACME ROAD,E01023856,Watford 006B,Offender sent to prison
31eb76365465d53deeee2e9b29783842bbbbd8b444feca842dde22685265741f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395474,51.670941,On or near YARMOUTH ROAD,E01023858,Watford 006D,Offender given conditional discharge
ee2201de520819395d39a7dae2adadb1432caebd2c2d03007baa1f4613fde940,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Offender fined
e24a9cf556c80a2e78ec700904748fe8293c13b83cfc997b909fdfb6c278e37f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190280,51.698037,On or near THE SERVICE ROAD,E01023579,Hertsmere 001D,Offender sent to prison
849272f2e85b43f24fff5009de99f5a1722a5896f01321beb7272eca224e53b0,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230723,51.977664,On or near Further/Higher Educational Building,E01023645,North Hertfordshire 008B,Offender otherwise dealt with
b8e94113a68ea479a8df61f1db211bbc8a9083d48e02f207aab1fac8f92daa28,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316332,51.682467,On or near Supermarket,E01023525,Hertsmere 005C,Offender ordered to pay compensation
5af6c715cabe832443823347e5d4ffe17e41e2708edceafed8fb3472c17aae5e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Offender fined
ece9b18f98978dfed217a0d95119e2e88d7b75160b821a6d8ff2bf195b5de492,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.309903,51.747090,On or near COLLEGE ROAD,E01023681,St Albans 016A,Offender fined
be01ead34dac4759bd9e75be0a8f275967c576ee78b11b0c3d41e7b3810f783f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389527,51.627796,On or near FAIRFIELD AVENUE,E01023844,Three Rivers 012D,Offender sent to prison
3f891f98a690ee35eae24fb96e81ac1efe814fed4bf0b16d41dedc71d0b26dc5,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228507,51.978126,On or near EASTCHEAP,E01023644,North Hertfordshire 008A,Offender fined
c4adf1b6057e56ab999b2c6150df9dc6d4f9478f4c5c640fcee3a0794f9f0948,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169670,51.912637,On or near MOBBSBURY WAY,E01023769,Stevenage 004C,Offender given community sentence
e9c7528e019bd82a0a2c7ed4be171ad07522f3d142083b30c5656a70669ce854,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223928,51.752620,On or near BADGER WAY,E01023936,Welwyn Hatfield 013D,Court case unable to proceed
f9c3ce240a164cb71013ec3c3b951d1fc32c6690238214b0741dce7d1eb7498f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396013,51.658971,On or near GARTLET ROAD,E01023859,Watford 009A,Court case unable to proceed
fbc5b2f3f20e921ec2ea95f29d9cf235494c43db9ebc1bb648f81e343029506d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.002730,51.763942,On or near NEW RIVER CLOSE,E01023331,Broxbourne 002E,Court case unable to proceed
237b2ede366eebf2ed0fa2a88ac65d68d1ac374e1aef7dd2f3cfaa82c734bd5e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457668,51.772806,On or near Parking Area,E01023393,Dacorum 007A,Defendant found not guilty
1a863ec9cd5ff20a3f389668dcdec480be7d76e70db2f345893483bc9c01da3d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253090,51.653865,On or near TEMPSFORD AVENUE,E01023547,Hertsmere 009D,Offender fined
b50037baa4a17a5ad5c7000d6e32b634898bc1d91f1b382db8d30ee17f49fa8a,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342702,51.752161,On or near SPICER STREET,E01023745,St Albans 014D,Offender sent to prison
4b2e104ea95bdfd831eef67799665c7d7c401969ff53e535e07bd7568e752b28,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.268790,51.954105,On or near Parking Area,E01023602,North Hertfordshire 010B,Defendant found not guilty
76aab8b9890e48ad805c2168c6145ef5d9f73c0664ab6f4c78856f17ebd4e90e,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.134443,51.874854,On or near Petrol Station,E01023454,East Hertfordshire 003C,Offender given conditional discharge
41cb152459525d569bd9bd077c87a1daf38c3255cdb9ff389f4bc01f878d4c2c,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236700,51.759862,On or near CAVENDISH WAY,E01023922,Welwyn Hatfield 012C,Court case unable to proceed
7c02de43c573756ac0d858b64af9c27783c00f7d6d1fbc0bede4013826f90a1d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389527,51.627796,On or near FAIRFIELD AVENUE,E01023844,Three Rivers 012D,Offender given suspended prison sentence
b3bca41c3018718be2f24471f4689a9cc000b4756e08e22f6f1131ec73f2d358,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190217,51.699259,On or near DARKES LANE,E01023578,Hertsmere 001C,Defendant found not guilty
d54bdad4f1e675fd0beefff320d8bbeb0ae84db782282f7ef5ee9fec7357ecb2,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018489,51.817731,On or near EVERGREEN ROAD,E01023518,East Hertfordshire 012D,Offender fined
99ff0a2347d849ca1d254ba0eef8527aa065e63c3cc11cee53c89cc1f9946dfa,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168810,51.880891,On or near LYGRAVE,E01023766,Stevenage 012D,Offender given community sentence
9f311ed7f7df086db84c858615eabb932aeaa244369cc607112c96dbb2c6fab7,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,0.147955,51.813873,On or near Petrol Station,E01023501,East Hertfordshire 011C,Court case unable to proceed
448e366c30ea623dcd961fed1fd3455d6fcb768805940c2710a9602426743df2,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398682,51.654628,On or near MARKET STREET,E01023861,Watford 009C,Court case unable to proceed
d12defef9000c6e1bdf3607f76733ba4050fc0553442bfe94dfe0ca49758c960,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.267833,51.952886,On or near DACRE ROAD,E01023601,North Hertfordshire 010A,Offender fined
c2de4b4fb0fff05331f43ecf1638f2ea7395492e8119ac008e1e8e4eb7314b2d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032977,51.811554,On or near WEST STREET,E01023514,East Hertfordshire 012C,Offender given community sentence
ce3faa617c96be132c89ab50c92c426f245400c76fe66e7e76baa9da311a2dda,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Offender sent to prison
58a130bb38e70687ea2545883277b107020bbc17ca52809497cb70f4431f4544,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457668,51.772806,On or near Parking Area,E01023393,Dacorum 007A,Offender fined
4efc96ddabdd6e6f323927d84ce6d5a5e7b1cd37f53509fcbb515ce12dd5f936,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007648,51.769088,On or near Supermarket,E01023329,Broxbourne 002C,Offender given community sentence
624cfaf6bcd7f0818cf8985254cb448088f1e41d2b8bd0a2abb67af8e733f0bc,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040375,51.710155,On or near Petrol Station,E01023303,Broxbourne 008B,Offender sent to prison
4405c059b55a833d2c00ca5e2bb2674878fba6102296d72ffe8bc53438e9fc92,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076597,51.796629,On or near MARKET STREET,E01023478,East Hertfordshire 017D,Offender sent to prison
d31f7ebf163beee09e206fddbb500fe27336a2e58f16eb36661e195c23b246c7,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451081,51.748847,On or near GAMMON CLOSE,E01023357,Dacorum 020A,Defendant found not guilty
ebcbac01332bc55bc04f8431fb6702367f35ea6185694788654f42b41d738863,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196134,51.791312,On or near MILL GREEN ROAD,E01023940,Welwyn Hatfield 009B,Offender sent to prison
2baad1411329a2a3a9fcc112fc006eee0fca3ce92ebb724b2fb0f95fc7e0e780,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276929,51.954378,On or near BUNYAN ROAD,E01023602,North Hertfordshire 010B,Offender fined
aa85d596a199bfb2669d2db36aa5e660a044f96530e0ae5fd976f01bf571cfe6,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209431,51.907647,On or near Petrol Station,E01023776,Stevenage 002A,Offender fined
b92297dd96f8321104f47802cef46ead78d9ad8cf7ad38fd61c4203dc056d115,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035353,52.047725,On or near HEATHFIELD,E01023655,North Hertfordshire 002B,Offender fined
db0b829a4625aa9593604a6109465d9813d80696a2c6d5c7144fb03b94efd3ef,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182853,51.865913,On or near Supermarket,E01023628,North Hertfordshire 015E,Court case unable to proceed
1c59cc47ed6cae31dfa81c95714b7046196224b783e293c47b7029cceeaf11b0,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182853,51.865913,On or near Supermarket,E01023628,North Hertfordshire 015E,Court case unable to proceed
2b1c0f99e15ecfa6b07d49133509759be23a3f10c62f50b610c8be34bb850e18,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085431,51.787341,On or near HORNS CLOSE,E01023475,East Hertfordshire 017A,Offender fined
c7020bedf6c14958fd7c725c1b2792e6729e697d4b00c5af43ae6454b4277e2f,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397096,51.626227,On or near Sports/Recreation Area,E01023844,Three Rivers 012D,Offender given suspended prison sentence
3f363f383b14eec0c13939dd7fab46cdcec7eec3697276c23201cb73124562eb,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031623,51.810992,On or near HIGH STREET,E01023514,East Hertfordshire 012C,Offender sent to prison
355ba6cd7d1d3466a81d628b7b0cd812f412d4c67255594242b9a8156366795d,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661996,51.794102,On or near Shopping Area,E01023420,Dacorum 003C,Court case unable to proceed
2dca4c066c908f891abf8f6439b8a26cf52b0f9ec3bf23e7724e19bc2802ab52,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338890,51.748672,On or near SOPWELL LANE,E01023726,St Albans 012A,Offender fined
ff4240026ade7b3e64640304cff18e00291ef5487368d28de93508490a6d19b6,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Offender sent to prison
5e5de9974b62b1fcac607c577275311d49cd688c790c3affef1596f5f29e51fa,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229428,51.979506,On or near STATION PLACE,E01023644,North Hertfordshire 008A,Offender given community sentence
6fb1c91d9bf822dcb8c0448ae5a4ea39ceec5ca01700f56487acab38a2cf5f07,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007648,51.769088,On or near Supermarket,E01023329,Broxbourne 002C,Offender given suspended prison sentence
a12653c94d5235e43f5f40cb40108c27be4110f33636892f916822c3c0d30bf4,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293030,51.959989,On or near SEEBOHM CLOSE,E01023613,North Hertfordshire 012C,Offender fined
46d1795eb680a5c4172f96358e3d8e35241fce0ada09ac81d43d913727ede290,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Offender fined
690eccfcd089feca41cfda93ede9eaf436e55f0a1d5bfe5add75aa5a5f1cd395,2014-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407378,51.660582,On or near Further/Higher Educational Building,E01023888,Watford 008C,Offender given community sentence
