Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
447a84c00ec26e681e859f601a22c96aa085d4133f996d6548525d15c40fac1b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.702724,52.265282,On or near WAVENEY ROAD,E01030131,St Edmundsbury 003B,Investigation complete; no suspect identified
cd64ececab678cefc46f21d172dfeb1cd6ec9ce168a6e0a39694f8235459af3d,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.783458,52.334053,On or near ST EDMUNDS GATE,E01030132,St Edmundsbury 002C,Investigation complete; no suspect identified
4a381aafe3932e91bc90702e797849d39380b23f13fd40cd92c58a103b6fe543,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.778849,52.334764,On or near POPLAR CLOSE,E01030132,St Edmundsbury 002C,Investigation complete; no suspect identified
6af64bc86a358a6dded86f42333ff2d7a10cbb3de15516602aa683fd70622edb,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.727509,52.292967,On or near CHURCH LANE,E01030133,St Edmundsbury 002D,Local resolution
21d641fce139f2ff9e9639f522003771737c2db278003f7ec8c2e6a70e990ccf,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.630590,52.265392,On or near ORCHARD CLOSE,E01030134,St Edmundsbury 008D,Investigation complete; no suspect identified
579545b0e803558269cedc851d4676be673fd779eca44c0fb28b4c761ecfec65,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.717868,52.304133,On or near CULFORD ROAD,E01030135,St Edmundsbury 008E,Investigation complete; no suspect identified
46dd232381930b66c8b214476544f3038c52decd320930df22b1bdb5ceff9c07,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.685409,52.298401,On or near Park/Open Space,E01030135,St Edmundsbury 008E,Investigation complete; no suspect identified
71cbd6c8c289b4293a6a444db8e61ec73db11d8eac0f65a28275d4db6d698e04,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.711853,52.257311,On or near WOODFORD GARDENS,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
eed4797b9fcbbb8c553cf2c090696fee6e42903788166d8ef28a7378d6e03f66,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Offender given a caution
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Offender given a caution
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
b5166a4384b2d710ba411a64bc5babdd0e09c9a0df01c3f5c9e159655a797b5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
152b3d52ee93f12cb8d8bf7494436b822f764c4a0b53be123a572103fe197134,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.706621,52.256343,On or near GAGE CLOSE,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
dfadbcef657e615034358b266034d0600cfbb22622c0d3a77631ca110673d242,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Offender given a caution
09d9325ba81b7e1b420dee3dcddbdd2b5f3cf0a61fb55e3a28855f9b603e4a55,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.712953,52.250856,On or near IPSWICH STREET,E01030137,St Edmundsbury 006D,Suspect charged
72b2a88e408f6339250d49f9bb3e0923f69a9183aa2d3b663e9dea2d685a52b1,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Local resolution
91fe31b9d251b5a06e04b2ca77970caabbdbd3366709ffe057c9bd0032a92845,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Local resolution
451966619517808dae37b9eb38472de9228923224a9f1c6d55e426637b250d59,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Local resolution
3166993d15cc4d07d7fdb614a8b3779a8e76b5263c3f4785ad6463d376b1b61b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Offender given a caution
a66b6745ed46f690f84886c9a7817404b8218228e213445427a407d3035f6da9,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
12c82c3563531fafa1198c6d9e80703f3bf61ff22f673277a8f0adbf9df18137,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
12c82c3563531fafa1198c6d9e80703f3bf61ff22f673277a8f0adbf9df18137,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
12c82c3563531fafa1198c6d9e80703f3bf61ff22f673277a8f0adbf9df18137,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
f3945d89fa4245b61ffe8c5c6d9e22d5d94ae17f939a05fb289520a7fed98032,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.706847,52.254522,On or near A14,E01030137,St Edmundsbury 006D,Suspect charged
55f0af8c8b2aceea9c8b865f37d4dd78a619dfaf19409f84a4fa41353016a2fc,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Offender given a caution
55f0af8c8b2aceea9c8b865f37d4dd78a619dfaf19409f84a4fa41353016a2fc,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
4ef6f28657c30fb272c9c38498c902dedb0a507ca0c7956df4804eb4bca788e1,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.782684,52.233072,On or near Sports/Recreation Area,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
0f2a395e0bff2bd1dd38a09d609ec89dd9bf7301d5cd949fa5fa011e44c1c984,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.802198,52.222457,On or near SMITHY CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
3d8dc3b9fb92215c7f9033b634ff8a010727238e0687b0b9eff90299f9dc9667,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.802378,52.220654,On or near ORCHARD CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
4004a9156c0e59ca194de9a053bc0291eeb37f6d11f0cfb0dc9e45c190c54ac1,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.802378,52.220654,On or near ORCHARD CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
88aee10eb6b2aca9338dc253f29f7b4868cc3f06abefffe91357917f7ae42ccd,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.769129,52.217662,On or near THE DRIVE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
2a8c3aed8b75acebe64bcc129167599b4619b36a6c840649942d40c248c86cba,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.775088,52.240427,On or near FOUR WHEEL DRIVE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
a552d590b4fd9353b552ae5f06dbd52856900ea73208ae5a087343f59cdde88c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.804547,52.222320,On or near PRIORS CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
e89a1f8e6d138280833d370ea39b10184f357b644c75f6a8f435680d9da38dab,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.802378,52.220654,On or near ORCHARD CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
8e040a10f1f3421884e384ab60b59e49c758128f64c7e4561311311cbdbecab8,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.804547,52.222320,On or near PRIORS CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
6e716d02901c745ce46e7d9da3abfc03219dfa458141e9018595cd8f17c957a2,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.804547,52.222320,On or near PRIORS CLOSE,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
43b959f9b580a78c8464a4ab98dab8ca9e6446a9c52192ed22a6add0d26988f2,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.796475,52.198491,On or near OAKEY LEY,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
9c6f2678b70b75e6fd2e3d209127c5150185ba4a9f6c71bfa7b553b228c5e3a6,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.796475,52.198491,On or near OAKEY LEY,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
dca6ce7bb5d4860a8cf192d43b0dca767e6c76d702f02a728724239b1a4f3a73,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.796475,52.198491,On or near OAKEY LEY,E01030138,St Edmundsbury 004C,Investigation complete; no suspect identified
dff1b97c2635d75d96057ac0f0b7ff60385b89d8c66d0373a9c82d46d9b9f13f,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.693732,52.258626,On or near BOBY ROAD,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
761d075c3335d5fd2127e321d47d35eeeb2768c88ae4f4125177139bdd97c7ed,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.700195,52.255987,On or near BEETONS WAY,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
845cf82674351344985162bbd930cdddcc9900132a1c8f44dbc4d79d1462daa6,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697774,52.260035,On or near EVERARD CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
d7980c848e33a700fe4ec6639e7e953e48532c7692584c51a115ac9335210c92,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697774,52.260035,On or near EVERARD CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
d7980c848e33a700fe4ec6639e7e953e48532c7692584c51a115ac9335210c92,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697774,52.260035,On or near EVERARD CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
0451a837a51b6eb2aa9280e9991fb3731f8c4a587e4e406f1b5c81ec281f3557,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.693732,52.258626,On or near BOBY ROAD,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
25a9d98ea999c31a927b6be41cf4a8a46c86346547cad1d310b1ae231c87bd27,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.692389,52.256534,On or near FIRTREE CLOSE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
25a9d98ea999c31a927b6be41cf4a8a46c86346547cad1d310b1ae231c87bd27,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.692389,52.256534,On or near FIRTREE CLOSE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
25a9d98ea999c31a927b6be41cf4a8a46c86346547cad1d310b1ae231c87bd27,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.692389,52.256534,On or near FIRTREE CLOSE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
64391182d09a122977ca37ce676c3ec72d5364ef15f03f51efa559ab8f722cd9,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
614ee7e3446be19ac5595800c55e7575613e6bcdc120d73c18eb6180fdd832dd,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697745,52.255207,On or near TREVETHAN CLOSE,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
d95c33b9a654f36d39db4d8c2e05217ce5e9024c5f248ece5a2de228970ee7ac,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
f9cc7fda76b71f13e24428c0e754e0bc46903d4d458b744f68eb0b848ccea99b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Suspect charged
f9cc7fda76b71f13e24428c0e754e0bc46903d4d458b744f68eb0b848ccea99b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Suspect charged
7f40fb9f3f74f9b53d159b02c2083f9f85bedd3f4b85e2302a7ef27d1e7366c4,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697745,52.255207,On or near TREVETHAN CLOSE,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
97958f3c8a2703935c68f8294c0c65884db91fdfcd405a568e11a3047f4355d9,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.695329,52.260801,On or near SUMMERS ROAD,E01030141,St Edmundsbury 003E,Investigation complete; no suspect identified
e4fcaf3f058821024fd064bf6adcf527b90855b890640fd0de771f30430371c1,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697053,52.263370,On or near BALDWIN AVENUE,E01030141,St Edmundsbury 003E,Offender given a caution
badd705164f48dab668ab488b14562a039e3763aaab2ed77bd779962be7ff534,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697367,52.264190,On or near CUMBERLAND AVENUE,E01030141,St Edmundsbury 003E,Suspect charged
2575382b475e7a847cfa3ba401dac8b5d5cabac8e7a495ef28c18d705e8c8563,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.697367,52.264190,On or near CUMBERLAND AVENUE,E01030141,St Edmundsbury 003E,Suspect charged
14848cd8d3e2f71e9022f95ba682f9e765ef6a80cf9d18184219c352edb77f3a,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.695869,52.261481,On or near CLAY ROAD,E01030141,St Edmundsbury 003E,Investigation complete; no suspect identified
44fa6a6dfa2f585e05ecba6586998b50f9f7e57ca7fffb0d1bdfc64855500835,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.695770,52.261295,On or near ION ROAD,E01030141,St Edmundsbury 003E,Investigation complete; no suspect identified
95c78af831d066515b7ef0e8d856b690ca5dc562df0d0fb5caeb8ed3c9414285,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Investigation complete; no suspect identified
35c4cc370f6f57182b7422267c89923c690eef6a5b1377c13b614897020fb6b8,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.719044,52.229933,On or near SANDHOLME CLOSE,E01030142,St Edmundsbury 009B,Investigation complete; no suspect identified
0660f0427a7168821f49d983f231ceb2130ca4ec072f51009daa12ec0a6928c4,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Suspect charged
f123a82ddc05542dc1b97f0701fbe7bf3ced7076bf60de5f0088417cd1ca8b6b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.721663,52.232292,On or near Parking Area,E01030143,St Edmundsbury 009C,Investigation complete; no suspect identified
51d1e684e022ee91ce9137267bc22539b831d2f8a5adbc834bd40f4829096bf6,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.723477,52.227952,On or near REDWING ROAD,E01030144,St Edmundsbury 009D,Investigation complete; no suspect identified
1d33462ef373b8f5b7ea5ddf07fea995df4a7129d94191e00d9d0f44e531a9e5,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.729052,52.234792,On or near BYFIELD WAY,E01030144,St Edmundsbury 009D,Suspect charged
948eb06ab128256d6bff1f52fc3e2d6b0f52bcc5045630f9419499266c049299,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.724131,52.230500,On or near SANDPIPER ROAD,E01030144,St Edmundsbury 009D,Offender given penalty notice
f06c3688bc8765ae3a73bd5f0d81486e1e1e7c6f1cc4cd7f3f334baa98a5394e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.724131,52.230500,On or near SANDPIPER ROAD,E01030144,St Edmundsbury 009D,Suspect charged
b40b19dea25e73bc96ba991d9d172037bb9971721aec7f8d74b3d0139dfbf20e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.724131,52.230500,On or near SANDPIPER ROAD,E01030144,St Edmundsbury 009D,Suspect charged
4ac11c5ef87eccadf9eaa6db3593d2d69a751a5e039d003ef02e1128786b3c9e,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.885274,52.323380,On or near MEADOW COURT,E01030146,St Edmundsbury 001E,Investigation complete; no suspect identified
5cb84e3e0c53ac70fa5aa76134f9f0b1a43999098a87f389c03b151921e13168,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.708879,52.234969,On or near ILEX CLOSE,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
678cac9c1d1219c87771e62219b4d9d579bf5d71815b4900bd59f4bffa521091,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.692557,52.233437,On or near FOUNTAINS ROAD,E01030149,St Edmundsbury 007F,Investigation complete; no suspect identified
5d2198fb223e6e4fce660ad633c476688abc3f18557dc464abb218b09e2c8c5c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.589035,52.215026,On or near CHURCH LANE,E01030150,St Edmundsbury 010C,Investigation complete; no suspect identified
20461260cc5bdb871a23b7cb935d97633518ce9a4e535080d857e3ee82b10b1a,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.471145,52.109033,On or near THE STREET,E01030151,St Edmundsbury 011C,Offender given a drugs possession warning
109c2572dede0d167a5ff88b6b8278b6a1c56c656e4b35539240c05d59c12420,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.396081,52.102867,On or near SILVER STREET,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
12873e095bf7e43c976928601d703de44a6b1eee7f1c0312b671b7ab6ff808db,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.589352,52.169253,On or near LEISTON ROAD,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
8b1055f6db986c97bd34062f5cf06a77582decd3d98bb001218fbff4ad9a52ac,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.589352,52.169253,On or near LEISTON ROAD,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
e190fd8c31b8c161a1446da02494056ee46a046735e3deb4b008ef11fb17086e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.613707,52.181317,On or near THE WHINLANDS,E01030152,Suffolk Coastal 004A,Suspect charged
e190fd8c31b8c161a1446da02494056ee46a046735e3deb4b008ef11fb17086e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.613707,52.181317,On or near THE WHINLANDS,E01030152,Suffolk Coastal 004A,Suspect charged
cad3800b8944710e67f789301d30235a7ad62f635d6fa1b9116a7c3f216ec2ad,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.613707,52.181317,On or near THE WHINLANDS,E01030152,Suffolk Coastal 004A,Suspect charged
cad3800b8944710e67f789301d30235a7ad62f635d6fa1b9116a7c3f216ec2ad,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.613707,52.181317,On or near THE WHINLANDS,E01030152,Suffolk Coastal 004A,Suspect charged
1fda47ee975f9aa2c59b0e58fa11cfe56dd3d09a43f2157ab9e93969450b6e76,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.591651,52.159676,On or near FOLLY END,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
03a6d736bfa1072a7bf8b1e028a872eac782e0bdd1efa145fb0ee1a6615f5d1d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.595015,52.158224,On or near BRITTEN CLOSE,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
93f5b3e4b0b370a68f8c970be6920b0bc11ce887f375e09a73b0ee125e150d0e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.595015,52.158224,On or near BRITTEN CLOSE,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
f29bbb932e618ab3d53924b13bd2e21bdec4cb3d976486b1ab12bfd459bff727,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.595015,52.158224,On or near BRITTEN CLOSE,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
59ef5f040990397a049563eb5d5d3a594e0401f23be0e024dbee79859cdee5bb,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.595015,52.158224,On or near BRITTEN CLOSE,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
34cb15b394d7621e63b5f589558abf645b539be15c4045e28bc4ad387fbc4ea0,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.601951,52.151212,On or near Parking Area,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
2cfa610ee7a4d315bea35000cbe9da9e82cc69065c4bc43fe1faed790b0932d4,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.601951,52.151212,On or near Parking Area,E01030153,Suffolk Coastal 004B,Offender given a caution
fd24fcda1c082e774105dbbcfde69f7aa4aa706524ea25036ad575c7e31c4d7d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.593758,52.159683,On or near THE PLANTATION,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
c05d596df593db8b4bc68b219defb7f6bb60c292b3aab8573e305151e1d196e1,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.603422,52.157832,On or near Parking Area,E01030153,Suffolk Coastal 004B,Investigation complete; no suspect identified
b82ed573b56aba8b6e44a45678e31bff88d589736159f88e32eda8e19ea19b46,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.602073,52.152359,On or near Parking Area,E01030153,Suffolk Coastal 004B,Suspect charged
f9275d7fa3416c261ae4cce0450fd96a99e7c1c47fe999989ddb0c59dc08f063,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.334932,52.180640,On or near HARRIERS WALK,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
00af95c5cb020e9d65d961d46b9cb77899b980f94edc8ec3ae0a904d2790c6af,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.311405,52.189497,On or near MILL LANE,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
2964e8c45f1ea22eaffc534ca9d2457fce30922d930af4cbf6c2a808d0fc2243,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.265939,52.220428,On or near LITTLE GREEN,E01030154,Suffolk Coastal 002A,Investigation complete; no suspect identified
ec8e876614e545f8e1c6b8986466afc98edb36e9748ff43f2381bbb143548dad,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.302738,52.099025,On or near RANSOM ROAD,E01030155,Suffolk Coastal 008A,Investigation complete; no suspect identified
5bd4b4c9a708733498ba7e3ad8b98abaa2cc9ce3006a88b59e03220027f8b6b4,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.312044,52.099654,On or near WOOLNOUGH ROAD,E01030155,Suffolk Coastal 008A,Investigation complete; no suspect identified
bc411028b7d308906fea9661611992053b015dc6565ef7a91fe2aee26b4d11e5,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.357466,51.979310,On or near GULPHER ROAD,E01030158,Suffolk Coastal 013C,Investigation complete; no suspect identified
20eaee7082899583eae8d8c7d7bd3c1239d493edfdc868aa8cebb464d2404d0e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.367742,51.982704,On or near RUE'S LANE,E01030158,Suffolk Coastal 013C,Investigation complete; no suspect identified
c87254adfb6b73c0badeb8d7471f5b43268861a866b83a8400329f9fbdfed026,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.367742,51.982704,On or near RUE'S LANE,E01030158,Suffolk Coastal 013C,Investigation complete; no suspect identified
2bcca5f28ee992accf5ba6f91c081172629ebbd7faff614bef11d302d5c65684,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.371816,51.971200,On or near BARONS CLOSE,E01030158,Suffolk Coastal 013C,Investigation complete; no suspect identified
7d434036a85534b0e2da34a2a0190a8190ca0aefebf5341834496e09e8365ddb,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Investigation complete; no suspect identified
97f0391a22c473aebe12c6b209669d19e5f84a3e429268497d59b0fefa55af09,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.340496,51.972633,On or near ST MARY'S CRESCENT,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
97f0391a22c473aebe12c6b209669d19e5f84a3e429268497d59b0fefa55af09,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.340496,51.972633,On or near ST MARY'S CRESCENT,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
60bdbd7630244298c68a401abb1fef41077928943beb7c42eb028411e814432e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.336279,51.968606,On or near HAMILTON STREET,E01030161,Suffolk Coastal 014B,Investigation complete; no suspect identified
431448a080d2e6af32570681da388ef9ef4a173953e6eb1ad9d91f84a275d227,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
e43d0e982a531fa917b17d0a43ea28f2ff681e801bb158a8933afce4d62d9fd5,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.350910,51.959781,On or near Parking Area,E01030162,Suffolk Coastal 015A,Suspect charged
4d86a79ba1db879eeff265795de05f061075d45c9e6c36ae2923b98a6b4d881d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.346098,51.958505,On or near UNDERCLIFF ROAD WEST,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
b390a0b22c0e1340a0ccf72d5d166a183e130bbefea0b4ba83a4d5d1466216e5,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.337938,51.950966,On or near Parking Area,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
75fff951490da19ab9961c177568432e2749c9070c69016634b385f328c96443,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.347639,51.966476,On or near BRIDGE ROAD,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
8de4af0bf30a2c4b5db6a5a294acf3a96faabc8b416166e3cdd22263154f5ec1,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.347639,51.966476,On or near BRIDGE ROAD,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
8eea2e1dcdb144ba724ff5f38c0622218e7f152699e054c3a14698d224158ee1,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.347639,51.966476,On or near BRIDGE ROAD,E01030164,Suffolk Coastal 013E,Investigation complete; no suspect identified
