Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6364cfbb45510856767c0a6968bffecc7d1bbceac553f2a923264ad6b3ba78fa,2013-02,Thames Valley Police,Thames Valley Police,-1.211410,51.725988,On or near Sports/Recreation Area,E01028555,Oxford 016D,Investigation complete; no suspect identified
259c392ded2d3cb4cafe218f97c8725266937250922d5c74eeb7ab6ad5824c4d,2013-02,Thames Valley Police,Thames Valley Police,-1.259667,51.753366,On or near ST MICHAEL'S STREET,E01028521,Oxford 008A,Offender given penalty notice
0d88f8c65054d5aaa4d15645376c6d99e89617de701f678963131e1010d31d1c,2013-02,Thames Valley Police,Thames Valley Police,-0.961108,51.451928,On or near BOULT STREET,E01033417,Reading 010F,Investigation complete; no suspect identified
587397f19f72790e82bbaafdf156fb862dc588eb80b3e22be5def40be0d91ad6,2013-02,Thames Valley Police,Thames Valley Police,-1.335312,52.061102,On or near PEPPER ALLEY,E01028435,Cherwell 004A,Investigation complete; no suspect identified
f392404bd0a03dc962dfbec5c2e6937d8081e6831d6a85970c398304367808fc,2013-02,Thames Valley Police,Thames Valley Police,-0.721860,51.522022,On or near NICHOLSONS SHOPPING CENTRE,E01032734,Windsor and Maidenhead 005H,Investigation complete; no suspect identified
4811a4e80eaa434bb959827b1b629fba6aedebd58e8018d5ca2cde2249653002,2013-02,Thames Valley Police,Thames Valley Police,-0.732220,51.423986,On or near PATRICK GARDENS,E01016243,Bracknell Forest 003C,Suspect charged
ba8cc58c6c2097ffec33a230dcb2dbaf41617e28b4aa8459c0a2832c08c02336,2013-02,Thames Valley Police,Thames Valley Police,-0.754371,51.996766,On or near CORFE CRESCENT,E01016834,Milton Keynes 029E,Investigation complete; no suspect identified
09114de1f815f9884695d5b0e7e7674d9c8870f702e99ce9fef579e3c3945e47,2013-02,Thames Valley Police,Thames Valley Police,-1.256963,51.752189,On or near Nightclub,E01028521,Oxford 008A,Investigation complete; no suspect identified
7263d1f5817c8fa51fb018f5aec882d832356279e69cc6e023b8d005272d60ce,2013-02,Thames Valley Police,Thames Valley Police,-0.779308,51.751023,On or near MISSENDEN ROAD,E01017886,Wycombe 002B,Offender given penalty notice
aa40a91f92f2b3c2023599df6d6692ae0a0b9834361ca922f85df13286b90ef4,2013-02,Thames Valley Police,Thames Valley Police,-0.644590,51.523879,On or near PARKVIEW CHASE,E01016494,Slough 003B,Investigation complete; no suspect identified
1c140ea9326c7cc9cc71d27f40b1fadec3c70ab846ba2f683ad0637a6422e22a,2013-02,Thames Valley Police,Thames Valley Police,-0.652662,51.513622,On or near LANGTON CLOSE,E01016472,Slough 006F,Investigation complete; no suspect identified
1f579a1f0545823bcadd4215c75ff321e89aaeb68802a3a7eb1a042e7a88e1fd,2013-02,Thames Valley Police,Thames Valley Police,-1.157155,51.572685,On or near FAIRFIELD,E01028619,South Oxfordshire 015B,Investigation complete; no suspect identified
833674f6abd95fd8ec57eb1a82a7dde4c97d77606188ca18dcb4a95cd7ca246e,2013-02,Thames Valley Police,Thames Valley Police,-0.888917,51.376102,On or near HOGWOOD LANE,E01016611,Wokingham 018B,Investigation complete; no suspect identified
aa43b5bc98c5e1d4a9254aacc57246f2a6655b1c656014f28383c4736f6d76f2,2013-02,Thames Valley Police,Thames Valley Police,-1.581010,51.653430,On or near CENTURY CLOSE,E01028716,Vale of White Horse 009A,Suspect charged
bc65eb6526d50bdc7b8a3ba49e4671b76661e55408c9fa419357024f801cf7f8,2013-02,Thames Valley Police,Thames Valley Police,-0.847199,51.826985,On or near GOGH ROAD,E01017705,Aylesbury Vale 012A,Investigation complete; no suspect identified
504bf0c5450067d4856e783733dcd5ac6538dbe3ac1c062b857660598bd9f7fc,2013-02,Thames Valley Police,Thames Valley Police,-0.753619,52.021205,On or near Petrol Station,E01016844,Milton Keynes 023D,Investigation complete; no suspect identified
180775999af21bf86910b939902b0b8b0ade5e6c5db5ad744044e180152a966a,2013-02,Thames Valley Police,Thames Valley Police,-0.616395,51.513865,On or near THIRKLEBY CLOSE,E01016465,Slough 009D,Investigation complete; no suspect identified
8082c7129455986946cf29cbabc56fcbeb0e5413672285b08e923d1736735fe6,2013-02,Thames Valley Police,Thames Valley Police,-0.703273,52.016957,On or near BEALES LANE,E01016820,Milton Keynes 017C,Investigation complete; no suspect identified
39673f4ce8178efe50baca19461fbd6929c60dfd89672ff7ad39f20d405b1a8d,2013-02,Thames Valley Police,Thames Valley Police,-0.764454,51.631665,On or near LEIGH STREET,E01017905,Wycombe 013C,Investigation complete; no suspect identified
1486d1361be48fc209f456f8cbe6b3108d3507bb26dd0a8228ea395c3128e65b,2013-02,Thames Valley Police,Thames Valley Police,-0.810242,52.061171,On or near THE SQUARE,E01016837,Milton Keynes 008B,Investigation complete; no suspect identified
306aa32ff4c9b50288019e14e90872fcf9037716368bc05fdb7d007a64b578fb,2013-02,Thames Valley Police,Thames Valley Police,-0.829977,51.622149,On or near WIDDENTON VIEW,E01017856,Wycombe 017E,Investigation complete; no suspect identified
de132d58c724b0e9a64b882c59505ab5a721a48180be741c71633a2538b6e8e8,2013-02,Thames Valley Police,Thames Valley Police,-0.766842,51.639477,On or near THE PASTURES,E01017857,Wycombe 006A,Investigation complete; no suspect identified
4fe3fa222e1afc9394345d48219172ed5979ffb7836a70e2ac12a2f613822528,2013-02,Thames Valley Police,Thames Valley Police,-0.816097,51.798371,On or near ORWELL CLOSE,E01017721,Aylesbury Vale 020A,Offender given a drugs possession warning
41d2297fdfbce9ee088408b38c1fa760941f67e68369e0c5f8d0a603a9ffef13,2013-02,Thames Valley Police,Thames Valley Police,-0.795686,52.063811,On or near QUEEN ANNE STREET,E01016841,Milton Keynes 008D,Investigation complete; no suspect identified
24b4b80bca1c852c7b801a645c586a4a21ebf876a0fede66839be1b4a3cc60d5,2013-02,Thames Valley Police,Thames Valley Police,-0.869759,51.559327,On or near A4155,E01017878,Wycombe 007D,Investigation complete; no suspect identified
5c5ddbe5e702e6ba3d321a83eb806cc0dcd4756480adf61237cff506c024aeac,2013-02,Thames Valley Police,Thames Valley Police,-0.611342,51.666165,On or near Supermarket,E01017744,Chiltern 007C,Investigation complete; no suspect identified
ff79dd05d42b516fa4be1ba647941ebc4384df939a8ffbd54ba8248eb4fc1ea4,2013-02,Thames Valley Police,Thames Valley Police,-0.961309,51.438028,On or near MORPETH CLOSE,E01016415,Reading 016D,Suspect charged
68e3ec764dade6076551c8e0ccbda7547449fecce52eafacae008701797b779e,2013-02,Thames Valley Police,Thames Valley Police,-1.322936,51.399384,On or near Parking Area,E01016347,West Berkshire 019C,Offender given penalty notice
709d1bdcb666e13c208f1e446f9accd635d4396ba686ba3acaa32036ff3875d2,2013-02,Thames Valley Police,Thames Valley Police,-1.225021,51.851956,On or near Petrol Station,E01028497,Cherwell 016B,Suspect charged
ca6b9d5bc88aeda164cf572fcfe3813dd2f2c028fe1cdf9e08098b14f556072a,2013-02,Thames Valley Police,Thames Valley Police,-0.786768,51.347070,On or near HUMBER WAY,E01016195,Bracknell Forest 014C,Investigation complete; no suspect identified
97430e4403adf03137d286aad92a96eb5db39e2a2ec4110a5e337576292b5368,2013-02,Thames Valley Police,Thames Valley Police,-0.808457,52.049869,On or near BROOKSIDE,E01016810,Milton Keynes 012A,Investigation complete; no suspect identified
312e3a9607c13aa102f30df421879885fe4395c34624d7e55525f555ae23f9fc,2013-02,Thames Valley Police,Thames Valley Police,-0.721860,51.522022,On or near NICHOLSONS SHOPPING CENTRE,E01032734,Windsor and Maidenhead 005H,Investigation complete; no suspect identified
c0f86dfbf7a0553d3adf1e70a63d13a0e9df56e22925fffce271aa170c18fde0,2013-02,Thames Valley Police,Thames Valley Police,-1.023394,51.452661,On or near ELAN CLOSE,E01016394,Reading 009A,Investigation complete; no suspect identified
8bd8a2785dad7a81cc81f40ee1ae7b247117e0e4af0b5b215f9b5e37c6c3a7b1,2013-02,Thames Valley Police,Thames Valley Police,-0.621640,51.723717,On or near MARSTON CLOSE,E01017789,Chiltern 002D,Investigation complete; no suspect identified
3923a748b790261c0243e3b573b1ac7a56c7a180b0b094b99293e782cfb5f016,2013-02,Thames Valley Police,Thames Valley Police,-0.754532,52.043962,On or near Shopping Area,E01033499,Milton Keynes 014E,Suspect charged
d23d9c698ac1b2a2748c435e8ee6b1cb1efa41b02729cfe22bbdc3e15b5b4a12,2013-02,Thames Valley Police,Thames Valley Police,-1.022704,51.454624,On or near ELVASTON WAY,E01016434,Reading 009C,Investigation complete; no suspect identified
330126ec681205e04165491046c996d820b1718f640c9f55b8dc5cb85db93db2,2013-02,Thames Valley Police,Thames Valley Police,-1.262221,51.411633,On or near HARDY CLOSE,E01016335,West Berkshire 017B,Investigation complete; no suspect identified
7a2ba2b69c7706af344ad8c607f62768b7c8d6ecd7149106377b7e36bb3469e7,2013-02,Thames Valley Police,Thames Valley Police,-0.623064,51.597587,On or near PYEBUSH LANE,E01017800,South Bucks 001E,Offender given penalty notice
faacf7c320525c80582e428b16d5e63de834f4c4481a79d9062dfe91cae54260,2013-02,Thames Valley Police,Thames Valley Police,-0.640176,51.484281,On or near SAWYER'S CLOSE,E01016554,Windsor and Maidenhead 014C,Investigation complete; no suspect identified
4255cc0b5cb98ee6d1df028fe7630113e0b5b2a7a3f946bc249da0cdcee93ba4,2013-02,Thames Valley Police,Thames Valley Police,-1.210484,51.657720,On or near WATERY LANE,E01028658,South Oxfordshire 006F,Suspect charged
c5dae3858fbbd31e522a847542a7f82ea3182b39e2b79b076321c6c8c53ff5f5,2013-02,Thames Valley Police,Thames Valley Police,-0.905762,51.537234,On or near Shopping Area,E01028652,South Oxfordshire 016C,Investigation complete; no suspect identified
919e5092a31be98bcb5bcb7303580034aca3959e9e55c2a6e74a4785a8e00b84,2013-02,Thames Valley Police,Thames Valley Police,-0.747434,52.004739,On or near BUCKFAST AVENUE,E01016741,Milton Keynes 027E,Investigation complete; no suspect identified
7fdeb7341a5987bac8d56ccb082adfd4ac76e1620d64847680ac610517818a4a,2013-02,Thames Valley Police,Thames Valley Police,-0.757363,51.632058,On or near SHIP STREET,E01017837,Wycombe 015B,Investigation complete; no suspect identified
b6d248432ad2068a4cc323fd9a8f3f41f1ce4a52411b55273b3efedc1618aeca,2013-02,Thames Valley Police,Thames Valley Police,-0.747409,51.629399,On or near CRENDON STREET,E01017839,Wycombe 015D,Investigation complete; no suspect identified
c25ce99126250db34ffa1b1d34dd373b1a53daaf11756173f8e0e7bdabddfdc7,2013-02,Thames Valley Police,Thames Valley Police,-1.426568,52.101725,On or near PAGES LANE,E01028508,Cherwell 001C,Suspect charged
9993afe827103712378116bfc3768e716b9387335a010a2ce8f6ac2752bddc79,2013-02,Thames Valley Police,Thames Valley Police,-1.299627,51.829820,On or near Supermarket,E01028490,Cherwell 017C,Investigation complete; no suspect identified
e5a78c59d841b397b77855a3b1eb6e3944aba5c0d166adbf3d4874bfa324ee5e,2013-02,Thames Valley Police,Thames Valley Police,-0.742438,51.704121,On or near POTTERS CLOSE,E01017787,Chiltern 005E,Investigation complete; no suspect identified
42a03c8bd7866f56f230c645b9df06ea58bf75d087a79523e1e69c0ab3519115,2013-02,Thames Valley Police,Thames Valley Police,-0.751454,52.042977,On or near Parking Area,E01033499,Milton Keynes 014E,Suspect charged
d1845d1127a93259748fa28d021a8e12f5d18c88b4d755b373d5ede0607e7768,2013-02,Thames Valley Police,Thames Valley Police,-0.656020,51.402851,On or near Parking Area,E01016608,Windsor and Maidenhead 018F,Offender given a caution
708195c45c468e84f6910f5162a0e6c41c71372ef7c99f3f273d53e6497555e5,2013-02,Thames Valley Police,Thames Valley Police,-0.590215,51.507637,On or near Shopping Area,E01016512,Slough 011B,Investigation complete; no suspect identified
c535aca9149cc06e7c829734dfe7d725bf7cfb22d7ac9741ed10ab9265b9d6d5,2013-02,Thames Valley Police,Thames Valley Police,-1.235467,51.745173,On or near ST MARY'S ROAD,E01028587,Oxford 011F,Investigation complete; no suspect identified
88b098f589044f888618656eeca9a81833e07720378572a39374373a342cdc65,2013-02,Thames Valley Police,Thames Valley Police,-0.731680,52.004930,On or near Pedestrian Subway,E01033498,Milton Keynes 023F,Investigation complete; no suspect identified
67e9d3dec25049747bf3e0e48bd68f9cbe0e0c6bbe52d5f5e7151cfd97aa0b4a,2013-02,Thames Valley Police,Thames Valley Police,-1.323771,51.401277,On or near MANSION HOUSE STREET,E01016347,West Berkshire 019C,Investigation complete; no suspect identified
738c804af19b5c1b6df049cdbc892114ce383f338791b25e9ac562e9cc8a7618,2013-02,Thames Valley Police,Thames Valley Police,-0.739724,52.011077,On or near Pedestrian Subway,E01033498,Milton Keynes 023F,Investigation complete; no suspect identified
8423d44cfbfe8486fe1663f841a3b2c79ec629d7ec61c4b11d5870d5fd5b71bb,2013-02,Thames Valley Police,Thames Valley Police,-0.977012,51.444820,On or near Shopping Area,E01016388,Reading 013A,Suspect charged as part of another case
6c9321abcfc2bf3a8c62112e7bbb9c0ba21850b60c5b1d78094d39367abda062,2013-02,Thames Valley Police,Thames Valley Police,-0.531817,51.524545,On or near BELLSWOOD LANE,E01017835,South Bucks 005E,Investigation complete; no suspect identified
dd6bfad62eba83c08131fe7c1f55fe44e99d81f56f140f0b114e4a112497c8dd,2013-02,Thames Valley Police,Thames Valley Police,-0.789387,51.567229,On or near HIGHFIELD PARK,E01017892,Wycombe 022D,Investigation complete; no suspect identified
66b1db0a5e37356f05076c471ed0c47d0008099c3246aedb0f1492283ee271d4,2013-02,Thames Valley Police,Thames Valley Police,-0.731130,51.644267,On or near Supermarket,E01017920,Wycombe 008A,Investigation complete; no suspect identified
10e5fac3bcbcfd22dc2ba4196b5f11233712ec1cf81953f3c561b9f8487ab380,2013-02,Thames Valley Police,Thames Valley Police,-1.328193,51.396734,On or near POUND STREET,E01016319,West Berkshire 020D,Offender given a caution
9851983d096e1eaf6204634010dd2bad23e0a203c0d3be1829ce80e2b3e4d2c4,2013-02,Thames Valley Police,Thames Valley Police,-0.634437,51.602072,On or near LONDON END,E01017799,South Bucks 001D,Investigation complete; no suspect identified
16a64a17cd5c426d20996899422c12fff0313b7ef7297ffcaa9a8f1a811839f6,2013-02,Thames Valley Police,Thames Valley Police,-0.551602,51.506114,On or near MINSTER WAY,E01016507,Slough 010B,Suspect charged
e4f540c7d194540f1069755178fd695943b19dc651a08fb81549b4ead40157d4,2013-02,Thames Valley Police,Thames Valley Police,-0.755431,51.528335,On or near HALIFAX ROAD,E01016599,Windsor and Maidenhead 003D,Investigation complete; no suspect identified
ff1b91f23dfed48ade4b4542f6de520b50f7974224214b3377fde21a2ad38328,2013-02,Thames Valley Police,Thames Valley Police,-0.768580,51.418637,On or near WOKINGHAM ROAD,E01016242,Bracknell Forest 004D,Investigation complete; no suspect identified
a04f309d25bd1d761946f81b360e0fe9b8978f56415930820f6eb04f1917a147,2013-02,Thames Valley Police,Thames Valley Police,-0.881277,51.433147,On or near BARLEY GARDENS,E01016704,Wokingham 009E,Investigation complete; no suspect identified
358477416281fd703a05f700ef560aa87bd9eade8def12b365f4fcefad55440b,2013-02,Thames Valley Police,Thames Valley Police,-0.654661,51.402116,On or near Theatre/Concert Hall,E01016608,Windsor and Maidenhead 018F,Investigation complete; no suspect identified
e3bcdbb7e73f9ec0360027de8355cd999a78cb1d3a5cf424092307545532e6f0,2013-02,Thames Valley Police,Thames Valley Police,-1.349517,52.069273,On or near EVENLODE,E01028446,Cherwell 003B,Offender given a caution
04e10bb7c86d5bf87e131eb895814d6ef42d02fe9ddebc15d893eba95c8ee1f7,2013-02,Thames Valley Police,Thames Valley Police,-1.228982,51.752638,On or near CHENEY LANE,E01028526,Oxford 010D,Investigation complete; no suspect identified
f9275c8d0a33dd678df1eabd3b3655b9175d4ef5d99c9b4a0084017af3e53626,2013-02,Thames Valley Police,Thames Valley Police,-0.768149,51.625932,On or near KNIGHTS HILL,E01017838,Wycombe 015C,Investigation complete; no suspect identified
0e46268a5923e3482dac7e00805a7261a8b61ba650d10b1a627646395b6f7207,2013-02,Thames Valley Police,Thames Valley Police,-0.946381,51.427123,On or near SHINFIELD ROAD,E01016373,Reading 016C,Suspect charged
1a1da9c1ac9937c4bf3e52358945ddefb40faa86ba82006c9f0c422e7afb6c15,2013-02,Thames Valley Police,Thames Valley Police,-0.974778,51.430845,On or near HAVERGATE WAY,E01016442,Reading 017E,Investigation complete; no suspect identified
9ba880fae32814af3d7d1ca61db28477fabc7aea83e3dd12c3c3266a59b01bdd,2013-02,Thames Valley Police,Thames Valley Police,-0.507943,51.514038,On or near RIDGE WAY,E01017827,South Bucks 008D,Investigation complete; no suspect identified
ff9a45748c769326bd8c43620ce8cbf23b56e8b4a4142cc6ff93471ae342728a,2013-02,Thames Valley Police,Thames Valley Police,-1.233113,51.745634,On or near GREEN STREET,E01028587,Oxford 011F,Investigation complete; no suspect identified
6dbc3678384f9f8bbbb76d162c570f18610af1a04e25712828644a3e5ff9459e,2013-02,Thames Valley Police,Thames Valley Police,-1.205490,51.951087,On or near Park/Open Space,E01028477,Cherwell 011B,Investigation complete; no suspect identified
229697013cd56fe46c6cfcca726218f9711973e9e4939a04c287678b22b85bbf,2013-02,Thames Valley Police,Thames Valley Police,-0.766113,51.617908,On or near Petrol Station,E01017841,Wycombe 015F,Investigation complete; no suspect identified
b31f1f790b5683f997fc4d082a83609eb7251501a0e85daac1f9ec8b9c4def46,2013-02,Thames Valley Police,Thames Valley Police,-0.762283,52.029937,On or near Supermarket,E01016728,Milton Keynes 021C,Suspect charged
96a39dbbb31e5a224dcd00868c370a388ad6b999eea48ad226ffe9455d8ab500,2013-02,Thames Valley Police,Thames Valley Police,-0.808564,51.794761,On or near STOKE LEYS CLOSE,E01017690,Aylesbury Vale 019D,Investigation complete; no suspect identified
7c1d5fc5346e367a41e77a813d4f3d1167642854e59377c1b7b9e870cff42c64,2013-02,Thames Valley Police,Thames Valley Police,-0.728632,52.023545,On or near AKERLEA CLOSE,E01016845,Milton Keynes 018C,Investigation complete; no suspect identified
c71a31c24a075f3682d4b5de7b55ce5c78e720e74c5ed8e04276134b1affb7c9,2013-02,Thames Valley Police,Thames Valley Police,-1.228436,51.747276,On or near WARNEFORD ROAD,E01028581,Oxford 011C,Investigation complete; no suspect identified
cc2c3e2847f986aed5c688c7184e384507e097a96c95ddbb6a969f323900f858,2013-02,Thames Valley Police,Thames Valley Police,-0.813570,51.817290,On or near KINGSBURY,E01032961,Aylesbury Vale 015F,Investigation complete; no suspect identified
057c11ef0c09c22ef448e12989944ed564563d1aa93c7a06d50b1e37374c7b2e,2013-02,Thames Valley Police,Thames Valley Police,-1.230966,51.710005,On or near CHURCH ROAD,E01028657,South Oxfordshire 006E,Investigation complete; no suspect identified
70204464cca6c91bc7bcfb35f0cd7dda300b6201d811ca019a5f026342ddeaa7,2013-02,Thames Valley Police,Thames Valley Police,-1.207656,51.737787,On or near HOPKINS COURT,E01028531,Oxford 013A,Offender given a caution
665075c71d9d7277901430f431842e5e4c8429949d9e4b9497ed2dec699d1cbb,2013-02,Thames Valley Police,Thames Valley Police,-0.911499,51.448349,On or near COTTESMORE ROAD,E01016687,Wokingham 007D,Investigation complete; no suspect identified
5d7effe61431ae6204cf54bbb7d55dd6a5dd7e6300f9ed2d8464313eb33b66f9,2013-02,Thames Valley Police,Thames Valley Police,-1.229595,51.746366,On or near BARTLEMAS ROAD,E01028579,Oxford 011A,Investigation complete; no suspect identified
4c1505d7caf56206baa695a8a18957bf245c7815972f771c6846512640fe2cd6,2013-02,Thames Valley Police,Thames Valley Police,-0.883478,51.723520,On or near HOLLY GREEN LANE,E01017842,Wycombe 007A,Investigation complete; no suspect identified
ea1145d96dac8221ff0e54dc76d124bf86ba8aefadf0b975fe122bf7a70842f9,2013-02,Thames Valley Police,Thames Valley Police,-0.971288,51.438269,On or near CRADOCK ROAD,E01016377,Reading 017C,Investigation complete; no suspect identified
05d1eb62098d938a25042de081e742f95a0bfb197c36d3c583acfa8a8c5feae6,2013-02,Thames Valley Police,Thames Valley Police,-0.750677,51.414869,On or near Supermarket,E01016249,Bracknell Forest 007D,Offender given a drugs possession warning
a21be466bcc028c591e4d142bbac168eea85debb420caa45a12a428665c6c699,2013-02,Thames Valley Police,Thames Valley Police,-0.718743,51.996752,On or near DENMARK STREET,E01016716,Milton Keynes 030C,Investigation complete; no suspect identified
77876f65084884dfaebdaa2e2da4d69fbd573ead983a2bd256733a50ec9647cc,2013-02,Thames Valley Police,Thames Valley Police,-1.318893,52.062654,On or near THORPE PLACE,E01032941,Cherwell 004G,Investigation complete; no suspect identified
e815fdac0e26a98828d4479f9c9c5ade3056cb211f36fd2090c519e6d0801d7a,2013-02,Thames Valley Police,Thames Valley Police,-0.971288,51.438269,On or near CRADOCK ROAD,E01016377,Reading 017C,Investigation complete; no suspect identified
16e3444461eced4cfbd0088ee1d796bec1682c72daa74550210f7f72b6c4b35c,2013-02,Thames Valley Police,Thames Valley Police,-1.006436,51.458138,On or near BEECHAM ROAD,E01016400,Reading 008F,Investigation complete; no suspect identified
a6fa5e84c29f70d57d72613487057d7b35f74a4b2df8f31af769bcf37f702466,2013-02,Thames Valley Police,Thames Valley Police,-0.759446,51.403830,On or near ROSEDALE GARDENS,E01016248,Bracknell Forest 007C,Investigation complete; no suspect identified
933ecfa46e0dd0e86dd5ba62e90e5e9cf231e7b1251896b24a63abc325a11b58,2013-02,Thames Valley Police,Thames Valley Police,-1.316010,52.067106,On or near PRINCETHORPE DRIVE,E01028437,Cherwell 004C,Investigation complete; no suspect identified
091acafa4b7836924642a5387ac43fb10823f6b3ebdbf061c9d6d8257fbe8621,2013-02,Thames Valley Police,Thames Valley Police,-0.798932,52.029804,On or near VINCENT AVENUE,E01016778,Milton Keynes 020D,Local resolution
82a23d3583671ea637610324f36265d1c2d00665d0290b92c09284888eed4dbd,2013-02,Thames Valley Police,Thames Valley Police,-1.339373,52.062681,On or near Parking Area,E01028438,Cherwell 004D,Suspect charged
b4613ed645e3f07920284511262a03f0e260a8cc62035dc000f83b5bcfa298cc,2013-02,Thames Valley Police,Thames Valley Police,-0.735045,52.033361,On or near ABBOTSFIELD,E01016846,Milton Keynes 018D,Investigation complete; no suspect identified
e78e1f7a3b23736937c723596087b1f9797e186ef85ced3d8e80f82c842d9bab,2013-02,Thames Valley Police,Thames Valley Police,-1.587827,51.657186,On or near GRAVEL WALK,E01028717,Vale of White Horse 009B,Investigation complete; no suspect identified
ce8e62f3cb671bd265d599ad1f10f3337d0476f8570f6e81fa79bdcb93f8631e,2013-02,Thames Valley Police,Thames Valley Police,-0.805884,52.052271,On or near BRIAR HILL,E01016819,Milton Keynes 012C,Offender given penalty notice
fb24fc1d18a06a07e48debbbd48a3a6a634842c7e218c49c59035b0aa3a62514,2013-02,Thames Valley Police,Thames Valley Police,-0.617596,51.525156,On or near FARNBURN AVENUE,E01016483,Slough 002A,Investigation complete; no suspect identified
e204ee3cc6d3a34d62ae9130f076ee432799a85d187a4d25779881742eae2f0a,2013-02,Thames Valley Police,Thames Valley Police,-0.774047,51.575927,On or near SPRING GARDENS,E01017891,Wycombe 022C,Investigation complete; no suspect identified
07da1b7b64d793ff9d97af14fef4e469ed4ae319acb9582084147152ebfb4791,2013-02,Thames Valley Police,Thames Valley Police,-0.639672,51.395136,On or near DRY ARCH ROAD,E01016604,Windsor and Maidenhead 018B,Investigation complete; no suspect identified
68f454246290e93566fa1471851d252d640b41c537a5fd0083804fd92762d498,2013-02,Thames Valley Police,Thames Valley Police,-0.760780,52.042140,On or near Pedestrian Subway,E01033499,Milton Keynes 014E,Investigation complete; no suspect identified
003568fe984c53a599344e4c32c58e0755b0a7d46df9ad6cf4586f5b658f19cd,2013-02,Thames Valley Police,Thames Valley Police,-0.962757,51.465538,On or near GOSBROOK ROAD,E01016365,Reading 004C,Investigation complete; no suspect identified
1645de5a987e9e2ec7c2f6c1a21ac26a906f73609ef13d03d2e28f46b0653689,2013-02,Thames Valley Police,Thames Valley Police,-0.776546,51.630623,On or near BOOKER LANE,E01017903,Wycombe 013A,Offender given a caution
a6b75f8c35ddebba212d23978ff1a1969b06ec2ed247cc26f9d2dc553388e125,2013-02,Thames Valley Police,Thames Valley Police,-1.333828,52.062766,On or near Shopping Area,E01028435,Cherwell 004A,Offender given a caution
7d1bb137ec9f1fa28f4b098f898f4b7f3d0d7585a5e5de0d587630a51dcf570d,2013-02,Thames Valley Police,Thames Valley Police,-0.713006,51.606511,On or near BERNARDS WAY,E01017867,Wycombe 018C,Investigation complete; no suspect identified
8439792b6a108fc71fa9324f0396f37a225cfdf955bc332e06f12e124693768b,2013-02,Thames Valley Police,Thames Valley Police,-0.608956,51.710052,On or near UPPER GLADSTONE ROAD,E01017770,Chiltern 004A,Investigation complete; no suspect identified
fd0ad5672c83f4629b9ccb8045aa91800a42c1e619e5e3fea44ef2f92dcece19,2013-02,Thames Valley Police,Thames Valley Police,-0.807670,51.813850,On or near OLD BREWERY CLOSE,E01017634,Aylesbury Vale 015B,Investigation complete; no suspect identified
9d285ab3ff73d1845a34b1144c1727ac223f8fabbef583a1d02569df1f8e2de6,2013-02,Thames Valley Police,Thames Valley Police,-1.256963,51.752189,On or near Nightclub,E01028521,Oxford 008A,Local resolution
f8c72855d2f2bd57c32ae51ab162f19c8ebac76e621cceecff01c11dbffba9b8,2013-02,Thames Valley Police,Thames Valley Police,-0.880569,51.428536,On or near RAINBOW PARK,E01016704,Wokingham 009E,Investigation complete; no suspect identified
5365ea2d4636428f6a68e4710ff8ba29103569d69b5d46d5a310d90e9d97f5fa,2013-02,Thames Valley Police,Thames Valley Police,-0.942463,51.454171,On or near HAYWOOD COURT,E01016406,Reading 010E,Investigation complete; no suspect identified
df37ed8616955d9e9341baa6ad5544dfaf927b61b5d946da580b68fb369f0848,2013-02,Thames Valley Police,Thames Valley Police,-0.728073,51.539587,On or near RADCOT CLOSE,E01016573,Windsor and Maidenhead 003B,Investigation complete; no suspect identified
181916f862b082d9fbd42601a4917635f365757fa20dd6ab95a803acff67e555,2013-02,Thames Valley Police,Thames Valley Police,-1.558267,51.481197,On or near Motorway Service Area,E01016304,West Berkshire 002B,Investigation complete; no suspect identified
163fe528ff4051184b6c74c5f29c82cc1a48669cf218a5898a7dc1dd9ba360d8,2013-02,Thames Valley Police,Thames Valley Police,-0.996158,51.449041,On or near CARMELITE DRIVE,E01016392,Reading 013D,Suspect charged
91c693c454bcdd3c24574e7254d2bf0d4a8b59aae22b12c2fcc0a1e5eace6e51,2013-02,Thames Valley Police,Thames Valley Police,-0.757612,52.042808,On or near CENTRAL MILTON KEYNES SHOPPING CENTRE,E01033499,Milton Keynes 014E,Investigation complete; no suspect identified
797c8df69e91429517a205106cabfdc16f31a5343d6e7e546cfea5c15b245449,2013-02,Thames Valley Police,Thames Valley Police,-0.666306,51.527068,On or near Petrol Station,E01017809,South Bucks 007E,Investigation complete; no suspect identified
c5cab89bdbe6d461de35f545a8a503018d6412b7c85b1cc2442e73b867217eaa,2013-02,Thames Valley Police,Thames Valley Police,-0.598526,51.503492,On or near VALE GROVE,E01016514,Slough 011D,Investigation complete; no suspect identified
da9be6102b5e3dc0dfbc04c48d2ac0b1b41730108f0e56f70bea352100817d0b,2013-02,Thames Valley Police,Thames Valley Police,-0.697133,52.009103,On or near THE NORTONS,E01016827,Milton Keynes 022D,Investigation complete; no suspect identified
8c3c0f11fbe84119757ee46311e360175f1b2c020688d701948f02d311e763bb,2013-02,Thames Valley Police,Thames Valley Police,-0.518847,51.482641,On or near ALBANY PARK,E01016481,Slough 014C,Offender given a drugs possession warning
