Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
93e69509c7c8c70b54d557f3f437b2683b649d5187321d1bf79ffbb1726519e7,2015-03,Lincolnshire Police,Lincolnshire Police,0.045778,53.477020,On or near NORTH WAY,E01026076,East Lindsey 002B,Offender given a drugs possession warning
0c2bc299b2b637c71aacf32688827640112034133f06a0304a342817261f5b33,2015-03,Lincolnshire Police,Lincolnshire Police,-0.012160,52.986208,On or near STANDISH GROVE,E01026021,Boston 003B,Offender given a drugs possession warning
ec86b45342a13efb0240d6a391e9cca8b97c851a6aa1056a14b6f85d343a7328,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540686,53.231381,On or near HUNGATE,E01026143,Lincoln 005B,Offender given a drugs possession warning
5eb33d6a29229eb75aee21b9187e03d6a0c336cbf22a89e7116c0f22db048e5f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.169291,52.677601,On or near NORTH STREET,E01026239,South Holland 011A,Offender given a drugs possession warning
e70337cd001117a6e474f6161bb9952703472e45d3611164d1e9e65441338165,2015-03,Lincolnshire Police,Lincolnshire Police,-0.335605,53.384307,On or near Police Station,E01026389,West Lindsey 003A,Offender given a drugs possession warning
7f0ecbaa5038ec91b7354cd4d7cdc6a813429c3015bec265b7c679c12e5e7bc8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.335605,53.384307,On or near Police Station,E01026389,West Lindsey 003A,Offender given a drugs possession warning
63420b98f8955730263ba9b539c96c64cbdaa3523ad938980965b0d7882715df,2015-03,Lincolnshire Police,Lincolnshire Police,-0.323490,53.322180,On or near MARKET RASEN ROAD,E01026373,West Lindsey 011E,Offender given a drugs possession warning
b16a74a6ab0a39c37e5a9b3cb19868073f94c3e693d9d2173c5e82e2d8abfe1e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.379530,52.738795,On or near THE GREEN,E01026360,South Kesteven 012B,Offender given a drugs possession warning
5ee5fc78c9fb564928d71acbfd2154fefa7c6bd8226982f84eb4fc7f71ee070a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.787012,53.407841,On or near WARREN CLOSE,E01026381,West Lindsey 004C,Offender given a drugs possession warning
c2e174d56a20a298de6b712fc24dbd1216802f31e93d9c5ead9039389dcc646e,2015-03,Lincolnshire Police,Lincolnshire Police,0.004210,53.374850,On or near POPLAR GROVE,E01026087,East Lindsey 003C,Offender given a drugs possession warning
e47cfc62698366cb733217e68722f392fd7af51311cf0ee565c641be6c80875a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538441,53.221177,On or near CROSS STREET,E01026177,Lincoln 006C,Offender given a drugs possession warning
d94ad4ba16eeec262e900b9294fcbeaea0c06e64d5276eab49fffd4576888e32,2015-03,Lincolnshire Police,Lincolnshire Police,-0.488154,52.650909,On or near WEST STREET GARDENS,E01026349,South Kesteven 016A,Offender given a drugs possession warning
198fe2e01198f06495e343551e8baa287c44d86808bb911f331732ce4a5facd3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.488154,52.650909,On or near WEST STREET GARDENS,E01026349,South Kesteven 016A,Offender given a drugs possession warning
eefc92b142c1ee91e731dd086b9b516a9ea18a18c12c2385c3af2d12f549e790,2015-03,Lincolnshire Police,Lincolnshire Police,0.331977,53.142766,On or near Supermarket,E01026092,East Lindsey 014A,Offender given a drugs possession warning
c3cfacd43b15320a5ec996b0a03370c69008d1211077578d2f79e3af22ecdbb0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.394385,52.994754,On or near WALNUTGARTH,E01026208,North Kesteven 012E,Offender given a drugs possession warning
e895b617e33f60da6e8f1c477780ec01adfe534d83173ace6352984b01a65bb7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.394385,52.994754,On or near WALNUTGARTH,E01026208,North Kesteven 012E,Offender given a drugs possession warning
95c632ae0f500f7054549ec36a2ef3ec0f50f68086e65bc13949c3879df1b29f,2015-03,Lincolnshire Police,Lincolnshire Police,0.345759,53.149526,On or near Parking Area,E01026114,East Lindsey 014D,Offender given a drugs possession warning
88f9748d396c610e4ebc3d9d4651ad1ed1b0a7d4fe00d2f4ba9e9346ae603081,2015-03,Lincolnshire Police,Lincolnshire Police,-0.378290,52.769004,On or near WHERRY'S LANE,E01026301,South Kesteven 010C,Offender given a drugs possession warning
2e57c127186bc564eae45a825a1e843a50284887db2c193c884bfe149a380cc6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.139435,52.794916,On or near A151,E01026271,South Holland 007D,Offender given a drugs possession warning
691289dc134c123d66555e93f575542366de952f89e11f6de0e2b31c871e329f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.610360,52.921410,On or near FIRST AVENUE,E01026293,South Kesteven 007B,Offender given a drugs possession warning
8275380411eb0f2ad0a76cf3020b3bc1d86b459d19f417cb9a8a4e856a47a145,2015-03,Lincolnshire Police,Lincolnshire Police,-0.150387,52.790942,On or near FORGE CLOSE,E01032995,South Holland 006F,Offender given a drugs possession warning
f6ea7ae59ae6d261d3c826779a213336e064e8b133d6c6c9087d993591c3086d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.017744,52.982049,On or near WIDE BARGATE,E01026021,Boston 003B,Offender given a drugs possession warning
b516b98afbb0c6fe7a64a4a134d17d04deb3613f7a52663af0096e591921e96d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.150063,52.788429,On or near Further/Higher Educational Building,E01032995,South Holland 006F,Offender given penalty notice
ae3fd32b0a7792128a90e3cc082c00362e91bb3349c7018e1ec184ded21a8558,2015-03,Lincolnshire Police,Lincolnshire Police,-0.314736,52.675856,On or near Supermarket,E01026335,South Kesteven 013B,Offender given penalty notice
b9c8ca8adcab7c3ca297a912b7bbbc4beec70fe6ff2095aa092b9eda3a3d5f08,2015-03,Lincolnshire Police,Lincolnshire Police,-0.036365,52.975480,On or near REVESBY AVENUE,E01026030,Boston 002C,Offender given penalty notice
53c5213ec34c385ea56ef1f6b598d6691f1eb644b215f2285b3b32040c0264e3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.614093,53.234289,On or near OLD OAK RISE,E01026226,North Kesteven 003F,Offender given penalty notice
41614bdf0ebbbd97dd1a9953aebc3e257bd63e13f177e13ed9affec649a81a62,2015-03,Lincolnshire Police,Lincolnshire Police,-0.637076,52.905735,On or near Petrol Station,E01026344,South Kesteven 006E,Offender given penalty notice
c20ae4f1d5b305f906d471d2ef723a6acc31431b47d918042147d19a50feb965,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender given penalty notice
cee8b52e66b8fb406876dc92c1a291d0c0c4a95144d73bc50899b9531edd05a0,2015-03,Lincolnshire Police,Lincolnshire Police,0.085887,53.175230,On or near MAIN ROAD,E01026101,East Lindsey 013F,Offender given penalty notice
9a92d029f79e93f76f9f477c9e95071df85bc0c77629b7ed3da9d334d35b504f,2015-03,Lincolnshire Police,Lincolnshire Police,0.085887,53.175230,On or near MAIN ROAD,E01026101,East Lindsey 013F,Offender given penalty notice
75bd6170cb5d501f1be5d9bfa6e10434d97390725a809944ed4a5ea2a21521ab,2015-03,Lincolnshire Police,Lincolnshire Police,-0.152349,52.787341,On or near Further/Higher Educational Building,E01026266,South Holland 006B,Offender given penalty notice
275f5781702e503895cb811388bab845497b848fa0be8d2d902af18e3a23a163,2015-03,Lincolnshire Police,Lincolnshire Police,-0.152966,52.787135,On or near GORE LANE,E01026266,South Holland 006B,Offender given penalty notice
5bcf808600564b08b51af751f029ab8457dc58b839fa8fdaf3aa82df86c516a8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.615577,53.201269,On or near RUNCORN ROAD,E01032991,North Kesteven 014E,Offender given penalty notice
2f1762ab455e868a9c8c0121df011cc282f16c9e51f31bea926f42458410e869,2015-03,Lincolnshire Police,Lincolnshire Police,-0.157039,52.786551,On or near Supermarket,E01026266,South Holland 006B,Offender given penalty notice
206a1416cbceb6f58cd6dd657eae50b49a4c844e6a2ce21232e78edec6964a60,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender given penalty notice
caaf2cd612a189d7354b2b7ee0781e2ad92ccb954f42bf5d63b5ca72e439c51f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.010694,52.974675,On or near GOODSON CLOSE,E01026026,Boston 004C,Offender given penalty notice
a7ff137a1e027052899f9e40dacab7dac9912b9b87c1b9ab25f894dc53d975b6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.777163,53.399794,On or near LORD STREET,E01026384,West Lindsey 004F,Offender given penalty notice
4b74dc442ad2c7066676546901945f0711ccce4681166d9ce702a0b8971ce718,2015-03,Lincolnshire Police,Lincolnshire Police,-0.150387,52.790942,On or near FORGE CLOSE,E01032995,South Holland 006F,Investigation complete; no suspect identified
e24e3227045c99a7057264828381109237867ef5497bf11543de1dc77e9c178f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.192509,53.438871,On or near CUMBERLAND TERRACE,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
7af9960acb37b08b89c505b949c9e360990c97c32c34eaddd74eb64b8ff1f813,2015-03,Lincolnshire Police,Lincolnshire Police,-0.639479,52.909718,On or near ST CATHERINE'S ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
965ba0f62e0309f7b7e0ba26f7635bc22182ef01856af800b6f291ac4a19ee94,2015-03,Lincolnshire Police,Lincolnshire Police,-0.172073,52.672600,On or near GLEBE GARDENS,E01026240,South Holland 011B,Investigation complete; no suspect identified
1d90c2a4607f2ac3b3b8270b8bdc2b9686db515d12495b237dc18f9dffe5d017,2015-03,Lincolnshire Police,Lincolnshire Police,-0.635052,52.891579,On or near TOLLEMACHE ROAD (NORTH),E01026319,South Kesteven 006C,Investigation complete; no suspect identified
a18b1a22a64ab50eb4af9f5f1826591155f012a5fbfd0ed12a6fdc1a47659678,2015-03,Lincolnshire Police,Lincolnshire Police,0.178099,52.762169,On or near PETERS POINT ROAD,E01026279,South Holland 008F,Investigation complete; no suspect identified
075955ef85efaca1323a20b83e54767cf767ab2aaa0ed792e9ff2566ede55dc2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.463435,53.218094,On or near CRANBOURNE MEWS,E01026206,North Kesteven 001F,Investigation complete; no suspect identified
50f7179c03b4a026e2657a55b931b2eea0c5a79aef5c8d8d6318aecba3b7f324,2015-03,Lincolnshire Police,Lincolnshire Police,-0.549580,53.247922,On or near HONINGTON APPROACH,E01026149,Lincoln 001A,Investigation complete; no suspect identified
9e97449b7382ae40d6c98ca82a837dd03b247944228670c5ae82a81b83f1e8e5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.335605,53.384307,On or near Police Station,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
129eab23a148a1c8c83f9a17b6ada0f43bad13120535f5d29b12cce9bb095ecc,2015-03,Lincolnshire Police,Lincolnshire Police,-0.155255,52.864778,On or near GODFREY AVENUE,E01026247,South Holland 001D,Investigation complete; no suspect identified
654be49c5ba4c105526b53a75b6d90c332de4e07247ca4d666c5c060bbf15941,2015-03,Lincolnshire Police,Lincolnshire Police,-0.706597,53.442280,On or near STATION ROAD,E01026407,West Lindsey 002E,Investigation complete; no suspect identified
3ec26d2a3955e8a0c5693c95e61c65b5f60b34501ea52fec2c0b82aeaf51632b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.010694,52.974675,On or near GOODSON CLOSE,E01026026,Boston 004C,Investigation complete; no suspect identified
31c2f3f863100d8af044b96612e4ad583df4a27f60d375c4d90d304082a7db4e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.184841,53.160136,On or near Petrol Station,E01026082,East Lindsey 007B,Investigation complete; no suspect identified
3c87726799b5e968a85ee77940f7a7d0f51baad85bb6d6b9c3a71104fb1ed3e5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.631699,53.155752,On or near BAILEYS LANE,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
ad9437419169041d2d8b8fdb709a1bfa2d16b1e9fc569b55f7dc7c6b26c7e204,2015-03,Lincolnshire Police,Lincolnshire Police,-0.584037,53.440171,On or near B1398,E01026386,West Lindsey 005B,Investigation complete; no suspect identified
6c8390bdc29ebb6f13b31be9660a35a55465f2b529192ae6585807f882505565,2015-03,Lincolnshire Police,Lincolnshire Police,-0.579805,53.197819,On or near SWALLOWBECK AVENUE,E01026171,Lincoln 011H,Investigation complete; no suspect identified
117f828da79e90fd22f807c4e36ae298bedaf7c973a685c3be64c73288efe22c,2015-03,Lincolnshire Police,Lincolnshire Police,0.342814,53.137743,On or near BARBARA ROAD,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
e5f8d06f637bc45e8a4db7410c412925ee1ec4ad312f890893adc7ba36bad3b5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.421204,53.182086,On or near BARFF ROAD,E01026191,North Kesteven 005A,Investigation complete; no suspect identified
66a05ab076b3a3e13bbc9640d6fb5decdffe3376264e1f53c54ebf5f60b8c4fd,2015-03,Lincolnshire Police,Lincolnshire Police,-0.030392,53.207327,On or near A158,E01026105,East Lindsey 009D,Offender deprived of property
38e037b643c2e50b4ee502b99c52bfac36bfef77e2bba88d4fe027acde64e75e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.537589,53.227280,On or near Parking Area,E01026176,Lincoln 006B,Defendant found not guilty
4cc6cddf63c88b1fe913a52dc67ae390fe253d161967ee51d2dcc4d73d3d38d2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.550321,53.204718,On or near ELLISON STREET,E01026175,Lincoln 010E,Defendant found not guilty
e182f75c2bd1044598769f0c70edb13291518bb17549eda35d16b222b4cde4b9,2015-03,Lincolnshire Police,Lincolnshire Police,0.234890,53.107684,On or near WINCHESTER ROAD,E01026112,East Lindsey 017D,Court case unable to proceed
2227620e8e76e748a38ebddb7dfff24c14b01aa9e0c4bc5b9fe7cb88a19b07bc,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Offender given suspended prison sentence
9625dcfe87594d410af1714c7937a32abad6318b898cb49b0fe4dd8d96347514,2015-03,Lincolnshire Police,Lincolnshire Police,-0.528020,53.196165,On or near ELY CLOSE,E01026187,North Kesteven 001B,Court case unable to proceed
3e958ee0dcf8d55738c254fa4caf7ba38e7cedb9e24f622b1a963942bf3c6936,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538143,53.234343,On or near EXCHEQUERGATE,E01026167,Lincoln 003G,Offender given community sentence
e91a6244ae4ccd4cb435aff1f6504b4bf1493745beaf418b63a9e125ee96dd63,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Offender given community sentence
6ad0375b7a6a0fc310a2d3c74c9071c1d3ac8088f3eb7d9a39d3919691543c34,2015-03,Lincolnshire Police,Lincolnshire Police,-0.632024,52.905129,On or near BRIDGE STREET,E01026343,South Kesteven 006D,Defendant found not guilty
bfe189a5c1353048909d7e4394b116bfc340f2dc42837e4af044d450ae950873,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Offender given community sentence
c6617018cde35b978bfaca193f8762b0848751ee89b9876155bdcc4fc66ebbad,2015-03,Lincolnshire Police,Lincolnshire Police,-0.025782,52.988395,On or near FOREST DALE,E01026038,Boston 008D,Offender sent to prison
f504066713107d738320f68960aa3ec1e1530cadf0b97d599534e9c479734baf,2015-03,Lincolnshire Police,Lincolnshire Police,-0.156064,52.786796,On or near SHORT STREET,E01026266,South Holland 006B,Court case unable to proceed
2ad94401861fd43f2745e081acc2c32857bcafaf3743a86ffd9313426c826372,2015-03,Lincolnshire Police,Lincolnshire Police,-0.527126,53.253239,On or near HARMSTON CLOSE,E01026168,Lincoln 001D,Offender sent to prison
1f4ffa2d2bb8b6ea49a4da354366448db3d5f955a66d4619f76fd5727a2feb99,2015-03,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Offender given suspended prison sentence
50623332a2fbeaef173ab0e12cd34ed8f7483e521c982913b52a30e4496ae121,2015-03,Lincolnshire Police,Lincolnshire Police,-0.557962,53.190724,On or near SIDLAW GROVE,E01026138,Lincoln 011B,Offender given community sentence
06da26eb586be2c830085e3e59890893f59e6f3a4a98eb0e08155af0cd3250bb,2015-03,Lincolnshire Police,Lincolnshire Police,-0.519554,53.232028,On or near Parking Area,E01026125,Lincoln 003A,Offender given conditional discharge
ba90a67c116956079431eb25dd3c13b3eaf7bf7a33f1605c69bd8232e4a30241,2015-03,Lincolnshire Police,Lincolnshire Police,-0.641077,52.906626,On or near LAUNDER TERRACE,E01026318,South Kesteven 006B,Offender given community sentence
e552411cd03a84f62ad4b592bdec4af544ebfaa22d5255bafeea07846bf41764,2015-03,Lincolnshire Police,Lincolnshire Police,-0.524356,53.230056,On or near FLORENCE STREET,E01026124,Lincoln 004C,Offender given community sentence
4d04f9c97b3cbc934509b3e9e038caecb4b4b55d0245d8f5b6efa447ad68713f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.128404,52.798968,On or near Shopping Area,E01026270,South Holland 007C,Offender given suspended prison sentence
5fdbc7e20ff500afaa4f7bf009fb24ec7f862a8e8ad0d1f3ca963f3daf7b7df9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538455,53.234841,On or near BAILGATE,E01026148,Lincoln 003D,Offender given community sentence
9d34cd8cc4ae6b3b801d2356a4d5ae32f3092b4b0a634dd6bcaf6bd6d652cab3,2015-03,Lincolnshire Police,Lincolnshire Police,0.236289,53.106714,On or near HIGH STREET,E01026112,East Lindsey 017D,Offender given suspended prison sentence
3b2769f559154f07479947c7edd77e786eca2338ff9e08a32f70046d7015cc17,2015-03,Lincolnshire Police,Lincolnshire Police,0.335338,53.192564,On or near Parking Area,E01026069,East Lindsey 010D,Offender fined
84eed574aa744dd9d452a44fcdf4e199819aefa7c1e64da34e7bbe5035327e69,2015-03,Lincolnshire Police,Lincolnshire Police,0.001782,53.362503,On or near SOUTH TERRACE,E01026081,East Lindsey 004A,Offender given conditional discharge
6a64f8df5c9e7a3b30df4b8333b8ed1526e427a2428a6fcbb4dda30ab8ac8f84,2015-03,Lincolnshire Police,Lincolnshire Police,-0.541689,53.230512,On or near PARK STREET,E01026143,Lincoln 005B,Offender fined
a3e78c4cc7c35e2b7ddd608c3aa10ccf3f2c7298d6e8a1a64a720b8daf699576,2015-03,Lincolnshire Police,Lincolnshire Police,-0.338623,53.388682,On or near Parking Area,E01026389,West Lindsey 003A,Offender sent to prison
31cb20ee1a56c7dcc2c8d5aae10e3d3c756a76495ce25fac19b1f3fe30dd231a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.040852,52.983609,On or near INGRAM ROAD,E01026011,Boston 002B,Offender sent to prison
15d95004698f57e271a6256ec7732f701841ac95cbbc9da6d17518611a938c20,2015-03,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Defendant found not guilty
ff9c636473b2b883ea34ac1090f0d013b2cc8d5ecd005485689e00c272808713,2015-03,Lincolnshire Police,Lincolnshire Police,-0.549726,53.205934,On or near URBAN STREET,E01026175,Lincoln 010E,Offender given community sentence
f59b10fa79bd70ea259bc926e5ccb984e7492192fc482ecb37f4c75ee13de75f,2015-03,Lincolnshire Police,Lincolnshire Police,0.331357,53.140431,On or near Supermarket,E01026097,East Lindsey 015D,Offender given suspended prison sentence
acd46959642f5ac59d636d65dd664e3d0e3ddf94eeb1f4d3cf7cc7e527750b2a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Offender given suspended prison sentence
48f67090c49e81a3f4772cbc48004f5ecd5c106f3ef0bc6ba6bff88a97c9a12c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.151507,52.788317,On or near NEW ROAD,E01032995,South Holland 006F,Offender otherwise dealt with
47a1ad18571f158ddc8cfa7f970319f2e0862de2681e444b5e23967e2a97e2fc,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540644,53.225115,On or near TENTERCROFT STREET,E01026176,Lincoln 006B,Offender sent to prison
40deab6a4f15263ffdad9d73a2b519fb530d935a3795dfd017ba65022beed2ff,2015-03,Lincolnshire Police,Lincolnshire Police,-0.427909,53.023934,On or near CHURCH VIEW,E01026209,North Kesteven 009A,Offender given community sentence
2f2cf9d2dc7063238c9c8848b0bdfc46f073d05d441bbe30bbbd13149a18b294,2015-03,Lincolnshire Police,Lincolnshire Police,-0.411505,52.998436,On or near Supermarket,E01026227,North Kesteven 010A,Offender given community sentence
c714351222dcf816638b64b083b304b3bb2dab953d8fddd26ed0534676271ce7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.580771,53.204833,On or near Petrol Station,E01026171,Lincoln 011H,Offender given community sentence
3c1a5d7cd6e3d59df905ab5746cc13f11e30e6cd24aa0910b6e8f981f61b55b3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Offender fined
f11ac6933a684f413fce33b4f22d63b981c623e6b34c5f9ed393c747cad07ec8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.544887,53.230299,On or near NEWLAND,E01026143,Lincoln 005B,Offender given community sentence
17a24e8e1646e078215c33ea77a2e4aee802a403d0c21c0b7670bd20220b2ab3,2015-03,Lincolnshire Police,Lincolnshire Police,-0.020281,52.978045,On or near MAIN RIDGE WEST,E01026025,Boston 003C,Defendant found not guilty
d063b922252c9f03c8f70f9fa472e7abb38024545934fa6feb4e1352aaa2981a,2015-03,Lincolnshire Police,Lincolnshire Police,0.057986,53.498854,On or near MARSH WAY,E01026107,East Lindsey 001G,Offender given community sentence
e204e98abade317dc8a7877423901168a9895cb95a353ea69168f1d36a0a7e20,2015-03,Lincolnshire Police,Lincolnshire Police,-0.151507,52.788317,On or near NEW ROAD,E01032995,South Holland 006F,Offender given conditional discharge
1e60c2c8e906a863500d70cdb6b3a656cab138c5a5750eda2893d3fa2eb07bbe,2015-03,Lincolnshire Police,Lincolnshire Police,-0.021602,52.978148,On or near SILVER STREET,E01026025,Boston 003C,Defendant found not guilty
7c783b6a9a22c7298d2e4f7118b6cbc064810c38c0c2929d19a1b863fa37a6d8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender sent to prison
941b3f20ad37c8db05dd32b2118b1f89adc9dafc37f810dc9f434ee0abe1490f,2015-03,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Offender given conditional discharge
3f9a26ff494a119bfd982f44be68b84d8dd25a8afe6b8121a2b0aaa856343477,2015-03,Lincolnshire Police,Lincolnshire Police,0.339932,53.137808,On or near SAXBY AVENUE,E01026095,East Lindsey 014C,Offender fined
f96074b638a9730bf5ffa81f4f081368b1d16494f6f68a16ed73fe7fc3a5ba19,2015-03,Lincolnshire Police,Lincolnshire Police,-0.302638,53.286924,On or near Supermarket,E01026121,East Lindsey 007C,Offender given community sentence
2a0bbde0fcb87898d6d00a109efcddcd9dc027b758cd405edba30d30ca40c309,2015-03,Lincolnshire Police,Lincolnshire Police,-0.641892,52.910051,On or near Shopping Area,E01026323,South Kesteven 004D,Offender given conditional discharge
06c48f0d6487c9031927081e38547d8b2e33e2de844e9c057134ff98c3c061ba,2015-03,Lincolnshire Police,Lincolnshire Police,-0.488811,53.266459,On or near CROSS STREET,E01026395,West Lindsey 010C,Defendant found not guilty
ebdd5ab14dd9b67042bf74d70031a30288e902661ae2b5c0a82cc832de329a50,2015-03,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Offender given community sentence
656086cddff07938a17b6222b812cb49d1588cf6fff4fd951ffff5f7c398dddc,2015-03,Lincolnshire Police,Lincolnshire Police,-0.541898,53.240232,On or near WAKE STREET,E01026148,Lincoln 003D,Offender ordered to pay compensation
ec6d8b32719492246c08b9bcdce3a74ea8cc53bad84744a6560f8c4c620bcb93,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Lincoln 005B,Offender given community sentence
dffb134c6f9a7173612a87ade4d167f38832b18a02b5d57156a81e08942aa697,2015-03,Lincolnshire Police,Lincolnshire Police,-0.136613,52.794656,On or near LABURNUM GROVE,E01026271,South Holland 007D,Offender given conditional discharge
c7579102e9d1dfe379a3f5822fae207c81beb9119bdb0964995cdc566cdaf438,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Offender given community sentence
d279547651ea0051c3435fe12f138c8aa8e9238dd594b2991c78f90a348e2983,2015-03,Lincolnshire Police,Lincolnshire Police,-0.520939,53.251373,On or near Supermarket,E01026165,Lincoln 002D,Offender sent to prison
6c2280a84507f7350464b8dcf0481bf8ae33931f3aedc052837df66c4581e5ac,2015-03,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Offender sent to prison
5e265854670c1ad2e509554373e917c292b531776853114a7bcc4c320abd1f3f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.087316,52.809740,On or near Park/Open Space,E01026281,South Holland 004A,Offender otherwise dealt with
88455d850abb4fb3763fec4071ff69a7adb794d8c7db9ca24813ec8bd4891631,2015-03,Lincolnshire Police,Lincolnshire Police,-0.172399,52.676498,On or near WEST BANK,E01026239,South Holland 011A,Offender fined
1a2ed3c7d0bcb247b496e9d4a80f5bc507be9eb176c703a7470917a4a349e7cf,2015-03,Lincolnshire Police,Lincolnshire Police,0.337416,53.142974,On or near HIGH STREET,E01026093,East Lindsey 014B,Offender sent to prison
429e77098aa0753534aa3f14b8f9af1b2dedee18ce125e013afac6d9e3a9d641,2015-03,Lincolnshire Police,Lincolnshire Police,-0.666267,52.903225,On or near SYCAMORE COURT,E01026308,South Kesteven 005A,Offender fined
ccc15555445675b4ddb0a9c6cc9dfa3d9eb488841c0242601aa1983969451a0c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.036516,52.967867,On or near POPLAR CLOSE,E01026029,Boston 009A,Offender sent to prison
da956667b8469fe4ab965cb2fc1ed27cabe625224cde0fcaf645d89e3c1118a8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645154,52.909414,On or near WESTGATE,E01026323,South Kesteven 004D,Offender ordered to pay compensation
a47befd7458d0467b448ec12b938ec5e2f3edde1aeff42a680102ada0e8f1040,2015-03,Lincolnshire Police,Lincolnshire Police,-0.552514,53.298201,On or near THIRD AVENUE,E01026400,West Lindsey 009D,Offender given community sentence
2ddd3031490ed6d3fe0c4c3251a009f5107af80af519439ea5fb9f5cbcbd5745,2015-03,Lincolnshire Police,Lincolnshire Police,-0.018826,52.981518,On or near WIDE BARGATE,E01026036,Boston 003D,Offender sent to prison
18cc7094edfae34a0f710d9f60762389511f1446b45410951fac55cbab48ea2c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Offender given suspended prison sentence
5b50c7cc34b72521c49d49e6ab08cb2089916f73eb9609b9d3f9f1a1a828bd49,2015-03,Lincolnshire Police,Lincolnshire Police,-0.220962,53.148626,On or near ST PETER'S DRIVE,E01026118,East Lindsey 016E,Offender given conditional discharge
0c58bc7284fee2f26969cc9040b2e969c2bf6321e6d22c32cd961641449cf0cf,2015-03,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Lincoln 005B,Offender given community sentence
