Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4dc0aa37870076f53cef0026a409f3668bfdedbedf4f107a8c9b10986c9843b7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Offender given suspended prison sentence
ce09a7a26b49acfb3a8d49031dda277fa099733538560429ee27d3de7d5564c6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397741,51.661206,On or near ST JOHN'S ROAD,E01023861,Watford 009C,Offender fined
f0a1a50ab086bfab58e0df547cbc59b9282e35a1eb3c006b06b039432a9784f6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473058,51.748828,On or near Shopping Area,E01023398,Dacorum 015D,Offender sent to prison
1b7a6c525d193c52ca9bc0d119315fb22594adc172e8a8a14e823e099d76d3af,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193258,51.884263,On or near Supermarket,E01023786,Stevenage 011D,Offender sent to prison
a50485abec37cbcf941dbd5db6ddd97862bce25429bf0ed0c9cc38d08d71cc9b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.132839,51.917607,On or near MOORS LEY,E01023509,East Hertfordshire 002E,Offender given suspended prison sentence
f05bfcdca93bc57aeb816af6f0ce07988fbfb9627710e1952e5d487bcf817b7c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.442237,51.761696,On or near THE WILLOWS,E01023346,Dacorum 013B,Defendant found not guilty
2d8ded4570af1707cd9b42011ce6e2585ebc7a1b9d29dff1816a8df8d7cd1276,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215587,51.986293,On or near CROMWELL ROAD,E01023633,North Hertfordshire 006D,Offender fined
c3731f1158909f7f1f8cd2d5a5a01aebe6fa54ade9a94a57127d7e15ae7f5ca3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264341,51.953231,On or near STATION APPROACH,E01023610,North Hertfordshire 013E,Offender given conditional discharge
21001b55111fb2bac207f9dcb689f2604fa39c37702fec15355dea0ee3618887,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036240,51.703026,On or near Parking Area,E01023297,Broxbourne 010A,Offender given community sentence
278903d2b63639669527fc375a8edb470bdc8079156c77fc20f2e3dee7800848,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Offender fined
832309c363a9e07ce55192fbc93400891395d9cc0fee52b055b55144c147ff9e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.233803,51.984886,On or near COWSLIP HILL,E01023649,North Hertfordshire 007A,Defendant found not guilty
ba6dcdddc6564be469bff99f9c801768c5ac47fe0176ffede0e0df9f2c36491b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007648,51.769088,On or near Supermarket,E01023329,Broxbourne 002C,Offender sent to prison
e90257f7cca515efaad9c7dc3b51919e27c8dd6b5bd14b0baae04b5d946300f8,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335309,51.742435,On or near BOLEYN DRIVE,E01023741,St Albans 017E,Offender given conditional discharge
d29febec0e4015ca86c6ac14382a9dfd5f33be8fce1f624e27ba6f5f29d344a2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.177488,51.880521,On or near NORTHOLT AVENUE,E01023439,East Hertfordshire 005B,Court case unable to proceed
d1f76af6b647e1166bf01992a3145d14c84e608f189e6a9da2b402efaddefa24,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.101513,51.800406,On or near Supermarket,E01023487,East Hertfordshire 015A,Defendant sent to Crown Court
62fe94af38cc003921f7f58200904805ff26a5192968177a05fecfae0f0734ee,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Offender fined
a023b000f12021d98ec041cf733b6daf86d4ff1de0777b726aee280bd6b90d35,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037456,51.708370,On or near Supermarket,E01023303,Broxbourne 008B,Offender sent to prison
cfb2834e5bed4d9af1ed839ae709c8f80449915398e3a8ae336c71090a166533,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029016,51.692762,On or near SOUTHFIELD ROAD,E01023335,Broxbourne 012D,Offender fined
d06e140f612068a6b2f599351368b7ff9ff21e0fc67cb573e17daed7cc0010d9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181495,51.882293,On or near BROADWATER CRESCENT,E01023783,Stevenage 011A,Defendant found not guilty
a51b69a9dba459d0d5aeba3a6492bcff3225641ef36386ebb4041b5a1701bbaa,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.374183,51.665001,On or near PINE GROVE,E01023552,Hertsmere 008A,Offender given conditional discharge
3b9495d5e21418348a32aa3d80ac3a610b0374b45f2a677f382ed54370c3610c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.405288,51.691684,On or near HAINES WAY,E01023906,Watford 001C,Court case unable to proceed
60fcbe5b224faf3a70bf0a7b1a874a98a40b1e5af68483ae2ddcdb52b6ffc75b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470965,51.747749,On or near SELDEN HILL,E01023398,Dacorum 015D,Offender fined
faf7e6f9325ae12bd54c02b967272204bf0af3c0b355a12b8362408ed00b4d3a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189920,51.808527,On or near Pedestrian Subway,E01023912,Welwyn Hatfield 004A,Offender given community sentence
fec33918ab0e5587cef59601fb766b1b69299b616d9376df1a7c34a437632b7f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022125,51.737968,On or near Petrol Station,E01023340,Broxbourne 005A,Offender given suspended prison sentence
a6271aac517974919e66eeae70c32e73b2c8ab1c9a50edfe442e7cca301499ed,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Offender given community sentence
c0e2873b55707d5f36d3460c4ac4cc6460334fad237de13f818e860067dd8377,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.052210,51.799861,On or near LILBOURNE DRIVE,E01023484,East Hertfordshire 016C,Offender given community sentence
dc5078f9f8f323e5db16be7b0775b8be1fa695c92fa19cdc643f857a54364335,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399018,51.672967,On or near HALSEY PLACE,E01023857,Watford 006C,Offender given community sentence
b841b3bf8d410eefcb8142f332910f18675c7e9dd0bdf5858aa0ef6520424e56,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031745,51.811515,On or near Supermarket,E01023514,East Hertfordshire 012C,Offender sent to prison
b83520a94558a974ca0c20cecda2c1a95cdccd31e8db5f90c696016b80f25c13,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393947,51.634394,On or near HIGHLANDS,E01023845,Three Rivers 008C,Offender given community sentence
cfb2834e5bed4d9af1ed839ae709c8f80449915398e3a8ae336c71090a166533,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029016,51.692762,On or near SOUTHFIELD ROAD,E01023335,Broxbourne 012D,Offender fined
0aac1113fbf24762678cba31261b16f239ebaa8b17d48d3938359c19464aa4b8,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350999,51.716894,On or near WITHY PLACE,E01023719,St Albans 019B,Offender fined
1cbf857465dc084829c408e4733e91a934531616139d97ad81fd0a57b494e16b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Offender fined
3556c865465b2685b475f003ea4a0b989a1f5e141d6c9d43aeaf073f378144dd,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.401362,51.656508,On or near UPTON ROAD,E01023861,Watford 009C,Offender fined
d612c4393c78589ecef2c5be21d480e3fff78f00b5d4ffbe2a59695bf1f0bc71,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.183532,51.923660,On or near CANTERBURY WAY,E01023788,Stevenage 001B,Court case unable to proceed
0e214eba3ac68a2ea1a5843c7a11db292f5f92e311bf54582706e0183a7fbc4c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.360879,51.660599,On or near Sports/Recreation Area,E01023555,Hertsmere 008D,Offender fined
28e0b770a3b6bdcd7e3f25bce622e9a996ed6a6486bc572b3466230060257b5e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459527,51.747995,On or near SHERBOURNE CLOSE,E01023387,Dacorum 019B,Court case unable to proceed
e415b3da138e675a14d390f43f1dc4ac7cdfdbb36dfdd72c60855a810facaab2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.132839,51.917607,On or near MOORS LEY,E01023509,East Hertfordshire 002E,Offender given suspended prison sentence
e24fa0931f4c3e0c4750dda2968c203b63711dd5e27e94a6d7af2cd1fc478a3a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179316,51.918236,On or near Supermarket,E01023774,Stevenage 003D,Offender sent to prison
8d79c76b62f2e9f90a085bddbc2901a978cd38fd493522dddca14078e147365e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350582,51.719577,On or near Supermarket,E01023719,St Albans 019B,Offender sent to prison
1f4ed443fbe4dac1092f0f99753ae510fa889aae456d8841634eb69938264a3c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353353,51.713061,On or near BLACK GREEN WOOD CLOSE,E01023721,St Albans 019D,Offender ordered to pay compensation
88d6d2592a199e28d937c237a93f9e5f3ad474543f251682411ecf1b27f0f982,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Offender given conditional discharge
1ee736e3ad01cb93aa3b8bdaf0692b8c76111c8a0fbd078cae4eab4e93320a59,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471724,51.750133,On or near KING HARRY STREET,E01023398,Dacorum 015D,Offender sent to prison
14562a0f193dd7898c69c1e3d10698b0b20a5a6943b6dad91b0dac23d90e9487,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250702,51.953694,On or near MAYLIN CLOSE,E01023620,North Hertfordshire 011D,Offender fined
0e43f7007b05ad36a6335115a3a9e9bedf52fbe7da8593c252d01ae256193afe,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.180482,51.879639,On or near HURN GROVE,E01023439,East Hertfordshire 005B,Offender given community sentence
bb8364747dc07b538c30134194a3530345d9a7192221a99f48247c4c9b975585,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208516,51.910897,On or near DRAPERS WAY,E01023775,Stevenage 006A,Offender sent to prison
d6f8d21fdd41861bff3b5827647db88ba10b424fd9bb115333720df735e8a61b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160145,51.868827,On or near NAILS LANE,E01023446,East Hertfordshire 007D,Offender sent to prison
5a43ba357eeed21c053850738715de3363a0b9c4420dffafa3dd590b025d777a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389302,51.696537,On or near Sports/Recreation Area,E01023905,Watford 001B,Court case unable to proceed
d6b00667561166cd084e0ae6fa71b7a68f8637cd772f7e81d3aa885d7a971022,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.264341,51.953231,On or near STATION APPROACH,E01023610,North Hertfordshire 013E,Offender given community sentence
12e151097647756b031142ee74267ec6580b88e3b84303a14fcc344e5629f898,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178778,51.795244,On or near GREAT BREAK,E01023944,Welwyn Hatfield 008B,Court case unable to proceed
5076ebb0804e94e606279105e17ea65e07e0acb48cf727a79fe52184e0417b49,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186063,51.984943,On or near Supermarket,E01023592,North Hertfordshire 004F,Offender fined
57d97715b0763f24884cbac08242b32b6b124bafa7318484575782aceb9a5dae,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285098,51.751038,On or near CHARLOTTE CLOSE,E01023678,St Albans 015B,Offender given community sentence
57fd4408a265989f3fd008245240ad5d2adb2a75c83edd0532c08a1e77b24adb,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078285,51.799229,On or near HARTHAM LANE,E01023470,East Hertfordshire 014A,Offender sent to prison
d3ebe7da4901f21e526d24504cb8f263c4b75839a14b9eabb7be2bf2adc3c1a8,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192653,51.816347,On or near ROSEDALE,E01023915,Welwyn Hatfield 004D,Offender fined
024707164f2323dda62b1c01076cc6490011c106728de1c7e541a802e8a5a2f6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.295338,51.747662,On or near MANSTON WAY,E01023677,St Albans 015A,Court case unable to proceed
7622f8d9287cc9bd11775270d2088fd48e90587eda78bd4b1ac1b1d1a16d9b4f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285210,51.748090,On or near BOISSY CLOSE,E01023678,St Albans 015B,Defendant found not guilty
1268f35e54f45e0a1732b615d7b31f845fa2b6ea8a5d5f30a8e1d571d66d1290,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414478,51.707760,On or near BREAKSPEAR COURT,E01023802,Three Rivers 001A,Offender otherwise dealt with
1251de3114d9048bd0a9c8c762fe2f926dd40af43cee88cc1101f96ece4675a7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.007035,51.768776,On or near VILLAGE CLOSE,E01023330,Broxbourne 002D,Defendant found not guilty
a4fdc038ec154c271154cb90732de014814d12a6b257daf1c76df4e4d0c9ea1f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186999,51.903680,On or near HILLSIDE,E01023756,Stevenage 008B,Offender given community sentence
1c935512daf3c47b45079ed027004348a024f5b64ba90dbae195bfee1bd2204f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.320946,51.740729,On or near ABBOTS PARK,E01023682,St Albans 016B,Defendant found not guilty
15dc46c4a4c23819c1b1761dd5589b4643deb048ad5d81f6e745bad9dbfce2b0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232542,51.744244,On or near ASH DRIVE,E01023932,Welwyn Hatfield 013A,Offender deprived of property
15c699e353fed3945211c6334aff657d81f31358b2ab5fcc3ad8458cc354ccc3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396177,51.669889,On or near SALISBURY ROAD,E01023855,Watford 006A,Offender given community sentence
2e8e85b387c9c2d79c2061bde85c4667b63d50b3cc8eabb4db8f2a81ef100802,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Offender given community sentence
431d685c8c04c41624a5c84ddfd04e05362f5af84b0e9e58f8da1c8dc33b3cc4,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208516,51.910897,On or near DRAPERS WAY,E01023775,Stevenage 006A,Offender sent to prison
60897229898c90c9082e5d336ed62bc944a96b99a39e68a8f9266ae1742ecbcf,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203173,51.815231,On or near Supermarket,E01023960,Welwyn Hatfield 003B,Offender given suspended prison sentence
b986ed233ef5081718dccce58afab3e5687deafdb930c25be7b56285aaa3949e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286632,51.717772,On or near ALSOP CLOSE,E01023704,St Albans 018A,Offender given conditional discharge
64f00b2c1985d4750c6f103858f8be09077e398d88a50b5b46bd16d8bbb3ff86,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335309,51.742435,On or near BOLEYN DRIVE,E01023741,St Albans 017E,Offender given conditional discharge
1680ed0bff990606f96ba79983ab24fd4e1503fc537de2ff70fa1d8f1d6746bb,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200746,51.903414,On or near MARSHGATE,E01023758,Stevenage 008D,Offender sent to prison
c87d616ee8cea58e93715d3f4f470405a052eeed98c75a67783b256ba9691867,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211461,51.973983,On or near BAYWORTH,E01023643,North Hertfordshire 009E,Offender fined
0f89d6c5a707b9351ea019aea5c3bc583f99acd309f2eb48fd2d2bc1f50a77b3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Offender given suspended prison sentence
71b10a775015646cee5850449144f6cc6306973bac2678e684bf45be95adf067,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221828,51.994552,On or near WHITEHICKS,E01023636,North Hertfordshire 003B,Offender given community sentence
c5c9b69ccc59da95513d04dad1c539efca1e507ee45c70ecf59269b1d83863ce,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356921,51.817435,On or near THE FORRESTERS,E01023701,St Albans 003C,Offender fined
0a6d64f36c73b67e673314be9fbe9cfafe8aa9b08b7643728f2d9e561e5b1c1e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025398,51.730334,On or near Petrol Station,E01023342,Broxbourne 005C,Defendant sent to Crown Court
0daaf5bf560f26a4251b8e78cd84602e21979bfb4375796628c0da83d6e33729,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012491,51.759792,On or near Supermarket,E01023320,Broxbourne 003A,Defendant found not guilty
ee1072a70666f1523c44c4c806de3be816a1ff75c5683a4f611f9f96bba51ccf,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190033,51.703887,On or near HEATH DRIVE,E01023578,Hertsmere 001C,Offender fined
04293a6d0e1bab7b0af2f7e0208818da6c9c523f6fe31b3504da10ec4d7e1d1d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171417,51.909733,On or near ROSS COURT,E01023769,Stevenage 004C,Offender given suspended prison sentence
a599b6a68a258c5f31ca2d518357bc8e492038f6e252d954bba091cdc87691e2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.310743,51.752542,On or near ARTHUR ROAD,E01023674,St Albans 011B,Offender given community sentence
b82a9998a09841581a6bd38440fdf45f6476e6c13d8a87a62d397ce066fb1b0d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.430002,51.755985,On or near BREAKSPEAR WAY,E01023345,Dacorum 013A,Offender sent to prison
e9672865945efefbaf0146c3d8b86f324af2fde5b259be4030700fa29bec408c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203651,51.705724,On or near CRANBOURNE AVENUE,E01023570,Hertsmere 002D,Defendant found not guilty
f3aa0fe379b26c6c596767498d294e815685e888ddabc31328505d7180c76311,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Offender given suspended prison sentence
8b5ef60ff453730db5d6a7b164f76d587e1df700cb86accd932ee2cd5d20319c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032236,51.686234,On or near Parking Area,E01023337,Broxbourne 013B,Offender sent to prison
26b245c89ed1c256fe9bd455e58a46a10495469cdcebee300974cd70b0a7bf87,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472888,51.640797,On or near Pedestrian Subway,E01023851,Three Rivers 004D,Court case unable to proceed
5fe1980e41240e7e2aedc75e72b06ba06830fbcd478bc8a72d504e90d3bab423,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200746,51.903414,On or near MARSHGATE,E01023758,Stevenage 008D,Offender given community sentence
16370c095baba21e1fd9b63caad63bb4c317b9b6fb54020c9433984bddecc285,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353603,51.812524,On or near BULL ROAD,E01023701,St Albans 003C,Defendant found not guilty
9e889a22621b70cf913100888c2d3a10b734d47415aa432996a685d2ea6397dd,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281479,51.945767,On or near OLD CHARLTON ROAD,E01023615,North Hertfordshire 012E,Offender given community sentence
2ac9d832862c99aa1293de1a790367dbfe393b9cbb38e94dd996fe0e48c70eae,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207451,51.909163,On or near HOWARDE COURT,E01023775,Stevenage 006A,Offender sent to prison
5276361b50c36a8d66b935c83b7cb7e01644752b6f2fc973269e98787f111197,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.498309,51.747023,On or near CHAULDEN HOUSE GARDENS,E01023384,Dacorum 016B,Defendant found not guilty
dc5078f9f8f323e5db16be7b0775b8be1fa695c92fa19cdc643f857a54364335,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399018,51.672967,On or near HALSEY PLACE,E01023857,Watford 006C,Offender given community sentence
35213e72ae4070db2fce2283f7813358278debf848b4280786c48c498a2e267a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169829,51.893001,On or near Parking Area,E01023792,Stevenage 010B,Offender fined
93097adc9db2928e250292589557e102e10f0a147a46f00e92b3502c61d9c1bf,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.295154,51.752533,On or near WYNCHLANDS CRESCENT,E01023664,St Albans 013A,Offender sent to prison
1d36dcdabf61116bd0a76dc0d17c666d5cff30eba57a03a5938289d5dac33e6d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300615,51.747163,On or near GRENADIER CLOSE,E01023677,St Albans 015A,Offender given conditional discharge
2ff9b90ae57d67cb075c8d196054e8be301a319cf0ab8146882d985bf9b5bf5a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Offender sent to prison
f8f43c5d5c516bbe8f7ced67297e1dcf8fc72156891ded92c40ec9a0177b7ced,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.381005,51.650456,On or near BEECHCROFT ROAD,E01023553,Hertsmere 008B,Court case unable to proceed
0ffc9262d961d95e7b0c98a198d96e8e7eb63fae5362bda5062895a0c46c12c5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172545,51.893043,On or near HYDE GREEN EAST,E01023793,Stevenage 010C,Offender sent to prison
eb05f613b00b65196a4d1fee266773eef47343a9b0f49b9e1eeb5f8802ed79c0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Offender given community sentence
d99c15e3321eb1170588bfb4c06505ad3931418fc1393fb02c3606f15b6bb831,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399018,51.672967,On or near HALSEY PLACE,E01023857,Watford 006C,Defendant found not guilty
600cfb38145f3f307457c09ce0ad7f1828950967fc8c7fc67aab2d6a56656257,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189986,51.867677,On or near KEITHS WOOD,E01023629,North Hertfordshire 015F,Court case unable to proceed
fa374583275b5cf6959c36a3ca9c00718331d0928ec427c7411e74b93f0dd925,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202301,51.969663,On or near SWANSTAND,E01023641,North Hertfordshire 009C,Offender given suspended prison sentence
f163f1991d9fa7f2c4d37f173c637c1bfda970e96accdd1750db8ad608a73c11,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451727,51.755815,On or near THE QUEEN'S SQUARE,E01023348,Dacorum 013D,Defendant found not guilty
3a0095820269d91690a00fc76897f3a7a3b7c7f95c00ba81568c3dac10e6864c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Offender given community sentence
d2c9c44b76f570433122b52831094afb135eb3a4b619423199959f6069ff9301,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.378694,51.680799,On or near THE TURNSTONES,E01023874,Watford 003B,Offender fined
bd5c6316710485a74ca19be62d5a8ebb57bcdb60b60812b8e90658c390694b66,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188703,51.986287,On or near MANSFIELD ROAD,E01023592,North Hertfordshire 004F,Offender given community sentence
0c69721ea9676acbb3b150af4a4c68c3bb25b4e83173ccb681b5f355edefbca2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030548,52.058840,On or near THE QUADRANT,E01023656,North Hertfordshire 002C,Offender given suspended prison sentence
86f043fc16bdff57f01205cbfb6c5ff5ac62950bfa6ca529ab4090e424967fb8,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.290813,51.958950,On or near WESTMILL ROAD,E01023613,North Hertfordshire 012C,Offender fined
559601c1dc9a52af00ae4b69fddba8e1916f071e7162aa2705b2a5742b184068,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363483,51.721151,On or near Petrol Station,E01023731,St Albans 020C,Court case unable to proceed
16e48227f80e80cd453e50d3465797e9d283015310305a66565edf752161a5dc,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.568281,51.760601,On or near COWPER ROAD,E01023368,Dacorum 014D,Defendant found not guilty
1b9c786116c453d6cfbbc8775d9e4c322b5d2de9755ef7036d63143b1d6fa001,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.422678,51.651329,On or near PRINTERS AVENUE,E01023867,Watford 011E,Offender given conditional discharge
a81c59e7c7f34d6dd7b08bd1702c8c94a92dc2829db5c3ef25d0e274d3f0f998,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178859,51.924136,On or near Pedestrian Subway,E01023790,Stevenage 001D,Offender fined
5a5ab1269993a2722f8b294de0464f70b787f39202a3e0332744903ecbba9722,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208121,51.979247,On or near SIXTH AVENUE,E01023630,North Hertfordshire 006A,Offender sent to prison
5f4f7a173e6851b942ef10758352db280d32e46c46b568890f4d02fd02f45bc9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender given conditional discharge
12b9181a4a65ee803e48bd4de0d14fd463a2ceccda727f608d405b34995be33d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender fined
717361db91b01ec91d9e237c8348c5e61a8f3c0b1895c42a8e1357f3cfc77849,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.063299,51.802696,On or near MERCHANT DRIVE,E01023483,East Hertfordshire 016B,Offender sent to prison
60ddf9e254eaaf282844cd0caf5d1fe76385b6e43af625e08461eb6480fe54a7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Offender given community sentence
137264b61f0f618375af24bac3541bad408951487e154ed060ba049a26a7694e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Offender sent to prison
a127a7b069a80744f2254a57bbdd02463beb29fb4195946d0fab191486c076a1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.159793,51.857836,On or near THORLEY PARK ROAD,E01023458,East Hertfordshire 008C,Court case unable to proceed
843f91aeb6cf79f7864cde8df045137372f9a5e66102a8c8fcffd279f94faa0d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040738,51.685683,On or near SANDRINGHAM WAY,E01023339,Broxbourne 013D,Court case unable to proceed
