Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02c307b3f874cfe70b1368203679595079090e4d65303ad17a10e650f9096d1e,2013-01,Dorset Police,Dorset Police,-1.985232,50.714022,On or near PROPSPEROUS STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
2083ee9fdf912dd9866a87d48de15033155a505429f57bac26174fb71a008ef2,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
b9e9e47e7766e2a8d3f2028a775a8d556d5b53c8471c4a732cad7f8a26b83126,2013-01,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
b9e9e47e7766e2a8d3f2028a775a8d556d5b53c8471c4a732cad7f8a26b83126,2013-01,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
f5501e541332b19b3377e90f8a775021422eb2fd56d11519cd07166cdfbce2ff,2013-01,Dorset Police,Dorset Police,-1.866642,50.722292,On or near LANSDOWNE CRESCENT,E01015285,Bournemouth 021A,Suspect charged
f5501e541332b19b3377e90f8a775021422eb2fd56d11519cd07166cdfbce2ff,2013-01,Dorset Police,Dorset Police,-1.866642,50.722292,On or near LANSDOWNE CRESCENT,E01015285,Bournemouth 021A,Suspect charged
238a55214b37db76cebb4377112e27fdf87114174b35120e564a25f01d19909a,2013-01,Dorset Police,Dorset Police,-1.866743,50.721888,On or near B3064,E01015285,Bournemouth 021A,Suspect charged
8e94f7e704edd67bdbda7bc02452929482f273f8e19cac605e96951ad1ce36a9,2013-01,Dorset Police,Dorset Police,-1.866642,50.722292,On or near LANSDOWNE CRESCENT,E01015285,Bournemouth 021A,Suspect charged
e28ca18619e6c1872db5ba77399228ca05acf938389b9384a4f980e9ca119d75,2013-01,Dorset Police,Dorset Police,-1.871700,50.722082,On or near OLD CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Offender given a caution
e28ca18619e6c1872db5ba77399228ca05acf938389b9384a4f980e9ca119d75,2013-01,Dorset Police,Dorset Police,-1.871700,50.722082,On or near OLD CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Offender given a caution
bba862c250c0e91a1b3cb8e419519167005af4ae1b0cee01b07d92d8677211dc,2013-01,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
898eb0fc159d03e26c74b9a1437b55bef90d6b138fc16935ffba41502ee676c2,2013-01,Dorset Police,Dorset Police,-1.867660,50.718112,On or near EAST OVERCLIFF DRIVE,E01015285,Bournemouth 021A,Suspect charged
453013ba1db53678010928da4caa6fcb14f75822003bc0dd88f63b582348fa84,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
453013ba1db53678010928da4caa6fcb14f75822003bc0dd88f63b582348fa84,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
8c648e2657ff5dc26bb10594799656f7135755cc6162ea0f8fcef9056f112512,2013-01,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Suspect charged
aab0155d72bfa24e31ac51c12b6d6ce1493be3b2b2da068a6ff792042515ba5f,2013-01,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
5f4b93e4f12a29cd1dcc894e0f680eb2ec62df2a6093178e568842c766cbfd6e,2013-01,Dorset Police,Dorset Police,-1.874884,50.718264,On or near Parking Area,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
09185f4a19fd9d87d26af16174cd857908f3649dd4f5ad26c633a4dcb57d006a,2013-01,Dorset Police,Dorset Police,-1.875668,50.716097,On or near Theatre/Concert Hall,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
d26d24e196f059f6505ba44ab54dbdfde7cabe253c457abac9a60f07fe8dc159,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
d26d24e196f059f6505ba44ab54dbdfde7cabe253c457abac9a60f07fe8dc159,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
83281a3b15ac8a105688981191197565883066dcb57b81a785cd8251a0f9a73d,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
83281a3b15ac8a105688981191197565883066dcb57b81a785cd8251a0f9a73d,2013-01,Dorset Police,Dorset Police,-1.868896,50.721782,On or near WOOTTON MOUNT,E01015285,Bournemouth 021A,Suspect charged
b6c6fa90728e3795dbe843770c425b89311859819fe095be87110806cff6a6c3,2013-01,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
f7c15d5d6e463eb383eb830ba36dd4af9f006edf4061cf64dc1e0cb8df7a85c3,2013-01,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
808bb72d18e94a976e46fcd28eb85d74c1c78b66ecd190efc011bdcf87b126ff,2013-01,Dorset Police,Dorset Police,-1.864764,50.725132,On or near Parking Area,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
c7d5b56d28f42e4edca573825bde35c484bc569d8ad9ca2d42aa24851ba5ac07,2013-01,Dorset Police,Dorset Police,-1.864764,50.725132,On or near Parking Area,E01015287,Bournemouth 017D,Suspect charged
c7d5b56d28f42e4edca573825bde35c484bc569d8ad9ca2d42aa24851ba5ac07,2013-01,Dorset Police,Dorset Police,-1.864764,50.725132,On or near Parking Area,E01015287,Bournemouth 017D,Suspect charged
f608267b99ecd31ce79dd9b59794a177c4628602d3ff5b3407bd4c0f118e67f3,2013-01,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Suspect charged
0a6a0de2b5403a0348d7f4173aa5d0533be75fa476cf6314ceeb0f9fc5152239,2013-01,Dorset Police,Dorset Police,-1.865828,50.724647,On or near OXFORD ROAD,E01015287,Bournemouth 017D,Suspect charged
0a6a0de2b5403a0348d7f4173aa5d0533be75fa476cf6314ceeb0f9fc5152239,2013-01,Dorset Police,Dorset Police,-1.865828,50.724647,On or near OXFORD ROAD,E01015287,Bournemouth 017D,Suspect charged
e87083846fcf7863a6278d1ae654b813f6be0965a4e0288314c67d3adbac63de,2013-01,Dorset Police,Dorset Police,-1.865828,50.724647,On or near OXFORD ROAD,E01015287,Bournemouth 017D,Suspect charged
e87083846fcf7863a6278d1ae654b813f6be0965a4e0288314c67d3adbac63de,2013-01,Dorset Police,Dorset Police,-1.865828,50.724647,On or near OXFORD ROAD,E01015287,Bournemouth 017D,Suspect charged
9e363eae332bc57bf806174edaa64c99f6f4dea33289339029307fcaeb118c64,2013-01,Dorset Police,Dorset Police,-1.857508,50.730519,On or near Pedestrian Subway,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
dee8ccad08d28f4da69750b470f13f8f9f7226d465045941d736d13fb7eefebe,2013-01,Dorset Police,Dorset Police,-1.859712,50.727958,On or near CORPORATION ROAD,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
b7130d721245954c9e9d06c407a09ff6d4c3c932e755699662e8cf270bb287d0,2013-01,Dorset Police,Dorset Police,-1.857936,50.729683,On or near METHUEN CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
2e81e940051d7d2deaeb7e0e27d0c105156594ad026e546aa0f5b55ae25ba0b8,2013-01,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Suspect charged
1e8e97084b0090a7902629bbb02e9de8239025eefbc1ae70f2f898e69ecdf7cf,2013-01,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Suspect charged
122763a13aa9689855f5c21c5741dbf096d1693ab5df576fb6cb15865749b76a,2013-01,Dorset Police,Dorset Police,-1.853866,50.726351,On or near CARLTON ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
9d2f53f9f6bde043ae1354848a964851c09e13930a2c18c0d1a3bdc5c413758e,2013-01,Dorset Police,Dorset Police,-1.851803,50.724513,On or near Further/Higher Educational Building,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
17b65951598a778499a194ea894f878c56cb7dc851fc599c03b4c12cb5926909,2013-01,Dorset Police,Dorset Police,-1.854514,50.722907,On or near CHRISTCHURCH ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
32c1dea5c62b1119fface53fbebb106d7276241f46f9e49c34ba10131dabbcb8,2013-01,Dorset Police,Dorset Police,-1.851017,50.726644,On or near MOORLAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
7dd127e9a41be5cbbea2dd29a757be1262baf5040cf76ad1cb78c9350e9233b6,2013-01,Dorset Police,Dorset Police,-1.851017,50.726644,On or near MOORLAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
6db7e849814410dc0ccab485625073c2049ac07a4c4c6ae259ab40035c1d594b,2013-01,Dorset Police,Dorset Police,-1.853518,50.724399,On or near Further/Higher Educational Building,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
1a2bcb87699cb86ea1ddc172412474baa7950b7116988d023cf362f8e9609725,2013-01,Dorset Police,Dorset Police,-1.853518,50.724399,On or near Further/Higher Educational Building,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
9e1ea7e55b0a7c9b77223a67c7d442785ccfb3cffc576a5c62c47d4e44421dc8,2013-01,Dorset Police,Dorset Police,-1.851025,50.728487,On or near ST CLEMENT'S ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
386f76ed33b44646755faf9093b2fb6e48ab7425f4e805a84ed52f75c658651e,2013-01,Dorset Police,Dorset Police,-1.852151,50.726447,On or near VALE ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
ba5de7ff8d427efcd3c01ed99c2f5043a1bf6f7180053b9ece273d1b56bc2985,2013-01,Dorset Police,Dorset Police,-1.851803,50.724513,On or near Further/Higher Educational Building,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
35dd7c4ed1c3994c11ed58ede60156ebbba009dce2a9bfe759f6678071b15a2a,2013-01,Dorset Police,Dorset Police,-1.849989,50.729169,On or near CLEVELAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
809fca6a27e25f66230193255e123f4ef9a0c8963881e3eacb38e9e9b8bff2b6,2013-01,Dorset Police,Dorset Police,-1.858605,50.723811,On or near WOODFORD ROAD,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
8306b132c63f898be521950d5cdacca127cd40e2f39f766c3ad677e92a12da0f,2013-01,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
96051ce3baab4f3e6257f114e75e680b4bf9510a3e11ea4d957b4d5f255bb94e,2013-01,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
20eb9978985b925126b9e41e24a6a3ae5f03e1dba9c8084887523100ebc35561,2013-01,Dorset Police,Dorset Police,-1.861080,50.725190,On or near ST SWITHUN'S ROAD,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
5fb1b9b62f2ca3b411d1760a1178ef3fa975ddaad470dc719258d7bed1b50210,2013-01,Dorset Police,Dorset Police,-1.842795,50.736453,On or near HOLDENHURST ROAD,E01015292,Bournemouth 015A,Investigation complete; no suspect identified
4ea71f25b0684391dc79e03dfe346bf7b2579423a4f1724763b0f241213bf960,2013-01,Dorset Police,Dorset Police,-1.843677,50.731193,On or near SOUTH ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
bd9195213d59a77f1b2460e422639f1e348611116954ec2e6307a090248a1556,2013-01,Dorset Police,Dorset Police,-1.846695,50.731278,On or near WINDHAM ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
74fd223c1c9122245b2441d014e746ac2c715e455bd1e03c141ce7903f72b097,2013-01,Dorset Police,Dorset Police,-1.850460,50.732569,On or near Supermarket,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
9ee5151c7037ba84e90609e462c9902c1a608218973936e447b348d495218a29,2013-01,Dorset Police,Dorset Police,-1.850460,50.732569,On or near Supermarket,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
85c867c74c3412203ec050f4422a812fd0a57ffd870ba00883235e4385cb8cb5,2013-01,Dorset Police,Dorset Police,-1.782859,50.720008,On or near SOLENT ROAD,E01015295,Bournemouth 020A,Investigation complete; no suspect identified
4509127d9a7303e762cf8330acafad79c59ddfd0d8abcd0f8ca81e4631a53096,2013-01,Dorset Police,Dorset Police,-1.795049,50.724706,On or near BELLE VUE CRESCENT,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
98cf06d0602b1305ac2e35fdee0b3a34a113d9e31dbc42abd6d283bd0bd802d4,2013-01,Dorset Police,Dorset Police,-1.805417,50.721927,On or near MARINE ROAD,E01015297,Bournemouth 018B,Investigation complete; no suspect identified
02314ec2ce233d778fa495d2ca9c01c7b4dd9d6260b36b2c61ed68c926d2ea5f,2013-01,Dorset Police,Dorset Police,-1.800672,50.721596,On or near BOLTON ROAD,E01015297,Bournemouth 018B,Offender given a caution
f255afc516fe7fe28a3adaeda057ff64e0163394bdd6f4915d671134ee2160f1,2013-01,Dorset Police,Dorset Police,-1.805406,50.724400,On or near HEATHERLEA ROAD,E01015297,Bournemouth 018B,Investigation complete; no suspect identified
542c9bd35c3148028305c7cb0574fea5d70fa36d4e677d4aa1c956e5edbb2827,2013-01,Dorset Police,Dorset Police,-1.781017,50.723008,On or near SAXON KING GARDENS,E01015298,Bournemouth 020C,Investigation complete; no suspect identified
e7a62f762eec3d0ae9f6522adf0daf4483ae9a7d143881f8f7e5d9bc368a7e9a,2013-01,Dorset Police,Dorset Police,-1.797447,50.730385,On or near ATHELSTAN ROAD,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
c0cc62367d583d07cd70d32adc81021502063cce179e40004f77ae6680e456a9,2013-01,Dorset Police,Dorset Police,-1.795038,50.727215,On or near SOUTHLEA AVENUE,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
74c93348a9d3ebef52d72496932e169b3785610a728cdabc9aec1dcc1fd7a740,2013-01,Dorset Police,Dorset Police,-1.915179,50.767822,On or near BAKER ROAD,E01015302,Bournemouth 002A,Investigation complete; no suspect identified
fde5bade67b7f8e859b99a20aaadbb87634952865d20351265b50db5a7c5acaa,2013-01,Dorset Police,Dorset Police,-1.905234,50.770081,On or near ROOSEVELT CRESCENT,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
1e2ca6da4f7e6c3da9cc06150f129f9ae0a1341ff7cef2b219c8fe0847ca629c,2013-01,Dorset Police,Dorset Police,-1.905234,50.770081,On or near ROOSEVELT CRESCENT,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
007ef8aa680e84a80881372f7bdd9d497aa9756e99107a366d0f69b90382f711,2013-01,Dorset Police,Dorset Police,-1.905504,50.763085,On or near Park/Open Space,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
8f3bcc628b4c005087fc79189f6346f4b190499a879c55cee5c6136cdbb56160,2013-01,Dorset Police,Dorset Police,-1.904159,50.768848,On or near OXFORD LANE,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
a57dc06cb8857c067cd948fb65dbd4704dd1ddf42a727b141dab3a5a6d2ceb69,2013-01,Dorset Police,Dorset Police,-1.914009,50.764251,On or near ZAMEK CLOSE,E01015304,Bournemouth 002B,Investigation complete; no suspect identified
7e7df3c8dcf2ae26323f6630fd1b3a9d4d1621d8240bcafe893cc615fc94fa0e,2013-01,Dorset Police,Dorset Police,-1.927248,50.757516,On or near RINGWOOD ROAD,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
ad11b8a6943e829feebc6aa8c85a4c4f13b5667ca2f92558b79f30e3cff1b333,2013-01,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
4a3a63c8fb55cd30636a8e079d23d58483a8a427526db9683b8760cb20048e39,2013-01,Dorset Police,Dorset Police,-1.928367,50.758101,On or near HOLWORTH CLOSE,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
237f21629d01aa537efa9734366c2a73ded816b7d7b6df00e515df1ddeb9943a,2013-01,Dorset Police,Dorset Police,-1.933969,50.757304,On or near GOLDENLEAS DRIVE,E01015308,Bournemouth 002C,Suspect charged
237f21629d01aa537efa9734366c2a73ded816b7d7b6df00e515df1ddeb9943a,2013-01,Dorset Police,Dorset Police,-1.933969,50.757304,On or near GOLDENLEAS DRIVE,E01015308,Bournemouth 002C,Suspect charged
7bfb25bd934a3c4699c43ed72f93cb9b39a07c2a1ad8f8440162a3c49b4104c9,2013-01,Dorset Police,Dorset Police,-1.933969,50.757304,On or near GOLDENLEAS DRIVE,E01015308,Bournemouth 002C,Suspect charged
7bfb25bd934a3c4699c43ed72f93cb9b39a07c2a1ad8f8440162a3c49b4104c9,2013-01,Dorset Police,Dorset Police,-1.933969,50.757304,On or near GOLDENLEAS DRIVE,E01015308,Bournemouth 002C,Suspect charged
7c8df4550cc70f601433a44c7edbd149116274f33e4952f723cb23e8258c4d60,2013-01,Dorset Police,Dorset Police,-1.913585,50.755744,On or near COLEMAN ROAD,E01015309,Bournemouth 005B,Investigation complete; no suspect identified
d99def17092bbcb78c86f82a26a127bbae7736e4c6f9e52859b25c7e71a31e69,2013-01,Dorset Police,Dorset Police,-1.903062,50.757921,On or near MOORSIDE CLOSE,E01015310,Bournemouth 007A,Suspect charged
a9d4c812b45d9bc5132979687b2bc0e1e706834b5d3ee476561be97482a74957,2013-01,Dorset Police,Dorset Police,-1.926460,50.763127,On or near HOLLY GREEN RISE,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
8439093b531c5d4b26a4801bde81d845d0a4a8856a648ef39a981215533595bd,2013-01,Dorset Police,Dorset Police,-1.926603,50.762039,On or near KNIGHTON HEATH CLOSE,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
811d3a4cf890c1d580b255d3648197b31a907752be5b13ca866a9b4f06b042fb,2013-01,Dorset Police,Dorset Police,-1.917732,50.759713,On or near NUTLEY CLOSE,E01015312,Bournemouth 005C,Investigation complete; no suspect identified
3fea48ef1a7e50e2cd0ce184fcb97b5ec3476e0d6d2d9181949b6d1964ecb8b0,2013-01,Dorset Police,Dorset Police,-1.918767,50.759543,On or near NUTLEY WAY,E01015312,Bournemouth 005C,Investigation complete; no suspect identified
f455049db09a4976a7ee47c7befd01fcce34eb46e9021be9089034b9c65a94ea,2013-01,Dorset Police,Dorset Police,-1.918767,50.759543,On or near NUTLEY WAY,E01015312,Bournemouth 005C,Investigation complete; no suspect identified
3167effff29c52044eca41e60e04703030daa22c47c3d8da4488f470956259fd,2013-01,Dorset Police,Dorset Police,-1.834132,50.741980,On or near REGENT DRIVE,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
c6a34da53973beef52985e3e8c665a5b350b04c8f431779e4a63087ac1a575e7,2013-01,Dorset Police,Dorset Police,-1.836943,50.736436,On or near BISHOPS CLOSE,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
852e8d1dc08fdba006c952e98ff489387b78cf4280cc5bf03c7f8e7691340554,2013-01,Dorset Police,Dorset Police,-1.833521,50.742366,On or near COUNTESS GARDENS,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
6f0798d3ff6a11c11650afaaa3494485e395f7807ff2014bfa48cbc23c78fd1a,2013-01,Dorset Police,Dorset Police,-1.838421,50.735206,On or near Sports/Recreation Area,E01015315,Bournemouth 011B,Offender given a caution
8d2ef1f4086499f5086476ecc5a1d28c02372d53631874a09be395138a4d183e,2013-01,Dorset Police,Dorset Police,-1.835227,50.740858,On or near WYNTER CLOSE,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
a0b11f0f6539c31c90d9524eefa8020801368643e70191ac07dba930511c18bb,2013-01,Dorset Police,Dorset Police,-1.813498,50.738028,On or near ROPLEY ROAD,E01015316,Bournemouth 014A,Suspect charged
94b86b329de9580eae95000ec1948b2b318ae669db6313d53c88f472af891a15,2013-01,Dorset Police,Dorset Police,-1.813498,50.738028,On or near ROPLEY ROAD,E01015316,Bournemouth 014A,Suspect charged
779ca4586705843854bba6a78356056e569f359c3bc174c10b13fedadd043c58,2013-01,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
db2f21857a917557ab7b163ee0f7d23d76670b058f73d9f4638be4db17077d31,2013-01,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
14dd37258c6b728656984f68d974d3903179a30e271fd7cd2198b7d1defb8944,2013-01,Dorset Police,Dorset Police,-1.826438,50.745252,On or near Sports/Recreation Area,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
4a2dabadb9d6a60dc9bd3209f29bd91402c0a2792780a54886543030ca0402f3,2013-01,Dorset Police,Dorset Police,-1.826438,50.745252,On or near Sports/Recreation Area,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
568e85d1a8d817d27add92f0ad9c424e3c9ba337b1280182ed3c1f48ffa73357,2013-01,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Offender given penalty notice
fce03d3e3fcf729c9efe8b85c6803bdefb61fb942b95600dba2a4fc2e648aa43,2013-01,Dorset Police,Dorset Police,-1.820520,50.747482,On or near Hospital,E01015319,Bournemouth 011D,Suspect charged
0bbbf350b1f97c4ac62528e6fc5ffecd54c287b577be774b6e8621f65c0dfbac,2013-01,Dorset Police,Dorset Police,-1.871842,50.753260,On or near MCWILLIAM ROAD,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
6c623d67571e7ff67e85fa418ea570ab8da95af179dbcf0a1ea4ba4a35f1918a,2013-01,Dorset Police,Dorset Police,-1.873743,50.752659,On or near KING EDWARD AVENUE,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
293d46c2b555f303d72b94c8afafe29b195d3fdc3b3aa1da16a70b307227b5e4,2013-01,Dorset Police,Dorset Police,-1.872591,50.748836,On or near GARTH ROAD,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
58ca64f43806014f0d26706afa4ab434c440699f85df9e95d140d927fdb7e96e,2013-01,Dorset Police,Dorset Police,-1.870764,50.748483,On or near BRASSEY CLOSE,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
48c6f9b1fa10f415dea70f5f274318472aab7de318c6bf0348bafd544c13c80c,2013-01,Dorset Police,Dorset Police,-1.865468,50.746697,On or near GRESHAM ROAD,E01015322,Bournemouth 010A,Suspect charged
ed6d93bec5d67ab3c653543c3b2bff3367a5817804e3c4e3eb8de845f4870fc0,2013-01,Dorset Police,Dorset Police,-1.865366,50.752299,On or near WEST WAY,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
059d3c0569eb075660935cf918f9f870893b3f628c990678488cf88206772cb2,2013-01,Dorset Police,Dorset Police,-1.864612,50.733522,On or near STEWART ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
891c0cc04f29dc1079b043e438bb36562039bd61d61463037fd85844464ba0e0,2013-01,Dorset Police,Dorset Police,-1.865493,50.732839,On or near LOWTHER ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
b0d9c044dd044f1367ebe495bcd999f5779239de9917c8d6a8a18e7641ae9bb4,2013-01,Dorset Police,Dorset Police,-1.856491,50.734186,On or near CAPSTONE ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
a0045f3d7538ae7d27c6a7f9d905a8cf4d59a6db38991e84d268ab5fc3b7efec,2013-01,Dorset Police,Dorset Police,-1.855856,50.733286,On or near SHELBOURNE ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
0c3a53f5e7d9ed83616dc358c6fb126b29214b8e22b67e77a9e8411c2d7ba08b,2013-01,Dorset Police,Dorset Police,-1.859428,50.733120,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Suspect charged
0c3a53f5e7d9ed83616dc358c6fb126b29214b8e22b67e77a9e8411c2d7ba08b,2013-01,Dorset Police,Dorset Police,-1.859428,50.733120,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Suspect charged
e24515d8fdad027d0a0efc7c1e581bb8568b4ff2c6bbea4fa62c5fdc9fe3e40a,2013-01,Dorset Police,Dorset Police,-1.859278,50.731159,On or near LOWTHER ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
efac68359b4affd02cf02edf6e708570ebd87f5e89e65d939a09d2fa98ff8617,2013-01,Dorset Police,Dorset Police,-1.853930,50.737609,On or near RICHMOND PARK CRESCENT,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
b8ec03d753a6cb7b8ab3a879a8c9e1135dfd62f6f1f66ffbc1742d64a68b4aa0,2013-01,Dorset Police,Dorset Police,-1.852279,50.735467,On or near STOUR ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
766ac694309e7fc6ce83eae84b8ca4166ae62f712a4c2197552f46efc4a8ebb7,2013-01,Dorset Police,Dorset Police,-1.853930,50.737609,On or near RICHMOND PARK CRESCENT,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
816b27a08865962409870fb1421def3154d318e3a8a091fa37cdf7b23b4142e9,2013-01,Dorset Police,Dorset Police,-1.853930,50.737609,On or near RICHMOND PARK CRESCENT,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
de9979ec773c139830cc95a7d9be5652d3e3f79706e83a790c60dbd20b12b831,2013-01,Dorset Police,Dorset Police,-1.854280,50.734489,On or near AVON ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
d62e0d46de11685cbbf3b840cacdce20f91633688541802d6460a0b3b698c8a2,2013-01,Dorset Police,Dorset Police,-1.852877,50.734542,On or near IBSLEY CLOSE,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
656adcc10fa019e2f269365887ec3351ca3c5aac8e2184c4e7906236b343126e,2013-01,Dorset Police,Dorset Police,-1.851577,50.737651,On or near CROMER ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
94a5e3b05829b3a6828784e2a74c11e02fbef3992390a2d7e02577c04e01f55d,2013-01,Dorset Police,Dorset Police,-1.858830,50.738713,On or near RICHMOND PARK AVENUE,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
4a4c44e29c3b56cd7f6f1dbd4ed6033431fc491cd8fc275ae0a25989dc40d650,2013-01,Dorset Police,Dorset Police,-1.862181,50.741199,On or near Petrol Station,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
6f0d45f185d192942441d595d52d0237645584c0c03ed064c8f99fe772feede7,2013-01,Dorset Police,Dorset Police,-1.859616,50.741222,On or near CECIL AVENUE,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
f579135fc3f43f0420f358d440dd7238b02ca0f01ac0fcfe7375c8743a40b92f,2013-01,Dorset Police,Dorset Police,-1.860268,50.741169,On or near CECIL HILL,E01015330,Bournemouth 010B,Suspect charged
d327332034c94956b12c43e0dc51d63dd4debb0b9b018b06764c3e47934153c8,2013-01,Dorset Police,Dorset Police,-1.862181,50.741199,On or near Petrol Station,E01015330,Bournemouth 010B,Suspect charged
