Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bd8347b8e31ef48c661412fa9771c41160a074e4f08e997954a780f120b54082,2013-03,Dorset Police,Dorset Police,-1.823775,50.741201,On or near LECHLADE GARDENS,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
21b2e93107ebdc7272c056745e260dc705a2eb5a28e16f9879a76d452346b8bc,2013-03,Dorset Police,Dorset Police,-1.826438,50.745252,On or near Sports/Recreation Area,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
dd7db55897e4c62a70f29d15a40ae6cfe80f8e40a9cf8a4211795d3ac241d4b3,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
fa6836b35ff53ec1115bdc56d9e7ed275a56b1f1cc108c560543048264301c55,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
fa6836b35ff53ec1115bdc56d9e7ed275a56b1f1cc108c560543048264301c55,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
fa6836b35ff53ec1115bdc56d9e7ed275a56b1f1cc108c560543048264301c55,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
3625147ef6c517d0333a957edd7478fabaac348f7af1e43ba29805d8c02bfecc,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
a97de87019e3f088ff3c2108a83ef68faaebf6d7ea7a18d615e681ffd05e9185,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
a97de87019e3f088ff3c2108a83ef68faaebf6d7ea7a18d615e681ffd05e9185,2013-03,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
96880f1ffbdc01096b17a62703871ec70c7524e0ddb726837d53c60bd7736aee,2013-03,Dorset Police,Dorset Police,-1.868055,50.753858,On or near FOREST VIEW ROAD,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
667a3a19e976659ecba2b880556b936844e91514e1603a59012e30c6b3a18834,2013-03,Dorset Police,Dorset Police,-1.871014,50.750165,On or near EVELYN ROAD,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
561c46d40b8108f89e7091373caa89b5b2e650d784a29819d6cf4708a2f5252a,2013-03,Dorset Police,Dorset Police,-1.868043,50.748130,On or near SHIRLEY ROAD,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
6c37988a1b86c5eb2674a004dd79abc8246497a79c9f6463eea13f710760f4de,2013-03,Dorset Police,Dorset Police,-1.861619,50.744264,On or near CHARMINSTER ROAD,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
d382ce3e010635e949a011c367df59703fd6f07ea169ebef43f01450fadcc9a8,2013-03,Dorset Police,Dorset Police,-1.861619,50.744264,On or near CHARMINSTER ROAD,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
8525d09159e25dcfabd3771d5ebc4a7a47968b03d98b4ce6d9da49805de9e1a2,2013-03,Dorset Police,Dorset Police,-1.865366,50.752299,On or near WEST WAY,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
0bc2866a46452a1651c8e84f7507ee263494765be6d284bba594c14141ad57e9,2013-03,Dorset Police,Dorset Police,-1.880360,50.753853,On or near DELHI ROAD,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
76f1322ba424fbd87d952f48d738bb1529bab88ecf0ecada08bd853167d46534,2013-03,Dorset Police,Dorset Police,-1.876367,50.757545,On or near THE GROVE,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
0ea75c5adf95bec74c9d23a3b80dc00c07f93a575e730b16b1f2b05d2728756c,2013-03,Dorset Police,Dorset Police,-1.872225,50.758278,On or near WIMBORNE ROAD,E01015324,Bournemouth 006C,Investigation complete; no suspect identified
0321b12228c4370044cbab6ddb4c59a11b6888938156b87c3d910d8692c3683f,2013-03,Dorset Police,Dorset Police,-1.865493,50.732839,On or near LOWTHER ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
23d8fde2656596aa6cd43f5a0a2c8f696938d23a2a78fe090bf38537ce705c0a,2013-03,Dorset Police,Dorset Police,-1.857316,50.733180,On or near CYRIL ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
0becbcb5bfc2eea2e911bb4f3ce978983a0c88409ebf1cf48365e92bbb8a8b5c,2013-03,Dorset Police,Dorset Police,-1.859428,50.733120,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
22f98743b2e85f16f8755fc78e27cc67297a7e95991f3d797d73d42b82c274df,2013-03,Dorset Police,Dorset Police,-1.860479,50.732276,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
e9b3cee31972abaa8c99d1138a3d5a3e5a7737257b467b4e7c26ba538052f1b8,2013-03,Dorset Police,Dorset Police,-1.856491,50.734186,On or near CAPSTONE ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
4863dbf366d8942c161a87d604508ca10ad3847cc0e2ff83a56f6fd0edbee0a9,2013-03,Dorset Police,Dorset Police,-1.857403,50.732443,On or near LAWRENCE COURT,E01015327,Bournemouth 015D,Local resolution
cd20f67742d43bfb791ea6cc65d77dd0f6e08a84521094a42a31d761f848d5f6,2013-03,Dorset Police,Dorset Police,-1.853413,50.735118,On or near SHAFTESBURY ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
0e4ac68405e336dbcd24d513a5e0fd7a4f5ffe37422540f5e012f960d8154cb2,2013-03,Dorset Police,Dorset Police,-1.847643,50.736127,On or near BETHIA ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
179ed6c9fedff874153b828d0a16f90f1610a4e2fa356000be064c377d19b0a9,2013-03,Dorset Police,Dorset Police,-1.856076,50.735535,On or near BENNETT ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
f0414e0a5a6232071e30ebcf85944570f76b2acbc25b43d0c40c2a5bce13ad19,2013-03,Dorset Police,Dorset Police,-1.851577,50.737651,On or near CROMER ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
2b846222c108bc3fa096cd422db4054894989cedf42677ad155a7fc8efffa452,2013-03,Dorset Police,Dorset Police,-1.845217,50.736807,On or near Sports/Recreation Area,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
c26af59fabf2fdc9bcce699d806960e6c7a7ad94b9a7481b670a1252c199f65e,2013-03,Dorset Police,Dorset Police,-1.851121,50.738640,On or near Parking Area,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
458626b4fe0bc630807667eb9a930d1ca95ab293ed08793ddc66cb7b379c6c63,2013-03,Dorset Police,Dorset Police,-1.853313,50.735657,On or near MYRTLE ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
6fe34d5e9be769d95473d28e99eec4f4c56829b165ce1be472e29206a96464d0,2013-03,Dorset Police,Dorset Police,-1.860621,50.741457,On or near ST ALBAN'S CRESCENT,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
ddf25f4e0e2604b54bd7620448436c0044a75002d6058d107ed4ae675b4e5330,2013-03,Dorset Police,Dorset Police,-1.860621,50.741457,On or near ST ALBAN'S CRESCENT,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
331cb79900d0fff066c0c5238cfbe8222db4c179fc998c75cb8ee0635fac9a70,2013-03,Dorset Police,Dorset Police,-1.862410,50.740542,On or near ST ALBAN'S ROAD,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
9f09926c3bbc9963f263ef6b808955aac139471b288fef29958a9c25c0615b39,2013-03,Dorset Police,Dorset Police,-1.858627,50.735412,On or near ORCHESTON ROAD,E01015331,Bournemouth 013B,Investigation complete; no suspect identified
9495470847ef90ac9adcf66aa6e79f48bb5c42e88f64d364a891b6ffa2648e24,2013-03,Dorset Police,Dorset Police,-1.857716,50.736715,On or near RICHMOND PARK ROAD,E01015331,Bournemouth 013B,Investigation complete; no suspect identified
fe34996dc8c353c51d90c4305b38f689e127b15e752b595980fd7f2241309288,2013-03,Dorset Police,Dorset Police,-1.858627,50.735412,On or near ORCHESTON ROAD,E01015331,Bournemouth 013B,Suspect charged
a252243b2edbcf702aaa3582dcbcce6f6492545e8924cf03989baa05e655146e,2013-03,Dorset Police,Dorset Police,-1.861147,50.736143,On or near ST LEONARD'S ROAD,E01015331,Bournemouth 013B,Suspect charged
147e820396cc0376a470b850df9049572c0f98f6af925e3eb42fa015338af94d,2013-03,Dorset Police,Dorset Police,-1.862608,50.735794,On or near CAPSTONE ROAD,E01015331,Bournemouth 013B,Suspect charged
98528c957341bbb67ee727eadaac2a3bde5579ec8d37b6c1417ca43ebc6abce5,2013-03,Dorset Police,Dorset Police,-1.883913,50.767481,On or near A347,E01015332,Bournemouth 003A,Investigation complete; no suspect identified
c823e2d89e012d38146b6f16a02ca14b0f33d2250d0da3af0b404f8279fcb3c7,2013-03,Dorset Police,Dorset Police,-1.885913,50.761547,On or near BROADHURST AVENUE,E01015333,Bournemouth 003B,Investigation complete; no suspect identified
79129609df499baeabe3dd5bef4a9d2bc087f5e4fa2d9df10f9e3187f618e6aa,2013-03,Dorset Police,Dorset Police,-1.890244,50.758692,On or near HILLVIEW ROAD,E01015334,Bournemouth 003C,Investigation complete; no suspect identified
a47a94aef89445ca35ff374ee0a1f92203be4d2bd84664b89eba73c1a9c01d42,2013-03,Dorset Police,Dorset Police,-1.900712,50.755905,On or near Hospital,E01015336,Bournemouth 007B,Investigation complete; no suspect identified
c83b275ff7ff748716483dfec13c67f6fccf762e8fd292b2bb64dee50488465f,2013-03,Dorset Police,Dorset Police,-1.886860,50.756521,On or near SAMANTHA CLOSE,E01015337,Bournemouth 003E,Investigation complete; no suspect identified
b67539d35925daabedcd6e9965b5cf68e8c8233c63e35b055446e315688bc3a8,2013-03,Dorset Police,Dorset Police,-1.892264,50.755681,On or near BARNES CRESCENT,E01015337,Bournemouth 003E,Investigation complete; no suspect identified
0a14437829fc1ba7fb8e47180755c2a63c3b439d02e2941b3a5184039f32a641,2013-03,Dorset Police,Dorset Police,-1.886319,50.751656,On or near COLUMBIA ROAD,E01015337,Bournemouth 003E,Investigation complete; no suspect identified
df0b849a2d8d99fd6c6b498d8b815ce5a4854ccc1a6ac62c355a376ca5fdf382,2013-03,Dorset Police,Dorset Police,-1.826397,50.752544,On or near BIRCH DRIVE,E01015338,Bournemouth 008A,Investigation complete; no suspect identified
2bf4731e056cfaaf617b2915ae1690336be830e3946ac7cc1f452e335131c906,2013-03,Dorset Police,Dorset Police,-1.830970,50.750384,On or near HOGARTH WAY,E01015338,Bournemouth 008A,Investigation complete; no suspect identified
644a287b3030158c61e5cd8c9c1249f0ff93c5f6aa4c1bee9210eed233109ec5,2013-03,Dorset Police,Dorset Police,-1.853205,50.751898,On or near CASTLE GATE CLOSE,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
f7bdb5d11e5f8013b7fc78b75cef6024517f81d35b4154331b5c9287d6f9c504,2013-03,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
cb0ef71b7d844c0b54744b1d6f63b18ae40c148f003b36cd50f8102c2468f55c,2013-03,Dorset Police,Dorset Police,-1.852679,50.747895,On or near SEAGULL ROAD,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
2f538108763cdaafec9301199737ed61c5d4d8ca302bdd21d99d97fd8d5ad50b,2013-03,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
2f538108763cdaafec9301199737ed61c5d4d8ca302bdd21d99d97fd8d5ad50b,2013-03,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
ce37fa140ab5bcb5a0e8054b57efd3b6a2c331dfe677cf531eb0814a56fffb5d,2013-03,Dorset Police,Dorset Police,-1.846109,50.750126,On or near Bus/Coach Station,E01015339,Bournemouth 008B,Suspect charged
b6cc87d1761af06ea3b749852ea4a8de831a51246d75e5ec6dec40065ed07621,2013-03,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
caa6de0cbf5ed9a1685eb7eff5ae048b1da9b960fdb3fe66aab19fef7b02d62b,2013-03,Dorset Police,Dorset Police,-1.835620,50.758160,On or near THROOP ROAD,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
364bd0349e84ba1dc5f4dde926b9490dc1e4930ea89a480e2b902e328b90a44f,2013-03,Dorset Police,Dorset Police,-1.827458,50.753113,On or near TYRRELL GARDENS,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
0b5950ec10dcbe408c28c52d982d41891fba25f3d2a8a9ca94b0b221d0b2b32f,2013-03,Dorset Police,Dorset Police,-1.823576,50.752729,On or near SWANSBURY DRIVE,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
476971db9d4ca93555ef93abc14b0dcb92407719c405c746cf084d12f4fef149,2013-03,Dorset Police,Dorset Police,-1.839520,50.753741,On or near YEOMANS WAY,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
25e8ad0a3454e0e9a626e49fc0ed0b7c68d3a97d88c25b787f3ecc9c135d2967,2013-03,Dorset Police,Dorset Police,-1.861631,50.745137,On or near CHARMINSTER ROAD,E01015342,Bournemouth 010C,Investigation complete; no suspect identified
46244069363edfb1d708d76de7649b4c0ddf9d2b20649ed3095068def353f0f6,2013-03,Dorset Police,Dorset Police,-1.864455,50.753782,On or near HAVERSTOCK ROAD,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
7d2f50d1b3ce4eeb4af28019a10b7b53ab82a6d18610ab970be611fdb64a82bf,2013-03,Dorset Police,Dorset Police,-1.860549,50.751394,On or near CHARMINSTER CLOSE,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
a054484d447d27669a96515ee973d55a4b2b8838e35f79f38048b96b18f2634e,2013-03,Dorset Police,Dorset Police,-1.864455,50.753782,On or near HAVERSTOCK ROAD,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
3bcc4857f4d2ca52ee0753c5b308bd6cc127d3b17323d1febab33d5c45de6fc4,2013-03,Dorset Police,Dorset Police,-1.867893,50.735917,On or near BELVEDERE ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
f31e71f2cf464e14c653af1f268226703cdaa8b27ce6c42ecd73c59c4a5a2b0d,2013-03,Dorset Police,Dorset Police,-1.877847,50.733644,On or near MEYRICK PARK CRESCENT,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
00ba37e6d6fb3692ea9398607d5c0ba7164896ef50dd151206d9bfbc75af0e46,2013-03,Dorset Police,Dorset Police,-1.867893,50.735917,On or near BELVEDERE ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
b06609309dca9475cbbadf847a4f711240ee859f8b4e99a3387ae0f422938576,2013-03,Dorset Police,Dorset Police,-1.877847,50.733644,On or near MEYRICK PARK CRESCENT,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
1e76c4056dbc3da6e48458d454ba41d8c894ca36debe7c5284f757f55ebfac4c,2013-03,Dorset Police,Dorset Police,-1.869584,50.734292,On or near CHARMINSTER ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
c6bf869b033ab3d02e7b6106c10502faafb2599be20bcc23e646d09910109bd2,2013-03,Dorset Police,Dorset Police,-1.867893,50.735917,On or near BELVEDERE ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
5d152989774fbe5f0262541dc93e0894d29b9c9c8e9f726ff95991747e271c86,2013-03,Dorset Police,Dorset Police,-1.869584,50.734292,On or near CHARMINSTER ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
a10f042040a58cbea5bdd4910dbbd6ab641568e379efc4489bfa7e4d82037965,2013-03,Dorset Police,Dorset Police,-1.881591,50.737937,On or near OBAN ROAD,E01015346,Bournemouth 012B,Investigation complete; no suspect identified
7c6f64d25b65d63394fc49f332b32a46548a48d427f84ad3fddb82d71d72e134,2013-03,Dorset Police,Dorset Police,-1.874845,50.738254,On or near ST LUKE'S ROAD,E01015346,Bournemouth 012B,Investigation complete; no suspect identified
bd6a3a6edcce459342219c2c0769c91eb99068c16b794d7e0eb34e92e94c89fc,2013-03,Dorset Police,Dorset Police,-1.895948,50.737331,On or near DULSIE ROAD,E01015348,Bournemouth 012C,Investigation complete; no suspect identified
5ffeaffc1a7d33bed0444374f2f50a7eca760bb0ecb98e7bb2ae2db3781c49a9,2013-03,Dorset Police,Dorset Police,-1.854200,50.755505,On or near MAGPIE CLOSE,E01015349,Bournemouth 004B,Investigation complete; no suspect identified
2c0f9cbda00c334024ea202e01086f11b293c2fb672179b740840a546c6651e6,2013-03,Dorset Police,Dorset Police,-1.863306,50.759023,On or near CHICKERELL CLOSE,E01015351,Bournemouth 004C,Investigation complete; no suspect identified
b52b4339613792dbc157fac2c63ed859e4f09b50899d06cb9f8d642d9173e36f,2013-03,Dorset Police,Dorset Police,-1.854858,50.758195,On or near SANDFORD CLOSE,E01015352,Bournemouth 004D,Investigation complete; no suspect identified
bc0ef0aa37161602fdb81f5fd522103cf0b5102a14cf9922b5f2f69f27d2c7f9,2013-03,Dorset Police,Dorset Police,-1.901062,50.744727,On or near WALLISDOWN ROAD,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
6e3878db36ff7a0fd8c1482a4ec5252d90d2fda2d573c9dffc8ffbccecd60187,2013-03,Dorset Police,Dorset Police,-1.907389,50.748707,On or near HOOD CRESCENT,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
c48f49241455606a32297d0cf6c6838a0a768d2ccc19436e83969f8747336409,2013-03,Dorset Police,Dorset Police,-1.877836,50.748887,On or near Supermarket,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
fa66c5f807bafae9530c7fb1f3d318ee62db8e33d5f2e7410f84cd90fe20bc26,2013-03,Dorset Police,Dorset Police,-1.881946,50.749089,On or near VICTORIA PARK ROAD,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
69b5edb609a6564264179fc954f38043f640426b638e349497cfee0cfe25eaf6,2013-03,Dorset Police,Dorset Police,-1.882606,50.745753,On or near MANSFIELD ROAD,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
47510ace3405bbb34516742341fc8bdee82e332a3aab1017c1aa74fb4f97c3c3,2013-03,Dorset Police,Dorset Police,-1.884545,50.752625,On or near REDHILL AVENUE,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
6305d605bc7bdbee1c0a9223cff4fca4d1ce0a69f7a9efe6b224441c23735601,2013-03,Dorset Police,Dorset Police,-1.880692,50.751443,On or near OSWALD ROAD,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
f5113d4299007106b47ae96c7b33c20b143e5871cc497e67725ea58fdeb5a279,2013-03,Dorset Police,Dorset Police,-1.896201,50.750901,On or near SINGLETON DRIVE,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
2574936837cb834b02c8c58fe41d93b597f73edcc7773d02945ce9252b735751,2013-03,Dorset Police,Dorset Police,-1.900555,50.749942,On or near COLUMBIA TREES LANE,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
ceffbca0a1fffadfa307a1a82bc7284f5006621f77ac1fb4aa3de93807280380,2013-03,Dorset Police,Dorset Police,-1.893701,50.746771,On or near Sports/Recreation Area,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
7b701c20ad93c5f285991d34256d3b6f45094949c63203e02f5d1a1184b811f6,2013-03,Dorset Police,Dorset Police,-1.900555,50.749942,On or near COLUMBIA TREES LANE,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
5ffa3fc3456962dfd55bb6d4f6ab483acb6e9265fef2682b2f5625c2b697f791,2013-03,Dorset Police,Dorset Police,-1.893255,50.749810,On or near CORNISH GARDENS,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
d1c3cbf3b09cf7d4f231f53f77a8c755bf5b9d6b0cab2ea9487b89b560affc34,2013-03,Dorset Police,Dorset Police,-1.896826,50.750344,On or near WALTON ROAD,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
d44b337aa942493889cde35e28264bfe85909a313be64881fa95eaf6c55963e8,2013-03,Dorset Police,Dorset Police,-1.893701,50.746771,On or near Sports/Recreation Area,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
8255bb184d6cdc9e9ae7c8d6b1954faf070974a3cbca43b5c9d41b4f372f08c1,2013-03,Dorset Police,Dorset Police,-1.900555,50.749942,On or near COLUMBIA TREES LANE,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
781972d250e70a2283256da9e922ad8393443867ff90019adcff5768e54124c0,2013-03,Dorset Police,Dorset Police,-1.893255,50.749810,On or near CORNISH GARDENS,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
ac16093b78a46c6de05f53f1308f6c4f7e57d7651d556676cb55834c8038e386,2013-03,Dorset Police,Dorset Police,-1.895617,50.752105,On or near COLUMBIA ROAD,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
8b7a893b04d6aa969d214a77a8c84a4105a2806c7c4adeefa36948471de200c6,2013-03,Dorset Police,Dorset Police,-1.892634,50.748892,On or near HIBBERD WAY,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
ae0053ea09f4ba445ad42c5f9f4d8f06a95f3767e570df917cb4d03aba6acf28,2013-03,Dorset Police,Dorset Police,-1.888419,50.750732,On or near KINSBOURNE AVENUE,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
9bf77a09bd73ab71e3dbdf5e9ee1a82d88e3e3a86b794f2b0ab518e5b44e2d79,2013-03,Dorset Police,Dorset Police,-1.892925,50.751824,On or near ARCHDALE CLOSE,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
c26168dbc9afea270fd3348d0fed0b7717a213eb4143c855547c5712e476d02d,2013-03,Dorset Police,Dorset Police,-1.892925,50.751824,On or near ARCHDALE CLOSE,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
4c075709b366639e3ffa419b00f31ab927218cdac2a0185c047f860006ad69bf,2013-03,Dorset Police,Dorset Police,-1.916331,50.750323,On or near TOZER CLOSE,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
14d8610f33a1b4ed40cec12611e0f5841bef0fbec9919fbc300c6f3c2c5403b0,2013-03,Dorset Police,Dorset Police,-1.921873,50.750165,On or near RIGGS GARDENS,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
8b801049f41e28195adc4aff50b5032bd5969a3b698b8cc4e6975889711519ac,2013-03,Dorset Police,Dorset Police,-1.887813,50.743636,On or near GLENMOOR ROAD,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
c10d2ee87e0e6a198aa59e9c78d92ddd343a6f7d6b42072f5f95a641f0a09243,2013-03,Dorset Police,Dorset Police,-1.809817,50.733832,On or near INVERLEIGH ROAD,E01015361,Bournemouth 014C,Investigation complete; no suspect identified
0c621054c7d2084be622462802ff6724e59786d476b60cb1a2b2272a4da34a36,2013-03,Dorset Police,Dorset Police,-1.802639,50.732354,On or near WATCOMBE ROAD,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
3de1af39ba4997e1f4cce1c676096935d3bfa5ebf7a9835b0c63986f54199385,2013-03,Dorset Police,Dorset Police,-1.802639,50.732354,On or near WATCOMBE ROAD,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
a75e33275c0cd9e8bcef2c6b5c2c27451f4f9797c0f6398c51e5b2a9231ff303,2013-03,Dorset Police,Dorset Police,-1.802639,50.732354,On or near WATCOMBE ROAD,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
385a5960b4952e719f5801950b9d680a23faa41a8369ff2f98f3ed8bb684f06f,2013-03,Dorset Police,Dorset Police,-1.802111,50.733154,On or near COVENA ROAD,E01015362,Bournemouth 014D,Investigation complete; no suspect identified
4d9aeab83b762649aae356ba6a91bcc1e597a9e0ea25c610c78330caa5cd4081,2013-03,Dorset Police,Dorset Police,-1.813461,50.729701,On or near HERBERTON ROAD,E01015363,Bournemouth 014E,Investigation complete; no suspect identified
a390109fbce5132a8f6628a27c69eae04fdb339a0635cc6b1a89255a5994af25,2013-03,Dorset Police,Dorset Police,-1.809837,50.725388,On or near SOUTHBOURNE ROAD,E01015364,Bournemouth 018C,Investigation complete; no suspect identified
eb47b3c01a4c29ed3aa502bb709372d662c61885a86a4fc0e45ea0290bbc8f4c,2013-03,Dorset Police,Dorset Police,-1.809325,50.729407,On or near IRVING LANE,E01015364,Bournemouth 018C,Investigation complete; no suspect identified
f7d0c88b811e840ae58d228dbee6b72aad33ff0903c9de2ff3925fd49fab8f0a,2013-03,Dorset Police,Dorset Police,-1.808375,50.729351,On or near IRVING ROAD,E01015364,Bournemouth 018C,Investigation complete; no suspect identified
5a87a7185a878bc06267f675bd3abad78d371b49854e8e43160eec1d285996ac,2013-03,Dorset Police,Dorset Police,-1.816278,50.726540,On or near Supermarket,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
7cdd3f438e67127f8e49294103f6e1c80620837cae86dee115be9e34989dd80c,2013-03,Dorset Police,Dorset Police,-1.812076,50.725221,On or near WINSLEY AVENUE,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
9a0e40290b746ec6523360bcf1901e6d050cd2ea080489bcbe78fc3277c51995,2013-03,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
01ab6d7df5cc5778ace9b97095169a57df76d55a44979e44c3e34ffa55e78172,2013-03,Dorset Police,Dorset Police,-1.816692,50.725732,On or near CHESTNUT AVENUE,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
bda779796c5ebef7fa14a5552cf0a2edbe8b6f1c27f2ee9b5718f00d4ba13428,2013-03,Dorset Police,Dorset Police,-1.814920,50.726178,On or near SOUTHBOURNE GROVE,E01015365,Bournemouth 018D,Suspect charged
f0c5a080f144ae8a0a96f78cecba05923fc99995d6e9660d369d01fe8a49b28a,2013-03,Dorset Police,Dorset Police,-1.817428,50.726119,On or near SOUTHBOURNE LANE WEST,E01015365,Bournemouth 018D,Suspect charged
82018b0bb0ea0e7738706c5c341d0e1a819132378901fb9dce01b1e0e7f6d8d5,2013-03,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Offender given a drugs possession warning
82018b0bb0ea0e7738706c5c341d0e1a819132378901fb9dce01b1e0e7f6d8d5,2013-03,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Offender given a drugs possession warning
12cac40483640528aa57b3a1897f7cf20508180450f489a381defa2c4c62c768,2013-03,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Offender given a drugs possession warning
12cac40483640528aa57b3a1897f7cf20508180450f489a381defa2c4c62c768,2013-03,Dorset Police,Dorset Police,-1.811564,50.725723,On or near CARBERY LANE,E01015365,Bournemouth 018D,Offender given a drugs possession warning
f903e525c18d5afe6b88cdc7f0970feb00f91f9f571dc03b7724e22ca5596821,2013-03,Dorset Police,Dorset Police,-1.816750,50.721820,On or near SOUTHBOURNE OVERCLIFF DRIVE,E01015366,Bournemouth 018E,Suspect charged
806eb60dfc8921a076a5d5eeddbc20994965f4f26b14dac8ebc2a53e87c20465,2013-03,Dorset Police,Dorset Police,-1.887927,50.719590,On or near Nightclub,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
