Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6dafaaef87c581652295b7b4c22f319c06536119db82862348f63a81e13f4b2d,2012-06,Warwickshire Police,Warwickshire Police,-1.866753,52.218669,On or near GUNNINGS ROAD,E01031186,Stratford-on-Avon 006D,Investigation complete; no suspect identified
b25faef3fa41954cc38acbb6da6e0ad74892814157ad365dd59c3096c4257efb,2012-06,Warwickshire Police,Warwickshire Police,-1.864880,52.218604,On or near KINWARTON ROAD,E01031186,Stratford-on-Avon 006D,Suspect charged
776ec063292c4b62bd781c1f3e890ba11644aa22d7442072e07d78a83695382f,2012-06,Warwickshire Police,Warwickshire Police,-1.740602,52.176708,On or near LUDDINGTON ROAD,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
6bc335d660ec215c123880b1a8960febb83b99f972462fa986fc64f336f3ae4b,2012-06,Warwickshire Police,Warwickshire Police,-1.822540,52.195038,On or near CROFT LANE,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
005ea585c063687257df84f4aeaa9fb8b2fd03f235048bd8ff95c7d3f4cf3ecd,2012-06,Warwickshire Police,Warwickshire Police,-1.813376,52.192921,On or near CHURCH BANK,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
98ae48d1423af829c321f5b07b01456c37b14f1448ca3dc67f84188c7f50034b,2012-06,Warwickshire Police,Warwickshire Police,-1.885759,52.159128,On or near STATION ROAD,E01031189,Stratford-on-Avon 012A,Investigation complete; no suspect identified
193a7805ca0c98c7b17db0827968a40fe7b049f6710ac6daf8c08ae87eb4de63,2012-06,Warwickshire Police,Warwickshire Police,-1.856580,52.168815,On or near ST LAURENCE WAY,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
3a88d21808e7e1a68e7b249669326e05364ed480a0b82ee771a755fee13d2f62,2012-06,Warwickshire Police,Warwickshire Police,-1.847225,52.167841,On or near LONGFORD CLOSE,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
f8c45266334080dc06747e330266afbc29063474505ea55f94c1443058368119,2012-06,Warwickshire Police,Warwickshire Police,-1.847225,52.167841,On or near LONGFORD CLOSE,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
bf67282f6c45ce66b693c7bf1b3a53ce114ecdfb430d858b90e54a1af24e2e54,2012-06,Warwickshire Police,Warwickshire Police,-1.849370,52.173517,On or near BEECHTREE PARK,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
38f7ab9ce51e7fe47ff2268d22ba01d78b2483bb958fd4902aac0f580a445689,2012-06,Warwickshire Police,Warwickshire Police,-1.863539,52.164058,On or near CRAWFORD CLOSE,E01031191,Stratford-on-Avon 012C,Investigation complete; no suspect identified
f61044982bbb0632817ae7b4ecb33fcb41a12b2a1e21cffbe474ab45cfb1b9a2,2012-06,Warwickshire Police,Warwickshire Police,-1.873351,52.178903,On or near MILLERS BANK,E01031191,Stratford-on-Avon 012C,Investigation complete; no suspect identified
1cfb4addc2b1af90a90616400b4e4003732805acc29e13f7535d886c05b0bf3a,2012-06,Warwickshire Police,Warwickshire Police,-1.861648,52.165872,On or near GLEBE CLOSE,E01031191,Stratford-on-Avon 012C,Offender given a caution
8eb925451898a934ba4ffd2ae12a63563917093ab05199b43f89fa9d1e88a3d7,2012-06,Warwickshire Police,Warwickshire Police,-1.872282,52.179414,On or near MILL CLOSE,E01031191,Stratford-on-Avon 012C,Investigation complete; no suspect identified
b5b000bea96723cc48ced3e71a3981ddc9b27b1163680864a05407a3ca3313e3,2012-06,Warwickshire Police,Warwickshire Police,-1.846644,52.145652,On or near BUCKLE STREET,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
4a19b0ea0647f6edc17773b39d8c68d80dd4c0ebade4c88a75534b41f6993d86,2012-06,Warwickshire Police,Warwickshire Police,-1.861025,52.163794,On or near BOATYARD DRIVE,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
e9f88f90fa94f18346b9ff747c8bbe19e1975f6d9174cd99ed58e0766d62596d,2012-06,Warwickshire Police,Warwickshire Police,-1.539282,52.050001,On or near RECTORY LANE,E01031193,Stratford-on-Avon 015A,Investigation complete; no suspect identified
c1ccb15b4541ca26c140a7071aca9701c1af536a9e6dbfdf2bf2284a28fd9ac8,2012-06,Warwickshire Police,Warwickshire Police,-1.737402,52.245936,On or near GRANGE ROAD,E01031195,Stratford-on-Avon 002A,Investigation complete; no suspect identified
38f481f5840125381b0784aec6cad53f1df6177c53a0925747e37183c74f36b2,2012-06,Warwickshire Police,Warwickshire Police,-1.754924,52.284902,On or near PETTIFORD LANE,E01031195,Stratford-on-Avon 002A,Investigation complete; no suspect identified
6036d9eca82f3681fce15bea54a37a372e1bbd757251ee504d3a9f92d43f2c00,2012-06,Warwickshire Police,Warwickshire Police,-1.621777,52.108419,On or near QUEENS STREET,E01031196,Stratford-on-Avon 014A,Suspect charged
8a24fd02a76d8073b2dda208d6a611f701e3024ac791953340bd685cbd3e57a8,2012-06,Warwickshire Police,Warwickshire Police,-1.393859,52.164684,On or near AVON DASSETT ROAD,E01031198,Stratford-on-Avon 005B,Investigation complete; no suspect identified
c194b8f8b1fa6da84fcc97fffa2d9fa7bdb97cd08184fa8dd627e488624f2fe0,2012-06,Warwickshire Police,Warwickshire Police,-1.402914,52.146794,On or near PARK CLOSE,E01031198,Stratford-on-Avon 005B,Investigation complete; no suspect identified
a61cbe6cec179b1cd627fe8161c068a2435dadc3e79dc3fb883c3550cfbc380b,2012-06,Warwickshire Police,Warwickshire Police,-1.374451,52.174572,On or near WHARF ROAD,E01031198,Stratford-on-Avon 005B,Investigation complete; no suspect identified
e6dc424c500acdfe936d8240574bd04c3c7f45b3350b9e6262120d8f2b8a28f8,2012-06,Warwickshire Police,Warwickshire Police,-1.414389,52.144326,On or near M40,E01031198,Stratford-on-Avon 005B,Investigation complete; no suspect identified
1bfa4f2fc711b58de735e1d9a038789b5d26058d15981e5020a53e210f4fcc54,2012-06,Warwickshire Police,Warwickshire Police,-1.436100,52.215241,On or near PLOUGH LANE,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
51363ccc86e3ed66c9a581e99fd41ebf01d167ae9b43577424a281077a4d7ae7,2012-06,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
7b31c31090e61b51a3816248198f69e1e81be0b445b1ca5e23faac1db17028d0,2012-06,Warwickshire Police,Warwickshire Police,-1.453905,52.234995,On or near SOUTH PARADE,E01031201,Stratford-on-Avon 005E,Investigation complete; no suspect identified
15783d15c5ba9284ed102237118931721b458c100c9df0a44ce38d95f6d9e54d,2012-06,Warwickshire Police,Warwickshire Police,-1.780678,52.291443,On or near BECKS CROFT,E01031202,Stratford-on-Avon 002B,Investigation complete; no suspect identified
eee02a3dacdd5eb08149eb18d294217774fb3011f4dc62faabaa8f3b13fbedeb,2012-06,Warwickshire Police,Warwickshire Police,-1.778037,52.288903,On or near PRINCE HARRY ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
71be62ab92dedb93dc6a334b69dfb828cfa8342b122d128a06a63b113e167597,2012-06,Warwickshire Police,Warwickshire Police,-1.764749,52.292689,On or near EDGE LANE,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
f0b7083567e8002bd3e686a7fb1e51d6e46816db38c83b680cb9043b153e6a73,2012-06,Warwickshire Police,Warwickshire Police,-1.777948,52.291933,On or near BEAUDESERT LANE,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
7642bc677d946b347d20f0c2cb4751bf61298775f49c65e33d2d8f55d8c318e7,2012-06,Warwickshire Police,Warwickshire Police,-1.780785,52.266630,On or near THE DALE,E01031204,Stratford-on-Avon 002D,Suspect charged
a2c2c9190d4f41490c01f9538c9938c7e105b0ae2c4f161ee6f47bcc958daae8,2012-06,Warwickshire Police,Warwickshire Police,-1.514922,52.157018,On or near WARWICK ROAD,E01031206,Stratford-on-Avon 013C,Offender given a caution
0329e0359df67bf88ea3ac205594ee84acb18d826bd411b76797358fb09d5952,2012-06,Warwickshire Police,Warwickshire Police,-1.857525,52.211520,On or near POPLAR CLOSE,E01031208,Stratford-on-Avon 007C,Local resolution
baa673f626388ecb60b1adb632602c867b2f46327ade2d10644c7b182ddc480a,2012-06,Warwickshire Police,Warwickshire Police,-1.581643,51.992277,On or near A3400,E01031209,Stratford-on-Avon 015B,Investigation complete; no suspect identified
0502ec5b9477eddb237ab9c0c6c75c532acbf78828301a4e6e5d139fc458d586,2012-06,Warwickshire Police,Warwickshire Police,-1.573886,52.028572,On or near FEATHERBED LANE,E01031209,Stratford-on-Avon 015B,Investigation complete; no suspect identified
d0854b2455e921d2a56b246e725f01cff6c478b9cd904cb7763764f566354e2c,2012-06,Warwickshire Police,Warwickshire Police,-1.548569,52.008158,On or near ROMAN ROW,E01031209,Stratford-on-Avon 015B,Investigation complete; no suspect identified
8aa7d6e96b3dd00851b3d931579f3c13b63b65665ee201010112fa987ef5cee0,2012-06,Warwickshire Police,Warwickshire Police,-1.394526,52.293180,On or near MARTON ROAD,E01031211,Stratford-on-Avon 005G,Investigation complete; no suspect identified
4623d89eba8bbf83c80f5a7cd2647800d99ea21fa59d1c4f4280e960b7740fb3,2012-06,Warwickshire Police,Warwickshire Police,-1.392985,52.283669,On or near VILLAGE HALL YARD,E01031211,Stratford-on-Avon 005G,Investigation complete; no suspect identified
5a6f92b3dfe7dd82eb040f70f3ed13bda05410e0859da74972ef08b2df607c10,2012-06,Warwickshire Police,Warwickshire Police,-1.739037,52.124191,On or near Sports/Recreation Area,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
6851aa2a0e6040c51a29ee96106d8c09016a1e64032d0f6ee60a9d01361025d4,2012-06,Warwickshire Police,Warwickshire Police,-1.744150,52.121559,On or near TURNPIKE AVENUE,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
5a4ee05f5191b2ce41d8b86da90c21ee12a4c4af14dc0bb54858b2bf7a9d664a,2012-06,Warwickshire Police,Warwickshire Police,-1.732448,52.122100,On or near FRIDAY STREET,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
f2c5e393f4e2222233a17f982ffa280d7f10b64f561c199f7d4931a40f889b69,2012-06,Warwickshire Police,Warwickshire Police,-1.743250,52.123221,On or near MAGDALEN CLOSE,E01031212,Stratford-on-Avon 014B,Investigation complete; no suspect identified
b0141b2acd4f9622c77af7ffb863f2344c6a425af1fe4c59dcbdad79e243587c,2012-06,Warwickshire Police,Warwickshire Police,-1.889766,52.259114,On or near ALCESTER ROAD,E01031213,Stratford-on-Avon 001A,Investigation complete; no suspect identified
fd46aa5b58ed8ab52bcca0ecb05defd22fa8a9800e39a1eacaf89983a004be2a,2012-06,Warwickshire Police,Warwickshire Police,-1.885797,52.247252,On or near BIRMINGHAM ROAD,E01031213,Stratford-on-Avon 001A,Investigation complete; no suspect identified
40bcb2c7a8c4812123f210de0f006e40dc08c9afd5c606f52e5f280f0dca5889,2012-06,Warwickshire Police,Warwickshire Police,-1.633103,52.060913,On or near OLDBUTT ROAD,E01031214,Stratford-on-Avon 015C,Investigation complete; no suspect identified
4e61f53c62d54059e9cc0e2ba4eeb5670f9b336c1bf6859d1007fa27ac07daf3,2012-06,Warwickshire Police,Warwickshire Police,-1.629205,52.068399,On or near BEECHAM ROAD,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
e281bdedbc313147e672dc61c9f4b6e431315c5c33efe277b8b6065034f52ed0,2012-06,Warwickshire Police,Warwickshire Police,-1.624789,52.062729,On or near Supermarket,E01031216,Stratford-on-Avon 015E,Investigation complete; no suspect identified
9320f0c3041ecba2bf3f735bac3d7da7cb253114e9b575244b981e016eb424f5,2012-06,Warwickshire Police,Warwickshire Police,-1.623700,52.063895,On or near CHURCH STREET,E01031216,Stratford-on-Avon 015E,Suspect charged
180727855e2ada29e712c816de84fd611f047011ecd489900f944196c67303c8,2012-06,Warwickshire Police,Warwickshire Police,-1.693827,52.229073,On or near KING'S LANE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
4add871fc89d67005d391fedc4dc672a86375bcad6b751037e9f66e22b794455,2012-06,Warwickshire Police,Warwickshire Police,-1.657697,52.230431,On or near HATTON BANK LANE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
807ea455af7c2aab65e15b0b5ba2c94664d22c89c65b4d9f08b95b0d5f1bb652,2012-06,Warwickshire Police,Warwickshire Police,-1.657697,52.230431,On or near HATTON BANK LANE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
0338f2ddf0a33af952c5a436b61388a3243b531a9c08e6c4a8ab432a105ece9f,2012-06,Warwickshire Police,Warwickshire Police,-1.657697,52.230431,On or near HATTON BANK LANE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
1f3f2effa053a687a1e87ee3bf04c095f4acc156dbf441b18e2bd35bb3523e5f,2012-06,Warwickshire Police,Warwickshire Police,-1.657697,52.230431,On or near HATTON BANK LANE,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
f631a25fec2f8516550023028d9c4a20a7fdae9b2333b05c0aa9253c64f6f6e3,2012-06,Warwickshire Police,Warwickshire Police,-1.600679,52.211354,On or near THE CRESCENT,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
f02958a7594b9dee95a8887069855d0b45a79d4fa9ac91672ae1674d1e995825,2012-06,Warwickshire Police,Warwickshire Police,-1.389221,52.260985,On or near COVENTRY ROAD,E01031219,Stratford-on-Avon 004A,Investigation complete; no suspect identified
ff65a4329d8d10c8266d77389f52d2dac91058b03d46cde0198e95dc6589b33f,2012-06,Warwickshire Police,Warwickshire Police,-1.381778,52.251533,On or near MILLHOLME CLOSE,E01031219,Stratford-on-Avon 004A,Investigation complete; no suspect identified
f4eac3cea874ded35501da060ede55b1240baf6646fb968744881a9df0dc1b9f,2012-06,Warwickshire Police,Warwickshire Police,-1.389221,52.260985,On or near COVENTRY ROAD,E01031219,Stratford-on-Avon 004A,Investigation complete; no suspect identified
aea4672d941599431ebbea051cafa9e36b6692f4f6660bbf584c6b96093b6881,2012-06,Warwickshire Police,Warwickshire Police,-1.396617,52.255817,On or near HILLTOP CLOSE,E01031221,Stratford-on-Avon 004C,Offender given a caution
8f17ce75c2693162845f15a533b64e0a0f725b171a53d049fd933338d5a5f7d5,2012-06,Warwickshire Police,Warwickshire Police,-1.395738,52.249313,On or near KINETON ROAD,E01031222,Stratford-on-Avon 004D,Suspect charged
8c6d0c7c022d12430d1b5bef28617dc0d3301efccc3d1ec8934ce2c2ee5ba2f8,2012-06,Warwickshire Police,Warwickshire Police,-1.398834,52.245714,On or near KINETON ROAD,E01031222,Stratford-on-Avon 004D,Investigation complete; no suspect identified
bcd99abf00a463395047737aad430154ebdbf85d2fadb36aa667483cadb655d3,2012-06,Warwickshire Police,Warwickshire Police,-1.391738,52.248330,On or near ABBEY CLOSE,E01031222,Stratford-on-Avon 004D,Investigation complete; no suspect identified
541c0c1a1e974e68de41a55aaf4222c479e8e7ccc675677017aae74c02ef2206,2012-06,Warwickshire Police,Warwickshire Police,-1.388395,52.251783,On or near Supermarket,E01031222,Stratford-on-Avon 004D,Investigation complete; no suspect identified
4cf253f44ca0a1aa97a75d87bed747ff09dce9a35ad9b9dd96c20256523e00f2,2012-06,Warwickshire Police,Warwickshire Police,-1.326835,52.245470,On or near POPLAR ROAD,E01031224,Stratford-on-Avon 004F,Suspect charged
a064eab0e7de313cd0f21f6fdeb35e34f73e6630af9ef66dfb75f7e3ec170397,2012-06,Warwickshire Police,Warwickshire Police,-1.321248,52.246849,On or near SCHOOL HILL,E01031224,Stratford-on-Avon 004F,Investigation complete; no suspect identified
880ef9610ee20b7568ee2daebadd76cef25430cb526317a1c79a2903934a7cf4,2012-06,Warwickshire Police,Warwickshire Police,-1.281343,52.258094,On or near PARK LANE,E01031224,Stratford-on-Avon 004F,Investigation complete; no suspect identified
3f8519dd17ad6ef3a12af58bbf222bdb781220a1465eaa403e16ae77e574097a,2012-06,Warwickshire Police,Warwickshire Police,-1.698148,52.189832,On or near Petrol Station,E01031225,Stratford-on-Avon 010A,Investigation complete; no suspect identified
9b024593d332165cabf6ab66e7828e6d6427aa3781a3df0d5f2292284383fbe9,2012-06,Warwickshire Police,Warwickshire Police,-1.676051,52.201183,On or near CARTERS LANE,E01031227,Stratford-on-Avon 010C,Investigation complete; no suspect identified
df020a107c88e81096a4723d3dc44c4bf1b0c83579a925ea93444d9d4a71861a,2012-06,Warwickshire Police,Warwickshire Police,-1.676188,52.198423,On or near LAWSON AVENUE,E01031227,Stratford-on-Avon 010C,Investigation complete; no suspect identified
6a7ddc46b6c10f710cc59ad2841c2ad59b2214b051185be68a87d72428dd1cff,2012-06,Warwickshire Police,Warwickshire Police,-1.679711,52.196823,On or near Sports/Recreation Area,E01031227,Stratford-on-Avon 010C,Investigation complete; no suspect identified
46fcbb4cdc71115b8f1889dfe78a29ec2cb0eb3bbff74355cc4823832ae6b61f,2012-06,Warwickshire Police,Warwickshire Police,-1.676188,52.198423,On or near LAWSON AVENUE,E01031227,Stratford-on-Avon 010C,Investigation complete; no suspect identified
bac22362ddd558ce1a6ecc935b82a70467356c465df8bf08feff2946fd7fcdba,2012-06,Warwickshire Police,Warwickshire Police,-1.671885,52.196550,On or near HAMILTON ROAD,E01031227,Stratford-on-Avon 010C,Investigation complete; no suspect identified
dfd5348575c01635acaaf881350960899cfbef38944e09a9c8c76ea52154122a,2012-06,Warwickshire Police,Warwickshire Police,-1.716035,52.194956,On or near Parking Area,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
340880ffdff5bc81ed4eccde3609bb88a643c860714fefbd5c40d804c2548145,2012-06,Warwickshire Police,Warwickshire Police,-1.707209,52.193424,On or near Shopping Area,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
2c111b2b39546ffa447fe1742f45cdede67363da9c9ee67d1d472d6591ccfda1,2012-06,Warwickshire Police,Warwickshire Police,-1.707123,52.193127,On or near HENLEY STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
bae00dd364b08c78317f79ae4638cad78a5dbd8e57bc6da50fca5ebb781a975c,2012-06,Warwickshire Police,Warwickshire Police,-1.716035,52.194956,On or near Parking Area,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
8f262af45b9791a22f12d003751f301a670b32909dd3fae1075cc2fe1e53c6f6,2012-06,Warwickshire Police,Warwickshire Police,-1.699938,52.195690,On or near Parking Area,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
6cdc69e7df80905cd34cbfa59374f8417ebd698a49639f3ac4a0558d69958813,2012-06,Warwickshire Police,Warwickshire Police,-1.709025,52.193114,On or near MEER STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
802c8ec031238aa63a8f534703a12fed5009c3ed310dbbb9a3af630df2b3ac2a,2012-06,Warwickshire Police,Warwickshire Police,-1.709634,52.193916,On or near WINDSOR STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
5e312a813d9a0e66ffd7b89a449aef7a99c5bbd2eb36c98b5e38755fcdb39bc4,2012-06,Warwickshire Police,Warwickshire Police,-1.702777,52.193323,On or near BANCROFT PLACE,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
90268735e9618b5c0683cb14df6644f5b597a7cc37bad681b3a2d4b005778bd7,2012-06,Warwickshire Police,Warwickshire Police,-1.705603,52.192863,On or near Shopping Area,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
1db3292b984e01471972be3a6a5e0db0a3cf484941549b0b4741f1b30a1c7128,2012-06,Warwickshire Police,Warwickshire Police,-1.710951,52.193946,On or near MANSELL STREET,E01031229,Stratford-on-Avon 009B,Suspect charged
99da8a4bbb359e68a960825f217efe5ba4d04cc8dcc6c8080821782740cb4bbb,2012-06,Warwickshire Police,Warwickshire Police,-1.705603,52.192863,On or near Shopping Area,E01031229,Stratford-on-Avon 009B,Offender given penalty notice
1bd5a8be7f99d6f09a76b8876fd5782fcb72e5ae0d22fd13e6618c4ff4aa7102,2012-06,Warwickshire Police,Warwickshire Police,-1.706445,52.193836,On or near GUILD STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
a9e5bf847e7d91a94c0085b0e81e6b06e8172c0cd6fc8bfd6b89814dc2249ea7,2012-06,Warwickshire Police,Warwickshire Police,-1.712652,52.204631,On or near WESTFIELD CLOSE,E01031230,Stratford-on-Avon 009C,Investigation complete; no suspect identified
69c6afd74ffa2b8da09b12b24c61f708962cbf6558fde7bd0a22b4374a985dbd,2012-06,Warwickshire Police,Warwickshire Police,-1.722201,52.205634,On or near MARSH LANE,E01031230,Stratford-on-Avon 009C,Suspect charged
3ed51dba425f925f29bdcb62896407338a4d4fac30a5d573db3f4b97fcb569e2,2012-06,Warwickshire Police,Warwickshire Police,-1.723448,52.202769,On or near FOXTAIL CLOSE,E01031230,Stratford-on-Avon 009C,Suspect charged
8f3ca374fe986bbe47766c5596111bae7ce9b08218e768ca174beb53b550bc23,2012-06,Warwickshire Police,Warwickshire Police,-1.714538,52.204950,On or near ELM ROAD,E01031230,Stratford-on-Avon 009C,Suspect charged
7afa044c7574ff288e1dd6fcd7929a3c1d8a290b555c35cd635c48d9f668b8b7,2012-06,Warwickshire Police,Warwickshire Police,-1.718197,52.204734,On or near ASH GROVE,E01031230,Stratford-on-Avon 009C,Investigation complete; no suspect identified
02cbbee2d743c3ea01df99a09c07a18bc71c9e5a0798e853ee8381b6b1f18941,2012-06,Warwickshire Police,Warwickshire Police,-1.710993,52.205526,On or near ROWAN CLOSE,E01031230,Stratford-on-Avon 009C,Investigation complete; no suspect identified
64d4170b08ea7c8061555aec43ff63b65e62fba8188506f38a9056654e0c5b13,2012-06,Warwickshire Police,Warwickshire Police,-1.714449,52.202738,On or near Supermarket,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
ccecc4d8e0e89922e86ed83f3d1bc6c2f53fb590b48759889fd9fa6b821302bc,2012-06,Warwickshire Police,Warwickshire Police,-1.711793,52.199477,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
38f9086bae12e3ce1fb6f98c36215e1dd6094df3ce29f72244c2f528098cebcf,2012-06,Warwickshire Police,Warwickshire Police,-1.710932,52.201381,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
06fea733e42988cf9ea15b9af1a6381df4a6b2b6c85f14c292ecee5a4887c70c,2012-06,Warwickshire Police,Warwickshire Police,-1.714449,52.202738,On or near Supermarket,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
8eea79c542e0b85e74304773c1ddad8f73eaf6663365bf5112ccfef65a1d346e,2012-06,Warwickshire Police,Warwickshire Police,-1.714449,52.202738,On or near Supermarket,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
1b2f9f915b4774fe558d74c8c0e5f463db98d30dff5ee41e1c69f191c824e6ea,2012-06,Warwickshire Police,Warwickshire Police,-1.722226,52.201678,On or near ORRIAN CLOSE,E01031231,Stratford-on-Avon 009D,Suspect charged
08e745bfb2ac7dc9fd307405a008a84c7711774b8570518521cbf93716e9fad5,2012-06,Warwickshire Police,Warwickshire Police,-1.711033,52.199322,On or near REGAL ROAD,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
d6922a9f857bf8cf37acd5e9fb75656f5405b6e0f4ddfbbde97763324deeb442,2012-06,Warwickshire Police,Warwickshire Police,-1.710932,52.201381,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
21ac9371eb24e7cfcd8611fc537d8aac1973c7922b8a34129e84ed334745edf7,2012-06,Warwickshire Police,Warwickshire Police,-1.720347,52.193258,On or near Sports/Recreation Area,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
1e8d7c6e85e0a07cc86ca6c726c942129eaf7857fead05fb31bc68217d75cd81,2012-06,Warwickshire Police,Warwickshire Police,-1.718842,52.193030,On or near WILLOWS DRIVE NORTH,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
5f2e8a1dd068fc02efa8e01827b9d35d6c6f74d456bd6387650876518aeec273,2012-06,Warwickshire Police,Warwickshire Police,-1.718842,52.193030,On or near WILLOWS DRIVE NORTH,E01031232,Stratford-on-Avon 011A,Suspect charged
ef5ce06b638bc74dfa4e2be304a96df07c52dde978177173f080999adf41cc98,2012-06,Warwickshire Police,Warwickshire Police,-1.732973,52.195463,On or near BROOKFIELD COURT,E01031233,Stratford-on-Avon 011B,Investigation complete; no suspect identified
29b4b388891ba9b14aa9374e7d4aff4dc65e4c7e8af70eff946968b956121284,2012-06,Warwickshire Police,Warwickshire Police,-1.736262,52.196055,On or near ALCESTER ROAD,E01031233,Stratford-on-Avon 011B,Investigation complete; no suspect identified
515438d71b2085132923b1b3e97800b2440983e6fac92eb27ce98ccb21eb7c8e,2012-06,Warwickshire Police,Warwickshire Police,-1.711198,52.189703,On or near CHESTNUT WALK,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
a7841cee4f91fc14d3623abc4638063a82364ba081ea72ebb4ddeda7cbaead40,2012-06,Warwickshire Police,Warwickshire Police,-1.710073,52.187237,On or near COLLEGE MEWS,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
131b6bc8b68df9b52d979a04a0da5ebc90b226810f9f186d8350ac30c2bf88e1,2012-06,Warwickshire Police,Warwickshire Police,-1.704507,52.192698,On or near BRIDGE STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
deabf0ca1ab2e1dfaa95cacf21ba873d0430326f3f8957b8887c551b890e1a8b,2012-06,Warwickshire Police,Warwickshire Police,-1.710506,52.192569,On or near Theatre/Concert Hall,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
ecc971abda9f7e1dfe521549d9ef9b1e74be6922e16018a18cc126bde8431488,2012-06,Warwickshire Police,Warwickshire Police,-1.707487,52.191097,On or near CHAPEL STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
afa650d2e530686ef752444364b45539359e67effcf175ddb5a85e8bc41c0806,2012-06,Warwickshire Police,Warwickshire Police,-1.711322,52.193066,On or near GREENHILL STREET,E01031234,Stratford-on-Avon 011C,Offender given penalty notice
b3aeb557de3f7fdd5b7fb508d3d57b2b7b7bb3ab6d8fc730c08b91883270d00e,2012-06,Warwickshire Police,Warwickshire Police,-1.710068,52.192496,On or near Parking Area,E01031234,Stratford-on-Avon 011C,Suspect charged
0c9abce24a177a34c359ea8bc611d3ab9acf91191ae21d231ff90e3fc120199f,2012-06,Warwickshire Police,Warwickshire Police,-1.708549,52.191998,On or near Supermarket,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
02b463572e94325ed9f1172a3fc72658b08254d0a9568c3e564b2bee8575e813,2012-06,Warwickshire Police,Warwickshire Police,-1.710506,52.192569,On or near Theatre/Concert Hall,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
eb1a31366268a09500c55505f897d103ffb2d1d809b817f065112fe14056a961,2012-06,Warwickshire Police,Warwickshire Police,-1.710068,52.192496,On or near Parking Area,E01031234,Stratford-on-Avon 011C,Suspect charged
689939fef557907ed876cbd8a0b9bf1482a3b0ede30bd2abc2217fcec865e7d1,2012-06,Warwickshire Police,Warwickshire Police,-1.719112,52.189560,On or near SHOTTERY ROAD,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
