Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
56b6e1d93d3d047080cb4f8216e7483870379d9e1b3dfb7c9fa7fc3c5a9ffadc,2012-06,Sussex Police,Sussex Police,-0.175099,50.825508,On or near HOVE PLACE,E01016857,Brighton and Hove 028A,Investigation complete; no suspect identified
d583b8515f60991d4b8e94ee2d2cd8ca4d56dfaca60a03914049911061300843,2012-06,Sussex Police,Sussex Police,-0.176481,50.826861,On or near ST AUBYNS,E01016857,Brighton and Hove 028A,Investigation complete; no suspect identified
521729b17a54a7823f14bf978fa9cdb92994868403bc46486a947807045bc704,2012-06,Sussex Police,Sussex Police,-0.177447,50.825023,On or near Petrol Station,E01016857,Brighton and Hove 028A,Investigation complete; no suspect identified
297d729c503b1a35e8a19f336ef57119007288298017ea7ec3bd462e9556a856,2012-06,Sussex Police,Sussex Police,-0.177701,50.826151,On or near NAMRIK MEWS,E01016857,Brighton and Hove 028A,Investigation complete; no suspect identified
460c4e122b2336864d38ed95ecc11487d450efb2c8c0610a424f9e53221c8833,2012-06,Sussex Police,Sussex Police,-0.177447,50.825023,On or near Petrol Station,E01016857,Brighton and Hove 028A,Investigation complete; no suspect identified
7f0e3d5a0e431511af769cf39afa4dd36c6b07fcef5031cd05e471be243cf545,2012-06,Sussex Police,Sussex Police,-0.177447,50.825023,On or near Petrol Station,E01016857,Brighton and Hove 028A,Investigation complete; no suspect identified
44f5ab8dca3e06ec8f6323fe2f761f50a52e241d3d93ffcac3916a63dbfe6aaa,2012-06,Sussex Police,Sussex Police,-0.176481,50.826861,On or near ST AUBYNS,E01016857,Brighton and Hove 028A,Suspect charged
1c00e3e8a6e22e8dd9c0f64f0c873f6ba3b2f6bcd9fbda065f9e3c129e8b2833,2012-06,Sussex Police,Sussex Police,-0.173882,50.826496,On or near MEDINA VILLAS,E01016858,Brighton and Hove 028B,Investigation complete; no suspect identified
a3d77fa35040eb3f54fb9941c4d91badca38e3bbf43810dc8b45c876be5051ee,2012-06,Sussex Police,Sussex Police,-0.175762,50.826723,On or near SEAFIELD ROAD,E01016858,Brighton and Hove 028B,Investigation complete; no suspect identified
5813869144d744d7cc2d6dd6329cf92805d4a29d3575550fa62228b7c61ae4fe,2012-06,Sussex Police,Sussex Police,-0.175762,50.826723,On or near SEAFIELD ROAD,E01016858,Brighton and Hove 028B,Investigation complete; no suspect identified
edfa7fd11e16b176e2e06f0db53951c8465b72c5c3a38c0202e4935113854ad4,2012-06,Sussex Police,Sussex Police,-0.175762,50.826723,On or near SEAFIELD ROAD,E01016858,Brighton and Hove 028B,Investigation complete; no suspect identified
40c39e1b0312563d4928372d83587ecb351fa4283898649d8cf24779c1bbcbfe,2012-06,Sussex Police,Sussex Police,-0.176076,50.828860,On or near Supermarket,E01016860,Brighton and Hove 019A,Investigation complete; no suspect identified
b225c30a61fdea90109d43c0fccf6ecd26bcdb97e8ffc1be86af5d7d46866a60,2012-06,Sussex Police,Sussex Police,-0.174946,50.831990,On or near CLARENDON VILLAS,E01016860,Brighton and Hove 019A,Investigation complete; no suspect identified
c19358d62ba6b13c1ddb0059ada5d1d1109f8bccc8b9e38b0193d31fd45d0730,2012-06,Sussex Police,Sussex Police,-0.176777,50.828745,On or near MILES WALK,E01016860,Brighton and Hove 019A,Investigation complete; no suspect identified
9cb10881749d3ae7c59f20b86cfbaf1c8c229f8ab3ebab67c638f0266f55a8dd,2012-06,Sussex Police,Sussex Police,-0.175528,50.831279,On or near Supermarket,E01016860,Brighton and Hove 019A,Investigation complete; no suspect identified
0af14ca85bd5d906ba5d83ff5c1764f61d34bd5e7c08afd906d0b3c1cecfee9c,2012-06,Sussex Police,Sussex Police,-0.177269,50.829238,On or near CONNAUGHT ROAD,E01016860,Brighton and Hove 019A,Investigation complete; no suspect identified
3e3be396a265d5e2f7ef77d4a53ae2a134d91dbbd0bddbc4b45a813e5bbcb499,2012-06,Sussex Police,Sussex Police,-0.173865,50.830930,On or near Supermarket,E01016860,Brighton and Hove 019A,Local resolution
bc644fed531244e4623acbe0199b9be3fbf3850d4c5f6fca024e2632228a921e,2012-06,Sussex Police,Sussex Police,-0.115295,50.816283,On or near CLARENDON TERRACE,E01016861,Brighton and Hove 031A,Investigation complete; no suspect identified
0a4c114f3b972bec70cf4c580c6e353332644adf58712d2a7f8ce07f03657b71,2012-06,Sussex Police,Sussex Police,-0.117655,50.816906,On or near BELGRAVE PLACE,E01016861,Brighton and Hove 031A,Suspect charged
505d7dfbdc1e33408a9836ba61a82cb3ee67003c9fa6d20bca808cce027f7290,2012-06,Sussex Police,Sussex Police,-0.117655,50.816906,On or near BELGRAVE PLACE,E01016861,Brighton and Hove 031A,Suspect charged
aaec40c96a3b5e724497b78cc881e46beb00b10a5351e463cbefb66cdabca68c,2012-06,Sussex Police,Sussex Police,-0.115295,50.816283,On or near CLARENDON TERRACE,E01016861,Brighton and Hove 031A,Investigation complete; no suspect identified
663461f08f5608cca61f1e472152ae1a52915d33956c16e92738b48d57549d13,2012-06,Sussex Police,Sussex Police,-0.117655,50.816906,On or near BELGRAVE PLACE,E01016861,Brighton and Hove 031A,Offender given a caution
7cc681e3706183a8afeb07d45164e26674ec7c5a6c52ca1921f34ea6f1b5ce7c,2012-06,Sussex Police,Sussex Police,-0.117655,50.816906,On or near BELGRAVE PLACE,E01016861,Brighton and Hove 031A,Investigation complete; no suspect identified
25fbc5e1f68c141f243f5e49c3a5f89eef06984f230fc081add273cdb251a9ed,2012-06,Sussex Police,Sussex Police,-0.117655,50.816906,On or near BELGRAVE PLACE,E01016861,Brighton and Hove 031A,Offender given penalty notice
2e0f18cec03a97119d7541a46bae4af693f07f04ac4a05776cbd45ffcfa1d71f,2012-06,Sussex Police,Sussex Police,-0.120729,50.817783,On or near PORTLAND PLACE,E01016861,Brighton and Hove 031A,Investigation complete; no suspect identified
1a7c280550e5aea5de2e7f09a6ba9c1b4ad1026a43551a6bca1d574753d08fbe,2012-06,Sussex Police,Sussex Police,-0.117655,50.816906,On or near BELGRAVE PLACE,E01016861,Brighton and Hove 031A,Investigation complete; no suspect identified
6e5c19b8d28d3e0d69dd91f6b0f88877bd91bad61a7f740092e786c448d303f1,2012-06,Sussex Police,Sussex Police,-0.122316,50.818914,On or near Supermarket,E01016862,Brighton and Hove 031B,Investigation complete; no suspect identified
9090776bd56154180b4ea3a1010e9b3e4660126cfa25dbb2bee1e1ece7653e08,2012-06,Sussex Police,Sussex Police,-0.120045,50.820317,On or near BELLEVUE GARDENS,E01016862,Brighton and Hove 031B,Investigation complete; no suspect identified
237302d8965456268a16e92ec2d86a1baa0fe723912f41cb10cf65b5d66a88c2,2012-06,Sussex Police,Sussex Police,-0.118177,50.819459,On or near Hospital,E01016862,Brighton and Hove 031B,Investigation complete; no suspect identified
1b66e912ff99fce6333fe79b2dbf5ee9484f65b81474eb951dca2ffb25a7a419,2012-06,Sussex Police,Sussex Police,-0.118177,50.819459,On or near Hospital,E01016862,Brighton and Hove 031B,Offender given a caution
2a05109422f698b74ea2c2b607ae5a3c3f393925c38bfb2562eebcfbec1c8cd6,2012-06,Sussex Police,Sussex Police,-0.118177,50.819459,On or near Hospital,E01016862,Brighton and Hove 031B,Suspect charged
88f7c6c18e54a5cc872110baf7e89e2493c3234436637945296c42daec6f7c1e,2012-06,Sussex Police,Sussex Police,-0.118177,50.819459,On or near Hospital,E01016862,Brighton and Hove 031B,Investigation complete; no suspect identified
8ac2de9a17445d3248246c50edc1c363cfe644d9502b849596e844190aa936a3,2012-06,Sussex Police,Sussex Police,-0.117577,50.817786,On or near MILLFIELD COTTAGES,E01016862,Brighton and Hove 031B,Suspect charged
42f11f4541a64de8e2ff9b3d89997cb44d71dc6d059fc24ddc9b4ac76a6e0bc1,2012-06,Sussex Police,Sussex Police,-0.118177,50.819459,On or near Hospital,E01016862,Brighton and Hove 031B,Investigation complete; no suspect identified
a3bf9051116d2986841b26c1c40f81a24825bfe306d239071bdcc2d41b48a50b,2012-06,Sussex Police,Sussex Police,-0.110192,50.821372,On or near MANOR ROAD,E01016863,Brighton and Hove 032A,Investigation complete; no suspect identified
fa17973440db07c0da442bf0f99211f17c7ed49929fa34d74e35c818df81a403,2012-06,Sussex Police,Sussex Police,-0.114800,50.819423,On or near BRISTOL GATE,E01016863,Brighton and Hove 032A,Investigation complete; no suspect identified
604788138862957e7f2aa92c948759434da4d6f04c141e1f357def26f9c73ded,2012-06,Sussex Police,Sussex Police,-0.113357,50.820335,On or near BOWRING WAY,E01016863,Brighton and Hove 032A,Investigation complete; no suspect identified
31ce1bd0216c972381ec40895820ffd4a021b652d83a9c02cef5b1f5e2708f84,2012-06,Sussex Police,Sussex Police,-0.110192,50.821372,On or near MANOR ROAD,E01016863,Brighton and Hove 032A,Suspect charged
61a1f69476bd7c3f12e978e85fa8c646ca9b46c52dea1bf07c26116d2ed77e87,2012-06,Sussex Police,Sussex Police,-0.112897,50.829285,On or near Race Track,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
46e18cc3770976f70649c9e75d03033249a6db267ecc74739735102eda5c5711,2012-06,Sussex Police,Sussex Police,-0.112897,50.829285,On or near Race Track,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
daf3e5d7f4d325cea63add5c7a8fe6107669c41de9b84ace8e09f1eb2769cfe5,2012-06,Sussex Police,Sussex Police,-0.101372,50.825986,On or near WILSON AVENUE,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
6c0c09b2cb143ebbdd49e2df19ce6f9989d7038cceb1e8da617884a6c76f718f,2012-06,Sussex Police,Sussex Police,-0.102268,50.827709,On or near ALDRICH CLOSE,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
a3fc9951afda7b5cb640251d1e6d013d7459bb3f737813766259584389f5d6f5,2012-06,Sussex Police,Sussex Police,-0.112897,50.829285,On or near Race Track,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
db34e0313869f28a844ce3498818da0b479e285235d2451a097e155266e7bdfb,2012-06,Sussex Police,Sussex Police,-0.105149,50.832649,On or near ALBOURNE CLOSE,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
c42fd0f0092c21e2216720f99be55f46a7c662ecd9e720c9c7d37f6f1f5244af,2012-06,Sussex Police,Sussex Police,-0.102211,50.830515,On or near SWANBOROUGH DRIVE,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
d3660da34243ae74cce495c24b6572000bad05829196b9e94229005eaa9c4ad0,2012-06,Sussex Police,Sussex Police,-0.109561,50.833116,On or near WARREN ROAD,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
7dc2961c02c657e7708c976b9bde61f627b594f5bfa6d61e36060e5ce8217870,2012-06,Sussex Police,Sussex Police,-0.099209,50.820159,On or near Sports/Recreation Area,E01016864,Brighton and Hove 025A,Suspect charged
fb0da30e5663ceab998b1ff113f3addcd0336ad3b1864c9db130bf9f97aee665,2012-06,Sussex Police,Sussex Police,-0.101372,50.825986,On or near WILSON AVENUE,E01016864,Brighton and Hove 025A,Investigation complete; no suspect identified
a4b3145c1a6bea959625d691824125d9ee88283db7a1455fbf2888337c80e8a2,2012-06,Sussex Police,Sussex Police,-0.105045,50.827863,On or near WHITEHAWK WAY,E01016865,Brighton and Hove 025B,Investigation complete; no suspect identified
b7228cd4b657dcd92553255a355573038af3c236dc55174badc9b6536315caed,2012-06,Sussex Police,Sussex Police,-0.104517,50.829689,On or near SOMPTING CLOSE,E01016865,Brighton and Hove 025B,Investigation complete; no suspect identified
21d1395e1e8eebb910557f17425a3ea726ea5edffdf88cff8af6b9adbd1886e0,2012-06,Sussex Police,Sussex Police,-0.103885,50.832322,On or near SWANBOROUGH PLACE,E01016865,Brighton and Hove 025B,Investigation complete; no suspect identified
4c677b32a7e470e4d2db1c882ba11182c06c01e2e06b4bf8353bd334098c0658,2012-06,Sussex Police,Sussex Police,-0.105080,50.830156,On or near PULBOROUGH CLOSE,E01016865,Brighton and Hove 025B,Offender given a caution
4f9f63174c28ecd4ee233cdd2e76e567d5e13b99ed4112dd0873bb7b58aec72f,2012-06,Sussex Police,Sussex Police,-0.106494,50.824684,On or near SCHOOL RISE,E01016866,Brighton and Hove 025C,Investigation complete; no suspect identified
9b07f1872c1cb4ddd23d6a3d3ee27f93966825d3d794038af96c7352db9bb1d9,2012-06,Sussex Police,Sussex Police,-0.103119,50.824225,On or near NUTHURST PLACE,E01016866,Brighton and Hove 025C,Investigation complete; no suspect identified
50a02bd5d31ae4da4b13550e1d7c555b1fdc5df35136c486ae65f20a982c01d0,2012-06,Sussex Police,Sussex Police,-0.103201,50.822571,On or near FINDON ROAD,E01016866,Brighton and Hove 025C,Local resolution
1eb439f30104b79040e91a7b95635b20c72351d607dc2cc33748342800f5c7a2,2012-06,Sussex Police,Sussex Police,-0.103786,50.825297,On or near PENHURST PLACE,E01016866,Brighton and Hove 025C,Suspect charged
96c8bd9f95555d5d12b854f2568d084f982e0ca7957475531842f493c8efce3f,2012-06,Sussex Police,Sussex Police,-0.103786,50.825297,On or near PENHURST PLACE,E01016866,Brighton and Hove 025C,Investigation complete; no suspect identified
862dc3e757fa1867438e10b4a7825897ec76feb8dd7e0170f6e5d713916cbec3,2012-06,Sussex Police,Sussex Police,-0.103201,50.822571,On or near FINDON ROAD,E01016866,Brighton and Hove 025C,Investigation complete; no suspect identified
44a16fae4e3b256a0f76113ea105979a4750b74089ecb5ebbaef1f104ed55ade,2012-06,Sussex Police,Sussex Police,-0.111964,50.821778,On or near DONALD HALL ROAD,E01016867,Brighton and Hove 025D,Investigation complete; no suspect identified
14f7fb7e0fb089321a7bad48fda0c9d10d28bc6c42bccf28b840c31939a04b94,2012-06,Sussex Police,Sussex Police,-0.117321,50.826973,On or near QUEENSWAY,E01016867,Brighton and Hove 025D,Investigation complete; no suspect identified
aa7b9862ccd3f4a8e46e35f7eec894464c49ee3f3bb7d9914f169a3d226ca5de,2012-06,Sussex Police,Sussex Police,-0.104024,50.822926,On or near THE MEADWAY,E01016868,Brighton and Hove 025E,Investigation complete; no suspect identified
5f9faf0457822b7791ae3562f118c4a42c7bb304c9a748ba3ce3aa4ef156bc24,2012-06,Sussex Police,Sussex Police,-0.107179,50.822501,On or near IDEN CLOSE,E01016868,Brighton and Hove 025E,Investigation complete; no suspect identified
7419b7769114cb34ddee07f46652a82e32b4e4d4ce895d32d4d88c757e863e5b,2012-06,Sussex Police,Sussex Police,-0.105029,50.821603,On or near HAMSEY CLOSE,E01016869,Brighton and Hove 032B,Investigation complete; no suspect identified
901bdc123f2142aba72c2d5662497af9b1f2802e8cca29f0500cb52db1c3f21a,2012-06,Sussex Police,Sussex Police,-0.108528,50.818638,On or near PRINCE'S TERRACE,E01016869,Brighton and Hove 032B,Investigation complete; no suspect identified
728b0b2b1c0eec53150a10b7f0ecb9090cfb23a4a7a744a410fa026885c9cd61,2012-06,Sussex Police,Sussex Police,-0.104859,50.818093,On or near HENLEY ROAD,E01016869,Brighton and Hove 032B,Investigation complete; no suspect identified
bb9aec15f830e8f077acdfa3ac9a4574f864a18f0ffacb15d9b4d958f3c781d2,2012-06,Sussex Police,Sussex Police,-0.105748,50.820319,On or near HENFIELD CLOSE,E01016869,Brighton and Hove 032B,Investigation complete; no suspect identified
350978f9d570c13900ccb8fb94b53714cf127847607cacce15942415d9d1842c,2012-06,Sussex Police,Sussex Police,-0.105029,50.821603,On or near HAMSEY CLOSE,E01016869,Brighton and Hove 032B,Offender given a caution
aeafdd8d4d3e32a24155a088fd7b7086584537cf344e363287ae88b8ec7d486f,2012-06,Sussex Police,Sussex Police,-0.110638,50.818420,On or near BRISTOL MEWS,E01016869,Brighton and Hove 032B,Investigation complete; no suspect identified
df39bc8d7ada9c50a8ead1264207a9b8239bb9438bd42990408e78f36206ccef,2012-06,Sussex Police,Sussex Police,-0.105228,50.818440,On or near Bus/Coach Station,E01016869,Brighton and Hove 032B,Investigation complete; no suspect identified
2bc95d4f8f56dcdb9347e0d3d8da2df48111f13be67a9df71cb4c6dd88403ab2,2012-06,Sussex Police,Sussex Police,-0.166895,50.833788,On or near THE DRIVE,E01016870,Brighton and Hove 020A,Investigation complete; no suspect identified
9ba0439a5d15a6c1118776d7a12d4ebe2b1487ba3ba439bdbdd8dff1a409e560,2012-06,Sussex Police,Sussex Police,-0.160098,50.835075,On or near BURTON VILLAS,E01016870,Brighton and Hove 020A,Offender given a caution
3a9d0a5b19f849133c1cd94db56525bbdf7ab34dd1594ceed867d6b8c0b872d5,2012-06,Sussex Police,Sussex Police,-0.164903,50.832795,On or near CROMWELL ROAD,E01016871,Brighton and Hove 019B,Investigation complete; no suspect identified
588f997cb0abdf5741809a310ae47aaddb1a87b56f7a62982b2de78a28ce738c,2012-06,Sussex Police,Sussex Police,-0.169182,50.831953,On or near EATON GARDENS,E01016871,Brighton and Hove 019B,Investigation complete; no suspect identified
20b6f08cc327a5e52b6d022a28328414b03ecc0de4215d6559221bbf43fea6b9,2012-06,Sussex Police,Sussex Police,-0.169182,50.831953,On or near EATON GARDENS,E01016871,Brighton and Hove 019B,Investigation complete; no suspect identified
ae70e22ae60181ec85dd68d44ae0666923601b383c59f48a47dc0612bf90cb7d,2012-06,Sussex Police,Sussex Police,-0.169182,50.831953,On or near EATON GARDENS,E01016871,Brighton and Hove 019B,Investigation complete; no suspect identified
66e59c2731619612046a3ed4e638453f895b6b4b7e78a8c3f5bb10d871a7123d,2012-06,Sussex Police,Sussex Police,-0.169182,50.831953,On or near EATON GARDENS,E01016871,Brighton and Hove 019B,Suspect charged
6f8d481c83a6a709c801f03759bf9166e29914bd5356e3bd2fd87f5b48a8836e,2012-06,Sussex Police,Sussex Police,-0.171742,50.832947,On or near GOLDSTONE VILLAS,E01016872,Brighton and Hove 019C,Investigation complete; no suspect identified
98d2dc0d28ae8b6c45807e552018815d815a8c112d94ec1a9195dc92e93eea3a,2012-06,Sussex Police,Sussex Police,-0.174562,50.833090,On or near SHIRLEY STREET,E01016872,Brighton and Hove 019C,Investigation complete; no suspect identified
8371f9cf4ace45ce3ef36d0fc50b0cb8f81804e397b57f2350c2667c0c163845,2012-06,Sussex Police,Sussex Police,-0.171742,50.832947,On or near GOLDSTONE VILLAS,E01016872,Brighton and Hove 019C,Suspect charged
98cc4f0f42cdd30d848065f76d4ddbb303cce6d313112825f62d27587a517360,2012-06,Sussex Police,Sussex Police,-0.171742,50.832947,On or near GOLDSTONE VILLAS,E01016872,Brighton and Hove 019C,Offender given a caution
ca61f2c3c1059424c071376d964c6fe27f2a0401d0fd87066c67880bf63ef1fe,2012-06,Sussex Police,Sussex Police,-0.174562,50.833090,On or near SHIRLEY STREET,E01016872,Brighton and Hove 019C,Investigation complete; no suspect identified
1c3df8491e427dfbbdf5484c2b8f4605174b3f112061db9ef7f12531aee11333,2012-06,Sussex Police,Sussex Police,-0.171572,50.831469,On or near EATON VILLAS,E01016873,Brighton and Hove 019D,Offender given a caution
1e8a8079ab9967a4e0eaa544618c126101b4fa9d84e005ad55e61121f70ae083,2012-06,Sussex Police,Sussex Police,-0.173226,50.835308,On or near FONTHILL ROAD,E01016873,Brighton and Hove 019D,Investigation complete; no suspect identified
85565d07daa3c7392af84d43f31dc6ec511e6a7472f7000f5826e2d47b97b240,2012-06,Sussex Police,Sussex Police,-0.173910,50.834528,On or near ELLEN STREET,E01016873,Brighton and Hove 019D,Investigation complete; no suspect identified
69407b20ee576c660e5d8f09206daddc78d42bf566d4c3eeea3d278b991ea9ae,2012-06,Sussex Police,Sussex Police,-0.165627,50.831340,On or near WILBURY ROAD,E01016874,Brighton and Hove 020B,Investigation complete; no suspect identified
e92640063f9cbbfb5ad2b081b7f629dc6d6366ac5d30f62c47320d4d47b86006,2012-06,Sussex Police,Sussex Police,-0.161291,50.832558,On or near PALMEIRA PLACE,E01016874,Brighton and Hove 020B,Investigation complete; no suspect identified
22461fc9de6551dd6e4d3d48e6762748e0d8b58b9ab5ab89906673f02316b0a7,2012-06,Sussex Police,Sussex Police,-0.156227,50.833836,On or near GLENDALE ROAD,E01016875,Brighton and Hove 020C,Investigation complete; no suspect identified
0c916ce70a004930597602e910cb737fd9c4215d9501f9dd987e2de2d2491131,2012-06,Sussex Police,Sussex Police,-0.155133,50.831345,On or near Further/Higher Educational Building,E01016875,Brighton and Hove 020C,Investigation complete; no suspect identified
989fa4d4274d3937c61d7d46229a21b4b2df4560a34dc9f7fc3b729301051a6f,2012-06,Sussex Police,Sussex Police,-0.153542,50.833515,On or near CISSBURY ROAD,E01016875,Brighton and Hove 020C,Investigation complete; no suspect identified
51482dfb11824389505d6a979aa68b7cac2fffd9690472ea6a0b036475f2a102,2012-06,Sussex Police,Sussex Police,-0.151670,50.832010,On or near ADDISON ROAD,E01016875,Brighton and Hove 020C,Investigation complete; no suspect identified
7b7e00af6f8ca8d442c97d40ffda0011d65582138700f7ac55c465a614830720,2012-06,Sussex Police,Sussex Police,-0.156054,50.828500,On or near FURZE HILL,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
a1897ac01e3110a7ebff9de59372d4a7c6ae0cefd3368293c536c6cfbafe9617,2012-06,Sussex Police,Sussex Police,-0.155041,50.830436,On or near NIZELLS AVENUE,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
03906ecd9928a4f82c8907f5c1bffc2c8f5ad34fa262b457a7d00a933f303ea5,2012-06,Sussex Police,Sussex Police,-0.155041,50.830436,On or near NIZELLS AVENUE,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
d4f48659b56a90c0e3c5369b5f9245e162093a78638156976e6d1c03d25592ef,2012-06,Sussex Police,Sussex Police,-0.148226,50.831821,On or near ADDISON ROAD,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
8d1a805f3242c0585e7b0d32672725bc28a1d973da31427319ae251c9ff86c12,2012-06,Sussex Police,Sussex Police,-0.152084,50.830865,On or near OSMOND ROAD,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
f35ea2a56a4fb7bb313ef362d0e6fa6a7af69c95993220b6cb59caeea5b40df9,2012-06,Sussex Police,Sussex Police,-0.156054,50.828500,On or near FURZE HILL,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
0553daf38d6cd54f52100651f8825bb93fd8aa14e67ffbd7dabac62d31d28140,2012-06,Sussex Police,Sussex Police,-0.147874,50.831392,On or near MELVILLE ROAD,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
457c0c104c466e1133299446b1467b5d1161f179de9cc0b890353ae2f7ed72f3,2012-06,Sussex Police,Sussex Police,-0.157476,50.832066,On or near LYON CLOSE,E01016876,Brighton and Hove 020D,Local resolution
3549471916eaab53e2de4a6cff4516b2ca1f240ae5b2e35ee59da830aff2888a,2012-06,Sussex Police,Sussex Police,-0.156150,50.827153,On or near LANSDOWNE ROAD,E01016877,Brighton and Hove 020E,Suspect charged
2aa45993fbc88ab6db0ee499cf1399492212ac0f44fb46e0190de2a4c9f839ed,2012-06,Sussex Police,Sussex Police,-0.169669,50.836916,On or near HOVE PARK VILLAS,E01016878,Brighton and Hove 019E,Investigation complete; no suspect identified
378106e3887fb96d8737018c3045b4fd3894a1515e6dc4a34fcf42d5dec15c86,2012-06,Sussex Police,Sussex Police,-0.196594,50.842156,On or near ROWAN AVENUE,E01016879,Brighton and Hove 013A,Investigation complete; no suspect identified
2cef251130a62f29f693f34249dcbb7311dd556919d834854a12dd8a3d5db6be,2012-06,Sussex Police,Sussex Police,-0.194490,50.842214,On or near ELM DRIVE,E01016879,Brighton and Hove 013A,Investigation complete; no suspect identified
3e1e15e3216586ba3d742b514c35b4582dd33f072599d5129836749215750d28,2012-06,Sussex Police,Sussex Police,-0.196594,50.842156,On or near ROWAN AVENUE,E01016879,Brighton and Hove 013A,Offender given penalty notice
feacaba5cc247fa6769a31d8a1713f5573de420f9e5ea0bd8024cde0baa53db8,2012-06,Sussex Police,Sussex Police,-0.196594,50.842156,On or near ROWAN AVENUE,E01016879,Brighton and Hove 013A,Investigation complete; no suspect identified
1a730fb92af182922548a2449bcbe34e26edda0d87dc9c19aa080221ffac001a,2012-06,Sussex Police,Sussex Police,-0.197865,50.843453,On or near OLD SCHOOL PLACE,E01016880,Brighton and Hove 013B,Investigation complete; no suspect identified
55da067634918af34a689058882d913ce28e592375ac32b161e2e143bfab3f88,2012-06,Sussex Police,Sussex Police,-0.205041,50.842277,On or near Supermarket,E01016881,Brighton and Hove 013C,Investigation complete; no suspect identified
3487a857dd9b0e08ea014cce2b0a864ab755089936bbbcc8abb1a0bfcef56194,2012-06,Sussex Police,Sussex Police,-0.197139,50.837218,On or near ISABEL CRESCENT,E01016881,Brighton and Hove 013C,Investigation complete; no suspect identified
264736c351d6978ee342b16eb271796190afe7a694281904513b6dfb07d9b412,2012-06,Sussex Police,Sussex Police,-0.201610,50.836577,On or near HALLYBURTON ROAD,E01016881,Brighton and Hove 013C,Suspect charged
d3d13a5aaa09db507b219a900ba07755b735bc781a82465e487fc77b67d460fa,2012-06,Sussex Police,Sussex Police,-0.201610,50.836577,On or near HALLYBURTON ROAD,E01016881,Brighton and Hove 013C,Suspect charged
2786a4c4f2950d1b4dc0ac7a873e85ffcf278dd181878aa20bcbe392fe84f051,2012-06,Sussex Police,Sussex Police,-0.201610,50.836577,On or near HALLYBURTON ROAD,E01016881,Brighton and Hove 013C,Investigation complete; no suspect identified
683d1849e27f38443d780b852dd61a4d76f45a30cb15c45c1260d11a9e691bb4,2012-06,Sussex Police,Sussex Police,-0.195251,50.854133,On or near STONECROFT CLOSE,E01016882,Brighton and Hove 006A,Investigation complete; no suspect identified
12575a4cd917b75bfebfb3d9588ee72ef91be32bf8d850b365a0624301c887ff,2012-06,Sussex Police,Sussex Police,-0.203879,50.847745,On or near HANGLETON MANOR CLOSE,E01016883,Brighton and Hove 006B,Investigation complete; no suspect identified
201628750e4149151c5177356b24479f63a7b97a6631078889f1e9d734094b73,2012-06,Sussex Police,Sussex Police,-0.192383,50.845994,On or near SUNNINGHILL CLOSE,E01016884,Brighton and Hove 006C,Investigation complete; no suspect identified
e6a0296aeec9944fca42fd6f821e777fdb14db4cc59192898176fb4aef482090,2012-06,Sussex Police,Sussex Police,-0.176232,50.858747,On or near DEVIL'S DYKE ROAD,E01016885,Brighton and Hove 006D,Investigation complete; no suspect identified
ba42e399bc61b1c5cf7309e740bf7ff45ed0cb83bbb3bf89e119b7f58e713623,2012-06,Sussex Police,Sussex Police,-0.195189,50.844347,On or near HANGLETON ROAD,E01016886,Brighton and Hove 006E,Investigation complete; no suspect identified
dde4acb1df2447b7d770ceacf07efbd351e0cf551ee1252432172e4eeff4a71f,2012-06,Sussex Police,Sussex Police,-0.194229,50.845285,On or near Supermarket,E01016886,Brighton and Hove 006E,Investigation complete; no suspect identified
f2423e161b1176c94b27e625f1d889bacef839f028f4173732a273e4ce60714a,2012-06,Sussex Police,Sussex Police,-0.193819,50.846700,On or near ASHLINGS WAY,E01016886,Brighton and Hove 006E,Investigation complete; no suspect identified
56c1eeca6a0ba0a2ed3890e8cda2e9c5686c80aeba66b8164b4b5a60cbe3494f,2012-06,Sussex Police,Sussex Police,-0.189064,50.851015,On or near MIDHURST WALK,E01016886,Brighton and Hove 006E,Investigation complete; no suspect identified
8c27e2ba4e2de03d28d49974183c7b97ffc00f6bd3c1f262567a458b91756598,2012-06,Sussex Police,Sussex Police,-0.196636,50.849531,On or near POPLAR CLOSE,E01016887,Brighton and Hove 013D,Investigation complete; no suspect identified
fef606e8ee313bf002afbb04e779909dc6c0a2717c7d9cb81ef355b45d13ebb3,2012-06,Sussex Police,Sussex Police,-0.192320,50.844698,On or near Petrol Station,E01016888,Brighton and Hove 013E,Investigation complete; no suspect identified
