Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a248429a739612bbbd84116073cf46835bfec0f27493a7937ad27d65232a6f14,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356921,51.817435,On or near THE FORRESTERS,E01023701,St Albans 003C,Investigation complete; no suspect identified
579ae6aca1aee6d7adcc252f8147c34393101e5c6176135ee2252229e0dd4f60,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344568,51.799395,On or near BEECH CLOSE,E01023698,St Albans 005D,Investigation complete; no suspect identified
e70a89186c60a898a2ab04c7b8bbc3acba71040e8c0ba6dd274abe6085fb99ff,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.345979,51.824637,On or near OULTON RISE,E01023688,St Albans 002D,Investigation complete; no suspect identified
1d4f5f64ea2d2df6d8b068c573ff6e9407f273daf0bd6bbd6b9469b4aa863922,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350014,51.824595,On or near OX LANE,E01023689,St Albans 002E,Investigation complete; no suspect identified
2762a9d932068f5897d466048686ae0c8a289400ce13a40e6782011cc6203159,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.373068,51.821499,On or near MEDLOWS,E01023691,St Albans 001B,Investigation complete; no suspect identified
2deec873bb8d4c033988e177b7086b5476e2330719c8819ccb9c0b2579b7a077,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335469,51.812143,On or near HILLTOP WALK,E01023686,St Albans 002B,Investigation complete; no suspect identified
eb98baecfe4cb1febf239252f6660a7fa1fc259fb67548645f3111312b51ed93,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398423,51.800851,On or near HOLTS MEADOW,E01023724,St Albans 006C,Investigation complete; no suspect identified
2be953b4e8e81b2f3bc08b5e70fb34e93aaadc77b75e1e8fc77b559c80441189,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.388433,51.833706,On or near LUTON ROAD,E01023725,St Albans 006D,Investigation complete; no suspect identified
b12d180648270ab881422b38d7ec78fa1a6c2ddd3a2d3b18af49bea60a900bdc,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348366,51.812531,On or near LINDEN COURT,E01023702,St Albans 003D,Investigation complete; no suspect identified
dfe2e86886675c66c8e88cffe8907c7d9c480f2c5ab8dc34a5633c8e767586d9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.352484,51.825322,On or near JAMESON ROAD,E01023692,St Albans 001C,Investigation complete; no suspect identified
7b99033ca49ca6533b98b5720a5343444adddb8c1a9ba5e9274bf79fe1c53e10,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291699,51.807604,On or near SAXON ROAD,E01023747,St Albans 004B,Investigation complete; no suspect identified
463bc03804331a9f793e63bb5c1b5cbe6b36fc37c3dd5dcc2c22d7813cd62fca,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.357285,51.815399,On or near Supermarket,E01023701,St Albans 003C,Investigation complete; no suspect identified
4fba75084ea8ccaa4bfe3712a8c891fc3f26eac072c285d96a084522f5a09776,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.347978,51.829476,On or near HYDE CLOSE,E01023693,St Albans 001D,Investigation complete; no suspect identified
2c2953202ebe193d5509a7258e5be2e1be2265d2c68fcf15373f580878895cdd,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
806a79631218ba90b7b3c244ff9816236e7865fca53ecb46587f0b1500b025f7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
ce38ba448ea7a6e9f73262f2f13fc55b76d754f71b313e95704d70a28f0c99e7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340339,51.802401,On or near CRANBOURNE DRIVE,E01023698,St Albans 005D,Investigation complete; no suspect identified
b80060ef651c9a63df08e3e688c406d751e72691806dcdb2c38e043ab6c28261,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407059,51.802299,On or near HILLTOP,E01023723,St Albans 006B,Investigation complete; no suspect identified
109b1f6d5d56514726c4b64def72343cb2dfdc3e1f0f59f4e414f93c7c454490,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
08a90cba87d7355b439a9b1b727b7946edbd8b6c8f8805e0975f65252d70c2e9,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396810,51.793564,On or near CHEQUER LANE,E01023724,St Albans 006C,Investigation complete; no suspect identified
93fa8c3e28f4790f3bb68854380014c401b611f1ce7e6229b7737e66b8eeadbf,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363947,51.822523,On or near MORETON PLACE,E01023700,St Albans 003B,Investigation complete; no suspect identified
471e7bc774d7b89b49aad865e03686947da89dda5ff5a8b1891f8bd0867acbf6,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334979,51.806534,On or near PIPERS AVENUE,E01023695,St Albans 005A,Investigation complete; no suspect identified
8e258124ae60231b201bc37b2b819d27366bc8ea82eab41b3edb9fd39b92c504,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
5309fe1d761a1a246ae3253bfb03d88483997277b269fc5267d8d7ac69bac943,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356533,51.816935,On or near FORRESTER MEWS,E01023701,St Albans 003C,Investigation complete; no suspect identified
e4a59a846027eb8d216f7c27c9c27a14d37d6f36083639a3dc20b6eee7be11c1,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355364,51.810390,On or near SIR JOSEPH'S WALK,E01023701,St Albans 003C,Investigation complete; no suspect identified
0d43241c570d452285d03421a3ecc467b21d6785f81760fa7cce0648c6ac75ff,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343660,51.828516,On or near ST MARTINS CLOSE,E01023687,St Albans 002C,Investigation complete; no suspect identified
9f59e93d15bfa760c7c692170dd843e045618371146fe7edd873f199f82ee705,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353740,51.814342,On or near Conference/Exhibition Centre,E01023701,St Albans 003C,Investigation complete; no suspect identified
bf1f589ef0c3ab67b570df993c3fc1f773259bfa3a84562f6aab6c4e66847d4a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.357285,51.815399,On or near Supermarket,E01023701,St Albans 003C,Investigation complete; no suspect identified
97311c165419abcb58adcacf9e53ceded6c8096cfe7b5639052decd023aa94ca,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356921,51.817435,On or near THE FORRESTERS,E01023701,St Albans 003C,Investigation complete; no suspect identified
cf6fafb83b43b602adf3e27f6e384aa878a1948a4c17f90f421239be0737558a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343660,51.828516,On or near ST MARTINS CLOSE,E01023687,St Albans 002C,Investigation complete; no suspect identified
4082b9b731c59f7e61e402de0350f7962e77b45fc76e5d47ec60ee579e30137c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338882,51.815986,On or near COURTFIELDS,E01023685,St Albans 002A,Investigation complete; no suspect identified
6de3e94f3bd15d0540d62b473496e28f5d4c679ee32c2ff8a91293630e6d6fd6,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.308099,51.818217,On or near FOLLY FIELDS,E01023749,St Albans 004D,Investigation complete; no suspect identified
ea75363d61503124090c0c1cd58850602cd020ef97a4223ca24c62e90c41a78b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.373068,51.821499,On or near MEDLOWS,E01023691,St Albans 001B,Investigation complete; no suspect identified
79a886daabaf1df8491970dffd6c80d46b68c7aa1e2134e560c96ca73fff5e57,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355399,51.814213,On or near STATION ROAD,E01023701,St Albans 003C,Investigation complete; no suspect identified
eff616fcc8e8aee148af1b7757584c1f742c48d313cd0a87dc56063be51cea4b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340630,51.824885,On or near Parking Area,E01023688,St Albans 002D,Investigation complete; no suspect identified
0fc0f971be9296976ad091d9a8d2061e9f9b02a6effce99fe4f7e48b20c0b70b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.287286,51.806559,On or near SMALLWOOD CLOSE,E01023746,St Albans 004A,Investigation complete; no suspect identified
a4e4548a4fef6a2ab16c04fe89adfcd6b54785ba0717d31177dcd337b0ec30ac,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.361653,51.798159,On or near FAIRWAY CLOSE,E01023696,St Albans 005B,Investigation complete; no suspect identified
90216978f1ec7d11d27821605bc39c5e3b6beb781665ab3a3e11b7c463c7f5a2,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349580,51.809482,On or near SOUTHDOWN ROAD,E01023701,St Albans 003C,Investigation complete; no suspect identified
7e2de022e258526b6a491ed4f1157e05a4d0fe0198b793be35c957bc3010a985,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
b2f5ca9b1e169cfade503424047b2c315623bb90c14ef8197877848eba97bb20,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404749,51.801198,On or near COOPERS MEADOW,E01023723,St Albans 006B,Investigation complete; no suspect identified
3b565b8e14f2db65faf8b11fbf0899b5648be46138b4cb276deca3dd008d5ee7,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.328435,51.809750,On or near GREEN LANE CLOSE,E01023695,St Albans 005A,Investigation complete; no suspect identified
ddfa45b8a65f034e53deff68b099b6ec7d280bd8256200ae000ce3f0cf00a80c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407200,51.801177,On or near THE SQUARE,E01023723,St Albans 006B,Investigation complete; no suspect identified
ee5248c62e96a732a6e460e9184121c74584ce6b5a2d4317a4a1d8f2a610df81,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280618,51.812522,On or near SHEEPCOTE LANE,E01023748,St Albans 004C,Investigation complete; no suspect identified
e67522c0d7d540e3df9489eecaeb2048ea59149a7ddf7c0350bf89bcfe6b079f,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.352775,51.826890,On or near MASEFIELD ROAD,E01023692,St Albans 001C,Investigation complete; no suspect identified
a4276c66490d831c0ec390277f169b2d86df723e41c006df2025fbd606ee985c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343255,51.796427,On or near BAMVILLE WOOD,E01023696,St Albans 005B,Investigation complete; no suspect identified
ba590a36da653c83121804d54724dad162667f76db8cb841ea4c72a3d6d9c5cc,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355508,51.820778,On or near SUN LANE,E01023701,St Albans 003C,Investigation complete; no suspect identified
410329dc3be0e3bfa4f8103920b1f1a64be50655ae1d2cb65476ce60a5e947c3,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.365625,51.742438,On or near ICKNIELD CLOSE,E01023744,St Albans 014C,Investigation complete; no suspect identified
345c575cc84a67833c212fdd1dc74d8772396b8e6ad91ec2d275c60f403f2f0b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356457,51.802673,On or near HATCHING GREEN CLOSE,E01023696,St Albans 005B,Investigation complete; no suspect identified
9a97fef0fd6aea5f88280207bc7aa70aa85a192517bf80b27b1572ef574b2663,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407354,51.799687,On or near NICHOLLS CLOSE,E01023723,St Albans 006B,Investigation complete; no suspect identified
f16634c07f9de15621bdadd2e2f559f58c1720e5bc2b1b45bd60ca6fb4d50aea,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348366,51.812531,On or near LINDEN COURT,E01023702,St Albans 003D,Investigation complete; no suspect identified
d273f010d237216aa810a34b0016fefb6263e4f79e12ce306f786a839af87e36,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
32eab1c9428c58261fe3dd64706306d9fec5694871f6f88a1de328ed7a2ad652,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.406593,51.797824,On or near DOWN EDGE,E01023723,St Albans 006B,Investigation complete; no suspect identified
e739668fe626c6b9539f9cb620effb98e964b2eb2b8c2765c21ab8d7cc0332df,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.354186,51.815634,On or near VAUGHAN ROAD,E01023701,St Albans 003C,Investigation complete; no suspect identified
6217f539bc8acb86f1f25ae15e8bebf3f0a4de11b0d66def9776044e4158d9b2,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356921,51.817435,On or near THE FORRESTERS,E01023701,St Albans 003C,Investigation complete; no suspect identified
2b2272ac7dbaa3dcba47f74608b1cbfef0c44def5aac727c3570ae02902e8bd4,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336206,51.828365,On or near WHITINGS CLOSE,E01023687,St Albans 002C,Investigation complete; no suspect identified
c5a966048684d21f760f53947c0090364bc46b2ad09bb8f1c0a4eb6e5be127af,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407059,51.802299,On or near HILLTOP,E01023723,St Albans 006B,Investigation complete; no suspect identified
3dc4355d726cc6607d711441971a971aea1e93db90e631401df5e8c989881411,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359823,51.819427,On or near Petrol Station,E01023699,St Albans 003A,Investigation complete; no suspect identified
7929e867754c31661301a53d7b35f053deb5d1e6126c789f48ec151234c6053e,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291699,51.807604,On or near SAXON ROAD,E01023747,St Albans 004B,Investigation complete; no suspect identified
f9e5c91d200bb5c035be2f4f5351b8643842729232a841a78a91b6d5a2896e86,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336271,51.814015,On or near WENDOVER CLOSE,E01023685,St Albans 002A,Investigation complete; no suspect identified
a9f7302892661f3f74b3a2812694dd4b9ec72f9007102f0976147798e6dccc6b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.366221,51.816629,On or near MAPLE ROAD,E01023700,St Albans 003B,Investigation complete; no suspect identified
1717248ae3c58a04e31dd2260e479fac5b419dce77a8b3d9300c42ea139539bc,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.406999,51.794961,On or near MANSDALE ROAD,E01023723,St Albans 006B,Investigation complete; no suspect identified
3016e7b381413dafc689ca1f4d42913047fa89cd8607c5a2a928fb6b60ea8bd6,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359758,51.814426,On or near THE DRIVE,E01023701,St Albans 003C,Investigation complete; no suspect identified
8203a668dee03b8a5ce35f58f152357d4fb22aee73a1a758d86be26f2ccd1423,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.405759,51.799692,On or near RIDGEDOWN,E01023723,St Albans 006B,Investigation complete; no suspect identified
0d06ff1cc81a0bbadd71b60695070cbc309cf6ec53b7da691765934d9c20b20c,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.411103,51.805258,On or near LYBURY LANE,E01023725,St Albans 006D,Investigation complete; no suspect identified
981c4d976cefea5c56801cf8089419de38cd1cbc29e0ac72829c357089a87f50,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.411103,51.805258,On or near LYBURY LANE,E01023725,St Albans 006D,Investigation complete; no suspect identified
e39974b648004995f18421c59e279c865c4a7a2d6f15e5f3a62355730e3117e5,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.359601,51.823551,On or near HOLLYBUSH LANE,E01023699,St Albans 003A,Investigation complete; no suspect identified
a8bf9927cdf1f3bb0b0732656bdc69ce23644d8b643a0f9aa728a70bb4d1db62,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.324852,51.769442,On or near MELBOURNE CLOSE,E01023713,St Albans 007A,Investigation complete; no suspect identified
e561516b3a621e6510e8e2f568446ff6f2b6ee69822a45b7833f46f3f340d239,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
7f6ef4e2b0cbee42233b592a487062261747c404f0cb84823979b4b00f350a9b,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.309611,51.755304,On or near SALISBURY AVENUE,E01023673,St Albans 010A,Investigation complete; no suspect identified
6aa436299dcbd12a5518dc55f8749ccfb588e86250e78973b6a55c821befe153,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335151,51.756182,On or near ST PETER'S STREET,E01023676,St Albans 011D,Investigation complete; no suspect identified
1147bc9c4f22bb7079e5f2773ce51a5e33d4993c6d6a7efd8e3b1e194d33b6b0,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341027,51.751229,On or near HIGH STREET,E01023743,St Albans 014B,Investigation complete; no suspect identified
ac255c5b2e91035c959519497d8a42df6cf8e0664a80af893d881ecc9a2dc00a,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339783,51.747615,On or near BELMONT HILL,E01023740,St Albans 017D,Investigation complete; no suspect identified
515506b0be302ab4ba7a4f39705a344c413c4fa959c23862894c2ada09843e67,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305383,51.749417,On or near ASHLEY ROAD,E01023665,St Albans 013B,Investigation complete; no suspect identified
e8f2a077bba8caf7e41db5a7e72546a6812d93b0cf3c8dd7c26a11060c54f8f2,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337060,51.740518,On or near GRINDCOBBE,E01023738,St Albans 017B,Investigation complete; no suspect identified
666f332cad9f28ccd8def776d6263d81b4f52ddf3422f1905480ca974b8b2676,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349176,51.757386,On or near WELLS CLOSE,E01023669,St Albans 009A,Investigation complete; no suspect identified
8c4b659abe9d2b12844cbc152988d7ae3fbc926f560709ba400c24ab8695fbc8,2013-08,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.301048,51.769991,On or near WINDMILL AVENUE,E01023711,St Albans 008C,Investigation complete; no suspect identified
