Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
db2071897294200c9586e38fa7d900a0d5dd22a7aee3fccba224b55146b76ccc,2013-08,Essex Police,Essex Police,0.548175,51.876978,On or near HIGH STREET,E01021365,Braintree 009D,Investigation complete; no suspect identified
43e0f0a4044ecdf04e1990cd710116991134123822b9c037d25157a6c5dd2f12,2013-08,Essex Police,Essex Police,0.572083,51.634127,On or near FARM CRESCENT,E01021594,Chelmsford 021B,Investigation complete; no suspect identified
853725113e35f829f656dc4c87e13168a88401bc8e6d721c74f5e91fc6d65c6c,2013-08,Essex Police,Essex Police,0.494158,51.567730,On or near STAGDEN CROSS,E01021326,Basildon 022D,Investigation complete; no suspect identified
d9fe120310fecd65cfef088f37fb380d630ed59f8ebefb12df71e0273ce37664,2013-08,Essex Police,Essex Police,0.748564,51.537617,On or near RODBRIDGE DRIVE,E01015890,Southend-on-Sea 016B,Investigation complete; no suspect identified
3b379663bcd260f4cb277d0cdca2b96aec55ef0a36b64c9d4f6bad78c35b1665,2013-08,Essex Police,Essex Police,0.520859,51.866055,On or near AVENUE WEST,E01021383,Braintree 010C,Investigation complete; no suspect identified
c17c06e41fccdf71e8c65c68eae51321f65b799ad1edc978fcb255beeefb0143,2013-08,Essex Police,Essex Police,1.144810,51.795275,On or near DUDLEY ROAD,E01021968,Tendring 017A,Investigation complete; no suspect identified
5f1830dca85de23951621be3d49419b0476924bc57fc747eec79d6ea301445d4,2013-08,Essex Police,Essex Police,0.466439,51.574162,On or near LONGACRE,E01021266,Basildon 015A,Investigation complete; no suspect identified
bc93d1d8c67ff9311f46548c6a10012ccc33f01312b6582ffa2c3b6ab02957f8,2013-08,Essex Police,Essex Police,0.055035,51.639695,On or near LANCASTER DRIVE,E01021785,Epping Forest 014D,Investigation complete; no suspect identified
8c2d4ae081cdff548b43d4452af7e6f51ea8622a54ee8c668465d5ac3e6909a6,2013-08,Essex Police,Essex Police,1.093192,51.896326,On or near B1035,E01022019,Tendring 003E,Investigation complete; no suspect identified
c2ed93560023a75a3bfe61197760afbc1b02a7bf2de7c35ca41b129e21a318c7,2013-08,Essex Police,Essex Police,0.383987,51.482292,On or near LINFORD ROAD,E01015938,Thurrock 012F,Investigation complete; no suspect identified
431546cf8d274b48ecdc5cac71b263e450de523393361efee02c087ea96c4e22,2013-08,Essex Police,Essex Police,0.921916,51.873519,On or near CAVENDISH AVENUE,E01021664,Colchester 016C,Investigation complete; no suspect identified
3321aeae50a34bcbdd2d80ff8b24050fafb3c8fcc13a6a01f7f0287f4ecc19e7,2013-08,Essex Police,Essex Police,0.903131,51.908034,On or near LINNET MEWS,E01021679,Colchester 004A,Investigation complete; no suspect identified
83fff0342add2afff744f9fe0e9e93b66997c191e6b901b29f2d68fbe3322904,2013-08,Essex Police,Essex Police,0.323992,51.477085,On or near Shopping Area,E01015954,Thurrock 017D,Investigation complete; no suspect identified
496cb21b96b0f29fffbfff6b26b6a1d4c086bc1cf7d2784c700738503b1035dd,2013-08,Essex Police,Essex Police,0.275564,51.489033,On or near Supermarket,E01016012,Thurrock 015C,Investigation complete; no suspect identified
de6e4cf28e9f7591303b57cbba3ec753618e8ff1a9757382e290984444bb65ca,2013-08,Essex Police,Essex Police,0.899327,51.860714,On or near THOMAS BENOLD WALK,E01021639,Colchester 018C,Investigation complete; no suspect identified
bcf8d85f05b3adfc7bf254ab2189be1d4a00ae61f0aceb766ec9ad5c65e7e32f,2013-08,Essex Police,Essex Police,0.247390,51.479711,On or near CONISTON AVENUE,E01016013,Thurrock 015D,Investigation complete; no suspect identified
f1cdfe70bd629ad703b6fc288e67d2b8c3d16e6bb51da6e9355c041bc6309ecf,2013-08,Essex Police,Essex Police,0.567417,51.520741,On or near NEW ROAD,E01021486,Castle Point 010B,Investigation complete; no suspect identified
4b47c13eb8c6bf4e138658265a5e1174846dc6739e0629bc156f1bc1c926cb6d,2013-08,Essex Police,Essex Police,0.722423,51.851552,On or near HANOVER BRIDGE,E01021377,Braintree 014A,Investigation complete; no suspect identified
e4615b7df70aad0602d60496c11a9155fcc53a381a65f04bf5abe33185878694,2013-08,Essex Police,Essex Police,0.102693,51.771572,On or near Sports/Recreation Area,E01021849,Harlow 003A,Investigation complete; no suspect identified
cafb0ec5ae0912eb9aef0f7618c25e6bc272fec8db74ef2e310b1c09bd0d7882,2013-08,Essex Police,Essex Police,1.057089,51.945864,On or near QUEENSWAY,E01022015,Tendring 003D,Investigation complete; no suspect identified
9a39c776dac126feae896849e7461c25d352ed17dd12b9e14ccd2041d92226ac,2013-08,Essex Police,Essex Police,0.697430,51.538436,On or near HERMITAGE ROAD,E01015856,Southend-on-Sea 015F,Investigation complete; no suspect identified
c0f5dfc64edcfcdbb277d439e66052238312a04b94dfbc97dc942356f2578945,2013-08,Essex Police,Essex Police,0.468148,51.728322,On or near ANCHOR STREET,E01021582,Chelmsford 010D,Investigation complete; no suspect identified
5c4f8051a08ba132f4d4c43e2664a2ec809b31f01c985f2791550f984e5148e3,2013-08,Essex Police,Essex Police,0.455569,51.568490,On or near Further/Higher Educational Building,E01021318,Basildon 015C,Investigation complete; no suspect identified
1d2a489db6a155159b1779fe566b7f859610159037d48a05785116ddfdab2e3d,2013-08,Essex Police,Essex Police,0.550680,51.898111,On or near DEAN ROGERS PLACE,E01021356,Braintree 007E,Investigation complete; no suspect identified
8cd52251db92421ebacaa871221ceb3f7512cc07279337f733dd82c6116e430a,2013-08,Essex Police,Essex Police,0.296504,51.610651,On or near JUNCTION ROAD,E01033064,Brentwood 007G,Investigation complete; no suspect identified
af8805e3cf56ce40baba287602e006d46b81a8d943c912366449288c1c22aedc,2013-08,Essex Police,Essex Police,0.895698,51.897371,On or near NORTH STATION ROAD,E01021650,Colchester 007E,Investigation complete; no suspect identified
34d2df47098a9f06190fa209ce99a9254a72e3c62c3e83ded5860d38f9cfeed3,2013-08,Essex Police,Essex Police,0.082836,51.647128,On or near Supermarket,E01021776,Epping Forest 011C,Suspect charged
79f8ff79aa535eba57df2c9dedad7117ec623f9bc926941208a3a40d34a21100,2013-08,Essex Police,Essex Police,0.561107,51.873405,On or near ALPHA CLOSE,E01021373,Braintree 011D,Suspect charged as part of another case
3413d26b2c8c06770382264f59974463fbd07f7fbc7ada94c93643e445c7124a,2013-08,Essex Police,Essex Police,0.113929,51.775651,On or near THE STOW,E01021845,Harlow 002B,Suspect charged
7852e65ff14a5567e5c606791a9ec7cd4a2d7f6b9df3e3bbd4c28135676da292,2013-08,Essex Police,Essex Police,0.415897,51.513466,On or near ROOKERY CLOSE,E01015991,Thurrock 005B,Suspect charged as part of another case
cb87186295b94af93ffd4eef10aa45a732d4398affcc0e7ff3b71990775d1527,2013-08,Essex Police,Essex Police,0.644431,51.948146,On or near BOIS HALL GARDENS,E01021390,Braintree 006B,Suspect charged as part of another case
3fc8194a8940d2e8a89a30e6cd2c063f2540921a60e2ba106eec0790b52773b9,2013-08,Essex Police,Essex Police,0.498444,51.869187,On or near MILL LANE,E01021405,Braintree 010D,Suspect charged as part of another case
7308c755e1e5f759b7bb4d23580bb04edf635d702d96dbff1f45fdac0c5c9c98,2013-08,Essex Police,Essex Police,0.346463,51.483625,On or near MALVERN ROAD,E01015967,Thurrock 014B,Suspect charged as part of another case
268edc7f51fc43a8519e059038c5b0f00f1d0e5443012b8007dbd31abdcdce1f,2013-08,Essex Police,Essex Police,0.573475,51.875500,On or near Sports/Recreation Area,E01021369,Braintree 012D,Offender given a drugs possession warning
33bb569167e7c08730f60b1ac5be2477d557a9fef9157d92e960e32725347b8f,2013-08,Essex Police,Essex Police,0.464938,51.718308,On or near LONGSTOMPS AVENUE,E01021584,Chelmsford 012E,Suspect charged
303ce507cd3232e22e52301d3dfece5d78ba3fde0b1d0c20a71c2a178fe4ec18,2013-08,Essex Police,Essex Police,0.323432,51.476835,On or near Shopping Area,E01015954,Thurrock 017D,Suspect charged
f35cc57c1ea2b16caa87cd107ec4b1517c901904025c05545b4d654f957092cd,2013-08,Essex Police,Essex Police,0.245095,51.706502,On or near HIGH STREET,E01021753,Epping Forest 004A,Local resolution
a2aa99e059832b966bb36c1081e314c7ae36a2c045c5753789114346a1e58ecb,2013-08,Essex Police,Essex Police,0.897825,51.889081,On or near CULVER STREET WEST,E01021649,Colchester 007D,Suspect charged
88cdfab6fe11154177058d7123c3cc6bd6268272f9cc56a6dd9f96992bc9a35c,2013-08,Essex Police,Essex Police,1.151360,51.814311,On or near Highfield Holiday Park,E01022039,Tendring 010B,Offender given a caution
26ae015e3291e13ff6da8086ae690bb624d34ce8a7b60b14abd86fd60fe0f691,2013-08,Essex Police,Essex Police,0.720983,51.547659,On or near SHELLEY SQUARE,E01015897,Southend-on-Sea 010C,Suspect charged
509403a4bd16565ca26213edbb39dff650b6ba72fea26603bc0e6135bb6d04f3,2013-08,Essex Police,Essex Police,0.739402,51.547626,On or near PHILPOTT AVENUE,E01015887,Southend-on-Sea 009E,Suspect charged
8f411e7ae0c2068b92c047656221ded580ea43638d67a63d9ff69767db364262,2013-08,Essex Police,Essex Police,0.739402,51.547626,On or near PHILPOTT AVENUE,E01015887,Southend-on-Sea 009E,Suspect charged
79b321b971c2dd76601179582d7fea32fdc76750ff9d5a2401859e9189768c40,2013-08,Essex Police,Essex Police,0.739402,51.547626,On or near PHILPOTT AVENUE,E01015887,Southend-on-Sea 009E,Suspect charged
acb7403ec901b230d75eb25f0f81802c07ea2efad10dff17ba6571577c759dbd,2013-08,Essex Police,Essex Police,0.739402,51.547626,On or near PHILPOTT AVENUE,E01015887,Southend-on-Sea 009E,Suspect charged
a65c7924547e0ce3eae210f01a07db7b2a123a0f3f81d032d486c42865f17357,2013-08,Essex Police,Essex Police,1.154883,51.790382,On or near HIGH STREET,E01022025,Tendring 016B,Offender given a caution
54a131496fa81aa43edfcda25a684c8af5d664215b5973abe1a62acb5c0d67a9,2013-08,Essex Police,Essex Police,0.461228,51.569334,On or near Pedestrian Subway,E01021318,Basildon 015C,Offender given penalty notice
8e5a2aa01d8d3913b96aa4b6a9ba562172e80647328b56604009032f0f0b8c32,2013-08,Essex Police,Essex Police,0.460775,51.569775,On or near Parking Area,E01021318,Basildon 015C,Offender given penalty notice
6350316a5a02d50539add2d5b4d3349a6d6a33b46062ad479daa0976f00c5adf,2013-08,Essex Police,Essex Police,0.365425,51.467613,On or near SULLIVAN ROAD,E01016007,Thurrock 018E,Suspect charged
7213d9246a060efcba86ed7bcbb312d6c1d75a22e21c694138bffc7da3cf2a8f,2013-08,Essex Police,Essex Police,0.474190,51.732359,On or near Shopping Area,E01033140,Chelmsford 010F,Suspect charged
d6b70d33c9ed7b4d816c13e82ce2b0ecbe60913b957559f8551cf7e6f552d2d4,2013-08,Essex Police,Essex Police,0.723012,51.541784,On or near BOURNEMOUTH PARK ROAD,E01015844,Southend-on-Sea 014F,Suspect charged
62772bdbd330b66b68b21104624ef0f4e1248673e658a1daf5663029308b2e58,2013-08,Essex Police,Essex Police,0.335677,51.476349,On or near WHITEHALL LANE,E01015962,Thurrock 016E,Suspect charged
71fb7d2458e20974494e551dd6bacf5e9a7f524eace9b66055c77f39bdfeebcb,2013-08,Essex Police,Essex Police,0.329517,51.477560,On or near BRADBOURNE ROAD,E01015956,Thurrock 016B,Suspect charged
b49d125a99d6719c81b256bc14096df9e56231f9536fc6ac9b8e3f56ac45f4dd,2013-08,Essex Police,Essex Police,1.154724,51.788722,On or near PALLISTER ROAD,E01022025,Tendring 016B,Offender given a drugs possession warning
749797562549b0fd8b5b19951dd9f3d0278584ab20cb5c3895297e16951a3f9d,2013-08,Essex Police,Essex Police,0.093567,51.769182,On or near Shopping Area,E01021872,Harlow 007E,Offender given penalty notice
2a2a8b0c80d8342c4119f3a058e1b30dc39acea449bacd3addaf611c73fd205f,2013-08,Essex Police,Essex Police,0.649692,51.566946,On or near BELLHOUSE ROAD,E01015834,Southend-on-Sea 001B,Offender given a drugs possession warning
05aa9015fefe7d5e61b72d60f6634c4e926556d512090b23661cf8a3fd528359,2013-08,Essex Police,Essex Police,1.105667,51.773624,On or near MORRIS AVENUE,E01021988,Tendring 018A,Offender given a caution
ee4d40cd84f9b9ed7eabdcc84c228553018897cce2c1da90fa493c9c870aa983,2013-08,Essex Police,Essex Police,0.474085,51.733089,On or near High Street Chelmsford,E01033140,Chelmsford 010F,Suspect charged
44debea5360835a8d7ce7adb247f36d874f328639b0bf3f36ddcdb434fd6d313,2013-08,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Suspect charged
4ff521b72a4e7fc0418763c119ef7e216f4e93688eaa25f69e318807e9b82a78,2013-08,Essex Police,Essex Police,0.897825,51.889081,On or near CULVER STREET WEST,E01021649,Colchester 007D,Offender given a drugs possession warning
771bd2f0445d316574aa39950fa0c0f082c7c6eca1758152c9b0bbf8fc8a8308,2013-08,Essex Police,Essex Police,0.474571,51.788620,On or near THE STREET,E01021540,Chelmsford 001C,Offender given a caution
ce056225cb55fe51d01d738a645755502710e850c0a9b20760dc25f7edec771b,2013-08,Essex Police,Essex Police,0.460775,51.569775,On or near Parking Area,E01021318,Basildon 015C,Offender given a caution
a99981a28624b1ccde2a6ad8018ef3c2fb888fae07bde619d088faedbdaf319f,2013-08,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
484d7cabda0db586320c27d639fb466860599b5b0e1eadbb1170450e884a9c87,2013-08,Essex Police,Essex Police,0.781690,51.530747,On or near STOUR CLOSE,E01015917,Southend-on-Sea 017D,Offender given a drugs possession warning
8d2f7bd9681046b4b3048a964143a95579fdd05dc541d1a7ffcccf34169e4907,2013-08,Essex Police,Essex Police,1.156340,51.787978,On or near MARINE PARADE EAST,E01022025,Tendring 016B,Suspect charged
fee92a8bfe2e48d4592f8431b6d4d8479479a3944d3c15b2bbfe889f55137a42,2013-08,Essex Police,Essex Police,0.788085,51.541487,On or near PEREGRINE CLOSE,E01015879,Southend-on-Sea 013D,Offender given a caution
44d6e1d6fe4141b82efb32b7b55a8c47854a3456665daaf409079f6b48038a11,2013-08,Essex Police,Essex Police,0.284490,51.487772,On or near Shopping Area,E01016011,Thurrock 015B,Suspect charged
243ab4815e2bbc3f10a5361aa7c7e32c74c7af018d037a3c227285ce5952ef7a,2013-08,Essex Police,Essex Police,0.428798,51.518362,On or near HARDIE ROAD,E01015989,Thurrock 005A,Offender given a caution
914a23acec0d4dee964e9514c7c2966ae8ba1f0c9c236335f718401989331e91,2013-08,Essex Police,Essex Police,0.466199,51.721519,On or near Pedestrian Subway,E01021580,Chelmsford 012D,Suspect charged
8d698c524f04c67d530cc943d9d7598c87133038ffc069df473a25e4a91d29b8,2013-08,Essex Police,Essex Police,1.154724,51.788722,On or near PALLISTER ROAD,E01022025,Tendring 016B,Offender given a caution
eef8010c713bfd0bc24b7ed78e935f9ac2132f15d7674b7c28eca080a1e9d01f,2013-08,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
aca33880aeef90e5d4b63b227106ef3af76e945b933496a6c4b7b0db20261cb8,2013-08,Essex Police,Essex Police,0.929648,51.885162,On or near Supermarket,E01033722,Colchester 008H,Suspect charged
a0c3417bc8d3d58f0f4a35f12a0db0e64bf63b9ba554a944d0c50ae39d14871e,2013-08,Essex Police,Essex Police,0.899875,51.890226,On or near Nightclub,E01021649,Colchester 007D,Offender given a drugs possession warning
5745d3194e1becf74b9418a618f1b349c825f2b717ed2a7058c6660e7c2e5c2a,2013-08,Essex Police,Essex Police,0.454697,51.583653,On or near CHESTER HALL LANE,E01021268,Basildon 015B,Local resolution
1b7103bce615993052e02392e0a6e51c9a701acb70ad4184bcb9839d1c803f17,2013-08,Essex Police,Essex Police,0.427778,51.569896,On or near IRIS MEWS,E01021286,Basildon 016A,Suspect charged
1291e8434ec898e515032c28ee9ee41e0face8093c900a0c139bc0fcd2a41649,2013-08,Essex Police,Essex Police,0.898530,51.887615,On or near ST JOHN'S STREET,E01021649,Colchester 007D,Suspect charged
c54fab9288130fd7ca2fdd9b6421c21fab6539e64de30620fd66668e02977237,2013-08,Essex Police,Essex Police,0.720616,51.537397,On or near HASTINGS ROAD,E01015841,Southend-on-Sea 014C,Offender given a drugs possession warning
d1439ddaca296d43e8876690ed33f63ce56c4337950bf7c760efd9ceeb762b15,2013-08,Essex Police,Essex Police,1.147170,51.792289,On or near CASTLE ROAD,E01021968,Tendring 017A,Suspect charged
a7e454f4c61d87a93f186ff04ffbc4e76058dafe003fab09c854c39559ca2cac,2013-08,Essex Police,Essex Police,0.118850,51.752902,On or near CLIFTON HATCH,E01021837,Harlow 008E,Local resolution
3e0ec4af4022d21ad8d21316941217185cab6d70bfa1c2579b7b183b1ea7eaf0,2013-08,Essex Police,Essex Police,0.718650,51.539502,On or near TYRREL DRIVE,E01015844,Southend-on-Sea 014F,Offender given a drugs possession warning
81d3c58eaa14763528b53b5513c93139d03d3d61c00614d3036219f7b5b90bda,2013-08,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Local resolution
58fcbef5cd71660f3daea29e9677e7af7cdcf550b86987dffbf477ef2e033011,2013-08,Essex Police,Essex Police,0.092636,51.771302,On or near Nightclub,E01021872,Harlow 007E,Suspect charged
0a27119569d1722532becb1156f8262ca09aa507a3b6f0e13d0860d2a665b005,2013-08,Essex Police,Essex Police,0.474843,51.733172,On or near Shopping Area,E01033140,Chelmsford 010F,Local resolution
e3df1dae8583fe8d443c138c96100f696dae7b7d4350604965725bcd3e27d4a6,2013-08,Essex Police,Essex Police,0.564236,51.568800,On or near KENTS HILL ROAD NORTH,E01021527,Castle Point 001E,Offender given penalty notice
4694b1e4a0e5edf1639aae3e797786255400d26e6e593f3c80160714ed1d59fa,2013-08,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
9f58d80483b658df437e593f79a85758e19bf0d3030b6dc6313aa2a9b6c18b0c,2013-08,Essex Police,Essex Police,0.281698,51.489840,On or near Parking Area,E01016011,Thurrock 015B,Local resolution
9fee69bd0a7a22c87b65c05503281891990ce32a61d522c442321798a3c71b18,2013-08,Essex Police,Essex Police,0.291281,51.490481,On or near B146,E01015982,Thurrock 019A,Suspect charged
7ff9ad882ed0197ce1c18b3d285def861cd352326ab526adbc76018dc155c6d0,2013-08,Essex Police,Essex Police,0.678142,51.736249,On or near Supermarket,E01021890,Maldon 004B,Local resolution
fe3f3b1e5aa6dcc92ef1c9ce050e39152332ab0a0cc5a9f611bd7b956b977a10,2013-08,Essex Police,Essex Police,0.611775,51.649591,On or near LONGFIELD ROAD,E01021612,Chelmsford 019B,Suspect charged
7a04167fd15c4a1be40784e11b881a952ef053942834bbfc595322a8595f9d85,2013-08,Essex Police,Essex Police,0.552316,51.877733,On or near Supermarket,E01033459,Braintree 009F,Offender given penalty notice
adfc5ea9127925c34fecf3952f22818d6076322309916c4a848a4fc7d9983e5f,2013-08,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Offender given penalty notice
497d641fa61489bc694ad84e3afdb42158b516996296d67a5d09280fb3c86ef4,2013-08,Essex Police,Essex Police,1.147433,51.789620,On or near Supermarket,E01022038,Tendring 017E,Suspect charged
405822ab0c7071b2b168ab220dac81180d9c1d9e18689195fc5ea06b8653a735,2013-08,Essex Police,Essex Police,0.090994,51.771224,On or near Petrol Station,E01021872,Harlow 007E,Suspect charged
f829d32903c2465f5d1b93289ea55d77bfd262893f776d2f7da8ed920e3f85b6,2013-08,Essex Police,Essex Police,0.830150,51.888121,On or near ESSEX YEOMANRY WAY,E01021718,Colchester 012A,Offender given penalty notice
97dc5a29337529e39dd08ff4c6931afbdc36e1630263702780b186dcfe071bc8,2013-08,Essex Police,Essex Police,0.866678,51.877676,On or near PLUME AVENUE,E01021689,Colchester 014A,Suspect charged
fec3f82cd3805b6ff9c3bd75220ea403fb3c10d46b756d89a53fb1381bbbead8,2013-08,Essex Police,Essex Police,0.068922,51.607564,On or near NEW FOREST LANE,E01021766,Epping Forest 017C,Suspect charged
9f60c47fed1b7292a0c1ce60e5cc6e5e893c77a69fd35da1ce128ee23e2e3665,2013-08,Essex Police,Essex Police,0.502267,51.562719,On or near Supermarket,E01021310,Basildon 022B,Offender given penalty notice
33dafcdf0e46c4baa81cb9abad05110b12750d11acd3b648388dc223990ca7ce,2013-08,Essex Police,Essex Police,0.356988,51.576771,On or near TILBURY ROAD,E01021446,Brentwood 009B,Offender given a caution
8c41c5d1389d34744a2df878e078744de9d28ddb5c46b06048a4e622f3494cff,2013-08,Essex Police,Essex Police,0.492424,51.579557,On or near PETERBOROUGH WAY,E01021271,Basildon 013A,Suspect charged
38319aa1baa156279b839481bba6398002e9a43ccb636d614a0a93cf52858cf8,2013-08,Essex Police,Essex Police,0.465038,51.552005,On or near A176,E01021299,Basildon 020E,Offender given a caution
734efc964ec6ee4a7393694543d613737129a71127386187b80c04f9855bfe36,2013-08,Essex Police,Essex Police,0.711892,51.541061,On or near QUEENSWAY,E01015895,Southend-on-Sea 010A,Suspect charged
fde3781c89a34337a67d2e926d21ce4b9c5f4a24b0d85c9edea5cd91d06ba8ab,2013-08,Essex Police,Essex Police,0.508696,51.570451,On or near CARLISLE WAY,E01021315,Basildon 018C,Suspect charged
6cb606a3b5f40d83c84a8855bb72c168c6fb38ee187c29b78428d141059e9bf6,2013-08,Essex Police,Essex Police,0.357310,51.461302,On or near DOCK ROAD,E01016003,Thurrock 018A,Offender given a drugs possession warning
e8d71b13a7ec3c5489c848828bee12242c860d99ffec7fad960d4606f0a5f873,2013-08,Essex Police,Essex Police,0.725456,51.532482,On or near BEACH ROAD,E01015841,Southend-on-Sea 014C,Offender given a caution
cba13f10f2b61a0aeae1a1db88bef612ae8efb615d80005b281b9e043ef96bf4,2013-08,Essex Police,Essex Police,0.909651,51.884966,On or near Petrol Station,E01021686,Colchester 011D,Suspect charged
3294ad06108c8fbdc5b37b8d17da48157d9f0dae3e08c8b6b16c55d8e960c4de,2013-08,Essex Police,Essex Police,0.094165,51.759873,On or near WILLOWFIELD,E01021870,Harlow 006E,Offender given a drugs possession warning
774119bc26be523e1e2f48bfd2410917e33afb93225054dfe1c084534f02482d,2013-08,Essex Police,Essex Police,0.090994,51.771224,On or near Petrol Station,E01021872,Harlow 007E,Suspect charged
4bc2a6453f3ee758b865d8348d3cd9178c052b00f099227894682532a29dc233,2013-08,Essex Police,Essex Police,0.932614,51.876931,On or near HAVEN ROAD,E01021664,Colchester 016C,Suspect charged
1fbcdf93265744dd9673e195c74d1789a8649318d3173d2a13a9910add4affe7,2013-08,Essex Police,Essex Police,0.476706,51.589656,On or near Sports/Recreation Area,E01021267,Basildon 012B,Suspect charged
9de7290b83c6b297784888ab20d985522b6c51a617ca2c5084e45cf8c54d5acc,2013-08,Essex Police,Essex Police,0.472270,51.734594,On or near TINDAL STREET,E01033141,Chelmsford 010G,Suspect charged
2b1dc1fe6257e8646d362b9a4f826b64a37264fa5c2643fbc81fe6fe31c33732,2013-08,Essex Police,Essex Police,1.025338,51.799258,On or near COLNE WAY,E01022046,Tendring 011E,Suspect charged
2b1dc1fe6257e8646d362b9a4f826b64a37264fa5c2643fbc81fe6fe31c33732,2013-08,Essex Police,Essex Police,1.025338,51.799258,On or near COLNE WAY,E01022046,Tendring 011E,Suspect charged
881a2298bd8758f10f52289dcf065d9a5bc563661a53c1705ef1952ab0f1aa85,2013-08,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Suspect charged
5717d690bf4bb1d521f58b2fee785ee60053e6b8130b249446503e0f1fa2f563,2013-08,Essex Police,Essex Police,0.093567,51.769182,On or near Shopping Area,E01021872,Harlow 007E,Suspect charged
48888424f39a194e17a80a17e032a766a0a7a4573436e571dd660944fcd1ced9,2013-08,Essex Police,Essex Police,0.720074,51.535817,On or near ST LEONARD'S ROAD,E01015841,Southend-on-Sea 014C,Offender given a drugs possession warning
c83f8a2d9113dca8417ac7cbbdca52736e5b9087bc5e488b0a6c7192e278747a,2013-08,Essex Police,Essex Police,0.423576,51.567950,On or near STATION APPROACH,E01021286,Basildon 016A,Offender given a caution
8edfef236498f02a89629c95047aba0effbd4eeb98e2dd6ca5c17bdccbcf3ca3,2013-08,Essex Police,Essex Police,0.484843,51.564159,On or near NORTH CROCKERFORD,E01021323,Basildon 019B,Suspect charged
e02a02bb1bec80f2d22e8b630aab8bfb4c0ff89242e3a9cba6750d93c17dc7b4,2013-08,Essex Police,Essex Police,0.486281,51.558778,On or near RYEDENE CLOSE,E01021311,Basildon 022C,Offender given a drugs possession warning
e33e6aaf018b47cd095ac9b68fbd19628304859cde688932ce97416db8b728a3,2013-08,Essex Police,Essex Police,0.472257,51.733569,On or near Shopping Area,E01033141,Chelmsford 010G,Offender given penalty notice
79ebd9ebc3eda234add33769aa3ff1a1b5049e39dc136e35d9469659920729d1,2013-08,Essex Police,Essex Police,0.484843,51.564159,On or near NORTH CROCKERFORD,E01021323,Basildon 019B,Offender given a caution
a1264baf7e52bdbf3e88d2ecb8b33e229e655ddf3e083020786f996a81dca7a0,2013-08,Essex Police,Essex Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Suspect charged
90824bf64bfba5c839ef5d2849de42ddb5d450d603999f5ed279e77cc214609f,2013-08,Essex Police,Essex Police,0.458240,51.569324,On or near Supermarket,E01021318,Basildon 015C,Offender given penalty notice
641cbc5059db3f7aecdb4b91323b2a872e8d72b91cbe1a68b73c465ba0f6b8f5,2013-08,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Suspect charged
a8a5165cf7563a6c68d576d60406e88eca844e61ab75c3ca1fafd55267e8e87c,2013-08,Essex Police,Essex Police,0.522317,51.857580,On or near Supermarket,E01021385,Braintree 013D,Local resolution
33dff7689ce0664ca90d7adf741ea5daf504eb47ac6f1ec7fd3babf2e865c0f1,2013-08,Essex Police,Essex Police,0.282488,51.487496,On or near Shopping Area,E01016011,Thurrock 015B,Offender given penalty notice
3f72f03bbad9ffe72fc42ea466b499ff30017248f8df69b79bef645d58627b45,2013-08,Essex Police,Essex Police,1.276542,51.933427,On or near FIRST AVENUE,E01021999,Tendring 001C,Offender given a caution
d37f1a4efcf231c8af659ef8ad719a3af04cd4aa5fa9ca95f12ab4d305a71ee0,2013-08,Essex Police,Essex Police,0.605777,51.589622,On or near LONDON HILL,E01021964,Rochford 008E,Suspect charged
a66b040789b4694fbbb40fdc9cf924c27aef0463c3af8308d69f13a0b6491af7,2013-08,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Offender given a caution
a66b040789b4694fbbb40fdc9cf924c27aef0463c3af8308d69f13a0b6491af7,2013-08,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Offender given a caution
5a3c4fdaaacc8688ca8eedb12db149677e73019c07d6b3d43668a4f37ce557d2,2013-08,Essex Police,Essex Police,0.688229,51.540401,On or near GENESTA ROAD,E01015831,Southend-on-Sea 012E,Suspect charged
35dd4805854abd8370be08c7c73e4f5e4915ce1b62f1d72d67298eb07b4316f2,2013-08,Essex Police,Essex Police,0.714143,51.536234,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Offender given a caution
e7af228d3d9d48b3aa0c7189f88204abc4396f903e9b0b06b43d2ef818ac8f9b,2013-08,Essex Police,Essex Police,0.459726,51.743634,On or near DIXON AVENUE,E01021573,Chelmsford 009A,Offender deprived of property
