Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
322f9d9bf9e4f2ab10dc86cfa18b32e52d42fdd4eae9df54a3c8a92cc53d5bbd,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Suspect charged
2720108e0df1907e386b44e866ae6cc2aaa2bde49e786e51c9e005319182fdfc,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Suspect charged
2720108e0df1907e386b44e866ae6cc2aaa2bde49e786e51c9e005319182fdfc,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Suspect charged
c7454fe09caa2d252ce9ec0c7ef6db7d4f057fea05d3950ee5cb907c468b9f7b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.564603,52.463957,On or near NEW ROAD,E01030225,Waveney 010C,Investigation complete; no suspect identified
16186fa14a41fbe23b2bd54e76f1d3e175a8c18db47f2c98f5b792ad598d9cf3,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.523353,52.352406,On or near CONIFER CLOSE,E01029946,Forest Heath 004D,Suspect charged
c383dbe0ec9623fb8111af1ce1727689962270dfd7e2a17ae9c489bf613e0ced,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.199600,52.028184,On or near HAVERGATE ROAD,E01033127,Ipswich 014E,Local resolution
34b83a2419160756f373b85005e3fa4dc581cc0fd928d74eda73015b01d92e5a,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.732012,52.037148,On or near FRANCIS ROAD,E01029918,Babergh 007F,Suspect charged
4d496a5dd73a8f4bc65ac73983ba3c2e8a0d11cea0b2f202566e9d03b568a5b4,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.205651,52.036528,On or near Petrol Station,E01030196,Suffolk Coastal 011A,Local resolution
7a9c3620f6625affd26c22f61985d1ece3536849fe6db2519fe47d9e752538f1,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.722718,52.245928,On or near THE VINEFIELDS,E01033048,St Edmundsbury 009F,Investigation complete; no suspect identified
059a13581b9a61d343e22ae8d0185c40e2dac7e30b26dfcc4439e0e79f9d3f98,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.141413,52.059008,On or near DILLWYN STREET WEST,E01029988,Ipswich 010E,Suspect charged
44c21afc1a724eff2d71b9632fe3f9fa61e589984497f3c250cb6868bbb148e3,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.216569,52.053714,On or near SHRUBLAND DRIVE,E01030205,Suffolk Coastal 011D,Investigation complete; no suspect identified
3f87dde919a83126ca2fce1c92cac344a06c878794f13f70040487c1fb63d48f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.329850,51.965757,On or near SHOTLEY CLOSE,E01030168,Suffolk Coastal 014C,Investigation complete; no suspect identified
5c865238c6ff5affba0100a90fa058676fa5c5e85f5c8ab946540d72ae564b01,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.745764,52.476738,On or near NORWICH ROAD,E01030250,Waveney 004D,Suspect charged
aab1afaa40a97513d59a88eca84ce8bc111e819d076feda74c625eb877ffd1e0,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.645490,52.372873,On or near Sports/Recreation Area,E01030295,Waveney 014D,Local resolution
8a1390eab068729db72dc149009939c95e6c3aebd8c2fb3fc08253be7ab3b28d,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.518825,52.416060,On or near HIGH STREET,E01033453,Forest Heath 002F,Suspect charged
f382d555018512b2b6800829272bc4a95adbab7bb7fc18e7f8f5324baa5fc3c3,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.410563,52.246127,On or near Petrol Station,E01029925,Forest Heath 008A,Suspect charged
3d697530ffdc4713267aa715231a13730b6133bf0d33e9f570c444d1cd3ed68a,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.992060,52.187323,On or near Parking Area,E01030073,Mid Suffolk 008A,Local resolution
dfaa23bdf751caaa268275bc74c9be59ba5ac57fa28fa84e29d50e30091e14f7,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.130549,52.033638,On or near NETLEY CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
3fd1b7ae3c602a811c58a3305c14c5e082e6d5964df112d1f9b053f1accf9f6c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.327555,51.979782,On or near LANGSTONS,E01030214,Suffolk Coastal 012B,Investigation complete; no suspect identified
2d4e4aaae82cd9f742dc6a5d78fc40ced12329999d94f8a8bc19551bc068abbd,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.130147,52.052509,On or near WALLER'S GROVE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
f4907309e325d616daa3ae8d7952a2c9eb944d687c9bf90b1753a0a28a95e8c5,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.128169,52.052598,On or near POPPY CLOSE,E01029984,Ipswich 010A,Suspect charged
397cd66ca033e9b1710f72465bcf0c44ccaa480e0e2e8a0abbc3ff7d764ab847,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.693732,52.258626,On or near BOBY ROAD,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
8ee7660c8bc4c619a335a71e2cec505ad963430ddbb0276f18932ae6e44c9631,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.661769,52.337667,On or near KINGFISHER CRESCENT,E01030284,Waveney 014C,Offender given a drugs possession warning
32fbf6be3e83092c3e2693e52425e7d4110aacbcf5a04a8178355676ae24115b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
5a20fb3cb8426f10ffba2bcaf4490bbb81b4677bfc87734b2372ca1844ce0b5f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.337064,51.951935,On or near BEACH STATION ROAD,E01030163,Suffolk Coastal 015B,Offender given a caution
635eda54ce29b787f27e58d52365d59705b21783ca33319bc5d292b3bb54a78c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.515070,52.350056,On or near PEMBROKE CLOSE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
49f397da404726e4e570da50f4d0e017aa56c519018ceb89d48e21aacb4efe78,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.268007,52.134927,On or near Airport/Airfield,E01030200,Suffolk Coastal 006B,Local resolution
4b4c96ab0b0efc44300c31ae3765f45e020fbd5d7434d04315cdf8e162ac5584,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.722501,52.469908,On or near DELL ROAD EAST,E01030290,Waveney 005E,Suspect charged
e64410bf571e3f22422663d2a41d62b91f58d126ad1ad9ac4afee5749a04134d,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.725852,52.091402,On or near HIGH STREET,E01029900,Babergh 003A,Investigation complete; no suspect identified
b876646243b5147e3deae9f9ced48f2b2d3b77cccac6f1ee83769a2cfb0156e0,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.694342,52.447622,On or near THE MARDLE,E01030236,Waveney 009B,Suspect charged
9e8b347dddb0283ef2f3941718e51ff495f4b237d45076214a19e61ddbf9cf2b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.722423,52.037487,On or near CROSS STREET,E01029919,Babergh 007G,Offender given a caution
d1bdc67d344e8ea747c580f4e34684c6b55a39f8bd5ba08cc58491aa00982dfa,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
dc82b8d56be953ff4c962572a8bb279f03c23fa90de1e8cc7e3ef7912cbe92bc,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.728343,52.041073,On or near NEW STREET,E01029920,Babergh 007H,Suspect charged
a4f8555f661b37045ed2ce1dcd7e8468590e081d469a34e17b961f2bf557491c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.728343,52.041073,On or near NEW STREET,E01029920,Babergh 007H,Suspect charged
561affb6586971a682565e3658ebc53db5bb1327c17819b003f149f04e27f9ac,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.908251,52.105755,On or near NEWBERRY ROAD,E01029876,Babergh 001A,Investigation complete; no suspect identified
04a1205f68a63bcff09ae833a9bc1058cf36b6652f920699e7cac57a1e380cfd,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.908251,52.105755,On or near NEWBERRY ROAD,E01029876,Babergh 001A,Investigation complete; no suspect identified
da880084e339adaa70f15336ed21f6557046692ccb7bd354d3d1cf4d7324c485,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.175984,52.054564,On or near WELLESLEY ROAD,E01029961,Ipswich 007D,Suspect charged
a4cbd450788ebc45367a5aad474ea92c234972d6d8cecfe15ca5528e7c689461,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.757076,52.031168,On or near MINSMERE WAY,E01029889,Babergh 008D,Investigation complete; no suspect identified
d7120cbf895418d12312334afb395d86435bb4b8595102f73589f96ae8e60235,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.756334,52.032381,On or near REDE WAY,E01029889,Babergh 008D,Investigation complete; no suspect identified
23b9f00f295bbfc4d1efe3cacc4cfdcd6a6d5ddf411be0638021938adfc0ebe7,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.435363,52.079014,On or near PASKE AVENUE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
8715beebb7c44bea42288c8892e5875995f740507de4d443310e070a6f66a804,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.129606,52.053738,On or near IRIS CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
b74afe2aaf1013de5a87b3c8cb9773ed0e21142db1df7a23089139f92fb38af0,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.733968,52.041949,On or near UPPER EAST STREET,E01029912,Babergh 007A,Suspect charged
606945977f13b1eab58365f1006c996bf7f7eeead35919f63ba069afce7911c8,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Investigation complete; no suspect identified
4be925100076553ce55317125b1bc287b97adcee86627ad6e8057574443abd2b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.177250,52.037253,On or near HOGARTH SQUARE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
3d7ac200298de71974a9feb87719e21b3b885dff5fef2d28cf872cc0e73713c2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.577643,52.216706,On or near ABBEY ROAD,E01030189,Suffolk Coastal 004E,Suspect charged
3d7ac200298de71974a9feb87719e21b3b885dff5fef2d28cf872cc0e73713c2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.577643,52.216706,On or near ABBEY ROAD,E01030189,Suffolk Coastal 004E,Suspect charged
d048c623ed627e86b67b94582992c4bdf3bb3c8d787cb03681c8f619d7a1332e,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.748397,52.482753,On or near ST PETER'S STREET,E01030246,Waveney 004A,Suspect charged
8728e3a79d27d746f7cdad580b1ce614ca55c388967f7f793034a87ff01fa829,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.704078,52.510568,On or near Prison,E01030260,Waveney 001E,Investigation complete; no suspect identified
548955e287c251b39da3cf4356c9baa83a17e9ec994d3e1ce2b35618a8365507,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.115737,52.075187,On or near ANTRIM ROAD,E01030028,Ipswich 003B,Investigation complete; no suspect identified
4f20d8f535439dc9c455f1d828780ac6c4d466bcc3158106b5d827c9e92474c1,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.334041,51.948864,On or near Parking Area,E01030163,Suffolk Coastal 015B,Suspect charged
3f66279478b41113cd7a382d412519c14a1a658ebb36c3f7cc123e40d6976f05,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.355300,51.975081,On or near Sports/Recreation Area,E01033450,Suffolk Coastal 013G,Suspect charged
548955e287c251b39da3cf4356c9baa83a17e9ec994d3e1ce2b35618a8365507,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.115737,52.075187,On or near ANTRIM ROAD,E01030028,Ipswich 003B,Investigation complete; no suspect identified
f8d53848878cdd1bfbe4377cc73edcfa5e54b5a7a2a7427d10ba1c005142b09b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.881351,52.322640,On or near FORDHAMS CLOSE,E01030145,St Edmundsbury 001D,Suspect charged
09b8111cca3bb5e14b8f1fe2114f4cbc4b86e39327e9a76d8f0cfbe7e180a0de,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.574077,52.453858,On or near BRICK KILN AVENUE,E01030223,Waveney 010A,Investigation complete; no suspect identified
cba19fce28ed0aeedf0b8086da6a6cc265ec5380286f584aca8266aa9f5cf020,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.907329,52.219193,On or near WARREN LANE,E01030089,Mid Suffolk 006E,Offender given a caution
6d31ac0a21531cae07c43a1e2f30a340fc9ede465545eefef63166923c2ff144,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.452595,52.083189,On or near GANNET CLOSE,E01030106,St Edmundsbury 014B,Suspect charged
890695a83fbffb2d75f43bc06e678bf04774ed638332294ccf0654435a5ae685,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.720494,52.227067,On or near WOODSIDE CLOSE,E01030142,St Edmundsbury 009B,Suspect charged
78f4d3080e0c30be257a65ddbf3f1e97791b00f1ed28f71b5c195fa38072ef85,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Suspect charged
2013b7e2994ae035043836a38b4d609babb400f6ceed1897d00367e8c2c51b12,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.753703,52.478276,On or near POLICE STATION ROAD,E01030249,Waveney 004C,Local resolution
d198133f78ff1c800742968baf1eb108cd7a68e4164b46966c8198491208b57b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.672636,52.094824,On or near FLAX LANE,E01029885,Babergh 002C,Offender given a drugs possession warning
9b1701a149e4dc048204a068a9c72fbd4d5c9ca2fc06d0240229c13fa2afd017,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.693932,52.250573,On or near OLDING ROAD,E01030124,St Edmundsbury 007C,Investigation complete; no suspect identified
1c8a31afdfc18872c2f4465fee5b7497fa136230e741e5f422b532e47ae6b7ef,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.128389,52.037581,On or near GIRTON WAY,E01030020,Ipswich 015D,Suspect charged
5d12d2058ae71f708c949b91cf8a9dd4515b784a4c2d44b30f41b14c24844d98,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.748557,52.036817,On or near HAWTHORN ROAD,E01029888,Babergh 008C,Investigation complete; no suspect identified
818e3a18a16b4ae3654737868ec19fc78cc6fa8ce767c51ac715e593e9846b7f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.238240,52.037066,On or near WOODHOUSE LANE,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
0eeecbd0e7ad951665714c6303021d551f2186845bcfb9b3c57f015668b9dd0a,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.163410,52.057475,On or near ARGYLE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
0d6408ca498b8dadbb7b3cde86c46062b2f7139b0af7e04e63a500da0b74cc0d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.257470,52.029763,On or near A12,E01030198,Suffolk Coastal 010F,Investigation complete; no suspect identified
daa415a0e89647fb1372c359557c4f3d4639d5797ba1dee8ff46deb910d1d9da,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.753238,52.479217,On or near Hospital,E01030249,Waveney 004C,Local resolution
0c4f82358dbe1c0818245bdab75b4167d403cf57c6493a6d9bd8d2a59bfe55f4,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.747172,52.475965,On or near BEVAN STREET WEST,E01030250,Waveney 004D,Investigation complete; no suspect identified
e8bf839aefc83af9457aeb9f805bc0e988f3d63a2b43c7d774a87b72f2e61f65,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.624522,52.449730,On or near Supermarket,E01029927,Forest Heath 001B,Local resolution
82d965199f91efc480a472b1ca847c0931433b89d7db44aaceead77c90c98027,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.190247,52.042828,On or near SHACKLETON ROAD,E01029996,Ipswich 014D,Local resolution
a571c53950e15eb7b2bad625459118ce1ddf3ca40c8ba57bfdc0030f2a60e790,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.757016,52.026169,On or near GUY COOK CLOSE,E01029890,Babergh 008E,Local resolution
b883ea10618ef73861c7c343e454fa26de8b97fde709d1cdc3d37b58d7d642ee,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.746368,52.512932,On or near MILLS DRIVE,E01030241,Waveney 001B,Suspect charged
c237f62cd9f7b739d7469cfe0074ec1fc0e4c3bd7996610896fb56050824bba2,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.711568,52.240879,On or near A1302,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
1a198f2a666d7a20476c45ff2e6d27af58bb69749ed8babd66655340f8353624,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.715398,52.240989,On or near WESTGATE STREET,E01030093,St Edmundsbury 006B,Local resolution
9bede582ce4f3e4a525f4ee6c28e894aaa57c41f6f329d1a33b8626b1b64993b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.723477,52.227952,On or near REDWING ROAD,E01030144,St Edmundsbury 009D,Investigation complete; no suspect identified
9623c82d94ea2212dc0cfd7553ed173cc4aeceba96edf973f0445827348b9168,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.703001,52.263800,On or near LAKE AVENUE,E01030131,St Edmundsbury 003B,Investigation complete; no suspect identified
c8ffb8ee19301b70012e064361f073e97aae6c9c5ee6d3c80224aa7efb0e4ea3,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Offender given a caution
0d69218ae1d011e01f9c4c1c20b8adf13092d1f740ee3c4df886ffe7bdd3ba75,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Offender given a caution
a1437152e97111dec6a89b500c7e6aa7d9ba8548f770a46657a4a734e365bdc3,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.742178,52.046471,On or near FIRST AVENUE,E01029912,Babergh 007A,Offender given penalty notice
653561f384f8c022a4955f9412cdd5c77eb072c158795e0569007fceee3e028a,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.124610,52.080600,On or near Petrol Station,E01030031,Ipswich 003E,Suspect charged
7b60d897b85f2bd19e04a2ba41f093061e39c5076ec0fc1b0dc7a8a9fcc6eb30,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.752547,52.481830,On or near ST PETER'S STREET,E01030249,Waveney 004C,Investigation complete; no suspect identified
460925aa8daca2f24c5dcd0f213778022d30dd635583b9bae749529d8fa00d9a,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.755927,52.484664,On or near Petrol Station,E01030247,Waveney 007A,Investigation complete; no suspect identified
64d796d4c659795e186aaf76984a45031db15a229190f0e5f45ad79ce51a802f,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.403639,52.250018,On or near PERMIAN CLOSE,E01029954,Forest Heath 006C,Offender given a caution
b54009eaa1b71a91bd60337f7bf4200a6525cad42e4b0a7c63c15726210c0328,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender given a caution
a69bb546c964cbb1992809f9a1abab0f20fd1c427a6ed0d40464dc68af6e8065,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.355287,51.962048,On or near CHEVALIER ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
c321e9d54f48187d30af61e5751366aa9b8cf66b746ebb80c64ee902331cffa2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.704010,52.457204,On or near Supermarket,E01030238,Waveney 009D,Suspect charged
48f124f9493b4695d672448706ed115df1aa81f7304e701cd143d7f15f6e1fbd,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.711218,52.246903,On or near ST ANDREW'S STREET NORTH,E01033046,St Edmundsbury 006F,Suspect charged
d1752117aed54fc5ea47885468bb41178c8f90ff0400ec6f7434ee66a02a211d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.133893,52.066836,On or near RICHMOND ROAD,E01030026,Ipswich 006E,Local resolution
3e30b17b1629b83002a70afa75f1711888e9663504f94596ff032b4f42b3d3e2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Offender given a caution
fbf89b161543ceb445e181ce7251ad6f97dce339f623a127baa54515d18abb78,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Suspect charged
72027d594b34476c53c7f2855eb44f3cad1afc6f2263cd58fa0dc79704d5f392,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.137093,52.049410,On or near TALMASH GARDENS,E01029986,Ipswich 010C,Suspect charged
d57e48af7fff73c8a4b18001c283336416a73834c6a1a34f26c530bb258a009f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.137093,52.049410,On or near TALMASH GARDENS,E01029986,Ipswich 010C,Suspect charged
27ed64bb3a96528611309c8c1b31753668c36546ba9798a3a674975d2fe2bb0b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Suspect charged
0097d50caa34d6cf179028ca30ebe858d842c34bca9703a46926e16f78f3c21f,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.402895,52.244125,On or near Parking Area,E01029949,Forest Heath 008B,Suspect charged
c1719ebc337aaba3cef76ff62588f735c354ebb278fc66e9aac14332c3c7e19e,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.389441,52.253273,On or near ELIZABETH AVENUE,E01029952,Forest Heath 008E,Offender given a caution
c305bb0ec748703aab212101b32c94654d06ae7e549365c8ac9ceeb8d4796bf5,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.891717,52.357333,On or near SANDY LANE,E01030096,St Edmundsbury 001B,Suspect charged
939f9ee21a754992c6d4211ca19c1074274110b21edc8c6572a912e904621635,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.128389,52.037581,On or near GIRTON WAY,E01030020,Ipswich 015D,Offender given penalty notice
46528c97b2069774a8bc3cbedf50b1e1c211ec29e41f8f7db109aa072ac274f2,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.127481,52.082412,On or near SHAKESPEARE ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
460bf496cff88419e036c0d0dea4a64556dcfc09d24bcec719abeee597359040,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.721055,52.078077,On or near CORDELL PLACE,E01029900,Babergh 003A,Investigation complete; no suspect identified
dd24d9a4aaf25d050507daa5f631d96da8e92acadda2aa675e454ecebc71fe19,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.891110,52.222190,On or near ABBOTTS MEADOW,E01030089,Mid Suffolk 006E,Offender given penalty notice
7d2c865937e62652651934f0495ef184b44fb410ca6086b9e2cec94746e366a0,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.136614,52.077538,On or near PINECROFT ROAD,E01029975,Ipswich 002C,Investigation complete; no suspect identified
b90f78e7217a706d6106e77e80be8430990c57c27ed4615c8bae82d768485865,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.519392,52.334137,On or near CHURCH LANE CLOSE,E01029945,Forest Heath 003E,Offender given a caution
8e1845f91358b5f3e4d63f9a1635d7cc63b31524690b7b37a4e485c10c3305f1,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.982723,52.193199,On or near BROOK CLOSE,E01030072,Mid Suffolk 009C,Suspect charged
eb49956ea311e9eafa0fda2268f9676bc943a9730fb0e0864788173e9077c432,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.001595,52.192459,On or near STOWUPLAND ROAD,E01033316,Mid Suffolk 010F,Investigation complete; no suspect identified
085d9a14160575fe57b6f67b803066888fde393ce24191abb905b3c9206fe360,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.453213,52.449996,On or near Theatre/Concert Hall,E01030231,Waveney 013B,Suspect charged
603683dde3556b5f2c6616ad678ffbe070c86f21e1876c9be9fec8d9ffa385e3,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.656273,52.349360,On or near RISSEMERE LANE EAST,E01030283,Waveney 014B,Offender given a drugs possession warning
8f45c0ff6baf878102db601e8f85dfcf1af9f9e34d21a50bcacab6433feac3d6,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.208668,52.036706,On or near Supermarket,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
3aff20cb7742de336502b03eb940f965f952ad77b8c4a33947b7bcd824a6adf8,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.177065,52.045748,On or near BEECH GROVE,E01029992,Ipswich 011D,Suspect charged
a25850f7c9500ca08c74972687a4830ae28a5340c7cf70a131a0174187abf1f8,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.177065,52.045748,On or near BEECH GROVE,E01029992,Ipswich 011D,Suspect charged
0d70f6fa505ae06d0b13e61d7932113dd702e89909e23ce1e68b7cd041639a88,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.707442,52.252502,On or near MARSH WAY,E01033043,St Edmundsbury 006E,Suspect charged
0240fe56f6eab94e1e8ac22b3a9e6800de6c33c520f7bbdfd31df9b3d7459b0e,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.679185,52.326359,On or near Supermarket,E01030282,Waveney 014A,Local resolution
b9b6437f48f41025312d235f91e2e8b8a915e5f1b0fff3b2f57c3baa21b4c51d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.330156,51.957914,On or near DOVEDALE,E01030171,Suffolk Coastal 012A,Offender given a drugs possession warning
04960dc1cb9092ab928fda3ce4754b1f938d1da4764425cde74f3f0362215407,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.389911,52.254109,On or near FEILDEN WAY,E01029952,Forest Heath 008E,Suspect charged
1d4632d4abe180ff0795c50f09aea9dee3b741c2a19ce0611d2a6e57b2a0e942,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.739264,52.468192,On or near BRUCE STREET,E01030254,Waveney 007B,Offender given a drugs possession warning
c62d570da68dacd0e757e0c64d4486aa44ecc31dafdaf85ff2d3fb510215ed6b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.711492,52.244918,On or near WOOLHALL STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
e4058424e3c2c18893d1465e7d5f3094c4a76e41080ceb52ec692f5e138cb74c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.731931,52.044659,On or near YORK CLOSE,E01029916,Babergh 007E,Investigation complete; no suspect identified
6875b620b3dfe0f736911928692d73e42bd14480f2023e0eb7fbb3c3a9b7baae,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.992060,52.187323,On or near Parking Area,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
e3f66ac4a90b7f19319d69a145a2ebb3ab127589ddaddb40a608bcf674e20c24,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.139301,52.053021,On or near HOLMAN COURT,E01029985,Ipswich 010B,Offender given a drugs possession warning
