Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cae5fe8556175cf889f795bdce007102950b462521a391d8c7c422bd668b0d2c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.915491,52.249232,On or near MERTHYR ROAD,E01027239,Northampton 017A,Suspect charged
034829391d8f870695e42ec201f6cbe9cd6f54131bd7a6c7d46bdfc21d95e773,2013-08,Northamptonshire Police,Northamptonshire Police,-0.728296,52.404406,On or near DRYDEN STREET,E01027105,Kettering 006A,Suspect charged
1cede7a4466e8e418570aa51feaff97d4d8b92339afbb685523370647feb1f11,2013-08,Northamptonshire Police,Northamptonshire Police,-0.890154,52.238469,On or near ST GILES' TERRACE,E01027223,Northampton 025A,Offender given a drugs possession warning
c568f5dd9c8796fbf5258b1f1e56ad551e24151a9502331a89a0fbf1fc360b44,2013-08,Northamptonshire Police,Northamptonshire Police,-0.879113,52.218666,On or near Park/Open Space,E01027202,Northampton 028D,Suspect charged
e4010c3ca9ee0c0c6c70673ed9dc3d396e41d65497c506e0c909b201f70e3739,2013-08,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Suspect charged
4803777d8ae5443c6617a9383daba42b4c1bc062376d6b3f25853bb8b5602b28,2013-08,Northamptonshire Police,Northamptonshire Police,-0.742910,52.407430,On or near BARTLEY DRIVE,E01027117,Kettering 007F,Suspect charged
a3b870845f0a60fb770bf95b4f81a6f9acc28ec0dfe400cb16e82d873c73fcc7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.747650,52.271073,On or near MALLARD CLOSE,E01027323,Wellingborough 009B,Offender given a caution
a28010db96b1686c0bd5f8b9bdb825dbc238f30a59fc4fd6b90da6195538b8ff,2013-08,Northamptonshire Police,Northamptonshire Police,-0.658402,52.337381,On or near REGENT STREET,E01027326,Wellingborough 001A,Local resolution
4184868cad6048a1085712bbd603cad7f09116ffdcc292bdba9c11121300cffa,2013-08,Northamptonshire Police,Northamptonshire Police,-0.908449,52.225773,On or near OXFORD STREET,E01027158,Northampton 028B,Offender given a caution
31fb727f2adbb1b02c449d31509eeba6eb6aac1559ec8035b52d99c7ebfbbe6f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.687266,52.499528,On or near FARADAY GROVE,E01026958,Corby 003B,Offender given a drugs possession warning
5ba595f097d31e7020161571acae12645c80472a74b61f4cb46d4c9a22559332,2013-08,Northamptonshire Police,Northamptonshire Police,-0.687266,52.499528,On or near FARADAY GROVE,E01026958,Corby 003B,Offender given a drugs possession warning
5e67537fed4af70fd41ea2eeade3065990e27cbb996b91f1ad985552af673f07,2013-08,Northamptonshire Police,Northamptonshire Police,-0.903845,52.327056,On or near Petrol Station,E01027003,Daventry 002D,Suspect charged
5b707bdaf01a5bfbcf48a80c1a8e43068dfdf1039d6fbf2aa75ce974ff869b66,2013-08,Northamptonshire Police,Northamptonshire Police,-0.683373,52.304108,On or near CROMWELL COURT,E01027313,Wellingborough 004A,Suspect charged
37fb9b5334a8afa12d16deb4857741a5b346e12acd9293125f383a718d694d15,2013-08,Northamptonshire Police,Northamptonshire Police,-0.683373,52.304108,On or near CROMWELL COURT,E01027313,Wellingborough 004A,Suspect charged
c2390c5326baaabeaa95021387327a1e0c6617301eedc583ab393bc9a17a6918,2013-08,Northamptonshire Police,Northamptonshire Police,-1.173493,52.386806,On or near STONEHOUSE COURT,E01027030,Daventry 001C,Offender given penalty notice
5299789be0f08e3d396f610d8c0cf9c05500ba8751a12e8b54913aa50b255812,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902296,52.261536,On or near GARFIELD CLOSE,E01027190,Northampton 008A,Suspect charged
96b2bb6a3791bd983da441d8804cecd02b903aabb79c170092940e231876684a,2013-08,Northamptonshire Police,Northamptonshire Police,-1.152740,52.254176,On or near JENNINGS CLOSE,E01027013,Daventry 008D,Suspect charged
2123efb51717391a682150a8cd614d538a7e85f106106d02b70a7a8829d549dc,2013-08,Northamptonshire Police,Northamptonshire Police,-0.912584,52.216533,On or near Pedestrian Subway,E01027160,Northampton 027C,Local resolution
454fc6ba95f15c9c8de0183d834eed4932d62892b3048ff5cc4fdfcb999b25e7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.872933,52.244788,On or near MANFIELD ROAD,E01027133,Northampton 022B,Offender given a caution
9382a887d5d6e6ce47ce1d6dcc26f0e7ad2ce3d8e4d20ee118b39ce8aae8f361,2013-08,Northamptonshire Police,Northamptonshire Police,-0.601712,52.290978,On or near FITZWILLIAM STREET,E01027065,East Northamptonshire 009D,Suspect charged
11c5aa2d88e28ccf33a6e870b79ee56d0914df9cd1a82d2b2e35738efc266621,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Local resolution
1655868a1c09106a15a2ca429dbd84a1b8c5dc83e5eb64c827dca8978b7f6fa2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Local resolution
4b4411e52f4d4fd1fb75283a638fbcdc14ed98bea6e09726411b1d17fbe162d0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.891670,52.238177,On or near THE RIDINGS,E01027223,Northampton 025A,Local resolution
9ee8403e18d378b6065e466bf87b5527de4165bd23496c66d4b48ed98b782b23,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
4a9f63dbdf87e503d84bccd1a3940bb72eae39434d06d784178ce0984ed0b0ca,2013-08,Northamptonshire Police,Northamptonshire Police,-0.705841,52.300139,On or near ARTHUR STREET,E01027350,Wellingborough 006B,Suspect charged
6355a3a17cf4afd91d929aca442afdc31c7bd418a7c6902f5b8fe8e36a82feaf,2013-08,Northamptonshire Police,Northamptonshire Police,-0.606551,52.291431,On or near BROOKFIELD ROAD,E01027073,East Northamptonshire 008F,Offender given a caution
3c8f6d790e749444b6dce76b8a4d3a9e2a6b74006a3217cac5564999a0725296,2013-08,Northamptonshire Police,Northamptonshire Police,-0.680147,52.361766,On or near COLES CLOSE,E01027101,Kettering 011C,Offender given a caution
b035e2977fd8d326c8762b5e38ab7edecbb51ef3987ca8a9bc5aaa13b191ee0c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.714327,52.476845,On or near KENILWORTH,E01026968,Corby 006G,Suspect charged
5047d40928d2883a7d1c04e249ddbb317d4752fbd56bc33a7ed75026f59f5a16,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722124,52.386529,On or near SPRING RISE,E01027130,Kettering 009C,Offender given a caution
a496a77f3b94ec1aca5d5bdbf30a3822a961da1168604920a83cdfcc6c62e6b2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900639,52.242649,On or near Petrol Station,E01027153,Northampton 021C,Offender given a caution
f384125c865f45c90ce84e0a0a8fbb5cee8eb5702d48396cf611dc6ed67b705f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.808377,52.269112,On or near WINNINGTON CLOSE,E01027178,Northampton 005C,Offender given a caution
c621d243dc6a8dcd5040de961cccf15b0184884118468c74b223aca0005cf4f4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.888495,52.265596,On or near WHILTON ROAD,E01027231,Northampton 009D,Offender given a caution
049e28bfc43bce03ec705c06508dd65a12e8145fab156aa99e4dbcc0113caa32,2013-08,Northamptonshire Police,Northamptonshire Police,-0.700640,52.472128,On or near CORFE CLOSE,E01032966,Corby 009E,Offender given a caution
0eed92c7e9f723a51bceaf0398a7e12e1bed7a3c217a5e65b499c65463ab4dfd,2013-08,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Offender given a caution
44927e67c70dedcb54dbc73fe26c83db55ebe91201184182efd5341fa2b689ff,2013-08,Northamptonshire Police,Northamptonshire Police,-0.913348,52.244007,On or near LYTTLETON ROAD,E01027241,Northampton 017B,Suspect charged
5a4ad62771a9a8dffa4dbf42b3e5611846e174ea6b6e26c8bb62b7de4284a871,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902958,52.227008,On or near Petrol Station,E01032981,Northampton 028F,Suspect charged
b6b4801109ca73973cd4d2158822ec1518dc335429ca9cfc702a9ab5849afb33,2013-08,Northamptonshire Police,Northamptonshire Police,-0.730149,52.380313,On or near Petrol Station,E01027119,Kettering 011F,Suspect charged
e011f47b52d322d5c61457a234f47636e1e7687de7bc736b46b72bcaa76dab5a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902958,52.227008,On or near Petrol Station,E01032981,Northampton 028F,Suspect charged
9640d1700a115237faa6f161a58f970740379678032831c8ed0a4b4c83857a67,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
8164b0279113d0d90b804f87e307ec13b0d6fb1383584b4f4b16d5fd9ecc0ed2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.877927,52.252945,On or near Supermarket,E01027184,Northampton 015A,Suspect charged
72cf1034f1a1ebfa4a46a089ad8fc33a396e7540a22d3913d0b96a780786e9db,2013-08,Northamptonshire Police,Northamptonshire Police,-0.725639,52.399693,On or near Shopping Area,E01027110,Kettering 007B,Offender given a caution
3070e80196da7dfa69a6bb3aa0cda90af76187e749f4cd34006608d4773feeb9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.679444,52.364167,On or near ORBIT MEWS,E01027092,Kettering 011B,Offender given a caution
c57d4a131ed95eec55736e54e1493c3babe914519aa50788520282e71e8db49f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.812777,52.251400,On or near HANEMILL COURT,E01027140,Northampton 011A,Offender given a caution
725275fd5207be8a0cc3f3b48d246823d93e98ebab96de663861d0388c98b327,2013-08,Northamptonshire Police,Northamptonshire Police,-0.619588,52.299370,On or near Supermarket,E01027063,East Northamptonshire 008C,Local resolution
0ef3444bed1e7abb673a9b14908b88d06865e768d31b796089630cabdba97bbc,2013-08,Northamptonshire Police,Northamptonshire Police,-0.728725,52.468738,On or near BREEDON CLOSE,E01026956,Corby 008D,Offender given a caution
83008c75dc6bc7ddda88a4c720e7843352b07d919e0c90adb5a978028cbd4c31,2013-08,Northamptonshire Police,Northamptonshire Police,-0.939389,52.234794,On or near BRUNEL DRIVE,E01032975,Northampton 029E,Local resolution
f6028c457208bd6bca7e1238ba64070674cd35bdb1fe029d9045fc6d28b168c2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.891099,52.271653,On or near ABTHORPE AVENUE,E01027145,Northampton 001A,Offender given a caution
bc533293da39fa150654346188d74ebfd2b16ba80928b0df8884587434ca532c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722465,52.382379,On or near HIGHFIELD CRESCENT,E01027131,Kettering 009D,Suspect charged
d28fd5fc162338409cf69b383c3480734308192729903dadd01f46f863fd8ca6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.820733,52.441731,On or near Parking Area,E01032971,Kettering 002I,Suspect charged as part of another case
e5615b423dded3b0727400f1d79b84429083e5e85e09ddc2f0101788e856fac3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.952884,52.254964,On or near WOODLEY CHASE,E01027207,Northampton 019A,Suspect charged
2d7324ef80d01037979db812ebfaaf3a71feb57e68f2b3f9bcfd19c62046e3db,2013-08,Northamptonshire Police,Northamptonshire Police,-0.876242,52.218135,On or near PAVILION DRIVE,E01027202,Northampton 028D,Suspect charged
d4945adbdca7411040a40c2fd20570cd05d9012b35cabb23a472e1dc282b2615,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Offender given a caution
e3c48d4db1461de14531a72cb5ed426bb3c52fc50e32763f264920e5e1859978,2013-08,Northamptonshire Police,Northamptonshire Police,-0.895355,52.238383,On or near Shopping Area,E01032979,Northampton 021F,Suspect charged
8a345d6ce101ecd8638423dfa2a8c9cce8cd2a810fe9ebb11d53811ae0b2fc16,2013-08,Northamptonshire Police,Northamptonshire Police,-0.724392,52.400129,On or near SCHOOL LANE,E01027110,Kettering 007B,Suspect charged
356ed43df683baeae6cb7de2b1c4564a432618080029013eee887cf8f5cf72b1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.683078,52.487362,On or near ST JAMES ROAD,E01026957,Corby 003A,Suspect charged
d5dc7cd532d0273a37f316a4e88f959c4bb055110c0fb8c979fee57d1fb74a62,2013-08,Northamptonshire Police,Northamptonshire Police,-0.706840,52.496183,On or near DALE STREET,E01026969,Corby 002A,Local resolution
b8c2b91382e8bd5cb6ed148ad2bf331f6a73840acd916312ca831e1425926aab,2013-08,Northamptonshire Police,Northamptonshire Police,-0.883461,52.239664,On or near EDITH STREET,E01027228,Northampton 023D,Suspect charged
1ff6170915a89e6029b185dc09434cc318c5b8a71d488e7b04671f3771650bef,2013-08,Northamptonshire Police,Northamptonshire Police,-0.897332,52.245459,On or near BARRACK ROAD,E01027153,Northampton 021C,Offender given a caution
8066c5ea0a0db64f882242de3f8cbcf1c760b479f17f08dd1ea1dd5f5bfa1c66,2013-08,Northamptonshire Police,Northamptonshire Police,-1.038631,52.223111,On or near CHURCH LANE,E01027287,South Northamptonshire 001E,Offender given a caution
660c56b76a27cf88bd73cb0c3d0d8546f4533fc716ed7ba937cfc6eb297ea2a3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Local resolution
244fb7dd3935532a3294cf5c0695f48a0f32ab0605da48ff92ea98f9a8ab7f05,2013-08,Northamptonshire Police,Northamptonshire Police,-0.534743,52.395485,On or near MARKET ROAD,E01027076,East Northamptonshire 003D,Local resolution
3a08a9ff81cd25f85c6227f50e8b9be5795a4c908c7899aab2764e14ec6edc37,2013-08,Northamptonshire Police,Northamptonshire Police,-0.536444,52.397817,On or near MANOR CLOSE,E01027076,East Northamptonshire 003D,Offender given a caution
a7617b30de186643dfd979280a464becc02d8cbb9b80f31188dfcfdd4179f626,2013-08,Northamptonshire Police,Northamptonshire Police,-0.600249,52.466029,On or near BENEFIELD ROAD,E01027045,East Northamptonshire 003B,Offender given a caution
c05dd7d8e00efcee47638ca8aa0745587d4e64e9cf6e8f4fcd3048cfbc37407e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Suspect charged
c770cfdd0f96cc5476d3c91c9cdb83d6c8e263136fcbcb2fc1f60f4fbe954bef,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902296,52.261536,On or near GARFIELD CLOSE,E01027190,Northampton 008A,Suspect charged
3fca4dda5ef29faeefaa037759c165f8608ef1c118dc67b687dfca1a96b18b4b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.913348,52.244007,On or near LYTTLETON ROAD,E01027241,Northampton 017B,Suspect charged
d627b32855888d7956aab789947f03866f80b27f85e81b748ddee0f9f131389e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.903666,52.232724,On or near TOWCESTER ROAD,E01032979,Northampton 021F,Suspect charged
282889b96edc7ae62e2a12e6e93e3fe58adab785ddbe324b29fc15585edb0cf5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.732513,52.389077,On or near THE FAIRWAY,E01027116,Kettering 007E,Suspect charged
30fb41380c05e5b6d493a1d857c436af520ef051c9f371ea5091654bfcd66688,2013-08,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Suspect charged
9f1f5373ade5c7f4d8a65db5dc9bdd44814059ce5aab1bec4b74012bf3f3a422,2013-08,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Suspect charged
542abbab514fbef4937dd18a097e5be0a118f7aadae28811a1483877e6437dba,2013-08,Northamptonshire Police,Northamptonshire Police,-0.678029,52.496098,On or near Petrol Station,E01026958,Corby 003B,Local resolution
694f1e562a23690b80d690e8afccfc1f03aa8982162b590d01423bdf7c347407,2013-08,Northamptonshire Police,Northamptonshire Police,-0.831910,52.256940,On or near Sports/Recreation Area,E01027198,Northampton 007C,Suspect charged
358621d583431ab6d815cb3fd577c5bc5578f4fe4e8a058b32b78a904ddd82e1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.619588,52.299370,On or near Supermarket,E01027063,East Northamptonshire 008C,Suspect charged
86edfef22d49ed2dd6c77f2f9ec522d698f0c1d745b015972353095ebd41f13b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.700567,52.483608,On or near Supermarket,E01026967,Corby 006F,Suspect charged
265ad22d5424655d675c82038d24bb26d1dfe58c73de94ce2ae49a4b58a4bb50,2013-08,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
ced6814072c10f39aa8b6073fa9f119941eb55e9e43120b4121f6ec7d14f8afe,2013-08,Northamptonshire Police,Northamptonshire Police,-0.726226,52.400248,On or near EBENEZER PLACE,E01027110,Kettering 007B,Suspect charged as part of another case
538c742a21f1423ef4264dc8a2479e67c2e0915d25fa83e118f27387ea4dd0a0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
57ca9b8b37d50f1cdfded3921e0e78a4e8e97303194d7f706c56dadd1470b6d2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.602154,52.295101,On or near BRIDGE COURT,E01027062,East Northamptonshire 008B,Offender given a caution
509fdf21327721741dfdb02c37da7eaecbcc317ce0daa14fc1b6aac3f04e5a5e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
da439f8add7c6d29474dbca57a3d80a7c540221fd1e28989369e3b5dcab6c07b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
f59538d4ae81e9245b27ae29a051314e55be9a3e072984b2f6f7111d948c57ec,2013-08,Northamptonshire Police,Northamptonshire Police,-0.609017,52.459192,On or near FARM CLOSE,E01027045,East Northamptonshire 003B,Suspect charged
96c60d23bcba2c9481fd024afdc1e951c48682ade79355435b4b2b36e6ef22f0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722107,52.376945,On or near PYTCHLEY LANE,E01027131,Kettering 009D,Suspect charged
f303552c89861ac45287fce6ae6e15ec0feadb797b7d9822d283017a8bd4bfd8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.985923,52.236849,On or near NORTHAMPTON ROAD,E01027286,South Northamptonshire 001D,Suspect charged
6e9718ffd9afb6f73a1356218438a71ee9c70cedd838fe0031883b840b384034,2013-08,Northamptonshire Police,Northamptonshire Police,-0.855159,52.278089,On or near MANNING ROAD,E01027222,Northampton 002D,Offender given a drugs possession warning
0eb1ea090d20bad9a7ca1140dcedb51e890153995c9c950e30b3bbfeb9ce94e7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Offender given a caution
36bc8c02276afcbd0c1024401959a99d1b241781bcfe61c91edc6e8b70bc35cf,2013-08,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Offender given a caution
a670d83ae66f459a0916a5620e2270b68b82c9eec566dcf385075882cfe4e566,2013-08,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Suspect charged
a7823665b32e974c03f8a4c1e9a243370ea0849e3cd72994b6a0060b5332ccf1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Suspect charged
02b9a1286f55a31eb1e95dd54f9c90b7bcc74d730b824a3dc5743e1020b01ac5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.885632,52.240107,On or near ST EDMUND'S ROAD,E01027223,Northampton 025A,Suspect charged as part of another case
24ddffb23e2ac6e6da268cf669224c78d3bd50706944fdac2962286d44e8ac9a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.887114,52.265143,On or near HELLIDON CLOSE,E01027231,Northampton 009D,Suspect charged as part of another case
b1bd01d0349f75bc592644ba9c3aad72f32bab6bd08f0e57ffa1b2e49c615fa4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Suspect charged as part of another case
441acb5cd34bd1909800b8a1e9bd152d2e504eb699a073223c7eb8b9761f91d6,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896303,52.244442,On or near LAWRENCE COURT,E01027153,Northampton 021C,Suspect charged as part of another case
b9fe8bf3ecc4d7e2b82ec6bf63b091b2b56d24f6b980981c37591e4a78afd9c5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896303,52.244442,On or near LAWRENCE COURT,E01027153,Northampton 021C,Suspect charged as part of another case
402d4748cd205fdd9c11ce8035f1903d5106e543b50481c5454daf928923a13a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.887550,52.240701,On or near KETTERING GARDENS,E01027228,Northampton 023D,Suspect charged as part of another case
ea55dbab7ba4e4ad270d0a1b32af0bc4e7f6a3b6b1a5511b6b66e47e50a93202,2013-08,Northamptonshire Police,Northamptonshire Police,-0.862016,52.250114,On or near WELLINGBOROUGH ROAD,E01027170,Northampton 012C,Offender given a drugs possession warning
6c4caaf6808090fa90faf52ed2705a8326c6e7b4d32092337fbf4ae318174130,2013-08,Northamptonshire Police,Northamptonshire Police,-0.913002,52.240758,On or near WIMBLEDON STREET,E01027151,Northampton 024A,Suspect charged
7721019ac6222f3254e85cd9ae40ce45baad5be768501ecb16322e85ccac6cd5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.693990,52.303686,On or near HERRIOTTS LANE,E01027349,Wellingborough 006A,Suspect charged
d3c9c11b638c62758b3f66db0f657f7916d70ef51c015fa5345340e411c91c31,2013-08,Northamptonshire Police,Northamptonshire Police,-0.902439,52.239743,On or near UPPER CROSS STREET,E01032978,Northampton 021E,Offender given a caution
9e5d580325f7b7a9a2cd467508d76bdf33808a1934baa535bd657c39baae6b45,2013-08,Northamptonshire Police,Northamptonshire Police,-0.894565,52.276658,On or near OBELISK RISE,E01027149,Northampton 001C,Offender given a caution
72223bac79da643775665db4e78105e50182ab6ba2d7b5d645387f2e77890f90,2013-08,Northamptonshire Police,Northamptonshire Police,-0.724624,52.401274,On or near Nightclub,E01027105,Kettering 006A,Offender given a caution
bca10d27d2807c968fde985b1bbde7a784dae5c11c43202fcc5a12c669019677,2013-08,Northamptonshire Police,Northamptonshire Police,-1.151642,52.252576,On or near VERNON CLOSE,E01027013,Daventry 008D,Offender given a caution
4a8e88b135337513f6be2e551334c1815bfe85cd76b012ab49d71f2315168d8b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.719838,52.399028,On or near EDGELL STREET,E01027111,Kettering 006C,Suspect charged
e5df8d7fe7cb5c3105291464f7ecfe438b080f74d398765bd81d24411d50f4b1,2013-08,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Suspect charged
b166ebd88d64bf548165952d3ea643ef5a91783b4aa3cdb939afe7cb826e20ab,2013-08,Northamptonshire Police,Northamptonshire Police,-0.991021,52.092581,On or near WHITTLEBURY COURT,E01027307,South Northamptonshire 008D,Suspect charged
98e0e17a6a0cbd093a62b5944c9ca10961e83e68dac438840fb8cadc772085e5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.903666,52.232724,On or near TOWCESTER ROAD,E01032979,Northampton 021F,Local resolution
ad169fdf5f33c4b77bf301c114ddb5ff62fcd468a1e5b523a25f290ae8c67653,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899056,52.236790,On or near GOLD STREET,E01032979,Northampton 021F,Suspect charged
24ead28bfd7853c16b3060ad938717beb762006d6ebce38824f8b58c4aa0cde8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925178,52.229020,On or near CISSBURY ROAD,E01027233,Northampton 026A,Suspect charged
13906d12abccf44f0b28eb51d68b211a1d704fb7f9aadc2ea8ecdf6c4a1282c0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.595214,52.285965,On or near HIGH STREET SOUTH,E01027069,East Northamptonshire 009E,Suspect charged
96079b2c218b782d1522f34e95c822451f3139ca764bc8da4c8037f2d6147260,2013-08,Northamptonshire Police,Northamptonshire Police,-0.888323,52.239665,On or near Parking Area,E01027223,Northampton 025A,Suspect charged
77c3e16509f302e141e1a7abe684d855da1d2d4fe5f7afa43264867c87c7f832,2013-08,Northamptonshire Police,Northamptonshire Police,-0.729946,52.384824,On or near ABBOTTS CLOSE,E01027131,Kettering 009D,Suspect charged
de404a2100a4d28bf5775410f3547be6fdaf17a916b5916d6d108670de09417c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.730501,52.493463,On or near Petrol Station,E01026984,Corby 004E,Suspect charged
5cab762ff8be99dd2c9b8336d67b72f7b628bcfe33244f5f7afc064084436bcd,2013-08,Northamptonshire Police,Northamptonshire Police,-0.701412,52.488410,On or near EVEREST LANE,E01026949,Corby 005A,Suspect charged
dee675dcb948eed18648f5e5cf1e02a513a9864c416e93a0af5b88a6d8985f2c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.835005,52.243395,On or near FERRIS ROW,E01027140,Northampton 011A,Local resolution
cfee8456609ed306f5c9484927dfac4a9ed6272c66a5443b876fc8db51d03769,2013-08,Northamptonshire Police,Northamptonshire Police,-0.879337,52.243491,On or near WHITWORTH ROAD,E01027134,Northampton 022C,Local resolution
67bcb187184d0f64c8169f8a5e098880c79e7f6e1903fe9a4f75373bad8f0ac4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.719357,52.400920,On or near THORNGATE STREET,E01027110,Kettering 007B,Suspect charged
ed1f2dc4b666cbb76016b93b21496ead32bc740c8f8121f008b65b9bbb41bdcf,2013-08,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Offender given a caution
5a24d8c961a7774cdc4253b8738e9bb8a962c1c36b3ccd22af427f810553671e,2013-08,Northamptonshire Police,Northamptonshire Police,-0.722107,52.376945,On or near PYTCHLEY LANE,E01027131,Kettering 009D,Local resolution
3861f84742a19075ddd61b85abe062a0a346dcbc9609df36c7b7d6bb1eeacc37,2013-08,Northamptonshire Police,Northamptonshire Police,-0.913002,52.240758,On or near WIMBLEDON STREET,E01027151,Northampton 024A,Suspect charged
89de58cf608d2ef630250241528d846095d779f9c513757941ed7a3f8ab65f66,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Offender given a drugs possession warning
969d45aa3741ffc7d44ce82c659c0a531dd73573fec941a38dcc1ee84ee15370,2013-08,Northamptonshire Police,Northamptonshire Police,-0.598127,52.288418,On or near SKINNER'S HILL,E01027069,East Northamptonshire 009E,Suspect charged
08efec1c15a0f699613f880d480994e317c3fa46d8907398cdccbe04a5759ab8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.819338,52.443812,On or near BURGHLEY CLOSE,E01032971,Kettering 002I,Local resolution
2283578c12b34e9b1d1d801c02b3f21a6fdaf4928116f8fcc70cf32bcfd4c5bb,2013-08,Northamptonshire Police,Northamptonshire Police,-0.598127,52.288418,On or near SKINNER'S HILL,E01027069,East Northamptonshire 009E,Suspect charged
8b32db031b867ff0d7b131daa03e0da5acc48be6e92a83934c6c5b54205e08c4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.548896,52.316612,On or near SAWYERS CRESCENT,E01027035,East Northamptonshire 007B,Suspect charged
