Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
591a267de7cc83e08fbdc053e0445272874b199ae8cab30c48cd33bc0efa726e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.562757,53.210254,On or near SKELLINGTHORPE ROAD,E01026172,Lincoln 010C,Investigation complete; no suspect identified
253940d00ef9a950cc60d229245961b9b55314cb194683b9a577b7eadde51e3e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
b41bb9a5b7995e442648719796e43d346d57fd71c05bc8c954aa2760e740ec8b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.662389,52.908935,On or near THE AVENUE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
d355de892c476c7de25a6bfa3d85e06618f020b62a36662c593eaae8e6b753c2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.662389,52.908935,On or near THE AVENUE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
be3222656926c4bff79b2a23a3752ff7b19af484143718fedac435896eca738a,2013-08,Lincolnshire Police,Lincolnshire Police,0.000557,52.975440,On or near MERIDIAN ROAD,E01026012,Boston 004A,Investigation complete; no suspect identified
c668d05788727fd663b99c5eb3513dab1591d157a674be73889d93eea7c204e5,2013-08,Lincolnshire Police,Lincolnshire Police,-0.303728,52.952634,On or near Petrol Station,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
ea665bbddc178e50009ce91e02c7b4be63e0f3c514e07c2ae9497ab7c6c27c4b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.472294,53.221669,On or near HIGH MEADOW,E01026204,North Kesteven 001E,Investigation complete; no suspect identified
2ad20e18ebde3b2b8ef56fe67751425c6b396ceaf4947dfd5c0a0e41c184d3df,2013-08,Lincolnshire Police,Lincolnshire Police,0.323907,53.154756,On or near ALBANY WAY,E01026083,East Lindsey 015A,Investigation complete; no suspect identified
04af6528af8de01bd660cdeb1818a3a94a47e85db8f612de21ebbb2428494e3b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.477693,53.220201,On or near BARN OWL WAY,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
c1d387fadd0a1f03fcc4244548eff94cbc6d131363ad1ac1ba78a93b53cfc016,2013-08,Lincolnshire Police,Lincolnshire Police,0.328012,53.154873,On or near MANOR DRIVE,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
614ca6c35a9196830df0b78d7f352a9f5db72b4cb6d9c8c1c46c6ed2fd5bac0e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.757444,53.397775,On or near HEAPHAM CRESCENT,E01026374,West Lindsey 006A,Investigation complete; no suspect identified
465301846d8b0c4cb46677dc0fd193ae2adcefed9f17e5b90c8b36512ebb81b8,2013-08,Lincolnshire Police,Lincolnshire Police,-0.529280,53.239376,On or near MAINWARING ROAD,E01026167,Lincoln 003G,Investigation complete; no suspect identified
0cfe1d3cd8607731dea04dbe4c3145cb9de1e8d1f6b4e3e910802e5300241535,2013-08,Lincolnshire Police,Lincolnshire Police,-0.538388,53.194153,On or near KENNEDY ROAD,E01026186,North Kesteven 001A,Investigation complete; no suspect identified
c070d375b24b256c4618d6489183b74c1382b5e7715bb0e5811f63a1fb2bbd6c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.543598,53.216628,On or near LITTLE BARGATE STREET,E01026174,Lincoln 008D,Investigation complete; no suspect identified
128d265d38da31f56cb757b580c81f9d1ef644ee8b8b30efd46adfb298ceca19,2013-08,Lincolnshire Police,Lincolnshire Police,0.058207,53.497196,On or near SAMPHIRE CLOSE,E01026107,East Lindsey 001G,Investigation complete; no suspect identified
39832eddf8ee27d8256cfc902b71432fd17c6ea675fb0886506ccb18c402f768,2013-08,Lincolnshire Police,Lincolnshire Police,-0.130248,52.795059,On or near CORONATION CLOSE,E01026270,South Holland 007C,Investigation complete; no suspect identified
9cee7f3e27768f5a149026994f79b77e000b85549aabe66c783c5bb4a4e57fe2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.305474,52.952911,On or near VICARAGE LANE,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
a18b828342ee31c9123e821b18e50807d2ae35b3534f8f18f1e436a237e853db,2013-08,Lincolnshire Police,Lincolnshire Police,-0.185235,53.443156,On or near YORK ROAD,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
fc600fd9625d2919f428d3c638572ec6d6439a41b5ad2dab386960cf1784787f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.608499,53.232147,On or near LINCOLN ROAD,E01026226,North Kesteven 003F,Investigation complete; no suspect identified
6180c4b50ed316297e3561ab72278ffb827adf4f5b449e0f7a8fcd90315f0db9,2013-08,Lincolnshire Police,Lincolnshire Police,-0.574700,53.203682,On or near WEBSTER CLOSE,E01026169,Lincoln 011G,Investigation complete; no suspect identified
9aa9b45690db6baa55d46fa35e4fd9299e395f452978c0769be91939d2e0b945,2013-08,Lincolnshire Police,Lincolnshire Police,-0.636430,52.910187,On or near STONEMASONS COURT,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
bdbc4fb794c644ae2fbcddf01d5e45259ca032fef6ecd2921a8f6c6f7b0c0de0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.540080,53.226735,On or near ST MARY'S STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
df2bda3a02865595652359c0ed86f23ed6b448910cee9620cca797f3932eb65e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.554375,53.223043,On or near WATERLOO STREET,E01026133,Lincoln 008A,Investigation complete; no suspect identified
74c5092832a3271a5dd22e753487b62206d422bc2471e5535fa2bc921fd128f0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.411449,52.889051,On or near WEST STREET,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
6e10edf87c17663f23f4887c3b56069bcc4fa2d253bbf3fb433d56bb56874ee0,2013-08,Lincolnshire Police,Lincolnshire Police,0.340390,53.150360,On or near Petrol Station,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
dbd161a3da322aaf2e9ae4c0f3c3303b76dc9a540705a4f8928138887f681d1c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.020314,52.973074,On or near TOWER GARDENS,E01026025,Boston 003C,Investigation complete; no suspect identified
9817beb8ee92558ff7db91f84be30034b230ef429a94a3be044189692cde1f8b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.023230,52.974453,On or near Parking Area,E01026025,Boston 003C,Investigation complete; no suspect identified
e14f852b2327df00cbb305521611b31852f1bbdca292624694700218cfbf9f72,2013-08,Lincolnshire Police,Lincolnshire Police,-0.541346,53.249854,On or near MIDVILLE CLOSE,E01026150,Lincoln 001B,Investigation complete; no suspect identified
2de9c35546fb00c907a9e2d526e005294c569ce375bb78cca8c5399520ae7931,2013-08,Lincolnshire Police,Lincolnshire Police,-0.667225,52.903488,On or near CHESTNUT GROVE,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
abc07f76439e5dc826ae1530294acb139551ea35d4139ab192cebe68dea5058c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.512064,53.233292,On or near ROMAN PAVEMENT,E01026123,Lincoln 004B,Investigation complete; no suspect identified
f152cbbf634f35efbac20c2ad24e916d8f394b878ef782e9e38ad46bcf5d9b7a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.536588,53.230719,On or near CLASKETGATE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
6784f7caa9f0c8b9f1fcf04ed98cc2486447e15d226680c0f66522a0dbe0ec6b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.526333,53.236184,On or near CURLE AVENUE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
f5615aefea8ef5effb38afde072fdbcf1cd73bb942df8a2fb94846936673110b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.514909,53.245464,On or near COLERIDGE GREEN,E01026152,Lincoln 004E,Investigation complete; no suspect identified
c65805c03ee8332e103dd1e61c96c5fb093b46ba165e1b6e670f9cef2f02482b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.547784,53.220392,On or near BOULTHAM AVENUE,E01026133,Lincoln 008A,Investigation complete; no suspect identified
887de836e658ece9b1b99860a90558db7c127e897937f89a07a2f0cfc01fbbcb,2013-08,Lincolnshire Police,Lincolnshire Police,-0.331237,53.389505,On or near WALESBY ROAD,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
d98310376ea8abee7a634d7e08391da3a8c7f3da93632e496badd189f706ae45,2013-08,Lincolnshire Police,Lincolnshire Police,-0.669956,52.910450,On or near VALLEY ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
b8bf3b9b0b74b96cf0e6d29cf9dfc8e2dd7fa9c57ff186c8736646156478597d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.535544,53.237619,On or near CHURCH LANE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
6769d69701207133219771dc0e7191352c1156d32f082830229d159d67c1be5b,2013-08,Lincolnshire Police,Lincolnshire Police,0.006147,53.363913,On or near MOUNT PLEASANT AVENUE,E01026090,East Lindsey 003E,Investigation complete; no suspect identified
31731f4ee7d8c2b7c203608837f9668f08448efbecd8e26f288de3940f5427c6,2013-08,Lincolnshire Police,Lincolnshire Police,0.348841,53.193099,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
26dc6abaa685e4257b715adb19030195482e40f09ecb91d3d9f39dfad7c0a3d3,2013-08,Lincolnshire Police,Lincolnshire Police,-0.148732,52.789056,On or near WESTLODE STREET,E01032995,South Holland 006F,Investigation complete; no suspect identified
740d141c5cbee2cbafd73a496726a8b4edbf6e150420eb4406d95a91ab1ea09f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.163521,52.788260,On or near WEST PARADE,E01026264,South Holland 009C,Investigation complete; no suspect identified
f4b47a00ba46079e57e0279d9f642fc7e7b5459b6c14f79446ebebd6f135658c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.531999,53.251429,On or near Supermarket,E01026168,Lincoln 001D,Investigation complete; no suspect identified
5a53d29bddd651a12d8ccceb3f98fbde94c6fa424d244fae4c4a3295846e76b5,2013-08,Lincolnshire Police,Lincolnshire Police,-0.013588,52.970345,On or near SKIRBECK ROAD,E01026027,Boston 004D,Investigation complete; no suspect identified
10b753207652b52578e0d679955ff142cea49acbac142bbc18e423b11ef4f2d4,2013-08,Lincolnshire Police,Lincolnshire Police,0.329519,53.147903,On or near GRAHAM ROAD,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
8b94d2dd6c38e9dc96d2c28bd75062d9e9a8139ba1c0c82545f647db59d72781,2013-08,Lincolnshire Police,Lincolnshire Police,-0.380800,52.767285,On or near ST PETERS ROAD,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
03a04f6dd13bf229dc8d10d894ccb7aeff063c79a0ba999434fb692fec099c1e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.021132,52.976036,On or near Parking Area,E01026025,Boston 003C,Investigation complete; no suspect identified
9e807dd2d3d4ef0f2635258026dd1250f6f3e490a056e43a5bcffaa51170fde2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.488211,52.654821,On or near NEWBOULTS LANE,E01026349,South Kesteven 016A,Investigation complete; no suspect identified
d594c94a295906fccd3a07304971f6bb797e801471668ee0c171114191e44c84,2013-08,Lincolnshire Police,Lincolnshire Police,-0.641349,52.911744,On or near ELMER STREET SOUTH,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
868b5a2baabb216b4723071916adde3978d7716cf0522c22b205def49fcf90dc,2013-08,Lincolnshire Police,Lincolnshire Police,-0.538143,53.234343,On or near EXCHEQUERGATE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
2216e2533e6e238af7118b9c1107b672562b36bec0da06ac5dfc562466655faf,2013-08,Lincolnshire Police,Lincolnshire Police,-0.034147,52.987257,On or near RAYBROOK CLOSE,E01026038,Boston 008D,Investigation complete; no suspect identified
8130b19689b05660ee0558a035284c7d7c39382331d7e0289b29a2b8406af624,2013-08,Lincolnshire Police,Lincolnshire Police,-0.505208,53.243014,On or near EXLEY SQUARE,E01026153,Lincoln 002A,Investigation complete; no suspect identified
073c3c856bb6e826460e9c532edd6227b1f69d8be7909cf39b42a8835513ebb8,2013-08,Lincolnshire Police,Lincolnshire Police,-0.150855,52.935034,On or near ABBEY LANE,E01026034,Boston 006C,Investigation complete; no suspect identified
b43fc70e454ce55af5c7af4eb9a68adcaa495a2367f8784c71b3fa93b9e1efad,2013-08,Lincolnshire Police,Lincolnshire Police,-0.155068,52.938480,On or near Parking Area,E01026034,Boston 006C,Investigation complete; no suspect identified
c85a4043ef3a80ecdc5227b2890a57160d0140d0a165da22818f4e5beab69129,2013-08,Lincolnshire Police,Lincolnshire Police,0.004293,53.107557,On or near WEST FEN LANE,E01026102,East Lindsey 018D,Investigation complete; no suspect identified
8ca4d83f897391c91a433395a75778b2aff8ee44f446f98e73b124158f42673e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.022855,52.978430,On or near Shopping Area,E01026025,Boston 003C,Investigation complete; no suspect identified
977e36e9db928ab9e5f9173e77d5be5f4bb953412e710303792d9dde2ae45965,2013-08,Lincolnshire Police,Lincolnshire Police,-0.089677,53.028682,On or near CASTLEDYKE BANK,E01026057,East Lindsey 018A,Investigation complete; no suspect identified
820a71fabfcee517047cd0b45efcb7ffb4c0e2fa1a6e2c280af7b345ae77dfaf,2013-08,Lincolnshire Police,Lincolnshire Police,-0.369284,53.390255,On or near MALLOWFIELD,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
f8aa7f723d957b6e5834e094f8b47da164f5b69090eaf9fee29ea120d6bbe110,2013-08,Lincolnshire Police,Lincolnshire Police,-0.730719,53.010047,On or near HIGH MEADOW,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
ec2d91af759ec335f2fc47c82acbc61984e67bec4928e65308c390b48c5e7416,2013-08,Lincolnshire Police,Lincolnshire Police,-0.534816,53.233475,On or near GREESTONE PLACE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
7e69b5a83d8fb755164833f86bb10e3e570858ff3dd18cfeb522d67cc558e9fa,2013-08,Lincolnshire Police,Lincolnshire Police,-0.730719,53.010047,On or near HIGH MEADOW,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
9b5d5d90e87aad510c1f7441e00b24c8c8be3cb661f9858c363c87394b2e336f,2013-08,Lincolnshire Police,Lincolnshire Police,0.014535,52.933639,On or near WYBERTON ROAD,E01026018,Boston 007B,Investigation complete; no suspect identified
558ec2bc311f68b45cdae4cf417225669efa3e0fecf0891302655199fefb8dea,2013-08,Lincolnshire Police,Lincolnshire Police,-0.057247,52.926977,On or near KINGS COURT,E01026020,Boston 007D,Investigation complete; no suspect identified
42ab130955e0604a7eceefd42964728bd9c800c7fd6f07167b538751da73362a,2013-08,Lincolnshire Police,Lincolnshire Police,0.005861,53.087302,On or near MAIN ROAD,E01026102,East Lindsey 018D,Investigation complete; no suspect identified
d192a05eb3c28837df311829e6014c087c868149fcfc1eca4492ee3686235139,2013-08,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Investigation complete; no suspect identified
58a12c438cfd135eb30fb3255d09b1e1d169cf1d950bc8497dd26138bc79053d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.542524,53.231943,On or near Police Station,E01026143,Lincoln 005B,Investigation complete; no suspect identified
8c324fcf485c4afedacc90f600d8e66ffce2da1925c91848b8889c03f965cb52,2013-08,Lincolnshire Police,Lincolnshire Police,-0.181099,53.429303,On or near GRANBY ROAD,E01026045,East Lindsey 001A,Investigation complete; no suspect identified
e5bb8e746ff490ed8b3aee04e4e8533f08e4e0fe9349cafdf62fc11a17e95d5d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.606246,53.213863,On or near SNETTERTON CLOSE,E01026128,Lincoln 007B,Investigation complete; no suspect identified
ae7e7be977582708b3a9c07a01d521a5632d088150c90ebe8e98aa59b4fb9f05,2013-08,Lincolnshire Police,Lincolnshire Police,-0.769949,53.392313,On or near SANDSFIELD LANE,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
da5c05c5e9c118894346f85d011f459a7acef89a22f1834c04e5a8f3df650f25,2013-08,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
537e82bc5d372a7f70d30f61ffa9d1e248a393ba84ed9b15292903f8fc392d36,2013-08,Lincolnshire Police,Lincolnshire Police,0.342386,53.142516,On or near Nightclub,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
6143d8f6afc7a4ff25c3925d1f3645febacbb9e4db6413fb476b8e670b6d1f79,2013-08,Lincolnshire Police,Lincolnshire Police,-0.533097,53.188191,On or near HADRIANS ROAD,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
4a7353a8163ad192ae3f420ab8b6aede3eee60c9edcdc6594b04989326e41e3d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.539410,53.172447,On or near GRANTHAM ROAD,E01026184,North Kesteven 004A,Investigation complete; no suspect identified
fcba197f3da808d08ced40ba792ddcb6b53f2f9f902b41cf578c0067f9206850,2013-08,Lincolnshire Police,Lincolnshire Police,-0.770596,53.391780,On or near BURTON STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
dacf651f85566a2763592a497b78b16a377ee1bdd5180346a8c74f66a111b2ca,2013-08,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
31d4f49f3bdbbd8cc57915232189ccad92159364a5df9e7692a7aa54de3832f2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Investigation complete; no suspect identified
a2631ffe0ec0ad82a777c4fbd09c639a447322c9744cc1ed4dbbd685913d4788,2013-08,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Investigation complete; no suspect identified
914620f22c85e8b702d3736c3d7860cc84ea268d958053c36cdb5f2f624c56f2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.377367,52.771509,On or near Supermarket,E01026302,South Kesteven 010D,Investigation complete; no suspect identified
1e7c313949b2edb9c376b6ec73478347cfd3e502170c16f78457e237d0c47724,2013-08,Lincolnshire Police,Lincolnshire Police,-0.541565,53.228443,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
21ead316a3234e78ac2aacf1c88286d8753311be9af7501cc31957db51f17028,2013-08,Lincolnshire Police,Lincolnshire Police,-0.038900,52.980988,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
dcde7b1bbc727eb9564b151e0e147cdda8bf35b19ff30b2d527d7862b0ee7932,2013-08,Lincolnshire Police,Lincolnshire Police,-0.637654,52.906722,On or near LONDON ROAD,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
ed519cfaf9331d04acd3a54e7b523a068db79be892025ec2593a983133d84ec7,2013-08,Lincolnshire Police,Lincolnshire Police,-0.378290,52.769004,On or near WHERRY'S LANE,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
b6ca18c68f241cf8487878d1985ed59c1d0a986ead638c477ad78a1291693453,2013-08,Lincolnshire Police,Lincolnshire Police,-0.038900,52.980988,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
04d3dea273173c1109de8aa24fd1e536a5140ff4fa081f5b1d94a8426e37d6ee,2013-08,Lincolnshire Police,Lincolnshire Police,-0.528597,53.227825,On or near STAMP END,E01026126,Lincoln 004D,Investigation complete; no suspect identified
c899e5d582236524d9a0b7ebdf3f281c761fa47a223ee064e3e4a5b3b86a3c37,2013-08,Lincolnshire Police,Lincolnshire Police,-0.454707,53.282042,On or near CADE CLOSE,E01026405,West Lindsey 010D,Investigation complete; no suspect identified
2588357610b3b9640c3403986074c70be7d9b3e0bfd8d15f4c83fae9aab4a58a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.022246,53.490328,On or near CHAPEL GARTH,E01026106,East Lindsey 001F,Investigation complete; no suspect identified
e590e7baecff49fb0c30997cdc5a20f140cc2ff0041c5810591e6d7d1c90b05d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.021700,53.489097,On or near SCHOOL LANE,E01026106,East Lindsey 001F,Investigation complete; no suspect identified
46edb6eec564ababecf8b30c79a3e77582a5d4cf62b818c2572a1a0dfe3e3692,2013-08,Lincolnshire Police,Lincolnshire Police,-0.574744,53.207782,On or near COSGROVE CLOSE,E01026173,Lincoln 010D,Investigation complete; no suspect identified
05317ae9397ae2e9e9a33ea90a06a028a6f211a13007ea20b0dc9e93e4d09a3c,2013-08,Lincolnshire Police,Lincolnshire Police,0.148485,52.746831,On or near MIDDLE ROAD,E01026254,South Holland 008A,Investigation complete; no suspect identified
ca00de38f6333efef623f62b5a55b8ac536f5f2ce6ae51b425a6c3c4a5b3cf0f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.754600,52.900049,On or near HILLSIDE ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
616a67917d62a9a70bc86cd18313334ec07e4e283ea2b4abe6e0d65ebd614269,2013-08,Lincolnshire Police,Lincolnshire Police,-0.632962,52.907935,On or near GRANVILLE STREET,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
5a36b7ea3a77ffde972f8319ba7ddd7289e91380b2112555b682f22607ffa3eb,2013-08,Lincolnshire Police,Lincolnshire Police,-0.152273,52.789839,On or near Sports/Recreation Area,E01032995,South Holland 006F,Investigation complete; no suspect identified
cf1dfd6e2f2289ebb0aa3e8de8f405a15643e162d168f10aa1cbb145d0b18c37,2013-08,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
c2ad04abda27cbe4a24e07795e5bf10dbf6c3485f4335f0d4d1e15a3a0f7c566,2013-08,Lincolnshire Police,Lincolnshire Police,-0.030286,52.981088,On or near IRBY STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
f5492e55b0f78bdd12be98ab100b3cf8284a8e0b088bb2dc103cec59772125f0,2013-08,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
a6beb020b747675ca8fd5fe6f84ce8cff68baac608ab8a25eebdfdaf0dd71679,2013-08,Lincolnshire Police,Lincolnshire Police,0.340390,53.150360,On or near Petrol Station,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
7d46f11dd4b9f4776791c58f30d1263b5f1df4d8ebdf01ee004e136678bc1972,2013-08,Lincolnshire Police,Lincolnshire Police,-0.632687,52.920914,On or near HARROWBY CLOSE,E01026327,South Kesteven 003C,Investigation complete; no suspect identified
124b41c42a7c05afe499c82cb737f7a16322c5882afa03c45a50777985cf9131,2013-08,Lincolnshire Police,Lincolnshire Police,-0.605651,52.917983,On or near NINTH AVENUE,E01026292,South Kesteven 007A,Investigation complete; no suspect identified
9039671ab4b666b15d9024dd3f99a4ea28aa7fd282c52727fa15a5ff6f5bac56,2013-08,Lincolnshire Police,Lincolnshire Police,-0.292595,52.676187,On or near CHURCHFIELD CLOSE,E01026306,South Kesteven 014D,Investigation complete; no suspect identified
ee8afef44c2bced71485295195965cf38205df11377e4efe2dd15000b4d3dd54,2013-08,Lincolnshire Police,Lincolnshire Police,-0.619686,52.956013,On or near THE DRIFT,E01026313,South Kesteven 001A,Investigation complete; no suspect identified
19def279f250c08531cd345a968c19fbad957456093d550da37a4d21c2e3ef9b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
a025e0b0cad323192d10b7ac3cdcbfc52e8cea701c938a4ebaaed62734a5915e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.580687,53.194233,On or near Parking Area,E01026215,North Kesteven 014B,Investigation complete; no suspect identified
78a1f8310afbb1b7245b787a5421b8d15fc347b2765a18d6d4e36db0574c9312,2013-08,Lincolnshire Police,Lincolnshire Police,0.010697,53.371819,On or near THAMES STREET,E01026108,East Lindsey 003G,Investigation complete; no suspect identified
cf1afd94dd1a2a0c8374174abdf423359a0395c651faecaa3583c432945c1d3c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.410487,52.998566,On or near Further/Higher Educational Building,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
349d91f0c32154ba1c1315d27fde36e169fc9bb23a2a116ba70e4650d8ccc8e2,2013-08,Lincolnshire Police,Lincolnshire Police,-0.578861,53.340750,On or near GRANGE LANE,E01026399,West Lindsey 005C,Investigation complete; no suspect identified
364db38c9e6b5a9fd6534d7fa785d950664c07edc4057366c1dfc71680b0c7bf,2013-08,Lincolnshire Police,Lincolnshire Police,-0.733502,53.011192,On or near CLAYPOLE LANE,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
e48dad4f219f600f0833243ee1147665deab7e8a0acfe2d8e00da1be88758902,2013-08,Lincolnshire Police,Lincolnshire Police,-0.767525,53.394481,On or near ENDERBY CRESCENT,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
b509c840d438955d10e81846ae28007d985d258de117ab1f1a6ce1564f37e2a1,2013-08,Lincolnshire Police,Lincolnshire Police,-0.539735,53.203384,On or near CONINGSBY CRESCENT,E01026186,North Kesteven 001A,Investigation complete; no suspect identified
d25a8af338f41c2902ace9db12be50e1867b89d88f10b7d24f7138733e93ab14,2013-08,Lincolnshire Police,Lincolnshire Police,-0.577667,53.063307,On or near NORTH ROAD,E01026196,North Kesteven 006D,Investigation complete; no suspect identified
1b2003ba5e557fcc0708af75f02db28d97694918939c33b8b3c2a479dceaec49,2013-08,Lincolnshire Police,Lincolnshire Police,-0.044917,52.986967,On or near HOLLYDENE CLOSE,E01026010,Boston 002A,Investigation complete; no suspect identified
92ccaa051b0a44b05b506943a1caab52d35db7b61e8020daf332687140c81e4d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
ec5b246c8b94eade48bccac480cb53035cdb9862efe0bb34058422b11fe325da,2013-08,Lincolnshire Police,Lincolnshire Police,0.080867,53.176648,On or near BOWMANS RIDGE,E01026068,East Lindsey 009B,Investigation complete; no suspect identified
546b0d4c812916a183f677c826d0116e37897f3d229eb72f35841748add4c5cc,2013-08,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Lincoln 005B,Investigation complete; no suspect identified
743ccfa52e6891cf3da44889cb67bdf262ee38780862f62c258622578246f768,2013-08,Lincolnshire Police,Lincolnshire Police,-0.337814,53.387448,On or near Supermarket,E01026390,West Lindsey 003B,Investigation complete; no suspect identified
4ddccd289bcf4bfa18f8769ce45e028ba5354399d0eb2adb2391d1a3e3ba4674,2013-08,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
ba529770a1402814fa3da0c703631f1130a8352e7dba7861c75c94d8c4359476,2013-08,Lincolnshire Police,Lincolnshire Police,0.336105,53.146083,On or near CECIL AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
f5a46b7f2dae15ea799fe6c6b7c43800674b1add5a5fd59fa53216839834e957,2013-08,Lincolnshire Police,Lincolnshire Police,0.011996,53.371618,On or near EASTFIELD ROAD,E01026108,East Lindsey 003G,Investigation complete; no suspect identified
