Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a34b74f15bcec490c437d1ee292d886475c2c325ee3e9b46594c5b6f89f7de6e,2012-11,Thames Valley Police,Thames Valley Police,-0.763286,51.418689,On or near WINDLEBROOK GREEN,E01016242,Bracknell Forest 004D,Investigation complete; no suspect identified
e0fc318b4dbbf535e741d2bb2ddfbe14e8c750b6bc3eb98b755fe4127a5e2d5c,2012-11,Thames Valley Police,Thames Valley Police,-1.563225,51.939317,On or near COMMON LANE,E01028782,West Oxfordshire 001C,Investigation complete; no suspect identified
ae0661ba14514947d5244b0e8446ab86a3fb39047c9f01695df8b0f55e906842,2012-11,Thames Valley Police,Thames Valley Police,-1.376983,52.018219,On or near LITTLE GREEN,E01028474,Cherwell 009A,Investigation complete; no suspect identified
51b84c6a6063654b6c243cbd7602f64f0119ca319a6e1a04967082fdf84e01be,2012-11,Thames Valley Police,Thames Valley Police,-0.868494,51.481814,On or near STEPHENSON CLOSE,E01016694,Wokingham 002E,Investigation complete; no suspect identified
5e418e5fa4bc4dc49d11de5023a015e5b69ee383c16f2fb588bcf3378b333c00,2012-11,Thames Valley Police,Thames Valley Police,-0.923277,51.436471,On or near SEVENOAKS ROAD,E01016664,Wokingham 006D,Investigation complete; no suspect identified
89adacfc73f37d48a232c91e877a9953eafa334ed1d18989a5d254f2faa2067d,2012-11,Thames Valley Police,Thames Valley Police,-0.986991,51.456839,On or near MASON STREET,E01016358,Reading 007B,Investigation complete; no suspect identified
19fae14d51ce42ed7e753d1f1f86c1d61bf125d9d86d737f5aff83163b9c4295,2012-11,Thames Valley Police,Thames Valley Police,-0.741512,52.032513,On or near HARRIER COURT,E01016846,Milton Keynes 018D,Investigation complete; no suspect identified
7a6b445368e3b1e460bc495a05325272b7bd21ee5b63c40b61ead7834a1ae968,2012-11,Thames Valley Police,Thames Valley Police,-0.702032,52.151864,On or near HIGH STREET SOUTH,E01016797,Milton Keynes 001B,Investigation complete; no suspect identified
e0eb66b5191e4d871ebe539601b1bb04f9c1f81742ea4f10aa30cffd1d33fcc2,2012-11,Thames Valley Police,Thames Valley Police,-0.747972,52.091402,On or near ELIOT CLOSE,E01016788,Milton Keynes 003C,Investigation complete; no suspect identified
bba328c24b045ef2a122c5467de09df4b04e4a3dca9c86f8998ef1c040ae774e,2012-11,Thames Valley Police,Thames Valley Police,-0.634668,51.827066,On or near MEADOW LANE,E01017701,Aylesbury Vale 009E,Offender given a drugs possession warning
84ea22dc007a8fada1c398a79fa54a21b8f943411c63284438a8e0329ccc3902,2012-11,Thames Valley Police,Thames Valley Police,-0.742147,52.090387,On or near CARROLL CLOSE,E01016788,Milton Keynes 003C,Offender given a caution
17484b731af305a7838a415b4401aca28b6f386bbd8bf7c73b5a0c820bb34edb,2012-11,Thames Valley Police,Thames Valley Police,-0.613536,51.706546,On or near BLUCHER STREET,E01017792,Chiltern 004C,Offender given a caution
f1d5f36bd498d267beb29ceb3cbdba691a65cfa752888f30d9effa9e31a81969,2012-11,Thames Valley Police,Thames Valley Police,-0.810850,51.817569,On or near Shopping Area,E01032961,Aylesbury Vale 015F,Offender given a drugs possession warning
3e65b74efc8192b23f75b704789eb121eea9c7c93358455e5effef897899d800,2012-11,Thames Valley Police,Thames Valley Police,-1.351218,51.378557,On or near MELDRUM CLOSE,E01016290,West Berkshire 021B,Offender given a caution
cfec015583e78237c8a6aeb311736bd93930abd4817a659e1a9d176582b4cb0d,2012-11,Thames Valley Police,Thames Valley Police,-1.290092,51.753194,On or near WEST WAY,E01028548,Oxford 009A,Investigation complete; no suspect identified
d4686e39e102017f2d1800cfa9d619cd64af8211e8d1dd9541e5149854243004,2012-11,Thames Valley Police,Thames Valley Police,-1.237290,51.744465,On or near Further/Higher Educational Building,E01028586,Oxford 011E,Suspect charged
2f0b6d86a53976c2384dc2d5d962b7cf45028c15d7acc442a73b76b95db1d99b,2012-11,Thames Valley Police,Thames Valley Police,-1.314551,51.641703,On or near STEVENTON ROAD,E01028714,Vale of White Horse 010A,Offender given a caution
cbb904052d4c2378867a819e5822f35d4360b4140a6275d63cb1605031af7e5b,2012-11,Thames Valley Police,Thames Valley Police,-0.975811,51.456032,On or near WEST STREET,E01033415,Reading 011F,Investigation complete; no suspect identified
6a1a29da59f5a900ce301cced4f6f99e65fa52c0f178e59da134a0a3329e0f6c,2012-11,Thames Valley Police,Thames Valley Police,-0.970605,51.455869,On or near Shopping Area,E01033415,Reading 011F,Offender given a caution
ecef0fdcd23a2203f70dfa16c7a3841262249c3ff8d4b367ba29f9b0f2659a41,2012-11,Thames Valley Police,Thames Valley Police,-0.730186,51.397725,On or near DENMEAD COURT,E01016203,Bracknell Forest 008D,Investigation complete; no suspect identified
0840e8463c751276a4827b28662246cfb673bf07f0b8f2d314cbb636567b63f7,2012-11,Thames Valley Police,Thames Valley Police,-1.277938,51.444424,On or near SAWMILL ROAD,E01016283,West Berkshire 007C,Investigation complete; no suspect identified
e0a916ac1b3992199d291d92b932ea9a104a1b371a953cdc418dcc5262eef63e,2012-11,Thames Valley Police,Thames Valley Police,-0.592302,51.509101,On or near Shopping Area,E01016512,Slough 011B,Offender given a drugs possession warning
e8af92eb3bf0774f90443da65534a1d0d2ff7ca4dab648503af6b4efb47d3efc,2012-11,Thames Valley Police,Thames Valley Police,-0.597973,51.502748,On or near WINVALE,E01016514,Slough 011D,Offender given a caution
e79077b7ec71f1952826a281ee891db714d442896b6a6028ce444a685578bbd4,2012-11,Thames Valley Police,Thames Valley Police,-0.611133,51.481234,On or near Shopping Area,E01016545,Windsor and Maidenhead 012A,Suspect charged
93a66e023b4c4271a74dae7de503eece7f328f89d1cb08277588766c43ee2d3f,2012-11,Thames Valley Police,Thames Valley Police,-0.729242,51.533369,On or near CONNAUGHT CLOSE,E01016574,Windsor and Maidenhead 003C,Investigation complete; no suspect identified
e76543c792b7cf6f27ab1b6ae19ce80ee925a8fd8d2c954e5732c2c316ce780e,2012-11,Thames Valley Police,Thames Valley Police,-0.641859,51.468339,On or near GRATTON DRIVE,E01016597,Windsor and Maidenhead 015D,Suspect charged
d57ba7d1616119346bb6c5fee696eebec5c3b10ada3ce22885868544e8e7bd24,2012-11,Thames Valley Police,Thames Valley Police,-0.590104,51.672089,On or near LIME TREE WALK,E01017739,Chiltern 007A,Investigation complete; no suspect identified
723f6a19729f43b02e66648009e2182a2c31843ca1761142fc87963ac2e4ccdb,2012-11,Thames Valley Police,Thames Valley Police,-0.558748,51.589217,On or near BULSTRODE WAY,E01017820,South Bucks 002C,Investigation complete; no suspect identified
b11b36e1834afbec60cba7aa2d72d839ff32ba4fa38d47fdf838e5f886d0b5ed,2012-11,Thames Valley Police,Thames Valley Police,-0.550963,51.587988,On or near STATION ROAD,E01017820,South Bucks 002C,Investigation complete; no suspect identified
4a9d4483ec5137041caaf00bf7f07d86e95302f7ce963c219ee57a1618dfdab7,2012-11,Thames Valley Police,Thames Valley Police,-1.310571,51.810643,On or near FIELD CLOSE,E01028510,Cherwell 019B,Investigation complete; no suspect identified
7a0a86af4798cfb400770b846553e53c53b294c52113f82c833d86769e9fb706,2012-11,Thames Valley Police,Thames Valley Police,-0.568534,51.511583,On or near NURSERY LANE,E01016518,Slough 005C,Investigation complete; no suspect identified
687d6724723d91777786704f47947ffe962987b244af3c99c98a6a0f30e588b7,2012-11,Thames Valley Police,Thames Valley Police,-0.699016,52.159572,On or near MIDLAND ROAD,E01016797,Milton Keynes 001B,Suspect charged as part of another case
144d250aea5778214210d0555ca7a277702da50bfa9b554cdb8d3008536276e3,2012-11,Thames Valley Police,Thames Valley Police,-1.425995,51.595023,On or near BAILEY CLOSE,E01028761,Vale of White Horse 014F,Investigation complete; no suspect identified
d3b5d207387526679f937229f7aa939667efd0fc7b91923f16150fe514754fb4,2012-11,Thames Valley Police,Thames Valley Police,-1.342766,51.380856,On or near FALKLAND ROAD,E01016290,West Berkshire 021B,Investigation complete; no suspect identified
393b4e7f1dc98cc167fe5ac7addcddeaccb52418ff262726ffc4d1b794f85821,2012-11,Thames Valley Police,Thames Valley Police,-1.356659,51.865300,On or near STRATFORD LANE,E01032954,West Oxfordshire 004G,Investigation complete; no suspect identified
af8e4e36d0084bcf2472a503006e3acf5358f8530dad6b55a31ae2cce0c9134e,2012-11,Thames Valley Police,Thames Valley Police,-0.957466,51.434910,On or near SALCOMBE ROAD,E01016372,Reading 017B,Suspect charged
780a03c7ae259ba3e87f0993919af56cdc8c580404bd2ea51afae18adfd1ddb1,2012-11,Thames Valley Police,Thames Valley Police,-0.974689,51.749041,On or near Parking Area,E01028666,South Oxfordshire 001A,Investigation complete; no suspect identified
39072b93fe5c65f288b49dcce8c90bd4d8015ec744ac40d9b7be5264642be051,2012-11,Thames Valley Police,Thames Valley Police,-1.241358,51.603408,On or near LABURNUM GROVE,E01028632,South Oxfordshire 013C,Suspect charged
ff69dd174f3945055e103c620c3730b49794d41a82ac70a3eca6c75017f30e68,2012-11,Thames Valley Police,Thames Valley Police,-0.695822,52.047661,On or near KINGSWEAR DRIVE,E01033511,Milton Keynes 017I,Investigation complete; no suspect identified
a3aefc981de01a48ce26c6a382648712922fb5206760c77631365f7c4acdd05a,2012-11,Thames Valley Police,Thames Valley Police,-1.224235,51.727809,On or near ORCHARD COURT,E01028578,Oxford 015F,Investigation complete; no suspect identified
d91ad3c957ce6e210f413c1f78aac350abaeacee0bc86e855a30d8608637d48e,2012-11,Thames Valley Police,Thames Valley Police,-0.701742,52.157831,On or near Petrol Station,E01016796,Milton Keynes 001A,Investigation complete; no suspect identified
07d04f0b34ee689d74ecc82e67d35afa44aac0a50a81f06e44e058b14cdf09fc,2012-11,Thames Valley Police,Thames Valley Police,-0.971779,51.457390,On or near Nightclub,E01033415,Reading 011F,Investigation complete; no suspect identified
a4b3d7eca82e001357eb555ac1a34650596f0461b2721312b4b88a202de4f4ae,2012-11,Thames Valley Police,Thames Valley Police,-0.758995,52.061308,On or near Pedestrian Subway,E01016804,Milton Keynes 009D,Investigation complete; no suspect identified
2f7395d75518612908a9bbc7586aa5ca05800b645012fc087b9e47113ecb6adf,2012-11,Thames Valley Police,Thames Valley Police,-0.706085,51.580197,On or near LOWER RIDGE,E01017847,Wycombe 021B,Investigation complete; no suspect identified
a16ae2f450054122f9e4e1b465c36a3a66d06300c597b13ec49d266751af3563,2012-11,Thames Valley Police,Thames Valley Police,-0.769064,51.578725,On or near ELIZABETH ROAD,E01017889,Wycombe 022A,Investigation complete; no suspect identified
1f7022f349eedbbb442ac5e5209b9122bd32f6c2e1ac3125a6e2fb844b0f33ab,2012-11,Thames Valley Police,Thames Valley Police,-0.637480,51.602188,On or near AYLESBURY END,E01017799,South Bucks 001D,Investigation complete; no suspect identified
c91aa786a156ed2e3dfd8ec69440aa532db34ade7ce66be29db45a3203b215c2,2012-11,Thames Valley Police,Thames Valley Police,-1.224009,51.416376,On or near LITTLE LANE,E01016265,West Berkshire 011D,Investigation complete; no suspect identified
48329fa9737589ee2e0cc772ba0754c39fb04479ca8f42c81e5f679285497bb1,2012-11,Thames Valley Police,Thames Valley Police,-0.729504,52.083778,On or near BASSETT COURT,E01016787,Milton Keynes 003B,Investigation complete; no suspect identified
f611d8a54637563596b727a4be80d3bcdcea5b72c98a8beeff38e1302723282f,2012-11,Thames Valley Police,Thames Valley Police,-0.974802,51.467676,On or near CHURCH STREET,E01016364,Reading 003A,Local resolution
604fb3411ba196547df1b6f6433c5d05e51c6e309497bbebe9fbbf6a6b272e66,2012-11,Thames Valley Police,Thames Valley Police,-0.758011,52.042587,On or near Shopping Area,E01033499,Milton Keynes 014E,Suspect charged as part of another case
af1cb60a2369066b7b76e8b10c5ef056e3a82b4dbf15fca6e980de73493b017d,2012-11,Thames Valley Police,Thames Valley Police,-1.490284,51.786735,On or near WELCH WAY,E01028819,West Oxfordshire 010F,Suspect charged
425113bb5253a98f60b8f2b67c6a36f5bc8ed1d384c1cf5fb5361c348fe8c8ef,2012-11,Thames Valley Police,Thames Valley Police,-0.628827,51.479482,On or near CLARENCE ROAD,E01016549,Windsor and Maidenhead 014B,Suspect charged
c0f2c237de04e0b46d6ce813fd132cb91e7e16a6ca9558265bdb4d0ae0cf9ec8,2012-11,Thames Valley Police,Thames Valley Police,-1.266073,51.753217,On or near Nightclub,E01028521,Oxford 008A,Investigation complete; no suspect identified
7150951116a86266ab8e429a0afda90f39f88700259bb45f353d56db67bf6a51,2012-11,Thames Valley Police,Thames Valley Police,-1.261408,51.756730,On or near Further/Higher Educational Building,E01028521,Oxford 008A,Investigation complete; no suspect identified
9de8db428a2fbc7e3124a43cb59cc4e4fade29af4981c3a9931785ebcea740d8,2012-11,Thames Valley Police,Thames Valley Police,-1.259081,51.756410,On or near Further/Higher Educational Building,E01028521,Oxford 008A,Investigation complete; no suspect identified
a93e1b5647b9f1bab748c7b074ce98ddc73645b4a80c76119ba71bdde44fc199,2012-11,Thames Valley Police,Thames Valley Police,-1.189794,51.760008,On or near DOWNSIDE ROAD,E01028572,Oxford 007C,Investigation complete; no suspect identified
664f0cef8dec2945c56749d14d8e1bcca7c6febbc61dc768cf24750d1cae0431,2012-11,Thames Valley Police,Thames Valley Police,-0.785118,51.420284,On or near BROOMFIELD,E01016185,Bracknell Forest 002B,Investigation complete; no suspect identified
6e63b6280b880d884bba53f1ecfd49e891e4aa45c0b878eca3d36d6fdf0e88ab,2012-11,Thames Valley Police,Thames Valley Police,-0.773858,51.420248,On or near MOORDALE AVENUE,E01016185,Bracknell Forest 002B,Investigation complete; no suspect identified
14f98193277fafea0d47a9b6e8c401eae782b4fc3b827eff79914559212cbcfd,2012-11,Thames Valley Police,Thames Valley Police,-0.731732,51.994834,On or near Supermarket,E01016714,Milton Keynes 030B,Investigation complete; no suspect identified
feb9ce96c01e6a9a683abed35a77582644ff96240ceab245c2e23cfddcafab14,2012-11,Thames Valley Police,Thames Valley Police,-0.685160,52.002532,On or near DOWNS VIEW,E01016734,Milton Keynes 024A,Investigation complete; no suspect identified
6a3743c5a1f71cdfcac3fa111af4d2960b8fcaa6ac696b9660d5452c8c319243,2012-11,Thames Valley Police,Thames Valley Police,-0.616384,51.547531,On or near CHERRY TREE ROAD,E01017817,South Bucks 004C,Offender given a caution
f939fd93a59777490e0b6ce0210d79e5efd9211230a94b9b82d150ce05d34b31,2012-11,Thames Valley Police,Thames Valley Police,-0.997446,51.452622,On or near GLOUCESTER ROAD,E01016357,Reading 008B,Suspect charged
d6e69973766aef1301a6f206aa2554c690a9359849650a762f46cc4bd6d2ac87,2012-11,Thames Valley Police,Thames Valley Police,-0.605943,51.480462,On or near SHEET STREET,E01016544,Windsor and Maidenhead 010A,Investigation complete; no suspect identified
3dc7db00300beb06a9bc27dcfc0e627f286ddef45c9a81fa8e9bbc0030f1fe40,2012-11,Thames Valley Police,Thames Valley Police,-0.975811,51.456032,On or near WEST STREET,E01033415,Reading 011F,Investigation complete; no suspect identified
f86082b037115ff0dd6892cffbb124afbb18193698748a4ba6b002f44da6202a,2012-11,Thames Valley Police,Thames Valley Police,-0.767006,51.399638,On or near APPLEDORE,E01016209,Bracknell Forest 009A,Offender given a caution
8f7d0db34c809832b5c81019a807776a9f651ea7a8e03f854f1ebc0d6fd76082,2012-11,Thames Valley Police,Thames Valley Police,-0.610487,51.483519,On or near BRIDGEWATER TERRACE,E01016544,Windsor and Maidenhead 010A,Investigation complete; no suspect identified
18cf1da8caa4979a3d68fcd7df83c1a546bbc80c1f689906bfe47469f56ae82c,2012-11,Thames Valley Police,Thames Valley Police,-0.545498,51.493729,On or near FOXBOROUGH CLOSE,E01032731,Slough 013E,Investigation complete; no suspect identified
53d60ee9ab40f4a1d33c1da394a5341226284e7757f3aa13e8d8cf5fd3450152,2012-11,Thames Valley Police,Thames Valley Police,-1.351401,52.076153,On or near JUNIPER CLOSE,E01028441,Cherwell 002A,Investigation complete; no suspect identified
78626b882ed6b090b2160783ba924391b2e5e4925ee3ccbe1efbefb5ce643163,2012-11,Thames Valley Police,Thames Valley Police,-0.757612,52.042808,On or near CENTRAL MILTON KEYNES SHOPPING CENTRE,E01033499,Milton Keynes 014E,Local resolution
cb7f35a7382b90eda4423ff9165adc068be3af4d9b6371d18e6a54badfe18861,2012-11,Thames Valley Police,Thames Valley Police,-0.618949,51.475625,On or near COLLEGE CRESCENT,E01016550,Windsor and Maidenhead 012C,Investigation complete; no suspect identified
f0ed9759e8315745652e94e9747fdfa1085255ff5f2654b528a04b6c5d82181e,2012-11,Thames Valley Police,Thames Valley Police,-1.280066,51.822500,On or near OAK DRIVE,E01028491,Cherwell 017D,Investigation complete; no suspect identified
467cda627220e44f6295dc5d0aa87ddf7ab994614df46269a0b416801d318930,2012-11,Thames Valley Police,Thames Valley Police,-1.533319,51.836643,On or near HEWITTS CLOSE,E01028793,West Oxfordshire 007C,Investigation complete; no suspect identified
a479ec86b689025cd05f008fc7cf6d240cb47493be0ab67067fe7e0fc6dee809,2012-11,Thames Valley Police,Thames Valley Police,-0.686492,51.599510,On or near MOORSIDE,E01017934,Wycombe 019A,Investigation complete; no suspect identified
d9536a084306b83ffbc65407714f59cda571651b02219e0fdadfb9ead459495c,2012-11,Thames Valley Police,Thames Valley Police,-1.032661,51.443152,On or near MILL LANE,E01016272,West Berkshire 006D,Investigation complete; no suspect identified
7517af1ecc00a2228eb571b60c5769a2ef71e020ba46b7f1e6f6495db6dec11a,2012-11,Thames Valley Police,Thames Valley Police,-1.445300,51.474873,On or near Petrol Station,E01016303,West Berkshire 002A,Investigation complete; no suspect identified
0900c2db7e656c4d4dc14341dec31defe848d2d4e7c00d61b6247012c5e41e4b,2012-11,Thames Valley Police,Thames Valley Police,-0.732409,51.989950,On or near BETTINA GROVE,E01016745,Milton Keynes 030D,Investigation complete; no suspect identified
8eb3710fa1923f7b26588577a15bdd9dcdc2f6578caec45e82ec7b2ddee93a07,2012-11,Thames Valley Police,Thames Valley Police,-0.933017,51.424736,On or near Supermarket,E01016653,Wokingham 008C,Investigation complete; no suspect identified
85b2fa12534fc6bb1f859c828baf61fdd9e27c66fa126e24d3ff2836958a1f91,2012-11,Thames Valley Police,Thames Valley Police,-0.752347,52.028699,On or near Pedestrian Subway,E01016727,Milton Keynes 021B,Investigation complete; no suspect identified
2e5ed12f097ff839a150002e231fe7ed5aa235bd047a21778d16d976b240a774,2012-11,Thames Valley Police,Thames Valley Police,-0.771769,52.025289,On or near RADIAN COURT,E01016775,Milton Keynes 020B,Investigation complete; no suspect identified
ad95a1afbba48db82855a9243af7af1b79d37ef6a8175713db54cd165517f950,2012-11,Thames Valley Police,Thames Valley Police,-0.603664,51.528686,On or near NORTHERN ROAD,E01016444,Slough 004A,Investigation complete; no suspect identified
b90c816fc0f247d42823b0d46c35105650e6794f184a7ba46ae4afffc086d276,2012-11,Thames Valley Police,Thames Valley Police,-0.610815,51.480313,On or near Nightclub,E01016545,Windsor and Maidenhead 012A,Investigation complete; no suspect identified
6e7f29bf02c09f4ba733a4d71d762039475768905a1130837480318620aa633c,2012-11,Thames Valley Police,Thames Valley Police,-0.606950,51.485716,On or near FARM YARD,E01016567,Windsor and Maidenhead 010B,Offender given a drugs possession warning
26f8e2d7e033c7c05a5a777d091c7660148bd390630df8ab9cfceaca33b59b98,2012-11,Thames Valley Police,Thames Valley Police,-0.986473,51.456187,On or near STANLEY GROVE,E01016358,Reading 007B,Offender given a caution
1f4abec5b97220dabb557473b2d8c6eaa7aa3de10950a8e0404ee68fcdc0c256,2012-11,Thames Valley Police,Thames Valley Police,-0.977138,51.455890,On or near CHEAPSIDE,E01033415,Reading 011F,Offender given a caution
377970a63dd70e37d22d245e834eecfa9a9ca9e7f38575127aee371a524dcfa3,2012-11,Thames Valley Police,Thames Valley Police,-1.321106,51.384114,On or near NEWTOWN ROAD,E01016322,West Berkshire 021F,Suspect charged
a14faa8d2515454c682fe6db9a110c77573b779e78fecbf17171e90dd19063b3,2012-11,Thames Valley Police,Thames Valley Police,-0.776546,51.630623,On or near BOOKER LANE,E01017903,Wycombe 013A,Investigation complete; no suspect identified
2238eafc8ccf797c802743acd8ff969f8ea985144f1fdd2046258f959640c963,2012-11,Thames Valley Police,Thames Valley Police,-1.234185,51.723343,On or near NORMAN BROWN CLOSE,E01028577,Oxford 016F,Investigation complete; no suspect identified
8c01c2ab96be1395fd9d7ce13895c6e7caaaaa3a33a7eaff7a27050167ea4dc2,2012-11,Thames Valley Police,Thames Valley Police,-1.313152,51.389445,On or near GREENHAM ROAD,E01016294,West Berkshire 020A,Suspect charged
b34b58c7e7c2b6ad95a526bb38236d51883532fe26d037666c88d93835e91d0b,2012-11,Thames Valley Police,Thames Valley Police,-0.595137,51.504558,On or near UPTON PARK,E01016514,Slough 011D,Investigation complete; no suspect identified
873cfaf89b927428023e8b6657a967dfeaa6da17b5952b5807174efaf3e79fd0,2012-11,Thames Valley Police,Thames Valley Police,-0.609899,51.720854,On or near LONG MEADOW,E01017795,Chiltern 002F,Suspect charged
1175a660bfa3c26c61a4288bb1364ab9f99f386f7711ebc8785de563a85aca8e,2012-11,Thames Valley Police,Thames Valley Police,-0.793373,51.366723,On or near Parking Area,E01016208,Bracknell Forest 012B,Suspect charged
dde92580b8ee5d888b3b131beb86078e4a07000f77ecb1aaf939067f927a48b0,2012-11,Thames Valley Police,Thames Valley Police,-0.765903,51.987914,On or near ST CLEMENT'S DRIVE,E01016715,Milton Keynes 031C,Investigation complete; no suspect identified
e43898d7734827e9fa6037ec8da140151a6d9cafd2c93594d37396b029dd32f9,2012-11,Thames Valley Police,Thames Valley Police,-0.590551,51.510734,On or near Supermarket,E01016456,Slough 007A,Suspect charged
dc5a21283a45a02b705dda7dfa2c4deceff169e97042e8b0a0a939cad2daec4c,2012-11,Thames Valley Police,Thames Valley Police,-0.751846,51.630930,On or near THE CHILTERNS SHOPPING CENTRE,E01017839,Wycombe 015D,Offender given a caution
d52a3e1bc9d8d0b0ab9cc42f739a7ab06214d63abd5d670fbcca01d85dd20bea,2012-11,Thames Valley Police,Thames Valley Police,-0.608892,51.708856,On or near VICTORIA ROAD,E01017770,Chiltern 004A,Investigation complete; no suspect identified
73a459e99e81313b270cfff1a6e96de3af146bbe1a41a5e8ea20c3603ce4262d,2012-11,Thames Valley Police,Thames Valley Police,-0.780882,51.628969,On or near CROSS ROAD,E01017906,Wycombe 013D,Investigation complete; no suspect identified
f5aba69367564e42691f8578fb28372fa8523b2ef62ee1b99e6811db49592459,2012-11,Thames Valley Police,Thames Valley Police,-0.901660,51.533922,On or near WYNDALE CLOSE,E01028655,South Oxfordshire 017C,Investigation complete; no suspect identified
c9ad94a6ccf2bf82b621f6afb7d304635ba8639a51529e27916a1d8401050e0d,2012-11,Thames Valley Police,Thames Valley Police,-1.229595,51.746366,On or near BARTLEMAS ROAD,E01028579,Oxford 011A,Investigation complete; no suspect identified
84f1dc158cf74652e216b035c74cdf8644d699fe5a7d441f13245f3f8ebe73ba,2012-11,Thames Valley Police,Thames Valley Police,-0.808110,51.803190,On or near KILNER ROAD,E01017688,Aylesbury Vale 019B,Suspect charged
63f9c2440185eaa0af2beff1305e3cdad5ff10ce2aba8406f123a2416f14373f,2012-11,Thames Valley Police,Thames Valley Police,-0.894448,51.789549,On or near HIGH STREET,E01017676,Aylesbury Vale 022B,Investigation complete; no suspect identified
448cd59ec14d2d19161dea4cf596a50c4b90cac803817878b15766177b2ab400,2012-11,Thames Valley Police,Thames Valley Police,-0.759616,52.068885,On or near HARTLEY,E01016765,Milton Keynes 009B,Investigation complete; no suspect identified
e42ebdff7ffcdd5cd9d19493cf718defb9ac2d075f86905856741ef27ad7e870,2012-11,Thames Valley Police,Thames Valley Police,-1.199325,51.714227,On or near FRYS HILL,E01028570,Oxford 018D,Investigation complete; no suspect identified
5d3daa46ca5ea00be24ef4a4553c111deda5f0d9247cdfceeff08610919bc87e,2012-11,Thames Valley Police,Thames Valley Police,-0.899980,51.440868,On or near MUNRO AVENUE,E01016663,Wokingham 007B,Investigation complete; no suspect identified
6bc455e71e2623fe136c1d0f1ff58f4b49470318a0de14e65ce60f571605e11a,2012-11,Thames Valley Police,Thames Valley Police,-0.983561,51.609849,On or near PATEMORE LANE,E01028678,South Oxfordshire 008A,Investigation complete; no suspect identified
dc31d3a895cf77b111df770d91e197924f08eb5fb42ee25a6cd0e2138e5175f0,2012-11,Thames Valley Police,Thames Valley Police,-0.641859,51.468339,On or near GRATTON DRIVE,E01016597,Windsor and Maidenhead 015D,Investigation complete; no suspect identified
16d07dafa9d8b3fb76d7f70189d7c872bed9d137660c7d351bfe568bfe3ca630,2012-11,Thames Valley Police,Thames Valley Police,-0.751504,51.630207,On or near CASTLE STREET,E01017839,Wycombe 015D,Investigation complete; no suspect identified
7644d4f8ff14724c53355b8c459e63a6812ebb0d3ca3986179dd41677f736a16,2012-11,Thames Valley Police,Thames Valley Police,-1.472556,51.780336,On or near MANOR ROAD,E01028810,West Oxfordshire 008A,Investigation complete; no suspect identified
5318f7a9d4d7bd9a834bd90b6f08572859d79d5088e8fca758fe5a2e9815897c,2012-11,Thames Valley Police,Thames Valley Police,-0.650801,51.598988,On or near A40,E01017801,South Bucks 001F,Investigation complete; no suspect identified
b97927aa129f0f9a291020a8f119a008dc78ef4560c49a45dd00b264a6424fb5,2012-11,Thames Valley Police,Thames Valley Police,-1.084772,51.481552,On or near MEADOW LANE,E01016314,West Berkshire 003D,Investigation complete; no suspect identified
116f9a7b6a4aa67c6a7c4dd369e5348c87c3ab999782a26d8b132e2ddfff85f3,2012-11,Thames Valley Police,Thames Valley Police,-0.529343,51.535547,On or near A412,E01017825,South Bucks 008B,Investigation complete; no suspect identified
21e304c8ca60c31b655057217c5ac327843e58f6e2f19dd32567f6ab269fedca,2012-11,Thames Valley Police,Thames Valley Police,-0.646633,51.691088,On or near WEEDON HILL,E01017778,Chiltern 001D,Investigation complete; no suspect identified
5bbe21eeb96e4a192f539c4da65fc8a0929f845e99e7c1a8abc9879ae9324575,2012-11,Thames Valley Police,Thames Valley Police,-0.842895,51.404683,On or near MOLLY MILLARS CLOSE,E01016634,Wokingham 016D,Investigation complete; no suspect identified
0fe4bece7c715abfd1afd48c2ee61ec7499b21feb35cd170dd1b414c96c5b357,2012-11,Thames Valley Police,Thames Valley Police,-0.965509,51.432958,On or near CHUDLEIGH GARDENS,E01016442,Reading 017E,Investigation complete; no suspect identified
83b8c5d3b9dbb474c2450095e9c6630903064340819fe4e39a6ce0c6844e64a2,2012-11,Thames Valley Police,Thames Valley Police,-0.949542,51.449838,On or near Supermarket,E01016417,Reading 012D,Investigation complete; no suspect identified
00e6cb27dadf0cf5903f41ae54a6d7fb9c2ac077f564a75424d3ab750833c402,2012-11,Thames Valley Police,Thames Valley Police,-0.761006,52.039211,On or near Nightclub,E01033500,Milton Keynes 014F,Investigation complete; no suspect identified
8df8d0409b45be158d4b08115e465fba9b6285dcbc844f1c176226a09144a806,2012-11,Thames Valley Police,Thames Valley Police,-0.684340,52.046859,On or near ASHOVER,E01033509,Milton Keynes 017H,Investigation complete; no suspect identified
e393d342030e6c4ecfa92ee24d9c9df043728ee8b870f66e3eea2874683b1559,2012-11,Thames Valley Police,Thames Valley Police,-0.781161,52.014336,On or near Supermarket,E01016752,Milton Keynes 025B,Investigation complete; no suspect identified
59db87ff460a1ea3cee9d9bcb1acf5b8676dc75be40dcc9fbb3658942ea19227,2012-11,Thames Valley Police,Thames Valley Police,-1.216236,51.737395,On or near OWENS WAY,E01028533,Oxford 013C,Investigation complete; no suspect identified
