Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cca9dfd92e8af7f2eb7471d76626d3d054a5cebeaa3ba454a38dfb17a4325467,2012-11,Lincolnshire Police,Lincolnshire Police,-0.161885,52.785556,On or near EATON GARDENS,E01026267,South Holland 009E,Investigation complete; no suspect identified
b3e256ba0f699908d2e3f7d532553c22308b1a5d24a829108d3e1dc178e2eb9e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.161885,52.779937,On or near HENSON CLOSE,E01026267,South Holland 009E,Investigation complete; no suspect identified
e838b7c75f0f36d4843ab29a660a110118ffb22c6879b6912454f79818328167,2012-11,Lincolnshire Police,Lincolnshire Police,-0.139829,52.778730,On or near HUTTON CLOSE,E01026268,South Holland 007A,Investigation complete; no suspect identified
62e0e03895496f3183e636329bd2a5c630ce85885eb9340d4fb1d71a629f24b3,2012-11,Lincolnshire Police,Lincolnshire Police,-0.145490,52.778108,On or near EDINBURGH DRIVE,E01026268,South Holland 007A,Investigation complete; no suspect identified
0438b75330eea13f79533bbd46a29a5da477168de388c01634421b826e12af7e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.139438,52.787193,On or near HALMER GARDENS,E01026269,South Holland 007B,Investigation complete; no suspect identified
02b32778cc6be5f0db55404236a9b6c7f4bde9b4b155f04286ba855fea70d303,2012-11,Lincolnshire Police,Lincolnshire Police,-0.149049,52.780178,On or near BALMORAL AVENUE,E01026269,South Holland 007B,Investigation complete; no suspect identified
024509763fdcec6b7ca46425bc46d85b59114b829c7bdc55de2abd14d3339bba,2012-11,Lincolnshire Police,Lincolnshire Police,-0.128404,52.798968,On or near Shopping Area,E01026270,South Holland 007C,Investigation complete; no suspect identified
887775b4714b695f2c97b8d38e6d41c2217b4e69449f723fd7f44d1bbe751541,2012-11,Lincolnshire Police,Lincolnshire Police,-0.137179,52.793910,On or near ST PAUL'S ROAD,E01026270,South Holland 007C,Investigation complete; no suspect identified
6582d7671248db1842ec7fc32fc52193c5185b41bbdc9d5eddb3977459c8c6c8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.128404,52.798968,On or near Shopping Area,E01026270,South Holland 007C,Investigation complete; no suspect identified
c67e4c70878b805460f502b9ee4cf8d072f3063f0f7ab52ae84a3415d584dfc4,2012-11,Lincolnshire Police,Lincolnshire Police,-0.141722,52.792416,On or near LINDEN COURT,E01026271,South Holland 007D,Investigation complete; no suspect identified
022594fa4fc3cf902caf22e85a65faea553f71c251613a4076d2af4192c254f8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.133184,52.793002,On or near NENE COURT,E01026271,South Holland 007D,Investigation complete; no suspect identified
28b3b7b4752cb5f1810f893e0d32350a82f2d073e32a2086d4797cfe81406ef1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.146603,52.786109,On or near CHURCH MEWS,E01026272,South Holland 007E,Investigation complete; no suspect identified
d8b51e6765ca9ef9997370e646e6f69681e8c151445c591d3db9b37006403cd2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.139706,52.791360,On or near CHESTNUT AVENUE,E01026272,South Holland 007E,Investigation complete; no suspect identified
924e13edc225c264fac67e3d7a9487f3ec77f90528c8646faa11acbf4b3c8d18,2012-11,Lincolnshire Police,Lincolnshire Police,-0.138853,52.789440,On or near MAPLE GROVE,E01026272,South Holland 007E,Investigation complete; no suspect identified
ab4ec28ab629816b4e2f9b12505a6f0f205c65f1d91499c6faac2aadecb62602,2012-11,Lincolnshire Police,Lincolnshire Police,-0.139799,52.790552,On or near ALBERT STREET,E01026272,South Holland 007E,Investigation complete; no suspect identified
5bb85b569132edfb8190adac4dd090b4821b426f42974bfd1ba3be802998c595,2012-11,Lincolnshire Police,Lincolnshire Police,-0.148763,52.785864,On or near CHURCH STREET,E01026272,South Holland 007E,Investigation complete; no suspect identified
6a529f7d28e7d3669088524b9d586d59934b1f231058887cc9958a658aedcfdb,2012-11,Lincolnshire Police,Lincolnshire Police,-0.142650,52.791514,On or near MARINE ROAD,E01026272,South Holland 007E,Investigation complete; no suspect identified
505cd7d2943395c721639f0df83de08b1a06d75da9ebee7dbdfb98d1fd7bdf98,2012-11,Lincolnshire Police,Lincolnshire Police,-0.142650,52.791514,On or near MARINE ROAD,E01026272,South Holland 007E,Suspect charged
82b28f0ca8affc131165a6659939bc35eaefd7e00a652264ec1a7bb4f9860e8c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.232628,52.854842,On or near BECK BANK,E01026276,South Holland 001E,Investigation complete; no suspect identified
061b9e7a6e30f2b24ee709091d7160341e0f46903e5ec832ab5a782ae20841fa,2012-11,Lincolnshire Police,Lincolnshire Police,-0.186361,52.843464,On or near CHEAL ROAD,E01026276,South Holland 001E,Investigation complete; no suspect identified
7c68b68a6554053167525269c7269b43b28b82cb7eb79eb252ba07d7fbec1f85,2012-11,Lincolnshire Police,Lincolnshire Police,0.185908,52.770117,On or near GAS HOUSE LANE,E01026277,South Holland 008D,Investigation complete; no suspect identified
ab0556a5fea49bef4babed868630440a66277faa2d10c95d1459c4fa57c7fe3e,2012-11,Lincolnshire Police,Lincolnshire Police,0.187239,52.771531,On or near PRINCE'S STREET,E01026277,South Holland 008D,Investigation complete; no suspect identified
255acd031662a94550e69b1b12494d02ded544a121cd9bd03890fbd712739120,2012-11,Lincolnshire Police,Lincolnshire Police,0.185117,52.771211,On or near ROYAL CLOSE,E01026277,South Holland 008D,Investigation complete; no suspect identified
2a6243f9b308099f12bf45b6c6097a958be12805f829d2c1a5dd986eedd31990,2012-11,Lincolnshire Police,Lincolnshire Police,0.188144,52.769779,On or near KING STREET,E01026277,South Holland 008D,Investigation complete; no suspect identified
9dc7422b2b2c44ee5505aec803544d57314703635a34c0792c90b80e74f22af1,2012-11,Lincolnshire Police,Lincolnshire Police,0.184699,52.768485,On or near TYCHO CLOSE,E01026277,South Holland 008D,Investigation complete; no suspect identified
9c4c364949636be0960552cef10cb0707d529a445462c79adcf431ba0b6106ad,2012-11,Lincolnshire Police,Lincolnshire Police,0.188144,52.769779,On or near KING STREET,E01026277,South Holland 008D,Offender given penalty notice
342d6741e6eee444cd16af00fb0fa21af2eced937555c7d6324df8b59b1e2ce9,2012-11,Lincolnshire Police,Lincolnshire Police,0.188605,52.770400,On or near QUEEN STREET,E01026277,South Holland 008D,Suspect charged
1ea52046c46ef72c9f010742927319b2f6f3b2414e23d7f253e2e98c125268b6,2012-11,Lincolnshire Police,Lincolnshire Police,0.194523,52.768978,On or near LIME STREET,E01026278,South Holland 008E,Investigation complete; no suspect identified
0a31d33f62e98318322cde92bce9cb359766335e9d78e21b55c5c05f8f1f540e,2012-11,Lincolnshire Police,Lincolnshire Police,0.181532,52.770063,On or near Petrol Station,E01026279,South Holland 008F,Investigation complete; no suspect identified
085e9b500036a3dd1dfe15b5bdf2e8306ae57f37f425e714f32946a6882349fa,2012-11,Lincolnshire Police,Lincolnshire Police,0.179722,52.769449,On or near LONGDON CLOSE,E01026279,South Holland 008F,Investigation complete; no suspect identified
5b7d634951fc0023c5f6c67c358831a3c449787b27fca97b06244985414178a6,2012-11,Lincolnshire Police,Lincolnshire Police,0.177269,52.773171,On or near GRANVILLE TERRACE,E01026279,South Holland 008F,Investigation complete; no suspect identified
32f119ea1359c2e1122b984ca11032de9d564b4cf90b2b4950caa29f060c3380,2012-11,Lincolnshire Police,Lincolnshire Police,0.177269,52.773171,On or near GRANVILLE TERRACE,E01026279,South Holland 008F,Investigation complete; no suspect identified
dda32cb98a9602fe1da894b7150c6c0eefd3fc895a87283ece6b549be34f657f,2012-11,Lincolnshire Police,Lincolnshire Police,0.022074,52.667828,On or near HARROLD DROVE,E01026280,South Holland 010C,Investigation complete; no suspect identified
c1a24016ab50dbe395606cf1b8798df28d6a7943bcefd3503b732133e99db35f,2012-11,Lincolnshire Police,Lincolnshire Police,0.007322,52.682186,On or near HALL GATE ROAD,E01026280,South Holland 010C,Investigation complete; no suspect identified
fb9a010ebfc973a7d9b669fa658cdfa2678ea4ef5936aeb1736c37484f0314ac,2012-11,Lincolnshire Police,Lincolnshire Police,-0.021377,52.682884,On or near HILLGATE,E01026280,South Holland 010C,Investigation complete; no suspect identified
71c70ee4f031c9252d95fea5d9e35635e4a3dea57d5c1d066a1c620bc0f218b6,2012-11,Lincolnshire Police,Lincolnshire Police,-0.110794,52.801413,On or near HOLBEACH ROAD,E01026281,South Holland 004A,Investigation complete; no suspect identified
3c41e091406384128296098feda60e4859956108f03194b25ce1abd500dbb9b8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.092188,52.776741,On or near DELGATE BANK,E01026281,South Holland 004A,Investigation complete; no suspect identified
b83a29b227799150d5dc37bd7e877a39c170806fb96bda2853edf33e4cde9db1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.079588,52.755140,On or near THORPE AVENUE,E01026282,South Holland 004B,Investigation complete; no suspect identified
6c7a84c56abd9726e1b461b25f6ba222d104ee331a094a3a4ab77cd6f4a6a774,2012-11,Lincolnshire Police,Lincolnshire Police,-0.074510,52.807088,On or near HIGH ROAD,E01026282,South Holland 004B,Investigation complete; no suspect identified
b447fa7df49ab614cedbc0756d6485a785fa0fe31318025b41bf5e5408ff8418,2012-11,Lincolnshire Police,Lincolnshire Police,-0.074510,52.807088,On or near HIGH ROAD,E01026282,South Holland 004B,Offender given a drugs possession warning
b447fa7df49ab614cedbc0756d6485a785fa0fe31318025b41bf5e5408ff8418,2012-11,Lincolnshire Police,Lincolnshire Police,-0.074510,52.807088,On or near HIGH ROAD,E01026282,South Holland 004B,Offender given a caution
b447fa7df49ab614cedbc0756d6485a785fa0fe31318025b41bf5e5408ff8418,2012-11,Lincolnshire Police,Lincolnshire Police,-0.074510,52.807088,On or near HIGH ROAD,E01026282,South Holland 004B,Offender given a caution
be9248b5c6a913e26a7197383aad19b9ddb18837c22bceb6bee71f0d73be761b,2012-11,Lincolnshire Police,Lincolnshire Police,-0.082358,52.805758,On or near DELGATE AVENUE,E01026282,South Holland 004B,Offender given a caution
295bd851211e977f229764c6d62270d3143718c7a88a66c9a31f84a07c8f24c9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.058489,52.840983,On or near CARRINGTON ROAD,E01026283,South Holland 004C,Investigation complete; no suspect identified
7fc7e6cbb78e4661a39821c233213598517ba07993ba2b1b94f17df525ad9f1f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.039353,52.829717,On or near GROCOCK CLOSE,E01026283,South Holland 004C,Investigation complete; no suspect identified
b81745f44cd284361c5494dba714c06a17aa2b8c43978753737fa617366e506a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.137416,52.745660,On or near Petrol Station,E01026284,South Holland 011C,Investigation complete; no suspect identified
9392e776941bdb4735acd618116d5bb6e30a26e3e393cea9d46b377ce06ef6e1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.141112,52.746185,On or near BARRIER BANK,E01026284,South Holland 011C,Investigation complete; no suspect identified
b224de99a99dcf8ff873f8b514ef913cb6534b18279a2e498a1798f93dcbbe96,2012-11,Lincolnshire Police,Lincolnshire Police,-0.132955,52.722105,On or near PEAK HILL,E01026284,South Holland 011C,Investigation complete; no suspect identified
5d5fea642e44c8c62860103305674edbc2cdcd34dcec08a53d08cc1d2d5e89e0,2012-11,Lincolnshire Police,Lincolnshire Police,-0.037212,52.768850,On or near MILL GATE,E01026285,South Holland 004D,Investigation complete; no suspect identified
a2d8c13a1238fa10cd96827efc26837838debd0df488bbe1ebdad2f30c52eaf9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.030639,52.798860,On or near MILL LANE,E01026286,South Holland 004E,Investigation complete; no suspect identified
1a67f45f6d5f0811a6743f2a77b0f60383bbb95bdef03739fc9a25f2a3a90f63,2012-11,Lincolnshire Police,Lincolnshire Police,-0.024039,52.807022,On or near STOCKWELL GATE,E01026286,South Holland 004E,Investigation complete; no suspect identified
06fedab01e81a08d82268a33a1a3fe6737670747038907dde1a98263251a0e8d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.487219,52.660418,On or near CHARLES ROAD,E01026287,South Kesteven 015A,Investigation complete; no suspect identified
acdb6b7774ddc0461051150ff5755206078f2f1dcbbc1750c75f4538dac8e50e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.393686,52.859693,On or near AVELAND CLOSE,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
bd5f7dc2dbab563492184cdd758c89c0a88ba1f3131f40fc736db7e2240340d2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.341861,52.873320,On or near HIGH STREET,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
ea350baed0620c0d151d52454be33cbe63884ab676f448c722911fc1ed9a3258,2012-11,Lincolnshire Police,Lincolnshire Police,-0.610531,52.923506,On or near TOM CHILDS CLOSE,E01026293,South Kesteven 007B,Investigation complete; no suspect identified
74e598d439b772ece440e6d8096490d2b2631912f274b22ebb697684e447b94f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.610284,52.925158,On or near COXMOOR CLOSE,E01026293,South Kesteven 007B,Investigation complete; no suspect identified
72c5d09518745f2605f04228d6f43e023ef08437062bce9837ed695a63585c47,2012-11,Lincolnshire Police,Lincolnshire Police,-0.604075,52.925822,On or near WOODLAND DRIVE,E01026293,South Kesteven 007B,Investigation complete; no suspect identified
82c49cd7660c76727d6eb96eb00e8e2ab518e169b8c492df796b62f347bb9261,2012-11,Lincolnshire Police,Lincolnshire Police,-0.612411,52.924706,On or near ST PIERRE AVENUE,E01026293,South Kesteven 007B,Investigation complete; no suspect identified
ac077a44e21deeab02178a9c283a4747d46a5ca5d4cff7a5a223f5507124f2e7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.610284,52.925158,On or near COXMOOR CLOSE,E01026293,South Kesteven 007B,Offender given a caution
22bcfd99796b3c33ee9bc90ac9767c9e1766cd2d86236e62c401ea8f787f5733,2012-11,Lincolnshire Police,Lincolnshire Police,-0.372703,52.778116,On or near STEPHENSON WAY,E01026296,South Kesteven 011B,Investigation complete; no suspect identified
859600f6bc963630fb32827e538ddb29412c6ae02155aff8e5f0d8e294f02741,2012-11,Lincolnshire Police,Lincolnshire Police,-0.372630,52.774114,On or near QUEEN'S ROAD,E01026297,South Kesteven 011C,Investigation complete; no suspect identified
80daea5efcc5bab896f66dfb4899ec5811f54c9ca8a9a94a76400ccfcd903fbb,2012-11,Lincolnshire Police,Lincolnshire Police,-0.368893,52.765405,On or near VICTORIA PLACE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
2a827257689ba7767239d628c82565f92626eea456a42d9308ff2db3bea2662f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.368893,52.765405,On or near VICTORIA PLACE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
2e9e964ae6c8c163123e9c18331e9fd2e3db499ecad1fbb3f10e537f8592639a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.368893,52.765405,On or near VICTORIA PLACE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
e74eebf7768ab3246a6898c1fd1d488b842507d302648ea29eecc2c086289364,2012-11,Lincolnshire Police,Lincolnshire Police,-0.368893,52.765405,On or near VICTORIA PLACE,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
50879f05342639b64dfeddcf3c5d6794d6df8b78838ebc736abb8301515783c8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.373466,52.767598,On or near ABBEY ROAD,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
086232901e2f9fc481b1c2fcc286cc4ebdf2dfe25f1ffc0569ed1ec495e1d182,2012-11,Lincolnshire Police,Lincolnshire Police,-0.374866,52.768615,On or near HEREWARD STREET,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
a5684150e8b2bc3656438a7983303aa36ae6bb06a13e3511c031b989dbff1003,2012-11,Lincolnshire Police,Lincolnshire Police,-0.374549,52.767550,On or near Parking Area,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
a3aa938cea0e8570a1ba958674f9e573071427368820494d70cbdda5d43a694e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.362370,52.769415,On or near PINFOLD ROAD,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
7bf35cc3f1e6a0fe3ef719eb433c6a8e92c788672a7ec4619dc332cb63a50ef2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.377269,52.770545,On or near MARQUESS COURT,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
9204ae9fc9bbbf12e402f6fb69a61cb70bbef3daa8c9095ed0882355b83db856,2012-11,Lincolnshire Police,Lincolnshire Police,-0.377883,52.767200,On or near Parking Area,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
13d7c18febead51c35c0f4fb4105aa3d8b8a08f591dcaa756685553a0914c230,2012-11,Lincolnshire Police,Lincolnshire Police,-0.286646,52.675876,On or near ASCENDALE,E01026304,South Kesteven 014B,Investigation complete; no suspect identified
a8d949b31c25ee8f3394d55743cf221da51c5952ca2090538056611d108cc910,2012-11,Lincolnshire Police,Lincolnshire Police,-0.288018,52.671823,On or near OLD PRIORY FARM,E01026306,South Kesteven 014D,Investigation complete; no suspect identified
a9c6f7c603e4d1c811dc6cd257ebaf4d7bbe61a39a0265da805b257596b7d33b,2012-11,Lincolnshire Police,Lincolnshire Police,-0.660119,52.901053,On or near KINOULTON COURT,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
5949e66d490adaeb9eba619e44a3cc265a3aee6fdb129504bc2579c34fdaa134,2012-11,Lincolnshire Police,Lincolnshire Police,-0.667225,52.903488,On or near CHESTNUT GROVE,E01026308,South Kesteven 005A,Suspect charged
ad3229b1f5bf55d0a845d49984d46a69f668add1204f81cdd9ac54a4eb644486,2012-11,Lincolnshire Police,Lincolnshire Police,-0.663901,52.902803,On or near Further/Higher Educational Building,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
ce46adec8b64f35fb4afcf6fd2c142972d65e814052f587bfa07584c751c617e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.660075,52.907768,On or near EAST AVENUE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
1218b1a2c218f17d411d1ee12fd820f40681581c5022b2f6d7c9d973e6f9b60e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.661864,52.908111,On or near THE GROVE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
0e84e3d57d798c0792974b4c6b091d8d0bf3f05745799fadf8098c58b9f655ca,2012-11,Lincolnshire Police,Lincolnshire Police,-0.661864,52.908111,On or near THE GROVE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
6c4dbe481d1c0dc06294f7184ab4c7d0d997067dcbcbe76ecb02da8df629f3f8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.659028,52.911352,On or near SHANKLIN DRIVE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
1f69c98978adaba6a4895e47c7698b1e094a735d4c98c4e7db43451b91ba3e04,2012-11,Lincolnshire Police,Lincolnshire Police,-0.661864,52.908111,On or near THE GROVE,E01026309,South Kesteven 005B,Local resolution
026233af9b361d89e8c04a897e6936a346075cad8fefc114faeafeda0d8a0873,2012-11,Lincolnshire Police,Lincolnshire Police,-0.661864,52.908111,On or near THE GROVE,E01026309,South Kesteven 005B,Suspect charged
026233af9b361d89e8c04a897e6936a346075cad8fefc114faeafeda0d8a0873,2012-11,Lincolnshire Police,Lincolnshire Police,-0.661864,52.908111,On or near THE GROVE,E01026309,South Kesteven 005B,Suspect charged
d1e7027d69113128ca54b88e793e7fb0aed122944123a0b6e60bf1d3e9320640,2012-11,Lincolnshire Police,Lincolnshire Police,-0.658410,52.908711,On or near HILL VIEW CLOSE,E01026309,South Kesteven 005B,Offender given a caution
0d5ff89bfe03c9d146aa6203ced44f3a7d15c0012f33ed1f8977a3f118b9054f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.666695,52.910584,On or near HIGH MEADOW,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
c34089f5945e2fe119a29a6ed24799a90173e382c1bdfe7d8ae56ef496130b20,2012-11,Lincolnshire Police,Lincolnshire Police,-0.668474,52.910775,On or near BARROWBY GATE,E01026310,South Kesteven 005C,Suspect charged
c82002780d54cc9380b050d4e39750c65c6421d771c49c814809647231b6228c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.671627,52.907843,On or near HEATHFIELD ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
501146a4ce0b3b443365f94a94c9705bf14a43548820fc26ea65bb80df796706,2012-11,Lincolnshire Police,Lincolnshire Police,-0.656580,52.906829,On or near FOSTON ROAD,E01026311,South Kesteven 005D,Investigation complete; no suspect identified
330cf5b22883d7cf80097e12e7ded709fb4e3855dd80955cdc840b646189e936,2012-11,Lincolnshire Police,Lincolnshire Police,-0.655388,52.906915,On or near DERWENT ROAD,E01026311,South Kesteven 005D,Investigation complete; no suspect identified
7f8a72fa563563202131431c57b8d414cd40c32c87f9e03a9a487968f4cfc226,2012-11,Lincolnshire Police,Lincolnshire Police,-0.658859,52.907655,On or near HILLINGFORD WAY,E01026311,South Kesteven 005D,Investigation complete; no suspect identified
468e0fc067e8b296c51214bf174231c18c2d1b0a87ceeb4546b8072f02a4d3ce,2012-11,Lincolnshire Police,Lincolnshire Police,-0.660279,52.904066,On or near COLNE COURT,E01026312,South Kesteven 005E,Investigation complete; no suspect identified
56b07179034bb882e06b52e83f0ea526814c5eefccf218f43a6add70f4d308ca,2012-11,Lincolnshire Police,Lincolnshire Police,-0.661801,52.902897,On or near GRESLEY COURT,E01026312,South Kesteven 005E,Investigation complete; no suspect identified
345cd3f8cab27d00415011e55a7c9adb6e1b7be318aff5dd24400647f35f6ef7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.656120,52.902949,On or near KESTREL COURT,E01026312,South Kesteven 005E,Offender given a caution
c8ad5b6b854fd343cf66c881e2b6a1908fca801efc3365201827874455191e14,2012-11,Lincolnshire Police,Lincolnshire Police,-0.617552,52.946854,On or near WASHDYKE LANE,E01026313,South Kesteven 001A,Local resolution
eef9bc2bfa6f2ed18778a6a182caa35d555a6c772d883b2f4b6e32f299fd1a82,2012-11,Lincolnshire Police,Lincolnshire Police,-0.753110,52.906398,On or near SEDGEBROOK ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
7289d0faa14b07eb76750ac50b73603c4aaf256da7af65c449d6f4e70c7063b1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.624149,52.863180,On or near DALLYGATE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
2d9feea7a8fb9d1e178ac3d5971412f8591e3a868b81bc3b0788495ccb2eefaf,2012-11,Lincolnshire Police,Lincolnshire Police,-0.629976,52.862124,On or near Petrol Station,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
f8279bf2cb2bb90a083b0e120401e678f00817feec553ce5438ffbfde3cf9687,2012-11,Lincolnshire Police,Lincolnshire Police,-0.753110,52.906398,On or near SEDGEBROOK ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
b340bbb46f185fb1f1d07865cb6dab401dbf24579e57699824cce60574f586ca,2012-11,Lincolnshire Police,Lincolnshire Police,-0.531022,52.794620,On or near CORBY ROAD,E01026316,South Kesteven 007D,Offender given a caution
83e16924e240069f86614fc856ce0fac4f4ac008e216179422854da2c9818f03,2012-11,Lincolnshire Police,Lincolnshire Police,-0.652381,52.901271,On or near HARLAXTON ROAD,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
f20df10390a49e3b821840ce5f9e49e322651f91a485e85f2fab8e9590a35381,2012-11,Lincolnshire Police,Lincolnshire Police,-0.648736,52.909950,On or near Shopping Area,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
232d804eb7e8e4acfad8385ca0d44f3b89bb3af544978086500361706ebf198d,2012-11,Lincolnshire Police,Lincolnshire Police,-0.646209,52.904662,On or near HUNTINGTOWER ROAD,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
99efdee434845b42da186020beffff865667a5ddd68566e6d6d2cc0d7acef6ba,2012-11,Lincolnshire Police,Lincolnshire Police,-0.652381,52.901271,On or near HARLAXTON ROAD,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
0de6fb5d89f90cc34eb0c525a5092c730b5936626414d9774fa07fab162aac7f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.641903,52.908766,On or near WILLIAM STREET,E01026317,South Kesteven 006A,Suspect charged
fdb929ee4513c532bb1b1cc9bbb914f763cc9324bea67c580dce27f3289628b5,2012-11,Lincolnshire Police,Lincolnshire Police,-0.640023,52.901373,On or near STAMFORD STREET,E01026318,South Kesteven 006B,Investigation complete; no suspect identified
ddf853d115b91219d87c626ba64e2ce19deb39c13f06102e179fd340227dee93,2012-11,Lincolnshire Police,Lincolnshire Police,-0.640842,52.901310,On or near VICTORIA STREET,E01026318,South Kesteven 006B,Investigation complete; no suspect identified
7ed9695bf49d604489a48e8aaf69697905420afd62f6e8bdd628919b541f2822,2012-11,Lincolnshire Police,Lincolnshire Police,-0.640842,52.901310,On or near VICTORIA STREET,E01026318,South Kesteven 006B,Investigation complete; no suspect identified
578087374b511aeb4356a0dd9ac98d9a2b038418925058b77bb0f8eb39beb772,2012-11,Lincolnshire Police,Lincolnshire Police,-0.648920,52.900683,On or near KEDLESTONE ROAD,E01026319,South Kesteven 006C,Investigation complete; no suspect identified
6baa647c4048b9aa280faa500bebaed87b56716c095f08e41568d2e32c8145f3,2012-11,Lincolnshire Police,Lincolnshire Police,-0.649700,52.899038,On or near BOLSOVER ROAD,E01026319,South Kesteven 006C,Investigation complete; no suspect identified
3776a4f1c85e32a9fb404f7d32d60aaf38a502e6ace9489d435e93a0bc25fe76,2012-11,Lincolnshire Police,Lincolnshire Police,-0.671230,52.913988,On or near WAKEFIELD CLOSE,E01026321,South Kesteven 004B,Investigation complete; no suspect identified
c3bfdf08913faaf446168424ea819de4023305ddbd0e1f3af447af48901a869c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.660625,52.913087,On or near DERBY CLOSE,E01026322,South Kesteven 004C,Investigation complete; no suspect identified
2670f2546498e7bdf63592c9107063411d0e66ef320761e1b2a461ae3c362efa,2012-11,Lincolnshire Police,Lincolnshire Police,-0.650592,52.913396,On or near NEALS CRESCENT,E01026322,South Kesteven 004C,Investigation complete; no suspect identified
ee0187bdbc4ff6c81640432e970292b86fcf4a8611cd58ceda78bac7023b0d3c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
33bf3f35795354b565eb6ebc4367a844b48b35e09fdc71f95c33cd2df49bbcb0,2012-11,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
d9b68122f298701c5104acbdcfad9619ee6624d539e4385b470a82ac5294c965,2012-11,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
39b127864d5e674449e17d6a4bed2b8d2c3b3fe8356c172192b91b80d377063a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.639946,52.909517,On or near WHARF ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
b89c166e66f32460241aae80866f4e53925cd8525d751d0ae9e6b0ba70b35a5a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
30d389aafc45af35dbd6a361246d46152589e8cc04c489d67995b680a5e534f8,2012-11,Lincolnshire Police,Lincolnshire Police,-0.638386,52.911387,On or near GROVE END ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
