Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0defba55c835e5d13409292fe3df4e1a46f4e9a4cf606ddfcd595044ca898e91,2012-11,Dorset Police,Dorset Police,-1.829375,50.728916,On or near COLONNADE ROAD,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
4a8c1c892d5f4e3d04db41181058e5a5c24dc7fe015ea8fd891bb6562068d0bd,2012-11,Dorset Police,Dorset Police,-2.014581,50.764938,On or near HIGHFIELD ROAD,E01020383,East Dorset 012B,Investigation complete; no suspect identified
878a3beb454920b056ee24fc40570140bbd83206b0c666f306218a1fe8f9e2c3,2012-11,Dorset Police,Dorset Police,-1.986128,50.798427,On or near EAST STREET,E01020428,East Dorset 010C,Investigation complete; no suspect identified
5c155a40d3119d40ed2c32e28fb5aade42e34e1ef942ca28536d8a8ab2edf362,2012-11,Dorset Police,Dorset Police,-2.152418,50.865133,On or near LARKSMEAD,E01020436,North Dorset 007B,Investigation complete; no suspect identified
72bd34a202dd4c4c302dbe1e113147381f09882ed35393a2a294ee5a14ff1234,2012-11,Dorset Police,Dorset Police,-2.316793,51.078280,On or near HIGH STREET,E01020440,North Dorset 002A,Investigation complete; no suspect identified
1e19008a0679a6483aea14ae1ac5c2a217f61dc5c3140ea90ebe7b46d509e070,2012-11,Dorset Police,Dorset Police,-2.241952,50.892480,On or near WHITE PIT,E01020444,North Dorset 005A,Investigation complete; no suspect identified
44c6d2c8e39a165e13ca4d289883653d27fa19b30515efbac3c446e306b3529a,2012-11,Dorset Police,Dorset Police,-2.320463,50.970983,On or near SACKMORE GREEN,E01020449,North Dorset 004C,Investigation complete; no suspect identified
ec998fffdcf79f68ab26b9b9cf2a7ff55687b3050d8ec773a3acb7ce98a5d5c3,2012-11,Dorset Police,Dorset Police,-2.190364,51.005951,On or near COPPICE STREET,E01020454,North Dorset 003A,Investigation complete; no suspect identified
ce048e85b9ae68bb726de2ce58584d514b583cf3cade95332460377af5bcfa08,2012-11,Dorset Police,Dorset Police,-2.763728,50.730773,On or near ARROWFIELD,E01020502,West Dorset 008A,Investigation complete; no suspect identified
c0653707220343842e44ab79f6bae879c4bbd6defe7c24fb8d619092a60c326c,2012-11,Dorset Police,Dorset Police,-2.418542,50.707012,On or near CAME VIEW ROAD,E01020520,West Dorset 010C,Investigation complete; no suspect identified
c732653db9d18b5f642c2438b933b6106f591b6108985fb4a2303b10fe7dda82,2012-11,Dorset Police,Dorset Police,-2.457431,50.648844,On or near NUTHATCH CLOSE,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
c5f2a5b9ce985a748eca4b07de0ad3198831faf26d6f65672230bf46ee95e872,2012-11,Dorset Police,Dorset Police,-2.459600,50.605868,On or near JAMES STREET,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
efb0d3c081b5fb62c058960b0db78f198bd01a1bab2ef04528eaba26a84fb5fa,2012-11,Dorset Police,Dorset Police,-2.451730,50.619307,On or near GRANGE ROAD,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
4922116e3db13e298ebe95dffc4a162ef5383963c6809440461bab1f5410901c,2012-11,Dorset Police,Dorset Police,-2.568685,50.775952,On or near DORCHESTER ROAD,E01020534,West Dorset 003F,Investigation complete; no suspect identified
19014cd73d7e619e970ab9286872ff65334af7723f4898f68ce2ed46cb06b29a,2012-11,Dorset Police,Dorset Police,-2.342706,50.747870,On or near THE GREEN,E01020540,West Dorset 004E,Investigation complete; no suspect identified
36c85a11b675cffc45f7663c6c6f84c88944134291cccf6a7351c8d984532726,2012-11,Dorset Police,Dorset Police,-2.154409,50.857100,On or near WIMBORNE ROAD,E01020437,North Dorset 007C,Investigation complete; no suspect identified
06745353b9be7f9dd4aa8cd3c9eb7e9d17d3b0e79e46b348db5140673f9e3cc6,2012-11,Dorset Police,Dorset Police,-2.191624,51.007379,On or near Parking Area,E01020454,North Dorset 003A,Investigation complete; no suspect identified
74f35e19644beb4964c62e4cc00f41bd78fe080edcc1b16c533e8b54beeee486,2012-11,Dorset Police,Dorset Police,-2.037277,50.741274,On or near BEACON PARK CRESCENT,E01020475,Purbeck 002E,Investigation complete; no suspect identified
9d28dc32e688740b0d64a0485ff3f43eb82277d09e98f51d721aab30e1e0dea9,2012-11,Dorset Police,Dorset Police,-2.088036,50.723072,On or near FANCY'S ROW,E01020476,Purbeck 003A,Investigation complete; no suspect identified
34a3138fea21c73c5b52f92fd406beefbcfdfe7a7e19fe5cbf335de3b4299b73,2012-11,Dorset Police,Dorset Police,-2.748218,50.738158,On or near Sports/Recreation Area,E01020501,West Dorset 006D,Investigation complete; no suspect identified
3b89d8b483576217a2fb906caac5ae503cae364cbf17887dfc0d6cac645b6f6d,2012-11,Dorset Police,Dorset Police,-2.456627,50.622840,On or near GROSVENOR ROAD,E01020556,Weymouth and Portland 004D,Investigation complete; no suspect identified
575078f88db52fde12a5b12843bb7465102ff712bf291afdaad20baa9266ca91,2012-11,Dorset Police,Dorset Police,-2.460203,50.611207,On or near STAVORDALE ROAD,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
3d48eb96ee80c3b61d9d176ee6df9dc02cb283fe95336eba2d450e345a73b6eb,2012-11,Dorset Police,Dorset Police,-2.454136,50.604900,On or near NEWBERRY ROAD,E01020581,Weymouth and Portland 004E,Investigation complete; no suspect identified
f3625d9f88e3de1414a200b5b6c2f70859afdf3df71b4d6c1857f297d502a0ea,2012-11,Dorset Police,Dorset Police,-1.800840,50.752180,On or near KATTERNS CLOSE,E01020366,Christchurch 002E,Investigation complete; no suspect identified
d4ce22e029575faa0775f85f50dead8dafde8ac56e7d81a207fe21e3dd4ce683,2012-11,Dorset Police,Dorset Police,-1.892000,50.784161,On or near LINDEN ROAD,E01020402,East Dorset 011E,Investigation complete; no suspect identified
25b034ba0041c1c5037c4ae284fe645108c6b1e1ddedb5fd63a8b2dcebcacecf,2012-11,Dorset Police,Dorset Police,-1.845479,50.834134,On or near BRACKEN CLOSE,E01020406,East Dorset 004D,Investigation complete; no suspect identified
1757d6ac6734f1c1636187f5d530004da7ca89c95836c105be2617cfb2d7dac6,2012-11,Dorset Police,Dorset Police,-1.986993,50.800108,On or near MILL LANE,E01020428,East Dorset 010C,Investigation complete; no suspect identified
198291c49b79b5c6c581246eabb207df45f3956892c1109b6e715c1492ee6b3e,2012-11,Dorset Police,Dorset Police,-2.274931,50.896202,On or near BACK LANE,E01020441,North Dorset 008D,Investigation complete; no suspect identified
b73fdc05d4e6765fcd13e6e2ef66a2ee990ae40c8c844dfcdfbe48349a39fd78,2012-11,Dorset Police,Dorset Police,-2.282198,51.009119,On or near SANDILANDS CLOSE,E01020462,North Dorset 002D,Investigation complete; no suspect identified
9fb686128b0bc2fd7211011743075ac091610fe206a24c7dc9a89faa2e6cb95e,2012-11,Dorset Police,Dorset Police,-2.028007,50.738875,On or near UPTON COURT,E01020472,Purbeck 002B,Investigation complete; no suspect identified
ec74ab47607dadadbafeb0e4c990b943bbca31377bb448028f4b1baa0c883ac4,2012-11,Dorset Police,Dorset Police,-2.249753,50.625500,On or near SHIRLEY CLOSE,E01020489,Purbeck 004A,Investigation complete; no suspect identified
ae35715195db097c79617f2f5c29c61063b1400fec6dc5d99b0ab55f0b87946a,2012-11,Dorset Police,Dorset Police,-2.763424,50.737313,On or near FULBROOKS LANE,E01020500,West Dorset 006C,Investigation complete; no suspect identified
37de143c5f13241932f015d99c053a9aeb5888e19fe90db4c4c8c5e642180298,2012-11,Dorset Police,Dorset Police,-2.453261,50.644760,On or near KIMBERLEY CLOSE,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
ae6c76478a15b55d4cca5a9c0210653aaf78300df3a2f399d224abc0d1105e5c,2012-11,Dorset Police,Dorset Police,-2.455489,50.614760,On or near UPWAY STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
013141ab84248a7936d265819267141c3cc189a96f2e7ea4f3d2c51901d88924,2012-11,Dorset Police,Dorset Police,-2.436725,50.543670,On or near PARK ROAD,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
9f90c9352f29c6a4ee9150b94cc287647ee39d0835827ca2b24d63380a53b90c,2012-11,Dorset Police,Dorset Police,-2.475946,50.592861,On or near PARKMEAD ROAD,E01020586,Weymouth and Portland 007A,Investigation complete; no suspect identified
2434e877ae5e58cc9d5ba2457102a20198848a5880245741f2d297dfa1c22eab,2012-11,Dorset Police,Dorset Police,-2.342912,50.745001,On or near CHAPEL VIEW,E01020540,West Dorset 004E,Investigation complete; no suspect identified
53c0d7d1ade98dae290bf333607a8bfbd289d3f94fe14b04a9741dad1dc78837,2012-11,Dorset Police,Dorset Police,-1.965532,50.808296,On or near KYRCHIL LANE,E01020381,East Dorset 007D,Investigation complete; no suspect identified
d7b389f750b5f74d44e68689570f60277dee094bf14ef89954cdeab14700cf54,2012-11,Dorset Police,Dorset Police,-1.892000,50.784161,On or near LINDEN ROAD,E01020402,East Dorset 011E,Investigation complete; no suspect identified
812e25354f4076808c087e3bcda9d4d9ea90e43ec4941017f94c0aa70e049c73,2012-11,Dorset Police,Dorset Police,-1.885283,50.851023,On or near JUNIPER CLOSE,E01020411,East Dorset 003A,Investigation complete; no suspect identified
258590e7f5b589975d93850e06f7354ec0bfb50d463bcd0623b0ae5975c1a9c4,2012-11,Dorset Police,Dorset Police,-1.876863,50.882173,On or near Sports/Recreation Area,E01020420,East Dorset 002E,Investigation complete; no suspect identified
a14db6e576e7d14f73fe9d91022c4b0935872d97694be4b81cb6c8fa7b30dbe7,2012-11,Dorset Police,Dorset Police,-2.286265,51.056058,On or near POST OFFICE ROAD,E01020450,North Dorset 002B,Investigation complete; no suspect identified
9a2ef2b92a6a41463f47fcc5a439a813ead2528e891d9eccf7ff5a260c297d12,2012-11,Dorset Police,Dorset Police,-2.288848,51.040135,On or near IVY CLOSE,E01020463,North Dorset 001C,Investigation complete; no suspect identified
bf01145333f2cbd1b16667042dbf3819d9f890e4c729a5b653bb9be71c44f73b,2012-11,Dorset Police,Dorset Police,-1.968009,50.608309,On or near GORDON ROAD,E01020482,Purbeck 006E,Investigation complete; no suspect identified
8c97645abdd19ad72fbaa9370f83049799f71d571ca1986bfa61d61311ef0245,2012-11,Dorset Police,Dorset Police,-2.429487,50.716064,On or near LONDON ROAD,E01020518,West Dorset 010A,Investigation complete; no suspect identified
58d48a54e14d88309a41b5032016db7d8b1801deee9eb9e42e5e2b808b3d4af2,2012-11,Dorset Police,Dorset Police,-2.458832,50.622768,On or near CALEDONIAN CLOSE,E01020556,Weymouth and Portland 004D,Investigation complete; no suspect identified
18a03be5cc6a330261b910b5fa636a20d14fb4ed0a1ff655b58c507864196155,2012-11,Dorset Police,Dorset Police,-2.460670,50.608336,On or near Parking Area,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
f6bce258bd53bb632c38a5f4320d40c746c91c1e8086b691c2d8f0cca49f37e0,2012-11,Dorset Police,Dorset Police,-2.469267,50.596009,On or near RYLAND'S LANE,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
5bf715afc652e9316c76eff50571f20ecee3118fba295dc0d06fc0899e72995a,2012-11,Dorset Police,Dorset Police,-2.463490,50.596221,On or near HENRY CLOSE,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
a1cb810701202714bf9aff36abc4d0cafbb281f3a0bc9b6948e69b6bc5b3cd33,2012-11,Dorset Police,Dorset Police,-2.566395,50.775397,On or near HILL VIEW,E01020534,West Dorset 003F,Investigation complete; no suspect identified
df01b6985e19f54d821ecb8f1949ec4227137d0a9470c1bf01084bc588bcc075,2012-11,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
59ec02e1f8049245f0249b32635f2a7b68242f444df2693ccbd46952f401a5bd,2012-11,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Investigation complete; no suspect identified
1f5d8f53573e13e8846ad9aecdbc12ff6f8cae4024a4bc14f523882aadf21b20,2012-11,Dorset Police,Dorset Police,-1.891886,50.796498,On or near SHERBORNE DRIVE,E01020395,East Dorset 011A,Investigation complete; no suspect identified
c4c49013265ea425d3dd3d03a9edca71d141880118169528868a35ad7a1fa6c5,2012-11,Dorset Police,Dorset Police,-1.907412,50.787726,On or near Sports/Recreation Area,E01020399,East Dorset 011B,Investigation complete; no suspect identified
fbdee8854545dbe1c7ece1f510fece39b22dd60d8f4df5108892e51e35a3d5f2,2012-11,Dorset Police,Dorset Police,-2.153819,50.859070,On or near HAMBLEDON CLOSE,E01020437,North Dorset 007C,Investigation complete; no suspect identified
eae7d2d1f0ee58affbdf061b3e16820b1eeedf93947d8074a9054383125fe0a9,2012-11,Dorset Police,Dorset Police,-2.166315,50.849233,On or near BADGER SETT,E01020452,North Dorset 006B,Investigation complete; no suspect identified
fad62f36a9aa3da094579400dc5c3ff6cdbea654f0e8cb9bcce3b24f4500682e,2012-11,Dorset Police,Dorset Police,-2.292773,50.705157,On or near THE COMMON,E01020490,Purbeck 004B,Investigation complete; no suspect identified
83e72a8a01c68582fd3240afdd29223247cf2fb17ae5df8dc6e6042a2d01bdbc,2012-11,Dorset Police,Dorset Police,-2.744647,50.747992,On or near CORBIN WAY,E01020498,West Dorset 006A,Investigation complete; no suspect identified
65545c139febe9d9a51b487d253b7bf1e7b3c9b5ea85baefbe46c27f33399442,2012-11,Dorset Police,Dorset Police,-2.457210,50.608593,On or near Parking Area,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
3faed2bd928348214b0c0a3732a535e59480020c12e845fa29f2fe6a09e2a4fb,2012-11,Dorset Police,Dorset Police,-2.458721,50.624459,On or near SOUTHFIELD AVENUE,E01020561,Weymouth and Portland 002E,Investigation complete; no suspect identified
4f1821c0289be84e3eeceebbbb1e993b87953026b5125c718662c88d1d8d7543,2012-11,Dorset Police,Dorset Police,-2.470455,50.644350,On or near BROADLANDS ROAD,E01020579,Weymouth and Portland 003D,Investigation complete; no suspect identified
f31e75798c55ad8924b097880e032e08d409ee85ac58874fe8f4e841ed0e8b01,2012-11,Dorset Police,Dorset Police,-1.974972,50.804351,On or near HIGHLAND ROAD,E01020380,East Dorset 007C,Investigation complete; no suspect identified
ecea8642f40a5279052374353d1c0a45787a2aec8f6ec31011939d0f07fe25ee,2012-11,Dorset Police,Dorset Police,-1.927728,50.805249,On or near CHESTNUT GROVE,E01020408,East Dorset 009E,Investigation complete; no suspect identified
4c4e1ade6033b3af2ff2800929b486674c64518aa96746facb3f833edb2b7a80,2012-11,Dorset Police,Dorset Police,-2.200536,50.912459,On or near MAIN STREET,E01020445,North Dorset 005B,Investigation complete; no suspect identified
6b8258800a4864cc394cfa22da0852f071336e0ac7c411eedb9841b95fbce05b,2012-11,Dorset Police,Dorset Police,-2.317068,50.857293,On or near Park/Open Space,E01020448,North Dorset 008E,Investigation complete; no suspect identified
c5cf4685c4e40d05ed3c118265e04ccb9795b05839c4e2bf62166e674205cd61,2012-11,Dorset Police,Dorset Police,-2.028547,50.741717,On or near TURBARY COURT,E01020472,Purbeck 002B,Investigation complete; no suspect identified
f2fd226ead9ab35c93e4996c0dbd8583ca7a618112bfa0b2aabf4514598210a2,2012-11,Dorset Police,Dorset Police,-2.587439,50.930028,On or near WESTBURY,E01020497,West Dorset 002A,Investigation complete; no suspect identified
32f4a794db73a419d34c121fac724954ea9ae269d7332e8d44224bf7a74988b1,2012-11,Dorset Police,Dorset Police,-2.499717,50.613688,On or near AUSTRALIA ROAD,E01020515,West Dorset 012D,Investigation complete; no suspect identified
f0dc6c73996babf8c46cda8902785578432f1a2c3f91b20da6aa1ba132684256,2012-11,Dorset Police,Dorset Police,-2.425462,50.712715,On or near LITTLE BRITAIN,E01020518,West Dorset 010A,Investigation complete; no suspect identified
1c5160c99519e6c9eb3571a599573c4e63c918fe08a3c0e5f5c03d7aac387eff,2012-11,Dorset Police,Dorset Police,-2.425142,50.649110,On or near STROUDLEY CRESCENT,E01020559,Weymouth and Portland 002C,Investigation complete; no suspect identified
9994a9ad81d3ce7eaf80f8885b2220681df3b860d877917d26807a3f48fa963b,2012-11,Dorset Police,Dorset Police,-2.462411,50.651882,On or near NIGHTINGALE DRIVE,E01020571,Weymouth and Portland 001D,Investigation complete; no suspect identified
8ec3cf848966b4375294d17bdc0bb88f1542c3b308fd376e2221ffe2bd8f93e2,2012-11,Dorset Police,Dorset Police,-2.474520,50.598613,On or near BOULTON CLOSE,E01020588,Weymouth and Portland 007C,Investigation complete; no suspect identified
5792aab70aa7c8a318e8959011d3e30ada52c09837ace0fafc74a3916a5adcc8,2012-11,Dorset Police,Dorset Police,-1.690565,50.750699,On or near WYNDHAM ROAD,E01020357,Christchurch 003C,Investigation complete; no suspect identified
b7d1f8b39b3d39097ffc4671b1421b7c06ad82c7aad2717ff170400a5524b224,2012-11,Dorset Police,Dorset Police,-1.978463,50.803210,On or near MARLBOROUGH PLACE,E01020380,East Dorset 007C,Investigation complete; no suspect identified
0510a1fc511034e17e3479c2f7bb423792f53f22556b1a5fc9449aeac36eb44a,2012-11,Dorset Police,Dorset Police,-1.901258,50.806731,On or near STANFIELD ROAD,E01020408,East Dorset 009E,Investigation complete; no suspect identified
eb6f3f53d9973cbff826cf39d6f66f2425d78906e6f0e6883204d0dcdfb56835,2012-11,Dorset Police,Dorset Police,-1.881825,50.819716,On or near TEASEL WAY,E01020423,East Dorset 006C,Investigation complete; no suspect identified
658afc6ea31cecf175f8637e80b077070cf34aabca607e990f3e731db5a8dab9,2012-11,Dorset Police,Dorset Police,-2.153819,50.859070,On or near HAMBLEDON CLOSE,E01020437,North Dorset 007C,Investigation complete; no suspect identified
0cf2589e76bc9be81dc1adf782abf6e40356253f1fc82333e18f876a8399b80b,2012-11,Dorset Police,Dorset Police,-1.957426,50.605625,On or near ST VAST'S ROAD,E01020481,Purbeck 006D,Investigation complete; no suspect identified
f864982c310144d3f479b1ce06cadd58617c1f5ff05b765d71ca54bc5e772ca7,2012-11,Dorset Police,Dorset Police,-2.781740,50.737740,On or near Sports/Recreation Area,E01020517,West Dorset 007B,Investigation complete; no suspect identified
cac42aaad45025a892c952c5c4fcca641277e5c85715da29cd51f9259240348c,2012-11,Dorset Police,Dorset Police,-2.455358,50.611442,On or near CAROLINE PLACE,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
c6447503672858281f60cead2563f53fcae9618017d9d293143f547e9e0b7fe6,2012-11,Dorset Police,Dorset Police,-2.436856,50.644822,On or near LITTLEMOOR ROAD,E01020559,Weymouth and Portland 002C,Investigation complete; no suspect identified
85aa2111d73fcea7e5c62699e5e4c0acd74d4d5d39de911cdbc983e4f3eee3ff,2012-11,Dorset Police,Dorset Police,-2.436725,50.543670,On or near PARK ROAD,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
a32c85e5a8c24cc249ad9616a9da5fe9955fc2ac9924f558f92c22ed66abc46e,2012-11,Dorset Police,Dorset Police,-2.469082,50.614409,On or near LINKS ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
cd864738262049e7115e82653d8d5a345809e7f12ce303dd976d76fad6a4d778,2012-11,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
2e3dae94405fa46e4035bba8e93d4d83698f55e5e39ef1b7ee518f50a559ffc2,2012-11,Dorset Police,Dorset Police,-1.786748,50.733774,On or near STOUR ROAD,E01020367,Christchurch 006D,Investigation complete; no suspect identified
161bfcaf0b1e7af5a09fd7dcb7c4ee89f2d991b71598422a73a26f192e1f286e,2012-11,Dorset Police,Dorset Police,-1.833443,50.912235,On or near LIME TREE CLOSE,E01020373,East Dorset 001A,Investigation complete; no suspect identified
