Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
535d6003e30584fb2851f9b8c0a3b317fc3c297257be72ffa82a20acbfda52f1,2014-02,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
c7083250a65e8f708569950c76769858202cd7ea38e0a0eb44a6818324f42afb,2014-02,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
3a946f042cdd29990e66b6d3e4da5f6a48237da4ac44a48f1bee05bdfe88f283,2014-02,Dorset Police,Dorset Police,-1.980944,50.740289,On or near BANBURY ROAD,E01015416,Poole 004E,Suspect charged
3a946f042cdd29990e66b6d3e4da5f6a48237da4ac44a48f1bee05bdfe88f283,2014-02,Dorset Police,Dorset Police,-1.980944,50.740289,On or near BANBURY ROAD,E01015416,Poole 004E,Suspect charged
d85a29dbea6fb1770859794bd852d424a4e5c132d1b350dc8294e7f5a9a4466b,2014-02,Dorset Police,Dorset Police,-1.938606,50.734420,On or near JACKSON ROAD,E01015438,Poole 008A,Suspect charged
9d9aed6538a21e9e949072dc58d3107725ac5095665a193a3c54fac843cadb0a,2014-02,Dorset Police,Dorset Police,-1.862325,50.721190,On or near WESTON DRIVE,E01015285,Bournemouth 021A,Suspect charged
9d9aed6538a21e9e949072dc58d3107725ac5095665a193a3c54fac843cadb0a,2014-02,Dorset Police,Dorset Police,-1.862325,50.721190,On or near WESTON DRIVE,E01015285,Bournemouth 021A,Suspect charged
1d07026010a8d125e3d9d66dc0e8ffa2d8575c887254a7a676393d72fb910fd7,2014-02,Dorset Police,Dorset Police,-1.980302,50.716404,On or near Parking Area,E01032660,Poole 015G,Suspect charged
44ee4456f8ca5a151d6495ae6312cb5ebabd364b908d3e949e9686a367702298,2014-02,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
730eadd886434fcc4aefd04a1573321a2511c78b6cd0d517385a592e7641a2c2,2014-02,Dorset Police,Dorset Police,-1.978475,50.714569,On or near LIBERTY WAY,E01032660,Poole 015G,Suspect charged
0a5bd9bd6b887de26bee61ffdfdef5388e3a038382e9257ea17bfc45108f3cae,2014-02,Dorset Police,Dorset Police,-1.851430,50.730565,On or near CLEVELAND ROAD,E01015294,Bournemouth 015C,Suspect charged
0a5bd9bd6b887de26bee61ffdfdef5388e3a038382e9257ea17bfc45108f3cae,2014-02,Dorset Police,Dorset Police,-1.851430,50.730565,On or near CLEVELAND ROAD,E01015294,Bournemouth 015C,Suspect charged
d9ff304aa6d30d080bcf9279fae5d34769fefb87d2af6adf09838bdd823e5369,2014-02,Dorset Police,Dorset Police,-1.851430,50.730565,On or near CLEVELAND ROAD,E01015294,Bournemouth 015C,Suspect charged
7d437acfb46f666bf3c7758d3934142c915ef2bda199a3208bf5e103033b86cf,2014-02,Dorset Police,Dorset Police,-1.905103,50.722941,On or near Shopping Area,E01015371,Bournemouth 023A,Suspect charged
ddb7d33e4ef00abfddcf42264ab7495fc6a28c93c212fd9ac562d5a20d3f564b,2014-02,Dorset Police,Dorset Police,-1.918650,50.745253,On or near FRASER ROAD,E01015381,Poole 007B,Suspect charged
649ab304f54463194f5dee28e74a2dfab30f8d9a8e1b57fced13d78c8e763817,2014-02,Dorset Police,Dorset Police,-1.929519,50.755611,On or near HIGH HOWE LANE,E01015308,Bournemouth 002C,Suspect charged
5ece1cea7fcb7fcda9791179c33f118cdf92b552b4bef58a122658ba61dfebd7,2014-02,Dorset Police,Dorset Police,-1.899226,50.761497,On or near CARTWRIGHT CLOSE,E01015305,Bournemouth 001C,Suspect charged
e1043fc70c9f0e94936519893f2590215a4dfe45ae31ec88a44401ebb766e525,2014-02,Dorset Police,Dorset Police,-1.914825,50.728785,On or near BOURNE VALLEY ROAD,E01015386,Poole 009A,Suspect charged
99da55708da381f9f6e7632861470f7b4100a4f0d93cab8299ddf28acb689fcf,2014-02,Dorset Police,Dorset Police,-1.908247,50.730318,On or near COY POND ROAD,E01015389,Poole 009D,Suspect charged
2762a8a7154181bc9f9e09d293830b4ef0f350e7f5415c35c07bd98683ffac0c,2014-02,Dorset Police,Dorset Police,-1.907268,50.731252,On or near WREN CRESCENT,E01015389,Poole 009D,Suspect charged
9801d8d543daec1ce5a38fc55fced4968e564caeb08f1f7499f0f6866836dc9a,2014-02,Dorset Police,Dorset Police,-1.904539,50.728489,On or near BRANKSOME WOOD ROAD,E01015389,Poole 009D,Suspect charged
9801d8d543daec1ce5a38fc55fced4968e564caeb08f1f7499f0f6866836dc9a,2014-02,Dorset Police,Dorset Police,-1.904539,50.728489,On or near BRANKSOME WOOD ROAD,E01015389,Poole 009D,Suspect charged
2a1119a3f4cb4edbd74aedb3523927f6c74c67ba9257862a54e36a9e71d844a0,2014-02,Dorset Police,Dorset Police,-1.910274,50.730112,On or near HAVELOCK ROAD,E01015389,Poole 009D,Suspect charged
2a1119a3f4cb4edbd74aedb3523927f6c74c67ba9257862a54e36a9e71d844a0,2014-02,Dorset Police,Dorset Police,-1.910274,50.730112,On or near HAVELOCK ROAD,E01015389,Poole 009D,Suspect charged
5fac0a54e92187c0c41b2eefd3ae2334b48aad139a27c6adc0d1886c252c4f67,2014-02,Dorset Police,Dorset Police,-1.899442,50.726974,On or near BOURNEWOOD DRIVE,E01033288,Bournemouth 023D,Suspect charged
5fac0a54e92187c0c41b2eefd3ae2334b48aad139a27c6adc0d1886c252c4f67,2014-02,Dorset Police,Dorset Police,-1.899442,50.726974,On or near BOURNEWOOD DRIVE,E01033288,Bournemouth 023D,Suspect charged
d7ede9a8ebaa5c9a3aae6ac8bd5e4cf83b0c54b16611f001b7541e0350ad1576,2014-02,Dorset Police,Dorset Police,-1.897705,50.724257,On or near SURREY GARDENS,E01033288,Bournemouth 023D,Suspect charged
c78f0b5b3c3c9607a51844d613314952da287b6f4037fc2c2cc90cd60d1b7133,2014-02,Dorset Police,Dorset Police,-1.899442,50.726974,On or near BOURNEWOOD DRIVE,E01033288,Bournemouth 023D,Suspect charged
c78f0b5b3c3c9607a51844d613314952da287b6f4037fc2c2cc90cd60d1b7133,2014-02,Dorset Police,Dorset Police,-1.899442,50.726974,On or near BOURNEWOOD DRIVE,E01033288,Bournemouth 023D,Suspect charged
daa52503aeba3dd84efbb838cc98d1c1bf15f236bde4b815d0a29147b89d3c82,2014-02,Dorset Police,Dorset Police,-1.907268,50.731252,On or near WREN CRESCENT,E01015389,Poole 009D,Suspect charged
f52682f93e4d62df248b00b718d03490483e749dec7350311e5f68ffffe6062b,2014-02,Dorset Police,Dorset Police,-1.897705,50.724257,On or near SURREY GARDENS,E01033288,Bournemouth 023D,Suspect charged
9b961ece22791d601c3efa41aee72ca5cdca69640bb6d1b2ff4853928395cb55,2014-02,Dorset Police,Dorset Police,-1.914120,50.726554,On or near SILVER BIRCH CLOSE,E01015386,Poole 009A,Suspect charged
9b961ece22791d601c3efa41aee72ca5cdca69640bb6d1b2ff4853928395cb55,2014-02,Dorset Police,Dorset Police,-1.914120,50.726554,On or near SILVER BIRCH CLOSE,E01015386,Poole 009A,Suspect charged
ef08e62355f8c7ab0f93a0d4e87893f31e9c73a21ec531774f9d0469534301c9,2014-02,Dorset Police,Dorset Police,-2.010217,50.713897,On or near ROCKLEY ROAD,E01015426,Poole 016D,Suspect charged
01caa28a106f4ddacd97bdd37f258b8484e39f0ff4a6a7a88be4cba43b03fb0c,2014-02,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Suspect charged
94e77a6263c68c77e3f4b023f9d7620d89923a88bd2663237d04e3dcc0b27e04,2014-02,Dorset Police,Dorset Police,-1.842558,50.731210,On or near GRANTHAM ROAD,E01015293,Bournemouth 015B,Suspect charged
976797dba79ce3cb3c7f9deaa32eb671e1cf52f5c5213c4c551c917e74ec213a,2014-02,Dorset Police,Dorset Police,-1.911576,50.738468,On or near Petrol Station,E01015387,Poole 009B,Suspect charged
226f892e618629d784fd57ca962e5f30b4f0126d886dcc5b1a3f35b5ec94147c,2014-02,Dorset Police,Dorset Police,-1.926643,50.736832,On or near THE MILLS,E01015385,Poole 007F,Suspect charged
824ab6e0645592b3e556bc0a46e9772144e029a04fdc81dd5cf961a2aac19303,2014-02,Dorset Police,Dorset Police,-1.919191,50.727484,On or near CARDIGAN ROAD,E01015386,Poole 009A,Suspect charged
cdf1045b3345554580108ebe942d614d906302f510225aa21403f3efed1c23b2,2014-02,Dorset Police,Dorset Police,-1.883909,50.717356,On or near ST MICHAEL'S ROAD,E01015367,Bournemouth 024A,Suspect charged
a7337fcc4f711edc42f39301d9112aeaa150d6e8a4b03bc395b61c3addea225f,2014-02,Dorset Police,Dorset Police,-1.874960,50.726960,On or near THE DEANS,E01015287,Bournemouth 017D,Suspect charged
a7337fcc4f711edc42f39301d9112aeaa150d6e8a4b03bc395b61c3addea225f,2014-02,Dorset Police,Dorset Police,-1.874960,50.726960,On or near THE DEANS,E01015287,Bournemouth 017D,Suspect charged
62e8592f5242137d6ed7fffe4f073433d96955714aece20f7aa7902ccb893d05,2014-02,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Suspect charged
62e8592f5242137d6ed7fffe4f073433d96955714aece20f7aa7902ccb893d05,2014-02,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Suspect charged
c79d940cff7a04cfaf79e14fcd83e140efdeff89644aa9a826c22d2725bf0b6b,2014-02,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Suspect charged
c79d940cff7a04cfaf79e14fcd83e140efdeff89644aa9a826c22d2725bf0b6b,2014-02,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Suspect charged
ce018f2980498741d3893da1931b8449f13f2a7017fc641eab84deb3852d1417,2014-02,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Suspect charged
ce018f2980498741d3893da1931b8449f13f2a7017fc641eab84deb3852d1417,2014-02,Dorset Police,Dorset Police,-1.899345,50.712676,On or near STUDLAND ROAD,E01015370,Bournemouth 024D,Suspect charged
db8568cd96cb3aa4b25987443026db62cc7727dc5c80d84a6cbfa07979a36724,2014-02,Dorset Police,Dorset Police,-1.887830,50.754283,On or near ST THOMAS'S CLOSE,E01015337,Bournemouth 003E,Suspect charged
9073f92f177e6a4a53de772af06490e429b13a5a10ee344c88143c6c1cd58d14,2014-02,Dorset Police,Dorset Police,-1.817428,50.726119,On or near SOUTHBOURNE LANE WEST,E01015365,Bournemouth 018D,Suspect charged
a49d326c3f6ed2182b4377d14b813dd512b39a2de9cfd2043f2e7b3a45ba9eeb,2014-02,Dorset Police,Dorset Police,-1.902625,50.756509,On or near NORCLIFFE CLOSE,E01015310,Bournemouth 007A,Offender given a caution
b7e34e975949ea0290edd6054c48525ec5dff7c75ed4dfcabf1af6979edc39a8,2014-02,Dorset Police,Dorset Police,-2.027758,50.725009,On or near SHIPSTAL CLOSE,E01015430,Poole 014D,Local resolution
e1ac90025641fae2ee8bcaf2e14d7bfa8de7b7c26f684f18d2e3b45af1d5dc1f,2014-02,Dorset Police,Dorset Police,-1.839827,50.726062,On or near Parking Area,E01015282,Bournemouth 019E,Suspect charged
e1ac90025641fae2ee8bcaf2e14d7bfa8de7b7c26f684f18d2e3b45af1d5dc1f,2014-02,Dorset Police,Dorset Police,-1.839827,50.726062,On or near Parking Area,E01015282,Bournemouth 019E,Suspect charged
69840900cee3abd7973e8ae108d94b404fd0b54ebb7a88de76e7392b9e960f92,2014-02,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Local resolution
732b65b2d685d1eaa6079f95844b45f686ff888d840d04c34df4a6355b100ef9,2014-02,Dorset Police,Dorset Police,-1.946120,50.743237,On or near Petrol Station,E01015443,Poole 008E,Local resolution
70032510054604703609a4a730e7e885c5f1423305273619e27997d44d64c9e2,2014-02,Dorset Police,Dorset Police,-2.730369,50.810519,On or near GERRARDS GREEN,E01020496,West Dorset 003C,Suspect charged
70032510054604703609a4a730e7e885c5f1423305273619e27997d44d64c9e2,2014-02,Dorset Police,Dorset Police,-2.730369,50.810519,On or near GERRARDS GREEN,E01020496,West Dorset 003C,Suspect charged
f740fac5a2d0f537ce1bd2367d0c5c55c16aa47e3610cb993446c99d2b8f984b,2014-02,Dorset Police,Dorset Police,-2.274334,51.038750,On or near BARNABY MEAD,E01020443,North Dorset 001A,Suspect charged
f740fac5a2d0f537ce1bd2367d0c5c55c16aa47e3610cb993446c99d2b8f984b,2014-02,Dorset Police,Dorset Police,-2.274334,51.038750,On or near BARNABY MEAD,E01020443,North Dorset 001A,Suspect charged
ae17fab3bf509602d9b6b6ef446503c3685dfb002d59b9711bba2d4a9c2af849,2014-02,Dorset Police,Dorset Police,-2.437866,50.712345,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
ae17fab3bf509602d9b6b6ef446503c3685dfb002d59b9711bba2d4a9c2af849,2014-02,Dorset Police,Dorset Police,-2.437866,50.712345,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
95b411048bde409480674c234d6f7784cca5e3fced24115af59344a2b10cf852,2014-02,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
95b411048bde409480674c234d6f7784cca5e3fced24115af59344a2b10cf852,2014-02,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
0e2e8ffa5d9dbd8b07d2acf064f4c89dc6a8fe4970c4b2a8d6de80a52d179093,2014-02,Dorset Police,Dorset Police,-2.449973,50.541839,On or near WOOLCOMBE ROAD,E01020564,Weymouth and Portland 009B,Suspect charged
3a0cad350905c7470382ea4286e64eff061d56f3690b3f7864034dc9def7009e,2014-02,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Suspect charged
3a0cad350905c7470382ea4286e64eff061d56f3690b3f7864034dc9def7009e,2014-02,Dorset Police,Dorset Police,-2.166153,50.855609,On or near Nightclub,E01020438,North Dorset 007D,Suspect charged
7dfb65706ca2ac3d68a09755be37a05c97dc639bf59c2e2c28823d67d5a969cb,2014-02,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
7dfb65706ca2ac3d68a09755be37a05c97dc639bf59c2e2c28823d67d5a969cb,2014-02,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
8ffbaa720334ad67bc2355d464433e6ebcee4ee5fac322da1e79cae28cc58833,2014-02,Dorset Police,Dorset Police,-2.760475,50.732863,On or near Parking Area,E01020503,West Dorset 008B,Suspect charged
7f80158f03dea6c9c6916a0e8b31f43354b8c0d66c1a8a54d639afc17a96d7e5,2014-02,Dorset Police,Dorset Police,-2.760475,50.732863,On or near Parking Area,E01020503,West Dorset 008B,Suspect charged
7f80158f03dea6c9c6916a0e8b31f43354b8c0d66c1a8a54d639afc17a96d7e5,2014-02,Dorset Police,Dorset Police,-2.760475,50.732863,On or near Parking Area,E01020503,West Dorset 008B,Suspect charged
c2179f2f5f40eb8cd5682002373121df627111888d720590771036c53f3f18ec,2014-02,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Suspect charged
be1aa3ac5082281a2171c76ff583c709e7238b5f4d102242ab16056e7385b65b,2014-02,Dorset Police,Dorset Police,-2.464441,50.595210,On or near HOWARD CLOSE,E01020585,Weymouth and Portland 006C,Suspect charged
be1aa3ac5082281a2171c76ff583c709e7238b5f4d102242ab16056e7385b65b,2014-02,Dorset Police,Dorset Police,-2.464441,50.595210,On or near HOWARD CLOSE,E01020585,Weymouth and Portland 006C,Suspect charged
e1f0970fd74bffad053dc2bbe3e92ec799f0fa69f1d8dbd3ed7bafc58bf02e02,2014-02,Dorset Police,Dorset Police,-1.757851,50.731955,On or near Sports/Recreation Area,E01020362,Christchurch 007D,Suspect charged
e1f0970fd74bffad053dc2bbe3e92ec799f0fa69f1d8dbd3ed7bafc58bf02e02,2014-02,Dorset Police,Dorset Police,-1.757851,50.731955,On or near Sports/Recreation Area,E01020362,Christchurch 007D,Suspect charged
152af880faeec636faa4792d0f3fe2d25ff47de5ac11f0b8708291bbc0ea0df1,2014-02,Dorset Police,Dorset Police,-2.457317,50.631254,On or near ST ANDREWS AVENUE,E01020560,Weymouth and Portland 002D,Suspect charged
7cc12b4077f1d9fd87769ff448b4a0cd0ba3d1ab689cf19edca29ab3ba3e093a,2014-02,Dorset Police,Dorset Police,-2.430394,50.716096,On or near Petrol Station,E01020518,West Dorset 010A,Offender given a caution
7cc12b4077f1d9fd87769ff448b4a0cd0ba3d1ab689cf19edca29ab3ba3e093a,2014-02,Dorset Police,Dorset Police,-2.430394,50.716096,On or near Petrol Station,E01020518,West Dorset 010A,Suspect charged
d770723bb4a01ede1d3e77e461dc44d74ef4d3477a810f74d2a55d0fd4071550,2014-02,Dorset Police,Dorset Police,-2.452577,50.608827,On or near ST ALBAN STREET,E01020554,Weymouth and Portland 004B,Suspect charged
d770723bb4a01ede1d3e77e461dc44d74ef4d3477a810f74d2a55d0fd4071550,2014-02,Dorset Police,Dorset Police,-2.452577,50.608827,On or near ST ALBAN STREET,E01020554,Weymouth and Portland 004B,Suspect charged
d770723bb4a01ede1d3e77e461dc44d74ef4d3477a810f74d2a55d0fd4071550,2014-02,Dorset Police,Dorset Police,-2.452577,50.608827,On or near ST ALBAN STREET,E01020554,Weymouth and Portland 004B,Suspect charged
89981ceb47e2d58182f60d36909b0d53af7f86318132dd70917746bc30a96da2,2014-02,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Suspect charged
89981ceb47e2d58182f60d36909b0d53af7f86318132dd70917746bc30a96da2,2014-02,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Suspect charged
88c544d0b7b23beb9c3936b76b13ae8167bdeb242a4f13c36f3db38e14cd661b,2014-02,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Suspect charged
88c544d0b7b23beb9c3936b76b13ae8167bdeb242a4f13c36f3db38e14cd661b,2014-02,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Suspect charged
88ef6fda713087492af29bb747476eba94d98f8b4a307b0df49639e916876c6a,2014-02,Dorset Police,Dorset Police,-2.188585,51.003005,On or near SALISBURY ROAD,E01020455,North Dorset 003B,Offender given a caution
cc840bf5198332f3e6550e673145af19a57e9c314ae1cb5124326c001a038611,2014-02,Dorset Police,Dorset Police,-2.188585,51.003005,On or near SALISBURY ROAD,E01020455,North Dorset 003B,Offender given a caution
255072f924eba48862ede4fc15a534668d286858fc5689c63c121e9ba95dc4dc,2014-02,Dorset Police,Dorset Police,-1.867220,50.869069,On or near BINGHAM DRIVE,E01020412,East Dorset 003B,Local resolution
2300f0fa4dff33559b5d0e953b220deb81b94e0be31a601a5930912d7fc8b0ae,2014-02,Dorset Police,Dorset Police,-2.471563,50.610874,On or near SOUTHVIEW ROAD,E01020577,Weymouth and Portland 005C,Suspect charged
2300f0fa4dff33559b5d0e953b220deb81b94e0be31a601a5930912d7fc8b0ae,2014-02,Dorset Police,Dorset Police,-2.471563,50.610874,On or near SOUTHVIEW ROAD,E01020577,Weymouth and Portland 005C,Suspect charged
dc483a4e5bce89df873c97808f042fcd839747a057373eb9993d99ba6bdcbc81,2014-02,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Suspect charged
6afe03fc9fe028104229f6cdc45ff76e93f905c152bae289e5108ed8172c2289,2014-02,Dorset Police,Dorset Police,-1.778524,50.735000,On or near Shopping Area,E01020367,Christchurch 006D,Suspect charged
9d8b1464e5d3b99fc3c35af2b3fa15b8e4ab04b7b2815180dd72ab8c03f08e0c,2014-02,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Suspect charged
907cd634251bad97fa4366983028721276549f814525e1629b24ba4800454579,2014-02,Dorset Police,Dorset Police,-2.453434,50.609804,On or near NEW STREET,E01020554,Weymouth and Portland 004B,Suspect charged
907cd634251bad97fa4366983028721276549f814525e1629b24ba4800454579,2014-02,Dorset Police,Dorset Police,-2.453434,50.609804,On or near NEW STREET,E01020554,Weymouth and Portland 004B,Suspect charged
1c4753e168141ed0f02bb2dfc368c7f85f3b96c5edb5fdbd0dbfa09512b210f2,2014-02,Dorset Police,Dorset Police,-2.444040,50.718185,On or near MILLER'S CLOSE,E01032643,West Dorset 009G,Suspect charged
2bc7b20d83e805069cb0de575ef0ba63f7cc13bf5f0137e006b07d290cb6575f,2014-02,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
4f6445543da4b5dc952d1790d1db835b846a67f50a4e63218c88f36fe907cd3e,2014-02,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Suspect charged
6e55ab0309e1d9023df212aa48ae7cb2f90bceeb547e31fd5fbbab8cab597efe,2014-02,Dorset Police,Dorset Police,-1.880082,50.740742,On or near Parking Area,E01015374,Bournemouth 009C,Suspect charged
509cb1e1219a0f9aed740ae68f619902a3a6ba6fd1609b18c3a66eb917df5eb0,2014-02,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
509cb1e1219a0f9aed740ae68f619902a3a6ba6fd1609b18c3a66eb917df5eb0,2014-02,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
104c6653c7308739ad96f438082931a9b25715870026b3aff9c250ede74fb379,2014-02,Dorset Police,Dorset Police,-1.977564,50.724758,On or near WIMBORNE ROAD,E01015465,Poole 015A,Suspect charged
104c6653c7308739ad96f438082931a9b25715870026b3aff9c250ede74fb379,2014-02,Dorset Police,Dorset Police,-1.977564,50.724758,On or near WIMBORNE ROAD,E01015465,Poole 015A,Suspect charged
1708f3b8b9231432d36c5b12366afbdaaf6eb0d6b245a055e91abeccab02ae6b,2014-02,Dorset Police,Dorset Police,-1.905234,50.770081,On or near ROOSEVELT CRESCENT,E01015303,Bournemouth 001B,Offender given a caution
8f24e21637d6ea87033db20524f317afbd56016fee972803ad508b6f0e35325a,2014-02,Dorset Police,Dorset Police,-1.905234,50.770081,On or near ROOSEVELT CRESCENT,E01015303,Bournemouth 001B,Offender given a caution
65a855beaba5e476febc895bebda1b353313fe7b0aaef1d1139c777c8b2063ae,2014-02,Dorset Police,Dorset Police,-1.866300,50.723164,On or near LANSDOWNE MEWS,E01015285,Bournemouth 021A,Suspect charged
82e4f77783c17306d1ae0f1ac7a7468ec286dca09acb2d6df8b68ab10d163f24,2014-02,Dorset Police,Dorset Police,-1.875904,50.745135,On or near CALVIN ROAD,E01015374,Bournemouth 009C,Suspect charged
d4012a223cf0393f05c336e386b07b60d9cfdfec3f1a65e97826a1a9c925bd68,2014-02,Dorset Police,Dorset Police,-1.935793,50.729284,On or near CARLTON GROVE,E01015390,Poole 010A,Suspect charged
d4012a223cf0393f05c336e386b07b60d9cfdfec3f1a65e97826a1a9c925bd68,2014-02,Dorset Police,Dorset Police,-1.935793,50.729284,On or near CARLTON GROVE,E01015390,Poole 010A,Suspect charged
b9786214caa5cb12d46665a73fa16a9f34d3a03271d28e65f9612c82bdd94922,2014-02,Dorset Police,Dorset Police,-1.844813,50.726294,On or near RANDOLPH ROAD,E01015282,Bournemouth 019E,Suspect charged
5447a81f053ae8ec6e41a3628f5ba5ada5640a62869dc54a457738f5ef0b27ff,2014-02,Dorset Police,Dorset Police,-1.879460,50.717882,On or near EXETER ROAD,E01015283,Bournemouth 017A,Offender given a caution
6d48641cbd2cba606d83bbed1eb748243bdb3b0410ccdf6e9682809091159d39,2014-02,Dorset Police,Dorset Police,-1.932646,50.740118,On or near Supermarket,E01015385,Poole 007F,Suspect charged
e372d42416c9d7284d0fa48eaa47dd584b9ac2e44dae85b3c9b49149d6f20499,2014-02,Dorset Police,Dorset Police,-1.856653,50.732289,On or near WILKINS GARDENS,E01015327,Bournemouth 015D,Suspect charged
e372d42416c9d7284d0fa48eaa47dd584b9ac2e44dae85b3c9b49149d6f20499,2014-02,Dorset Police,Dorset Police,-1.856653,50.732289,On or near WILKINS GARDENS,E01015327,Bournemouth 015D,Suspect charged
5801391236a205c8a3d3722f4dd3d873646e07ac67ebcbd3ba4fc3e9410f73bf,2014-02,Dorset Police,Dorset Police,-1.856653,50.732289,On or near WILKINS GARDENS,E01015327,Bournemouth 015D,Suspect charged
5801391236a205c8a3d3722f4dd3d873646e07ac67ebcbd3ba4fc3e9410f73bf,2014-02,Dorset Police,Dorset Police,-1.856653,50.732289,On or near WILKINS GARDENS,E01015327,Bournemouth 015D,Suspect charged
37432fd07177846c2ebb8ac5134ef03766f64e622882cfb50b2865db14071e45,2014-02,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Suspect charged
3c573a4b9707b4c6b23cc5fe1ad90441afc8d89687dc11218794b0ed03c9d507,2014-02,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Suspect charged
3c573a4b9707b4c6b23cc5fe1ad90441afc8d89687dc11218794b0ed03c9d507,2014-02,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Suspect charged
3c573a4b9707b4c6b23cc5fe1ad90441afc8d89687dc11218794b0ed03c9d507,2014-02,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Suspect charged
3c573a4b9707b4c6b23cc5fe1ad90441afc8d89687dc11218794b0ed03c9d507,2014-02,Dorset Police,Dorset Police,-1.939604,50.740635,On or near BRIXEY CLOSE,E01015444,Poole 008F,Suspect charged
cc604b4a0f6deb19e7b20c60d80be646a462c8bd687df052f6b03234b913a657,2014-02,Dorset Police,Dorset Police,-1.991399,50.760838,On or near RIDGEWAY,E01015399,Poole 003E,Suspect charged
4391fcfaec6acba0a08843b8eb2bbe84f32fe06f865366be31235da356888421,2014-02,Dorset Police,Dorset Police,-1.819741,50.728749,On or near SOUTHVILLE ROAD,E01015273,Bournemouth 016B,Suspect charged
2b9ba32510811f47ca1e8e919c63e61bebce38969c7ed465d652d786b3a2ea45,2014-02,Dorset Police,Dorset Police,-1.981037,50.718320,On or near Shopping Area,E01032659,Poole 015F,Suspect charged
5849f35dc4cc27b1beba8d3db25b827ff37ea6d84d19e603316cddd66f20df6e,2014-02,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Local resolution
3d80302d7213a2ed7a177bad09b33acfa9d7cdec1f05aee6b70bffc12d9fa2cf,2014-02,Dorset Police,Dorset Police,-1.799743,50.733500,On or near PADFIELD CLOSE,E01015362,Bournemouth 014D,Suspect charged
ad2bddaa710ae7aaa91e7e1916a11a6de589a99140d9e8c650baae57e17d52e8,2014-02,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Suspect charged
