Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7c5c4dd403de3ac6b7f6e0441c80e0d7b1b45ff9f18f01fc410b4d9f56acc596,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.530995,53.249563,On or near GREENBANK LANE,E01018710,Cheshire West and Chester 020B,Offender otherwise dealt with
6e41445a405a94d5bf5a1ec5ccb3fb882715df3318cde9632210df4d4d8e1e87,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.737478,53.341239,On or near Parking Area,E01012431,Halton 012F,Offender fined
72e3ff9123fd0e2c437ff590ee27d48b2daad9584e4c5ed3b2a2b333bb07e8d8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.602852,53.420548,On or near BISHOPS COURT,E01012539,Warrington 006E,Offender otherwise dealt with
6242a806f2b518e73dc0af36a438d8e78aca2d33d839ff73c2a8e4918acb8855,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.487026,53.256439,On or near MAITLAND-WOOD CLOSE,E01018719,Cheshire West and Chester 021E,Defendant found not guilty
9af38cb251f092cff9e064d0cbc692b62cce57fe9915834a4c7e9c59b73fcccd,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.677405,53.337748,On or near STONELEA,E01012444,Halton 010D,Offender sent to prison
cd36600b9fe978aa199eae50caf8986a9dd084f2e575ebfa6376c86bf4abc6e5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.747809,53.332527,On or near CUNNINGHAM DRIVE,E01012429,Halton 012D,Offender sent to prison
9d67ddd08c0367571e7644c360323bb788d684637bfe7998ee056e5ddab17101,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.593075,53.387276,On or near FRIARS GATE,E01033300,Warrington 018F,Court case unable to proceed
ae860de25d3fc6f894636465c35ab609f9029761568ff1f07cdce0831e9da0f6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.914730,53.196887,On or near GREYHOUND PARK ROAD,E01018330,Cheshire West and Chester 034D,Offender sent to prison
eea316e7abecc833d26d34642005ba77379e7ba855577b76e475459a99c4c148,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.557239,53.387907,On or near BOWMAN AVENUE,E01012506,Warrington 020C,Offender sent to prison
7cb0e215fbf695974a8f19f04df5a840a5900d124e901b102b9bb69334fb56bc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.738620,53.389933,On or near A5080,E01012393,Halton 001B,Offender ordered to pay compensation
1a13a5bc1992334f339a085e3866b44332d8fb79dbcafab4db549186f43aa83c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.054802,53.357924,On or near COPPICE CLOSE,E01018587,Cheshire East 001C,Offender given conditional discharge
f47b713a1d92c577a24cf6ee5701dcc525fb8561d986df23b36afcc3f150980a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.721326,53.275027,On or near MANLEY ROAD,E01018690,Cheshire West and Chester 002F,Offender sent to prison
12b5c39ad73a3c33baf6b3e25e1f1d1a0880bc8159393c6e639e79747f7bf6c2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.615461,53.390290,On or near KIMBERLEY STREET,E01012457,Warrington 013D,Offender given conditional discharge
eb080f06f371a57f15780f9600295d34d2b02ec8a15959e9b54a26df6bde8837,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.156610,53.267758,On or near DEVON CLOSE,E01018618,Cheshire East 015B,Offender given suspended prison sentence
ab8859a7da52e152634f9a62a019ef5b26e57b02d7045955a9d748e68347b468,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.453606,53.104019,On or near WALKER STREET,E01018466,Cheshire East 036D,Offender given community sentence
b3cf2dcb75a9f675eee53a0a3513091f3af078cccbd82eccbc06a9a739f1b5ad,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.556320,53.377448,On or near HIGHER KNUTSFORD ROAD,E01012489,Warrington 022D,Offender given community sentence
5b1f74b7dffd970e4e905585eda0accbf2a2a06ecc8f63146a52c87b1ee9eaac,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.893236,53.260280,On or near LLOYD DRIVE,E01018568,Cheshire West and Chester 014D,Offender given community sentence
1ab165bd33ff1d581443d2162afe93ea0788fa31b96a45be9a3e4ae87d3d5eb5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.883359,53.264039,On or near Shopping Area,E01018551,Cheshire West and Chester 011C,Court case unable to proceed
6470a3f468c97ba2b0f760c5bff2064f885a6c1a1c166af99353fd479232227e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.720966,53.340037,On or near CAMBRIDGE STREET,E01012405,Halton 011E,Offender given community sentence
454fdcec7da5b69017dd22e217a20197ce7b889fa6866db703305a680f8754a5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.723912,53.367641,On or near Supermarket,E01012367,Halton 007A,Offender fined
42735cbf88141d8ebb70a333e0cc5fa10316cb035998569d8ed8890df67c9c01,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.445780,53.091068,On or near WALTHALL STREET,E01018489,Cheshire East 043D,Court case unable to proceed
2b9c48b8b61cf3620d0e5492ba3a1b691a79ef91c1cde2b5b0b40bf00406fe74,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.723912,53.367641,On or near Supermarket,E01012367,Halton 007A,Offender given conditional discharge
99ea44c3a9a6d1738f8e9466fea0f660d34e5bb5c3ca747b9ab9ceb9471ea246,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.289225,53.098599,On or near LAWTON ROAD,E01018417,Cheshire East 033B,Offender given community sentence
44d84eaee02ff1c8df8900a99d7b7d96ac5bbd80c3be833c83636fe98a643b7e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.891088,53.190828,On or near Nightclub,E01018326,Cheshire West and Chester 034A,Offender sent to prison
39c19a3392ad91aae22e64c213b68a2251ea9456d349232ad32ec3f4af615f08,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.595079,53.396209,On or near Petrol Station,E01033300,Warrington 018F,Offender fined
76d44f4c1ab1c56d387f81e1805173274e25b0329ad16a4ca239bd98ac8c92cd,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.883359,53.264039,On or near Shopping Area,E01018551,Cheshire West and Chester 011C,Offender given suspended prison sentence
d4aefa650f09b4fb5d0ca82917e047b209abc510a79d80e9e8ecd5b6405850f0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.717842,53.325745,On or near CYPRESS GROVE,E01012399,Halton 013D,Defendant found not guilty
4a276ad464b4178fe4bd30e8182fb764618e625d0b1eca9cac88227c76685703,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.595079,53.396209,On or near Petrol Station,E01033300,Warrington 018F,Offender fined
d96f7a8be13c28f9ef0b755ca5db8fe206abb3c67059a060c702778269bb6474,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.920828,53.209003,On or near CRABWALL PLACE,E01018312,Cheshire West and Chester 029D,Court case unable to proceed
aa9b815fca97e63f0a8c1455ac607f539176b9815d8fb35ad490d11b8f05b801,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.511971,53.261665,On or near TIMBER LANE,E01018714,Cheshire West and Chester 018B,Offender sent to prison
e7ec5c4bf55994ba97a669d62fde304c3137664e9215951cb6ff72657348abd2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.588845,53.390137,On or near NAYLOR STREET,E01033300,Warrington 018F,Offender otherwise dealt with
efcacdc717490ea45924a4c07203747659c1cd405dfa3b47c7aa8011825a4943,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.888563,53.192501,On or near FRODSHAM STREET,E01018326,Cheshire West and Chester 034A,Offender fined
b16560249ba3d4b9839653244b0c492c869f6b1113e2c1e1d350f8ae0e77575b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.899273,53.280802,On or near WOODFIELD ROAD,E01018520,Cheshire West and Chester 007B,Defendant found not guilty
f47b713a1d92c577a24cf6ee5701dcc525fb8561d986df23b36afcc3f150980a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.721326,53.275027,On or near MANLEY ROAD,E01018690,Cheshire West and Chester 002F,Offender sent to prison
524604285c488da262aecb52fc80d144d3fc3bbb28c564bfba250bd6fe1b711b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.506115,53.202516,On or near WHARTON GARDENS,E01018749,Cheshire West and Chester 035D,Offender given community sentence
a292eb43276f4f4774bfe46358c25f6f2e37262b6ed291c9d4b2838779aafe5d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.120026,53.262201,On or near NORTON STREET,E01018629,Cheshire East 016C,Offender sent to prison
ac5fc8ff7963880b8484f8f7ee0e7290238f39cd55cad30aa70937a00324d770,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.730234,53.341859,On or near PENKETHS LANE,E01012430,Halton 012E,Offender given community sentence
4c43e3e1758c2cfd5b944e6cddac2741310e1f6658e90200da6a383159beace2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.603340,53.389121,On or near Supermarket,E01033302,Warrington 018G,Offender sent to prison
99ea44c3a9a6d1738f8e9466fea0f660d34e5bb5c3ca747b9ab9ceb9471ea246,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.289225,53.098599,On or near LAWTON ROAD,E01018417,Cheshire East 033B,Offender given community sentence
96820ceadff92b3730b4b5ff81bfbec46b9898c42b87eded11236c1adb5c1125,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.717066,53.328680,On or near Supermarket,E01012397,Halton 013C,Offender given community sentence
de4d23e6b82d2b98c175c7d055c9462cd4c6236645f6db302e5ae4a053d88f1e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.374554,53.305547,On or near MINSHULL STREET,E01018606,Cheshire East 010C,Defendant found not guilty
a17d4967ad045ba0bd8ab1e2c4391e8f7d4ea7e9538c3b7c326da454dad89ad5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.373331,53.304589,On or near KING STREET,E01018606,Cheshire East 010C,Court case unable to proceed
3fe6beab0169c2b207ab25d77be1fde3b0f3628d82385433160c6b547d70b5aa,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.896070,53.280376,On or near HOLLY ROAD,E01018520,Cheshire West and Chester 007B,Offender fined
6470a3f468c97ba2b0f760c5bff2064f885a6c1a1c166af99353fd479232227e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.720966,53.340037,On or near CAMBRIDGE STREET,E01012405,Halton 011E,Defendant found not guilty
c048de111e79b73c8ddec4ce8e7f228829296a9910a26069ce33cf25e3900cad,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.506298,53.262408,On or near WITTON STREET,E01018714,Cheshire West and Chester 018B,Offender sent to prison
f4f8cf1c50e87d3ca54b684e7780117b8e0b0ab4deca1593505af6bcbc031c38,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.886545,53.189720,On or near LUMLEY PLACE,E01018326,Cheshire West and Chester 034A,Offender fined
a3785ecf53598774092edc127d96c1a505de6b62d7a002b5aada5856fae74912,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.303011,53.096776,On or near Supermarket,E01018389,Cheshire East 040C,Offender fined
9a3026e82eadcabbabd335364e841da3d4ee43bab493bfc564e4151a8bc1b719,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.508130,53.262652,On or near ALBION ROAD,E01018714,Cheshire West and Chester 018B,Offender fined
0273ee4cff7715683ca93630aa81f8c5e8e8f939c825bb6db2ec4b2f5a130206,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.889497,53.266483,On or near EWLOE COURT,E01018551,Cheshire West and Chester 011C,Court case unable to proceed
c242b7aee95314248c4be064c2a888d98670a712b62fd888df9054fe8da77a6f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.847221,53.206052,On or near GUILDEN SUTTON LANE,E01018325,Cheshire West and Chester 039C,Offender given suspended prison sentence
b16560249ba3d4b9839653244b0c492c869f6b1113e2c1e1d350f8ae0e77575b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.899273,53.280802,On or near WOODFIELD ROAD,E01018520,Cheshire West and Chester 007B,Defendant found not guilty
810d39a74fd1ee6b5b149f87655f41d9bdfd226747caf3c36b1f0849e425e5f8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.448810,53.095237,On or near FLAG LANE,E01018497,Cheshire East 039D,Offender given suspended prison sentence
4fa947dec710459004048d8faa2617a2d717a3757f77dc321c654afcb5ba6ada,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.437341,53.087890,On or near Parking Area,E01018447,Cheshire East 045C,Offender sent to prison
37c3d9d829838e2512b98439aa1d8bdf1808a2d6ac3a2860ba77c3fb082d623e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.735965,53.359765,On or near VIOLET STREET,E01012441,Halton 007D,Offender given conditional discharge
42735cbf88141d8ebb70a333e0cc5fa10316cb035998569d8ed8890df67c9c01,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.445780,53.091068,On or near WALTHALL STREET,E01018489,Cheshire East 043D,Court case unable to proceed
ef6fe747917d3a8ac23ddfead22c26ff47cd56d0cd9dd85ef65ab962ebe8a64f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.519774,53.069293,On or near LADY HELEN WALK,E01033373,Cheshire East 050F,Offender given community sentence
b23b3c1c34d81dcd23c6f2c96d5c8fa3991e55dc65ec16ef60f27add04058a95,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.887185,53.191720,On or near Shopping Area,E01018326,Cheshire West and Chester 034A,Offender otherwise dealt with
3a3b41638b0c8128a8451b42301d8d8c6971e146469cd4af4ecb3780ad9753e5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.127119,53.242787,On or near Sports/Recreation Area,E01018638,Cheshire East 021B,Offender sent to prison
f00929eca9f79376139e155c42d8cf801e99052e47a958fdad6d4e85670df4d3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.520631,53.420270,On or near PARTRIDGE CLOSE,E01012466,Warrington 005D,Offender given conditional discharge
80a9b829225a603966e189b13883956e9da0d9e9d4d99f2a1a855f46bfd08c22,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.592571,53.387809,On or near Nightclub,E01033300,Warrington 018F,Offender fined
68f90da46f42c3b83766e5face99a7932bf5c93a09954dc935902390ba665154,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.121209,53.251152,On or near CROSS STREET,E01018639,Cheshire East 021C,Offender sent to prison
92b4f4f3ee746dcb3436420f69a549bb4d474d0d912cc35f9f3ee399058a808a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.475863,53.117685,On or near Hospital,E01018480,Cheshire East 049B,Offender given community sentence
f47b713a1d92c577a24cf6ee5701dcc525fb8561d986df23b36afcc3f150980a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.721326,53.275027,On or near MANLEY ROAD,E01018690,Cheshire West and Chester 002F,Offender sent to prison
fb833666c022a1f20db59a7badba3ed89db21d6d1dc30aa4260f5aa8a5e5b50f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.591786,53.396235,On or near HOUGHTON STREET,E01012483,Warrington 018C,Offender given community sentence
d7e797e8a66c7e59cccd7f068c1307deb9d4ac2b3ddee6680a3ae7a0688809ac,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.549559,53.381147,On or near THELWALL LANE,E01012504,Warrington 020A,Offender sent to prison
c94f8939e5ba0060d2009354d439c8d0bed4f05486038e9345af9efd2a766534,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.158696,53.268160,On or near BECKS LANE,E01018618,Cheshire East 015B,Offender sent to prison
5df1ec7e80b7924f14a65cc87cb602810cbbd5ff44a0ce6cab9c795c46824c1f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.112369,53.252033,On or near HOLLINS ROAD,E01018627,Cheshire East 018E,Offender sent to prison
6403439ed4e913d80407843be5d5c0a5a0dbdf9eb7afe13c51d24213f0d756c5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.913397,53.208835,On or near TENNYSON WALK,E01018310,Cheshire West and Chester 029B,Offender fined
ec9afb336391c221f35e26551c40c25802bf875a59b32cc313142828ffa5e9ba,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885257,53.190404,On or near PRIORY PLACE,E01018326,Cheshire West and Chester 034A,Offender fined
25381388d2d29dcfc2a7afa1c9133031b2816edc5ede52ebf3409d0051da521d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.663171,53.383455,On or near VICTORIA ROAD,E01012529,Warrington 019C,Offender sent to prison
6242a806f2b518e73dc0af36a438d8e78aca2d33d839ff73c2a8e4918acb8855,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.487026,53.256439,On or near MAITLAND-WOOD CLOSE,E01018719,Cheshire West and Chester 021E,Defendant found not guilty
2a60d949f98aac1acceb22b625f3baca241c482211a0b0eec315a2510fc3fe06,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.595703,53.389213,On or near Shopping Area,E01033300,Warrington 018F,Offender given community sentence
99ea44c3a9a6d1738f8e9466fea0f660d34e5bb5c3ca747b9ab9ceb9471ea246,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.289225,53.098599,On or near LAWTON ROAD,E01018417,Cheshire East 033B,Offender given community sentence
1a4b4f326a36cb93434d2e1c84a4dca7544522565f462c7e388f46905e63cce4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.888563,53.192501,On or near FRODSHAM STREET,E01018326,Cheshire West and Chester 034A,Offender sent to prison
cb8397ee9f13ec0b51baad72376756bff04b5c3cb715591c0ab0b58a19b9bba4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.500531,53.257686,On or near KING GEORGE AVENUE,E01018717,Cheshire West and Chester 021D,Defendant found not guilty
106e3551ac398d3d986f470af9434f309ef305b30a307f17c8ca4b2b74ab8578,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.922509,53.208513,On or near BRENTWOOD ROAD,E01018312,Cheshire West and Chester 029D,Offender sent to prison
0fa0b119a2a23a28a3501185048ca53b1f71c1c7fa6000f663e87182d27af6b1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.096406,53.344649,On or near COPPICE ROAD,E01018661,Cheshire East 001D,Offender given suspended prison sentence
bff92642906aac8bf42867bd434629126b78ed31486b59f7fa52275c1fdc14d7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.431739,53.092046,On or near MACON COURT,E01018501,Cheshire East 038C,Offender sent to prison
76f9600d805afcf8d2d62165515c273a2059acc52a05a56be31d17898b8a897e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.718956,53.322296,On or near TARVIN CLOSE,E01012418,Halton 016E,Defendant found not guilty
2887646553b4f27be64181b2897d63f5b64eeb22648a1e4775a20d1672c56c68,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.511971,53.261665,On or near TIMBER LANE,E01018714,Cheshire West and Chester 018B,Offender sent to prison
139a38249b08a7071f3820ad260c4365656fec28c62a4a051d58bcb751d4c395,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.707783,53.325742,On or near Shopping Area,E01012408,Halton 013F,Offender given community sentence
76108ad0946d055e9a8cf69031973798e1144295039fb4f9de61a74734d3ebbe,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.668213,53.323274,On or near BOURNEMOUTH CLOSE,E01012436,Halton 014C,Defendant found not guilty
3d1e26dec1c0c01dcb36af6dd229dbcf24421585c267d244564871ca5ec59bbf,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.884876,53.176276,On or near BERKLEY DRIVE,E01018341,Cheshire West and Chester 043E,Offender sent to prison
af6b5ec7041fa7b2462801da3a366d781bf5ee85b42de9af8554ed62e1d2c8c8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.732354,53.361235,On or near MARKET STREET,E01012441,Halton 007D,Offender given community sentence
463df3332b293a328363260b9f7b1e7b50040f63d8000a1bf8734270c9752b39,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.582633,53.371282,On or near Supermarket,E01012558,Warrington 023D,Offender given conditional discharge
85eab5abd113b65182576edac052d081ee9e152567ae786d7e8c2ff121a9b7a8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.458022,53.104892,On or near BROOM STREET,E01018466,Cheshire East 036D,Offender given community sentence
ecdf041597e22e521bc43372428e60478c0f737e4375240cb74ece9b6f318217,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.713099,53.373513,On or near HOUGHTON STREET,E01012413,Halton 003D,Court case unable to proceed
bd7465d60430657fb3643056a893433e051034b906da21576f1a85b38c93b7b8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.729093,53.336598,On or near LANGDALE ROAD,E01012431,Halton 012F,Offender sent to prison
c7324c703257f30418c4e45545fae027e81c20f9914389e78f71614d86b59e65,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.118591,53.263829,On or near ADELAIDE STREET,E01018629,Cheshire East 016C,Defendant found not guilty
9465c8f6588f76cecd86b47fadf85f5c5e62651a2cfe5fb2e86d153c9e768852,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.444230,53.100063,On or near Parking Area,E01018462,Cheshire East 039A,Offender given suspended prison sentence
89bcf1b1854faf927ea397dd6005be7eeb0ca2ffcb0e4d3fda023bf7a9718d34,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.129134,53.274991,On or near BLUEBELL LANE,E01018642,Cheshire East 014B,Offender given suspended prison sentence
e67ee6b00b228d9494a17c64b988b0f4be9ceaca8c0022e7f0b367b31a753465,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.593432,53.396694,On or near BLUECOAT STREET,E01012483,Warrington 018C,Offender fined
7d50aac748823d99551abcb929f15e0b18d5a97acfac1f0d986ec6fe0f671a01,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.444230,53.100063,On or near Parking Area,E01018462,Cheshire East 039A,Offender sent to prison
3722a486779f25945707c647a5697c4d8806b6b4b156a7b891b00d1e00ea5f23,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.889450,53.207156,On or near BIDSTON CLOSE,E01018363,Cheshire West and Chester 028B,Offender sent to prison
ec4219408c31f85526862f3eb98926f72f22823ffcdd13c9779540fd67a58f7a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.438549,53.090717,On or near WESLEY PLACE,E01018486,Cheshire East 043A,Court case unable to proceed
46004c4df59850ac92ead213e1240f7cc5d56963c6c6ce27eda3f4c41adc6a51,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.725344,53.371435,On or near FOSTER STREET,E01012370,Halton 007B,Court case unable to proceed
5829f9ffc66970d2c891d0e6fbc3905827a3809625fae6eb9badc9fef8df7e2f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.446044,53.106456,On or near BROAD STREET,E01018460,Cheshire East 036B,Court case unable to proceed
ef81c88e3b2fd63b62a167d095e7e9940dbde9413ef1ae57c9355d694130a040,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.913521,53.155501,On or near WREXHAM ROAD,E01018335,Cheshire West and Chester 046A,Defendant found not guilty
9dfac2d958da46406578a927dd7b066fbdff5c998daf33400fbf02bad76dbf77,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.717130,53.339628,On or near TAYLORS ROW,E01012402,Halton 011C,Defendant found not guilty
60cbf7bec4901f8958d2d58f398ca87713db1d171f0480d90688536cd682e0c2,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.724649,53.363232,On or near Shopping Area,E01012441,Halton 007D,Offender given conditional discharge
35b60efb8e77824f10b742cbb5b38d123d512d396f5faa2c794577447aed4f1b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.615461,53.390290,On or near KIMBERLEY STREET,E01012457,Warrington 013D,Defendant found not guilty
f730ad5cf93a5fe3a9657024b3cc4f4a8fd91b3d111a68c0de9b011cc72198fd,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.587580,53.390026,On or near DIAL STREET,E01033300,Warrington 018F,Offender sent to prison
c3277cf739325a831de1c72d1bf0ec8bedf7ecbd2539b93727985121f524d2a8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.475863,53.117685,On or near Hospital,E01018480,Cheshire East 049B,Offender fined
33f4ba99dd62be55fc2029a5fefe820de2186e4caeb04bb79934811815ff74f5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.223177,53.160613,On or near GALBRAITH CLOSE,E01018397,Cheshire East 028A,Defendant found not guilty
6470a3f468c97ba2b0f760c5bff2064f885a6c1a1c166af99353fd479232227e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.720966,53.340037,On or near CAMBRIDGE STREET,E01012405,Halton 011E,Offender given conditional discharge
f4c923fe19b2a349adcc7f8994ea45e0258b61637fcae73504010a494cb17b69,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.879099,53.263217,On or near Supermarket,E01018551,Cheshire West and Chester 011C,Offender fined
ce4b300a2670f5772299f8b3fdf87b910549e5afa47a563b6c9ed795b6552a08,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.105427,53.299545,On or near Sports/Recreation Area,E01018575,Cheshire East 013A,Offender sent to prison
1eed6da5549ae791c6c7700509c7193e9281c0a7d72ed1b460484a23011ec3b6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.433113,53.108428,On or near PRUNUS ROAD,E01018478,Cheshire East 035D,Offender given community sentence
211609a896b48fb2a4a65593297c6e146213f0443b2ef00ae6f71b843ed6c7a8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.892790,53.189925,On or near Nightclub,E01018326,Cheshire West and Chester 034A,Defendant found not guilty
7050de8bbb90491aedb7a17df7bd997cf70dd3225671a72b518fb1f876b7f2e4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.515348,53.193442,On or near A5018,E01018747,Cheshire West and Chester 038D,Offender sent to prison
923eda9abeaae4899f4bdc66ee418021ccb33360199b9c46259c9cfdab302764,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.726046,53.365858,On or near Parking Area,E01012367,Halton 007A,Offender given community sentence
8c9723440755ab134735ad9e834c8c37fa5cb5deea2ba5fdfc6bf38751aec771,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.534123,53.174608,On or near ST CHAD'S FIELDS,E01018740,Cheshire West and Chester 042C,Offender given conditional discharge
3f5ae1f864f288312d66f9eb1234a2a89afcfb9227a8341eab62a96b21ab4e1c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.883658,53.196331,On or near CHESHAM STREET,E01032930,Cheshire West and Chester 033E,Offender sent to prison
4153630add33f9334252fab729992f2295d821344b1d563da584b302fb0a966a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.495699,53.258578,On or near PARKFIELD ROAD,E01018716,Cheshire West and Chester 021C,Offender sent to prison
99ea44c3a9a6d1738f8e9466fea0f660d34e5bb5c3ca747b9ab9ceb9471ea246,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.289225,53.098599,On or near LAWTON ROAD,E01018417,Cheshire East 033B,Offender given community sentence
208e7b331f85aeae1f2f9c34ca3ecc020aca04430ea8ebe726a33d8eeaa48c04,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.758983,53.368978,On or near NORTHWAY,E01012379,Halton 006B,Offender given community sentence
5f4a142cf5058aedb5e4bbbc4e85a4fbbb407845e8750bea6910fb6822a41dac,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.886490,53.264645,On or near COLISEUM WAY,E01018553,Cheshire West and Chester 011E,Offender given community sentence
