Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
98e4803bfad195dc361c2da66e760608ce290fb9ed47d116444c2e31793645b5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227413,51.763895,On or near Parking Area,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
5ade0b03ed91dd6182e06f4f7b85b19dbed01817a723fe39f672c4221a0a52c1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217965,51.769777,On or near BRANCH CLOSE,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
8b74e7bacd65c52caca294b28309b8fb448320eb332162b5248142b000f608a6,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111296,51.705067,On or near THEOBALDS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
b558deecf060a20b44a5260eb044012043d1e09327cd0247f03421edfd751a2e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238300,51.757090,On or near VIGORS CROFT,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
59f884786f80c2af15956d79e27ffad7ca94dbac5ccba26c3bbf01838d00059a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.110608,51.708032,On or near STATION ROAD,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
9802e1219c37f253b19ef74271a16c003a372d93da2166b1cab4d8c6cc5279f0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232845,51.763221,On or near Parking Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
4150a244302c0921be7b1b88cdf83a3e3451e9495624f2ec044a037d875a32d8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236436,51.765892,On or near COMET WAY,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
eeba09078ee50c602250cd5358480f795a2482bc10750b70439854d50dc7794c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223936,51.750201,On or near STANLEY DRIVE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
c40527095d9dbbf4e239552ee88d31921dcc0b98c6f601179bf64a33e3d6c2e6,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226125,51.755342,On or near WOODS AVENUE,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
c7a50fb5f522b0fbee37699dcbe6feefc4a8176d41afe476c51146394b1f0f3b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253639,51.758748,On or near POPLAR AVENUE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
edaab0dd391b4e0a8136a3becafd84491acce96d20b93f61ca44a40babbcb38a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236826,51.806452,On or near AYOT GREEN,E01033313,Welwyn Hatfield 002F,Investigation complete; no suspect identified
71597686b27fad80f0534e6dffdd0df7b271bc2e8e62874bfbf2466e09fe0353,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223091,51.763245,On or near FRENCH HORN LANE,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
a5e09e6733cc4f65f51e3d2c6313422474d75d72ba2701b32a891159cde44db5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228835,51.763107,On or near Supermarket,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
677d7d070b4e6e085f1683897e8e7b067ed890f87de8b18e1931cc54ea2b51bd,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230565,51.761479,On or near Pedestrian Subway,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
9e4d90e5d776e467fe7c19cd7b89b91aa4bd24e3831c7e51daf29a39fcbb0f72,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235328,51.761217,On or near ORCHARD MEAD,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
7afa8703f351dc9e3f61b8ada22489454eb9f8793978dbf7b147567b4b1c420f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212460,51.732286,On or near SIBTHORPE ROAD,E01023964,Welwyn Hatfield 014C,Investigation complete; no suspect identified
4a512ce70afa4cdc6b142acaf0d4282ace42b4d855ef8f6a9f3d66edb2172da0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189542,51.745531,On or near WILDHILL ROAD,E01023910,Welwyn Hatfield 015C,Investigation complete; no suspect identified
bdd176c2743d83cb524605f8096a6c517c357ca19d5d1525e6f8fe69d72d1564,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178863,51.727238,On or near UPLAND DRIVE,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
024fdb3be46b61c13b6a68b3cd8ab69a1d1d9019b948f59b1f360f31e9b3486b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238047,51.754658,On or near INDELLS,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
1c9379f1de5c727e0afdc170e284d38a1aae35614b8aa856cf9ce951998873d5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
dd68b0401d1b093f21113cb6bc6a1b405bfa1189b0e028eb1d90317e607b2579,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178598,51.704637,On or near HEATHFIELD CLOSE,E01023911,Welwyn Hatfield 015D,Investigation complete; no suspect identified
f4a91b653df537e6179918105d25cfc02f840de324e620460e60f641f188c949,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238396,51.759834,On or near MEADOW CROFT,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
89e21642ec18d3cd6edf0c04b55d57168c75a845d63dc37f61bac679a1b7df06,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.214966,51.738511,On or near TRAVELLERS CLOSE,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
fc737723639686dd1dd2c1881030fb7c603230b615db48444c938bf3abd33d02,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247886,51.758762,On or near SELWYN DRIVE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
3c4d8ebaddc60579e703e587d22ba624ca5202004f0ac9e5ec8abcf54ff257f4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224137,51.751733,On or near DEERSWOOD AVENUE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
b6b69b6e26363f6d02efaded019ad95b91894efd947015855e9fedd7e0567065,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180058,51.726330,On or near PINE GROVE,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
2b51b007bab8ff968299115eedc0f9c4e66950663d1cee34addb33f1798dad75,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.244747,51.766466,On or near DRAGON MOTH ROAD,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
687ae70a885f78ab5db1dee740a01dd03162fc0da0ed15f1f3747dbfaf2ff2a1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
dab9ed6ba3d9a035a13ee86a947ed3f26fbcffc4ba1316f9a4cb654c48f464dc,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
d3d8984089fd674467ff4827da7f7dae3a41661d66734115a587d630ad065997,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235087,51.754029,On or near HOLLY CLOSE,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
fb136bfaf42d76d588a5014b00e791c3633f0e2754f5b1ed43bc23594695d97c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.248042,51.765202,On or near DRAGON ROAD,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
3d8099dd2c61f04fc6fa8d11285431ea0fa18eded10fe40d71ab3d7f2c630ee6,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.248042,51.765202,On or near DRAGON ROAD,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
407c0c99859b30ffc691cee0eef625e9c76780cf29980f2927b51f5e3ad118da,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253704,51.758192,On or near BRAMBLE ROAD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
88dfc3bd9b5e741ea591b2aeeb2c041c3c214c6c95183796ef1aa7175ac82019,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253704,51.758192,On or near BRAMBLE ROAD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
734541434256c6a9be85b5e5535b3bfaf07f3843b8d8e87ad30504d82049fdfe,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253704,51.758192,On or near BRAMBLE ROAD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
afcc3cf483f0f8487d0e455d2d8e4fa3ad44e5bad7c875ec64f3deef9617bf30,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235450,51.763305,On or near DE HAVILLAND CLOSE,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
5492d4d527e5b691e45c00ab36336c98f63a9d8bcf7da8fb77b701ef8a0d803a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253704,51.758192,On or near BRAMBLE ROAD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
cabae992a7a2dfcd3328cac5d3e1dfee8cf878d0c91eb2fb379e523fe2b6053e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253704,51.758192,On or near BRAMBLE ROAD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
f86b334be79ecb4da3352bb4c9b105a9339d90cb3a39dd0b470616f8b0d1ae6f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.247430,51.756300,On or near HALTSIDE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
8462e2f16c656783835b86ec9bf7d37cfb96116d2170f769ba40a87644393731,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222164,51.762494,On or near GOLDINGS CRESCENT,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
e6af0e446a8729d02844f18a4993a3b60f18df622d730539a6f34f34cf415660,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.248042,51.765202,On or near DRAGON ROAD,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
1f738290fa66d1d26f1a9914ece6ced2d851ec077e6f8e72af39d678c3d73d77,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
265d5726df4f4eb08daf2cb75e741529aaaaaf1676198ad2e334425615e1cf7d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253704,51.758192,On or near BRAMBLE ROAD,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
239f81e41047def713b6bbe5d1a8efd830a21d544578500d65730b3fd55d68df,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250067,51.758192,On or near ELLENBROOK CRESCENT,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
93d3fcf8dbd8e88059704d45301be2bfd2768ef6c48408f8a21c762e6641895b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229593,51.767084,On or near WELLANDS,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
19fcb3e4cda0bf18dd09206a6b0f86d689bff0d7897bc7b49fe7cc413186ee74,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217721,51.761626,On or near ST ETHELDREDA'S DRIVE,E01023924,Welwyn Hatfield 011A,Investigation complete; no suspect identified
1c8e8fc6653fc75010994ee729f6d3e9de1a5af26871a555db1c2e9c95e7d71c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225652,51.752619,On or near CONEY CLOSE,E01023936,Welwyn Hatfield 013D,Investigation complete; no suspect identified
6d128e609104e0b2bd80bdbc053a3e1ac86d01ee12ed59009cb10e9885a11e5b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.112543,51.708144,On or near Supermarket,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
2050cd65a272a4b92a33a50c461200b88ac83903a1793d9796bc8ac9a0a7a3d4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236700,51.759862,On or near CAVENDISH WAY,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
d152a88b900f409e555046dae2614273a80a3582a89251969a7dc76c939867e7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232542,51.744244,On or near ASH DRIVE,E01023932,Welwyn Hatfield 013A,Investigation complete; no suspect identified
9bdc9d870299a683619867121ddf2e0ffb4d8fbe5cefa533c856725f18d1a06a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235261,51.749572,On or near RYECROFT,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
acb44da5a85eecfe741f475cf48456d9741c10567c84d7af545660b67b16985d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217875,51.764326,On or near ENDYMION ROAD,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
f0423e5eb17590496cb119184c01a180339895da416ff27a30b54cbb7a303e5a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234274,51.749629,On or near BISHOPS RISE,E01023937,Welwyn Hatfield 013E,Investigation complete; no suspect identified
4f212a27585b87464380a2a3da48a922368a0d395497683bbfbf92eaa41571e0,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238396,51.759834,On or near MEADOW CROFT,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
db09d21c3ae588c96efcc06a2cbc4092fe52a264e51109af310719b9bde35534,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236916,51.758400,On or near ALDYKES,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
7956c7414465ebbeeffffea257f52353ba802d9dba055986587b3a0d4b8e79ae,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.115560,51.733416,On or near Park/Open Space,E01023910,Welwyn Hatfield 015C,Investigation complete; no suspect identified
cf89183b9c7b2972759460774f08ee36b5651c1a1c3b1cb620b7eae555160921,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239417,51.747386,On or near GORSE CLOSE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
ee9dcdda9d8a7bf2b753b5f307257c5369e830aa7f5e4ccb0b131a12657a3d50,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227135,51.756193,On or near MAPLE CLOSE,E01023923,Welwyn Hatfield 012D,Investigation complete; no suspect identified
a597208ea1ca01f47b407d0a46fcf020962d6659cfefdee02aa2476ff005715a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243019,51.754966,On or near COLLEGE LANE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
ec5d95452621db75ba5056108994cfc268ff0649b1c6b990bd45b35889e11a2e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243019,51.754966,On or near COLLEGE LANE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
3cce71c956bba52fda439db22705d9e5cfdf6165f8f5038a289a2344a1ffe261,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241168,51.770162,On or near GYPSY MOTH AVENUE,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
77844233151e478013d1dcfe6446dfc087f718ad3f3d7b45465581f29f6665a3,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111296,51.705067,On or near THEOBALDS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
77844233151e478013d1dcfe6446dfc087f718ad3f3d7b45465581f29f6665a3,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111296,51.705067,On or near THEOBALDS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
2adf5f9b9d148a77aab6d34548552dc77fb593f2f6b5aa198227d878522e5e28,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217965,51.769777,On or near BRANCH CLOSE,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
9b6f9416a15217253cd528613ac04579a49c805c3598a223898ff7496a60b9b1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230362,51.762977,On or near Further/Higher Educational Building,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
003207e94c1ff64ef8d28f45ff6b25b39a6a6e38c7b22d78d1e53c3b8943fad5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239630,51.748243,On or near BROOM CLOSE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
37cd0cc1ade82e2bb6e19e84509fe7aa136684f6a2bd8ae3ab829ca2c419536e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.114318,51.703748,On or near SOUTH DRIVE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
9269ae7a855eaa4e28b2de16c9560cc50296b8cc784d244f5531b1626681e920,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222650,51.737215,On or near PARSONAGE ROAD,E01023963,Welwyn Hatfield 014B,Investigation complete; no suspect identified
1ee034981bc465d99144ae6924db7898841e0ab639e287793a115ddf30a32f49,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225346,51.764133,On or near WELLFIELD ROAD,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
a670f71c42ced08d7e6399c3658fac6b8443e76bc8e78b5e5f4b509c0b5473f5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
f807f58dfc82bca780ea8e1269d80a2ff924324603c38c32b303baef908093b3,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.114829,51.711310,On or near KINGSMEAD,E01023948,Welwyn Hatfield 016B,Investigation complete; no suspect identified
1a623e03b998d0326f1e366664cb714589607fe821b379577b223da8a3dc7be8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.250067,51.758192,On or near ELLENBROOK CRESCENT,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
e61d1e247734f67b6022adbd9eee449f09fa87f0fd71ec5420ab4398b3a34b1c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231902,51.757677,On or near HILLCREST,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
54f677e26361a19017578507b6fb07d2bf7d45e1c9f3372fe2394581ad77eca9,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237817,51.765040,On or near GOLDSMITH WAY,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
ca0630a51f60fccd899b23be83003351cbfddc3c9db61905c2ffa197cd47ad7c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241763,51.764551,On or near Bus/Coach Station,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
4a826b2db1bc8397bb8193d002409f5b7300d9e0ee8ef06e17b04d14b9b272d1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222900,51.767747,On or near STONECROSS ROAD,E01023927,Welwyn Hatfield 011D,Investigation complete; no suspect identified
5d29edcdf8e49e73363a61384dd26f52db297f42bb30c88715174df6db3fee4f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221956,51.773335,On or near LONGMEAD,E01033311,Welwyn Hatfield 010F,Investigation complete; no suspect identified
aa530b9f0096aa1c97829b6ceb3d6a2ec377ee92205a68b2d4623024f19e335f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240269,51.758252,On or near BISHOPS CLOSE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
692293a893ca2a775ba336f849e252142d6a08a04b108d18e14512845d026edd,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245957,51.759920,On or near ASHBURY CLOSE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
a619a63dba1098bd7ba103d1116fd9ad61903c8b1fc15c72a6d9dd99ebe9edb1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240381,51.761347,On or near Shopping Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
dc421504a32281d38227d6f168de594bc342f7b24e6cac3c1f62c541273bdae8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232602,51.767210,On or near JASMINE GARDENS,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
dc421504a32281d38227d6f168de594bc342f7b24e6cac3c1f62c541273bdae8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232602,51.767210,On or near JASMINE GARDENS,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
13a214e596555022a6d00f04d5c27d1eb4b015ec1702cc9ea8e58c5ce78613ff,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200912,51.812984,On or near PIPPENS,E01023961,Welwyn Hatfield 003C,Investigation complete; no suspect identified
97935003fdc3e5a5400f18b055286dfeed70e1f39933b2b2fe4b77fa64f34ad8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203173,51.815231,On or near Supermarket,E01023960,Welwyn Hatfield 003B,Investigation complete; no suspect identified
09070598c945d9ee321aa7157b5b67b23f61744a948c30ccb1e798346ff47f72,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191412,51.805321,On or near TEWIN ROAD,E01023912,Welwyn Hatfield 004A,Investigation complete; no suspect identified
2ba1278b9a2570a36617665a79f080d4f06e75981cefd435253c2f4f390d4eef,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222719,51.792284,On or near LEMSFORD LANE,E01023916,Welwyn Hatfield 006A,Investigation complete; no suspect identified
abdbaa509b0712d787c2e87b54705afaeccb8e8a6930e39c7343348b1d530b91,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221601,51.794515,On or near MELBOURNE COURT,E01023916,Welwyn Hatfield 006A,Investigation complete; no suspect identified
b644bbecc790074c2e4910e6ffc54d896bfe50acac94e3a8abeaf64d2411f915,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176415,51.794866,On or near Sports/Recreation Area,E01023944,Welwyn Hatfield 008B,Investigation complete; no suspect identified
c326b4542fdb16c068c363aef1438dcaa65045d746c929d8d24dfa164050c35a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226248,51.820968,On or near WHITE HILL,E01023969,Welwyn Hatfield 002C,Investigation complete; no suspect identified
797a8ea9df50f02a9a57284af0c7e9f93979917d48784adb6b88c2b5dca47b6b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195719,51.841652,On or near TREETOPS,E01023966,Welwyn Hatfield 001B,Investigation complete; no suspect identified
e53564a24be07019868d0481564e1a1e488fa3c73ca2c61f819f1812eade556f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204790,51.806677,On or near WALDEN ROAD,E01023959,Welwyn Hatfield 003A,Investigation complete; no suspect identified
c9612cf43be4d6ccac297e910d9a57b6bfecb976b1222349d6819189b813a0b7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178220,51.797205,On or near ELSONS MEWS,E01023944,Welwyn Hatfield 008B,Investigation complete; no suspect identified
036a84e510e6dd693b6897b0358e9b7c0923aedfce522bf138931e06ddf894d8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190951,51.796916,On or near BARNARD GREEN,E01023958,Welwyn Hatfield 007E,Investigation complete; no suspect identified
c68ea9b3aa337b1ab71134d2410c2fd1d142199886f9b08f53ecb6dac830c01f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226248,51.820968,On or near WHITE HILL,E01023969,Welwyn Hatfield 002C,Investigation complete; no suspect identified
c68ea9b3aa337b1ab71134d2410c2fd1d142199886f9b08f53ecb6dac830c01f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226248,51.820968,On or near WHITE HILL,E01023969,Welwyn Hatfield 002C,Investigation complete; no suspect identified
ae7285c944f43977d4d6010f7f59627355ffd690aca02a1bdaf854a9708b8f6c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190644,51.793350,On or near UPPERFIELD ROAD,E01023957,Welwyn Hatfield 007D,Investigation complete; no suspect identified
70200c34614761e7d22e81a07faa58ced16f4f5926263f0c0929526fec08df50,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208121,51.795452,On or near WILKINS GROVE,E01023917,Welwyn Hatfield 006B,Investigation complete; no suspect identified
60dd5a511d0a82eee869d5e918a33b9d3a3102c6e8724ca5018f115ee7ec9a03,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.170960,51.796723,On or near POPPYFIELDS,E01023953,Welwyn Hatfield 005D,Investigation complete; no suspect identified
e00f37f738f463a1105f8276ad34306c467a1af39d81f5e3c264e71958713c71,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182042,51.854696,On or near LONDON ROAD,E01023967,Welwyn Hatfield 001C,Investigation complete; no suspect identified
8b75dc9144796e539631ba6ccc3eb1e6c1f71ae8ed7250fb102f57ec0c0f2774,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176620,51.797683,On or near ALDBURY GROVE,E01023951,Welwyn Hatfield 005B,Investigation complete; no suspect identified
43d3520fafd47d450b72f0e5c2c4d1c8c5870c7c538709a8cc7f86be6bc8af0f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187912,51.813387,On or near FLEXLEY WOOD,E01023914,Welwyn Hatfield 004C,Investigation complete; no suspect identified
c12c11f91ded3e4276b1b9fc35502e731421f43fd3187710a104c1eda6aee4e8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.170708,51.805810,On or near BUNNSFIELD,E01023913,Welwyn Hatfield 004B,Investigation complete; no suspect identified
052508e6588d5f6eb6f17ee4d6bb9febbd36b10c927d515c2a3e7671e94b862e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201081,51.795992,On or near MOATWOOD GREEN,E01023954,Welwyn Hatfield 007A,Investigation complete; no suspect identified
d1fc628aa0fd81f1844819f7e61e7831a3fb4f85b4686a44782c22a01c2c46b9,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220889,51.790871,On or near AMETHYST WALK,E01023916,Welwyn Hatfield 006A,Investigation complete; no suspect identified
47c19919d8fc1934f7b07fc39d60a706e726ac726eabc13eb0e97c4350b97047,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204587,51.801198,On or near Shopping Area,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
47c19919d8fc1934f7b07fc39d60a706e726ac726eabc13eb0e97c4350b97047,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204587,51.801198,On or near Shopping Area,E01023918,Welwyn Hatfield 006C,Investigation complete; no suspect identified
