Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
19830cf2a4ee0540d00e579577102a160d83194bb4607d87f07ac81d14ce67ec,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.114671,52.068892,On or near WEAVER CLOSE,E01030028,Ipswich 003B,Offender given community sentence
ff53d11ce2ea128385bbae6f650774a88b107e2bf030b1f42ce25541dd374a0c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.744097,52.470296,On or near Further/Higher Educational Building,E01030258,Waveney 007D,Offender sent to prison
f2871a91004727af7ae3bc9b4c9f5dfbe5eed9c07b0b72c48d09d9d3942398fd,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.710780,52.244773,On or near Nightclub,E01030091,St Edmundsbury 006A,Offender fined
d0e491fb85439154f43dd1448526002b31de7fc1267f9fe1b0e1987c7de27cdc,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.438618,52.083578,On or near SWAN LANE,E01030112,St Edmundsbury 012D,Offender sent to prison
778bbd39d3150c9f3e104a01077924ea1ec6b2888307144795b7ed00c4d0134d,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.447103,52.084724,On or near DEBEN ROAD,E01030105,St Edmundsbury 014A,Offender sent to prison
9582d16345f564b35e07daf1063d7ddcc75418429569019c72c3dae5d5f2fb8e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.506926,52.342909,On or near CHURCH WALK,E01029947,Forest Heath 004E,Defendant found not guilty
2ad915cbfdd25117106832f7a562aac70cb8e8cf5e532c124bb9dc7c2010dd7e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.998586,52.185359,On or near Parking Area,E01030071,Mid Suffolk 010B,Offender given conditional discharge
246e0e5c43369fd7d14d480378ef4f0a15e2cd8124050e2528b2b0823ec4be7e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.138314,52.082835,On or near SHENSTONE DRIVE,E01030036,Ipswich 001E,Defendant found not guilty
721036f093bdf21a559d71068629231da7351bb8a62c44d9947f0e5f100950fb,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.737445,52.464624,On or near CLEMENT SQUARE,E01030257,Waveney 008A,Offender given community sentence
a65f736613c34c35465652a69d6c4dbbbc6c5b3fd2a65a5d56e1a47d736c2de1,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Offender sent to prison
39844005ebdd2ff3be8ac0d0d59061487ed9384b75323309af3762dfc5bbf55d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender given community sentence
1af7ed38d175fcc5bf2a53bc3dd72a88dffbd6401b3ba19ab1b167e3bb10719f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.569289,52.427253,On or near LONDON ROAD,E01030286,Waveney 011B,Offender sent to prison
53b9e98e069f846f752c2b56e927ae0f493aa942ddca9e636b372cc9fbbdd1c3,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.264816,51.959072,On or near KITCHENER WAY,E01029874,Babergh 011C,Defendant found not guilty
292f9e9f1ac4c6974d7e508d2f72001e4e01d7733142e532ebec37829ef01d3c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.183279,52.048009,On or near Supermarket,E01029995,Ipswich 014C,Offender sent to prison
abadabf812217c69a9200b92fb0746b125dede2c1fc057efcf502535db6afb4c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.123743,52.037668,On or near ST CATHERINE'S COURT,E01030017,Ipswich 015A,Defendant found not guilty
9fc617d7b5db50993ff5d3e7863442a0afef67cff3040efd01da4d48b4336d22,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.717664,52.248823,On or near COTTON LANE,E01033049,St Edmundsbury 009G,Offender otherwise dealt with
4a1fd42cc9fa3145d2474ab1a5cb7bb10916e465c830b9e68c97e62b71d9148d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Offender fined
e9aeef8a4021d11d597c550358e60cb084bd8d44a175a3fc20abb3805e45b92a,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.997951,52.187677,On or near MILTON ROAD NORTH,E01030071,Mid Suffolk 010B,Offender given community sentence
69a4d308f54115001f3ded79d8792251ce42312365a618c28d84a1273f6e1b5f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.336317,51.958729,On or near CHARLES ROAD,E01030170,Suffolk Coastal 014E,Defendant found not guilty
a97bc57e1f48004d211baf6c8adf4ac1e2c67f0471908fe58246fd4f6a09aa26,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.696110,52.453080,On or near GLENBOURNE WALK,E01030237,Waveney 009C,Offender given conditional discharge
e1701cb665813e371f22efdaa224185284c8884cce2725007331ce379891d08b,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.014255,52.184914,On or near WOODPECKER CLOSE,E01033319,Mid Suffolk 010H,Court case unable to proceed
e2e6fc012b0d3f071ce5e73adc6b88fe441fc5ff291b741ff1ede5b8dc9253c6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.737445,52.464624,On or near CLEMENT SQUARE,E01030257,Waveney 008A,Offender given community sentence
dad7cb0db57937ff964148f6d9271a4c24faf2e6ca1986b6dc019c7b8a4d59dc,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.748190,52.477201,On or near SUMMER ROAD,E01030250,Waveney 004D,Offender sent to prison
1d12047a5939ef3c99fbf64f4e247d825e7888f2b6faa6c9c4706c0ac86a8f3c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Offender given community sentence
e22548a90f5e3d1ed586da1a6bf098a3630f69bf39bee9c143e645a271e95fcc,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.744853,52.469310,On or near GROSVENOR ROAD,E01030258,Waveney 007D,Offender given community sentence
2a6e41fd3e9c1cb01a44ef2a761be01665b62489b04af410b9c7895121b6bc9c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.162786,52.055046,On or near GRIMWADE STREET,E01033129,Ipswich 007H,Offender given community sentence
1e2eea28cbd0e0e1dc11dfa8866841cfea5c32bd08b0c4b36080de356d9be6e4,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.493143,52.213474,On or near CHURCH STREET,E01030209,Suffolk Coastal 003C,Offender sent to prison
3c740781ce7b2b73eed35ff2809b37faec3f34b7f2deeaf4822c4f2315f1a4a4,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.439647,52.081569,On or near Supermarket,E01030113,St Edmundsbury 014E,Offender sent to prison
8fb1ec9d6b3be1282e207157bb4aaf8a190c987feb5c6c0a4ed2b645bd7ad76a,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.064130,52.049452,On or near THORPE'S HILL,E01029877,Babergh 005A,Defendant found not guilty
085c5728bc07af1857cec8f1f91d7188302c4b7a8a92365048071d8ba5021a1d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.179276,52.047712,On or near OSBORNE ROAD,E01029992,Ipswich 011D,Defendant found not guilty
cf132dfed7284682cde39f9ed7d80cb2490d1592f7a7c49bc716d8c9384f95da,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.438618,52.083578,On or near SWAN LANE,E01030112,St Edmundsbury 012D,Offender sent to prison
dca4af7bc26d8321f796785f27d4c58d9e25a974c480fc3f7944171c4677e9f5,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Offender sent to prison
b5b6a1e07b341e6c64e0fe1ec6a4e1cca59cbef5ff9901b319e6689aea031bb1,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Offender given conditional discharge
709890d9ec9cd8ca199f8b1fd3c6e77347170911a4194242c097ce6cc92c74cd,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender given conditional discharge
e5e663bd1987c3e37415de0749bf3cc79a287821a7690055288ce42fa8e583db,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.183594,52.047919,On or near HINES ROAD,E01029995,Ipswich 014C,Defendant found not guilty
7e1833973df0badb09e11f4b1cd9699cbdd86d8ec8d31a3d4b54cc1d2ccb5229,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.693531,52.261355,On or near BEARD ROAD,E01030141,St Edmundsbury 003E,Offender given suspended prison sentence
5362c31580d438e0ff93d6b329dd66479a4dbbfcb17eae6bb96f8a19bea2b99f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.755555,52.483407,On or near MARINERS STREET,E01030247,Waveney 007A,Offender given conditional discharge
5747098370a9dc106496a2b31bb9956d90385d405cd451a1d217cea907f9fe77,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.982723,52.193199,On or near BROOK CLOSE,E01030072,Mid Suffolk 009C,Offender otherwise dealt with
7bff39fef48def11ae4bf68bbad0f58ba6f16b090e19981b39d75dddf4b22a36,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.153387,52.056035,On or near FALCON STREET,E01033125,Ipswich 007G,Offender ordered to pay compensation
a2f0f6c99d7865873a8e354e8774e632eb2af06b9c6d6b277ecdf7999bda1bf0,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender otherwise dealt with
169b1a57d6c167a64335c921be2c6cb7ff939e3c7783f4c3817b3d53a7cc6ea8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.179487,52.051511,On or near UPPER CAVENDISH STREET,E01029990,Ipswich 011B,Offender sent to prison
9eb9beff7eaf2e87f051d3ca6555724b22b2a54670c5831e77f016b7118b5cd9,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.190247,52.042828,On or near SHACKLETON ROAD,E01029996,Ipswich 014D,Offender fined
c49b0123571977f1203a6da6c741c5cc4382cf2a2a067cb5955b60522359f28e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.747771,52.470018,On or near MARINE PARADE,E01030258,Waveney 007D,Offender given conditional discharge
af0d27e4fac2293c80bac745d662eaa857a3012db41850fbc7571eb4c4893cb8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.119173,52.068575,On or near BRAMFORD ROAD,E01030030,Ipswich 003D,Defendant found not guilty
27c4dfc47aa63acbb4b7cdf3e3be79742c01afb8fc1bc6bc8a5331aeb2e5b61e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.724122,52.035451,On or near BLACKFRIARS,E01029920,Babergh 007H,Defendant found not guilty
a61c8fe234ec9633534babf8533186c69aef2b074448ef33b2ff2aaa694212f9,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.570857,52.446265,On or near BOROUGH END,E01030226,Waveney 011A,Offender given community sentence
85b450f8143dfd630407338d0b90b9458216cdb15abad3cce7831943763eb66e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.166559,52.062391,On or near BRANSBY GARDENS,E01030007,Ipswich 005A,Offender given community sentence
288d4eb5032df5a0cb81f64670f8734efad1aba69e2ed3f268c33f4cf5dd31d6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.182450,52.061783,On or near WOODBRIDGE ROAD,E01029964,Ipswich 009B,Offender sent to prison
d4df1b296006ade8970c77919112bc5794d0a4b7ed86e9c4adfa9a03ff918c0c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Offender fined
0e0af06b262f0fe6809caeaa92f481e35c183b3480ee81127c54d593bcffb058,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Offender sent to prison
ccf871187dad8e5fb9858dd226ee01364b46387421f766bffb16650774797f65,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Offender fined
8aed9645090bce549fc4b3b5ba9665e8db6e7851637dc3239bc626523d0683a5,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.354336,52.251746,On or near CLAY HILL,E01030174,Suffolk Coastal 002D,Offender given conditional discharge
31443ae256bef0cb2ab4350ececcb9d852ac61ce9703f8b003f856e6ed26a063,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Offender sent to prison
35cded58a0c3fd36860860ae315048b805fbe806e0ee2c80a7f2f32e0537cac5,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.401845,52.249910,On or near BEAVERBROOK ROAD,E01029954,Forest Heath 006C,Offender given suspended prison sentence
b7d27e49abf6e8471a8497d582c3cdec083fbccf71a235f11fa9808678893952,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.062064,52.341716,On or near MELLIS ROAD,E01030054,Mid Suffolk 002B,Offender given conditional discharge
68651bc98c6fd8820d1a75017c751e870bd82cec004d5d2d2392be4af8e948ec,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.117365,52.068389,On or near LONE BARN COURT,E01030030,Ipswich 003D,Offender sent to prison
55b5f0e4c84418ce3ac2381f809a1a43ba4a3e0ba4de2c367092ecf42dfa68f6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.248378,52.057995,On or near OFFORD CLOSE,E01033444,Suffolk Coastal 010H,Defendant found not guilty
276c8b7e45c81dde4ec7f70a616ec120f27ed6b915370166b76e5d58a493dfd6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.161330,52.067694,On or near MANOR ROAD,E01030011,Ipswich 005E,Offender given community sentence
c63eb887ecb8e9b35b0211d78e3a69d6048befdfc060bf6547ee7b574528799f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.739700,52.465686,On or near LORNE ROAD,E01030254,Waveney 007B,Offender given conditional discharge
8baed7180c64217bb293e6f350a14c260622119db18894aacc855d6a8240adbd,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Offender given conditional discharge
6dcde71e97dbc4ec30ce8da4db1364e733344f2eba659bd307a0df90ac67d4c8,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.753338,52.041993,On or near CHURCH FIELD ROAD,E01029913,Babergh 007B,Offender sent to prison
dcca5edc75c73e5efc0bb8af67d29c51bd62205b491d098416f19ba91e3bb0fc,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.756032,52.482439,On or near HIGH STREET,E01030247,Waveney 007A,Offender given conditional discharge
2c009d4c77b90eb62928f6673d6859bfe96d4ae63484a1076ed8e15d7db3c213,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.354651,51.965035,On or near GAINSBOROUGH ROAD,E01030167,Suffolk Coastal 015D,Court case unable to proceed
72a1505e1e6a3611c5814e242fc35cebc3179755083f86ecf2f38bc596ae4e41,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.406276,52.243534,On or near SUN LANE,E01029925,Forest Heath 008A,Offender given community sentence
9702194e9b9d1d0147ec704c4616c125b220ca43a0b40677682d67232816f43b,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.733764,52.042665,On or near Police Station,E01029912,Babergh 007A,Offender given suspended prison sentence
738e45c77a9e53e0910cc8148a29d5453a897137765d35becf2e7b0b48ee9e29,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.663517,52.380437,On or near Sports/Recreation Area,E01030295,Waveney 014D,Defendant found not guilty
04ed67120ceeb5cbbb3e75974688f6699c3166324fc2b14db82ee50f8490498d,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.402250,52.251700,On or near BILL RICKABY DRIVE,E01029954,Forest Heath 006C,Offender given community sentence
e8f84e07cb3824f745aa2c4c70695c032e8d042ceff58f67ff91300b9e20d451,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.182450,52.061783,On or near WOODBRIDGE ROAD,E01029964,Ipswich 009B,Offender given conditional discharge
8883007b3ff0d29865026b8deafabfc9be73660b5b9b181a1de3b9b9165f3892,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Offender fined
8aadb2bfc0cb9632e751e391852972535ddf554c4406a28c7a92408db19cb127,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.408410,52.244525,On or near Shopping Area,E01029925,Forest Heath 008A,Offender fined
21fe6b11c2bf3bdba5c2f44532f5c411bf6dd2d2f20dc1ce632957bc19e96132,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.192574,52.147167,On or near B1077,E01030057,Mid Suffolk 007B,Offender sent to prison
54c2a8df6a56c65481c8bb94747091c85703cab0b8aa9cdfced971b0ce1e8287,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.000669,52.174801,On or near CHATTISHAM CLOSE,E01030078,Mid Suffolk 010E,Offender given conditional discharge
c02645b24e997d51a2c3051682fd2f1f0e23a08ca9b814a8ef3c9d33f810f31a,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.727792,52.463499,On or near FEN COURT,E01030275,Waveney 008C,Offender given community sentence
1b81fbad96ea9b8e7e5becdbdb4868e45dee476e56d86cd3151541358ef91d79,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Offender given conditional discharge
19e2b89c1d82a6e5d791ab56e3121eba6fdce529d477cccb39b22db7cf630f53,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.737947,52.036182,On or near Parking Area,E01029918,Babergh 007F,Offender given conditional discharge
ed256029c3989e32c078de16af701e88e9c06cdce75365a92564fc83feb70f24,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155021,52.048167,On or near TURIN STREET,E01029968,Ipswich 012A,Defendant found not guilty
445673eacaed361d90ce091480cc1177d30fcc73516a6bb410171875ff8f0941,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.709183,52.232022,On or near Park/Open Space,E01030142,St Edmundsbury 009B,Offender sent to prison
fab168de621fec357afad8501bcc3fde284ca5441108a4f1be4181db1683123b,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Offender given suspended prison sentence
a14548447e2eded4b8a8d3f9ee2f7b34e4cdbf097ef22d25396c2c1c2f7a038f,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.445232,52.082803,On or near RUSHMERE PLACE,E01030105,St Edmundsbury 014A,Offender fined
c409c6ed590ccd4d4c133c0ffe148d28c96fb3212e0baf7b326fb05fe844bf1c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Offender given community sentence
3590c33a01975c4d3966f779dac7b25f01b7ceea31ba42fadef19dac5e6440f7,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.180036,52.046702,On or near LEVINGTON ROAD,E01029992,Ipswich 011D,Offender sent to prison
a1a8e215efc4d21ce8df3dbc19718ad0dfc2009eeb05f9a0ddbad71af065eeeb,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.138314,52.082835,On or near SHENSTONE DRIVE,E01030036,Ipswich 001E,Defendant found not guilty
a2914264ae6ad7c12e4dd42dc5e90a92e056d077ea25c5a4381404b83afd2494,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.743020,52.476681,On or near ASHBY ROAD,E01030265,Waveney 004F,Offender given community sentence
dac6286b1a675bc834d30a309d9a0ba043c4a402939ac4221e1cc2e7f4f6e34e,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Offender sent to prison
57fa8b9a6cbe4f54a20a18372f39e22cc259b9ff9a925982ab87b6904638c1ae,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.135012,52.058441,On or near YARMOUTH ROAD,E01029985,Ipswich 010B,Offender sent to prison
06190f7a67dcbb5b7928f324a6864ce9a78e1830471455061dd8032ac2dac001,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.426759,52.079947,On or near Pedestrian Subway,E01030115,St Edmundsbury 013A,Defendant found not guilty
f4dee020783e354407fd66ae84845d96b17a48d229bda2880a7e73dfc1be8c41,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Offender given community sentence
fe68af57e325809c8362f55a2c13c9492f56d8d4e62e0deaa2a6e0f32e86f229,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.399228,52.254630,On or near MAT DAWSON CLOSE,E01029955,Forest Heath 006D,Offender given community sentence
addbe2f698d1e6bcf6f079add783ace361148ba19ffb9ca8a4adb694f72b7634,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.178440,52.031626,On or near CHESAPEAKE ROAD,E01029982,Ipswich 016E,Offender given community sentence
f0d9d7bf65f2e576149507fb42ac57f251e3314a3ac1f4503dac70e45259e142,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.478891,52.388678,On or near HOLYWELL DROVE,E01032524,Forest Heath 003G,Defendant found not guilty
318a49f6570582eaf9435f2d2e595d5eb5c7139e3b8774bd0abbb8d2d1c80cd9,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender sent to prison
849271cc5eb094648183b6095581d6c90467991e92da1cdaaa88f698b841baa6,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.401845,52.249910,On or near BEAVERBROOK ROAD,E01029954,Forest Heath 006C,Offender given absolute discharge
e34ddd4f527e05e3a736a698f643dbe9d73129d2b6ee24144c44be7da10f213c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.716415,52.456941,On or near ALDWYCK WAY,E01030274,Waveney 008B,Offender given community sentence
fc792a2c63a8ea3d6e917c70feeb23e6a29f6e127db9e25ee5ac50d517287668,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Offender given suspended prison sentence
7c98b68ac58c60e69f5b4ae997be258a48c46b943532ca715bb64634b6deecb6,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.335191,51.965723,On or near CHESTNUT CLOSE,E01030168,Suffolk Coastal 014C,Defendant found not guilty
86c6428a7e6094879a41bd7a8528b210dddb966cf53feb759c18a570699a2c1a,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.134556,52.089204,On or near THURLESTON LANE,E01030045,Mid Suffolk 012C,Court case unable to proceed
1fdaa7df16fa0051108d8c41207630a3e24b1c44627f674ca21489a6f4955c10,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Offender given community sentence
eba3e4c1a37f0bcc5e72bd670c901753f747c99e8e913e80e2870d818ba238c1,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.182727,52.058708,On or near Supermarket,E01029958,Ipswich 007A,Offender sent to prison
f3049595576179664bb154e970ffe47b51b737a40e3eb82de802593f03106f4b,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Offender given conditional discharge
ed256029c3989e32c078de16af701e88e9c06cdce75365a92564fc83feb70f24,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155021,52.048167,On or near TURIN STREET,E01029968,Ipswich 012A,Defendant found not guilty
2a6e41fd3e9c1cb01a44ef2a761be01665b62489b04af410b9c7895121b6bc9c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.162786,52.055046,On or near GRIMWADE STREET,E01033129,Ipswich 007H,Offender given community sentence
ad277078b906c55cfd0f5219df6990f4ed057b3d296a885bbb4dc29cbd2a2f2c,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.153905,52.056759,On or near Shopping Area,E01033125,Ipswich 007G,Offender given suspended prison sentence
86c21d0dcf373bf912bfe8143add34d8e87321202583f94d44c7dcd6e174009d,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.363077,52.328065,On or near Park/Open Space,E01030201,Suffolk Coastal 001A,Offender sent to prison
db930f91a081dfcea70f1cb5b4278e4c3d1fb881677ecfecd7c41590609a27de,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.169736,52.061721,On or near RUSSET ROAD,E01029960,Ipswich 007C,Defendant found not guilty
48ce35e67639062611876b90eba66ce87406d1238c01ef0561ec6f7caab51d8e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.914040,52.238488,On or near STATION ROAD,E01030050,Mid Suffolk 004C,Defendant found not guilty
ca6bab3fcb7d6d8344da2a43f7a77eeb52f8e9ec0414fbcf978aa8c659be58cb,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.112941,52.047803,On or near LONDON ROAD,E01030014,Ipswich 013C,Offender given community sentence
4e67332e547cb5986f3fa7af3adba5a210b66d3537d1a06f584c1f8eebf20792,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.184668,52.056461,On or near Supermarket,E01030003,Ipswich 008B,Defendant found not guilty
5491a19f6a9f8d2552b01d8082ace5243fb1ac851e818464d5035e76c83c30d0,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.393917,52.263470,On or near PERSIMMON WALK,E01029953,Forest Heath 006B,Defendant found not guilty
bd47257fd7617e1ae0c6e1bee9547d1fa00dfe873d6b8f746b8e99d0e2e041cd,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.914456,52.233892,On or near COOKS ROAD,E01030051,Mid Suffolk 006A,Offender given community sentence
5f924cdbefe847ea0fe67fbe7b1bc00d49710399f09c6f6da571fe014dc90182,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.171683,52.057684,On or near BARTHOLOMEW STREET,E01029960,Ipswich 007C,Offender given community sentence
8bfce59f1f9e04f7f15b1fbac311550d635f005f50b1de184810cdb16b469afc,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.127111,52.079203,On or near Supermarket,E01030032,Ipswich 001A,Offender fined
63d2264b4f0b69c174500a39853852b26819ecc2d9fa47b2408de82bbe4a1742,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.961333,52.197677,On or near NORTHFIELD ROAD,E01030063,Mid Suffolk 009A,Offender fined
9c207ee59590c7eea831ed0b144992bbb1a4c638debf28a061efa2558e83302d,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.427915,52.083242,On or near FERN GROVE,E01030109,St Edmundsbury 012A,Court case unable to proceed
ef3be5f3c50454fe56a878bb40209143f1e3751e1c4437a6940c77e1be43775f,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.155254,52.058719,On or near TOWER STREET,E01033129,Ipswich 007H,Offender sent to prison
9582d16345f564b35e07daf1063d7ddcc75418429569019c72c3dae5d5f2fb8e,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.506926,52.342909,On or near CHURCH WALK,E01029947,Forest Heath 004E,Defendant found not guilty
6994bdf7b3587813f43aede8ccea7c7fed7ba44b77502d0a9cbf7858c7fdc431,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.172557,52.044916,On or near CLIFF LANE,E01029992,Ipswich 011D,Offender given community sentence
8acc8192d21dc90ad156bb4eb634cbda25cf9b4bdba2e75af3c3255a312664b8,2014-02,Suffolk Constabulary,Suffolk Constabulary,1.563558,52.210341,On or near HARLING WAY,E01030189,Suffolk Coastal 004E,Offender given community sentence
e8b0fa5a5dd618d89119930fa4be73854b4ca239e220905bc8ef96408971fd20,2014-02,Suffolk Constabulary,Suffolk Constabulary,0.506669,52.338886,On or near OLD DAIRY COURT,E01029945,Forest Heath 003E,Offender fined
