Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
81861b479b4eb9e332533570a466beb121b7c29b9464ccff3fe9eeee31fba750,2013-07,Greater Manchester Police,Greater Manchester Police,-2.211137,53.588421,On or near ROCK STREET,E01005501,Rochdale 018B,Suspect charged
3e59355f35ad447e19fead63598b2f8cc2f314d8213181b4108023b3c6f3aa41,2013-07,Greater Manchester Police,Greater Manchester Police,-2.630822,53.565488,On or near BROCK MILL LANE,E01006372,Wigan 006B,Offender given a drugs possession warning
d538ec2bf6e2e1162afbfee81d207c3f5571a0fc7baf3b117add7caa2914c1e1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.444938,53.570782,On or near ELMBRIDGE WALK,E01004851,Bolton 021D,Offender given a drugs possession warning
15a2a8fbaa7abcbb4b8bc5c7f7862ff6c094be29e891cae762dba1b029dff429,2013-07,Greater Manchester Police,Greater Manchester Police,-2.286747,53.602096,On or near CLARENCE CLOSE,E01004956,Bury 007C,Suspect charged
533856d666fadae64523366782c7f2e5c99c8b1119ca108e1216291d299116c4,2013-07,Greater Manchester Police,Greater Manchester Police,-2.291301,53.479879,On or near Parking Area,E01032914,Salford 028H,Offender given a caution
ee29b7fe0a15c7bd4d1feb2114a4a1ae66387247ca9c8109f1749ad142d33940,2013-07,Greater Manchester Police,Greater Manchester Police,-2.208780,53.511871,On or near SWAINSTHORPE DRIVE,E01005202,Manchester 009A,Suspect charged
b5ec35865a0ab678fb36d324167ec489257020379bd64f39c471efe6b01afef7,2013-07,Greater Manchester Police,Greater Manchester Police,-2.089046,53.452625,On or near FRANCES STREET,E01006040,Tameside 028E,Offender given a drugs possession warning
7a4746e23f3400ad0227f41b5706dd7906417470702e15f2a62361714d9d70e2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.390628,53.589452,On or near LEVENS DRIVE,E01004787,Bolton 013A,Suspect charged
5642dd90d8a3604627e70d6fc225fa347666ab7c06664b7efd9f938b8f83bca4,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238727,53.471538,On or near MANCUNIAN WAY (ELEVATED ROAD),E01033656,Manchester 057B,Suspect charged
617c72acc9524a09b05d3a94c804b1defe4c4937a85266df22eeeecd624361a8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.183998,53.559011,On or near WORDSWORTH ROAD,E01005536,Rochdale 021E,Offender given a caution
1802a5e9763ab41b878e3446eefed87f9178dbaf1e99de1340985479aba3b8c2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.663997,53.542549,On or near PRIMROSE GROVE,E01006350,Wigan 010A,Suspect charged
3800a87c7b0cce30757f2ac84b0d896da0a6305e88da1c1c9df3e26fa83d8b29,2013-07,Greater Manchester Police,Greater Manchester Police,-2.298245,53.453787,On or near MILTON CLOSE,E01006187,Trafford 003C,Local resolution
4f149dcf3f052af6861b602271ba4490198e6bb13220abc3246bba862048a704,2013-07,Greater Manchester Police,Greater Manchester Police,-2.150143,53.424196,On or near WOODHALL CRESCENT,E01005914,Stockport 007A,Suspect charged
9c347f06bd8388757c63c391501047aa402c55d83d35f9be9cfda01daad4888c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.383110,53.589971,On or near ROTHAY CLOSE,E01004787,Bolton 013A,Suspect charged
5dc12ae3c2e18e80faaff08019e09a3f6ed7e8b4243c018a8899245ab4054de2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.211304,53.555352,On or near STAVELEY CLOSE,E01005553,Rochdale 022E,Suspect charged
48db0f2dedcf642d962db204a6532e9673977d73a6e83473c057b4fceb3abb0d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.383110,53.589971,On or near ROTHAY CLOSE,E01004787,Bolton 013A,Suspect charged
dbfb709a0d0cb0c1a56b3f1aa5855de422791427138e41d3c8561ee2e4806b25,2013-07,Greater Manchester Police,Greater Manchester Police,-2.183317,53.485253,On or near FLINT CLOSE,E01005092,Manchester 015A,Suspect charged
7b312b9dc92574678fa792cb71663c26882e1d0f452be2495036e67b4a7fdcc1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.224504,53.593744,On or near PITT STREET,E01005509,Rochdale 018F,Suspect charged
219a5a07c01a69dcc9ad30cbb0a4a0a2441422f795112a28243a18badecab38c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.064921,53.451355,On or near MOTTRAM ROAD,E01006026,Tameside 022B,Suspect charged
274d6c6c83ce6de81650a4964a209f27c94f59eff245924dc447853c6bbe7e59,2013-07,Greater Manchester Police,Greater Manchester Police,-2.065814,53.435023,On or near JOEL LANE,E01006045,Tameside 030D,Suspect charged
4ef7fef78e8cd59e817b3797b1b0a4f2359e885249de9ab343627a756339d02c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.264351,53.422820,On or near WINTERBURN AVENUE,E01005077,Manchester 042A,Suspect charged
f5230aed2138ca7e628aa7aa06fe78770cd6019c82823fe54587ddbab04f53da,2013-07,Greater Manchester Police,Greater Manchester Police,-2.287220,53.415540,On or near FARMERS CLOSE,E01006176,Trafford 018D,Suspect charged
be005557d60991481d6fc1491a9a89509701fcbb3a88d298d422aee2ae29a1c3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.275679,53.603399,On or near WREN DRIVE,E01004960,Bury 007E,Suspect charged
7a9c850ec027a6c2fb5c25475382d4ab33eb5137df1191ddc0be0c62c20dde9c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.428518,53.579094,On or near Shopping Area,E01004817,Bolton 022E,Suspect charged
41065999c56d97b05446197581a227943e164c7c5d3c01c7e507e6f4b1be6076,2013-07,Greater Manchester Police,Greater Manchester Police,-2.366551,53.478099,On or near Supermarket,E01005730,Salford 025B,Suspect charged
dc779cc3ff484033030903de671cad05eea093eed0ea5ca5d3c8b1ab20ea376d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.084103,53.450489,On or near MILLWOOD TERRACE,E01006040,Tameside 028E,Offender given penalty notice
dc779cc3ff484033030903de671cad05eea093eed0ea5ca5d3c8b1ab20ea376d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.084103,53.450489,On or near MILLWOOD TERRACE,E01006040,Tameside 028E,Offender given penalty notice
a6975460c7c001ef74714f2d6c3df4488010b14ac247cde3f1f5b0119b6ffdcb,2013-07,Greater Manchester Police,Greater Manchester Police,-2.180376,53.459838,On or near WINDSOR STREET,E01005201,Manchester 023E,Offender given a caution
b770301c2bb7fa54b3a974443e2d4cbbd03072c82623f14d31fe947ec3590a69,2013-07,Greater Manchester Police,Greater Manchester Police,-2.429792,53.581165,On or near Shopping Area,E01033217,Bolton 016E,Suspect charged
c7f1a32a086bbf656725df3a2d115853d5b7a6fb5ebc140340f8b4c238527486,2013-07,Greater Manchester Police,Greater Manchester Police,-2.097941,53.489812,On or near ASSHETON CLOSE,E01005948,Tameside 013A,Local resolution
68324eb8f62c78c7ca7472a935473e24c870f9a392c0462f6ccf727a5f0dc90f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.354413,53.401167,On or near CLARKE STREET,E01006089,Trafford 024C,Local resolution
564342af951456eb011cc323158e17ad4302727b531fd21d488dcd8ae9b2575b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.330390,53.516972,On or near HAMPSON STREET,E01005670,Salford 005A,Suspect charged
fca5fa6446c18be3a9e44aceaae4a4c6c20c80ecbf2fb1c2c1edf4bb3618da66,2013-07,Greater Manchester Police,Greater Manchester Police,-2.425573,53.576147,On or near UNION BUILDINGS,E01004848,Bolton 016D,Offender given a caution
fcd80baed66598c4246640d4f384315c05d9fa072912dff84eced90f57a2890e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.426928,53.578731,On or near FOLD STREET,E01004817,Bolton 022E,Offender given a caution
9ecd608bc8dcf8a8bf882a68a7136db31b306ba7fe924b72223d079060009919,2013-07,Greater Manchester Police,Greater Manchester Police,-2.320982,53.413558,On or near DORCHESTER COURT,E01006097,Trafford 015A,Suspect charged
c21e92c0f431f75bc2af6950ac819b1ddd8fa91f911d975d5412934becbb3935,2013-07,Greater Manchester Police,Greater Manchester Police,-2.474383,53.593580,On or near MOSS BANK WAY,E01004920,Bolton 012E,Suspect charged
3329e75759cdcf6ac87cc01609b221dc2f4b2d1b7eb47dc77ac6fb595f341ef3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.281774,53.486005,On or near MANGO PLACE,E01005682,Salford 024D,Suspect charged
e0bacc2e324b54432faadf636b9b14bb9222cc207eea4a1670201f170009c0df,2013-07,Greater Manchester Police,Greater Manchester Police,-2.243339,53.482450,On or near Shopping Area,E01033658,Manchester 054C,Suspect charged
5b2e8ae4927e675450bf30aba41b805b65d126a53bb260e8382c45b1ea6881a2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.208780,53.511871,On or near SWAINSTHORPE DRIVE,E01005202,Manchester 009A,Local resolution
5aceeeed7e6e1c6d7857e4e671ffb888c8a46e69a035442b9f106e375ea65bcd,2013-07,Greater Manchester Police,Greater Manchester Police,-2.330186,53.393731,On or near LESLIE GROVE,E01006192,Trafford 023C,Local resolution
d849f59ccd83e8b1c87c241dc1aa161bc64a02f93a6e5ca3cb8da4e04add401f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.298404,53.491466,On or near SANDY GROVE,E01005721,Salford 023D,Suspect charged
1830408fefe3a00fe5d88594cfb52874c817a752c82ff406aae04fdc898a339f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.272572,53.531625,On or near BRANDRAM ROAD,E01004975,Bury 023C,Suspect charged
13cc5cb4dd30981c93ffb1ac4ecb656370dfca3f29718665ec84355345ca994a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.398252,53.447446,On or near WELLACRE AVENUE,E01006127,Trafford 007C,Local resolution
1a17ca51c6fbb00ec8203b5c5988ff4f784267fdb60a3b0fe56aafd935f33f42,2013-07,Greater Manchester Police,Greater Manchester Police,-2.371263,53.562135,On or near MARKET STREET,E01004911,Bolton 024A,Offender given a caution
c4c036bc7b4af7eb0b628c5ecd77f1c87fe9b67d85c1cb06528f755f5dbd0b07,2013-07,Greater Manchester Police,Greater Manchester Police,-2.225770,53.465595,On or near DRYDEN STREET,E01005062,Manchester 018B,Suspect charged
c4c036bc7b4af7eb0b628c5ecd77f1c87fe9b67d85c1cb06528f755f5dbd0b07,2013-07,Greater Manchester Police,Greater Manchester Police,-2.225770,53.465595,On or near DRYDEN STREET,E01005062,Manchester 018B,Suspect charged
fde4779f7bf54b8ea0b8b4c3783815379001eccfff239cc6698a54751093248d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.292054,53.595926,On or near JOHN STREET,E01005024,Bury 008E,Suspect charged
cc0d3a1443c5fd233372f9a3ff8b9268cb53f12e4b92f46380b490746ea3491b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.215037,53.419405,On or near POPLAR ROAD,E01005126,Manchester 045A,Suspect charged
9f4018572bc86eea7c43aef4dd9e15550c9b79e2d12fa2641c300e7b6a517e9e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.240967,53.436101,On or near THURLWOOD AVENUE,E01005272,Manchester 035B,Suspect charged
33a56ee2dc5702528886bb98b8e483e7d1c7bc4d838757978769bd7589e628b6,2013-07,Greater Manchester Police,Greater Manchester Police,-2.119421,53.549538,On or near BRADFORD STREET,E01005350,Oldham 014B,Suspect charged
5fa4ce067cb8831e5bb4d793540c21f2515d0255159711551232cef12d7d4d4e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.444995,53.576148,On or near BACK CHARLES HOLDEN STREET,E01004871,Bolton 015D,Suspect charged
efd5b705a835fe4bbbb17594c66426991fac493a207b2e45d0690830b2704520,2013-07,Greater Manchester Police,Greater Manchester Police,-2.444804,53.576697,On or near CROAL STREET,E01004871,Bolton 015D,Suspect charged
efd5b705a835fe4bbbb17594c66426991fac493a207b2e45d0690830b2704520,2013-07,Greater Manchester Police,Greater Manchester Police,-2.444804,53.576697,On or near CROAL STREET,E01004871,Bolton 015D,Suspect charged
d9eecfc36878b4b7f6034645115f01357023a5b1e515644825875c3bc192edb9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.089381,53.489954,On or near PENNY MEADOW,E01005948,Tameside 013A,Suspect charged
21d340c6331a356957cb3bfa06057e7c5ba314c68e7c9851c24a193b75623c7c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.309161,53.399666,On or near BROOKS DRIVE,E01005113,Manchester 047C,Suspect charged
423bc32dac509b0c394b8ad935a3cf4a310f930b9ca6334a5759184772d1133b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.429033,53.538995,On or near BULLOWS ROAD,E01005664,Salford 001D,Local resolution
d6d47c4d620047f2923bcb81268bf3f96105df7e5090e5917e3b881c3b068fda,2013-07,Greater Manchester Police,Greater Manchester Police,-2.107543,53.543932,On or near Supermarket,E01005433,Oldham 014D,Suspect charged
37a5ccc6c551f319773579035e96c7bc7e75f196aa5899ed8cdf5a6474f8811f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.091005,53.551595,On or near WAVERLEY STREET,E01005421,Oldham 011A,Local resolution
07544a755841ece55c47d3337ba482dd69a5a22fcae5846ca5bf3a9c2d17b3a1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.526763,53.499935,On or near Supermarket,E01006283,Wigan 027B,Suspect charged
0f42209f0124aaa71aa54bb416f58c32a4babe70e87294d774911c0775cbff83,2013-07,Greater Manchester Police,Greater Manchester Police,-2.128754,53.477037,On or near PARK ROAD,E01005962,Tameside 014B,Local resolution
92d892975cd92299b3f56314925a294bc1fd6c5b83fe709bc40f354f523ad0a9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.139783,53.636963,On or near GREAT HOWARTH,E01005586,Rochdale 004C,Suspect charged
dde8a4148578177376e5f4af0d9e4fbd53622245e4734f00f630ed4f70c8829b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.432755,53.412701,On or near YORKSHIRE ROAD,E01006105,Trafford 017B,Local resolution
d8fab8cc46cdb961d4673240edf8ba6d3661ccbbe1a35a8e2ce9e12b601eb285,2013-07,Greater Manchester Police,Greater Manchester Police,-2.292054,53.595926,On or near JOHN STREET,E01005024,Bury 008E,Suspect charged
bb5ea4d873a5c8f816507dc1d5f10480bf29de7b3c695f1106f2db372298a7ec,2013-07,Greater Manchester Police,Greater Manchester Police,-2.426796,53.577608,On or near NELSON SQUARE,E01004817,Bolton 022E,Suspect charged
89592c115e70c6d5c367d15a66189c7104dad04fc46a91df1ff2c6d815001ee7,2013-07,Greater Manchester Police,Greater Manchester Police,-2.275126,53.550863,On or near HINDBURN CLOSE,E01004941,Bury 021A,Offender given a caution
e69fb7dc907c4799da20bb45303e39873f8522416c9bddeefa753052b2ee3172,2013-07,Greater Manchester Police,Greater Manchester Police,-2.329257,53.419531,On or near HAMPDEN ROAD,E01006163,Trafford 015E,Suspect charged
997af1161108f08cb3bdc61b762c9e85a9fb516d2a456e277625773b6076c5c7,2013-07,Greater Manchester Police,Greater Manchester Police,-2.281090,53.594371,On or near WASH LANE,E01004959,Bury 008B,Suspect charged
6d5ec66288820399f09e754ddce37e64ee5cd0b366fc4d579f5fdc799c1465cf,2013-07,Greater Manchester Police,Greater Manchester Police,-2.160811,53.407841,On or near STATION ROAD,E01005758,Stockport 014B,Offender given a caution
89bf976057ebc50beed1a32c891a530c340af4465d4d03c5a5754202c1c2e3a5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.115628,53.531242,On or near WILSON STREET,E01005435,Oldham 035A,Suspect charged as part of another case
e4732630d10eddccaa407e29887a6b93d108c47a9fe5d2a51017ca81bd1a247e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.115628,53.531242,On or near WILSON STREET,E01005435,Oldham 035A,Suspect charged as part of another case
6f225fa6508e8842a95dea72adfdf0413980d34bf13288020346c05a94c222c3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.590832,53.507447,On or near WHITLEY CRESCENT,E01006216,Wigan 026C,Local resolution
6f225fa6508e8842a95dea72adfdf0413980d34bf13288020346c05a94c222c3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.590832,53.507447,On or near WHITLEY CRESCENT,E01006216,Wigan 026C,Local resolution
27f76dbbfe3a90cbe72871e93d5a1fe69af0347f74e01183d34c717c915a7d44,2013-07,Greater Manchester Police,Greater Manchester Police,-2.083976,53.546297,On or near MARDALE CLOSE,E01005448,Oldham 012A,Suspect charged
5edc2d43184dfd11414c990e3c78f79ec079dbe9435a5551854e509ec17d2920,2013-07,Greater Manchester Police,Greater Manchester Police,-2.648841,53.533374,On or near LEWIS CLOSE,E01006411,Wigan 015E,Local resolution
6d7f8fac4324fb872ab91d8e04bdd328a7cfcf1899a79b284e673e725fe98812,2013-07,Greater Manchester Police,Greater Manchester Police,-2.203827,53.557487,On or near ENNERDALE ROAD,E01005529,Rochdale 022B,Offender given a caution
21d340c6331a356957cb3bfa06057e7c5ba314c68e7c9851c24a193b75623c7c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.309161,53.399666,On or near BROOKS DRIVE,E01005113,Manchester 047C,Suspect charged
651d7259f045b8644b1c3fb31418e0944f9f5ed2032657dd7b77a6b86ca08b16,2013-07,Greater Manchester Police,Greater Manchester Police,-2.218198,53.490111,On or near SLEAFORD CLOSE,E01005129,Manchester 013B,Suspect charged
d5a7af4e78aa32729aec7d2ad9b72f75f1a314e06f69b15e1e857d5ec5a86f6b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.577209,53.533535,On or near PROSPECT STREET,E01006272,Wigan 013C,Local resolution
7150be3578e54d5ccb5de7b8c94faab63acb1e65601958cff5ba55a85c269d30,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238637,53.482225,On or near Shopping Area,E01033658,Manchester 054C,Suspect charged
016c3c554e8c95276b0920c83cd3b67e7d6a399a7cc458e28417c96611706668,2013-07,Greater Manchester Police,Greater Manchester Police,-2.263377,53.411254,On or near PIPERHILL AVENUE,E01005267,Manchester 046B,Suspect charged
23e38c2e289aa26d5fb362fd308d9feb657187b012c731f8703a8b9c229be054,2013-07,Greater Manchester Police,Greater Manchester Police,-2.244064,53.480066,On or near BOW LANE,E01033658,Manchester 054C,Suspect charged
9a0a45125dd0416bcd9998bb4aee6df400362b93962da9a13af0a1847e8c1c0d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.352244,53.395286,On or near MANCHESTER ROAD,E01006080,Trafford 024B,Local resolution
b66944964cdba6ea57e51befbc6a6e2aab1bbc9d4426f04a61a22246874c0dfd,2013-07,Greater Manchester Police,Greater Manchester Police,-2.649508,53.553253,On or near HEARDMAN AVENUE,E01006258,Wigan 008B,Suspect charged
fdd4243dc30023661bbcfcbcc8c328603d84469f6d29b74064922cdc7dfaf129,2013-07,Greater Manchester Police,Greater Manchester Police,-2.519407,53.496327,On or near DOWNING STREET,E01006328,Wigan 030A,Offender given a caution
d589ad6f92c1f04220c0917cd3513f575ad648ae71665cfd50db926a4b65d0f6,2013-07,Greater Manchester Police,Greater Manchester Police,-2.327554,53.487614,On or near DEVONSHIRE ROAD,E01005719,Salford 021C,Local resolution
d589ad6f92c1f04220c0917cd3513f575ad648ae71665cfd50db926a4b65d0f6,2013-07,Greater Manchester Police,Greater Manchester Police,-2.327554,53.487614,On or near DEVONSHIRE ROAD,E01005719,Salford 021C,Local resolution
447f231f2bd08ee86ef26cf23d82a001cfcbf563a23b2b3d0a6b62936e90a059,2013-07,Greater Manchester Police,Greater Manchester Police,-2.519407,53.496327,On or near DOWNING STREET,E01006328,Wigan 030A,Offender given a caution
511d448ac2f579b6c0f229fc103ddf9b11ca20fe9c2ca3fb2b07ebf958c8ba43,2013-07,Greater Manchester Police,Greater Manchester Police,-2.226324,53.456614,On or near Petrol Station,E01005244,Manchester 025C,Suspect charged
c4ec380806ffd9f35dde8dbd5c98cd89b438bcc6b6320d5266eafdc50c996c1c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.317407,53.446618,On or near ST GEORGES ROAD,E01006183,Trafford 006E,Offender given a caution
94931b05c06a64059ffd1bd8bce00cf372e6ec650166d352733d0d02f0616a0d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.108068,53.607668,On or near STONE STREET,E01005556,Rochdale 013A,Suspect charged
0b13eacaca494236155d99f29bae87c624195f5d3b101ea356961e95a6d65853,2013-07,Greater Manchester Police,Greater Manchester Police,-2.155212,53.617296,On or near SMITH STREET,E01005482,Rochdale 010C,Suspect charged
7a16ad10efd70355f7aa95ca8ea74db7a22c2f24828ead90241ceb540c2126b9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.349005,53.466179,On or near Shopping Area,E01006121,Trafford 002E,Local resolution
7a16ad10efd70355f7aa95ca8ea74db7a22c2f24828ead90241ceb540c2126b9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.349005,53.466179,On or near Shopping Area,E01006121,Trafford 002E,Local resolution
494a7cb11077a7c3450fe076562a7420fa39bec6e4be4eb0ade2222ac2f5633e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.276802,53.407601,On or near THE PINES,E01005265,Manchester 044D,Local resolution
40be43196d6424d186a5470e146070f6edfb9b9dc4d06649990d1abd531e43b0,2013-07,Greater Manchester Police,Greater Manchester Police,-2.321288,53.495946,On or near LANCASTER ROAD,E01005627,Salford 015B,Local resolution
e1542bc2972ff6c2bd80e6fdbadebb0bf4ef5a74bb0fc1b4f1988986fdf5c527,2013-07,Greater Manchester Police,Greater Manchester Police,-2.451732,53.565022,On or near BLACKLEDGE STREET,E01004828,Bolton 023A,Suspect charged
1a9e8d2d15516f387cb2af0cafbd000f4dd7eb6dad4f443a1f78ae25085963d8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.235576,53.438529,On or near POWNALL AVENUE,E01005270,Manchester 035A,Suspect charged
33277511c5bb2bd8cbe57e614372571cce0fcf00b6cadc969ca3b30f642d82c0,2013-07,Greater Manchester Police,Greater Manchester Police,-2.367999,53.488755,On or near WOOLDEN STREET,E01005726,Salford 019B,Suspect charged
f8309145486fd70fa397c85b94ec479fdbc328e6f6ffcf04df3f9e5917413de9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.142591,53.411379,On or near HANSON MEWS,E01005870,Stockport 015A,Suspect charged
9d6dfe24ca4e3238f904ed26ad9ef33f798ac6c9f0dff323d1c391586d358352,2013-07,Greater Manchester Police,Greater Manchester Police,-2.144358,53.408941,On or near GRIMSHAW STREET,E01005872,Stockport 019B,Suspect charged
6e90e9c12b635868a66a04076a77ee2fc0663c0e3bf96407f05291cff2a095a8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.144358,53.408941,On or near GRIMSHAW STREET,E01005872,Stockport 019B,Suspect charged
8eca79c4461338ecc21c71bf54441f8b55021dd0d021d6a56007b0f52e17be5e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.657394,53.543952,On or near LAUREL STREET,E01006352,Wigan 015B,Suspect charged
7f34bb53f00f8c86c28c2c47c1f7783edee3b49d93cd6be8ed3fcf0edcaad23c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.650466,53.541950,On or near SOHO STREET,E01006349,Wigan 015A,Suspect charged
d2fa3daa4711ad05ca9347e1b77f3b62f514ec1b450fecd54f473f835553201f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.274991,53.441546,On or near PRIORY AVENUE,E01005154,Manchester 033A,Suspect charged
f3f372582c0399e5f72562412bc0b2df4ed48a6d14b753be78adae2765ba1d37,2013-07,Greater Manchester Police,Greater Manchester Police,-2.428047,53.574385,On or near ALLSOPP STREET,E01004848,Bolton 016D,Suspect charged
d6519dcf9f7d67ef66c6fa7fe76cf06ea89961bddbf497fe2e75283371c4bccc,2013-07,Greater Manchester Police,Greater Manchester Police,-2.097941,53.489812,On or near ASSHETON CLOSE,E01005948,Tameside 013A,Suspect charged
8b1beee15d37e51fe39e0c678e1adaa23d5c3f0048f46216a6958e07cda7bfaf,2013-07,Greater Manchester Police,Greater Manchester Police,-2.230690,53.450781,On or near NEWLYN STREET,E01005241,Manchester 025A,Suspect charged
a148d2e5f8e917144a0ae25da572a291850283b6c0e0a29dc7b73f39fc4e4b0d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.233236,53.456439,On or near ACOMB STREET,E01005244,Manchester 025C,Offender given a caution
f005f2ba9cced588befae1e19ec9f1c369bd405ba3ce51077c5b9658b9ad7103,2013-07,Greater Manchester Police,Greater Manchester Police,-2.231605,53.455606,On or near DERAMORE STREET,E01005244,Manchester 025C,Offender given a caution
45a9653f7d77ae8b5dcbe1880cbf0f90b12c155fe04f7709538be1c6282fe287,2013-07,Greater Manchester Police,Greater Manchester Police,-2.241378,53.484647,On or near WITHY GROVE,E01033658,Manchester 054C,Offender given a caution
5a7137daef4017d637a14f162d9875b6f2af06543865baf9467721a64d030874,2013-07,Greater Manchester Police,Greater Manchester Police,-2.426817,53.579666,On or near BANK STREET,E01004817,Bolton 022E,Suspect charged
5a11166888390377292e9440b4f23c2d1005a1595977ade3cd1f2e8e74e2cece,2013-07,Greater Manchester Police,Greater Manchester Police,-2.426817,53.579666,On or near BANK STREET,E01004817,Bolton 022E,Suspect charged
928dc27546e11891af077ff7b27dfc7d3e06267683ddf5bd6e229e95ecd2bd50,2013-07,Greater Manchester Police,Greater Manchester Police,-2.279064,53.367021,On or near Airport/Airfield,E01005316,Manchester 053D,Local resolution
65560bdc1d74bafcbf8fbdf0de7d8afe36b3a25a70871b3768bad0f3180a4f40,2013-07,Greater Manchester Police,Greater Manchester Police,-2.523456,53.554510,On or near CHURCH STREET,E01004894,Bolton 028C,Local resolution
96fb9194a33d9d1973df9c195b63d1e18319a9cb180e231fa2456e5479c08cd5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.097941,53.489812,On or near ASSHETON CLOSE,E01005948,Tameside 013A,Offender given a caution
a3a974da79e93eba5068750566fc108ea9e8dc52a5f78f256bfc89984c7e7f75,2013-07,Greater Manchester Police,Greater Manchester Police,-2.525326,53.504409,On or near VICTORIA STREET,E01006334,Wigan 030C,Offender given a caution
8838e38bcf71eed9fd747f65b54f23ef7fa298c36fe208f948555b2e1ead83b7,2013-07,Greater Manchester Police,Greater Manchester Police,-2.279064,53.367021,On or near Airport/Airfield,E01005316,Manchester 053D,Local resolution
9c5ce0a36d485a18988d01dafe43a1342ed04e5ef449046f1519a83b18755af8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.290006,53.535197,On or near Supermarket,E01005034,Bury 022D,Suspect charged
30ca42b4f3cd3cd8469665c1952037ae79e3f54615b58dd859d6e3284a759f5d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.166379,53.619896,On or near CLEMENT ROYDS STREET,E01005483,Rochdale 010D,Local resolution
3b658577cfa91fda1b6f2efa0c8b567dff2b2d3e5f3aeea50a21838ec570005c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.449623,53.576823,On or near BACK BERTRAND ROAD,E01004871,Bolton 015D,Local resolution
7f67aa1110ed99fc71a9c6d25acf41aa9a48245df9899803a9c975d7bdd615fc,2013-07,Greater Manchester Police,Greater Manchester Police,-2.238637,53.482225,On or near Shopping Area,E01033658,Manchester 054C,Suspect charged
6aeea28509e47f93b7e9c21e3c685a120398be79c0cfcfc1681046465a25ad2c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.553143,53.526422,On or near LAUREL CRESCENT,E01006278,Wigan 019A,Suspect charged
e3e9425761408501d3bf58f50fdc76c2972abcbb84566be380bf3994b53dccbe,2013-07,Greater Manchester Police,Greater Manchester Police,-2.427620,53.553066,On or near KINLAY ROAD,E01004875,Bolton 029D,Suspect charged
