Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7edbbe6f49fb738919f450a3d12963062ef64a314476e74172d529094937b3b5,2014-11,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Investigation complete; no suspect identified
05fe2dc57114ec907c8cdb2c7b4184538cbd31111d1e91c01e3c51b6728e2545,2014-11,Dorset Police,Dorset Police,-1.897717,50.718852,On or near PORTARLINGTON ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
cd057541e2ca1c12998bf5dcafb19fc826d554cda053e97d5e24a49b12a5a581,2014-11,Dorset Police,Dorset Police,-1.996304,50.767646,On or near ST ANDREWS ROAD,E01015401,Poole 003G,Investigation complete; no suspect identified
57deb43b083b9c139e29ea7e56a5fabd1c5fbdaad5953e82eeaefa8798877ec4,2014-11,Dorset Police,Dorset Police,-1.814624,50.733021,On or near STOURVALE ROAD,E01015363,Bournemouth 014E,Investigation complete; no suspect identified
900387f6791b1dc8eb07ad6b2c08c559eefb340b270cc3696651bb6c52294fdc,2014-11,Dorset Police,Dorset Police,-1.827231,50.730055,On or near CHRISTCHURCH ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
d231bf99369597cda8e45c964db94ab9ca13d6fce82f75273c921f2547aaf449,2014-11,Dorset Police,Dorset Police,-1.977564,50.724758,On or near WIMBORNE ROAD,E01015465,Poole 015A,Investigation complete; no suspect identified
e01f92d74146cc152adb4f94086d97f4b854530b84fd31407e3d258b6571f23a,2014-11,Dorset Police,Dorset Police,-1.851017,50.726644,On or near MOORLAND ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
5ae4d67278f7661af1f52ac2c0ea22ce2f86bc8cb04641c30dc6f137ebd569f2,2014-11,Dorset Police,Dorset Police,-2.027415,50.719172,On or near NAPIER ROAD,E01015427,Poole 014A,Investigation complete; no suspect identified
3367dfde5a9ba4780e38c156fa7af27ee65faf33e4fdd8bf8a4159eb341c5c37,2014-11,Dorset Police,Dorset Police,-1.877014,50.721557,On or near VERULAM PLACE,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
2daa16230ed80986268b0125c298df57d88f6fc646366fc4bde601c96e17482e,2014-11,Dorset Police,Dorset Police,-1.837431,50.738748,On or near WILLIAM ROAD,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
5c80929390785c5c875edd969f6f3c6f7844da17fa4b3a86d09ff0ab74661834,2014-11,Dorset Police,Dorset Police,-1.976828,50.723310,On or near HECKFORD ROAD,E01015465,Poole 015A,Investigation complete; no suspect identified
9a50805128add244a35a6d96024e1057aa5ee786e9c413fe5126534ac6fba83b,2014-11,Dorset Police,Dorset Police,-1.872087,50.725706,On or near DEAN PARK ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
27afe1442ba6afb35612d9da6363cc0858e2f81969fd67e93b9977293ec110f7,2014-11,Dorset Police,Dorset Police,-1.985232,50.714022,On or near PROPSPEROUS STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
971493648e1e37eeb45a0198e4503b653375478be70c1d1f8aa9efbf48a9caae,2014-11,Dorset Police,Dorset Police,-1.865580,50.722228,On or near Further/Higher Educational Building,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
e14fe5bc74753cf0eae8de0530cc331d7ab600fe3ab0c37f5d758aed90f346df,2014-11,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
7a21dbc71d4a046cca01912e4fc59226acc07765c1aa8a0134e790546f366f97,2014-11,Dorset Police,Dorset Police,-1.901619,50.769673,On or near Parking Area,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
8406a480ceb46fc50bbdfade7811e1b88ff43bdca750e6a4ff1002e598cd7692,2014-11,Dorset Police,Dorset Police,-1.933384,50.739399,On or near APOLLO CLOSE,E01015385,Poole 007F,Investigation complete; no suspect identified
fe602335b8d57a30df4824e2829b3b0826a8a4334a1fb93e2c2ed208d044b07c,2014-11,Dorset Police,Dorset Police,-1.869151,50.732169,On or near MILTON ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
99b38bf40b6616f39edff524b04d03ef1b614d963f5c55fd33be672c666c6e81,2014-11,Dorset Police,Dorset Police,-1.878031,50.728069,On or near SILCHESTER CLOSE,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
5771a2760d82da7dbb5ff327a25132544f819c1e9fa14b027620046f5a60f511,2014-11,Dorset Police,Dorset Police,-1.988673,50.715434,On or near WEST STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
acaa3754f317249d006555b566186082b5e222e937aaaa8020ed4d111e6805ce,2014-11,Dorset Police,Dorset Police,-1.792287,50.721410,On or near CHURCH ROAD,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
ab22cbc60941cae734e1cefe935b4e282998a49e89e98dd7560a764623cad4fb,2014-11,Dorset Police,Dorset Police,-1.878031,50.728069,On or near SILCHESTER CLOSE,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
b7c3c164b302ca5509641e4b406c3a01c51f0432157466e2c3d1c8406857ea67,2014-11,Dorset Police,Dorset Police,-1.878031,50.728069,On or near SILCHESTER CLOSE,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
201eae15a306cd9e1a0a486d6b39d3e2836ef7ea97d92dbe68a87cc9b314b3e6,2014-11,Dorset Police,Dorset Police,-1.941756,50.730645,On or near CROWN CLOSE,E01015441,Poole 008C,Investigation complete; no suspect identified
3b6fa81bcb94212b17ebe955d5961f7a07a4fe4b389d18f1c728013409a38dbe,2014-11,Dorset Police,Dorset Police,-1.863444,50.740714,On or near HANKINSON ROAD,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
16794cf5ff1ada7ae566f424f6280a55b8608da812a21303f09286b1cebf7d61,2014-11,Dorset Police,Dorset Police,-1.974176,50.727878,On or near Supermarket,E01015446,Poole 012B,Investigation complete; no suspect identified
dbdb96752dd2ca04104b0949405a06d509fba008158c2f50a0ae02eee4c7723c,2014-11,Dorset Police,Dorset Police,-1.989532,50.740542,On or near Supermarket,E01015421,Poole 006E,Investigation complete; no suspect identified
dd6065fdb0fb6a0fa4606c3cc275d0b28f3696f1633da95a7f33d54845e76a00,2014-11,Dorset Police,Dorset Police,-1.951638,50.724364,On or near CHALICE CLOSE,E01015457,Poole 011E,Investigation complete; no suspect identified
9883cb81c35462ab483d761576de051500a8d882256a02e3dae6c0344da61765,2014-11,Dorset Police,Dorset Police,-2.018692,50.727160,On or near GOATHORN CLOSE,E01015429,Poole 014C,Investigation complete; no suspect identified
a55a4ba5c60d3c124c40b694f5b7b3686e70ca69b4332f297fc605139c124050,2014-11,Dorset Police,Dorset Police,-1.843072,50.751165,On or near CASTLE LANE WEST,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
9661d268c6ed74435184a976e10eb31b3d43f8559291ceaaa905381bde4f2bf4,2014-11,Dorset Police,Dorset Police,-1.986705,50.712107,On or near THE QUAY,E01032661,Poole 015H,Investigation complete; no suspect identified
639e7df078459303ca287c8c625ff20c021ffd1f8ecb9e274f90f0103144b61a,2014-11,Dorset Police,Dorset Police,-1.971343,50.750754,On or near REDHOAVE ROAD,E01015415,Poole 004D,Investigation complete; no suspect identified
4d8e4f0cbb761904ede686951371b1418dd9cc17d11c59c4eb2f3692db3eb022,2014-11,Dorset Police,Dorset Police,-1.887148,50.719544,On or near POOLE HILL,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
ace39fe09345cb57151312844f82808103e77d8f6028e0c6757753feeb6c65b9,2014-11,Dorset Police,Dorset Police,-1.919949,50.731477,On or near ALBY ROAD,E01015391,Poole 010B,Investigation complete; no suspect identified
035c79a0b1a143820eea4253203809b56957f70e6b9ea29ab052bd08ced6f368,2014-11,Dorset Police,Dorset Police,-1.846517,50.733742,On or near MADISON AVENUE,E01015292,Bournemouth 015A,Investigation complete; no suspect identified
4c3b5feea2878ca9d84a1a5c1e4129afa660e8a262e4b36d0a6103ee62ebdc01,2014-11,Dorset Police,Dorset Police,-1.970089,50.737805,On or near Supermarket,E01015449,Poole 011C,Investigation complete; no suspect identified
b7d3bceb6798b474b38459684076f5b1c980bb084957b09eee5addce13d305b1,2014-11,Dorset Police,Dorset Police,-1.873385,50.743387,On or near BEMISTER ROAD,E01015377,Bournemouth 009E,Investigation complete; no suspect identified
09346148524dcf78306b733d15144722929c2913e2b1fecb277084cbad94a540,2014-11,Dorset Police,Dorset Police,-1.946832,50.740135,On or near ROSEMARY GARDENS,E01015439,Poole 008B,Investigation complete; no suspect identified
fcfc589a943b7fdfd7e28350b43338740013272ca6a87b036383a2eb43631b90,2014-11,Dorset Police,Dorset Police,-1.870865,50.721766,On or near WOOTTON GARDENS,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
85a87e2af0ed8eede576c55add7a9e6e67acc532f0f0be07ee02550fd91c47d3,2014-11,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
3f378f4c4595c63c80235d4ceaff5491ab6bc13d53c63032f574425c838fed32,2014-11,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
138ae155067af978b90ab2dcd07670eb13ec4c12f163b933d0e83398711047ee,2014-11,Dorset Police,Dorset Police,-1.934430,50.741531,On or near HERBERT AVENUE,E01015442,Poole 008D,Investigation complete; no suspect identified
fee3be88fcd2765b0850ccf29435bac2ba1b144ca74476437a5286f13cf9f4cd,2014-11,Dorset Police,Dorset Police,-1.971289,50.723201,On or near LONGFLEET ROAD,E01015466,Poole 015B,Investigation complete; no suspect identified
eef0b165193745c997ca9718f8a5a7b71e57462dd07d806116aabdd6c8a20133,2014-11,Dorset Police,Dorset Police,-1.852728,50.732230,On or near MELBOURNE ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
aa54adeb376d9ca6fd38bbeff80068841e310ab2cb47bb5546e147a7c889a9c9,2014-11,Dorset Police,Dorset Police,-1.986450,50.712826,On or near STRAND STREET,E01032661,Poole 015H,Investigation complete; no suspect identified
6490e8ab5460f03c999d8443f144be992a845435942095b270be0613753e5e3b,2014-11,Dorset Police,Dorset Police,-1.887927,50.719590,On or near Nightclub,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
53dcddd2404061934348cb9acde18d12a329d768de021ec2e05930421a4b5016,2014-11,Dorset Police,Dorset Police,-1.986705,50.712107,On or near THE QUAY,E01032661,Poole 015H,Investigation complete; no suspect identified
c83e6372331f23c9d2a46376ac7ab329bc1acb75a0871697a74f606da9128a43,2014-11,Dorset Police,Dorset Police,-1.958242,50.722127,On or near GLENAIR CRESCENT,E01015452,Poole 017A,Investigation complete; no suspect identified
f029ff96e95f7ab9943f8aeb7d87782b77dd73c449cf7c34b503bd9cf4aab7dc,2014-11,Dorset Police,Dorset Police,-1.815522,50.738724,On or near HOLDENHURST AVENUE,E01015316,Bournemouth 014A,Investigation complete; no suspect identified
4203d62a1fc092942f2a96b66cc163577391f8d4ce25356daf5b8017240abd8d,2014-11,Dorset Police,Dorset Police,-1.815522,50.738724,On or near HOLDENHURST AVENUE,E01015316,Bournemouth 014A,Investigation complete; no suspect identified
87405394c158d78454aa0ef948e320a8eb240e72b664ecf8afbfec6e01447366,2014-11,Dorset Police,Dorset Police,-1.967044,50.736509,On or near MOOR VIEW ROAD,E01015449,Poole 011C,Investigation complete; no suspect identified
315f7d594704e7637db4239a9f367e209459aab30f4a4c81fbb40aaff507ed13,2014-11,Dorset Police,Dorset Police,-1.834107,50.728797,On or near HAVILAND ROAD EAST,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
55984798aa6d4063bbb94a97ea289cd1e21818e94120efbd66c6384c54dd8cd0,2014-11,Dorset Police,Dorset Police,-1.889144,50.749869,On or near ASHBURTON GARDENS,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
1c6646c602bffd99e148df519b1984200d7656559fb0995a57e233c7e23f3ae9,2014-11,Dorset Police,Dorset Police,-1.817645,50.735724,On or near HAMBLEDON ROAD,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
24c73e5eb4bb82adf81688caa986a7a95fceabc3648bccde7280e2cdb63e2bf5,2014-11,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
cf6c72528acf7ccee2af61763d68d5747c5323d6a92181ddbfc390fff93d4fe6,2014-11,Dorset Police,Dorset Police,-1.819741,50.728749,On or near SOUTHVILLE ROAD,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
1ede1a2572da5de6926b805bde39c6c3e24111599dbd792a75a51564cdea6178,2014-11,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
3b07fdec3ed008b96db313f1c340ecf607e5c200ae0f7a606a25a2a8d80acd93,2014-11,Dorset Police,Dorset Police,-1.883533,50.720557,On or near AVENUE LANE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
b47608bb8826637beb2b9b45f62fc6aebfbccc0041cbe53c5476452f69bef25a,2014-11,Dorset Police,Dorset Police,-1.875208,50.718669,On or near WESTOVER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
7e6c53a2278c9c52f211e2a1419b37d9ab6ccaec769b1083dca0f2569317773d,2014-11,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
3d5842730f255df2f81f8af35be193af5699ff7421d921c3ea5a88dba0b8c8a8,2014-11,Dorset Police,Dorset Police,-1.984185,50.750649,On or near A349,E01015396,Poole 003B,Investigation complete; no suspect identified
45b25e1e43227a86db920775f48bd74e7911de86f64bbf437920bba615dcc09b,2014-11,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
d5cf930b58c5d57597d99d272405b0bc9970f63ea7b53efa142a5a64914395b4,2014-11,Dorset Police,Dorset Police,-1.949470,50.738616,On or near RINGWOOD ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
4d9976195d0bf4625f3bbd3ce462577c9fdcd630c5327743c0520615bdd4e38c,2014-11,Dorset Police,Dorset Police,-1.946120,50.743237,On or near Petrol Station,E01015443,Poole 008E,Investigation complete; no suspect identified
f7f949cd2a5b8433cc04e682bee172dfdb9acad5342e7903bc2ae77e2c45324a,2014-11,Dorset Police,Dorset Police,-1.878678,50.740803,On or near Supermarket,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
d1965884c4e6d74c5e95da2962ee8d34eea9121c657de2bc08cdeb28c17f9315,2014-11,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
f555d0b3f0766af1c58591b5277f760653df253c56484c61b8aa4d77005d0324,2014-11,Dorset Police,Dorset Police,-1.897236,50.711918,On or near Parking Area,E01015370,Bournemouth 024D,Investigation complete; no suspect identified
d1398ed577b193b6446c2d02a6aae36fe6bca85003c1fd1a2a0cfbb26dca4872,2014-11,Dorset Police,Dorset Police,-1.863857,50.740103,On or near Supermarket,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
0d962c297b4086ec2a51a230347a978aacd13388fce2cad9cf4f57c926c8ffe4,2014-11,Dorset Police,Dorset Police,-1.876087,50.740135,On or near PARKER ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
8f153c56c823bc0644621e6f3f866684ec43c4a42b8e6fdc57f311caf5cae3bf,2014-11,Dorset Police,Dorset Police,-1.903843,50.722248,On or near SEAMOOR ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
741248b1d594e06f6525cadd078d67c51ab20c57b584130269fc14d5cf15fcff,2014-11,Dorset Police,Dorset Police,-1.811490,50.733511,On or near SHELTON ROAD,E01015361,Bournemouth 014C,Investigation complete; no suspect identified
a30f56f41729ecf15aa13e3e21e382e52436d3d617cfedad51a70c6ee1d9a99f,2014-11,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
a009f8550eeab76c98a15c806f945515ba3dd99d27b05d0274b90dcc3e09fccc,2014-11,Dorset Police,Dorset Police,-1.879962,50.721120,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
9ed24466ef6682ee2b0c1362c00dff7dda44c015cf17f8e388ec870803d9af70,2014-11,Dorset Police,Dorset Police,-1.858946,50.737921,On or near RICHMOND WOOD ROAD,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
037d865b020d610b24cb7ab21e3f6088107d223a222ac5ea10368d4564b982e7,2014-11,Dorset Police,Dorset Police,-1.920374,50.739832,On or near CASHMOOR CLOSE,E01015384,Poole 007E,Investigation complete; no suspect identified
e8ba023e70bf22d8ea4ead5c916095596b19491bf0cdc106384ed7deb972e827,2014-11,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Investigation complete; no suspect identified
188eb324f807547c95db9cb1a4d80927aec6c726be2b23d073e6d178445fd26b,2014-11,Dorset Police,Dorset Police,-1.997441,50.711865,On or near SHAPWICK ROAD,E01015423,Poole 016A,Investigation complete; no suspect identified
61450ca05d600f7a6803d2c4e23ca29047bbe00eccc6f0844486dd1bbfd3f440,2014-11,Dorset Police,Dorset Police,-1.849189,50.731219,On or near SPRING ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
4feeb7e91672e63934abe0abe8f85c16a082ffe3cded18a7d5cb2f0c4b210915,2014-11,Dorset Police,Dorset Police,-1.973117,50.721978,On or near Hospital,E01015468,Poole 015D,Investigation complete; no suspect identified
92839ebc9ba62982b578d2cea39dd7945e3cb2a72e0f0f23da5d678195247cae,2014-11,Dorset Police,Dorset Police,-1.859428,50.733120,On or near BENNETT ROAD,E01015327,Bournemouth 015D,Investigation complete; no suspect identified
c8a64cb10de8e6ea48bca18e25d78dfa7f5f2eeccf93886eb045d5ca9a0a98f6,2014-11,Dorset Police,Dorset Police,-1.905103,50.722941,On or near Shopping Area,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
e840760a196c624e382c2837e9fb148192eeec989c7a1fa7fd0d890fd413e99a,2014-11,Dorset Police,Dorset Police,-1.943821,50.686564,On or near SALTER ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
2104b16b6db87ee3e82176a71733baa728dc2971d431d5db27dc58c85f3ec6fe,2014-11,Dorset Police,Dorset Police,-1.872591,50.748836,On or near GARTH ROAD,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
5633c4e83cf22bc87c7683ef32119b4141acd10c09d4c999dd4a5ef7dd0f50a4,2014-11,Dorset Police,Dorset Police,-1.944880,50.737481,On or near FAITH GARDENS,E01015443,Poole 008E,Investigation complete; no suspect identified
9525e015bfb8bb2d4f8b97fa13bdae54a0054d6b18fff35b13a535de220fe0bc,2014-11,Dorset Police,Dorset Police,-2.018335,50.719534,On or near HERCULES ROAD,E01015428,Poole 014B,Investigation complete; no suspect identified
