Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
125a792897de7864312e6758023d90c331c6c9f202b18c1c3e43c7d005c83927,2014-05,Dorset Police,Dorset Police,-2.150795,50.864119,On or near TUDOR GARDENS,E01020437,North Dorset 007C,Offender given a caution
125a792897de7864312e6758023d90c331c6c9f202b18c1c3e43c7d005c83927,2014-05,Dorset Police,Dorset Police,-2.150795,50.864119,On or near TUDOR GARDENS,E01020437,North Dorset 007C,Offender given a caution
0eb97d883ce7d27cf13823a3c2a55a1f571f9ab82932d9d1addb910fe642c872,2014-05,Dorset Police,Dorset Police,-2.204362,50.944816,On or near THE STREET,E01020460,North Dorset 005D,Suspect charged
0eb97d883ce7d27cf13823a3c2a55a1f571f9ab82932d9d1addb910fe642c872,2014-05,Dorset Police,Dorset Police,-2.204362,50.944816,On or near THE STREET,E01020460,North Dorset 005D,Suspect charged
c8d7b35466fca4a8efcee2f1410d0053ca0bce9425281d9010c9eaa9f0a053bc,2014-05,Dorset Police,Dorset Police,-2.162848,50.857008,On or near THE TABERNACLE,E01020438,North Dorset 007D,Offender given a caution
c8d7b35466fca4a8efcee2f1410d0053ca0bce9425281d9010c9eaa9f0a053bc,2014-05,Dorset Police,Dorset Police,-2.162848,50.857008,On or near THE TABERNACLE,E01020438,North Dorset 007D,Offender given a caution
8b573b5cff6e61b40867c78f67460dd8aa65dc9c23e43916addb6c72db4b3669,2014-05,Dorset Police,Dorset Police,-2.567743,50.668763,On or near MALTHOUSE MEADOW,E01020512,West Dorset 012A,Suspect charged
8b573b5cff6e61b40867c78f67460dd8aa65dc9c23e43916addb6c72db4b3669,2014-05,Dorset Police,Dorset Police,-2.567743,50.668763,On or near MALTHOUSE MEADOW,E01020512,West Dorset 012A,Suspect charged
a05ba4fd9fc7610fc2d17038c1c5667f4810b30cf0361243bfc69cd15ddcaa6d,2014-05,Dorset Police,Dorset Police,-2.431025,50.716957,On or near Shopping Area,E01020518,West Dorset 010A,Suspect charged
3737407aacc11f01ceb8321da52eb313045aa9e85bceb53f18b861ea040f440b,2014-05,Dorset Police,Dorset Police,-1.984141,50.799209,On or near Sports/Recreation Area,E01020428,East Dorset 010C,Suspect charged
772d9a927c1b323db726a8cb1bf49a105c9c51728f755f1908266b41cb4ebb7d,2014-05,Dorset Police,Dorset Police,-2.454726,50.614835,On or near KING STREET,E01020554,Weymouth and Portland 004B,Suspect charged
fad145dbba75a49e32c20806f05dd7851d731ab30af07d6074b6bdd6f6b22794,2014-05,Dorset Police,Dorset Police,-2.567743,50.668763,On or near MALTHOUSE MEADOW,E01020512,West Dorset 012A,Suspect charged
fad145dbba75a49e32c20806f05dd7851d731ab30af07d6074b6bdd6f6b22794,2014-05,Dorset Police,Dorset Police,-2.567743,50.668763,On or near MALTHOUSE MEADOW,E01020512,West Dorset 012A,Suspect charged
b577f72261c555daa9dadb1f7ee9e9c2ef563144abcb43b5a41eac9cc7bc39bd,2014-05,Dorset Police,Dorset Police,-2.471940,50.616124,On or near Sports/Recreation Area,E01020574,Weymouth and Portland 003A,Offender given a caution
ac6ffd80c5cb8c7296a3658c42c63edb85e215b40bf7bf2125a80b25504db9e2,2014-05,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
ac6ffd80c5cb8c7296a3658c42c63edb85e215b40bf7bf2125a80b25504db9e2,2014-05,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
a6f8ee4fa0d3f6ac445881335709aff213913b344d2e2492334e506c86b16fe9,2014-05,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
a6f8ee4fa0d3f6ac445881335709aff213913b344d2e2492334e506c86b16fe9,2014-05,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
17a7ac4f780b29c54123b7c2711640d20f08944ddbdbd97d3af9303be0d29ab5,2014-05,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Suspect charged
9bab7ea5d41b254e7e52587469f981a208010f19ca4dba7b52efd320dd4164fc,2014-05,Dorset Police,Dorset Police,-2.471088,50.591631,On or near DOWNCLOSE,E01020585,Weymouth and Portland 006C,Offender given a caution
1287715bf1e046b4166cf7b97fc1960dfed9da5b5717c41d422f8c272b507e96,2014-05,Dorset Police,Dorset Police,-2.471080,50.589401,On or near DERWENT ROAD,E01020587,Weymouth and Portland 007B,Offender given a caution
0a480da6ccd7dc9471f7bd65ccbec609d7825a76d9d0f724d23e1df1200b29ce,2014-05,Dorset Police,Dorset Police,-2.237100,51.009067,On or near Petrol Station,E01033158,North Dorset 002F,Offender given a caution
0a480da6ccd7dc9471f7bd65ccbec609d7825a76d9d0f724d23e1df1200b29ce,2014-05,Dorset Police,Dorset Police,-2.237100,51.009067,On or near Petrol Station,E01033158,North Dorset 002F,Offender given a caution
71d5d21137e56f4d09acfeb2d27e1bdd58f7c7ffe208fcf0da4138546f3c1190,2014-05,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Offender given a caution
09439062c4881cde48c9b8ed522ae4b75d9b5e079451b44c2e8584bb5d0c6775,2014-05,Dorset Police,Dorset Police,-2.528479,50.940678,On or near LENTHAY ROAD,E01020547,West Dorset 001F,Suspect charged
22fc813c6d0ef1635522d68342958f72ae3accc11094fdc4fa7cf87b4040d746,2014-05,Dorset Police,Dorset Police,-2.449489,50.708821,On or near COBURG ROAD,E01020526,West Dorset 009C,Local resolution
8cf6041847647e6d7a736b455197a33ea2f865ad0bf5b7e70087686b798d9f16,2014-05,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Local resolution
8cf6041847647e6d7a736b455197a33ea2f865ad0bf5b7e70087686b798d9f16,2014-05,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Local resolution
4eb1556c50d67ad448c10a6835513edd8fa6381d6d4530a810018a06ad3b401c,2014-05,Dorset Police,Dorset Police,-2.381783,50.681446,On or near KNIGHTON LANE,E01020505,West Dorset 011A,Suspect charged
8cda89772a867e4564f7dcae22cc903625a28469ba4bd6b704dc5f5d7356f6fe,2014-05,Dorset Police,Dorset Police,-1.897421,50.802438,On or near OLD SCHOOL CLOSE,E01020408,East Dorset 009E,Offender given a caution
f174c96072ca8770c82c9577c7cdadf9ea1c1ba2d79adcadeff6a23f0ff14085,2014-05,Dorset Police,Dorset Police,-2.485181,50.619919,On or near Sports/Recreation Area,E01020514,West Dorset 012C,Local resolution
f174c96072ca8770c82c9577c7cdadf9ea1c1ba2d79adcadeff6a23f0ff14085,2014-05,Dorset Police,Dorset Police,-2.485181,50.619919,On or near Sports/Recreation Area,E01020514,West Dorset 012C,Local resolution
7b4660bada7789036f09c3430b3ffc09d54b2ed94d4df0835aaad15809a79a21,2014-05,Dorset Police,Dorset Police,-2.422363,50.895501,On or near FOSTERS HILL,E01020508,West Dorset 002B,Local resolution
7b4660bada7789036f09c3430b3ffc09d54b2ed94d4df0835aaad15809a79a21,2014-05,Dorset Police,Dorset Police,-2.422363,50.895501,On or near FOSTERS HILL,E01020508,West Dorset 002B,Local resolution
8b320a9615691e8c7c5600e0ab5ff0bc68bf876e21ff5015ac84d4bf3692e364,2014-05,Dorset Police,Dorset Police,-2.487297,50.961764,On or near CRACKMORE,E01020541,West Dorset 002C,Local resolution
8b320a9615691e8c7c5600e0ab5ff0bc68bf876e21ff5015ac84d4bf3692e364,2014-05,Dorset Police,Dorset Police,-2.487297,50.961764,On or near CRACKMORE,E01020541,West Dorset 002C,Local resolution
9b9676da3dda0c240b557d70ab41d4c387eff621cf94ee0b7c4e041018e93596,2014-05,Dorset Police,Dorset Police,-2.422363,50.895501,On or near FOSTERS HILL,E01020508,West Dorset 002B,Local resolution
9b9676da3dda0c240b557d70ab41d4c387eff621cf94ee0b7c4e041018e93596,2014-05,Dorset Police,Dorset Police,-2.422363,50.895501,On or near FOSTERS HILL,E01020508,West Dorset 002B,Local resolution
0148760fcb212f37330bf8ebb14301f51106d2099154e83f391330a84b3458cd,2014-05,Dorset Police,Dorset Police,-2.449960,50.540446,On or near GRANGECROFT ROAD,E01020564,Weymouth and Portland 009B,Local resolution
2dd2e3af2a3f03de6021f92ada3490a0ba46e0a2c8ad05d28d6e93cc804a21a6,2014-05,Dorset Police,Dorset Police,-2.453434,50.609804,On or near NEW STREET,E01020554,Weymouth and Portland 004B,Suspect charged
0c8b195d6b09dd82b1e481fa418c360d004bd5aff66856befd61c88ffcad68f2,2014-05,Dorset Police,Dorset Police,-2.517484,50.947687,On or near ABBEY ROAD,E01032642,West Dorset 001H,Offender given a caution
0c8b195d6b09dd82b1e481fa418c360d004bd5aff66856befd61c88ffcad68f2,2014-05,Dorset Police,Dorset Police,-2.517484,50.947687,On or near ABBEY ROAD,E01032642,West Dorset 001H,Offender given a caution
fde096127da331567e2eccaed669853255977c779b704d6d3b11c7e1a7c856d2,2014-05,Dorset Police,Dorset Police,-1.778524,50.735000,On or near Shopping Area,E01020367,Christchurch 006D,Suspect charged
21dd03aa21f4e9f8f8403a65d8feaab1f502ab2690d4a80f88375c885d94e857,2014-05,Dorset Police,Dorset Police,-2.297643,50.932368,On or near SHORTEDGE,E01020459,North Dorset 004E,Offender given a caution
0204e4aebeca3a996687c6f6a8a32cc104009747b52d2a10b2eea4f4c358d938,2014-05,Dorset Police,Dorset Police,-2.483597,50.608855,On or near LYNCH ROAD,E01020578,Weymouth and Portland 005D,Suspect charged
c74818c9a824199de14f12102be3a258c07d9767f76a591a16cafcc787d2a79b,2014-05,Dorset Police,Dorset Police,-2.180147,51.002847,On or near COLES CRESCENT,E01020455,North Dorset 003B,Suspect charged
803084e3ce46affebb23e5470aa74b4a426d33ffdfa15ccbbc8face76d489f7c,2014-05,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
803084e3ce46affebb23e5470aa74b4a426d33ffdfa15ccbbc8face76d489f7c,2014-05,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
861da08b4db3ae59a4c4518a51c4691cf78cfa0658bf1482d0e30cd20b8a629f,2014-05,Dorset Police,Dorset Police,-1.867396,50.806653,On or near TRENT WAY,E01020393,East Dorset 008D,Suspect charged
0b6a240201071f83b57fabc8fe6e07f142c3bff33b34e6a68fbc24fffac4d57c,2014-05,Dorset Police,Dorset Police,-2.516046,50.946372,On or near HALF MOON STREET,E01020546,West Dorset 001E,Suspect charged
c99ece488f525da646e0f4298c45c97ed784731e11fe0f63bb1b41e4a8376970,2014-05,Dorset Police,Dorset Police,-2.469734,50.637302,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Suspect charged
c99ece488f525da646e0f4298c45c97ed784731e11fe0f63bb1b41e4a8376970,2014-05,Dorset Police,Dorset Police,-2.469734,50.637302,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Suspect charged
41fd51069bfeefd117b2659891e38eef5a741fa9da33eabc3fa4fb4c73792b51,2014-05,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Suspect charged
41fd51069bfeefd117b2659891e38eef5a741fa9da33eabc3fa4fb4c73792b51,2014-05,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Suspect charged
7b1c393cc5adf0a751e8ad887c2056b7e988983d5f9b62b6d7fb4d03de6f6e74,2014-05,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Suspect charged
7b1c393cc5adf0a751e8ad887c2056b7e988983d5f9b62b6d7fb4d03de6f6e74,2014-05,Dorset Police,Dorset Police,-2.463281,50.632472,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Suspect charged
b920c0a50e667169fdec9ffb3819f452f0df03fadd839df8cecbdf882390b459,2014-05,Dorset Police,Dorset Police,-2.429042,50.710751,On or near EARL CLOSE,E01020519,West Dorset 010B,Suspect charged
c41e255a0b9bb263c4e460cae35f7a902382e751a5fa451ecba5ba1b5446403b,2014-05,Dorset Police,Dorset Police,-2.271998,51.034304,On or near Parking Area,E01020443,North Dorset 001A,Suspect charged
c41e255a0b9bb263c4e460cae35f7a902382e751a5fa451ecba5ba1b5446403b,2014-05,Dorset Police,Dorset Police,-2.271998,51.034304,On or near Parking Area,E01020443,North Dorset 001A,Suspect charged
926fd68e96ced9bfeb191c5268694c3fdb738906d25dd95b8d4fb35fdec9d586,2014-05,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
d7e6ffca4702540cf23ec319ae7348b2e6a5110495081807ccf0b1ae6e6f6ff8,2014-05,Dorset Police,Dorset Police,-2.276373,51.036254,On or near Supermarket,E01020443,North Dorset 001A,Suspect charged
d7e6ffca4702540cf23ec319ae7348b2e6a5110495081807ccf0b1ae6e6f6ff8,2014-05,Dorset Police,Dorset Police,-2.276373,51.036254,On or near Supermarket,E01020443,North Dorset 001A,Suspect charged
ceada63291f57c9966a4182fff8157f7b9fbc2f442ed8fc681ac5ecd57555419,2014-05,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
3e49cb9bcf2bb191e10c790d88926d58a21784deba0bf63ab74590c298a1f685,2014-05,Dorset Police,Dorset Police,-2.439988,50.709082,On or near Police Station,E01032645,West Dorset 009I,Offender given a caution
65e5d0f5471c380cf8089d4f84bf06db589faeeef9b3f2cb2d6d0cf7074c9958,2014-05,Dorset Police,Dorset Police,-2.584572,50.697628,On or near Park/Open Space,E01020512,West Dorset 012A,Offender given a caution
a750a39644d04df16808f8365c5e2236ed57e6ea24b526d16028afa66e29a0ba,2014-05,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
a55aa632184ef15d10a87ed9b58dfebaf5404fd31ae6a7a25a5e64f4e9a70da2,2014-05,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
a55aa632184ef15d10a87ed9b58dfebaf5404fd31ae6a7a25a5e64f4e9a70da2,2014-05,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
7309162c328b9a21709f41dd2961385605bb449a1bb75b5040d04c3dd740d878,2014-05,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
7309162c328b9a21709f41dd2961385605bb449a1bb75b5040d04c3dd740d878,2014-05,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Offender given a caution
a91bdfa993d49fad03532676f0ebad0ace6366fae3f539c65a143ee4328d9947,2014-05,Dorset Police,Dorset Police,-2.097972,50.840939,On or near RIVERSDENE,E01033159,North Dorset 006F,Suspect charged
a91bdfa993d49fad03532676f0ebad0ace6366fae3f539c65a143ee4328d9947,2014-05,Dorset Police,Dorset Police,-2.097972,50.840939,On or near RIVERSDENE,E01033159,North Dorset 006F,Suspect charged
2377d1efb63d4c596692fb3d60592b028b1e2bce0b24ddc2a679a37de2fa9fda,2014-05,Dorset Police,Dorset Police,-2.164651,50.856726,On or near Parking Area,E01020438,North Dorset 007D,Suspect charged
a6b741096fcffdc519fd7cf932e79a750a45c942891ba65996de3a12de94fe4f,2014-05,Dorset Police,Dorset Police,-2.758686,50.728225,On or near DOCTOR ROBERTS CLOSE,E01020502,West Dorset 008A,Suspect charged
a6b741096fcffdc519fd7cf932e79a750a45c942891ba65996de3a12de94fe4f,2014-05,Dorset Police,Dorset Police,-2.758686,50.728225,On or near DOCTOR ROBERTS CLOSE,E01020502,West Dorset 008A,Suspect charged
935d3ea6da76ea6bfe9d2786f513b6ac66ea199b7e7cdf4f65b83f6a37156cc3,2014-05,Dorset Police,Dorset Police,-2.767060,50.734367,On or near WEST ALLINGTON,E01020503,West Dorset 008B,Suspect charged
fd719eb5c8b1b6b8b01f5f0fd93012adebd1f1f6729f0e9c5fbf43b2be288bf4,2014-05,Dorset Police,Dorset Police,-2.767060,50.734367,On or near WEST ALLINGTON,E01020503,West Dorset 008B,Suspect charged
33642a685887b1effb7188e532cf8c33cb76b35f5af51be6d2d8cf1e15236c4e,2014-05,Dorset Police,Dorset Police,-2.097972,50.840939,On or near RIVERSDENE,E01033159,North Dorset 006F,Suspect charged
33642a685887b1effb7188e532cf8c33cb76b35f5af51be6d2d8cf1e15236c4e,2014-05,Dorset Police,Dorset Police,-2.097972,50.840939,On or near RIVERSDENE,E01033159,North Dorset 006F,Suspect charged
d3d3ee7a223928ff9b0794952f2ac40b81177433392e0d6ae264ccb3a80970fd,2014-05,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Suspect charged
d3d3ee7a223928ff9b0794952f2ac40b81177433392e0d6ae264ccb3a80970fd,2014-05,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Suspect charged
7983edcb0014cf6cfb13b5c60ed56ed6cfdce632f4a985632cd3138b2b325b59,2014-05,Dorset Police,Dorset Police,-2.748218,50.738158,On or near Sports/Recreation Area,E01020501,West Dorset 006D,Suspect charged
7983edcb0014cf6cfb13b5c60ed56ed6cfdce632f4a985632cd3138b2b325b59,2014-05,Dorset Police,Dorset Police,-2.748218,50.738158,On or near Sports/Recreation Area,E01020501,West Dorset 006D,Suspect charged
84aeec62beff39dcf6f332296c3b2e6b2af7473fee9973f06dff3956e7a17c0a,2014-05,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
84aeec62beff39dcf6f332296c3b2e6b2af7473fee9973f06dff3956e7a17c0a,2014-05,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Suspect charged
856e9d404d1b032f734d3de7595883ff7832ce7d8efc9d8d8bfeb34b72632768,2014-05,Dorset Police,Dorset Police,-1.961102,50.810507,On or near ROTARY CLOSE,E01020379,East Dorset 007B,Suspect charged
856e9d404d1b032f734d3de7595883ff7832ce7d8efc9d8d8bfeb34b72632768,2014-05,Dorset Police,Dorset Police,-1.961102,50.810507,On or near ROTARY CLOSE,E01020379,East Dorset 007B,Suspect charged
7c5b329bbb0ccba055b963d6a57957afb1c71d9c0447098eaeb692266479bf9c,2014-05,Dorset Police,Dorset Police,-1.776140,50.732846,On or near CHURCH LANE,E01020367,Christchurch 006D,Offender given a caution
5c28426da979d8be653c01cf9e96a975ddf2807dde14d29682134b7181d5dfb6,2014-05,Dorset Police,Dorset Police,-1.825086,50.727912,On or near GRANVILLE ROAD,E01015275,Bournemouth 016C,Suspect charged
5c28426da979d8be653c01cf9e96a975ddf2807dde14d29682134b7181d5dfb6,2014-05,Dorset Police,Dorset Police,-1.825086,50.727912,On or near GRANVILLE ROAD,E01015275,Bournemouth 016C,Suspect charged
a28528cb96ebf049fb4f9f560153eb36d6d0e2c2357653b3ce6a932d620320d7,2014-05,Dorset Police,Dorset Police,-1.945733,50.722490,On or near OSBORNE ROAD,E01015453,Poole 017B,Suspect charged
0acfae13cb7895933aaef0b372091a141d4a2194c0c366b4e7bc8a641a69222f,2014-05,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
0acfae13cb7895933aaef0b372091a141d4a2194c0c366b4e7bc8a641a69222f,2014-05,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Suspect charged
9b117b5da63e1e7dd6d04793583dcee1f090f3a2edba38dfd38491ea90f8c82c,2014-05,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Suspect charged
9b117b5da63e1e7dd6d04793583dcee1f090f3a2edba38dfd38491ea90f8c82c,2014-05,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Suspect charged
a096f127560c0c490bdacfa794fe6dac9c4be8e65be11795bc7a1b7df5dcd62e,2014-05,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Suspect charged
a096f127560c0c490bdacfa794fe6dac9c4be8e65be11795bc7a1b7df5dcd62e,2014-05,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Suspect charged
12ed959f4130998df4cd224fcd3af868545e6ea6863dc3845d8f22458d12d320,2014-05,Dorset Police,Dorset Police,-1.825086,50.727912,On or near GRANVILLE ROAD,E01015275,Bournemouth 016C,Suspect charged
12ed959f4130998df4cd224fcd3af868545e6ea6863dc3845d8f22458d12d320,2014-05,Dorset Police,Dorset Police,-1.825086,50.727912,On or near GRANVILLE ROAD,E01015275,Bournemouth 016C,Suspect charged
fb0fa8ac156e600e718915f4baad23483510021b33e17b97ccc5a83d8b4d76d0,2014-05,Dorset Police,Dorset Police,-1.973895,50.724407,On or near GARLAND ROAD,E01015466,Poole 015B,Suspect charged
c722d332fc4e4c6c9e269c11d24ac3278ce0914590caea164f6bdbe78a42a6dc,2014-05,Dorset Police,Dorset Police,-1.873620,50.719413,On or near UPPER HINTON ROAD,E01015285,Bournemouth 021A,Suspect charged
c722d332fc4e4c6c9e269c11d24ac3278ce0914590caea164f6bdbe78a42a6dc,2014-05,Dorset Police,Dorset Police,-1.873620,50.719413,On or near UPPER HINTON ROAD,E01015285,Bournemouth 021A,Suspect charged
ab0d67951758eb03f693b1088d9181a4a66b4fbde7aefe0e77444737f41503cb,2014-05,Dorset Police,Dorset Police,-1.863696,50.722145,On or near CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Suspect charged
4c74ba9ac2666c08d3707be95f828461e4cb7a0c061f76b210ac0c4365766562,2014-05,Dorset Police,Dorset Police,-2.009615,50.747484,On or near ROWAN DRIVE,E01015422,Poole 006F,Suspect charged
7f28142d29db6a9e358deef1d5377343d439940eb56cef683d01fc8c7296d3f7,2014-05,Dorset Police,Dorset Police,-1.927920,50.698614,On or near Hospital,E01015406,Poole 018E,Suspect charged
7f28142d29db6a9e358deef1d5377343d439940eb56cef683d01fc8c7296d3f7,2014-05,Dorset Police,Dorset Police,-1.927920,50.698614,On or near Hospital,E01015406,Poole 018E,Suspect charged
1ce35f90bc97e8516b850019a8c4f032f5da5573edc2bcbb0724f861c48fe36d,2014-05,Dorset Police,Dorset Police,-1.887927,50.719590,On or near Nightclub,E01015367,Bournemouth 024A,Offender given a caution
fca7935fc086302d98c765966a92ffc5f8ead8e46869eb49dc70149c850f398b,2014-05,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
4e815ab1048bee301f323902321aa3c1b5dc9037f83e511d9963bf9848c80cf5,2014-05,Dorset Police,Dorset Police,-1.846263,50.755054,On or near BRAMSHAW GARDENS,E01015354,Bournemouth 004F,Suspect charged
5d7dbd5db1f887bb207c062bcf99d71cdbdae74421aa1a87b46c6871320cfa43,2014-05,Dorset Police,Dorset Police,-1.919858,50.726513,On or near Supermarket,E01015402,Poole 018A,Suspect charged
5d7dbd5db1f887bb207c062bcf99d71cdbdae74421aa1a87b46c6871320cfa43,2014-05,Dorset Police,Dorset Police,-1.919858,50.726513,On or near Supermarket,E01015402,Poole 018A,Suspect charged
1b179e0ab5def2244c4ed8843e4ee5c0b19c0d61f299403d1ea598bc04c7c82c,2014-05,Dorset Police,Dorset Police,-1.983731,50.712385,On or near FISHERMANS ROAD,E01032662,Poole 015I,Suspect charged
7de9be5b48b2ea0907a24fff8879a8711c57de44e6e1cb09a5b6bf4cf9b45e9a,2014-05,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Suspect charged
48fecdc508c0605fee57f2e153012ea94e15ee2829bea390c7910708a4aecf8b,2014-05,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Suspect charged
135033a9b5d6695db02fca865c3564748b923b792bf85ce8ad4d438af7537504,2014-05,Dorset Police,Dorset Police,-1.871024,50.736128,On or near FORTESCUE ROAD,E01015345,Bournemouth 013C,Suspect charged
135033a9b5d6695db02fca865c3564748b923b792bf85ce8ad4d438af7537504,2014-05,Dorset Police,Dorset Police,-1.871024,50.736128,On or near FORTESCUE ROAD,E01015345,Bournemouth 013C,Suspect charged
af8ad200c23dce54e6fc08ddabb830de33704a3568ec14c857b441fb6ea2f18c,2014-05,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Suspect charged
83fd0efeb90f0250acbddeefe023b786b4fda15b9e1461eb070bb689053df901,2014-05,Dorset Police,Dorset Police,-1.870764,50.748483,On or near BRASSEY CLOSE,E01015321,Bournemouth 009A,Suspect charged
aea9b710a240a4acf3786c3b75552af20213b20cf9668e69a35182239cfab88f,2014-05,Dorset Police,Dorset Police,-1.929519,50.755611,On or near HIGH HOWE LANE,E01015308,Bournemouth 002C,Suspect charged
8534dc9f1f242e56ce8324b01e3e1eee0a763f3e508ae936a3e713964857a7f5,2014-05,Dorset Police,Dorset Police,-1.846919,50.753904,On or near LANDFORD GARDENS,E01015354,Bournemouth 004F,Suspect charged
8534dc9f1f242e56ce8324b01e3e1eee0a763f3e508ae936a3e713964857a7f5,2014-05,Dorset Police,Dorset Police,-1.846919,50.753904,On or near LANDFORD GARDENS,E01015354,Bournemouth 004F,Suspect charged
8534dc9f1f242e56ce8324b01e3e1eee0a763f3e508ae936a3e713964857a7f5,2014-05,Dorset Police,Dorset Police,-1.846919,50.753904,On or near LANDFORD GARDENS,E01015354,Bournemouth 004F,Suspect charged
3cf9e02c0e42cdaa72670625bfc900ff515091c2318c310d17ea00b2d57133d7,2014-05,Dorset Police,Dorset Police,-1.915431,50.753749,On or near TURBARY PARK AVENUE,E01015307,Bournemouth 005A,Suspect charged
7f0f48ee10ece6620dc38fe1a3be8d0cb6bdb1538ab711d1755a9e35ce112192,2014-05,Dorset Police,Dorset Police,-1.859060,50.723407,On or near ANNERLEY ROAD,E01015290,Bournemouth 021D,Suspect charged
44a0fd82d89a06f33086a0db12a39ae2c03dfddce891ef4911a413c5278c8df7,2014-05,Dorset Police,Dorset Police,-1.858821,50.727481,On or near NORTHCOTE ROAD,E01015288,Bournemouth 021B,Suspect charged
46d08968ecafe8ff309342043319b6b0ca0a06f88d0f3c0a5a68891cf44a8cd8,2014-05,Dorset Police,Dorset Police,-1.858821,50.727481,On or near NORTHCOTE ROAD,E01015288,Bournemouth 021B,Suspect charged
7371daeb3330892b086a9427548c9c281372083464db5f165f55592bd863adcc,2014-05,Dorset Police,Dorset Police,-1.875951,50.721844,On or near Supermarket,E01015283,Bournemouth 017A,Suspect charged
75d4a649e33c41c328b8c1f96906fd4c7d15cc2a7d8c6c6dc22d9e9fd67f6eaa,2014-05,Dorset Police,Dorset Police,-1.960087,50.752397,On or near CHALDON ROAD,E01015409,Poole 005C,Suspect charged
75d4a649e33c41c328b8c1f96906fd4c7d15cc2a7d8c6c6dc22d9e9fd67f6eaa,2014-05,Dorset Police,Dorset Police,-1.960087,50.752397,On or near CHALDON ROAD,E01015409,Poole 005C,Suspect charged
