Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9b6a4879d4e939590f906cf070247199792acde6215ed93ee0d23ec5d7556a09,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
ecc542b861f8b2265d1fc0a67cef6ec41944666771f18ab58fbbd5f044338423,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235213,51.752296,On or near ROBERTS WAY,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
e37cc2bcd0bbb89e630a9947bf296ff13efaec9b6e25d74fe928e9c17bdd194f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.240292,51.764007,On or near PARKHOUSE COURT,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
ee9990df92666c20eee87231c511913f87a88e486c13ed2b1f406ff134708c41,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236826,51.806452,On or near AYOT GREEN,E01033313,Welwyn Hatfield 002F,Investigation complete; no suspect identified
14fe3756de02ae2b76bb2112d9d1943bfa8e9463f837530a60a4a94693013e84,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224353,51.771348,On or near HOMESTEAD ROAD,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
8eb927bba5fdce1e79a6690e72630ef0ecdca121217bc509d4d2e5a62d27f198,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.233458,51.759751,On or near BRIARS CLOSE,E01023922,Welwyn Hatfield 012C,Investigation complete; no suspect identified
dbca562d2e6ff4635590fe8f29195e726295454dcc3b33ec70f6c9ed06af5a3c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229428,51.764258,On or near STOCKBREACH ROAD,E01023920,Welwyn Hatfield 012A,Investigation complete; no suspect identified
1a2b237ecec1b20935d1e526009b83bd87ee5815527c17953e88bde94a71fa6d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222026,51.772293,On or near CORNERFIELD,E01023930,Welwyn Hatfield 010B,Investigation complete; no suspect identified
4ae236bc874ae2963319a463edbd3107fed62adc8f418bcd97afaf89b9765cdd,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.249450,51.764774,On or near TIGER MOTH WAY,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
685e4a2a470a0aeea122c4012f37eafb51f1fa2e3b80863386e750b3154ee678,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.110608,51.708032,On or near STATION ROAD,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
685e4a2a470a0aeea122c4012f37eafb51f1fa2e3b80863386e750b3154ee678,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.110608,51.708032,On or near STATION ROAD,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
91c9c1f2f617207ec557cadfadbcb6b3bffb632564578967242783e49ac69c82,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232845,51.763221,On or near Parking Area,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
c217c42464e74a83bb13d8cc01a5e97792c5777b6e4b77767cb86cb9f2f5216c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227050,51.770562,On or near HEATHCOTE AVENUE,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
06354805e6b132adbacdc3eb026ce5a82024b811d34ef67804de466d0b8e8cb6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238869,51.755129,On or near CHENNELLS,E01023935,Welwyn Hatfield 013C,Investigation complete; no suspect identified
06d536d229407cf088dc06287b1ed580023b4ae0518f3ab9ef340ddbb76acaae,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.249492,51.768551,On or near RICHARDS STREET,E01033314,Welwyn Hatfield 010G,Investigation complete; no suspect identified
2728697e22de01eb01515ec11d5cf6373b391868031ac382731864640b655a7f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234676,51.761594,On or near POND CROFT,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
e5c978961c389a4c35ba6919be2f6235fe7c03debadbe189f590c024d040de47,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164673,51.700041,On or near COOPERS LANE,E01023571,Hertsmere 003A,Investigation complete; no suspect identified
e5c978961c389a4c35ba6919be2f6235fe7c03debadbe189f590c024d040de47,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164673,51.700041,On or near COOPERS LANE,E01023571,Hertsmere 003A,Investigation complete; no suspect identified
6fbf60892e83c4f3af7f9b0492370b06df1e5efca019873bd95f0d27b0bc41f6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239630,51.748243,On or near BROOM CLOSE,E01023934,Welwyn Hatfield 013B,Investigation complete; no suspect identified
62622b52c6422e8e30ebd7393fd9caed2583496e37c01e003d4f184c87a9eb7a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234207,51.762477,On or near HAVEN CLOSE,E01023921,Welwyn Hatfield 012B,Investigation complete; no suspect identified
44c36200a4f02c2e17e8f8e09c4a9c63f59e0c9c90006a373f095d8070e5f168,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111006,51.707175,On or near LAMBS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
fb375206e9ff87e05a0a78f2785c07ba0a8fbe6c875cb2d93c7baf25ac8e9ccc,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111006,51.707175,On or near LAMBS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
91886d6a0eba1af264db808127701431da11cee15c7e8d33472c54270c4d355d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.111006,51.707175,On or near LAMBS CLOSE,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
ae8ff6f42216110258cd2f0f9b1ad4b442b872dcf2ab171c4b431272fc38345c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253639,51.758748,On or near POPLAR AVENUE,E01023938,Welwyn Hatfield 010D,Investigation complete; no suspect identified
053d54e14bd6864f98f0d44b82c881e777fdfe19e3689d7331d8ec4b5fb60b89,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223070,51.772633,On or near WARREN CLOSE,E01023929,Welwyn Hatfield 010A,Investigation complete; no suspect identified
0fb146375813ad125c9f732d8f9d244ba866c923bcb45c8674f59251505d3736,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186783,51.731227,On or near BELL LANE,E01023908,Welwyn Hatfield 015A,Investigation complete; no suspect identified
c1c76c64e1a2a32065be5b6a217e5c1c49fa357d9999190bcbd48b3665c2667f,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.108342,51.707879,On or near Parking Area,E01023947,Welwyn Hatfield 016A,Investigation complete; no suspect identified
ea2162279100efcc518b6444d0fac7aa2804aaa5d2e4f4bf172cec0a27ae42f2,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228761,51.746848,On or near SOUTHDOWN ROAD,E01023933,Welwyn Hatfield 014A,Investigation complete; no suspect identified
00be267972b5b9462ddc444913280008a4d31420973860e01487f5ba4c5d9155,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238146,51.777050,On or near DAFFODIL CLOSE,E01033313,Welwyn Hatfield 002F,Investigation complete; no suspect identified
03a20577db60fff8e73c2d9bb12af7c1d51d2c5ecd9e48f52d131050af3db7ea,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.137987,51.853388,On or near Park/Open Space,E01023460,East Hertfordshire 008E,Investigation complete; no suspect identified
943fdeed63a3856c6269ef1678b7c4881c6cfcd8c619d6ff80b4b1e210a87d71,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.160754,51.866082,On or near SOUTH STREET,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
5289dba423f8c3aecfb9b510f3f56740cd6409af30801b074deb4cb36fb052ab,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.163814,51.864758,On or near Nightclub,E01023446,East Hertfordshire 007D,Investigation complete; no suspect identified
577f596037750fdaeb7f8db1f506eadb4b2bbf3cf4726b592a13ec27c1bb18f4,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026096,51.809649,On or near ALBANY MEWS,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
26c321ac6d8f59ecebc3098c7064216a66802f8bed7f8e95532b3926c2ff8799,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076937,51.799207,On or near FRAMPTON STREET,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
09b495a0b1c9dfca0cf9ee8f0bc8121886dbaf190fc43c793623a6be24d45bc3,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044224,51.800070,On or near Petrol Station,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
7524204c8662374ac6b59d166aa54ca0813df1b32b69d4493744c74fa2b1f23b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078108,51.796915,On or near Nightclub,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
3a7dc13c08a03ef897389d935c839e44d8aa5d3b3c07e07409d8e7992a9b7916,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078108,51.796915,On or near Nightclub,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
d6d1943afba20f61d3bcc070a97910b899c391aae947618858f625183478db71,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023850,51.810592,On or near CROSS STREET,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
3bc7a604e8c6e0421c4b29d0e354876df4aa93b6c00c43f4c80e48c94ee8c306,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023850,51.810592,On or near CROSS STREET,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
5b523055773d5480e1f250a005845ad5ec3949e251401207542c5a9edcffba8a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085584,51.796731,On or near SWALLOW COURT,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
a0e27d3f8eae426aa99984c3dee6383ca0d103f61765644d36c3180b6d5fedec,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.001544,51.789793,On or near DURHAM CLOSE,E01023469,East Hertfordshire 018B,Investigation complete; no suspect identified
5b3a6819fb75f0034ebe5e5dd3b25c29daffc81df62b57c07cfebca251fabe04,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.005918,51.788362,On or near HIGH STREET,E01023505,East Hertfordshire 018F,Investigation complete; no suspect identified
40da68fe65f365e0ea1bf25a846c71dd9e2418c5d814cdc84a723fe4b598964e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023850,51.810592,On or near CROSS STREET,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
93ae19908b3e6504ff5cbe3d664907e7af58d8ab42b7d9181c50fd53f2918077,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.046810,51.800634,On or near THE KNOLL,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
4f823f172710de79db9bb492ca8b29783db2a9b831d1d455f9d305494e878fd8,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023850,51.810592,On or near CROSS STREET,E01023512,East Hertfordshire 012A,Investigation complete; no suspect identified
b3819b3417a34d39e4a03899a1a5b0bb357da4c0277ccbace91e2fdf109954ac,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.049666,51.798649,On or near FOXES CLOSE,E01023482,East Hertfordshire 016A,Investigation complete; no suspect identified
03417b3057ca12aa712ce2e0fce929aebd2bd4f3507f0348a081f71baf6731b4,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.043686,51.813486,On or near PARK ROAD,E01023515,East Hertfordshire 013C,Investigation complete; no suspect identified
02fd3a3630e0b6e304671a3a99a5a4d6ba75a372756547814c3ce78aac404a47,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030808,51.810385,On or near GEORGE WALK,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
69766c88de963301726f48ce094e50109f30e1a54b58d91a21e9da8c061f0629,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.084628,51.783029,On or near CECIL ROAD,E01023475,East Hertfordshire 017A,Investigation complete; no suspect identified
d571f1443855ebb8abefc75b7917b2aad1b621d022721a21822134184637a63d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033278,51.810956,On or near BURGAGE LANE,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
5a3f927823ff8fcc6ee8e11b6b8d95f1886f71a95f4712ce1d0d4359eae30d7e,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,0.012918,51.786345,On or near THELE AVENUE,E01023504,East Hertfordshire 018E,Investigation complete; no suspect identified
965102e600fe531935de6c249a76b7f979118669fa7c498db32b1a779ade1341,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.074865,51.808021,On or near GLEBE ROAD,E01023472,East Hertfordshire 014C,Investigation complete; no suspect identified
a28755387bdd1aa5036ff4ddc6c72bf4380abf338ce2112f8b68bebcc565fa62,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021251,51.816932,On or near BEAZLEY CLOSE,E01023518,East Hertfordshire 012D,Investigation complete; no suspect identified
83c8b314945a6b4e0f19b9c6375ba670bdbcb1e9d2175f502187c9b2ac61d1a6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.027728,51.808490,On or near Parking Area,E01023511,East Hertfordshire 013B,Investigation complete; no suspect identified
341adbe12718ec6a920982fd3ef4a77d49f1ce14c5cf525957e69ff185104533,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.089529,51.795006,On or near Petrol Station,E01023479,East Hertfordshire 017E,Investigation complete; no suspect identified
b794072b689dbe442c851094700d204e5ce5a8505ddc32745924c3f139905e16,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031745,51.811515,On or near Supermarket,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
f6921775309dc4bd655d8871fddfd67e396c066998ab817ccc283136f9044336,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.049647,51.814547,On or near STRAWBERRY FIELDS,E01023515,East Hertfordshire 013C,Investigation complete; no suspect identified
8f7c74e946a1ec72532ae7aebe2c63fdca92e34910a7c5fc11c597015efc7f6b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032171,51.817718,On or near CLIFTON WAY,E01023520,East Hertfordshire 012F,Investigation complete; no suspect identified
6d3a112df741d351279d86dddbfda40c9f61be9218787ccd28b434afdf4fa4f9,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076855,51.797712,On or near Shopping Area,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
791feb182379f037c4c1de74ad754260979f0264afab05a24eda3d1f556c1d6a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.080027,51.796802,On or near MILL BRIDGE,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
9928a806069f1bc2e37059167789199760276be5ff581c863573409013bb9b37,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035740,51.812068,On or near MILL CLOSE,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
fb279203973de39e88ce0a3bcf68a747bfce717d35e1b25ef39b07189acc2f0b,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.088683,51.796503,On or near Hospital,E01023479,East Hertfordshire 017E,Investigation complete; no suspect identified
bb3c286fa9dfdb97dd0e29e78af4f02e0ab0f5fa52f311bba818d60153149caa,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023102,51.805480,On or near MARSH LANE,E01023511,East Hertfordshire 013B,Investigation complete; no suspect identified
2e9f82a722117e67f270a2e57d38d43d114722a3bb509b7241fe232e772092fa,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.046810,51.800634,On or near THE KNOLL,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
25e2a5f63f6282558b1245aeb2d46b4c21d6ed3f6582717e23eb907c52d9530c,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.083415,51.782911,On or near PURKISS ROAD,E01023475,East Hertfordshire 017A,Investigation complete; no suspect identified
b37bda9a8fe8e54d9e81f30e04d801ff73a02aa7eb856464d912bf1a32b8cc72,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.052794,51.801111,On or near BURLEIGH ROAD,E01023483,East Hertfordshire 016B,Investigation complete; no suspect identified
b636d0214a232da9c8c49dbe883b0a0d229fb5a0931b433dd17ed9058abeb67a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031623,51.810992,On or near HIGH STREET,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
1ffb713118dc882454b4297be5918a7e2147de015533b8efa801dec1c49207e7,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031623,51.810992,On or near HIGH STREET,E01023514,East Hertfordshire 012C,Investigation complete; no suspect identified
a53b0b72e25552bfce62106715cffc8b3950d81aa9bf7c3fb3e996d4874de83a,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028518,51.804025,On or near PRESDALES DRIVE,E01023510,East Hertfordshire 013A,Investigation complete; no suspect identified
8b0398f2aaef57b38c057fb9fd0bc2803f604b825b56419ae7727c3443e5cbb1,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.099768,51.799470,On or near HUTTON CLOSE,E01023487,East Hertfordshire 015A,Investigation complete; no suspect identified
01f6fea893736bb1499aa58e31bf1362f8009ce3df978bbd317efe0d07fc29b6,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048465,51.801273,On or near HAMELS DRIVE,E01023484,East Hertfordshire 016C,Investigation complete; no suspect identified
353920375e2df3fecfb3ad304db31c8672f2eea095821cad35d36d14a0f1ccb1,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.069600,51.796461,On or near Shopping Area,E01023477,East Hertfordshire 017C,Investigation complete; no suspect identified
07d3f8fd54bcb975fdfc73358da5b81881f9085a68de9edbf405fdcc736c5a6d,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076855,51.797712,On or near Shopping Area,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
6acde86851889cc361170786675f701f21e875a5722a04b74d1b020620311ee4,2014-05,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.070643,51.797503,On or near BAKER STREET,E01023477,East Hertfordshire 017C,Investigation complete; no suspect identified
