Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fc2a4cd60dd12006ae7e3637b674d78d9f1a29ebab086d1141f57dee004bc337,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.301440,52.927712,On or near ST MARY'S ROAD,E01026735,North Norfolk 003B,Investigation complete; no suspect identified
0c0e6c97bb6007fc7d1b72fd40987f68290ab96b71527332b584fcbc45d91232,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.275900,52.622993,On or near UNTHANK ROAD,E01026839,Norwich 009E,Investigation complete; no suspect identified
f02497401014c4dcb1c4c559b33b1e2229483273ae9c00960ace0090711f1dff,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.732661,52.602586,On or near ST PETER'S ROAD,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
4c728078cc42071e41a20a6033da45d3b05cde021821f492b7a0213a3b42174a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.308933,52.665118,On or near BRAYFIELD WAY,E01026542,Broadland 009C,Investigation complete; no suspect identified
53cbd2d9e3fdd389daee10f26ce77a89103b298df1fdd8f62f0d3888924345ca,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.730494,52.556430,On or near CLIFF LANE,E01026612,Great Yarmouth 010C,Investigation complete; no suspect identified
2c81ed9fcffecfa8e47c8b320345716127c21c47afabac900fd9f2ab41fd2299,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.237337,52.639109,On or near BEECHENO ROAD,E01026793,Norwich 005C,Investigation complete; no suspect identified
c9316cdce8e524fcc07e7b4891bbbff736ec6cb8379a47e231ac9b3bb21be7d7,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.413054,52.738441,On or near Supermarket,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
724bb88415e597a2336d434a941ff4d5f409484d82cd2f64ff87bf10735b4075,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Investigation complete; no suspect identified
c6258e888608af5c12e15b1eb2b734dc8950bad2bd02a9cc49224c1480f0fa85,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.432539,52.583564,On or near HILGAY ROAD,E01026727,King's Lynn and West Norfolk 018B,Investigation complete; no suspect identified
b1c765373bee57f37fa1f2e190a837636ff123a54cc5a5306e877cf31e323217,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.713051,52.592922,On or near BESSEMER WAY,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
a91ae515c5463ecfac31f18f88b8f637d5674786641cd9de126e136b63db8d97,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.723679,52.587101,On or near MANOR CLOSE,E01026600,Great Yarmouth 007A,Investigation complete; no suspect identified
f39d8858e7a2c1e721824d11fefa3f59a338ad18f97b02f62c188dd10320cd0f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.299801,52.607346,On or near WEBDELL COURT,E01026817,Norwich 013B,Investigation complete; no suspect identified
6d281078340b16dc2d35fddeda52348bae706bb63577b173e09bd4473ef65d71,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.575327,52.534959,On or near LOW ROAD,E01026944,South Norfolk 010D,Investigation complete; no suspect identified
2a9e02274ec118d227e3384bd65fb374b7bdfc9648c86f509514f3c38f0bb5ea,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.489239,52.937417,On or near AVENUE ROAD,E01026680,King's Lynn and West Norfolk 001A,Investigation complete; no suspect identified
1325732dfd85b1726bb7c3c1a0956cd6d728a8803d7dab8092c918be1ca29f8f,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.392392,52.739615,On or near HILLEN ROAD,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
8993420bef4708111eb1a1ee17d89e09ead26514581d27742621170e0416e54a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.504020,52.664497,On or near Sports/Recreation Area,E01026504,Broadland 014A,Investigation complete; no suspect identified
e7f674e6feebc7d4422048131e18327a0bac58288d0cd6ba7f96f7ec05b36f3f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.296619,52.610609,On or near MANSFIELD LANE,E01026819,Norwich 013D,Investigation complete; no suspect identified
a3d50d251e1e98f501cd898df83364b74f3e01ef0259abb01f413808819d018a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.728679,52.607532,On or near Shopping Area,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
dae4f6ce90aa1e911bfa686bc2eadadcb351a58e41400749a1068e8c2d4ed4fe,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.929777,52.439680,On or near SCHOOL LANE,E01026439,Breckland 014A,Investigation complete; no suspect identified
a92917a79c64393c13b1ebeb5226016cb7be468befd27788dae50a0221b76473,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.890425,52.671180,On or near MAYFAIR,E01026453,Breckland 004C,Investigation complete; no suspect identified
d66635ce15e05858e13f14ab092bd0a26880abfbe627be19d9db7b894eb64f84,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.204938,52.642016,On or near RACEY'S CLOSE,E01026660,King's Lynn and West Norfolk 016B,Investigation complete; no suspect identified
5d5ffeb23e63abc42308f910e33900bd7ad5b2c9918fdc03564b9fb8ddc22316,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.207688,52.943475,On or near THE BOULEVARD,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
17efd77babeadd8e52233e4c476f0ed52142b7301ac7ae40fab039b2ac3632cb,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.099184,52.662484,On or near BERRY'S LANE,E01026481,Breckland 006C,Investigation complete; no suspect identified
1ab1c3f27464effda428782b68f3c23355ab6e312a352be44c6b148069563b94,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.728319,52.646032,On or near GREEN LANE,E01026594,Great Yarmouth 003F,Investigation complete; no suspect identified
ec4d544c188303f9b683faf2a7f6dea929b715bd0f9b427bad7a29bfba2ac354,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.750593,52.629359,On or near Sports/Recreation Area,E01026495,Breckland 008D,Investigation complete; no suspect identified
c9e13398e903a736c0e2331f0a2d56b8f80278e754aef5374fabac8a2ccffb9f,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.270965,52.741500,On or near TUXHILL ROAD,E01026713,King's Lynn and West Norfolk 008D,Investigation complete; no suspect identified
545e675a59f59408f56685ece6665871c40e4811e96d99e8a4734afb39a83d97,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
a8d177cc7625c98b393ccd7cf7522aee8da454ab8c36c5d9c44364c403c1d97d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.107801,52.567955,On or near BRITON WAY,E01026870,South Norfolk 005A,Investigation complete; no suspect identified
625f3745744af04eb799936fbcc5ab2c149185ee5b82db1c8b5251c0ffc93658,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.254220,52.795187,On or near OAKFIELD ROAD,E01026503,Broadland 001E,Investigation complete; no suspect identified
6050a0a0c0271afdafa651c288fedf4098d1d8e97a0229acdcf5787b8b964f41,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.740237,52.414191,On or near CANON'S CLOSE,E01026474,Breckland 017A,Investigation complete; no suspect identified
f1c5a0d493dc0c0390b5c66bc7bb105a345495acf684930bc1f508b286951f5a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.728884,52.566150,On or near BERNARD ROAD,E01026611,Great Yarmouth 010B,Investigation complete; no suspect identified
1f2a72d1c45ad21df58ddae901b3106c913b8423e0bc2a15855096c8979d20b0,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.252632,52.936524,On or near GOLF CLOSE,E01026781,North Norfolk 005C,Investigation complete; no suspect identified
5c1ee9b7f9847ceccd989704d7ad0dc7d4988f64b444fa9145d58e20cae09d3e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.286460,52.645364,On or near PENN GROVE,E01026829,Norwich 002B,Investigation complete; no suspect identified
006d8c2c4dbacb72fca134f839e310b511de45a22c72be266c9f67584aa690cb,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.735102,52.626561,On or near CUNNINGHAM AVENUE,E01026641,Great Yarmouth 004D,Investigation complete; no suspect identified
bfc33c9b495284900d7216d011e77dddd975143c46b48c8e2befcf3fdace62eb,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.388338,52.816998,On or near Police Station,E01026760,North Norfolk 010H,Investigation complete; no suspect identified
3724a15f4b9780ecae7f3857952d87fccdcb75c28a5edd3fd8eb735cd5c728e8,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.266781,52.582711,On or near MANGREEN,E01026914,South Norfolk 009B,Investigation complete; no suspect identified
0667b97d265752bddc7cce85980724d22611320cfe19138767e8a9f4c5080aee,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.231598,52.480773,On or near BAXTER CLOSE,E01026939,South Norfolk 011E,Investigation complete; no suspect identified
d48689b52eb1ece3b1cdac1beae36b870a5ea0acbee39fa8210a93fa806bef41,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.304699,52.628623,On or near Parking Area,E01033438,Norwich 014A,Investigation complete; no suspect identified
4d4207a36460aaed19ba06d4af2f6c2508c4ba28f99505a3f3329170d0f9dba4,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.750400,52.417984,On or near WHEATACRES,E01026469,Breckland 016B,Investigation complete; no suspect identified
4bf6d789146409f35ae8ef54cfc84a537507bd9757902ec2c9e953997a6c9cba,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.379355,52.601064,On or near COURT GARDENS,E01033039,King's Lynn and West Norfolk 017H,Investigation complete; no suspect identified
21d9664e8e90dae95af8cc6511f94a533cbd0638b2903b1e7876757628589c94,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.728682,52.615034,On or near MOAT ROAD,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
e976bfa37facc011768ed25f9735054a5a11f08cd581ed896ae38d495a56efcf,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.377749,52.664524,On or near WILLOUGHBY WAY,E01026578,Broadland 008C,Investigation complete; no suspect identified
ec6ae81d2229c3d593bb37b86290c0c076c85e2e6c8d50e9ec731a805a68abdf,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.251330,52.636828,On or near WHISTLEFISH COURT,E01026865,Norwich 006C,Investigation complete; no suspect identified
e1720c93451818d5426aa9baf48f80ec81fd904826be33ea568a1124fdf4beca,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.315240,52.659716,On or near EDWARDS COURT,E01026555,Broadland 012C,Investigation complete; no suspect identified
7c91a1bc31dd6233c79a776aa14d26039c8bb119d180bd45659ea7acd276139c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.290379,52.637512,On or near SUSSEX STREET,E01026826,Norwich 007E,Investigation complete; no suspect identified
cb4d6652fc1fb39957e275e46b5ea8b5cc7f9dbde4a076cbc854b87fbbd55a2f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.277764,52.628545,On or near MILL HILL ROAD,E01026837,Norwich 009C,Investigation complete; no suspect identified
4e43a2d07940174021163a001278f7cf2ded5c5520544ae4b4b4b769f7e8ac70,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.765659,52.420919,On or near BENET CLOSE,E01026470,Breckland 016C,Investigation complete; no suspect identified
a5c6d47c242d6a957cd612a59840f76bae2217b9141c9d8622b86030d81d8f4b,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.256306,52.673661,On or near TRINITY ROAD,E01026684,King's Lynn and West Norfolk 013A,Investigation complete; no suspect identified
d059fabd799ba860d4b748d02d9f8a5b8e9498b949e6a9044318e4f7c4e1d63f,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.418204,52.715977,On or near STALHAM ROAD,E01026744,North Norfolk 014A,Investigation complete; no suspect identified
e6ab9ef642ad5a5708314eccf5c185a2a9b868ad86dc989ad387a286e47356f4,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.042430,52.481988,On or near BARBERS YARD,E01026421,Breckland 013A,Investigation complete; no suspect identified
560c179a05ee74ba3575b81a85ec34ab4f2560706724b7ec7a07bf31f5fdb74d,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.232037,52.483342,On or near CHAPEL AVENUE,E01026939,South Norfolk 011E,Investigation complete; no suspect identified
07996ce1a460d25cbdbd2c6b56ab9b1bb6fd0bba22c3eed7d2e6a846601253f5,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.109502,52.373437,On or near A1066,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
28c0faf8e9e4a1c2584834843050ed255eb3e808fae3a0d9471ee97d4f76d26a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.270471,52.648460,On or near BOWERS CLOSE,E01026833,Norwich 002F,Investigation complete; no suspect identified
4bd334d12d7fada0c999e0910ae678a7d1896f857032dbf93045f97f079e4f49,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.596960,52.685994,On or near HEATH ROAD,E01026636,Great Yarmouth 002C,Investigation complete; no suspect identified
36b9e1288404028e70fdbd165c3c0a1edf1684fcbc440df80432b0ef16e639a1,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.966812,52.656683,On or near CHURCH LANE,E01026484,Breckland 006D,Investigation complete; no suspect identified
d7d536f489aec374790da328b9193d6b9bcd18f86b5df02533c6b8876af88961,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.737148,52.624724,On or near TENNYSON ROAD,E01026641,Great Yarmouth 004D,Investigation complete; no suspect identified
f988a8de11aeabeb376def8afc9e34987d10c1ad991341b276397471c2a0c65e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.605603,On or near NELSON ROAD CENTRAL,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
dbb411ab912247563cfb5ac5a4511550b7f3d995caeb8a5558dd60c44e51fbe3,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.909717,52.806811,On or near Sports/Recreation Area,E01026787,North Norfolk 009C,Investigation complete; no suspect identified
6acf9288696e6476548a1b5e751565dcd3ba1115f046749529be8912f958196c,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.257480,52.606198,On or near MERROW GARDENS,E01026813,Norwich 012D,Investigation complete; no suspect identified
4deb313975a276835c7d33885ac73646452bb2ecf3b6d3f5390f837be739b736,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.124267,52.370484,On or near TAVERN CLOSE,E01033539,South Norfolk 015G,Investigation complete; no suspect identified
f21b4353272834c603917244b8849b3cb210248666951b1c8c24d118878a2626,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.329109,52.636888,On or near ST WILLIAMS WAY,E01026804,Norwich 004B,Investigation complete; no suspect identified
06fa2b2066c4d12131ad8357d1ea89fb363516648754223a143470f242d75f20,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.329109,52.636888,On or near ST WILLIAMS WAY,E01026804,Norwich 004B,Investigation complete; no suspect identified
519c659c281240f5c15dd23676324a10798c78518b94015459708b3ffa1c577e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.725412,52.613599,On or near GARRISON ROAD,E01026596,Great Yarmouth 005B,Investigation complete; no suspect identified
6a42c1bffaed6eee0ef4610239e193e91ab9f9477e1ffa8b11e4a92e9f5be506,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.274975,52.635925,On or near NICHOLAS MEWS,E01026866,Norwich 006D,Investigation complete; no suspect identified
2453ec8fd6273da0011691a2efb2df2b1ee8b2f3f1db43a2482db014b10265cb,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.304988,52.642249,On or near SOUTHALLS WAY,E01026844,Norwich 003D,Investigation complete; no suspect identified
346c596415c59cfcfab31d7565767a09dd9419446cdb974cad2c4a0f7f88adbe,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.731170,52.418349,On or near DURHAM WAY,E01026467,Breckland 015C,Investigation complete; no suspect identified
2de4622c6e8be2b1fee6b3a0f5d459945d3c7bdc805508342c214bc028aec623,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.951233,52.681155,On or near CROWN ROAD,E01026429,Breckland 003B,Investigation complete; no suspect identified
fb76c413b9334c0b1fd854b9c12b52c717b0f1f8aba791cd89597d3886055016,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.296021,52.614448,On or near MENDHAM CLOSE,E01026818,Norwich 013C,Investigation complete; no suspect identified
2cb3e48090c605b3971793acf743db24d8aa4e61acf0559718237a93d36b560a,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.218791,52.632771,On or near HORN-PIE ROAD,E01033435,Norwich 005G,Investigation complete; no suspect identified
4208b6e11de43867944188760f451d456df34454093d490b255cddb52de616fd,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.292693,52.625018,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
2f078efda05baf4743e46a1004fb284561774a2d2c5f4b22a6be1b23c1a3e52e,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.664645,52.564038,On or near THE GREEN,E01026613,Great Yarmouth 012A,Investigation complete; no suspect identified
e7535dcc0779f1f1393c5fa994c75494d20c2a4cb3c97fec389fe1e3101d5a13,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.285650,52.608747,On or near Sports/Recreation Area,E01026820,Norwich 013E,Investigation complete; no suspect identified
e14d99902626bb38a594f3966e0a2cb1cb57d315729f6bdf04563bc75e012477,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.271977,52.637159,On or near BRAMFIELD CLOSE,E01026866,Norwich 006D,Investigation complete; no suspect identified
25513ee177a1864f0b93ad9b4a7efce1646deaf4e1ea750fe0310e8e409a8637,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.275648,52.624754,On or near WARWICK STREET,E01026839,Norwich 009E,Investigation complete; no suspect identified
716c211c4d99dc6fc756e531a3f498fa8c47be05b9b6aac88e95a6704ad5f622,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.958464,52.376292,On or near MEADOWSIDE,E01026494,Breckland 014D,Investigation complete; no suspect identified
95bc36f51fabee10d66b2d83f758e71a06adf09afed2bcdeaac0b5818651aa0a,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.421469,52.756883,On or near ORCHARD LANE,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
fa42552690a45aa66d5a2bff32d4f2000dc327091afc2bce55475a0a473a7aaa,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.429369,52.762494,On or near BALMORAL ROAD,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
e3076b9a50ed43e485a55df483231e5a101d0cceecf2faf1a94ca6bde4362faf,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.293081,52.638048,On or near LEONARDS STREET,E01026826,Norwich 007E,Investigation complete; no suspect identified
7540b35dd317a1da2610fa8d9b627442cc75b46e1fdfa7cb8917f6f14ed0cd7f,2014-05,Norfolk Constabulary,Norfolk Constabulary,0.692512,52.639452,On or near LEE WARNER ROAD,E01026458,Breckland 007D,Investigation complete; no suspect identified
c41b261bf7d280e2d775f7a91d08324b7c2817e900bbc3c8caa97427614fc865,2014-05,Norfolk Constabulary,Norfolk Constabulary,1.513581,52.471026,On or near STATION ROAD,E01026898,South Norfolk 010A,Investigation complete; no suspect identified
