Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b8df64c90a6bac07ed5450eba297b3ced9cf6df94a0ddab8aa4c725b0cdd1b24,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
e433f1636fe1977b3859f89d7db3fedece902f76b062fbf09173cc23b43e8a70,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.719118,52.465077,On or near PINEWOOD AVENUE,E01030291,Waveney 008E,Investigation complete; no suspect identified
924bf354d6bb4329c13ceb3fae2c463d0d56795eb2a11056fed4c2e11a35b33b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.197184,52.027422,On or near LOGANBERRY ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
ff4c7cb3ca2484df12238837e5e98ccf97172ccfff4d4d1ac867426fc90e9fe0,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.407707,52.088530,On or near CLEY COURT,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
1159c62f9d55da4d49914ac99da2e17a52f09fe363f16d8e4aa75f319192714b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.184502,52.038127,On or near GLOUCESTER ROAD,E01029983,Ipswich 016F,Investigation complete; no suspect identified
c640889b9f94453ca54400569ac2703ddf156bca8a9991bccf1d8e7dc309918c,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Investigation complete; no suspect identified
87207384f93955530dc530315f5ed90112f350cb062edcda86357c94122737ee,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.523433,52.343241,On or near LAPWING COURT,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
837a0e93f4f8177b3eea22891a5c9995147215e273c03e958c925246f1754155,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.521954,52.411623,On or near THE MALLARDS,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
6c59a9d995c4baa7bfb195eca3dcd48c453024399c36607343ab52fa495af9a1,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.557916,52.449714,On or near Sports/Recreation Area,E01030224,Waveney 010B,Investigation complete; no suspect identified
8bda94e8e8531c7b52d02acf70cb4fe92e62a068a2b4a1997882a26291848dcd,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.568730,52.451276,On or near ST ANNE'S ROAD,E01030223,Waveney 010A,Investigation complete; no suspect identified
618459e7319f9003f31a92f1643a6b23d8de17aef3450705c7540aa1b29f2cb9,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.626993,52.308160,On or near Park/Open Space,E01030135,St Edmundsbury 008E,Investigation complete; no suspect identified
bcbdde3edd4102db474353fb0e7aefa81681459ab53e9b4f1b354c07375aeb13,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.746362,52.032884,On or near NORTH RISE,E01029886,Babergh 008A,Investigation complete; no suspect identified
8ac5c320733bf03e8d0dfeefc450f776b6c78c2b3d25c153b264586ec672e970,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.718583,52.448426,On or near HARVEST DRIVE,E01030253,Waveney 012D,Investigation complete; no suspect identified
eed3c94bd4abfeb4433d0e40ffa8462e940f958ac103bd39017f11b770e51fb0,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.193445,52.033262,On or near WYVERN ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
2dfd14395a63bdea536cd6fd9ed121e32371f70553f60fd258be0200a5da5003,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.956459,52.052276,On or near LEEKS CLOSE,E01029893,Babergh 004B,Investigation complete; no suspect identified
bc943bd6515dfbbecc175f6a0eb57bc57f80f12e219100efd7c4d7b89567dc25,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.737947,52.036182,On or near Parking Area,E01029918,Babergh 007F,Investigation complete; no suspect identified
8c134c6a41fdd6d11445dc57354d7396b19c34227843edcc6a8b9ae9ab383a07,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.397371,52.241117,On or near Petrol Station,E01029949,Forest Heath 008B,Investigation complete; no suspect identified
0bc23044197f76a18e74df43c546bded984c75124e678d29f68a07471d4a130e,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.704523,52.460156,On or near BARN CLOSE,E01030233,Waveney 006A,Investigation complete; no suspect identified
3f1f772739ec9050e111df3c53fdd8281b0c09ebef828a8882ea8e20289f1512,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
008e3d3320d4e3f4d60ce6ac502a66fda7e38b75f5f26949f462724900bc06ee,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.420531,52.087845,On or near WILLOW CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
71c5d332b56e9f1a304a9291d7c9e44b441f8ab6158aacbdd2795158f453803d,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.162786,52.055046,On or near GRIMWADE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
165ee9862e0cde13c8b38613c564bb120428ac2aca56a3dddfe2cf87df71ca94,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.251598,52.355454,On or near WINGFIELD ROAD,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
7fe0fa00e96f7dcad6f3230acfffe3c5f7c5ea95ef17f026fd2f454dbcdb8b64,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.661636,52.435501,On or near Parking Area,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
eede25f822a9aa1bc70f0ee481e23a44855e889b6c2ac30267c8f934a0d85981,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.255768,52.062306,On or near BUGSBY WAY,E01033442,Suffolk Coastal 010G,Investigation complete; no suspect identified
219903d302a9c044b69b225386b0b2e6b67180296aede45b98e3cdbe4c06d798,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
1c2a9bea9518fd68d42fa997fc307bf8bb3b2ca9d0dd2803493e49dacf60d3d6,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.180197,52.053902,On or near FUCHSIA LANE,E01029961,Ipswich 007D,Investigation complete; no suspect identified
ae7b8d52ef2b1224dda664f79de6f175868751ea36c729b3fddff790e212f740,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.131936,52.058901,On or near Supermarket,E01029985,Ipswich 010B,Investigation complete; no suspect identified
d3c60bd83ae4ba8ac61f3bc841cdeff3fd917341fd98bd40c8a7c82edc5ddf49,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.324152,51.963139,On or near BRANDON ROAD,E01030171,Suffolk Coastal 012A,Investigation complete; no suspect identified
2461b7a1470049a9e00ab58fe27a186caaa69c256d92b475c4286a7729a778d3,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.164253,52.056193,On or near DOVE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
14389bbf485a52350960eb20b1f444e2833da86188752cff7e186c0862571fbf,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.278582,52.062392,On or near GLOSTER ROAD,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
c62af9614bcf43cb6e5c547a61736bba461d78dccc6839f0bb51e679ae9c2b07,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.319783,52.011940,On or near WEIR PLACE,E01030217,Suffolk Coastal 012E,Investigation complete; no suspect identified
c3b5df0961cf91d3e1662bc3fa67a5ffc930f869f46b45e80979916a64316d98,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.154460,52.045187,On or near ADAMS CLOSE,E01033122,Ipswich 012F,Investigation complete; no suspect identified
b5efd824a524fc5f40c15d8fc7a207700c7494e684c1230e6e4604ffbc7ab0e4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.177320,52.223793,On or near SPARROW COURT,E01030048,Mid Suffolk 007A,Investigation complete; no suspect identified
6576efe00fd9e37ff952c4017203d92b1c847a381180f97363013badd2cdb938,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.116928,52.109638,On or near THORNHILL ROAD,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
b0cdd91662e53417c6848af688c946aaee1dffdd37a37d454fb71f8333a37794,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.145827,52.043961,On or near PEMBROKE CLOSE,E01029970,Ipswich 012C,Investigation complete; no suspect identified
4a7a44d9aabcdbecdf3f49cc4e579d69477716d441f62e4f880d30d982353a56,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.231672,52.139356,On or near B1079,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
d8952013a076b1d615f0f47f4015a68f8581c73e5edde05eb769eb88eb5c0e32,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Investigation complete; no suspect identified
4ce64c27d6f72fd2c8738591f27ae104ab1aec402334be8921c9a345f4e22499,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.155224,52.048566,On or near VAUGHAN STREET,E01033130,Ipswich 012G,Investigation complete; no suspect identified
085520105e9dd90d089749eaaff874aafdef3dc4a672fd529890fa8829c42498,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.121246,52.038670,On or near ANNBROOK ROAD,E01030017,Ipswich 015A,Investigation complete; no suspect identified
4fd69b4ba198b4a69d3a7f6b08bc7432131b8609d0373cd9b071c6bf5bbc0153,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.496528,52.373838,On or near THE POPLARS,E01032525,Forest Heath 003H,Investigation complete; no suspect identified
c58a16f28e937328e253d79a637cf41521acc7d700313b4f3b9c6715c4e9cc2a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.739700,52.465686,On or near LORNE ROAD,E01030254,Waveney 007B,Investigation complete; no suspect identified
7db5b9072e61dc387e8d464eba5738ce88ec82a843da84da9003c8d2f24e1b5f,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.984176,52.190419,On or near WINDERMERE ROAD,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
6ce1d7bbc7cdd7b1039706a296428eaac512e49d569b79a4ecdec202330bc562,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.114387,52.043016,On or near DENTON CLOSE,E01030016,Ipswich 013E,Investigation complete; no suspect identified
f0dab16fc9718f3df26a8e5cb0c929a7a2a539025dada39c7fbe5aa543490454,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.581397,52.078162,On or near MARKET HILL,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
973d2a7f1861e2f19066b06ab2e3a04e935e934db2f3e2d9f8753a4ad26c9c66,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.734916,52.455467,On or near ALL SAINTS' ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
e861af6680b701d8e6d44e7ba63698a7e7e33e9eb40a7360f6327c76af668d7a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.196869,52.048333,On or near TEMPLE ROAD,E01029966,Ipswich 009D,Investigation complete; no suspect identified
7cd181988a01d1b1b1c84fba79475d9d8f6de05e578a5802907b295b6cc256a1,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.423449,52.082713,On or near THE CAUSEWAY,E01030109,St Edmundsbury 012A,Investigation complete; no suspect identified
91c5b14c3cb38649145ef4d9f1c01ba46654c3d059a23b43b51446459c15c61c,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.752737,52.052862,On or near WALDINGFIELD ROAD,E01029921,Babergh 006B,Investigation complete; no suspect identified
53986a4899d2fb8094fd96c95a6af33ca5ce9bb529e26080c8105ebf3e21b255,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.730974,52.048809,On or near UPLANDS ROAD,E01029917,Babergh 003C,Investigation complete; no suspect identified
f32deba2782d90f30caee83d6e823033888f8522da0d57a9a1167acfe24ee3be,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.106420,52.028458,On or near CHAPEL LANE,E01029879,Babergh 005C,Investigation complete; no suspect identified
34eb8625f357c032ae50d9a53e3bc59bdba21f3ca71c61166633f2ca79788e01,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.977180,52.188644,On or near DOWNSIDE,E01030072,Mid Suffolk 009C,Investigation complete; no suspect identified
2cdabdbc98a284f90c63911c75a5ace9ebd3dd12ba0f607e399c393fad805280,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.319237,52.094064,On or near LITTLE ST JOHN'S STREET,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
f9074c7db0fac55bc363b7894e82722fcdce1dc0f2d1687b4d66aabc3cd9acbd,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.350033,51.963637,On or near Parking Area,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
52954252b2995137e80d374dff9d2450fa64c7537c78eabd459111903c483011,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.193445,52.033262,On or near WYVERN ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
2fef52b532963b3ff362849f7c0b3b83517dad298559603ee7237129fb8ffc2e,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.748370,52.021874,On or near TOPSFIELD,E01029891,Babergh 008F,Investigation complete; no suspect identified
e1c73dbf2178552a6a8ac5107631d1b9d9cc89554f2f8833217822cc96bd159e,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.731145,52.038463,On or near KING STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
0152a5976a065161243bdf80f4e7179ddc01215a5c78c5f216bdabb35d7ddb3a,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.159017,52.058286,On or near ST MARGARET'S STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
bee6ba385607e3676210ca032c0b555ea337fe9e5d61998588ab461234d498ec,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.718451,52.034512,On or near BALLINGDON STREET,E01029919,Babergh 007G,Investigation complete; no suspect identified
aeb89eb546eaacd0537066171c662053e6050da359a5fe07067943cdc92939e2,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.996637,52.189230,On or near Supermarket,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
66678653044ec01efa69b4ebbb4760849292e3269d79d0505e17bdc55902f41c,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.754088,52.477094,On or near Parking Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
d23917c5752acba24472a06a1188590d53fb031e1fdeda7518dec51434632ed2,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.303708,52.089833,On or near WARREN HILL ROAD,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
c376717230e788b391a2b7212b6b959b469c24fd0fb4efcc1a22992390d7662a,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.706474,52.244539,On or near KING'S ROAD,E01030092,St Edmundsbury 007A,Investigation complete; no suspect identified
c46c28e97e9c2a987679ce65be8e3ac039c0f5c0a438cd505476cad248a0361d,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.716804,52.242170,On or near CROWN STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
443ca2a047789b8574af653aa00d88a92fc00371ade466bfef853c4b3ba8a452,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.247400,52.059605,On or near SPINDLER CLOSE,E01033444,Suffolk Coastal 010H,Investigation complete; no suspect identified
c38c3625c0f9ca3a71289e32b76efc9d43c3e7a37deb62a8ecf308d3751fd608,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.426559,52.088917,On or near CAMBRIDGE WAY,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
50e5a121add2a0259c29077c70f290da77405540e7acf2eab1a696f201933a83,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.726701,52.467662,On or near EDGERTON ROAD,E01030257,Waveney 008A,Investigation complete; no suspect identified
2038165183d346fbb705c7649659e2e1b41b2fcab95e84bfda0854a6f3ca457e,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.725975,52.235727,On or near ROUGHAM ROAD,E01030143,St Edmundsbury 009C,Investigation complete; no suspect identified
0b6f125f5913ac2e01e7cc7c793f0c999e26a8d33826d10a02bc59a1d39f8518,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.349068,52.096557,On or near B1083,E01033443,Suffolk Coastal 007F,Investigation complete; no suspect identified
1223dea9c39f3a520c1e613fbcb8205452ee9447178471dd8e4a7c326593e570,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.160413,52.060703,On or near WITHIPOLL STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
b4adcfe295a2298b1d798edc14db3ad9b103af46b4eb384ebf4f139d32708ed4,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.125103,52.084724,On or near BALLATER CLOSE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
d3e2321ffa876b82de86874c7a1b38468c77e2df150ea75ee4c6ba354ed12cac,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.751062,52.483595,On or near CHURCH ROAD,E01030246,Waveney 004A,Investigation complete; no suspect identified
1ad61ae3c0c60720385c685478e4ef9e0d6dc906eaabbe857fafbe2f0d994e32,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.804839,52.167473,On or near GREEN LANE,E01029907,Babergh 001C,Investigation complete; no suspect identified
52f737ae65241679123a99b8944046e8c18b2daf6ee61e77261e3560d976ee33,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.994260,52.178688,On or near JUBILEE AVENUE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
bc5b14737d2ad14a43c1153ee3c1eeac1132b939712a6f5fe8e34af79b4ecc0b,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.739758,52.485284,On or near LARCH ROAD,E01030262,Waveney 002B,Investigation complete; no suspect identified
ae6ddbdc9143789b4aba070d2bd62f24ecbbb97c88dc98786fea575de9713017,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.636735,52.265947,On or near SCHOOL ROAD,E01030134,St Edmundsbury 008D,Investigation complete; no suspect identified
fc46c74fbf34785fe4daff4bd92930eba176787163eb45596d09797e3258b53a,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.431501,52.077772,On or near CORNWALLIS ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
025fe6236a4add65d489d89aeb14647be074e1ae36f11ce6699141f6416dcbed,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.233573,52.027364,On or near FELIXSTOWE ROAD,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
21ba96a8c3e533502b693c688842239642d07c06f96cce97ef8f23e8bbb2a55e,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.135104,52.085780,On or near CARLYLE CLOSE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
c21283861e7a41b241002fd77810b0bdfdf39176b7802980831b00a8dd666cb3,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.435424,52.084696,On or near Parking Area,E01030110,St Edmundsbury 012B,Investigation complete; no suspect identified
15c51e75c7b43802d95f28164b1938fdee39568638c973eec22ed5ec3198a55b,2014-05,Suffolk Constabulary,Suffolk Constabulary,0.430336,52.091788,On or near HOWE ROAD,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
0fdda1247368bfd09f0195feee0fb6b7e87adebc641575bf9982d7c47d407f09,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.734368,52.495052,On or near STOVEN CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
0b4fe8897d53bee5f9d5d6b2acd33e4c4d4c6de1f9246900d1668d55b12b44be,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.740918,52.468067,On or near SALISBURY ROAD,E01030254,Waveney 007B,Investigation complete; no suspect identified
037464bd783a99e39a0cebfb1b6851512ec4c10f28fe24e7820eb5ba7d20b373,2014-05,Suffolk Constabulary,Suffolk Constabulary,1.134124,52.047843,On or near MAPLE CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
