Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
09700aec35f4d1bec4fb6a695bd972832f06dc090f87b4eafa8d64b59ac4c5f2,2014-03,Dorset Police,Dorset Police,-1.791573,50.729008,On or near RIVERSIDE LANE,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
3680cbbff7278b2b745857d4bfe3e7a1098d2710f09b6c40803b10f2356ed24c,2014-03,Dorset Police,Dorset Police,-1.900982,50.762478,On or near HIGHLANDS CRESCENT,E01015305,Bournemouth 001C,Investigation complete; no suspect identified
a826946b9fc6d6dafde35f6a11531bc0e4351242fe9bd28a817f248b9dbeafdb,2014-03,Dorset Police,Dorset Police,-1.844365,50.728838,On or near BORTHWICK ROAD,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
97216d10c27bdbc133bd3544c6ff82e9eea16614cb14306f6ec2ae9c6c855b8e,2014-03,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Investigation complete; no suspect identified
3b2ba2e2a58cdce8d0326ecc2dbb07fbe2726887c2416d31886bc7cf529ee4b6,2014-03,Dorset Police,Dorset Police,-2.015842,50.721378,On or near CARISBROOKE CRESCENT,E01015427,Poole 014A,Investigation complete; no suspect identified
a2819aa408c1031f50f959134a289a16ce306d8a612fb0881baa7751f93439a7,2014-03,Dorset Police,Dorset Police,-2.015842,50.721378,On or near CARISBROOKE CRESCENT,E01015427,Poole 014A,Investigation complete; no suspect identified
1eae5709c8b5976595f5afd73040d0514137d4ca3ce35b2669dab4b15ebd0761,2014-03,Dorset Police,Dorset Police,-1.980826,50.784721,On or near Sports/Recreation Area,E01015432,Poole 001B,Investigation complete; no suspect identified
c23a539cc8b8191e75b56447f40cc2eea14a3cae239da264cacf6021e6b3188f,2014-03,Dorset Police,Dorset Police,-1.920953,50.758204,On or near KIMBER ROAD,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
70c8346a4d6850b747803c189aeae0be18cc3a52c79cc1e54c6e94099aa28986,2014-03,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
a494f10eacc58b347b9afb96477668168358f644a1e5b9be1627330542672e68,2014-03,Dorset Police,Dorset Police,-1.863832,50.734006,On or near MALMESBURY PARK ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
8a52a51a9ecd00cbe57c2453fb0f9c41609ad783f48b6b639ad914488fbbd7ea,2014-03,Dorset Police,Dorset Police,-1.934548,50.748258,On or near GUERNSEY ROAD,E01015380,Poole 007A,Investigation complete; no suspect identified
b76c8a183e42069cd10cf2e3cc2f7dee3e651123e299c79e1db42c2cdaef8d1e,2014-03,Dorset Police,Dorset Police,-1.875208,50.718669,On or near WESTOVER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
3cc7b4f11cbccea28c03b9c42e6aa797e257742c0f7488240509e7ae178a89d4,2014-03,Dorset Police,Dorset Police,-1.907791,50.760739,On or near RITCHIE ROAD,E01015313,Bournemouth 005D,Investigation complete; no suspect identified
a6487a168b68a67c15e4ad73e721c87506b9e63fe74351a49ec213bcf378c582,2014-03,Dorset Police,Dorset Police,-1.809380,50.736817,On or near RUSHMERE ROAD,E01015317,Bournemouth 014B,Investigation complete; no suspect identified
a0daa61d01adc5e7a023ba466cc5a48708513b88637f00ced102a8228f8a4f9b,2014-03,Dorset Police,Dorset Police,-1.904154,50.771249,On or near MILLHAMS CLOSE,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
c405e10dca8ee9e6012b29f606a354dab41e8843d455a2bfa9104cf62406278c,2014-03,Dorset Police,Dorset Police,-1.916913,50.741376,On or near SLEPE CRESCENT,E01015382,Poole 007C,Investigation complete; no suspect identified
d85aa3a3c4f12976d8e51e4b86386dfa097e88bc19c2baa43ee33b92957da08b,2014-03,Dorset Police,Dorset Police,-1.959238,50.733683,On or near DALE ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
1cee8561ee434315a334d9d206a1ef83bd04a078bdeb77989b9eda1e1e206ec3,2014-03,Dorset Police,Dorset Police,-1.935979,50.769751,On or near BARONS ROAD,E01015435,Poole 002B,Investigation complete; no suspect identified
cad66368f8121ef65994ef448c1456097200ad7e822094bd0282fbb0554d09f5,2014-03,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
ce2542f3af6f8c027cede9c4e9ed9213e867e18f26af03e9e2c7e93278531298,2014-03,Dorset Police,Dorset Police,-1.938004,50.739744,On or near GOOD ROAD,E01015444,Poole 008F,Investigation complete; no suspect identified
fd13595c51084314a1fcfafd832f8f30833df0421abfdabaccfed73280a966d9,2014-03,Dorset Police,Dorset Police,-1.879460,50.717882,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
9d4110415965d9081dc883a7fa85a3cce5856b1077cb1e24f6366a76ad430bc5,2014-03,Dorset Police,Dorset Police,-1.872087,50.725706,On or near DEAN PARK ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
812b8235a92930e3756d011eb2c075931666665216182983a957c3b7c8107a3f,2014-03,Dorset Police,Dorset Police,-1.820033,50.726375,On or near WOODSIDE ROAD,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
b69b84ce110735fb10452c0ce00d239cea9a9f1ee96777e8587651432b0b73b7,2014-03,Dorset Police,Dorset Police,-2.240037,50.680295,On or near THE ALISONS,E01020491,Purbeck 004C,Offender given a caution
b69b84ce110735fb10452c0ce00d239cea9a9f1ee96777e8587651432b0b73b7,2014-03,Dorset Police,Dorset Police,-2.240037,50.680295,On or near THE ALISONS,E01020491,Purbeck 004C,Offender given a caution
cbafba58d6f3a8c2f8f6747f1edad1b81edd23edadaccaa997bbbf361e17fef4,2014-03,Dorset Police,Dorset Police,-1.694209,50.741941,On or near STUART ROAD,E01020349,Christchurch 003A,Suspect charged
4e4d54f8cf08f3a692bcc6a8091f68d6b37f6fa5a79778e59487603ca9762ab5,2014-03,Dorset Police,Dorset Police,-2.456580,50.610655,On or near Parking Area,E01020554,Weymouth and Portland 004B,Suspect charged
3d8cf0e753f8f5761fd2101b27206399265b1a6fe02851917d735c3a5d13cf8c,2014-03,Dorset Police,Dorset Police,-2.427616,50.715918,On or near LONDON CLOSE,E01020518,West Dorset 010A,Suspect charged
3d8cf0e753f8f5761fd2101b27206399265b1a6fe02851917d735c3a5d13cf8c,2014-03,Dorset Police,Dorset Police,-2.427616,50.715918,On or near LONDON CLOSE,E01020518,West Dorset 010A,Suspect charged
1899903400cb9bf6e6f91fee105068130c9c823097d05ccd6e045de2dad16e18,2014-03,Dorset Police,Dorset Police,-1.987490,50.799173,On or near HIGH STREET,E01020428,East Dorset 010C,Offender given penalty notice
24672789188c86c391a849c171d087acb9d52dfc8b1516b76d9847f25abb8f15,2014-03,Dorset Police,Dorset Police,-2.757431,50.733890,On or near DOWNES STREET,E01020500,West Dorset 006C,Suspect charged
24672789188c86c391a849c171d087acb9d52dfc8b1516b76d9847f25abb8f15,2014-03,Dorset Police,Dorset Police,-2.757431,50.733890,On or near DOWNES STREET,E01020500,West Dorset 006C,Suspect charged
fc28cd16a841685b66229c80de0ca62eddf5f43b4a9c8ece0c33b6129f102c1a,2014-03,Dorset Police,Dorset Police,-2.757431,50.733890,On or near DOWNES STREET,E01020500,West Dorset 006C,Suspect charged
fc28cd16a841685b66229c80de0ca62eddf5f43b4a9c8ece0c33b6129f102c1a,2014-03,Dorset Police,Dorset Police,-2.757431,50.733890,On or near DOWNES STREET,E01020500,West Dorset 006C,Suspect charged
76ae0e686c4e263cc21b8d52c1e9dcd35e2375cbf770d1a97098c52d4eff7d1e,2014-03,Dorset Police,Dorset Police,-2.416781,50.645732,On or near HOLCOMBE CLOSE,E01020558,Weymouth and Portland 002B,Suspect charged
3ce261a11216f88efa12a6042b372b4ec0797238d5c4dad791f838065bdff2b8,2014-03,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Suspect charged
3ce261a11216f88efa12a6042b372b4ec0797238d5c4dad791f838065bdff2b8,2014-03,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Suspect charged
e5a7d4c9e78f7fc691fcfbce9a055c7b40165c07c799f145fde182ca759b2c51,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Offender given a caution
e5a7d4c9e78f7fc691fcfbce9a055c7b40165c07c799f145fde182ca759b2c51,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Offender given a caution
5290510627a52fb12e7474d448f265e77f8e0e8bbfa579fd3fa30f3740b598f6,2014-03,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
346af7836a7c8fe02dc4216e4a92a32ac220c802b2ce10aadb5e04c73ee7ff56,2014-03,Dorset Police,Dorset Police,-2.452767,50.615436,On or near MUSGRAVE PLACE,E01020555,Weymouth and Portland 004C,Suspect charged
7a93533aa0a71bdd8f153fc04f9788599a2a6a9fc3a545a384aa3af57cd58982,2014-03,Dorset Police,Dorset Police,-1.944024,50.801786,On or near STAPEHILL CRESCENT,E01020408,East Dorset 009E,Suspect charged
3fbb34c2211ba6d712af23ff94b60080ed62cf132cfe9902b9f6891a0abd7080,2014-03,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Suspect charged
324256c295ac6d2a34c5d27f0678e540c2b4c7a328ce537c3614de65e72dec50,2014-03,Dorset Police,Dorset Police,-1.893857,50.803676,On or near ALBERT ROAD,E01020392,East Dorset 008C,Offender given a caution
96f700adb6cf88b14f86a4acd6549e35f77569ffd6391727c41ed8c5f0c62201,2014-03,Dorset Police,Dorset Police,-1.893857,50.803676,On or near ALBERT ROAD,E01020392,East Dorset 008C,Offender given a caution
2c42b40f3eb6d9d2ac55ba960caf4f805ceb3af40d5c90a15ba2e01a82c28ce9,2014-03,Dorset Police,Dorset Police,-2.582160,50.797711,On or near WEST END,E01020529,West Dorset 004C,Suspect charged
5b3db323ca98951ec9c41dc085a986b7006b5c1003973fd2487853755795c6f8,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
5b3db323ca98951ec9c41dc085a986b7006b5c1003973fd2487853755795c6f8,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
41e2ffe04a9b325ee1b0b4d940ec9705b9f58573c4ae143263f5ec06c900cfe2,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
41e2ffe04a9b325ee1b0b4d940ec9705b9f58573c4ae143263f5ec06c900cfe2,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
41c89781e978b1f457c290190dc8f4a7931189014cc9c2bdcbd451319b9e72b6,2014-03,Dorset Police,Dorset Police,-2.298431,50.928841,On or near RIXON CLOSE,E01020459,North Dorset 004E,Suspect charged
d8997059b8ccc47d69233193f8da9e412c82f76709e5f5ee48245e122e6f638a,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
d8997059b8ccc47d69233193f8da9e412c82f76709e5f5ee48245e122e6f638a,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
de8fde41fe956f7c8d63ab3cd7ae0b7f188c3276a3426ddbff0dd83573b46210,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
de8fde41fe956f7c8d63ab3cd7ae0b7f188c3276a3426ddbff0dd83573b46210,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
61881a69dc6aee59842e8a7c742f0dcca949351bd0a9e623bc9a9765cc4db886,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
61881a69dc6aee59842e8a7c742f0dcca949351bd0a9e623bc9a9765cc4db886,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
0a51c533a194f80466a7bf017488f95d64957858a70c54d925e320d649997be4,2014-03,Dorset Police,Dorset Police,-2.429960,50.540045,On or near CHURCH OPE ROAD,E01020562,Weymouth and Portland 009A,Suspect charged
4f225bb835a47c82221769225d894c5575330b8ea954b7e17f60d96d7a8d53cb,2014-03,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Suspect charged
2a707256b731c5de65dda05a176947e7f45b912adefc20e016177c2f305ecf66,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
2a707256b731c5de65dda05a176947e7f45b912adefc20e016177c2f305ecf66,2014-03,Dorset Police,Dorset Police,-1.954428,50.607621,On or near Nightclub,E01020481,Purbeck 006D,Local resolution
248575a63401376dfa53f663f3ba1b504707f2989b8006c91f23c85c95c58f04,2014-03,Dorset Police,Dorset Police,-2.454025,50.608030,On or near Nightclub,E01020554,Weymouth and Portland 004B,Suspect charged
340a14789b1e2dc95a153b3d2b271fc65e8ad6500672f13d9dcfe7e3b4b70378,2014-03,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Local resolution
a39a5803dded5526e971fbaef96991e2d6185b9d48b65f22b706d1b812b5f7b7,2014-03,Dorset Police,Dorset Police,-1.800766,50.742908,On or near Petrol Station,E01020351,Christchurch 002A,Suspect charged
a39a5803dded5526e971fbaef96991e2d6185b9d48b65f22b706d1b812b5f7b7,2014-03,Dorset Police,Dorset Police,-1.800766,50.742908,On or near Petrol Station,E01020351,Christchurch 002A,Suspect charged
faf7037d035077d2c91e27170c25721b46f2274adac4512284c28c3af15cb3c5,2014-03,Dorset Police,Dorset Police,-2.758686,50.728225,On or near DOCTOR ROBERTS CLOSE,E01020502,West Dorset 008A,Suspect charged
faf7037d035077d2c91e27170c25721b46f2274adac4512284c28c3af15cb3c5,2014-03,Dorset Police,Dorset Police,-2.758686,50.728225,On or near DOCTOR ROBERTS CLOSE,E01020502,West Dorset 008A,Suspect charged
9a500c8a23db9782b25ea4a84aa22bbc6c8ee0a3dd7f321da439ebc3be62ff20,2014-03,Dorset Police,Dorset Police,-1.694209,50.741941,On or near STUART ROAD,E01020349,Christchurch 003A,Suspect charged
2bd1fe57cf2a7a69123a0abfe7b5f4bfbcadf5d2acd70ad953be19002e6f10fe,2014-03,Dorset Police,Dorset Police,-2.444482,50.645126,On or near HOLZWICKEDE COURT,E01020551,Weymouth and Portland 001A,Suspect charged
d3bd5864cfcb8eb87b00e336c8aaca5152712c8334ca04b335ff168a9536652e,2014-03,Dorset Police,Dorset Police,-2.465422,50.617319,On or near GOLDCROFT AVENUE,E01020574,Weymouth and Portland 003A,Offender given a caution
f9316235e1b048ffb10fe3f3e78c6eb8841bbe1a653565fa4df2ac8561eda7a8,2014-03,Dorset Police,Dorset Police,-2.456627,50.622840,On or near GROSVENOR ROAD,E01020556,Weymouth and Portland 004D,Suspect charged
7e0e139cb3ad1fed1ac6363b3bee2e0a8bb80caaf079e655841ac95cefaeb8fe,2014-03,Dorset Police,Dorset Police,-2.479987,50.613753,On or near HEREFORD ROAD,E01020575,Weymouth and Portland 003B,Suspect charged
50844710a482952b52ec7481277511d41e0768ab9aa69f132a63370c43c1cc65,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
50844710a482952b52ec7481277511d41e0768ab9aa69f132a63370c43c1cc65,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
50844710a482952b52ec7481277511d41e0768ab9aa69f132a63370c43c1cc65,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
50844710a482952b52ec7481277511d41e0768ab9aa69f132a63370c43c1cc65,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
41521e9d6004fea14ef69e2e51de49f7f11852b3782a876f55884691dfea9d59,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
41521e9d6004fea14ef69e2e51de49f7f11852b3782a876f55884691dfea9d59,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
41521e9d6004fea14ef69e2e51de49f7f11852b3782a876f55884691dfea9d59,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
41521e9d6004fea14ef69e2e51de49f7f11852b3782a876f55884691dfea9d59,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
f4bf4cdd6b464c4fca4c2ec72f4aff8ae0f8311d0736207f07eec7e721d2c31f,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
f4bf4cdd6b464c4fca4c2ec72f4aff8ae0f8311d0736207f07eec7e721d2c31f,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
f4bf4cdd6b464c4fca4c2ec72f4aff8ae0f8311d0736207f07eec7e721d2c31f,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
f4bf4cdd6b464c4fca4c2ec72f4aff8ae0f8311d0736207f07eec7e721d2c31f,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
482fb5ed582df07282d3107667728208a77275f2b771e2e0a0d9310d2bfc961e,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
8d299fc5d23281f78c072c96007fede89ebb1b79986a4561b2f423cb9aed9d59,2014-03,Dorset Police,Dorset Police,-1.765773,50.734579,On or near MONKSWELL GREEN,E01020364,Christchurch 006C,Suspect charged
1fba5e2d85e2c7216d36b654c0cef7450739becd9b1ae34e7d318fd7dc0b9d28,2014-03,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Suspect charged
be3b6434386fdbf177a4248c869d57aaf7b1cbfb65d1da6774ae72f55b96b57a,2014-03,Dorset Police,Dorset Police,-2.492029,50.613757,On or near GLOUCESTER CLOSE,E01020516,West Dorset 012E,Suspect charged
be3b6434386fdbf177a4248c869d57aaf7b1cbfb65d1da6774ae72f55b96b57a,2014-03,Dorset Police,Dorset Police,-2.492029,50.613757,On or near GLOUCESTER CLOSE,E01020516,West Dorset 012E,Suspect charged
ef59dcb7b042d493d11348841591ee11d313a35cee7dad1753ade4eccc62a682,2014-03,Dorset Police,Dorset Police,-2.111504,50.684887,On or near POUND LANE,E01020485,Purbeck 003C,Suspect charged
ef59dcb7b042d493d11348841591ee11d313a35cee7dad1753ade4eccc62a682,2014-03,Dorset Police,Dorset Police,-2.111504,50.684887,On or near POUND LANE,E01020485,Purbeck 003C,Suspect charged
7d7f77876466b3e5fa8144fa5430fd2c0721baa401de1a17e10881b9a1dc6ace,2014-03,Dorset Police,Dorset Police,-2.116828,50.685727,On or near Sports/Recreation Area,E01020486,Purbeck 003D,Suspect charged
7d7f77876466b3e5fa8144fa5430fd2c0721baa401de1a17e10881b9a1dc6ace,2014-03,Dorset Police,Dorset Police,-2.116828,50.685727,On or near Sports/Recreation Area,E01020486,Purbeck 003D,Suspect charged
4d5d5ef1959f9c6d6e836632bfc1f283957345c15113e3e6953cd45aec90a223,2014-03,Dorset Police,Dorset Police,-2.117694,50.686571,On or near CHRISTMAS CLOSE,E01020486,Purbeck 003D,Suspect charged
4d5d5ef1959f9c6d6e836632bfc1f283957345c15113e3e6953cd45aec90a223,2014-03,Dorset Police,Dorset Police,-2.117694,50.686571,On or near CHRISTMAS CLOSE,E01020486,Purbeck 003D,Suspect charged
3a36d157f97179303e44de5dd59fa9f975327356eaa54d4f03dd838cf906aef1,2014-03,Dorset Police,Dorset Police,-2.454849,50.612955,On or near GLOUCESTER STREET,E01020554,Weymouth and Portland 004B,Suspect charged
3a36d157f97179303e44de5dd59fa9f975327356eaa54d4f03dd838cf906aef1,2014-03,Dorset Police,Dorset Police,-2.454849,50.612955,On or near GLOUCESTER STREET,E01020554,Weymouth and Portland 004B,Suspect charged
7392d05aa00b5fbb743d885562db734a626073777563c0735d8efcfc9378a97b,2014-03,Dorset Police,Dorset Police,-2.455489,50.614760,On or near UPWAY STREET,E01020554,Weymouth and Portland 004B,Suspect charged
e53c4b6f39084218ce0ddf8cd86055bc70e38861b572d6b86c8d99f4ad2e8ccd,2014-03,Dorset Police,Dorset Police,-1.783677,50.736035,On or near BARRACK ROAD,E01020368,Christchurch 006E,Suspect charged
c92f4b40207222a037d08629b0155a2d52503c64d4b7a8ff4b8d368826104f7f,2014-03,Dorset Police,Dorset Police,-2.157401,50.855396,On or near LANGTON ROAD,E01020437,North Dorset 007C,Suspect charged
9d9b900a3b8cb50d80a58b6136ea9670e2795721ad2df3f086f4825a9bb2446e,2014-03,Dorset Police,Dorset Police,-2.476600,50.612895,On or near CORNWALL CLOSE,E01020575,Weymouth and Portland 003B,Suspect charged
116f7437b859b2f79759e75c059d61709244e99c7e325f8bf268002b8f74c329,2014-03,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Suspect charged
116f7437b859b2f79759e75c059d61709244e99c7e325f8bf268002b8f74c329,2014-03,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Suspect charged
08798443e9d6a6348c1f3034d1d19ddf5f20309549063ba70bded4ff86da31a6,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
08798443e9d6a6348c1f3034d1d19ddf5f20309549063ba70bded4ff86da31a6,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
08798443e9d6a6348c1f3034d1d19ddf5f20309549063ba70bded4ff86da31a6,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
08798443e9d6a6348c1f3034d1d19ddf5f20309549063ba70bded4ff86da31a6,2014-03,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Suspect charged
fde096127da331567e2eccaed669853255977c779b704d6d3b11c7e1a7c856d2,2014-03,Dorset Police,Dorset Police,-1.778524,50.735000,On or near Shopping Area,E01020367,Christchurch 006D,Suspect charged
1f628bda6777f5741b5021e57ad07a6a6d26375b0da6abf457926f254808a08f,2014-03,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Suspect charged
1f84ba680e29540202e4940607f4dc126a321964d2925145fabaf450b7a16bc7,2014-03,Dorset Police,Dorset Police,-2.438391,50.559006,On or near TILLYCOMBE ROAD,E01033200,Weymouth and Portland 008E,Offender given a caution
f1fbcaf2862707a0eb5bd6d44890d7f08b7b86726b0266008e453bdf7b838593,2014-03,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Suspect charged
6ab73bf9f2fb36a5457a3710c222144f6d4708026c85eb7a66adce5a58da2dec,2014-03,Dorset Police,Dorset Police,-1.841158,50.726154,On or near CHRISTCHURCH ROAD,E01015282,Bournemouth 019E,Suspect charged
1abc7a813b432eaa7eb37d7de996655878190f940955d40a0af393bf694d4bf4,2014-03,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
d64f6c3f3ea73db1c8eb66571d6e86916083418aeb4367b7eb5018f4ef488c37,2014-03,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Suspect charged
d64f6c3f3ea73db1c8eb66571d6e86916083418aeb4367b7eb5018f4ef488c37,2014-03,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Suspect charged
537cbc56b9023ca7aa56d1045fd1a51be978df5d8b26cbecec6cec08a4dc3107,2014-03,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Suspect charged
f317aa619e22d177c22600ef040adfafbdb6b9bb3fcf6effd8ea7e0520c6f6e0,2014-03,Dorset Police,Dorset Police,-1.823497,50.732226,On or near SCOTTER ROAD,E01015276,Bournemouth 016D,Suspect charged
e7b967524da07328495ef113f185bd95767b9c2ddae2163da0363528972cb8a6,2014-03,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Offender given a caution
09e02407a8cb02acc2d74a53b490a1b1db6ebe61b91fc4aaf5984adcec071349,2014-03,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Suspect charged
09e02407a8cb02acc2d74a53b490a1b1db6ebe61b91fc4aaf5984adcec071349,2014-03,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Suspect charged
9c226df7471373a65f816df30fb0db432a04a2041416ac68a701cc057e273a65,2014-03,Dorset Police,Dorset Police,-1.845382,50.729757,On or near CHURCHILL ROAD,E01015281,Bournemouth 019D,Suspect charged
1be0a0434483170cd25857d44cddd42fba12f4c35a20193f29dd52f81218746b,2014-03,Dorset Police,Dorset Police,-1.885532,50.719695,On or near COMMERCIAL ROAD,E01033285,Bournemouth 017G,Suspect charged
1be0a0434483170cd25857d44cddd42fba12f4c35a20193f29dd52f81218746b,2014-03,Dorset Police,Dorset Police,-1.885532,50.719695,On or near COMMERCIAL ROAD,E01033285,Bournemouth 017G,Suspect charged
e91a1c20597bc3953cb3a4196f1158dfc2ffa31080727658f23d37482c5fdf3d,2014-03,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
e91a1c20597bc3953cb3a4196f1158dfc2ffa31080727658f23d37482c5fdf3d,2014-03,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
01c181aecc4325dcd93836cdc4cbdd69622313940db834183e14851d85a98fe9,2014-03,Dorset Police,Dorset Police,-1.991399,50.760838,On or near RIDGEWAY,E01015399,Poole 003E,Suspect charged
331a3036225690e7b7b6652b2469c1f9375d3d9883278dd68b962b6ea3b452c4,2014-03,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
331a3036225690e7b7b6652b2469c1f9375d3d9883278dd68b962b6ea3b452c4,2014-03,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
