Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d3ff1160ff49a6aa3e425b2ccb3a68343dc2e85e9358c4e15f5a587683c34836,2014-03,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Suspect charged
d0a094583807c6a00959ad89899b9123100f4134894aa8ef4293a5c0b72b2ca2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.556484,53.216462,On or near BRANCASTER DRIVE,E01026135,Lincoln 008B,Suspect charged
d0a094583807c6a00959ad89899b9123100f4134894aa8ef4293a5c0b72b2ca2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.556484,53.216462,On or near BRANCASTER DRIVE,E01026135,Lincoln 008B,Suspect charged
c460c947c72f3c2b7d9b972118c251099274e693330eb4442080cc66e17cd714,2014-03,Lincolnshire Police,Lincolnshire Police,-0.507511,53.240985,On or near Supermarket,E01026153,Lincoln 002A,Suspect charged
e0f7e89b4e19bac74d22c0eb38d52d17669e83b629dea9f60256d46bf9c74256,2014-03,Lincolnshire Police,Lincolnshire Police,-0.649098,52.907401,On or near ALEXANDRA ROAD,E01026317,South Kesteven 006A,Offender given suspended prison sentence
5458ee28897732a04a9ea7a3a4027aa8e829d2c3e4f74930d4c40e1c271bbd2e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Offender given community sentence
560e44d71ac08fa21316c34e58a6dcca023a879518f9e2f8deaf184c597cbe9f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.053888,52.928234,On or near JUBILEE CLOSE,E01026019,Boston 007C,Offender given community sentence
e7adf1668f8657122fe4976a29cba68d01b48cc7948c352bb34d0811c244a700,2014-03,Lincolnshire Police,Lincolnshire Police,-0.577962,53.196053,On or near TRITTON ROAD,E01026215,North Kesteven 014B,Offender sent to prison
3bb17e5e6be9a2aff6e8c9a300bdd5574a282c673b80019c6987f6e80409da1c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.507834,53.241618,On or near Hospital,E01026153,Lincoln 002A,Offender given conditional discharge
28bc28f77c750934efde108c5d70f73d550819b28889cd3e705f67595689df22,2014-03,Lincolnshire Police,Lincolnshire Police,-0.662448,53.266798,On or near RAILWAY COURT,E01026398,West Lindsey 009C,Offender fined
13f6670914cadd5dc7cc77f9bf3078e883bd953619935d1693063b290201387b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.025776,52.976096,On or near Supermarket,E01026006,Boston 003A,Offender given conditional discharge
e3251d8bac86b31d9a1d874da8ee825422fa95d8b49b810fb6f1ad0759ea1606,2014-03,Lincolnshire Police,Lincolnshire Police,-0.613621,52.925952,On or near CROMER CLOSE,E01026294,South Kesteven 007C,Offender fined
4f84b5a144bf2f0ded1b579bc06fa9324103c8903f5394c02b110bdcc1483749,2014-03,Lincolnshire Police,Lincolnshire Police,-0.641349,52.911744,On or near ELMER STREET SOUTH,E01026323,South Kesteven 004D,Offender given suspended prison sentence
98d841e8b697a0bf5533328da3e6a7184ca4e53faff005b4a76432040dfb2f6d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.507191,53.231676,On or near ELLESMERE AVENUE,E01026123,Lincoln 004B,Offender given community sentence
ad16e06cbb4a8326d3b9b86ec53f0a542c6b2dc5e67d34e7926db998cb111ea2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.773781,53.391355,On or near WATERWORKS STREET,E01026383,West Lindsey 004E,Defendant found not guilty
303a01594960c2f66c124aeff6b8a3cd40fd2957546a7126cf388c4d6c6d3991,2014-03,Lincolnshire Police,Lincolnshire Police,-0.648736,52.909950,On or near Shopping Area,E01026317,South Kesteven 006A,Offender given community sentence
df52d961679ef8d86e483132aa4616ceef0b5885c525dcedcca02194d2df57a3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Offender sent to prison
ceb800a20a6a611a9958c0336470f768671a5f599892d5d991ed214d21e75ee4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.692247,52.916855,On or near MAIN STREET,E01026291,South Kesteven 002A,Offender fined
42b3b7e6c9afc08f7dac7c50aa754a1d6cb13b23f403b77715e670404c641530,2014-03,Lincolnshire Police,Lincolnshire Police,-0.168791,52.675409,On or near Supermarket,E01026239,South Holland 011A,Court case unable to proceed
d3ff1160ff49a6aa3e425b2ccb3a68343dc2e85e9358c4e15f5a587683c34836,2014-03,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Offender given conditional discharge
2adcec813b112c4f6832c0b057a523955ecf0e68c29ce2cc120ad26f5e0fdf98,2014-03,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Offender given conditional discharge
3de49e1046208e2ef65fa9625db83ffa6b2039165ce7d2477eb19a3650674047,2014-03,Lincolnshire Police,Lincolnshire Police,-0.299757,53.183723,On or near LOW THORPE,E01026366,West Lindsey 011A,Offender given conditional discharge
1a39947750e4ef2c52cf9095798c93249ef2c4ab7a22689be11433c85187f53b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.569638,53.207774,On or near MOORLAND CRESCENT,E01026172,Lincoln 010C,Offender deprived of property
b9575a5d2193bb4f404897d8af3845910a72d00c199bc0bda136a1a0213f417e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Offender sent to prison
e31371cee587eecc2c44dc2c7f981630d11351af5189746cbd7798e7cf777c56,2014-03,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Offender given suspended prison sentence
e7229b754eecde50e7db22356fbc75e01e15aaebe63b1bb503a45266aa738722,2014-03,Lincolnshire Police,Lincolnshire Police,-0.626529,52.918586,On or near SHARPE ROAD,E01026326,South Kesteven 003B,Court case unable to proceed
9bea87ca720381fcc056cf8992859431b4cc84aed67fc551cb52322edf05b7cf,2014-03,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Offender given conditional discharge
04b0ebdd9f169e13ed2cecb2edcec3cad0aad02b730e8f5fb360476cbdc0098c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Offender given suspended prison sentence
b391b167a470e0c51a9c4f59fb7aab707e213485b830d9a98c67392fc37c331c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.573435,53.207514,On or near WALFORD DRIVE,E01026173,Lincoln 010D,Offender given community sentence
809a8f724824dd9564a0fe6bfdedde9bf703a33a9e2d48410a8f9f9cc0dc90a4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.365262,52.759853,On or near VICTOR WAY,E01032997,South Kesteven 011E,Offender fined
05cb575b59bf0c77c19179943cf785b512773b70599d50156e201d39234093ed,2014-03,Lincolnshire Police,Lincolnshire Police,-0.774647,53.392622,On or near Petrol Station,E01026383,West Lindsey 004E,Offender given community sentence
10b0d0d91076785249ded163b67f753a48538d33705788ee46908ebfe4f64102,2014-03,Lincolnshire Police,Lincolnshire Police,-0.599241,53.224307,On or near DURHAM CLOSE,E01026131,Lincoln 007D,Offender fined
b35084ae945f8d7b36efcca3d93bf84ae11ccd7e90cc4d13edc41b76f2f74570,2014-03,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Offender fined
7068b135c92ff2a4f5ddaa34e29b13a8a53dc4a3a7e3d7fc5159732bac42cc85,2014-03,Lincolnshire Police,Lincolnshire Police,-0.546508,53.239947,On or near ALBANY STREET,E01026147,Lincoln 003C,Offender given suspended prison sentence
f74e4d55d50c59ddb37d12706f09bebd267381e6cbee04f4b6c8a7ea6c379e66,2014-03,Lincolnshire Police,Lincolnshire Police,-0.527383,53.244009,On or near PALMER ROAD,E01026164,Lincoln 003F,Court case unable to proceed
ef2e6b985731504bdfeedf66659be70e3737486328868e3d10df8b3a8be1ec12,2014-03,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Offender given community sentence
c3e4f0de41e24118da4ff902adab2f31ac1b08eec55c71272401f462ae9572f2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.534843,53.232235,On or near TEMPLE GARDENS,E01026167,Lincoln 003G,Offender fined
6a428b0f1cabf0d5954d40b92fe6c6db6b7e661aa39a837274f4b54a4b5c129f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.668347,52.935738,On or near HIGHFIELDS MEWS,E01026340,South Kesteven 002B,Offender given community sentence
771d6655b2ee67be473952de0dff21a1fbb3dba84b21800afc18bb1569494c43,2014-03,Lincolnshire Police,Lincolnshire Police,-0.775481,53.404424,On or near CROMFORD STREET,E01026379,West Lindsey 004B,Court case unable to proceed
14e111adbfe2dca17500bb4f8d81f4e9c5cadc434a07364be6a564dad2d4d97c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.165628,52.786468,On or near HEREWARD ROAD,E01026264,South Holland 009C,Offender given suspended prison sentence
29432e5f1d06958f36fc9cd48999b5a47dfb2d2850fa29b0bf3abb35472a7626,2014-03,Lincolnshire Police,Lincolnshire Police,-0.558254,53.176659,On or near BRISBANE CLOSE,E01026238,North Kesteven 004F,Offender given conditional discharge
f237cf1baa06b4ae2a4a4de2a39cc2e9f19a25687b56cad0fd072151b23e2e94,2014-03,Lincolnshire Police,Lincolnshire Police,-0.771050,53.394293,On or near HIGH STREET,E01026383,West Lindsey 004E,Offender otherwise dealt with
15b4c557af2669307a07206d219470d90c95ccca696657c43706d54bda7fa157,2014-03,Lincolnshire Police,Lincolnshire Police,-0.150887,52.789647,On or near PINCHBECK ROAD,E01032995,South Holland 006F,Defendant found not guilty
d7e9b31ca5064b37f9d78d22d8b0af369120f290e9b1a1b38ba83ef7e0b345c3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.560736,53.187449,On or near ORCHID ROAD,E01026138,Lincoln 011B,Defendant found not guilty
a21d66260537dac9fa7af6ef9dfbdd8cda616e0165821f29eb82dbadcd5d5f28,2014-03,Lincolnshire Police,Lincolnshire Police,-0.157039,52.786551,On or near Supermarket,E01026266,South Holland 006B,Offender otherwise dealt with
f07fad72cf6385a7b588b280c563eaffbb2840ced8fb57e6330542d5a5ee4147,2014-03,Lincolnshire Police,Lincolnshire Police,-0.627911,52.913433,On or near TWYFORD GARDENS,E01026345,South Kesteven 006F,Offender given community sentence
28173e5de3341a425c4b15a9e92eef5b24c24a0928082a69da543bb495cc4963,2014-03,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Offender given conditional discharge
a6f366b8a7dca32ee46f387e8888851d01669432ac0f320d9fcc717b35c7b969,2014-03,Lincolnshire Police,Lincolnshire Police,-0.747683,52.984202,On or near CHURCH LANE,E01026355,South Kesteven 002C,Offender given suspended prison sentence
51c88b4630980c0adf355a3db95aee44ecb8d3de7fe6682e8632bbce1d2a8f66,2014-03,Lincolnshire Police,Lincolnshire Police,0.331977,53.142766,On or near Supermarket,E01026092,East Lindsey 014A,Defendant found not guilty
6a4f2c3982a5cb5baeca5431211f93e1971d6f37ab3096f3b661d40773531681,2014-03,Lincolnshire Police,Lincolnshire Police,0.006485,53.361839,On or near ALEXANDER DRIVE,E01026090,East Lindsey 003E,Offender given conditional discharge
c81cfd5569ed0ae0233f4aec6d91665a1ed0a1929ea52d3206133c77c93cfb18,2014-03,Lincolnshire Police,Lincolnshire Police,-0.031221,52.983792,On or near WITHAM TOWN,E01026037,Boston 002E,Offender sent to prison
12b77e7e2185e03d091d083f533e134d8a6264613ac1093053f86d4d38bf8e79,2014-03,Lincolnshire Police,Lincolnshire Police,-0.619971,52.919948,On or near Supermarket,E01026325,South Kesteven 003A,Offender otherwise dealt with
69013bc1debeee0923b9fc0ffd1b6f19b10109f1bc1d38aa428efc33b5ccff46,2014-03,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Offender given conditional discharge
8720d6c050e0f310903204c4349b122b7314881e83c9e66ff93a28ce99eb1802,2014-03,Lincolnshire Police,Lincolnshire Police,0.246002,53.159487,On or near BARNACK ESTATE,E01026046,East Lindsey 013A,Offender given community sentence
284359aa2681273e1484268d578aa2d4fa57b6b9240dfaadd3c9223cba6e6bca,2014-03,Lincolnshire Police,Lincolnshire Police,-0.547036,53.221255,On or near PRINCESS STREET,E01026132,Lincoln 005A,Defendant found not guilty
ad16e06cbb4a8326d3b9b86ec53f0a542c6b2dc5e67d34e7926db998cb111ea2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.773781,53.391355,On or near WATERWORKS STREET,E01026383,West Lindsey 004E,Defendant found not guilty
623f72e1842c4672c0cc67d519336ae2dc09cbcaade08e2cc42f19358be212b4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.552721,53.226341,On or near GREEN LANE,E01026133,Lincoln 008A,Offender fined
7f45ae5a328d81649ddc599158a4b67ac613c01930210bd1f4b42b1bbe6c61ca,2014-03,Lincolnshire Police,Lincolnshire Police,-0.754250,53.401023,On or near THEAKER AVENUE,E01026377,West Lindsey 006D,Offender given community sentence
71da7661f406d51b72bbde1e1abe14fcf025ed9c1d80eb2ffbd57411ec3c70ec,2014-03,Lincolnshire Police,Lincolnshire Police,-0.541657,53.227042,On or near Pedestrian Subway,E01026132,Lincoln 005A,Offender fined
001c33d9fb37eb229d82c036cbb1521ef3f5da192bfa8e5340b7c4f99afde554,2014-03,Lincolnshire Police,Lincolnshire Police,-0.550310,53.230770,On or near FOSS STREET,E01026146,Lincoln 005D,Offender otherwise dealt with
fce01780fac2c019eecf78789a0bddef46020ed9df91171f044ac7252c68d6ba,2014-03,Lincolnshire Police,Lincolnshire Police,-0.637654,52.906722,On or near LONDON ROAD,E01026343,South Kesteven 006D,Offender given community sentence
b44a636c2bc768df37e258a30f1ec71cf6911ab77cebdf576c3f6c63fc398a84,2014-03,Lincolnshire Police,Lincolnshire Police,-0.023819,52.985045,On or near FRIAR WAY,E01026036,Boston 003D,Offender sent to prison
83dadba7865904b05e83fe078e6aff3a7a2152ed1064b40399e175a4143e9a10,2014-03,Lincolnshire Police,Lincolnshire Police,-0.630091,52.916470,On or near TURNOR CRESCENT,E01026345,South Kesteven 006F,Offender given community sentence
a359d43f96b9e317bbb72562d27f880dd2af40620b17f1cf4872ae310d066305,2014-03,Lincolnshire Police,Lincolnshire Police,-0.106865,53.200574,On or near JOBSON ROAD,E01026064,East Lindsey 011A,Court case unable to proceed
330bf2178df6831468d3098f34b046597a85ca74f2cfdfa48adbe35209163c71,2014-03,Lincolnshire Police,Lincolnshire Police,-0.643278,52.912342,On or near Further/Higher Educational Building,E01026323,South Kesteven 004D,Offender fined
c3c34358c665a7e51ea99be07a006f0b57c7273aea1a72e133f1ebd9221da428,2014-03,Lincolnshire Police,Lincolnshire Police,-0.556423,53.222277,On or near Shopping Area,E01026133,Lincoln 008A,Offender given suspended prison sentence
f3547edc44e4beb93fcc05f7f22c8afd6d89199cc869d9685a86f774acd72101,2014-03,Lincolnshire Police,Lincolnshire Police,-0.601729,53.182400,On or near SPENNYMOOR CLOSE,E01032993,North Kesteven 013D,Offender sent to prison
5fec2df71c37450f3a7d9178d482d24f6963d086f26a90b250b157343de76f4b,2014-03,Lincolnshire Police,Lincolnshire Police,0.094981,53.034078,On or near BERT ALLEN DRIVE,E01026024,Boston 001E,Offender sent to prison
d408aa85c87c9c21a1c08de514537c3b7f276817e5e7a77308ae5ba1c3b38c7e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.133348,52.793328,On or near THAMES ROAD,E01026271,South Holland 007D,Offender given community sentence
e43aacfece7ddc2cc7c5ed358087f430741353d1b6c36d25093643344d0fff8c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.026669,52.976110,On or near Supermarket,E01026006,Boston 003A,Offender otherwise dealt with
50ed6c7d44e7c18ca8ac12bc0c420340f612c439f0335e96d7a931eaa8274ac4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Offender sent to prison
33e77e7fcf9f2e2b491da9e923cac0d7439e28ccd1258afe5bd2876c9dfc1356,2014-03,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Offender fined
cdac126355ed65cf66991d14daa772a49f62a2d82a50cd1b46f732f5b40e78c1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.160618,52.777283,On or near ST ANDREW'S ROAD,E01026267,South Holland 009E,Offender given suspended prison sentence
06b634bf51f55cb56f905fb6585ab22c49a8fda8dc57b8d9f17a567c4c738f89,2014-03,Lincolnshire Police,Lincolnshire Police,-0.645154,52.909414,On or near WESTGATE,E01026323,South Kesteven 004D,Offender given conditional discharge
5e740ffa05259b9e08acb68c0ee8da9c1b4d644a953c3fc013148c0fd96e4a8a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.546366,53.214514,On or near A15,E01026174,Lincoln 008D,Court case unable to proceed
9a0fe18de2c883a7a78f7cf9f57791f847b0ebfc7106779217051a65ab95d761,2014-03,Lincolnshire Police,Lincolnshire Police,-0.160881,52.780901,On or near LEWIS COURT,E01026267,South Holland 009E,Offender given community sentence
5ae253541668ec477aeed89dc6db860c654f45d530d070ca43928fc1af0ffe0f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Offender sent to prison
48dcde529fc394e511653c7fade5b8b7024412207c0a03548c7e560263a7afdd,2014-03,Lincolnshire Police,Lincolnshire Police,-0.410651,53.008700,On or near RUDKIN DRIVE,E01026230,North Kesteven 010B,Offender given community sentence
26b89a6a5c71067bd02fea2ba0251b21d24d15a19df88bc509c22d2e2e65cb81,2014-03,Lincolnshire Police,Lincolnshire Police,-0.550310,53.230770,On or near FOSS STREET,E01026146,Lincoln 005D,Offender fined
2c5eff041db5563a8049b966d673e11d099d01749de0a9fa884b07896a45ff78,2014-03,Lincolnshire Police,Lincolnshire Police,-0.022855,52.978430,On or near Shopping Area,E01026025,Boston 003C,Offender otherwise dealt with
1ac9ea507c8e361e59a4d6df579cf54b573d14c3cbf7db32352a8db22ada9c7a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.518462,53.231098,On or near HORTON STREET,E01026125,Lincoln 003A,Offender fined
6fcaabcf60cdd2ebca3f1897d77acbb7f68768e0e1b24150d35ef5b7d8f32a57,2014-03,Lincolnshire Police,Lincolnshire Police,-0.604097,53.215015,On or near Supermarket,E01026128,Lincoln 007B,Offender sent to prison
f533dbfc9776d5146ae00bb6200f5b8c31784e22708a52b1ea291c2fed1dfebc,2014-03,Lincolnshire Police,Lincolnshire Police,-0.507511,53.240985,On or near Supermarket,E01026153,Lincoln 002A,Offender fined
3959bb99a8b9055b24f877399639989c2206e70b4cf1684ca263c358ded853fd,2014-03,Lincolnshire Police,Lincolnshire Police,0.318285,53.150352,On or near THE MEADOWS,E01026094,East Lindsey 015B,Offender sent to prison
2094fb5e1b6ba2fc06f3770028da10753764e372a741d112933d1282efbc44e6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.632729,52.902574,On or near HOUGHTON ROAD,E01026344,South Kesteven 006E,Offender given suspended prison sentence
d691cb62d2be14eeca9b352adac27cd77b0c6560ba4b6386058310735dfb0cbf,2014-03,Lincolnshire Police,Lincolnshire Police,-0.024648,52.977650,On or near CHURCH STREET,E01026036,Boston 003D,Court case unable to proceed
7479fae4529c41e06e45d0ec2d50ed8920345f20eaab798975cd463f7b519ed2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.761672,53.397190,On or near CLAYTHORNE DRIVE,E01026377,West Lindsey 006D,Offender given community sentence
2f522cdf0b849bbc933038cf86d19ba4ecb6a1a09117e7a50e575aa1a4705e85,2014-03,Lincolnshire Police,Lincolnshire Police,-0.617218,52.920914,On or near EDINBURGH ROAD,E01026325,South Kesteven 003A,Defendant found not guilty
4909860cf95a26cd2e3b453902990125b52a05b52435037e698b24855d247c44,2014-03,Lincolnshire Police,Lincolnshire Police,-0.142100,52.808246,On or near Petrol Station,E01026258,South Holland 005B,Offender sent to prison
601dcec38c5bb5f22e3a070f59022758f4ae2f6d052ac556e3597ad333e9f902,2014-03,Lincolnshire Police,Lincolnshire Police,-0.769905,53.405293,On or near ACACIA AVENUE,E01026380,West Lindsey 002A,Court case unable to proceed
2d43239e389bd2643cd492c558d2d45faaa34072624cd0ff23d71ff4e08a0aa8,2014-03,Lincolnshire Police,Lincolnshire Police,-0.791461,53.421756,On or near WALKERITH ROAD,E01026408,West Lindsey 002F,Offender fined
dda3c12e5308bc56b809cbfcb04e7e9c608032650a40c0ab472d9abb6633c2a6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.382222,52.769696,On or near Supermarket,E01026299,South Kesteven 010A,Court case unable to proceed
ec5708ab93661e7b54a67dc66f9882fb082aed46c0a2b32887cc07a40922ccf7,2014-03,Lincolnshire Police,Lincolnshire Police,0.239880,53.107114,On or near MAWSON GARDENS,E01026112,East Lindsey 017D,Court case unable to proceed
e9a29f1faaa016259e1582056f9d2a91f66ecd08c5de391d20715d358a69f720,2014-03,Lincolnshire Police,Lincolnshire Police,0.334271,53.147279,On or near GROSVENOR ROAD,E01026092,East Lindsey 014A,Offender given community sentence
2ad3595ee03a79924befc927d1f83c95801cfb4809629b796367e722c12fc858,2014-03,Lincolnshire Police,Lincolnshire Police,-0.773560,53.393815,On or near PORTLAND TERRACE,E01026383,West Lindsey 004E,Offender given suspended prison sentence
484a32a0cc65bd0b1c3ff5832620e4326331b6f16b213e66aa79139a1b897f92,2014-03,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Offender given suspended prison sentence
9da0bc07a862a33e1613b48fe3533cc3b34601bcb6aa2f5a90da147fb31af5d1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.771618,53.400133,On or near Theatre/Concert Hall,E01026384,West Lindsey 004F,Defendant found not guilty
76af5dbcc58fe709c640198039ec21cf1ad97a5a3579c23deada85e6f60c1a4a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.314736,52.675856,On or near Supermarket,E01026335,South Kesteven 013B,Offender fined
e84cd75e5d761c1948e561c812b08779faf1d1e22ccf262b3ca8bcf132428ae0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.591744,53.182966,On or near RAVENSMOOR CLOSE,E01026218,North Kesteven 014C,Offender fined
7e2542a663352c19995e7349884c169e2617bcdbfb7315c47263bba80e825b9a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.778196,53.399976,On or near BRIGHT STREET,E01026384,West Lindsey 004F,Offender fined
32a3245cbb597e6a0da2de07e0a7486153b4dd5dc097ff6b32f7fe03671d1c44,2014-03,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Offender given community sentence
045151de911be27a1d734a9a280ba577929a02f9e20b4a52c1bdd19e83519b4f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.022715,52.976926,On or near SIBSEY LANE,E01026025,Boston 003C,Offender given suspended prison sentence
484a32a0cc65bd0b1c3ff5832620e4326331b6f16b213e66aa79139a1b897f92,2014-03,Lincolnshire Police,Lincolnshire Police,-0.312903,52.681584,On or near Supermarket,E01026337,South Kesteven 013D,Court case unable to proceed
24a315d35e885c4245612fb57259d46346f5c2fa8997083d82eec15371e33fec,2014-03,Lincolnshire Police,Lincolnshire Police,0.322866,53.152106,On or near BARNES CLOSE,E01026083,East Lindsey 015A,Offender fined
e033d14db260f29d6770c776c1d14aaad87698eff1493b349f9a3a0558cb1c7d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.032045,52.977782,On or near Petrol Station,E01026032,Boston 002D,Offender given conditional discharge
49a3fe0520b3915b2dc66017ab96ab6444ee643fe212cb4095960969e49222ec,2014-03,Lincolnshire Police,Lincolnshire Police,-0.580771,53.204833,On or near Supermarket,E01026171,Lincoln 011H,Offender fined
c496e4e3bb79c94acccece06b8003c6057b0f960abbd9a1c86b0841d8413daa2,2014-03,Lincolnshire Police,Lincolnshire Police,-0.550828,53.210091,On or near ST CATHERINE'S COURT,E01026175,Lincoln 010E,Offender fined
9b9c0ec5734e3035ef8f95f31a073e4a7cdf51539e0d4163ee2c954eac406fa8,2014-03,Lincolnshire Police,Lincolnshire Police,-0.132398,52.806835,On or near Sports/Recreation Area,E01032996,South Holland 006G,Defendant found not guilty
4da2298ef98bac27a31f89a36395240d3a1073f2cc35a1485ec096b3373162e3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.554375,53.223043,On or near WATERLOO STREET,E01026133,Lincoln 008A,Defendant found not guilty
0e8072980ab123955e19c19a1325fb1c1fdcd908ea5d3b55cc289f97ee88bd37,2014-03,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Offender given community sentence
062d571c622d6025cc10f3a913e41db36b970fa367af10262df013f5e1733e8e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.142650,52.791514,On or near MARINE ROAD,E01026272,South Holland 007E,Defendant found not guilty
7391d1d59442bb32479eafbe460a7fedf15d27a2e654e98f50f21ff5e8c1fa38,2014-03,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Offender otherwise dealt with
d9055005c39542a16c17f13371f527045faced6e9eabb80cad0a8296d92830ae,2014-03,Lincolnshire Police,Lincolnshire Police,-0.017059,52.978144,On or near MAIN RIDGE EAST,E01026025,Boston 003C,Offender fined
01092c9ad65b43376098d05d1cf140ba48547793d12928ec862e33a776520fb6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.550750,53.203959,On or near VICTORIA STREET,E01026175,Lincoln 010E,Offender given community sentence
682fb7df844475356c2935a391e8a6ab4be53a4058a9315fe5124cd45161f322,2014-03,Lincolnshire Police,Lincolnshire Police,-0.656416,52.924609,On or near PRETORIA ROAD,E01026324,South Kesteven 004E,Offender given community sentence
d01402c653c3531c7d6e530ef850b2f5132ca3e4ec052c14f3b860df1ffe414c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Lincoln 005B,Offender sent to prison
7a0a7d90f11169f3c8640058314d128b129dc566c8c5250f227f469ff8423fe3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.155458,52.788504,On or near Supermarket,E01032995,South Holland 006F,Defendant found not guilty
a3d7334fcad8634afdef4618219c994ed07a18aaa23ee1be9f429f5a7315c949,2014-03,Lincolnshire Police,Lincolnshire Police,-0.548022,53.242582,On or near CAENBY STREET,E01026147,Lincoln 003C,Offender sent to prison
5aef04999f24413b887e019f1fbe130b0aaeaf0ea284a3048f34086417457c3c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.062855,52.970628,On or near WESTBRIDGE ROAD,E01026039,Boston 009D,Offender given community sentence
d3d548f4712cd0defdc6eac0200ace9d1898ff1350428d20d0d205a6a1aac45c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.022224,52.977565,On or near Nightclub,E01026025,Boston 003C,Offender otherwise dealt with
7f6e6b59dbf9070c79d3440ca7e5c4e3bd4a6869f0da8f65bf7670e1c62733b0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Offender given community sentence
