Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e5df30d525cadeb5e680c002b658f29f36150ba372f6b09e8fca47a6eaec30e0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.707823,52.394708,On or near BROCKHILL CLOSE,E01027099,Kettering 008D,Investigation complete; no suspect identified
4ae123399695010049323783fd09a03e3a19e1d496a2aa6141ffb92185971f77,2014-03,Northamptonshire Police,Northamptonshire Police,-0.598944,52.295530,On or near Petrol Station,E01027062,East Northamptonshire 008B,Investigation complete; no suspect identified
c7ec2b3813d8dfb14aed8dd4d7c78bbe95af18bf5b0710dbc9eb9817946a5676,2014-03,Northamptonshire Police,Northamptonshire Police,-1.164481,52.255347,On or near OXFORD STREET,E01026992,Daventry 007D,Investigation complete; no suspect identified
61917e54a26dd704bb0b834ba259f1191028af39ca16ee488a6be65ae2e3bce3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Investigation complete; no suspect identified
315fa2e7c9f42eb9e1435c5b9f580c809cd963eff90a0644d61f8ce918919f40,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Investigation complete; no suspect identified
607ab95b0a2ed0e1c198155638b7dc84662a706d77ed4c3c3d6459561d58b5f1,2014-03,Northamptonshire Police,Northamptonshire Police,-0.698280,52.301414,On or near WEST STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
d3ee1d660d4a37101e007f617f051cd8f5f1084d489377ac3e55f065a992da50,2014-03,Northamptonshire Police,Northamptonshire Police,-0.728549,52.479957,On or near GAINSBOROUGH ROAD,E01026985,Corby 004F,Investigation complete; no suspect identified
ab488fcd84a089e40b0bec00a217168c7d69d4bebed630e20d7c6f9aee811fcd,2014-03,Northamptonshire Police,Northamptonshire Police,-0.921714,52.223917,On or near BROCADE CLOSE,E01027234,Northampton 026B,Investigation complete; no suspect identified
8f6d9372e232d62012a1bf53fa5981320ff5f97c43f9ca22ce5040326f14c389,2014-03,Northamptonshire Police,Northamptonshire Police,-1.145787,52.036910,On or near BRIDGEWATER COURT,E01027265,South Northamptonshire 009A,Investigation complete; no suspect identified
7edd536b1d17931a77469a186beaf4cd8d01e30b718121782c35325732fcc995,2014-03,Northamptonshire Police,Northamptonshire Police,-0.717213,52.305478,On or near Supermarket,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
b85756b908f1876ad8ae98cedb797e09568dcb1d1ade26449983089d0f96d722,2014-03,Northamptonshire Police,Northamptonshire Police,-0.621501,52.319963,On or near MARRIOTT CLOSE,E01027042,East Northamptonshire 006E,Investigation complete; no suspect identified
4cf7684396a4a96084a4afac40f0a1fdd6d215545dbfb3792b6956e14b2778a4,2014-03,Northamptonshire Police,Northamptonshire Police,-0.464223,52.483564,On or near EASTWOOD ROAD,E01027049,East Northamptonshire 002F,Investigation complete; no suspect identified
76f489cc93a164711e02a1afcb02fef6b1f8fbfca42ac81090c3c4e800b2e72b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.717791,52.385466,On or near MARTIN ROAD,E01027130,Kettering 009C,Investigation complete; no suspect identified
d8fff7e5e4bb0cdba3c0baf5637d953af212dbb6487c9657df93e12b8e364dbc,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897716,52.247135,On or near HESTER STREET,E01027187,Northampton 015C,Investigation complete; no suspect identified
14ea4ae30c84d98dc79427e7df3bc58d413f47dd2a25d2b5da6f60d1252185df,2014-03,Northamptonshire Police,Northamptonshire Police,-0.725493,52.471041,On or near Pedestrian Subway,E01026956,Corby 008D,Investigation complete; no suspect identified
54cf90cc7191cacdd09b9c62a6ec1775559525edc21aa52f1f229e989d6048cf,2014-03,Northamptonshire Police,Northamptonshire Police,-0.890261,52.235943,On or near BEDFORD PLACE,E01027223,Northampton 025A,Investigation complete; no suspect identified
ed4a008a94e04caa2e2e3bf2280a695b5394a9146075ad95e8b6431dc974a410,2014-03,Northamptonshire Police,Northamptonshire Police,-0.820022,52.266020,On or near LONGMEAD COURT,E01027199,Northampton 007D,Investigation complete; no suspect identified
3cf0ced42afeafe82647ceabc7cd003da0f9c64743ff442adf3b07c74b65aa39,2014-03,Northamptonshire Police,Northamptonshire Police,-0.707276,52.468731,On or near FLATFORD CLOSE,E01032963,Corby 009B,Investigation complete; no suspect identified
e7524250efd5e582524b5f948bec18d84e4b19c1672a958399da1b7a5f0e05dd,2014-03,Northamptonshire Police,Northamptonshire Police,-0.856207,52.284627,On or near FULLER ROAD,E01027020,Daventry 005D,Investigation complete; no suspect identified
87ee6b9f58a774f58dc90e1957b45bf01f84184ddf59d3fd912d70d4c5bdbb34,2014-03,Northamptonshire Police,Northamptonshire Police,-0.917241,52.241112,On or near ARGYLE STREET,E01027238,Northampton 024D,Investigation complete; no suspect identified
d272d9ba10b6ef9331045775fe397ed57c7f653273a17b58bca1e8d3c7684417,2014-03,Northamptonshire Police,Northamptonshire Police,-0.708861,52.472434,On or near VIOLET CLOSE,E01032964,Corby 009C,Investigation complete; no suspect identified
c8c1cb36d7abf27cdb1545c9fae64673c0830910f1a3fd3cf0a4988604a626f7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.831507,52.275610,On or near MIDDLEMORE,E01027247,Northampton 004C,Investigation complete; no suspect identified
3008e4b0dd13536f664808ea999aec6048e57e4aa5da70c18d5012a77cef057c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.724162,52.398922,On or near QUEEN STREET,E01027111,Kettering 006C,Investigation complete; no suspect identified
6f711521377edf7f55196b49f22a850a74daa5947328ea5ecab49d6734c7c0f9,2014-03,Northamptonshire Police,Northamptonshire Police,-0.690935,52.317741,On or near FULMAR LANE,E01027334,Wellingborough 002E,Investigation complete; no suspect identified
eacdf18625e8906c7107ec88ddac9bca314fab23123c58ba8e91a4cedf787a62,2014-03,Northamptonshire Police,Northamptonshire Police,-0.895607,52.237657,On or near ABINGTON STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
3bf58c7c41ba18e03ca7fd966d5947718150435d5c5ac7f793cf433cc5b34716,2014-03,Northamptonshire Police,Northamptonshire Police,-0.700844,52.505189,On or near ROCKINGHAM ROAD,E01026982,Corby 001D,Investigation complete; no suspect identified
f3f93451dc4fac0f1e5388f68df6f763e1b0a70681c3930c7462bb58fa247b38,2014-03,Northamptonshire Police,Northamptonshire Police,-0.909392,52.273936,On or near Supermarket,E01027146,Northampton 003C,Investigation complete; no suspect identified
24603102af463aca401af72e093230b6eebdda8b8a6a0d4913453c459b032962,2014-03,Northamptonshire Police,Northamptonshire Police,-0.699306,52.297451,On or near CROYLAND ROAD,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
1e8a192b8e25dde8870d22b4383a184583e380f4e697c6835baa713cc7e6e2a6,2014-03,Northamptonshire Police,Northamptonshire Police,-0.713984,52.409771,On or near CHERRY ROAD,E01027081,Kettering 005A,Investigation complete; no suspect identified
949cb4ef7bbfb5bbc8b7998cb9e6058ec5cbb27563f89a9b24112c409d5be9cb,2014-03,Northamptonshire Police,Northamptonshire Police,-0.842763,52.261560,On or near CYPRESS COURT,E01027182,Northampton 006C,Investigation complete; no suspect identified
e1f310bedef1382c1eb9710b175db647258ea23b7096c979b2a8cc695a765e60,2014-03,Northamptonshire Police,Northamptonshire Police,-0.716133,52.386922,On or near LEWIS ROAD,E01027130,Kettering 009C,Investigation complete; no suspect identified
2655df98443df9b08d7173959202f20541f51e44b4a2c41e16ed7a16ce3159f0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.593551,52.308377,On or near CEMETERY LANE,E01027034,East Northamptonshire 007A,Investigation complete; no suspect identified
5be9e03091e6e35a80a0601741b935322e12c9c390ece13d1d2dc3fdb28a4a76,2014-03,Northamptonshire Police,Northamptonshire Police,-0.879487,52.248572,On or near HOLLY ROAD,E01027187,Northampton 015C,Investigation complete; no suspect identified
422b34c6904d8ecffee368ec44345d9ac1f6e0c472cd5b6623d669875a3475fa,2014-03,Northamptonshire Police,Northamptonshire Police,-0.693284,52.300262,On or near TITHE BARN ROAD,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
028191d003690784c2014c65bf77ba9d94a77778a7aeaaacbb6e1c0570c14d27,2014-03,Northamptonshire Police,Northamptonshire Police,-0.728877,52.407226,On or near OAKLEY STREET,E01027104,Kettering 007A,Investigation complete; no suspect identified
75d870ac496a8ae8a20387069b5b280e36a380fb3b6aa9a47e71237b60ba90cc,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
a401d7635b45feff8589011f08c63fd06b2564e53745ccb269e64e68830f29d3,2014-03,Northamptonshire Police,Northamptonshire Police,-0.709299,52.300240,On or near ASHFIELD ROAD,E01027312,Wellingborough 007D,Investigation complete; no suspect identified
77058df571fd877a4c3246f042f1c772d960ab6b67d64974373c4336b789c84b,2014-03,Northamptonshire Police,Northamptonshire Police,-0.598944,52.295530,On or near Petrol Station,E01027062,East Northamptonshire 008B,Investigation complete; no suspect identified
5c9268a7fc2e1aaf0672117c26123cf0528aaebdf619c1670595e41a2d13ed0f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.686393,52.498178,On or near SAMUEL PLACE,E01026958,Corby 003B,Investigation complete; no suspect identified
89faf2fbc36c83acd9e28e5eb003a691d34cffbfd8e736dd2d6dd914b43f185f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.456899,52.449204,On or near MAIN STREET,E01027031,East Northamptonshire 002A,Investigation complete; no suspect identified
5e30c2d8e58f0a5d3d3e8ace084c891878b0d21103636bb7e875639fcd5247a6,2014-03,Northamptonshire Police,Northamptonshire Police,-1.162058,52.257982,On or near Parking Area,E01026992,Daventry 007D,Investigation complete; no suspect identified
d5f292b388dad04a6ffd8ecdaa9474f2217b8a6ac3e950842cabd7593ababba7,2014-03,Northamptonshire Police,Northamptonshire Police,-0.886687,52.237132,On or near Hospital,E01027223,Northampton 025A,Investigation complete; no suspect identified
67ff6ae2c5731a3722f3372ffc8249ef540a4635ee7b2cf42b301856c8016af2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
9f6d8114cc56de41216b70e65eaf6e9c0423ec0187ee54c9a2cbf49460e5cfad,2014-03,Northamptonshire Police,Northamptonshire Police,-0.923410,52.222216,On or near DAYRELL SQUARE,E01027252,Northampton 026D,Investigation complete; no suspect identified
27ff371460a13c83b75d81995b56fe3801c2eb3a398e0112509b8198b5bc91ed,2014-03,Northamptonshire Police,Northamptonshire Police,-1.174450,52.261315,On or near ENNERDALE CLOSE,E01027010,Daventry 007E,Investigation complete; no suspect identified
5bb565f2574fc1ce36b7e24c598f3c2fca1ee234d8ca92be98c9637e75d2257e,2014-03,Northamptonshire Police,Northamptonshire Police,-0.897219,52.235847,On or near BRIDGE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
a5f74ce25db8a716fe9cb2ca903f67b4171130823da132cf6701f8c8cf3afd8a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.715078,52.403004,On or near Supermarket,E01027112,Kettering 006D,Investigation complete; no suspect identified
d909e9546b380277f444e384ee75dc8ae30f0d203b4c85dccb3372f7286e5622,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684441,52.290849,On or near Supermarket,E01027320,Wellingborough 008D,Investigation complete; no suspect identified
0b3a97a0091395c300b9ff668045894217950ce84e8d6d2327356964861ed9c4,2014-03,Northamptonshire Police,Northamptonshire Police,-0.902979,52.238013,On or near DODDRIDGE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
68f2554c3734dc6ed535c63253ea42c0855469cc9d1e33d261f15d62438a6a40,2014-03,Northamptonshire Police,Northamptonshire Police,-0.684031,52.302209,On or near PALK ROAD,E01027314,Wellingborough 004B,Investigation complete; no suspect identified
ac8aebcd662566aef01a6fa9429c6f3d1bfa297ec4a63a0660c79878e68b9520,2014-03,Northamptonshire Police,Northamptonshire Police,-1.004617,52.213560,On or near KISLINGBURY ROAD,E01027283,South Northamptonshire 001B,Investigation complete; no suspect identified
ca92a40601bb8a03b9e92ccc394a4d2360cebe2b6a720f6791f5735ce8c18cae,2014-03,Northamptonshire Police,Northamptonshire Police,-0.874109,52.243468,On or near FLORENCE ROAD,E01027133,Northampton 022B,Investigation complete; no suspect identified
fce48254f052a990d39c194756f01c21205e6b7527082fd093ddf910eb5b0192,2014-03,Northamptonshire Police,Northamptonshire Police,-0.725299,52.403861,On or near CROWN STREET,E01027105,Kettering 006A,Investigation complete; no suspect identified
bf6aab634a16c3724ed3da3ddcdb39897e51f769f52dcaa88180f616f3dfd1c2,2014-03,Northamptonshire Police,Northamptonshire Police,-0.721916,52.300054,On or near MASEFIELD CLOSE,E01027340,Wellingborough 005B,Investigation complete; no suspect identified
6b0e65f9f1e8181ddc43a1a4a6beb533bb6211ba4d1834b81acca9e7a52b6ef0,2014-03,Northamptonshire Police,Northamptonshire Police,-0.810167,52.419967,On or near TRINITY ROAD,E01027123,Kettering 003A,Investigation complete; no suspect identified
3efb21b6761a5ac05a38b1acac43b4ff593fd852bcdc4fcc9c8d7824a768d209,2014-03,Northamptonshire Police,Northamptonshire Police,-0.696772,52.293854,On or near Sports/Recreation Area,E01027317,Wellingborough 008A,Investigation complete; no suspect identified
8dd4ecf9eff54c647413b2096d94fea29eeb059f120e1323ffafffc91eab1a48,2014-03,Northamptonshire Police,Northamptonshire Police,-0.961858,52.247087,On or near ROUNDWOOD WAY,E01032975,Northampton 029E,Investigation complete; no suspect identified
3bb74209081ac4141176b63e4f4205e5f8491de0175cad7b3e6e5bfe8c1b0b7d,2014-03,Northamptonshire Police,Northamptonshire Police,-0.836345,52.248137,On or near BEESTON AVENUE,E01027139,Northampton 016C,Investigation complete; no suspect identified
5d070a2edc0c48745a5746961b94cc9355bd55d7b1a131ea84525c14f47a907a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.695301,52.301984,On or near CHURCH WAY,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
9740374baf6d76e9d5c75d77cbb51865ce9cb74189c31cba2a6cd2fc1b54f0ce,2014-03,Northamptonshire Police,Northamptonshire Police,-0.913737,52.271234,On or near KINGSMEAD,E01027143,Northampton 003A,Investigation complete; no suspect identified
d64564ff9589f4ec3da3ab6fb1db3512763034b024650a92e929511414a16c72,2014-03,Northamptonshire Police,Northamptonshire Police,-0.685076,52.486026,On or near ST MARK'S ROAD,E01026957,Corby 003A,Investigation complete; no suspect identified
50bab4c22f8b2d0693e40d765f2151ef9f42a4acf7f921ce6db60a9cf5b61608,2014-03,Northamptonshire Police,Northamptonshire Police,-0.819330,52.405584,On or near MAIN STREET,E01032974,Kettering 011I,Investigation complete; no suspect identified
ade4d13cbfc5356b208350bdb4ef5b206b6ba11809008e3586b53fc32be6e27a,2014-03,Northamptonshire Police,Northamptonshire Police,-0.876482,52.239373,On or near UPPER THRIFT STREET,E01027224,Northampton 025B,Investigation complete; no suspect identified
d6f5b964d6c5c0bd64de78349fdcfc4b32fe41c48cdbfcac26d4c338d2ff1890,2014-03,Northamptonshire Police,Northamptonshire Police,-0.909113,52.238124,On or near PARKWOOD STREET,E01027151,Northampton 024A,Investigation complete; no suspect identified
073cbc7b5b263b47b110b66f5b4c4a6a61b07538b0f6f268ee876122df8d04ce,2014-03,Northamptonshire Police,Northamptonshire Police,-0.901039,52.235927,On or near HORSESHOE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
f22f326b3293fba033884e88ca92f7a7ca1d49e689e10f140783a79c21d993b5,2014-03,Northamptonshire Police,Northamptonshire Police,-1.004617,52.213560,On or near KISLINGBURY ROAD,E01027283,South Northamptonshire 001B,Investigation complete; no suspect identified
31d78af97c288c1c1e3ab1568c28b4e303ee465046f0d0078e6c8b2bc6bdf520,2014-03,Northamptonshire Police,Northamptonshire Police,-0.723501,52.479336,On or near HIGHBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
c0f8a2f3ee304ceac6c984ce27cbbe524a4f7422f30e7cdf6f274522d177d4f4,2014-03,Northamptonshire Police,Northamptonshire Police,-0.714272,52.405944,On or near AVONDALE ROAD,E01027082,Kettering 005B,Investigation complete; no suspect identified
4b42daeeb8b37f16d51710257e6e407ceef37cf7eb6c29db8d51bc06cf7e7e99,2014-03,Northamptonshire Police,Northamptonshire Police,-0.918169,52.239682,On or near MELBOURNE ROAD,E01027238,Northampton 024D,Investigation complete; no suspect identified
e19824c9e5fd4b7bb3dc6bc7f682ca98d0002c6ce3ece6897ae67c55b5ddfddf,2014-03,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
ab72469d2315935f74d14ab70d8e9a0c2fde03c7133476ec1617dc6af647de7f,2014-03,Northamptonshire Police,Northamptonshire Police,-0.697519,52.495550,On or near OCCUPATION ROAD,E01026972,Corby 002C,Investigation complete; no suspect identified
74184cf9b337a0392f02c6cc3054f23701fb0f2dbc48269594d17991a9155898,2014-03,Northamptonshire Police,Northamptonshire Police,-0.922722,52.226462,On or near RYDALSIDE,E01027234,Northampton 026B,Investigation complete; no suspect identified
bc3d84fe670991fad5733c6755739661b8f9905ed85011b57ae87955f68ad5bc,2014-03,Northamptonshire Police,Northamptonshire Police,-0.539305,52.341435,On or near Shopping Area,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
4fe8cc03f49fd3b0859005d7e4c51d217a10d457cd5c310d8aa9dc6d2fc55a4c,2014-03,Northamptonshire Police,Northamptonshire Police,-0.896168,52.226855,On or near Petrol Station,E01032981,Northampton 028F,Investigation complete; no suspect identified
7b913ec79fdf11f5ceccada02ea0520192e4f9fba355eb91c14f20941affd391,2014-03,Northamptonshire Police,Northamptonshire Police,-0.698280,52.301414,On or near WEST STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
