Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d75933247c726571caf85febd621527f44bc0c72b29db18077f4a3240d8d1431,2014-03,Warwickshire Police,Warwickshire Police,-1.283366,52.338921,On or near Sports/Recreation Area,E01031147,Rugby 012A,Investigation complete; no suspect identified
04bca22c46115f715826f902384d0ee00fe1ca99e7e0fe14fd02de23db880f41,2014-03,Warwickshire Police,Warwickshire Police,-1.553665,52.583513,On or near ABELES WAY,E01031011,North Warwickshire 003C,Investigation complete; no suspect identified
1ee32a301a5be34d675cc596ca54faf0bdd11b675998e98f794b0285325886ab,2014-03,Warwickshire Police,Warwickshire Police,-1.256067,52.387804,On or near Supermarket,E01031141,Rugby 002E,Investigation complete; no suspect identified
6689ba4800e2c69ad36a26a8327370870d7c41e5a03de337a04cb2f04e1db122,2014-03,Warwickshire Police,Warwickshire Police,-1.445327,52.536181,On or near Supermarket,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
2bce55de935f488e2c8f8dafc35522a557bbcc1318545860f5dc8547cc7e1d6b,2014-03,Warwickshire Police,Warwickshire Police,-1.703568,52.463437,On or near STONEBRIDGE ROAD,E01031028,North Warwickshire 007D,Investigation complete; no suspect identified
0146d209d22ae02e7aa76af9c9d704973af4ca692a1b5c0ec49e17eac7a0265e,2014-03,Warwickshire Police,Warwickshire Police,-1.246019,52.394564,On or near KESWICK DRIVE,E01031139,Rugby 002C,Investigation complete; no suspect identified
8e19b749e114ca3055aa71dd92198ff7bbfde01a4b83dc3b54de309e3522af8b,2014-03,Warwickshire Police,Warwickshire Police,-1.246019,52.394564,On or near KESWICK DRIVE,E01031139,Rugby 002C,Investigation complete; no suspect identified
5735a958e92748767d364fe7466c87c9046a44c48619607b03059dc6f225aeff,2014-03,Warwickshire Police,Warwickshire Police,-1.320802,52.392032,On or near LITTLE LAWFORD LANE,E01031165,Rugby 007E,Investigation complete; no suspect identified
ca9304f99004abe1585014e0fce2e0480cff988cab7fd5b6e62f0904799e7eee,2014-03,Warwickshire Police,Warwickshire Police,-1.290796,52.359842,On or near IVY GRANGE,E01031136,Rugby 011C,Investigation complete; no suspect identified
ba386d2d32e3e1c2b721411edace0b76bbd027e847b5b9ac12e7ec363edeae50,2014-03,Warwickshire Police,Warwickshire Police,-1.502027,52.515460,On or near ARBURY ROAD,E01031092,Nuneaton and Bedworth 007C,Investigation complete; no suspect identified
69302e483e5449847bfacf3358b3a442530ec9c57cff828e6bedf9f2a2f7fff0,2014-03,Warwickshire Police,Warwickshire Police,-1.287086,52.350388,On or near OBERON CLOSE,E01031135,Rugby 011B,Investigation complete; no suspect identified
01ca555d67132fb9866124a49ea89fb5eb2d3cbf9f4cc0387fc81cc6d09327e0,2014-03,Warwickshire Police,Warwickshire Police,-1.466263,52.523898,On or near Parking Area,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
3d1809b2b10f8164e3ca147bceecded596f287d5193fbc276a493962068f954b,2014-03,Warwickshire Police,Warwickshire Police,-1.598122,52.604160,On or near DUNNS LANE,E01031025,North Warwickshire 002B,Investigation complete; no suspect identified
58a31d6ec9b5b87e33b43fc9ba95c8ad5b16d337790e4f7deb29f9320e564442,2014-03,Warwickshire Police,Warwickshire Police,-1.461279,52.508458,On or near DONNITHORNE AVENUE,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
77f012eb87da32fa98b77700a3472ddc558f43b552739480a1daf02702626272,2014-03,Warwickshire Police,Warwickshire Police,-1.465221,52.522330,On or near Nightclub,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
868d3f85b2d1f24346fef7ba272b6d758b4827f736b20f4187c414c9d01c21f0,2014-03,Warwickshire Police,Warwickshire Police,-1.511727,52.521811,On or near ST MICHAEL'S WAY,E01031091,Nuneaton and Bedworth 007B,Investigation complete; no suspect identified
24da4d12a42b35df77977da0d7e202e91f141b945333335dfe97286d65f5f45e,2014-03,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
89c5ad55aa0fd24001fb593bb7f84e096b42f20149c93f6b4ceeefd8c4931b75,2014-03,Warwickshire Police,Warwickshire Police,-1.366326,52.334594,On or near Sports/Recreation Area,E01031149,Rugby 012C,Investigation complete; no suspect identified
cab3aacd49409bf71ff01cf878e291345f831d9426a5842d869be4129907fcdd,2014-03,Warwickshire Police,Warwickshire Police,-1.454349,52.525534,On or near THE MALTINGS,E01031102,Nuneaton and Bedworth 003C,Investigation complete; no suspect identified
a36f46f5a71b91be2190244b77142c26193ce13f04756d09502cfd9b81e108c4,2014-03,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
2f69ccfb5aed9ed6180c5f4a8ef190e8c99d4ddb4962ce669915cdb7449f2367,2014-03,Warwickshire Police,Warwickshire Police,-1.435051,52.505135,On or near Petrol Station,E01031124,Nuneaton and Bedworth 011E,Investigation complete; no suspect identified
580be6da89c7e4a8f332225b50aff4cc514642852ac43083490798691e998323,2014-03,Warwickshire Police,Warwickshire Police,-1.467636,52.483459,On or near WILLIS GROVE,E01031066,Nuneaton and Bedworth 013E,Investigation complete; no suspect identified
7693193c893efc109737557af512bf0268736284b99aeb233352fecfc60ca3d0,2014-03,Warwickshire Police,Warwickshire Police,-1.487836,52.478702,On or near BROOKLEA,E01031062,Nuneaton and Bedworth 013A,Investigation complete; no suspect identified
ef80ea4022d334e3719d1ebfe10e10ee1743d93feafe436424c13c018c49a7a9,2014-03,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
28cc0c4ae62d359a816504e930f2cb60b1576023fe1a7b509b8531d8b8ec9a99,2014-03,Warwickshire Police,Warwickshire Police,-1.263774,52.371454,On or near DRURY LANE,E01031145,Rugby 009C,Investigation complete; no suspect identified
2c9c10b28aa89e679ef84502fccd5db73d80824d9b6b6e07dd4fa17c1a4ea99e,2014-03,Warwickshire Police,Warwickshire Police,-1.521587,52.551608,On or near STONELEIGH CLOSE,E01031030,North Warwickshire 005F,Investigation complete; no suspect identified
e09492813d94b50e085c9ba60c6be6e0c0936c358010b95fbadbcf7d4ef23010,2014-03,Warwickshire Police,Warwickshire Police,-1.267683,52.371361,On or near LAWFORD ROAD,E01031173,Rugby 003C,Investigation complete; no suspect identified
4cd48bf3f78c57c725164db87b59fb9ec05e135c6e347594adace57eef992ae9,2014-03,Warwickshire Police,Warwickshire Police,-1.549970,52.575381,On or near MINIONS CLOSE,E01031009,North Warwickshire 003A,Investigation complete; no suspect identified
8593d71f2b597d3be94553269ab056ccb6ed4a17ab55bda81ab30df857c7e495,2014-03,Warwickshire Police,Warwickshire Police,-1.476102,52.479855,On or near Parking Area,E01031064,Nuneaton and Bedworth 013C,Investigation complete; no suspect identified
043d4ad83fd4102f4f4e86cfcbe8daea9a254b7b7fbaa7b595a2d6305789231c,2014-03,Warwickshire Police,Warwickshire Police,-1.583083,52.629863,On or near TRINITY CLOSE,E01031035,North Warwickshire 001A,Investigation complete; no suspect identified
5eaf41536e74a31d61360855afe4a36d6fca59c4d74ba517573a8268236a9a17,2014-03,Warwickshire Police,Warwickshire Police,-1.463988,52.517065,On or near Pedestrian Subway,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
dfc1ada5552f6f799cbea7d390a61cbef368de95300bc3d08a49c50b59568387,2014-03,Warwickshire Police,Warwickshire Police,-1.507023,52.520677,On or near HILL STREET,E01031094,Nuneaton and Bedworth 007E,Investigation complete; no suspect identified
3b69745dd4535628177fc18b3d3a3f24e551dc5b9d85f93b489fcb13d636b501,2014-03,Warwickshire Police,Warwickshire Police,-1.508449,52.532918,On or near TUDOR ROAD,E01031074,Nuneaton and Bedworth 002D,Investigation complete; no suspect identified
c92cf2d580df0eb3c8e7e7616acfd15d6f7f2173cdfc092a6bae75b33dac7276,2014-03,Warwickshire Police,Warwickshire Police,-1.482043,52.479225,On or near THOMAS STREET,E01031063,Nuneaton and Bedworth 013B,Investigation complete; no suspect identified
a47c1390146cc7a1490eaa374d8e102fffbf98a83044b4856b14e86a67d2a68a,2014-03,Warwickshire Police,Warwickshire Police,-1.473609,52.481471,On or near Supermarket,E01031064,Nuneaton and Bedworth 013C,Investigation complete; no suspect identified
f2d92baa5628dcf28bc6348e334a8c63439d112564fa7fc0556ff4837e6cf918,2014-03,Warwickshire Police,Warwickshire Police,-1.471020,52.523030,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
d7a90ca3dad73e31a4c3b622c030f6ee94265d55b5e454efd0d0c0c3f7c552ea,2014-03,Warwickshire Police,Warwickshire Police,-1.435051,52.505135,On or near Petrol Station,E01031124,Nuneaton and Bedworth 011E,Investigation complete; no suspect identified
00182badadbac30a504287b8da4f2807edbf5126586e8957b2723d9b70fc35d5,2014-03,Warwickshire Police,Warwickshire Police,-1.511889,52.535144,On or near NEWHAM GREEN,E01031074,Nuneaton and Bedworth 002D,Investigation complete; no suspect identified
2233d5b3ce978079dc867325ebc8d5d7e52fd7d85e1ba0b8e1cfb3eb74f810be,2014-03,Warwickshire Police,Warwickshire Police,-1.783149,52.589854,On or near A38,E01029488,Lichfield 012A,Investigation complete; no suspect identified
f3b54a4226c3272c847d6aede289d58b2ab429484cdbc0fbe6b72567820c4bbf,2014-03,Warwickshire Police,Warwickshire Police,-1.365189,52.409926,On or near POTTERS CLOSE,E01031160,Rugby 001D,Investigation complete; no suspect identified
092e1b5566855e139ae2bba02e754ae4e53309415ab42c2c94edb302e4d60f68,2014-03,Warwickshire Police,Warwickshire Police,-1.447657,52.505527,On or near CHARLECOTE WALK,E01031055,Nuneaton and Bedworth 010D,Investigation complete; no suspect identified
bbbf02c546e6f0cf27fa066d5922000324235c66a8cdefc908b5ca0bde815b53,2014-03,Warwickshire Police,Warwickshire Police,-1.474194,52.459574,On or near WHITEHORSE CLOSE,E01031099,Nuneaton and Bedworth 015E,Investigation complete; no suspect identified
024f48457ffdb5eb7bd3b8f5ce8d154626b4cc42478d7fbb3ee3e3a81a1b5120,2014-03,Warwickshire Police,Warwickshire Police,-1.466819,52.485289,On or near HANBURY ROAD,E01031066,Nuneaton and Bedworth 013E,Investigation complete; no suspect identified
34d79e88e2a74e51eb3da6d1c877d31168cdb7277609ef4252dff6728a9b427f,2014-03,Warwickshire Police,Warwickshire Police,-1.297368,52.379668,On or near LAUDERDALE CLOSE,E01031164,Rugby 007D,Investigation complete; no suspect identified
b44ffb51e49647297961c09eaaceb0565dea97afd6404a0288846481a5f1ad8d,2014-03,Warwickshire Police,Warwickshire Police,-1.447544,52.528721,On or near HINCKLEY ROAD,E01031104,Nuneaton and Bedworth 003E,Investigation complete; no suspect identified
86fe26c998880f25855d412c6c03f8095dd15c9e290c436a19b938fd227eb2c2,2014-03,Warwickshire Police,Warwickshire Police,-1.251140,52.377694,On or near MURRAY ROAD,E01031174,Rugby 003D,Investigation complete; no suspect identified
8e3f02b7b2625ca7c3984d82554a83bccf19cf326af309b94681cba79ce94d15,2014-03,Warwickshire Police,Warwickshire Police,-1.241340,52.375205,On or near BIART PLACE,E01031133,Rugby 005D,Investigation complete; no suspect identified
c755ec51c1ff0ac898ba4dbd647d633b2bd22fd533aad310afe3aa0501eaecc5,2014-03,Warwickshire Police,Warwickshire Police,-1.546978,52.577985,On or near CHURCH STREET,E01031011,North Warwickshire 003C,Investigation complete; no suspect identified
34550a47980a5a005267942078d834c220383bb3b36a055d8f25f2c18fafff47,2014-03,Warwickshire Police,Warwickshire Police,-1.283373,52.384772,On or near LEA CRESCENT,E01031172,Rugby 003B,Investigation complete; no suspect identified
7dcd43e13cdf73469d9e0408d4ec4f7f95617ab59d5cdd10e0c08519263d4243,2014-03,Warwickshire Police,Warwickshire Police,-1.270375,52.392505,On or near HADRIANS WAY,E01031141,Rugby 002E,Investigation complete; no suspect identified
dee1685248d75a304a87125b21ca19e478dafe0916926063bfd6e48967916c2f,2014-03,Warwickshire Police,Warwickshire Police,-1.254130,52.392889,On or near BROWNSOVER LANE,E01031142,Rugby 002F,Investigation complete; no suspect identified
a27ad2d554e89fc58b80d128937a8e541a9750f9218540122244c4264aada38b,2014-03,Warwickshire Police,Warwickshire Police,-1.705868,52.489432,On or near SOUTHFIELDS CLOSE,E01031022,North Warwickshire 006D,Investigation complete; no suspect identified
a9517ca5a012c2a0fd6d2a1c77815646d611b1ebdb370e21ccde559077f22fe8,2014-03,Warwickshire Police,Warwickshire Police,-1.705868,52.489432,On or near SOUTHFIELDS CLOSE,E01031022,North Warwickshire 006D,Investigation complete; no suspect identified
3b9149e598c85d818c099959047dac8ac8b54ac907575e457051dc1e82663551,2014-03,Warwickshire Police,Warwickshire Police,-1.705868,52.489432,On or near SOUTHFIELDS CLOSE,E01031022,North Warwickshire 006D,Investigation complete; no suspect identified
f13f2cbf7230ee1a7218b4db9a2ae12f78543b773e337aaa7fa94ae105ea3e36,2014-03,Warwickshire Police,Warwickshire Police,-1.263774,52.371454,On or near DRURY LANE,E01031145,Rugby 009C,Investigation complete; no suspect identified
edea340cbd7c786eef59b1f8b9b98912b81fd8f49df796af2c94f76e9ba1d781,2014-03,Warwickshire Police,Warwickshire Police,-1.469043,52.525592,On or near NEWTOWN ROAD,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
d57485ed5d50b95d69455695177eed33cb44033a21f1d0e12c5d4b5f6a9b42ce,2014-03,Warwickshire Police,Warwickshire Police,-1.290677,52.341563,On or near COX CRESCENT,E01031147,Rugby 012A,Investigation complete; no suspect identified
7474d311da60cfdec3a031b23bcc4ed7c9ca2a78c5b4b0552c8154cf7bc90420,2014-03,Warwickshire Police,Warwickshire Police,-1.533356,52.461126,On or near CROSS ROAD,E01031077,Nuneaton and Bedworth 018A,Investigation complete; no suspect identified
ec32c521bdf057243cf6b90ee3d445e07e1aba8828f64fca58ddabd337dd0365,2014-03,Warwickshire Police,Warwickshire Police,-1.256067,52.387804,On or near Supermarket,E01031141,Rugby 002E,Investigation complete; no suspect identified
0589c7281d86c1ba1419395b95f715a59ede3431259e38cdc8bc809f3cec9d1e,2014-03,Warwickshire Police,Warwickshire Police,-1.462866,52.480965,On or near WOOTTON STREET,E01031095,Nuneaton and Bedworth 015A,Investigation complete; no suspect identified
79f0a1fb5d84070de1b874058ee3200927f15445d8fb25ad3d4c08a1bf0c8200,2014-03,Warwickshire Police,Warwickshire Police,-1.487987,52.516416,On or near BRODICK WAY,E01031051,Nuneaton and Bedworth 008D,Investigation complete; no suspect identified
d2d383ff1731e47b4ae5095ec08f40d62579c40cc06a9d259de76472890d4cea,2014-03,Warwickshire Police,Warwickshire Police,-1.564371,52.505439,On or near SYCAMORE CRESCENT,E01031005,North Warwickshire 005A,Investigation complete; no suspect identified
4c2b355ce2a2660754d22a5221825079e4913e9c1c70da4824d8d3a071517c0d,2014-03,Warwickshire Police,Warwickshire Police,-1.467996,52.478057,On or near QUEEN STREET,E01031096,Nuneaton and Bedworth 015B,Investigation complete; no suspect identified
c76dfc09f41cb140fd1cc714987d1f60b8b5da012dd0beba6d6f142226b13f98,2014-03,Warwickshire Police,Warwickshire Police,-1.500193,52.530393,On or near LABURNUM GROVE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
f795ee44ce61c63350c2b3385c681be7456f1e586460aa70a100c3766dc4f016,2014-03,Warwickshire Police,Warwickshire Police,-1.492818,52.516661,On or near DENEHURST WAY,E01031061,Nuneaton and Bedworth 006E,Investigation complete; no suspect identified
5556ef6da9a1745a9016ca9eb9850c6324ffac4a0bbce0f1b5be3d6367188b77,2014-03,Warwickshire Police,Warwickshire Police,-1.506896,52.532076,On or near HORNBEAM CLOSE,E01031074,Nuneaton and Bedworth 002D,Investigation complete; no suspect identified
efd2890debc1dc0ec71a73df81a5a6f2e6c76446e254711f0754790d082d2052,2014-03,Warwickshire Police,Warwickshire Police,-1.303897,52.366231,On or near BERRYBANKS,E01032895,Rugby 007H,Investigation complete; no suspect identified
f2c2898dc4a28e447a804167e8a28d1f4df566017a2e2ae63be6c2ba0abc0abb,2014-03,Warwickshire Police,Warwickshire Police,-1.477728,52.475619,On or near BRIARDENE AVENUE,E01031064,Nuneaton and Bedworth 013C,Investigation complete; no suspect identified
9600b75fc1d50e9a45e9cc1a87ced9485613b7943624023c69fd8aa08af947d9,2014-03,Warwickshire Police,Warwickshire Police,-1.463111,52.474142,On or near WORDSWORTH ROAD,E01031097,Nuneaton and Bedworth 015C,Investigation complete; no suspect identified
63260701d297c88d749420375139293dea229ada9c73f0eb3434cee78aeb4820,2014-03,Warwickshire Police,Warwickshire Police,-1.711563,52.514807,On or near GORSEY LANE,E01031019,North Warwickshire 006A,Investigation complete; no suspect identified
7009eb9f5304860f03a60320c006662061e34abac52a1fb37a39166de6c95edd,2014-03,Warwickshire Police,Warwickshire Police,-1.707379,52.499127,On or near Supermarket,E01031021,North Warwickshire 006C,Investigation complete; no suspect identified
81bf80ab763f319c9b9df0a36c03471d2ef057dd4210c1533cfb819812c5b24c,2014-03,Warwickshire Police,Warwickshire Police,-1.277859,52.360761,On or near GARYTH WILLIAMS CLOSE,E01031177,Rugby 011F,Investigation complete; no suspect identified
b3e2bfe532fbbe40f0f98b1007483c888b67c90116d497ff59fe6a45a14e321c,2014-03,Warwickshire Police,Warwickshire Police,-1.513683,52.530207,On or near TRAFFORD DRIVE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
3c7de58c3346788837420d2faa10952ab28eb3c83dd0b5d4ca17cf06dba97626,2014-03,Warwickshire Police,Warwickshire Police,-1.468932,52.521357,On or near Shopping Area,E01031046,Nuneaton and Bedworth 005D,Investigation complete; no suspect identified
8f9e77b82d7fc493072507e1f4a676db22b57bbd3d88a8ddaae4288bd859a866,2014-03,Warwickshire Police,Warwickshire Police,-1.435051,52.505135,On or near Petrol Station,E01031124,Nuneaton and Bedworth 011E,Investigation complete; no suspect identified
1e32d07f2c6fc5692516f88c484a98d5b7c42f075da87af420cafd1fa45742f2,2014-03,Warwickshire Police,Warwickshire Police,-1.447590,52.501491,On or near ROCKINGHAM DRIVE,E01031055,Nuneaton and Bedworth 010D,Investigation complete; no suspect identified
9bbe6f810d0da1f174a358be520c32e37294f72d7b338035c3cc2be902fc03d2,2014-03,Warwickshire Police,Warwickshire Police,-1.266465,52.394324,On or near COSFORD LANE,E01031141,Rugby 002E,Investigation complete; no suspect identified
5f0b9093bfcb3dc75671b7c86ca507889f701724d73bececa0bc8dc65e88cbc3,2014-03,Warwickshire Police,Warwickshire Police,-1.449290,52.526985,On or near DAWLISH CLOSE,E01031102,Nuneaton and Bedworth 003C,Investigation complete; no suspect identified
a6b1b820c7a8e85c102a5e3f69c80c000cb3f43eed437433caa4a457e5cc318f,2014-03,Warwickshire Police,Warwickshire Police,-1.264867,52.373789,On or near Parking Area,E01031173,Rugby 003C,Investigation complete; no suspect identified
ab458335a62c0a90f198d7998c6b2bcd41f0a4bd84cde1041a24c741132a83d0,2014-03,Warwickshire Police,Warwickshire Police,-1.245143,52.387339,On or near THORN CLOSE,E01031140,Rugby 002D,Investigation complete; no suspect identified
dff07ed12eb8942a0d5036942c6f9d529831479556a5d497c4c88e3ee8732495,2014-03,Warwickshire Police,Warwickshire Police,-1.466263,52.523898,On or near Parking Area,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
f0f62a16903fadfd4e52220c3c310d74977fd1eeb01825a33e5578bada8c999a,2014-03,Warwickshire Police,Warwickshire Police,-1.479260,52.473046,On or near RECTORY CLOSE,E01031080,Nuneaton and Bedworth 018D,Investigation complete; no suspect identified
185ca19abb7f1a70a9c9b1888913558f0360326bcb1fd2ad2d781efef06132d2,2014-03,Warwickshire Police,Warwickshire Police,-1.273425,52.375919,On or near GLADSTONE STREET,E01031169,Rugby 006C,Investigation complete; no suspect identified
f6bb9e9dee58ba891555a2d743428af31a11645d53b19223a47eaebd1caf1d9d,2014-03,Warwickshire Police,Warwickshire Police,-1.277361,52.375035,On or near PINFOLD STREET,E01031169,Rugby 006C,Investigation complete; no suspect identified
ea07351ff2f47e341caee221e93e47eab9ddd79cbea139b122fa2fd5e9205931,2014-03,Warwickshire Police,Warwickshire Police,-1.493586,52.524243,On or near TRYAN ROAD,E01031057,Nuneaton and Bedworth 006A,Investigation complete; no suspect identified
f051d982b556a9139d14ce74d95b5383106e4bda5232916f304d2b152716492a,2014-03,Warwickshire Police,Warwickshire Police,-1.420300,52.535630,On or near Sports/Recreation Area,E01031103,Nuneaton and Bedworth 003D,Investigation complete; no suspect identified
9cb2239bf7f50ec7ee729a00b5ce9978513b8dbba995647a31d6d5c7b9e6d278,2014-03,Warwickshire Police,Warwickshire Police,-1.420300,52.535630,On or near Sports/Recreation Area,E01031103,Nuneaton and Bedworth 003D,Investigation complete; no suspect identified
9053fc6ede0b70abf83802282a7b50452a4e6b8888b5adbbb1e1c2b85ca99250,2014-03,Warwickshire Police,Warwickshire Police,-1.616786,52.600742,On or near BROWN'S LANE,E01031026,North Warwickshire 002C,Investigation complete; no suspect identified
b8e75cdb62ebd1175c41ac6b7bf372facf9af304f6444544f8d306621bd6bae2,2014-03,Warwickshire Police,Warwickshire Police,-1.421061,52.476659,On or near ARDEN ROAD,E01031067,Nuneaton and Bedworth 014A,Investigation complete; no suspect identified
998e344a0f74902f11b447c626127d03526e00c5764bc33d2e0c4d04f46e4f9a,2014-03,Warwickshire Police,Warwickshire Police,-1.221842,52.400583,On or near THE LEYS,E01032892,Rugby 001G,Investigation complete; no suspect identified
0e71130c8a4e9b8dff69d37a3c48bffa4eef504b0ddc80df9b8d905e4992cc5b,2014-03,Warwickshire Police,Warwickshire Police,-1.307633,52.380889,On or near MAIN STREET,E01031165,Rugby 007E,Investigation complete; no suspect identified
28893620f50fbb4832045c0975dd171d9c734110ab8f547fec72e958a66eca02,2014-03,Warwickshire Police,Warwickshire Police,-1.239319,52.388524,On or near HAWLANDS,E01031140,Rugby 002D,Investigation complete; no suspect identified
6e06add354cf13917c2f3981bada18db56d34d0e5ca9279e49172bf39092fe41,2014-03,Warwickshire Police,Warwickshire Police,-1.240063,52.387100,On or near STAVELEY WAY,E01031140,Rugby 002D,Investigation complete; no suspect identified
58c32da4e40c2fcb1219f1dfb22205588f7cda3739baccb3e576f1d1e36c81ee,2014-03,Warwickshire Police,Warwickshire Police,-1.330097,52.343915,On or near Shopping Area,E01031147,Rugby 012A,Investigation complete; no suspect identified
b49372cd57223aabc8e054fa4e93ecb59a484315c8e9f941bbc08dfbc20f0056,2014-03,Warwickshire Police,Warwickshire Police,-1.449834,52.506994,On or near ABBOTSFORD ROAD,E01031054,Nuneaton and Bedworth 010C,Investigation complete; no suspect identified
6330633776d6c2a3bec9bf4ced980410ad21ae67cc873c6560849a2dfa498449,2014-03,Warwickshire Police,Warwickshire Police,-1.472374,52.481358,On or near OLD MEETING YARD,E01031064,Nuneaton and Bedworth 013C,Investigation complete; no suspect identified
f64fa19c6bb96bc9b6712190e1ea30cb6db3502a325ec49fce9653fd1809e3b8,2014-03,Warwickshire Police,Warwickshire Police,-1.506735,52.474027,On or near PHEASANT CLOSE,E01031088,Nuneaton and Bedworth 016C,Investigation complete; no suspect identified
fb7cc0c3836b3e68704e48daf34701320c9a5ac106b3de0afc1804e302784ccf,2014-03,Warwickshire Police,Warwickshire Police,-1.466263,52.523898,On or near Parking Area,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
35b0423c1de5e46362016505a9c9c780bfe27009d178243a64d8408fcee5cc37,2014-03,Warwickshire Police,Warwickshire Police,-1.608781,52.596158,On or near Petrol Station,E01031025,North Warwickshire 002B,Investigation complete; no suspect identified
84dfcb9c085db19894a5644049f7dbedb0a356f5d6e11b8bf65b3ce68a3e79b4,2014-03,Warwickshire Police,Warwickshire Police,-1.703568,52.463437,On or near STONEBRIDGE ROAD,E01031028,North Warwickshire 007D,Investigation complete; no suspect identified
3a3ab80ba3b3f214cad6546379c07ded59434163a4298423eab15364360c44fc,2014-03,Warwickshire Police,Warwickshire Police,-1.582500,52.506233,On or near SPINNEY CLOSE,E01031007,North Warwickshire 007B,Investigation complete; no suspect identified
c85b7cbe1bbc84d38fc3b3db5d7ee9996a51de49b06b074876a23b34681e65fe,2014-03,Warwickshire Police,Warwickshire Police,-1.263774,52.371454,On or near DRURY LANE,E01031145,Rugby 009C,Investigation complete; no suspect identified
09796295b528ef00fa00ffaacd12d9cf911bafc5a1de8dcb85ffc7e7664d6919,2014-03,Warwickshire Police,Warwickshire Police,-1.316732,52.318648,On or near Parking Area,E01031147,Rugby 012A,Investigation complete; no suspect identified
dc670c9658e230d8f6bcd4071f93570e872d9f87760f743dc4782362d01c274f,2014-03,Warwickshire Police,Warwickshire Police,-1.293919,52.366558,On or near FROBISHER ROAD,E01032895,Rugby 007H,Investigation complete; no suspect identified
0bfe010929517e95d76474d4e37d4471aad9cfc472b0bdbf80c891f86eb94b6a,2014-03,Warwickshire Police,Warwickshire Police,-1.517961,52.523131,On or near COOMBE DRIVE,E01031085,Nuneaton and Bedworth 004E,Investigation complete; no suspect identified
0b19a7c8bc2fd8140664415dfcdce5c695b2cf0a6618c3fe3f3c6bba1b0b0148,2014-03,Warwickshire Police,Warwickshire Police,-1.512079,52.528636,On or near KINGFISHER AVENUE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
ac6b219332ddd291812bb35003b536a9eeb6269dfb6a986a2f23c4cfb8ceacb7,2014-03,Warwickshire Police,Warwickshire Police,-1.468784,52.519037,On or near RIVERSLEY ROAD,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
676f975b3cf9da0bbb900db3abc48863f5b24db2532cfe71c2740d7366783fe4,2014-03,Warwickshire Police,Warwickshire Police,-1.525736,52.462183,On or near LE HANCHE CLOSE,E01031077,Nuneaton and Bedworth 018A,Investigation complete; no suspect identified
cbd446c01a0796c69ca2cd5f57e234fbe793ec5eb57f316d13d22f298c2e5801,2014-03,Warwickshire Police,Warwickshire Police,-1.298025,52.365144,On or near WYCH-ELM CLOSE,E01032895,Rugby 007H,Investigation complete; no suspect identified
e9b50e326ee280712c162f1c4cfd344634b531b20440213ecd817d809e5b5768,2014-03,Warwickshire Police,Warwickshire Police,-1.602739,52.580208,On or near BAKERS CROFT,E01031016,North Warwickshire 002A,Investigation complete; no suspect identified
2684ba57286651590735f62a230e49c39cd0607433a4f113ce4cf033c99350ff,2014-03,Warwickshire Police,Warwickshire Police,-1.499793,52.475957,On or near VIOLET CLOSE,E01031087,Nuneaton and Bedworth 016B,Investigation complete; no suspect identified
2311b4f663bbf2f0f6b16a634df4c52e8f590300ce9254ac99dbac7f7bcd7bdd,2014-03,Warwickshire Police,Warwickshire Police,-1.478849,52.524017,On or near CLARENCE STREET,E01031046,Nuneaton and Bedworth 005D,Investigation complete; no suspect identified
cb03b89cfc3529bfd389edcb5a6ed7f240d4f34f0d7333c8adb667b6e75d0de6,2014-03,Warwickshire Police,Warwickshire Police,-1.530717,52.460189,On or near BEAUMONT ROAD,E01031078,Nuneaton and Bedworth 018B,Investigation complete; no suspect identified
27b8349bfadec5fd11ad6870224a993f31b834cf8b6c121d64b08ecb32d197f7,2014-03,Warwickshire Police,Warwickshire Police,-1.526361,52.458752,On or near STONE MEADOW,E01031078,Nuneaton and Bedworth 018B,Investigation complete; no suspect identified
