Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
631523522a225b08496394b9bab0257d9efceef90200b098184e51445abff18e,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.726672,52.577481,On or near Supermarket,E01026630,Great Yarmouth 010D,Investigation complete; no suspect identified
ac8100c8e8d13b4913fffe444953789375bccfbaf5c71715d948597eb99336b5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.123286,52.575461,On or near MARGARET REEVE CLOSE,E01026933,South Norfolk 007C,Investigation complete; no suspect identified
998c3dfc48bb96984866ec5580faf0f80359b6a45d13164b818b782ec77dd930,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.282116,52.635547,On or near RUSSELL STREET,E01026827,Norwich 007F,Investigation complete; no suspect identified
476091f006f080c74c9ccfe938b9fc9a749466a1b5c55c87f6623d16944d269c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297292,52.635071,On or near ST SAVIORS LANE,E01026823,Norwich 007B,Investigation complete; no suspect identified
7d543dbf08375ef731104a5b5018f3891b8d69814464b9200570047fcc6724c8,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.272749,52.681511,On or near NEW SIBLEY,E01026696,King's Lynn and West Norfolk 015A,Investigation complete; no suspect identified
0be30bc85a57b6166c10991237283e99c9ce0f6588c1b4702d335b182da45db1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.248394,52.633914,On or near EARLHAM GROVE,E01026868,Norwich 006F,Investigation complete; no suspect identified
fba53d47c1f56ccec2457a195c631d3b86bcf3bbcd65b2e6913ab46a37611485,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.946630,52.678932,On or near Petrol Station,E01026426,Breckland 005B,Investigation complete; no suspect identified
5f4b81d408a19f99298b686319e639dee5e8af515b5d25db4eea19ceb5996d5f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.728319,52.646032,On or near GREEN LANE,E01026594,Great Yarmouth 003F,Investigation complete; no suspect identified
ee04e1b423d2ac24c3547e4c6f6ead68215526b789fb4ea663ec6d2d73719acd,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.083807,52.535632,On or near STATION ROAD,E01026885,South Norfolk 007B,Investigation complete; no suspect identified
f4ca8d8b163cb6f4be6fae066dcd459662dc971030690df6f93ec192f63988ea,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.216724,52.648719,On or near BULLACE ROAD,E01026925,South Norfolk 001F,Investigation complete; no suspect identified
009fa5b5e43fda33155607f2bab71b652665910787a59dc2182ed4d147f5cb45,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Investigation complete; no suspect identified
4fa0b44aa8d7cf1486559021d1b36f32f9eef7d7fbb7342c185ac539aff004d4,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.557628,52.538790,On or near THE AVENUE,E01026651,King's Lynn and West Norfolk 019D,Investigation complete; no suspect identified
5eddd9f42b1973c3f78ad7b53968bca126de1f137875a633e53d8374b91b5ab8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.723972,52.599432,On or near SOUTHTOWN ROAD,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
534d4fcc6749f0bee70e55f36f23038a2ed8ec8da2767cb5f562db274cadedd3,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.397982,52.754258,On or near Supermarket,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
431322f773def6ab4d56bd90f9ab23453563867561be1400b55ca2347b438d49,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.731793,52.420097,On or near ELY WAY,E01026467,Breckland 015C,Investigation complete; no suspect identified
dd2c9e111703c4d3a459755b2f6f6568f740d9f3fe6f3f1c220428df6022cd12,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.931616,52.686948,On or near GIRLING ROAD,E01026428,Breckland 003A,Investigation complete; no suspect identified
5f164000077fa053338cd47b499df5c2e24e18c7313bb786171f6c269a7099be,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.354597,52.699442,On or near BLUEBELL WALK,E01026726,King's Lynn and West Norfolk 015D,Investigation complete; no suspect identified
123001365d7f1afb6fe3b0ffaee845290783b2a17fbc75c6439ddf01cbea79b5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
9b91c25c1571d5a9b55e078902c14c761ede28cb2f3c78c423e6d683486f2754,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.211848,52.944361,On or near HIGH STREET,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
85b09d3140451ce2ec44f70f3c807dfde79583d8b0fb0fc8273f6244c6a428a1,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.403786,52.748251,On or near WINDSOR ROAD,E01026700,King's Lynn and West Norfolk 011C,Investigation complete; no suspect identified
fb9b8db16ad5af43ab3d68aa95420355b68c38ac308adcfc45b3af5418387f4c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.729601,52.615760,On or near MAUD TERRACE,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
943c0bc0bf69f2efaa345e402e1b33f504dc6ea5d3003244d2431abc375ad339,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.734844,52.621451,On or near Parking Area,E01026639,Great Yarmouth 004B,Investigation complete; no suspect identified
611329a3a64799e27a3678af0140724abe33a2d5f285f1b9dc3ffaa093d63f62,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.445368,52.763118,On or near WORKHOUSE ROAD,E01026767,North Norfolk 012B,Investigation complete; no suspect identified
a59448c3e5a7116f5e229ec4462662aa08ee93c35bb9c6e2185c796e2548d8e1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.704660,52.669118,On or near YARMOUTH ROAD,E01026628,Great Yarmouth 001E,Investigation complete; no suspect identified
6d35750e917dd5266626665e05c119c67367e8efe31ec26e2118457a1ff828d7,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.161657,52.368167,On or near RANSOME AVENUE,E01026934,South Norfolk 014E,Investigation complete; no suspect identified
27967712be9c4a792087975477a9af7a28080e68f854416491a75f22c1331e0f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.176750,52.457788,On or near MEADOW CLOSE,E01026886,South Norfolk 014C,Investigation complete; no suspect identified
c6e780a841dc0787628374af6ab3054037917e79c7e9d12bb70e5604f4d121e8,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.536825,52.653122,On or near SANDRINGHAM AVENUE,E01026644,King's Lynn and West Norfolk 014C,Investigation complete; no suspect identified
73b6dc156133a999a7471ee35db96efe695804734830cc74912ae85ff7491439,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.729457,52.576026,On or near PIER PLAIN,E01026630,Great Yarmouth 010D,Investigation complete; no suspect identified
95bfa1c007556e13eef10fc7a92c40e1f7300ab9469f102ec57cd0c6da81bf9f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300572,52.637795,On or near SILVER STREET,E01026841,Norwich 003A,Investigation complete; no suspect identified
eecc697b02429aa74bc47df7fcbb1a087d31ed2cc26800fff1b8104882f1e59b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.244847,52.420431,On or near MILL LANE,E01026872,South Norfolk 013A,Investigation complete; no suspect identified
ddf1240593a00c88f391df8e5a6f6403480d5efb047cfaa792f1595f63bb03a2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298237,52.634074,On or near FISHERGATE,E01026823,Norwich 007B,Investigation complete; no suspect identified
883985a12369b11e5bd210c484211832009a0b01002b7e06d60b0fa9870f6b9e,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.222848,52.585367,On or near TOWNSEND ROAD,E01026716,King's Lynn and West Norfolk 016E,Investigation complete; no suspect identified
f55c616f9215f63ccbbc8fef3098e825ffe193a81ef6efae602bae61162fffdb,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.307184,52.628257,On or near ASPLAND ROAD,E01033439,Norwich 014B,Investigation complete; no suspect identified
49f5117c5ea80c3b69c411085cd5c25471b830720a9cf89633352e23ef933c52,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.275745,52.637333,On or near NELSON STREET,E01026825,Norwich 007D,Investigation complete; no suspect identified
f8b39d6896f6c1e7046a1ad04a2ae3b41dcdc757fb0cd47f704b57cf5419d440,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.437915,52.753084,On or near MULBERRY ROAD,E01026663,King's Lynn and West Norfolk 010B,Investigation complete; no suspect identified
24f37544796833787444dfda59b8f404d22ffac9dacd0aa624326c60f2228fa7,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297269,52.631034,On or near PRINCES STREET,E01033438,Norwich 014A,Investigation complete; no suspect identified
f5699ec5d832463c6474b1a892170421e786b085bab2c7ceeb54a6af3d958a73,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.660499,52.780121,On or near CHARLES DEWAR CLOSE,E01026718,King's Lynn and West Norfolk 004D,Investigation complete; no suspect identified
f448020307285bd1eea8307bda0766f6a0895eaf784cd66b795aa441a0a28c6d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.290145,52.647969,On or near ELM GROVE LANE,E01026800,Norwich 001D,Investigation complete; no suspect identified
9583a602c4447b339c2ab7b74604a14d7956e84d7f16f1dd036a79f51f215fb1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.238438,52.561969,On or near Sports/Recreation Area,E01026914,South Norfolk 009B,Investigation complete; no suspect identified
ef168757eeba075360aeee510f1275a8339fed68328f6398bb8168931d56a1f4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.312109,52.627319,On or near ETHEL ROAD,E01026850,Norwich 015C,Investigation complete; no suspect identified
0c1448333dc651b5c7d6adf884442472a80ed7706e617d15aac0155c35692742,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.281822,52.645835,On or near SHORNCLIFFE CLOSE,E01026829,Norwich 002B,Investigation complete; no suspect identified
64ef0e5a885b2ec40f9fd05fef7f3b73dcd4c37b31978c346c577487aba9f6de,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.476330,52.854051,On or near Parking Area,E01026752,North Norfolk 007D,Investigation complete; no suspect identified
b8b8b2e410eb36108e018a51cbb608c84f11d4567c3b46750762ef0214e5f4b0,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.235903,52.633905,On or near BRERETON CLOSE,E01026796,Norwich 005F,Investigation complete; no suspect identified
0ecaafd6c13fdd0c5f81879230b090c793ebbde7105d5d3023f5736b867ffce5,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.541090,52.521845,On or near HERBERT DRIVE,E01026651,King's Lynn and West Norfolk 019D,Investigation complete; no suspect identified
df1443ef9d99308f5dc5a54e48e8364ba75cd24f707f4e8ea63f09c4c5a786cc,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.416957,52.740178,On or near SCANIA WAY,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
c1153240be1ef0cc9aad4ac3830c38368c28a9ffed089e93a8f5430e78bec282,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.305292,52.668224,On or near THE PADDOCKS,E01026540,Broadland 009A,Investigation complete; no suspect identified
390515284d1e6b128098c44ef4702578071e05de95c344c2ffbb1812ccd8a932,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.299940,52.568147,On or near Sports/Recreation Area,E01026936,South Norfolk 006F,Investigation complete; no suspect identified
1dc937821ae3e71d36e58e258e94a3c64d17a93a3bc4c21211aab1623e23832c,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.750343,52.414936,On or near EARLS' STREET,E01026468,Breckland 016A,Investigation complete; no suspect identified
38ee8496712a1a577b9064cfdbb34a2107b1aa4a33a4935218202a4487182f6b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.281593,52.634482,On or near HASLIPS CLOSE,E01026824,Norwich 007C,Investigation complete; no suspect identified
315e23a600716d54d4df1c13618917e3b18fbd70e581a54dc28e7e6716a7f16e,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.693892,52.654681,On or near TUMBLER HILL,E01026459,Breckland 007E,Investigation complete; no suspect identified
eb675373104cac660775d349af0b526fb9e82ec7935f6b30eaccd83aead7ea8c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.723972,52.599432,On or near SOUTHTOWN ROAD,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
f1b0dc1237ef48980b0c06e7d6d92ba1e1656db06f26b1727170c43617016b40,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.730930,52.603953,On or near ST PETERS' PLAIN,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
cbf52db04999a7f2aadbc5e3ffa1019106ff883bf27ee63e71a706a47bdd08ee,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.311097,52.656558,On or near TERENCE AVENUE,E01026555,Broadland 012C,Investigation complete; no suspect identified
91e5a24ad8e7b48fffbaeeef998634395bf0c85a70da43db38c4823f05530efc,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.442866,52.756552,On or near BARTON COURT,E01026714,King's Lynn and West Norfolk 010D,Investigation complete; no suspect identified
e953569a0c63efaf1de837991afdc620bc7a8e5640321b962523c355a0d9f5cc,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292642,52.629265,On or near Supermarket,E01026823,Norwich 007B,Investigation complete; no suspect identified
e72355adf6fcb486516e5838ffa35e28e72410aaf16aa7809673c9beb6df9cbf,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.747159,52.413877,On or near Parking Area,E01026468,Breckland 016A,Investigation complete; no suspect identified
0d189f9cc0502fd7b1eba3797acfeede14609762686c91ca682e2488dc59b03b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.552342,52.640517,On or near PHOENIX CLOSE,E01026497,Broadland 018A,Investigation complete; no suspect identified
16b338b2c421115aaf2d6bbaa21e3d5145c2cceb4c97c5bf0269699a9aa96ede,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.731701,52.599468,On or near LOUISE CLOSE,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
f4edf7939d594d3c65d8a7a8d2decf26d49ed5aa114cb85b32799ac0e5304668,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.721506,52.613893,On or near SCHOOL ROAD,E01026596,Great Yarmouth 005B,Investigation complete; no suspect identified
2277f58300db61d0530ae0f7c068640c711e3d3ee994e2fbb57cb7fa6505dca9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.275091,52.654088,On or near COSSGROVE CLOSE,E01026832,Norwich 002E,Investigation complete; no suspect identified
e0a44bb60a1bd57326739bcad4cffa6e0b8468d3c6f9128df19302833c44e628,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.295166,52.628430,On or near CASTLE MEADOW,E01026822,Norwich 007A,Investigation complete; no suspect identified
a0a9f8299c95319cd12f0b82221e9f3f5c3de97b86a7189a9edcec5c0fc2c0be,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.419780,52.757960,On or near Parking Area,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
551d045b4837ce53425106c1bde6027f008df6ac87003be289a91d43ce3c03f8,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.204344,52.585812,On or near DOVECOTE ROAD,E01026715,King's Lynn and West Norfolk 016D,Investigation complete; no suspect identified
32f8410cb489260bc498491af2ca3b36711377ec79dc6b3e975a1a303461b6e1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.308048,52.629132,On or near ST MATTHEWS ROAD,E01033439,Norwich 014B,Investigation complete; no suspect identified
9889fd9b87171a6b98c5546308f4a853bddfb85a4cf38ecd53fc13f9ff3092be,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.424985,52.755354,On or near GAYWOOD HALL DRIVE,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
e0f0dc22c0a8b00b9a37137cec2a27e385c5112b50c0293dcdc1becfadadb68d,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.756716,52.427522,On or near Further/Higher Educational Building,E01026472,Breckland 016E,Investigation complete; no suspect identified
7fc7cdcb44e00aeb0e392b8cc672f84dbea5a8f575f9b2d50af56499964e02d3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.335007,52.646012,On or near WATLING ROAD,E01026805,Norwich 004C,Investigation complete; no suspect identified
bafdbb4ec304bc22d436a956c4bc4df109ef06977479e58b319ce9156d5a2ce4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.146307,52.496816,On or near NORWICH ROAD,E01026878,South Norfolk 011B,Investigation complete; no suspect identified
48d2a016aba9fb6988a7474d861ef899abf158eff9ee1fd40d1fbabcad023127,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.733093,52.604542,On or near RODNEY ROAD,E01026624,Great Yarmouth 006C,Investigation complete; no suspect identified
18dbad91d4631733dce1fbcf6f6e06bdd69bc4e398a04f1a06046f3437e28cda,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.286460,52.645364,On or near PENN GROVE,E01026829,Norwich 002B,Investigation complete; no suspect identified
0c57d3a1a0130a154e03e4377f130d8a9773ad97a14e7e40e0ed89b39696002a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.766241,52.417767,On or near THYME CLOSE,E01026471,Breckland 016D,Investigation complete; no suspect identified
9c0493f570ab6e0494d321c071645deae40ae15fa93f80a1532856ea481b3f07,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.735022,52.611749,On or near WELLESLEY ROAD,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified
5099eb436eed51f87eff94b90d9dd0c944ac1e781221a09d79ccc876d4452ee0,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.723037,52.592419,On or near QUEEN ANNE'S ROAD,E01026633,Great Yarmouth 007B,Investigation complete; no suspect identified
dc77b7cca7130918ca17eb98db2984a88b7e2b27cb73fbf87049478cfd145ae9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.507646,52.585852,On or near SCHOOL LANE,E01026511,Broadland 017D,Investigation complete; no suspect identified
03b5b880eb96224bd20eafe80d70fb7269273de7336704592fc3fec552d944a1,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.422838,52.772473,On or near DASELEY'S CLOSE,E01026670,King's Lynn and West Norfolk 006B,Investigation complete; no suspect identified
ffcd703445c60fb5862a942a5696f531a42572790337b41e0e97ed40c5d0075f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.215691,52.649142,On or near HAZEL ROAD,E01026925,South Norfolk 001F,Investigation complete; no suspect identified
1fda162090e0f54dd0f882b39daddf7ca4d6f2a74187f3a7596cf38e07cc45e0,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.717979,52.561663,On or near Hospital,E01026617,Great Yarmouth 011A,Investigation complete; no suspect identified
65b6d9ca384cba89c79034d6a907eea26e50a9f177753cbeed46f20cb84dfe3c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Investigation complete; no suspect identified
03e914f000d28e6b92aaeb89654780c1d53e95ed88c87c0a5f6257429d51c384,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.717267,52.576437,On or near LADY MARGARET'S AVENUE,E01026604,Great Yarmouth 009D,Investigation complete; no suspect identified
