Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d8b5d39bb45696ab2b09d5728026a3808170253fd9029cd55ee45d8e8f6de8d2,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.163808,52.057123,On or near WELLS CLOSE,E01033129,Ipswich 007H,Suspect charged
d8b5d39bb45696ab2b09d5728026a3808170253fd9029cd55ee45d8e8f6de8d2,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.163808,52.057123,On or near WELLS CLOSE,E01033129,Ipswich 007H,Suspect charged
6175c9cd9571795cdff37e21bba50be48c35c0a2998091b28e85a8eda4264b6e,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.740967,52.047416,On or near SECOND AVENUE,E01029912,Babergh 007A,Investigation complete; no suspect identified
3d47cad0f9f1257ec607fd1eac7f4fea9289383f3ea4edccc7ad7f4b6e9afc13,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.999293,52.182391,On or near IPSWICH ROAD,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
06e6b26a0a5415e6b497cdede43c29ec84922a48ed2a8adf277bbbe1f9364bdb,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.498485,52.334339,On or near Park/Open Space,E01029945,Forest Heath 003E,Investigation complete; no suspect identified
3667653e245e957ba59ecf4792e2052a228ced27ef59b3ba72729c13703e4edc,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.796368,52.108185,On or near LADY STREET,E01029898,Babergh 001B,Investigation complete; no suspect identified
3cef87d8b9cb08b9e3c9b5d61648f72b88fa3a24b653911231b156f4711ab61b,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.745484,52.475865,On or near TRAFALGAR STREET,E01030265,Waveney 004F,Investigation complete; no suspect identified
36c71aed17bf8869b91884bd76175e809fa4e39246343e69c6696ea26089d9c3,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.491428,52.174453,On or near CUNDLE GREEN LANE,E01030212,Suffolk Coastal 003E,Investigation complete; no suspect identified
67b4baf35a68e1c766c6a419905bf5bb86cb21e297890dfba7449595207a6a93,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.942382,52.176882,On or near PEAR TREE PLACE,E01030063,Mid Suffolk 009A,Investigation complete; no suspect identified
9ad407f0faaa6237e7a290435f35b58bb6155de0bf7fa62d977e2f3104e8c37f,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.182382,52.060418,On or near CAULDWELL HALL ROAD,E01030002,Ipswich 008A,Investigation complete; no suspect identified
775ffc67434a1e5c166fbe03e0745f0762d8954dae298f5453ba1aec2bd00b33,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.408367,52.245884,On or near EXETER ROAD,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
dc4111413400a5cddfe7251e0340c0f3dc0d96aa83832538c04b40f1b518d88f,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.211242,52.036411,On or near ESSEX WAY,E01030196,Suffolk Coastal 011A,Investigation complete; no suspect identified
0e26b3bdc081ae734a6a84accd5d72ada0dbbd08ed80308e4a66099a29df0bd7,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.405501,52.245169,On or near Shopping Area,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
1e803083b4da1f2051814e5344e34275c3bb745705b24d4782955e116b3daf8e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.082137,52.128316,On or near LOWER STREET,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
89897b0663950459ea50e385c89a2a435d405aeba097488212b823431f0c67d9,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.114632,52.083203,On or near GODDARD ROAD,E01030031,Ipswich 003E,Investigation complete; no suspect identified
e1b4410181e86d7c17861e18f50642cb7dc7b5d05b8298f7a4f751f7357110de,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Investigation complete; no suspect identified
096bd1f6ffdc5e4e9fa3377a9747f25ac117ea13668b57c2f13737eac22b2f2e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.188091,52.050235,On or near CAMDEN ROAD,E01030005,Ipswich 008D,Investigation complete; no suspect identified
daf2e637cef8e56fab66246b1eac8443ecb81562d5b63ce490a0d23cf9ffa1fe,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.750058,52.034182,On or near LINDSEY AVENUE,E01029886,Babergh 008A,Investigation complete; no suspect identified
7f52959627be60554b41835c325abb050a62630820cd02e054a644b194ce4ed9,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.745791,52.484329,On or near WATER LANE,E01030246,Waveney 004A,Investigation complete; no suspect identified
7bfc3f617d8d63830341ef7bf405fe720cbe332edd2ba7e8a33b9ad6ea8b0beb,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.721663,52.232292,On or near Parking Area,E01030143,St Edmundsbury 009C,Investigation complete; no suspect identified
8a1ea20d77e75ee07b3d170f86a35078c83c1e2fcb8f5ca44b6c848a9243535a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.177252,52.060709,On or near CAULDWELL AVENUE,E01030002,Ipswich 008A,Investigation complete; no suspect identified
2c93bd37f93404fde9d028025d71dc3907bd38f23181d07083b8e9922b330f7a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Investigation complete; no suspect identified
a2472a30c0f7bac245abf386d884824dc86671030716235331aac22354a2d69a,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.856871,52.275266,On or near BULL ROAD,E01030040,Mid Suffolk 004A,Investigation complete; no suspect identified
0daf942ffee7ef27cb073b218620ac83346725e7e8c2e6829961828e84a916b0,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.730735,52.499134,On or near SOTTERLEY CLOSE,E01030281,Waveney 002E,Investigation complete; no suspect identified
c89dd6e811c5c5515e851b5cdb1d62497d543a1d5dbf50e406021cdc3abb2c9b,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.499053,52.301441,On or near BEECH DRIVE,E01033451,Forest Heath 005D,Investigation complete; no suspect identified
d6c804aceeebd212d70bd7681718485b6b7a507802240314ff145338ff7105a9,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.409684,52.090270,On or near SHARDLOW CLOSE,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
a8707d1593c89250a472a708c18accf07c4b0d24cda4131285eab2f78c0a3f9a,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.853055,52.321267,On or near KNOX LANE,E01030095,St Edmundsbury 001A,Investigation complete; no suspect identified
3c951c47f5687d085009231a029f1a14fd6bb2ee5903966e669667584de50816,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.180438,52.056468,On or near TOLWORTH ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
fde4faa12d90a9fff787b492d03c0813d228d3a6ab37753e1f74fb25ef4f1897,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.521559,52.422225,On or near MEADOW DRIVE,E01029944,Forest Heath 002E,Investigation complete; no suspect identified
486dae5fc7ef2bf050d986487921ad64b0a5e619e6611b6c41753896f493d69a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.750528,52.475588,On or near SURREY STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
1dc2b2a7421ecfe364933a5e650c2f85079ebc1f031b20db5e18c557ae11d027,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.567288,52.457472,On or near FAIR CLOSE,E01030223,Waveney 010A,Investigation complete; no suspect identified
f5883342e7d0c751e9660b33b1105195a7d460e9acb98eafe887ea867ceff76c,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.541019,52.061828,On or near CHURCH PARK,E01030120,St Edmundsbury 011A,Investigation complete; no suspect identified
f346079e24bda342a060bf4b16bba3fa5f4f5b9d870ed9ea266d464dc0b30dfc,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.745764,52.476738,On or near NORWICH ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
b74a28d8e652941235167bdc1a38225a72c722f84121534628421763c0fc47e5,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.336317,51.958729,On or near CHARLES ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
b817ed3c00b0ad2fcc383833b7b4c2d30ae7ccc38ba0598fe633b6fe5ffee176,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.702283,52.240184,On or near BROOKLANDS CLOSE,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
ab86e87367adfd01f0c55dcc5c6397e3d16998dd5a8d564263bb99d966cac955,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.278988,52.366100,On or near WINGFIELD ROAD,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
789bc108b3ab6c020e83c61be431c0aab12b73430bdc264166132652d01a45ca,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.127293,52.034210,On or near FURNESS CLOSE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
08db95522bf5d0af73f4e1782c70b3c06588f6165eb03529675718cff747afe1,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.437252,52.083948,On or near QUEEN STREET,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
d0ff2cd16ef8462a3569b25493b145fdc21f65155cdccfb8f8c955d43834f2d4,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.737650,52.466003,On or near SOUTHWELL ROAD,E01030257,Waveney 008A,Investigation complete; no suspect identified
fb5737d89dd3ad9e48b6413da8be18b3a77d8583ceaa4af258d9e1b29cefa32a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.756072,52.485496,On or near HIGH STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
f4a0930cfce4b4bc7476e740c23025f44dc13708f5f40168e2e948c58283a566,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.570348,52.072307,On or near STOKE ROAD,E01030101,St Edmundsbury 010B,Investigation complete; no suspect identified
29ddfe568125bb43261abffe8bdfac1bc3fa22cc8c8ddfda904aebe0489fbde1,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.721795,52.420900,On or near CLARE ROAD,E01030253,Waveney 012D,Investigation complete; no suspect identified
7ae25fbcd56782a7944d81707cde7e84bcee5f0e96235bfdb2fab90574a81c4c,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.690869,52.239428,On or near WINTHROP ROAD,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
bcabcb882037a169d4b83c37787c66fbe69b8510aa9835c711a81669ed5fb59a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.728455,52.460546,On or near WALMER CLOSE,E01030275,Waveney 008C,Investigation complete; no suspect identified
621dc97371fd4b526285b21ea977a04cba13a2c5df59da04741b982d0f16f046,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.730300,52.462853,On or near THE AVENUE,E01030275,Waveney 008C,Investigation complete; no suspect identified
14db2efecb8deb27767c8fe533a2e7ba5a00609f59f32b8da5c6f4ece0c19047,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.193813,52.032703,On or near DARTER CLOSE,E01033128,Ipswich 014F,Investigation complete; no suspect identified
5fbc1761500bdbc81bed62a9d501a40c89db12d3b31a28e9c5d7a04d05838159,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.884509,52.322670,On or near THE STREET,E01030145,St Edmundsbury 001D,Investigation complete; no suspect identified
dfcdd6b4ec8383982acbc5a9865ab02ebacee35758c43c325420420bf318c36d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.718291,52.496288,On or near UNION LANE,E01030266,Waveney 003A,Investigation complete; no suspect identified
5a57e498fce4d1d0f8a2798f76f69744a0b77efad6b46c3e1fb1d51079c544a7,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.186023,52.051514,On or near CELESTION DRIVE,E01030006,Ipswich 008E,Investigation complete; no suspect identified
ba2d898d24a7f539f154bd49b0699c56e32589cd53eadd1d443771fe405d7e34,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.213453,51.990175,On or near HILL FARM LANE,E01029873,Babergh 011B,Investigation complete; no suspect identified
a9e64919be19ad307da437737ba16dac99772b05c60b92dc2fab44e3ba50594e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.727064,52.466913,On or near Petrol Station,E01030257,Waveney 008A,Investigation complete; no suspect identified
61b06c75c219e5cf4218e57ee9651840b39a01270e3675f133c75a07ef257181,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.429314,52.076738,On or near Pedestrian Subway,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
0a9d1b521f90ec0289e9141b75f03af08513d5657bb1cc6997d55029295e078b,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.749880,52.475069,On or near BEVAN STREET EAST,E01030250,Waveney 004D,Investigation complete; no suspect identified
f370ee193e73ba016ab86d71ccab0c4ffacdfb1ffb3b7bf0564df305447ff4a7,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.756846,52.479894,On or near SPURGEON SCORE,E01030247,Waveney 007A,Investigation complete; no suspect identified
0571364a1829ed6f3ce3ec41db67bc4d2e2b2deb421fc7e676c20bd39382494b,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.745940,52.048587,On or near TRAFALGAR ROAD,E01029914,Babergh 007C,Investigation complete; no suspect identified
d44f0b598cf08c31e94955e39ea4f246d2d61e5e900e581f5abd1535d6d8738a,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.503045,52.346705,On or near CHARLES MELROSE CLOSE,E01029939,Forest Heath 004B,Investigation complete; no suspect identified
cacb72dc7c4831de307d68230912ecfc1b882c01dbe290ba6dffac085e76ca99,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.100796,52.039894,On or near A1214,E01029908,Babergh 005D,Investigation complete; no suspect identified
97aa6e85ed888eadd2837bed89221935bf139c95336934e48e4cfeb782587d18,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.692617,52.257149,On or near WOLLASTON CLOSE,E01030139,St Edmundsbury 003C,Investigation complete; no suspect identified
8657c513876f922645c3e93422dfc791471642ee9703a5d0fbd130d78e707314,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.720645,52.471469,On or near SCHOOL ROAD,E01030289,Waveney 005D,Investigation complete; no suspect identified
e38a8a29950bd3a4f39b470b9ab8e38111c6068dfca6f1b7915e115e286e5ea6,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.122249,52.065805,On or near LIME TREE PLACE,E01030027,Ipswich 003A,Investigation complete; no suspect identified
b63653a55ca0d4ede3923269f6c20b4be728787a3bc8e96588c66b709e94d5d6,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.458189,52.352827,On or near WILLIAM'S WAY,E01032526,Forest Heath 003I,Investigation complete; no suspect identified
06b1604c106a15af8c8a043920ed6cdd69d8c84b3b248e24bd63a7229f5acff0,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.524844,52.347644,On or near HORNBEAM ROAD,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
1090eaf743a3da3c9dadaee81b31a3acf953b6e618bb039d41755c73b4ef79cc,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.357466,51.979310,On or near GULPHER ROAD,E01030158,Suffolk Coastal 013C,Investigation complete; no suspect identified
d4744541aabdf47014da12e117fbdebf0ddcad85d153203aa2f03b9e61c9a168,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.351384,51.962618,On or near HAMILTON ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
79cfffb02ff37de96813893e3fb4e3f94b33afa755519547b3dbbad9082f1331,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.391108,52.261108,On or near STUDLANDS PARK AVENUE,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
6d5e1a310469a05719486d3b5270697c8ac4ab274c1ef06b5808fe1e4cccfe20,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.140063,52.050158,On or near GIPPESWYK AVENUE,E01029985,Ipswich 010B,Investigation complete; no suspect identified
323d93934c1897ad1abc08a1779922b736c5dd639051a779db93149f253dc2c8,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
c7d62c809500859d9cc504e5c984a8107b3b541388bf7c0cb7cc97f8fe41451c,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.392247,52.250420,On or near BARTONS PLACE,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
632d7831c5fbda969a38157d3e4f78b78aa157302c44a1d9e72c67c774365b4c,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.198793,52.034439,On or near LESLIE ROAD,E01033128,Ipswich 014F,Investigation complete; no suspect identified
d8dc9efcda8aa7b6f781dee631506e289980e842d19bb9d7ae571197eb1809d1,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.861402,51.996275,On or near Park/Open Space,E01029899,Babergh 009B,Investigation complete; no suspect identified
cca076c4caf68d2c0e69bf61cd5cac55c58396689484439c600969b9a1ee0efa,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.181728,52.048968,On or near DERBY ROAD,E01029990,Ipswich 011B,Investigation complete; no suspect identified
0ba18032bda11c7b9084460392b6c96388c57a687b4f0d8f6eca204acf03cad2,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.702588,52.483406,On or near WHITING ROAD,E01030268,Waveney 006C,Investigation complete; no suspect identified
26c0d723d0f6e8fc291967c5c1ffb1473fd6a1b81132287da8d492645101202d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.580944,52.450484,On or near LEGGETT WALK,E01030227,Waveney 010D,Investigation complete; no suspect identified
996c19b10ea34b6467edb5661db9cf4ad6eabdedfb9404337752deecd0603d90,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.147517,52.321391,On or near DOVE LANE,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
a065662063bf3eb1835e67293cdb95b247642059ad6bad97b54d4235cadd5a7a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.187086,52.051692,On or near Supermarket,E01030006,Ipswich 008E,Investigation complete; no suspect identified
98a2474ac551f7bb7efa3e1b0bf618be22e7a5b4c3aa9c7370658409b2124290,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.149462,52.073435,On or near KAREN CLOSE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
e14ac4b9231eda2aa2f89571cd5d1e568cbb3675a5cb0b7d1b577b29bf6ae3d9,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.128721,52.031906,On or near ALDERLEE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
32ac9084e6c483b3d715da72f062b96761f51566f335f97e4f8b03d7758c8151,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.249489,52.356348,On or near HOXNE ROAD,E01030058,Mid Suffolk 001B,Investigation complete; no suspect identified
e2661ef7b49f139c26556fa81aa1160c260b1ce650106e52840000c0c2b62086,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.916240,52.233623,On or near THEDWASTRE CLOSE,E01030051,Mid Suffolk 006A,Investigation complete; no suspect identified
6e8cf7f196ea260f07a7ac2b68e962e104a577c6775200f9dd2e13462f4d1618,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.747771,52.470018,On or near MARINE PARADE,E01030258,Waveney 007D,Investigation complete; no suspect identified
ef1368a4e19bd6d4e1a70c69cb13b27ad44061338c5fe52cbc4b0b02e3b9d11f,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.126007,52.213608,On or near ST ANDREWS MEAD,E01030087,Mid Suffolk 007D,Investigation complete; no suspect identified
1578e22d17474341c7bc2c83bb8ec784f45e5eaa5eaadd8943062327fc93410e,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.711969,52.248172,On or near ST JOHN'S STREET,E01033049,St Edmundsbury 009G,Investigation complete; no suspect identified
68c7922a131e4279b2d74fe8e8ef02ac38433e7d2e6eee2a896e33d077cc9455,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.562882,52.219087,On or near ABBEY LANE,E01030187,Suffolk Coastal 004C,Investigation complete; no suspect identified
0b5d463f0ec92c6015fd0852ecade17eedc9e6bde46541e4e9df0b3235044720,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.195199,52.031478,On or near DEMOISELLE CRESCENT,E01033128,Ipswich 014F,Investigation complete; no suspect identified
9a7bda8a3b3da1f9f548b06c4e7756f623f907302d42c1878cc368ecb93e3b85,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.175981,52.062119,On or near KHARTOUM ROAD,E01030000,Ipswich 004D,Investigation complete; no suspect identified
8015fe24d4d7f1d33eda65d6f39b6d7b5c0574fd00d2de0e26c78821b945eb57,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.334074,51.965386,On or near SELVALE WAY,E01030168,Suffolk Coastal 014C,Investigation complete; no suspect identified
a6411d48b0e095f4db424215f3053fbb595b70e11c8ca4e6efe10543b8ff3f4e,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.715339,52.477375,On or near GEORGE CLOSE,E01030270,Waveney 005C,Investigation complete; no suspect identified
f565b3da76fe5181fbcf838efd5f4ab0fd8601ca650329aaeaf685ac98def8f3,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.420531,52.087845,On or near WILLOW CLOSE,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
f73797cf35e1e2080815832be14e65163b180c73358ca3e4a6f8aa538ebfc78b,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Investigation complete; no suspect identified
95c355847f2e1567b9411f26c56607e5a85c9fd2e01e92c78e2860e526c8c6ca,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.701981,52.247034,On or near YORK TERRACE,E01033047,St Edmundsbury 006G,Investigation complete; no suspect identified
7a939936b3e470c2e629547b9e5dbbc11d435de987a38f56116390d8f72746a0,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.143325,52.061503,On or near B1067,E01030024,Ipswich 006C,Investigation complete; no suspect identified
9cefdabf7f3aa85015a29a5af5b3b4144557249f49ebadcbc8fbe8f585ae23de,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.093987,52.061856,On or near RANSOME CLOSE,E01029878,Babergh 005B,Investigation complete; no suspect identified
02edb48f795add01e23a168978fb6f1004c923fc9dc6a06c544d2fa68e9d1511,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.237356,52.017978,On or near FINNEY'S DRIFT,E01030197,Suffolk Coastal 011B,Investigation complete; no suspect identified
03fb0083be3fb4a4776dc843164a108669b49bdf04b650ca08f25fe999bce96a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.168936,52.060717,On or near HASLEMERE DRIVE,E01029960,Ipswich 007C,Investigation complete; no suspect identified
649f2a8ecb5253deddbd40115ed0354fe3cb6ae9e124c32d96e14c0acbe93fa3,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.116750,52.046371,On or near CHANTRY GREEN,E01030014,Ipswich 013C,Investigation complete; no suspect identified
61e9cbb7cc39f807bb6738caada71b2c763743b8c6596de563fc95850abe8573,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.046672,52.002984,On or near THE STREET,E01029904,Babergh 010F,Investigation complete; no suspect identified
e2a2fcddb8a4f150081a022490344b704ee28a47dfb28315b7e2d42da6db119a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.749402,52.479321,On or near RAGLAN STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
3c233ee8e2c39d808514967162a38330ed0a88f9d15d969b20878a6739c18aaf,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.126968,52.078829,On or near MEREDITH ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
bb6b85efc5e2b8d09ee1e14450ebac97f742d27283a2046e77c7699b566b844f,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.426443,52.084621,On or near ALLINGTON WALK,E01030109,St Edmundsbury 012A,Investigation complete; no suspect identified
78f773a5e3577824495a473c7fd5c6f3e03bee3b7400e804d011b4982e3a4c7a,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.159017,52.058286,On or near ST MARGARET'S STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
f7dc47b5da620c2db3cecdea65a53e8449a93a9b1899d551ebc519978de4e3f5,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.111782,52.325406,On or near THE STREET,E01030064,Mid Suffolk 001C,Investigation complete; no suspect identified
9acee0f994f030aa3b5509868489604a391d876e8657d7a20f1088afe414c7ec,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.312591,51.995089,On or near Parking Area,E01030218,Suffolk Coastal 012F,Investigation complete; no suspect identified
52767c22278fc965a4316a1f2b442d57276a630e76e942731ae49ce29e76fdff,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.412972,52.125969,On or near WELBURN CLOSE,E01033445,Suffolk Coastal 007G,Investigation complete; no suspect identified
f4e2f20c4015cbb6887bb3eb54c1a08764acf54469213f33b96596855d59c286,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.192686,52.068422,On or near Supermarket,E01029998,Ipswich 004B,Investigation complete; no suspect identified
81b43d7479d7777efd9bad816bd7941600ffc0c02aaa027203586c0b99d332f1,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.387119,52.262690,On or near Pedestrian Subway,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
2cf47e932c9cc7cd339c40ed5ea0b76421f4182b9c1d573a9fe8a40001cce321,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.221951,52.151503,On or near VINE ROAD,E01030200,Suffolk Coastal 006B,Investigation complete; no suspect identified
cb68b83df795106190277d5c99ea92bd1e4618fd048e049ced20cdbd127bfee0,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.736829,52.457187,On or near ROCHESTER ROAD,E01030276,Waveney 007E,Investigation complete; no suspect identified
135268c9f37e4b8ecc7b4ad731fdff9661c0aed8667a116b3e6ab314d12139c8,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
f1aa085d5bb748364bc9e3990cc153884fb5bc28ee8088800217de0fa293fcf4,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.753703,52.478276,On or near POLICE STATION ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
15c76a2694651f4e58c2f49f90d589176b4f0d8f335d94b8845621a6180cc3e2,2014-04,Suffolk Constabulary,Suffolk Constabulary,0.408193,52.246463,On or near FRED ARCHER WAY,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
97d4435ad3a41d6c875cc779d01356d1bd472815007a9e5a7fa812a3b2fbb02d,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.192132,52.037956,On or near MAY ROAD,E01029994,Ipswich 014B,Investigation complete; no suspect identified
0e27a02f4f814b926fa136e17985b9149862f12d7ff8cfb1670a7077287a0c66,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Investigation complete; no suspect identified
967ef0f7ea2bfd867fc92bc4a3bf3ef0dbe55a5c3912513791082565ff5196a6,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.723365,52.490237,On or near HOLBROOK ROAD,E01030280,Waveney 003E,Investigation complete; no suspect identified
34993496c1f6c6b1e6be429ed2b3babd308ba889e3d188cd9379c87508dfec75,2014-04,Suffolk Constabulary,Suffolk Constabulary,1.155467,52.059883,On or near NEALE STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
