Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c57fd8fbe56d6d97bbee3e383b8041b0cbbbde0ab2ee19d02c550ea516ec36ce,2014-04,Dorset Police,Dorset Police,-2.517484,50.947687,On or near ABBEY ROAD,E01032642,West Dorset 001H,Investigation complete; no suspect identified
e19ee49395562c67696b31d8682bcc3e4650b1af80c86f9e698509ad2b8427bf,2014-04,Dorset Police,Dorset Police,-2.023911,50.765305,On or near HECKFORD ROAD,E01020383,East Dorset 012B,Investigation complete; no suspect identified
2bc701eba75049d4031ed78f7b794ea0673f37c9e7bd37580815ff496ab606d8,2014-04,Dorset Police,Dorset Police,-2.375494,50.698687,On or near HIGHGATE LANE,E01020505,West Dorset 011A,Investigation complete; no suspect identified
1fe3947e3013cf610e115c52c35a0e654babd44733ca7b68e8b26068bc48e564,2014-04,Dorset Police,Dorset Police,-2.474093,50.807400,On or near ABBOTS MEADOW,E01020509,West Dorset 004A,Investigation complete; no suspect identified
54fb78c16420293bc9bb38c01f967f4f5f7d3332afcc85a5b061a57f330a95d8,2014-04,Dorset Police,Dorset Police,-2.442490,50.545924,On or near ST GEORGE'S ROAD,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
ebccfeb26b8a0e6c6d5ecb53bdaf4278c1402d33b7f318f9e0644799a6cba578,2014-04,Dorset Police,Dorset Police,-2.458678,50.710026,On or near ASHINGTON STREET,E01020528,West Dorset 009E,Investigation complete; no suspect identified
be21db9710265d14df631228f9e4b20196cae40e8f11ea6000bf0cd06f2a2081,2014-04,Dorset Police,Dorset Police,-1.872989,50.848177,On or near LOWER COMMON LANE,E01020412,East Dorset 003B,Investigation complete; no suspect identified
fcabed4a572dd925e2ee95e61b69bf490d51d8d63a9755af1a6f3316472894ec,2014-04,Dorset Police,Dorset Police,-2.464100,50.612298,On or near ESSEX ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
03103e79b8002efde5cc44877bc918e8e328f1ac206eb74f59b0368b91e06142,2014-04,Dorset Police,Dorset Police,-2.010593,50.934824,On or near A354,E01020397,East Dorset 001D,Investigation complete; no suspect identified
7f38f63457eb88f437e71468dbeab091d4c4d55726fc813ffbf24be2e2bbb7e2,2014-04,Dorset Police,Dorset Police,-1.970152,50.795411,On or near BARNES CRESCENT,E01020427,East Dorset 010B,Investigation complete; no suspect identified
f284356f7a73a26592839e7a425ff0bee396c6253485a81253fff3b0b9bc3635,2014-04,Dorset Police,Dorset Police,-2.483590,50.821353,On or near Park/Open Space,E01020509,West Dorset 004A,Investigation complete; no suspect identified
2ab994bdebd9efc717a58cb7c516f77201a70de348fd151022aeeb52014634ee,2014-04,Dorset Police,Dorset Police,-2.285641,50.778015,On or near LYNCH CLOSE,E01020430,North Dorset 008A,Investigation complete; no suspect identified
f9d71f30bdcb1e0686094b8f670066cd43b1c5e64901e9f45a336dd4c8f50851,2014-04,Dorset Police,Dorset Police,-2.478096,50.608446,On or near WESTDOWNE CLOSE,E01020577,Weymouth and Portland 005C,Investigation complete; no suspect identified
4b05c38996d2dfb7e305ede6ddd2c665c6dbd2e70f1129e39ab3406cc32ab95f,2014-04,Dorset Police,Dorset Police,-1.892334,50.792920,On or near Supermarket,E01020402,East Dorset 011E,Investigation complete; no suspect identified
9f586991cb5928abe018093615d412d558adb27d0ca987969de092c9e042fb42,2014-04,Dorset Police,Dorset Police,-2.276377,51.041613,On or near Supermarket,E01020443,North Dorset 001A,Investigation complete; no suspect identified
4549c05dc0f764338215b444d978af8aa9ac4e2702c60c9d3d30a3349855bfaa,2014-04,Dorset Police,Dorset Police,-2.504343,50.624594,On or near NORTH SQUARE,E01020513,West Dorset 012B,Investigation complete; no suspect identified
89e47f9ea8a5a553123d1e07a96676407548d50bdb684c913d4632fa9b92f7e8,2014-04,Dorset Police,Dorset Police,-2.107791,50.689306,On or near NUNDICO,E01020485,Purbeck 003C,Investigation complete; no suspect identified
5f105d5587899cd7f3b414e2f1d6205323dcd50f3508598735ec31212ac966f6,2014-04,Dorset Police,Dorset Police,-2.115062,50.692779,On or near Parking Area,E01020488,Purbeck 003F,Investigation complete; no suspect identified
2a93f43e91d16531765ba1c37299ed0f0440df11707ba98c7da27a52b60e8d15,2014-04,Dorset Police,Dorset Police,-2.401564,50.732071,On or near Parking Area,E01020509,West Dorset 004A,Investigation complete; no suspect identified
c2ab1fd643827230028e6ef0ff6cd03c3615a5402e1d3b04bb3c528a741c61a6,2014-04,Dorset Police,Dorset Police,-2.297512,50.992095,On or near MILL LANE,E01020462,North Dorset 002D,Investigation complete; no suspect identified
09142904ebb445a3d605e1abd13ad9bf72f521af6065af063809b33bbc713037,2014-04,Dorset Police,Dorset Police,-1.849833,50.831190,On or near ROWAN CLOSE,E01020406,East Dorset 004D,Investigation complete; no suspect identified
763cf2932a92cbbbe6f85e1f00d9b94b5344dfe6ab64088af6b8f57863a002fe,2014-04,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Investigation complete; no suspect identified
b6c8c1e65d7622ef5156860fb48bc48b014128ae4918b4585814352127761af9,2014-04,Dorset Police,Dorset Police,-1.899319,50.791055,On or near ST CLEEVE WAY,E01020399,East Dorset 011B,Investigation complete; no suspect identified
58e724afdab59cf0a9e4f89dbfc8508584af8036d1ff7424c08236884f0abfc5,2014-04,Dorset Police,Dorset Police,-1.876863,50.882173,On or near Sports/Recreation Area,E01020420,East Dorset 002E,Investigation complete; no suspect identified
83be7f2d7b81529f844bdf56a22ec9b6ca4d2c83b671051f8aa46c67423539d9,2014-04,Dorset Police,Dorset Police,-2.741930,50.742056,On or near SHOE LANE,E01020501,West Dorset 006D,Investigation complete; no suspect identified
0ebbcb4641e1a95ebb2a7bb3f77a618184690c0c95de17a43c01616b3e0b6924,2014-04,Dorset Police,Dorset Police,-2.455948,50.570171,On or near HAMM BEACH ROAD,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
0044cddbb8dd4f47049d46487e9fc3ead758519bbed7b9e286470b55da91dc02,2014-04,Dorset Police,Dorset Police,-2.202125,50.875534,On or near CHURCH ROAD,E01020444,North Dorset 005A,Investigation complete; no suspect identified
50e29bc24dc4ab795b98fac2c4a678a983b976642ee60fb55aa91915429362a2,2014-04,Dorset Police,Dorset Police,-2.430140,50.542796,On or near BUMPERS LANE,E01020563,Weymouth and Portland 008A,Investigation complete; no suspect identified
8103039e3fca321c9bab269ed7956061521ce48f8d8c5eb43df0361e06fa03f7,2014-04,Dorset Police,Dorset Police,-2.472617,50.589197,On or near PORTLAND ROAD,E01020587,Weymouth and Portland 007B,Investigation complete; no suspect identified
ff2341ecff83cc3f3239e4b8890efb17773e2af5006e1e364842eadf19b10bf6,2014-04,Dorset Police,Dorset Police,-2.472550,50.610717,On or near ABBOTSBURY ROAD,E01020575,Weymouth and Portland 003B,Investigation complete; no suspect identified
22469e3492e8605eeacb37bc9a05816d18fdc63f534edae080d6e5c5c4f605c9,2014-04,Dorset Police,Dorset Police,-2.469082,50.614409,On or near LINKS ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
a4acf3f2cd8d45e213745c8aeac70809be60758e1743fcc95adcbcef4deb90b1,2014-04,Dorset Police,Dorset Police,-1.772799,50.764314,On or near SALISBURY ROAD,E01020345,Christchurch 001C,Investigation complete; no suspect identified
568c6e5e08f03a26709e467b1b50105eb58277ce531e12b981001ed210e8087e,2014-04,Dorset Police,Dorset Police,-1.951593,50.644355,On or near BEACH ROAD,E01020466,Purbeck 005A,Investigation complete; no suspect identified
249b257db4927e3a83169c4a1c9ed4607e119adede87828a9d7e41674ec27581,2014-04,Dorset Police,Dorset Police,-2.023189,50.738184,On or near PRESTON CLOSE,E01020471,Purbeck 002A,Investigation complete; no suspect identified
d092514f55fafff2ee7a459ec5fd92dcbd3788f196627ccc9efb14ad876103ff,2014-04,Dorset Police,Dorset Police,-1.848812,50.826540,On or near BROCKWOOD,E01020406,East Dorset 004D,Investigation complete; no suspect identified
e0c95c75c4b22c7f23a3ea29013a7c365553539413b5aa7ad237ec029e1c5669,2014-04,Dorset Police,Dorset Police,-2.528766,50.949642,On or near BARTON GARDENS,E01032642,West Dorset 001H,Investigation complete; no suspect identified
30fc854f9049c89b9a2384754ca1cbe5013ef3b4de65c7d59df43b1db061b56c,2014-04,Dorset Police,Dorset Police,-2.454909,50.608908,On or near ST THOMAS STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
d66f0609843c052af57f77710b1827a0df9a7daa4267dc03e9a6955b7510f9e7,2014-04,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
91247e4ab0b0ba6db76c159bb1c9b16387ac621e8412a520b8e1241dad9efe25,2014-04,Dorset Police,Dorset Police,-1.888694,50.826341,On or near MARY LANE,E01020422,East Dorset 006B,Investigation complete; no suspect identified
14e1cb3f8b54fc6eebea97749930d801c8904c756572fb47f3d6d2c3fbe4dbf6,2014-04,Dorset Police,Dorset Police,-2.469904,50.587679,On or near AVOCET CLOSE,E01020587,Weymouth and Portland 007B,Investigation complete; no suspect identified
8ad4f5f44e2241ed95abfb9b4d667890122b44c9e22427b853aeb7cd10174cd7,2014-04,Dorset Police,Dorset Police,-2.440901,50.529949,On or near CEDAR DRIVE,E01020566,Weymouth and Portland 009D,Investigation complete; no suspect identified
65ef1b603e3ce07843e2216b46e330d5a35190b28a6bad49df3a5930edb2a9aa,2014-04,Dorset Police,Dorset Police,-1.977506,50.608167,On or near MARSH WAY,E01020483,Purbeck 006F,Investigation complete; no suspect identified
dfda347469283ed34fd546c136bb56a253914aba35cf59f708f79a9ac7a52d79,2014-04,Dorset Police,Dorset Police,-1.873333,50.810319,On or near Parking Area,E01020394,East Dorset 008E,Investigation complete; no suspect identified
e018c9dd0b62bb10fc38dffdf2608c9d6246a455bf7818c82d104271d1605367,2014-04,Dorset Police,Dorset Police,-2.664540,50.796497,On or near GREEN LANE,E01020534,West Dorset 003F,Investigation complete; no suspect identified
06883c1d3d4a0e7918633148e5a117ecc8ac14e805891cd4eb0c14bdc81dabab,2014-04,Dorset Police,Dorset Police,-2.765251,50.712049,On or near FORTY FOOT WAY,E01020504,West Dorset 008C,Investigation complete; no suspect identified
0f95b3eebd8aba600a574ad8ed80a787e0726fbd7c4879c77e5728f84dc64605,2014-04,Dorset Police,Dorset Police,-1.809032,50.777013,On or near A338,E01020365,Christchurch 001D,Investigation complete; no suspect identified
4fee826667a819599077d026da2fc9d6b706dd1cec687ec04c3cd3fc4a72b8f0,2014-04,Dorset Police,Dorset Police,-2.453879,50.616430,On or near DERBY STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
ba7b5cbf7e0830942771034c8b3150aa6fac57e3f5d161f440528e981b5dc2e6,2014-04,Dorset Police,Dorset Police,-1.829539,50.914036,On or near COPPERS CLOSE,E01020374,East Dorset 001B,Investigation complete; no suspect identified
9c5c365246ed89e73df8558093f4ee28e8b60693e87b0055c4c398425e53f596,2014-04,Dorset Police,Dorset Police,-2.013236,50.772456,On or near GURNEY ROAD,E01020384,East Dorset 012C,Investigation complete; no suspect identified
145eba7146cba58eceea4fba18d462385a69a9f7bf9b52a2834bf51db0cd0727,2014-04,Dorset Police,Dorset Police,-2.758165,50.713525,On or near Nightclub,E01020504,West Dorset 008C,Investigation complete; no suspect identified
b76556fe10e3032fa2182fb7183af57a35ab914c2599cee2906f437218c9c39e,2014-04,Dorset Police,Dorset Police,-1.778524,50.735000,On or near Shopping Area,E01020367,Christchurch 006D,Investigation complete; no suspect identified
5326be15b7a535d8248e88b9483f7a0a89e466cd7ef05fcbd4e5a63246f50243,2014-04,Dorset Police,Dorset Police,-2.115885,50.796688,On or near B3075,E01020410,East Dorset 005D,Investigation complete; no suspect identified
c54424176538e73cd6515895c17bc76c1a06bd63b1a37fd859b24b54051cc074,2014-04,Dorset Police,Dorset Police,-2.114122,50.696170,On or near AVON DRIVE,E01020488,Purbeck 003F,Investigation complete; no suspect identified
5f05534a42203b70f8fd7e5f39d0eb258515535613be4667e1a566bad4e90bd4,2014-04,Dorset Police,Dorset Police,-2.445723,50.531109,On or near WHEATLANDS,E01020566,Weymouth and Portland 009D,Investigation complete; no suspect identified
174d92bbfc4b840ad946ab8276584027f46360f4a858cbef8559fa13a3983145,2014-04,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Investigation complete; no suspect identified
94a77f584a95d82d34d300af90d2970817a8bcd88cd71b6bf46bcd91798dacfe,2014-04,Dorset Police,Dorset Police,-2.664540,50.796497,On or near GREEN LANE,E01020534,West Dorset 003F,Investigation complete; no suspect identified
7770e5271e460907bc8d915bbea8d132fa02f8a9f3447b1556e1b25fd2cc15b9,2014-04,Dorset Police,Dorset Police,-1.955686,50.607450,On or near MARSHALL ROW,E01020481,Purbeck 006D,Investigation complete; no suspect identified
6b81a150f4809510e9e3f8be270dab841c2657ca410468bc265e70d28a98f482,2014-04,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Offender fined
534be06b25e4edfd1e73ca1bf251cc28bf41278a473859f2e91bfc32f28624b6,2014-04,Dorset Police,Dorset Police,-2.748218,50.738158,On or near Sports/Recreation Area,E01020501,West Dorset 006D,Offender otherwise dealt with
a83175527b9c7ea377a924a7eab116bfcbe26df6b0511cfd65a960865143455f,2014-04,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Offender sent to prison
ce6f69e018077cac2c17be82b8799cfd63072cb86971fe10548c8ae67ec32fe9,2014-04,Dorset Police,Dorset Police,-1.861791,50.719688,On or near GROVE ROAD,E01015291,Bournemouth 021E,Offender fined
35e661d5ee0ca39feddf6ac52de0b724de2a1434a21cd980b9f93fc86dcad461,2014-04,Dorset Police,Dorset Police,-2.457317,50.631254,On or near ST ANDREWS AVENUE,E01020560,Weymouth and Portland 002D,Offender fined
906650543aeff49c9cc8e15d55fee149761a0996321160617103ca811ab06929,2014-04,Dorset Police,Dorset Police,-1.826182,50.726438,On or near PARKWOOD ROAD,E01015275,Bournemouth 016C,Offender sent to prison
d85a29dbea6fb1770859794bd852d424a4e5c132d1b350dc8294e7f5a9a4466b,2014-04,Dorset Police,Dorset Police,-1.938606,50.734420,On or near JACKSON ROAD,E01015438,Poole 008A,Court case unable to proceed
e8dbb50c41228ac9e5d8a94464ba2e8e9b16af9141d347c09da7ef09e85e6020,2014-04,Dorset Police,Dorset Police,-1.946087,50.709928,On or near Petrol Station,E01015459,Poole 017E,Offender otherwise dealt with
2db79f4be51836c927aba2aa03d6d800ba9cc00adc80ecd330e3164643e6d3b0,2014-04,Dorset Police,Dorset Police,-2.757431,50.733890,On or near DOWNES STREET,E01020500,West Dorset 006C,Offender sent to prison
cd2448fb34d9e490d9fff31a250167b917512876f46ca803a381304fdaef0cb8,2014-04,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Offender sent to prison
9b53fbd19ded11cd5fd2fedec3d422776b7ba3bfc0e69e75e99fa45734b018b2,2014-04,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Offender given conditional discharge
f4bf4cdd6b464c4fca4c2ec72f4aff8ae0f8311d0736207f07eec7e721d2c31f,2014-04,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Offender sent to prison
3000b17e51f8011ed9251efb0160585906ab5dd8f734262df43cd1788c6ed925,2014-04,Dorset Police,Dorset Police,-2.754173,50.726033,On or near MAPLE GARDENS,E01020504,West Dorset 008C,Offender sent to prison
4cb724788d597c84704e399e3f30cdee80ceaa634c55ac6212886483bd42bd63,2014-04,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Court case unable to proceed
7cc4915ab7f6ecb9c803539dd396ca7d054506f214c8b4339f3e072c86191198,2014-04,Dorset Police,Dorset Police,-2.754173,50.726033,On or near MAPLE GARDENS,E01020504,West Dorset 008C,Offender given community sentence
06a9459d4862a27682074fe4b65c54e348dc097d1a17d273f16cb871bd613685,2014-04,Dorset Police,Dorset Police,-1.816750,50.721820,On or near SOUTHBOURNE OVERCLIFF DRIVE,E01015366,Bournemouth 018E,Offender sent to prison
62d6d78cb0b71b93e1f8d0f82ce3532ed1c604778ada9b3950525c84919bc385,2014-04,Dorset Police,Dorset Police,-1.871413,50.759887,On or near Shopping Area,E01015324,Bournemouth 006C,Offender sent to prison
341ecf51dccf38913f9831cefb497f9301897b7438dad6aaf99138ffdcf6826d,2014-04,Dorset Police,Dorset Police,-1.863832,50.734006,On or near MALMESBURY PARK ROAD,E01015326,Bournemouth 013A,Offender given community sentence
f770b7132a5cc752aa4695e22832df244faaddfacf4a65330e8b3b71df6dc2f7,2014-04,Dorset Police,Dorset Police,-1.929945,50.736133,On or near ALBERT ROAD,E01015444,Poole 008F,Court case unable to proceed
9935036eb3d480a87a955f41efbb1592f01bb84d840a5a3a5e64091415f4d943,2014-04,Dorset Police,Dorset Police,-1.883173,50.745502,On or near NORTON ROAD,E01015360,Bournemouth 012D,Defendant found not guilty
74469e2dfe3945b34b1634a1ca0bf33f7af9157f3f2249c399a5b730da34d921,2014-04,Dorset Police,Dorset Police,-2.453699,50.610936,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Offender sent to prison
07bd5c9f6979f7c39b18d58c5b71b88a6bef8d4e0b27379a2f5a74f7ed14a638,2014-04,Dorset Police,Dorset Police,-2.760544,50.733645,On or near Supermarket,E01020503,West Dorset 008B,Offender sent to prison
d9644a888570726267d47ec33067dcde72e19c8b1a1c95db349a13f26aca6865,2014-04,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Offender given conditional discharge
6ac4d037710eb6c23912c4281b61b75cbf9ed18038dc4f59e5719f0d85d96535,2014-04,Dorset Police,Dorset Police,-1.932583,50.734489,On or near BERESFORD CLOSE,E01015392,Poole 010C,Court case unable to proceed
1b2f8fc67e407dfd80b8cdfbb2ce7f68ea764a00e6e992014399b513089609cd,2014-04,Dorset Police,Dorset Police,-2.043083,50.920060,On or near A354,E01020396,East Dorset 005A,Defendant found not guilty
ed97af25d0f91ac26e9d77599c2422738f0c5293ad3ccde4d80689cb67937cc6,2014-04,Dorset Police,Dorset Police,-1.980944,50.740289,On or near BANBURY ROAD,E01015416,Poole 004E,Offender given community sentence
b3482fc949cd683ba6ef3596174a5c46f66f568e1ae9146c21f672a778890d6e,2014-04,Dorset Police,Dorset Police,-1.878175,50.743806,On or near Shopping Area,E01015375,Bournemouth 009D,Offender sent to prison
37b57f938162e450ecc6013a2e65c0ea1128ca4e932069f6ef1ecebdd869f962,2014-04,Dorset Police,Dorset Police,-1.827231,50.730055,On or near CHRISTCHURCH ROAD,E01015273,Bournemouth 016B,Defendant found not guilty
3ce261a11216f88efa12a6042b372b4ec0797238d5c4dad791f838065bdff2b8,2014-04,Dorset Police,Dorset Police,-2.469464,50.591727,On or near DOUGLAS ROAD,E01020585,Weymouth and Portland 006C,Offender otherwise dealt with
a55f08f4c679b8a0ec0d8c40f58a62abdb4359080fdf632776d8637b8a111c9e,2014-04,Dorset Police,Dorset Police,-1.935282,50.729769,On or near Parking Area,E01015390,Poole 010A,Defendant sent to Crown Court
7294e129b972caac51cdefd2e1f8c11a7a339ccca2f37bce23aeb2e449cdae6b,2014-04,Dorset Police,Dorset Police,-1.908991,50.756298,On or near MOORSIDE GARDENS,E01015310,Bournemouth 007A,Offender sent to prison
103f13bfd91ce946f45b8d4c1226299a7ee7d13a3f026d40cc06eb5e32cc17e7,2014-04,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Offender fined
3323d2e7291dc29073aa09a274b00aabc731fc1fc99237376ed7f2d60047a372,2014-04,Dorset Police,Dorset Police,-1.959705,50.734546,On or near DALE ROAD,E01015447,Poole 011B,Defendant found not guilty
addb2db5c46005f07c029ede8a183cd6b38dc59f74c9737ddfbce68f74bfc22f,2014-04,Dorset Police,Dorset Police,-1.923358,50.743674,On or near MONKTON CRESCENT,E01015383,Poole 007D,Court case unable to proceed
2a863954b28c6b4361b98172d6b8a394f895d4e635f4a47bdfd7ef772d130771,2014-04,Dorset Police,Dorset Police,-1.814560,50.727626,On or near DOUGLAS MEWS,E01015365,Bournemouth 018D,Offender given conditional discharge
5ef41af2955badb0ff7ccc7056c96a42b0aa2d68c98f8e8a1f5d49a285871516,2014-04,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Offender fined
b539fb5b07edfbb26b8781352c041986e2046d9ab02d5bde5dcf86eface9636e,2014-04,Dorset Police,Dorset Police,-2.455358,50.611442,On or near CAROLINE PLACE,E01020554,Weymouth and Portland 004B,Offender otherwise dealt with
cb6d4c3a3f1d84b789d6146ff3d8627a7cd2f9c37604b58950b4ad92bb8c3cbd,2014-04,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Offender sent to prison
3909642ea935dd48398748603f8e617c628321184c8f4cdc9978f38f1d19dbc7,2014-04,Dorset Police,Dorset Police,-1.968135,50.736770,On or near GREENFIELD ROAD,E01015449,Poole 011C,Offender given conditional discharge
41521e9d6004fea14ef69e2e51de49f7f11852b3782a876f55884691dfea9d59,2014-04,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Offender sent to prison
8b3f35ef1bf229dbf80abd78c6ca4d9c513583cac64aa5ebc6822d73ec3b5f2b,2014-04,Dorset Police,Dorset Police,-1.914120,50.726554,On or near SILVER BIRCH CLOSE,E01015386,Poole 009A,Court case unable to proceed
6a1a3a09e780758eb20cf600df032fb3cc072917880b00432604db3ba3d27bf4,2014-04,Dorset Police,Dorset Police,-1.878175,50.743806,On or near Shopping Area,E01015375,Bournemouth 009D,Defendant found not guilty
ab2178ee3bbca3770805b300613c355c0c5ac1df469649df11adafb62d17fe03,2014-04,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Offender given suspended prison sentence
626797ae02f2082143f4434099415e5f54a3c17a8d90c807322d10419ffed8d3,2014-04,Dorset Police,Dorset Police,-2.444987,50.710556,On or near DAGMAR ROAD,E01020527,West Dorset 009D,Offender sent to prison
bfb3404b692f110ab43e3872ebaecdcb67c55a534ee77c29a31095a1b6e817f0,2014-04,Dorset Police,Dorset Police,-2.437560,50.714505,On or near Supermarket,E01032644,West Dorset 009H,Offender fined
6734fb640876c6b633fc74183ce3901aa703bb32a64836c0d88635acd60565a1,2014-04,Dorset Police,Dorset Police,-1.839827,50.726062,On or near Parking Area,E01015282,Bournemouth 019E,Defendant found not guilty
3d9b811a36837d13b5b5ecbfec5e02291e02c0e0a892865a6ee8cdb3d4300ebd,2014-04,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Offender sent to prison
b38422ec5a5e459e22aa1099e9bd1fbf7b4a2f11d854139a9b323fbab5822a23,2014-04,Dorset Police,Dorset Police,-1.869144,50.734669,On or near Supermarket,E01015345,Bournemouth 013C,Offender sent to prison
5cc59cd43bdf9ec0159adecae2df379a9a389e10465610ea324cc930c137f0da,2014-04,Dorset Police,Dorset Police,-1.961873,50.610960,On or near ILMINSTER ROAD,E01020479,Purbeck 006B,Offender given suspended prison sentence
0894d28c737a7b802b57e44e79b7cd1497e5e3b5773ec4108cb7764185f623be,2014-04,Dorset Police,Dorset Police,-2.271918,51.032829,On or near Nightclub,E01020443,North Dorset 001A,Offender given community sentence
951720cad116670505857c6cb2b50e90900fc7b91941d748c135a50c7fcbaf8d,2014-04,Dorset Police,Dorset Police,-2.443425,50.559913,On or near Supermarket,E01020569,Weymouth and Portland 008D,Defendant found not guilty
2fb91db8a0f67166973e52756d23826c1e35d5a35f434f48b38df9c9fb876212,2014-04,Dorset Police,Dorset Police,-1.946087,50.709928,On or near Petrol Station,E01015459,Poole 017E,Offender otherwise dealt with
a6afc165c265e674c9c343c2700898edde7966ad52f659fa3320fa1952bc46b6,2014-04,Dorset Police,Dorset Police,-1.865338,50.722659,On or near Supermarket,E01015285,Bournemouth 021A,Offender given conditional discharge
41da123f660d776f94ed6728d4bbaab8e6848ea50bf178eeb13e1c1cb422f697,2014-04,Dorset Police,Dorset Police,-1.794547,50.739139,On or near HUSSAR CLOSE,E01020361,Christchurch 006B,Defendant found not guilty
44e2e9dbe39270f7eac4c3ee08d777780d1b2b4836a37e8c140026a2ef60a96e,2014-04,Dorset Police,Dorset Police,-1.766600,50.736325,On or near AMSTERDAM SQUARE,E01020363,Christchurch 005D,Offender sent to prison
09f6e641bb695f4164cb23b3dca42db3e9ab49b73a5f0be71cb05c8d17b660c3,2014-04,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Offender given conditional discharge
360b1eeb2339dd9ac5e6583614e54e4155e853cdcd7ea36d5c8bbca8dc28543f,2014-04,Dorset Police,Dorset Police,-1.777373,50.735717,On or near Supermarket,E01020367,Christchurch 006D,Offender given suspended prison sentence
a39a5803dded5526e971fbaef96991e2d6185b9d48b65f22b706d1b812b5f7b7,2014-04,Dorset Police,Dorset Police,-1.800766,50.742908,On or near Petrol Station,E01020351,Christchurch 002A,Offender sent to prison
dc3f2bc0b41bba089b6f78ca8aae9dc2d628f8e3bb81a94ea1a515c7d5972d82,2014-04,Dorset Police,Dorset Police,-1.921975,50.740085,On or near SHILLINGSTONE GARDENS,E01015382,Poole 007C,Court case unable to proceed
d8d53cd3a9ceef2867b37f7c91352253f1a02d3fd7817e0732581ee85c680fbd,2014-04,Dorset Police,Dorset Police,-1.984699,50.608411,On or near HOLMES ROAD,E01020483,Purbeck 006F,Offender given conditional discharge
2bc7b20d83e805069cb0de575ef0ba63f7cc13bf5f0137e006b07d290cb6575f,2014-04,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Offender given conditional discharge
1bc7f7cdbd3367ce0fbd1fc762c643dd6bae84034ba43aea5d8f4d727af592bb,2014-04,Dorset Police,Dorset Police,-1.839827,50.726062,On or near Parking Area,E01015282,Bournemouth 019E,Offender given community sentence
93f0ae0c0ae547e0c614b7f094a10cdba768d4b987f13a217797b2a188e067ef,2014-04,Dorset Police,Dorset Police,-2.454829,50.610859,On or near SCHOOL STREET,E01020554,Weymouth and Portland 004B,Offender given suspended prison sentence
5e036e6b436f9d1c6cbb34398c92da88bd41282559a4be25f37eed1ba940af21,2014-04,Dorset Police,Dorset Police,-2.474757,50.661419,On or near CHURCH STREET,E01020570,Weymouth and Portland 001C,Offender given conditional discharge
40da8d7accf8a33b5383c9f19a89de75c57657d036c4aa60caba93b154cb5212,2014-04,Dorset Police,Dorset Police,-1.934747,50.737584,On or near CHURCHILL ROAD,E01015444,Poole 008F,Offender sent to prison
5290510627a52fb12e7474d448f265e77f8e0e8bbfa579fd3fa30f3740b598f6,2014-04,Dorset Police,Dorset Police,-1.779269,50.736368,On or near Nightclub,E01020368,Christchurch 006E,Offender fined
c32c1bd4cfeda48a67ccc1f44d54a76823a3e051a652e658e8330a99522027f3,2014-04,Dorset Police,Dorset Police,-2.757216,50.733730,On or near Shopping Area,E01020500,West Dorset 006C,Offender sent to prison
6ac4d037710eb6c23912c4281b61b75cbf9ed18038dc4f59e5719f0d85d96535,2014-04,Dorset Police,Dorset Police,-1.932583,50.734489,On or near BERESFORD CLOSE,E01015392,Poole 010C,Offender sent to prison
