Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c15b97befa7a696e66b195683895fb251e7d5b13080fd2a2f1573a7fec22f121,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.713586,52.604301,On or near VINCENT CLOSE,E01026635,Great Yarmouth 007D,Defendant found not guilty
cab0a6187a6d7ff64dd9f354916d951919f8fd7990fb2204c6849b2d319fe521,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.693892,52.654681,On or near TUMBLER HILL,E01026459,Breckland 007E,Offender given conditional discharge
b5aa52d6f7172919ac4261efde6d94dc77f81afb8353d3ee3bd4d84d17890cef,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.241141,52.621180,On or near Pedestrian Subway,E01026860,Norwich 010C,Offender given suspended prison sentence
e6a185b067707ce3e2b6dbc26bedd5c6a8a8a015e95eb612c48f550a5e6f498b,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.249528,52.636041,On or near RANWORTH ROAD,E01026865,Norwich 006C,Offender sent to prison
c47e87681e70ad3438d3459ee82991b7ed4ad72ac1e03758d28bb1722ce584ff,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.085477,52.381856,On or near MANSELL CLOSE,E01026931,South Norfolk 015E,Offender given suspended prison sentence
7d1763a4e94b17c50f3dcf7324e34687bfedc7a257dca197fc5eabed22e22a99,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.366425,52.634429,On or near NEWARK CLOSE,E01026574,Broadland 016A,Offender given conditional discharge
bf4912a18908c31bbe691e4eb4f74bc872f300dd56ebd25aba501adff739f363,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender sent to prison
79894cb663e2f21c2b0f258840a8a2310ade69ff2d35c9c65bfc8934ee30125f,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.716993,52.567451,On or near ST HUGH'S GREEN,E01026617,Great Yarmouth 011A,Offender given community sentence
40bc98bddd2b37990a390270e6d418e684ec1dbd6e9d340f5634b01cc874fc63,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Offender given conditional discharge
80fb60dd85853b8458fc38976af9a283955d99e5e20af236713ca64f5a274f16,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.304057,52.611868,On or near ARNOLD MILLER CLOSE,E01026817,Norwich 013B,Offender ordered to pay compensation
4c06571c9a9ea63f8b473d8a8cb59b70b5785b9e5428ffa1a3d62821db566352,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.305389,52.623073,On or near WHERRY ROAD,E01033441,Norwich 014D,Offender given conditional discharge
e0674f0d97d247c54555240fb99caa6adeb77a3d543ba45174a3c50607c2db03,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.397982,52.754258,On or near Supermarket,E01026698,King's Lynn and West Norfolk 011A,Offender ordered to pay compensation
8b4b8ad84b136e3df0fc6bbb65549424c6decc152d45e4d44e2c6c713547edaa,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.087893,52.906516,On or near WESTON SQUARE,E01026743,North Norfolk 004C,Court case unable to proceed
b8ccd0f9c3cb44405984cf631948a8c46f010e8c6c3366b05e4038d764c2a138,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.734309,52.603379,On or near ST JOHN'S TERRACE,E01026624,Great Yarmouth 006C,Offender given community sentence
740d241ed6f4fa8741a3d0541c5f66ea317f93dc896c83677ecf2b7c67e70101,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.397047,52.752344,On or near Parking Area,E01026699,King's Lynn and West Norfolk 011B,Offender sent to prison
7089e4a24a8c89c07bb6a327883a82d9eeed1332342b48371c9587619a61b1d5,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.294760,52.620473,On or near GOLDWELL ROAD,E01026853,Norwich 011B,Offender given conditional discharge
76149614e080f681d3709402361c48078ec5c435634e56c1a09ac9e80ddc334a,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.503544,52.878419,On or near SCHOOL ROAD,E01026702,King's Lynn and West Norfolk 003E,Offender fined
cab0a6187a6d7ff64dd9f354916d951919f8fd7990fb2204c6849b2d319fe521,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.693892,52.654681,On or near TUMBLER HILL,E01026459,Breckland 007E,Offender given conditional discharge
08887a376032074e34ab3b5a7765d7258dd5fefb06840dd5f0606cc4dfa40ede,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.733223,52.605374,On or near TRAFALGAR ROAD,E01026623,Great Yarmouth 006B,Offender fined
a75ccb0f1234f73570ef85e2d59315871c2f07f10c9266215338762b78844176,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.108041,52.377118,On or near MARKET HILL,E01026891,South Norfolk 015D,Offender sent to prison
c54a3c1d4a961467d9ace3f03c49ca7a07ace668598d48d8665bb7507af087cd,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.724331,52.607831,On or near STONECUTTERS WAY,E01026597,Great Yarmouth 005C,Offender fined
7e89fd3e3c5de0a8e6c7bf302348858c2bee7c39934acebbb81d6f41ddcac2dc,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.735909,52.604471,On or near Nightclub,E01026626,Great Yarmouth 006E,Offender given suspended prison sentence
5d4f762efaf15064e81b837f3e2616feb40cd283cda5bf4e44b190c9d4fa0578,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.282713,52.658311,On or near JUPITER ROAD,E01026530,Broadland 011A,Offender otherwise dealt with
1f4e045560ddc74f37d7454384d856c591e19b041b5fe9e37dd79aff48a0a2cf,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.129485,52.571511,On or near HERB ROBERT GLADE,E01026945,South Norfolk 007D,Defendant found not guilty
90b776d3bb1e4912f559d5db69a5bf3c432e0ba3494cedd34d19f005b31b70a6,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.291457,52.620961,On or near Supermarket,E01026855,Norwich 011D,Offender sent to prison
7a41b891d14d50b3ea4b4808550805a82baf18734456d2b5488ff5aa6b10b0b7,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.284110,52.631777,On or near VALENTINE STREET,E01026824,Norwich 007C,Offender given suspended prison sentence
1484775e844d0cec2386519efe28b3fc510dc1961a3c7a00a46fe37d745bd155,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.297058,52.636283,On or near Shopping Area,E01026823,Norwich 007B,Offender given community sentence
af41fae989c96df4e2ec563a4726e2af47569d3698aff79c191bc91f984f49d9,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.414971,52.766151,On or near REID WAY,E01026690,King's Lynn and West Norfolk 007D,Court case unable to proceed
1a7a9e2ae33f13ce4a6124cbdb872f9dc2f164461d7400622a70e0ef61a28808,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.296515,52.636145,On or near MAGDALEN STREET,E01026826,Norwich 007E,Offender fined
9fd74ed5da9561860f23fca51cdcaffee702bb8488574e4506f2893a06152171,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.288773,52.609613,On or near HALL ROAD,E01026820,Norwich 013E,Offender given conditional discharge
12f5fb9bc66fc20d3321c0320ccb28e6f6b3dee2e18815ecdbdb46a7801a8d7c,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.242264,52.644560,On or near WINSFORD WAY,E01026864,Norwich 006B,Offender given suspended prison sentence
49c9e32fc715d4d88f21da739b19048dfcdff0c828d22fe0c81035a291175238,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.605603,On or near NELSON ROAD CENTRAL,E01026623,Great Yarmouth 006B,Offender sent to prison
c16c2e526219ea5c1e0677814895cee13a01ac591ccde9145beef9abe1a3b953,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.429001,52.763859,On or near QUEEN ELIZABETH AVENUE,E01026693,King's Lynn and West Norfolk 009D,Offender ordered to pay compensation
3a23e5fb4a5a7059efe7dbaca63e4bb14830218144ac19695d3f850c4ae6c44e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.218195,52.638345,On or near Bowthorpe Beat Base,E01026792,Norwich 005B,Offender given community sentence
a33aee62afa5356eef076bf9d03343b56ab9c5010a268e119dd278cd1fbbb863,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.253215,52.621595,On or near NORTH PARK AVENUE,E01026858,Norwich 010A,Defendant found not guilty
0371b79194f28547fdb80c2c8aa8aa3c7f504205b88f8ce4e848ec6ab563e932,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.730449,52.412637,On or near MACKENZIE ROAD,E01026474,Breckland 017A,Offender sent to prison
8bed762bb9de672c8ce1feb073742e8ca54f0da20640567f839c2b8a9f0b3410,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.282061,52.632832,On or near DEREHAM ROAD,E01026824,Norwich 007C,Offender given suspended prison sentence
f6c98afe0fa9fe0a8557d53efb0038a8c03b5a46c385ed0378348c198d3f7b95,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.941145,52.680327,On or near HIGH STREET,E01026426,Breckland 005B,Offender fined
ba64501d2601ed66c50bae54d3a9d180be21c1b3ad667f8f1862426bc546a57a,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.242234,52.641557,On or near GENTRY PLACE,E01026869,Norwich 006G,Defendant found not guilty
aca2e9caa598e3f6ff406188e51caf8696cfe090541a19a16b2074cde4f77621,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.423240,52.760758,On or near KEEBLE PLACE,E01026693,King's Lynn and West Norfolk 009D,Offender fined
0395659b194b9d9947d94ee2f958d2f9e0eca33465866cbeb7c0b3d559bdb9b2,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.726337,52.608137,On or near Shopping Area,E01026597,Great Yarmouth 005C,Offender given suspended prison sentence
3fd6dad46eccce5a987d8dfdfd2f4122ff32f348bb980b992811b8f4203c5d4d,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.721477,52.660702,On or near GREENHILL AVENUE,E01026591,Great Yarmouth 003C,Offender fined
fe4a4ab0a78fae2b40342062e1bb0c4893d4432f105031bcc98f03aafb36542f,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.283173,52.608609,On or near Supermarket,E01026820,Norwich 013E,Offender ordered to pay compensation
3485ddae599a983c8a847f490754fbbe83fe3bedc7ac5ee80cb988c96ee4d4b4,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.335277,52.660044,On or near Supermarket,E01026561,Broadland 013E,Offender fined
bd124044e466d58cd41697867247c2221102b531b001f2acda3f70efeead2d6a,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.718009,52.581361,On or near HORNBEAM CLOSE,E01026602,Great Yarmouth 009B,Offender given community sentence
ffeecb54941ebf7ad1a274bd1156633f2fe79c5bc14d45c58434a62c591cbd2e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.716911,52.580433,On or near OAK ROAD,E01026604,Great Yarmouth 009D,Court case unable to proceed
1578afb61f51ef6652a249503345d381bde4d33fe3c5eb6faf3fc49f36e01c55,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.728723,52.578505,On or near BUSSEY'S LANE,E01026630,Great Yarmouth 010D,Offender given suspended prison sentence
ec5d1d55fc4b09834fe1edb3857ba4a5539d97ca7e8db575845e79f1c427f50f,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.410450,52.757296,On or near GAYWOOD ROAD,E01026668,King's Lynn and West Norfolk 009C,Offender given community sentence
8408dda456277cd2434218cf3d98c01cd88d853cad2df1c07375f75b3f10e1f9,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.223643,52.621163,On or near COLNEY LANE,E01026882,South Norfolk 002B,Offender sent to prison
96a76424f648ee289a7b1e6784efccde66d664361a8e43b5545dff7666a4602f,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.118141,52.371330,On or near VICTORIA ROAD,E01033541,South Norfolk 015H,Offender otherwise dealt with
486ceedf6629b1e0852091c63cb6e95c5b357b4af3471115f66a0bcf481bc8b3,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.735960,52.419938,On or near LINCOLN WAY,E01026465,Breckland 015A,Offender given community sentence
22e805a0a32703dec210f813efcdee47b256d44eb928c58816dcc12e9c34450c,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.027317,52.445963,On or near Parking Area,E01026435,Breckland 013B,Offender ordered to pay compensation
f144178893d8b516a83d2bffedf242c7c9cbc69a767a3a94ac68ff5891b903ef,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.727499,52.582879,On or near BULL'S LANE,E01026632,Great Yarmouth 009E,Offender given conditional discharge
1dd78f47b3d8b5b3b3c4cddad663d4d574960fecc2118fe86c69944d52ccbfc1,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.392392,52.739615,On or near HILLEN ROAD,E01026704,King's Lynn and West Norfolk 011D,Offender fined
42d35fff34221e6338651adacb8cf7f606e6ded29ba7678e9a2d62a034572d5a,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.285155,52.651624,On or near BRICKFIELD CLOSE,E01026800,Norwich 001D,Offender fined
da4bde987ad2e99b1572eda446d2fc6b88d6e2810f222cad3013675d6cd46958,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.729944,52.607816,On or near Supermarket,E01026597,Great Yarmouth 005C,Offender fined
cc181d7eecf68aa2794c4e353a454303503fa90deb95a1881cba1647409b4538,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.730449,52.412637,On or near MACKENZIE ROAD,E01026474,Breckland 017A,Offender sent to prison
45074d61757f9990a3b5f15d7024ab552c2edabfc017ac459f0789c1edf8a246,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.486978,52.938211,On or near LE STRANGE TERRACE,E01026683,King's Lynn and West Norfolk 001D,Offender given community sentence
9009106401e65a7a6a7a218712c59e937c56deb345d12cf87c3346dddc372883,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.301230,52.624358,On or near MUSIC HOUSE LANE,E01033440,Norwich 014C,Defendant found not guilty
bdcfc90e38f0d584e0056db77cb7fb1d6e7fe898dc39059f764c7956f53a4411,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.124983,52.369800,On or near BRYARS LANE,E01033539,South Norfolk 015G,Offender otherwise dealt with
34ec44da28823f3a0543fa5f3a03b9174bc55b79a71ba36c960bd95b6898601d,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.847949,52.828715,On or near SWAN STREET,E01026747,North Norfolk 011C,Defendant found not guilty
9ef56d86cf058be8cb872819840e67f928179a483bd22f8285c33fa5b8b9ffdb,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Defendant found not guilty
d1911451c8d6ff84a9e6cc585258bb64b5ba7967e9514c8e447b3fe392753acc,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.405861,52.754161,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Offender sent to prison
faafcde387ae2d6b5436ffaaf1347585167aaf2c955335d18d2105c8bb27a9ec,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.401811,52.751663,On or near COUNTY COURT ROAD,E01026699,King's Lynn and West Norfolk 011B,Offender sent to prison
7a3ca17bba7090281c3abc56112efa5336b29e62dbe4b400bab7eee3a3bc1083,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.399779,52.751902,On or near Police Station,E01026699,King's Lynn and West Norfolk 011B,Offender given suspended prison sentence
5896e116af8737fb85e7202808243cab3c9dcc1bd8aa0d5ea19c8bf8a0dfe308,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.292730,52.628858,On or near GAOL HILL,E01026822,Norwich 007A,Offender given suspended prison sentence
99cdef7506424a992f6ce66be1127907c64cca47a965a246ba2763831ac47932,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.719687,52.618231,On or near PATTINSON'S ROAD,E01026596,Great Yarmouth 005B,Defendant found not guilty
d4f52d376b3e517b2e1df7c9cbf2923ce9d2affaf3e47c1a03bdd0451bb9de27,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.846157,52.831275,On or near OAK STREET,E01026746,North Norfolk 011B,Defendant found not guilty
9b2ba29d38eb98eacd46b12f131b2a38f036c8c28acaf4e5c6e13bc731ca2c78,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.298836,52.629857,On or near UPPER KING STREET,E01033438,Norwich 014A,Court case unable to proceed
755ae9c93c3c557b26354baf2b55861fc38323a3e4e5a4dba9e5f1be210904cf,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.366726,52.604032,On or near JAMES SCOTT CLOSE,E01033038,King's Lynn and West Norfolk 017G,Offender given conditional discharge
18f3c8eacfbd387d13b6055c49587daa4d3f1f44c9890a8bfa2b42d60c8b3a37,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.297158,52.629958,On or near BANK PLAIN,E01026822,Norwich 007A,Court case unable to proceed
eb231e9decc81397ff665f40059951f9a0b3a11b827d5a807dd044b1bd4b0573,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Offender given community sentence
4261993035ef0ed7f488794854fbb31c750f83c1063e73015764fd4face10311,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.261611,52.628379,On or near LUBBOCK CLOSE,E01026862,Norwich 010E,Offender given community sentence
bc4099c78bdbe55d0991b1c978704bed120f6fc32dee9232369de17873f24f85,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.298342,52.931405,On or near HAMILTON ROAD,E01026734,North Norfolk 003A,Offender given suspended prison sentence
e9ea24514d52ae436fe99c5b997b38970ab9e9b9ed04ec5908d99982f6e27732,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.397047,52.752344,On or near Parking Area,E01026699,King's Lynn and West Norfolk 011B,Court case unable to proceed
e1c17304ddd72f1d4c79d5499cdedad014322806a7df34e5d53f807e1a13b2f3,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.409310,52.754640,On or near MILTON AVENUE,E01026668,King's Lynn and West Norfolk 009C,Offender sent to prison
2322cd5c73de0ccaf9d1f7ee99ac34d0fea0cb4b180623d7912c4b70a1d454b6,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.552129,52.524854,On or near GLOBE STREET,E01026651,King's Lynn and West Norfolk 019D,Offender sent to prison
3a23e5fb4a5a7059efe7dbaca63e4bb14830218144ac19695d3f850c4ae6c44e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.218195,52.638345,On or near Bowthorpe Beat Base,E01026792,Norwich 005B,Defendant found not guilty
c6f15793cd4aaf84732c9f365ce1368fe14f8b6a83a8279b1a64ddf04f0a15c3,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Offender sent to prison
85c60e41a3e16e9524bcd5854af16452072ee8677982fc8cac4186f33432e023,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender given conditional discharge
c3b9528cf4331a976b00d03a7fd30bd52b4858ec4beb902af0b66378196e7e3c,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.879879,52.592013,On or near SHIPDHAM ROAD,E01026464,Breckland 010D,Defendant found not guilty
6f942634bcb5134bc8d605da7989defd4f0b4fba90fcd817d6ffa16051af3f48,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.360063,52.630500,On or near POUND LANE,E01026575,Broadland 016B,Offender given suspended prison sentence
aaa0adde6c37561a43f284d5ad26a80ff30adaa491029e359cbf52056b26b332,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.387537,52.674623,On or near BABINGLEY CLOSE,E01026722,King's Lynn and West Norfolk 015C,Offender given community sentence
8f930fd5a38fad054b6823a09241b4fb51270a81f0c31a33a4637a3c5a0a4231,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.310364,52.636505,On or near HEATHGATE,E01026848,Norwich 015A,Offender fined
f9157eeae6f0774aff970480c6f2643fe196f904197c9e2c216a11a6684bf78e,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.395659,52.755420,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Offender fined
40ffc1e846e59d322aa5863d428163ab76e481bcde613175554776719aef0971,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.733298,52.606595,On or near ARTILLERY SQUARE,E01026623,Great Yarmouth 006B,Defendant found not guilty
47dd38068b9e4f580530795cd36a2f4a6165ea529a729cbe7b05e8ff546f9831,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.282061,52.632832,On or near DEREHAM ROAD,E01026824,Norwich 007C,Offender given suspended prison sentence
b0af6dcf3e47e88aabc2ca5a553183cf7c8d5f08937953652d6c95acc77acb3b,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.256414,52.629242,On or near GEORGE BORROW ROAD,E01026868,Norwich 006F,Offender fined
7bd945d691cbb4eb6d4a78b1ccbd26746542a49aada7f1a27e70cc32dc6052d8,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Offender given conditional discharge
6f59ab860b6b37e0aecaee580e6b5941c131b3a8734e93d8307e5f8ab17c64a8,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.287926,52.654461,On or near HARMER ROAD,E01026798,Norwich 001B,Offender fined
feab9d65901cce68d01f2a04d1bbf19c83a49aa2251e5717bf63671a4352b791,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.279908,52.645744,On or near SHORNCLIFFE AVENUE,E01026829,Norwich 002B,Offender otherwise dealt with
0a28d6b710d420453c6f29b6de0809d8568f287c386db36a472ab30792117a27,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.749948,52.413318,On or near WELL STREET,E01026468,Breckland 016A,Offender sent to prison
16f78ca56e86a0504f544a6b2290fae1e4b0006e8d2fdc3bb9797103e8f4f5fb,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.700374,52.572028,On or near BUTTERCUP DRIVE,E01026586,Great Yarmouth 013B,Court case unable to proceed
500e9dc871e00362ae988e49b2e60dd47ad5ea2ecf512a2f1d825f3e9cead3c4,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.729874,52.615149,On or near BELVIDERE ROAD,E01026595,Great Yarmouth 005A,Offender fined
19558a429349ec94a284602b119dda6615893ebead14465fa84827d7ee8b3e64,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.732344,52.609279,On or near MANBY ROAD,E01026598,Great Yarmouth 005D,Offender given conditional discharge
b0e55e55b5dda5f2b45ff44430e121091ab470f20c68dcf78b0a45c7ea8b8df9,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.726090,52.607668,On or near Shopping Area,E01026597,Great Yarmouth 005C,Offender sent to prison
a130737bebbc8b220678b58239c225a3e66c68e5f6bf607e565eb74076c58355,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.940658,52.681229,On or near RED LION STREET,E01026426,Breckland 005B,Offender given conditional discharge
d57436c3c4d64af2997143cbb7cd27a27ab68c88f095bea95a672170fac3ab1a,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.260925,52.612987,On or near ANGLE ROAD,E01026659,King's Lynn and West Norfolk 016A,Defendant found not guilty
f71cdd30017d126358921cb29909944d205463371a6d3d0f17b30350ee1a8c1e,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.727724,52.614551,On or near Petrol Station,E01026595,Great Yarmouth 005A,Offender given conditional discharge
32e675fe78903f24b86618752b986789d64e35d13ee4f4b88d0266e8cccf3a71,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.929254,52.688364,On or near MASEFIELD MEWS,E01026428,Breckland 003A,Offender sent to prison
bd6275183a1c9745e83986404a84382c34ac1d79fb715a311bd152df8384f46d,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.186825,52.673003,On or near ALL SAINTS AVENUE,E01026685,King's Lynn and West Norfolk 013B,Defendant found not guilty
e1e7bbfee697a6a603e26bcf5da651eb90c4421c674613bf7149e50ef8decb7b,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.218009,52.661167,On or near THE CROFT,E01026924,South Norfolk 001E,Defendant found not guilty
b29b18fbb03397fba463813b66db506cf460d44cdd92188b807183cf136de0f7,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.395044,52.755549,On or near HIGH STREET,E01026698,King's Lynn and West Norfolk 011A,Offender given community sentence
6b946d4c528c000c16bcb1b7958a1892549f268e0a0fd09a2da4a7a86b14e321,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.849303,52.869570,On or near HILLSIDE,E01026782,North Norfolk 009B,Offender fined
5dedb1275ee19e75b1b5370ce44012f8675171515fc3e0cfbfe4e4db109e1364,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.946630,52.678932,On or near Petrol Station,E01026426,Breckland 005B,Offender fined
c552e3404e25a61448713a77d40bd275510cc1209487529bf7a72756a00582b3,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.214584,52.650378,On or near POPLAR CLOSE,E01026924,South Norfolk 001E,Defendant found not guilty
b03677329694553a73b1a8cb1cec206f71c0269f55c38b687645fc94303fe8d1,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.941318,52.681357,On or near Supermarket,E01026426,Breckland 005B,Offender given community sentence
7550d9c5f3ad487e664479191e618f0bda953b21b9454dfdf10bdd1f9f4be0d1,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.387225,52.730989,On or near ACER ROAD,E01026704,King's Lynn and West Norfolk 011D,Offender fined
b095e75fe037d8c9959ad23994bf7527095028284334033599b04785e809ca3d,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.681791,52.696428,On or near Sports/Recreation Area,E01026605,Great Yarmouth 001A,Offender given conditional discharge
fe40d60e3157689b213c598634f68792cd1619f599fad1ae8f489813927fc159,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.691333,52.646718,On or near CAMPING LAND,E01026456,Breckland 007B,Offender fined
76de37027e8fd6c5eae62370f4e64ac7ac9ce005d4b5f27ab8d688e189b5f034,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.404801,52.757258,On or near EASTGATE STREET,E01026698,King's Lynn and West Norfolk 011A,Offender ordered to pay compensation
085245ae8fb05e552e4779ed4367635404aa67f769a1cc8f8f1c2eeeac4357c8,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.215238,52.649613,On or near MIDDLETON CRESCENT,E01026924,South Norfolk 001E,Defendant found not guilty
bc36e97b45dd05f30beb93347dc341fbecca60d41fd331d7a1daa43fc38acc74,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.186337,52.670935,On or near CHAPNALL ROAD,E01026685,King's Lynn and West Norfolk 013B,Offender sent to prison
6e5b4cdbc48cdedc113b1a4a1fa85b20d71e95dccd01a7ecca40dda4761e0cbd,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.302034,52.628563,On or near ROSE LANE,E01033439,Norwich 014B,Offender sent to prison
8badcfcfbeeef3fe950ba60d9eef362911cf54cb0e2e40c6a75cfaf8e4ca4992,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.209071,52.678056,On or near ARGYLL CRESCENT,E01026568,Broadland 006G,Defendant found not guilty
7703408e604e425ad8b4ff5f51e177084fd1523c57cc4271f3d575bfd589a6da,2014-04,Norfolk Constabulary,Norfolk Constabulary,1.373016,52.826168,On or near SUFFIELD CLOSE,E01026761,North Norfolk 010I,Court case unable to proceed
81bec7db856e025884b4bf132acc3f1477d7f8bb0fee417061d525e513d58084,2014-04,Norfolk Constabulary,Norfolk Constabulary,0.930066,52.688992,On or near MILTON CLOSE,E01026428,Breckland 003A,Offender otherwise dealt with
