Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
101c9f5cdc47b3cc584bffb3452c347573908c99c07cb66d60ec0452f84e8cc8,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Investigation complete; no suspect identified
5db4222715ede1e625f0448bad86ce932a5c8fc62c2f013aebf65c58af3d90cc,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.123728,52.047490,On or near DAFFODIL CLOSE,E01029987,Ipswich 010D,Investigation complete; no suspect identified
2aa6c868e5d7aadc51ee3d55ea4e50fdc57a5a77014b5013d2943ffee542f310,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.125923,52.057415,On or near PICKWICK ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
5d8e01db25264fca50eb66d8d292e95e6d79a00ac5d07aedd154897f2617caa1,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.513533,52.354810,On or near Petrol Station,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
6b66e10e8a07dcbddf48caccc8f91342a7912d0a22879ad12c83deae1f261d7b,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.744569,52.032647,On or near OXFORD CLOSE,E01029886,Babergh 008A,Investigation complete; no suspect identified
35f204c46c85997d6f28b3f63818293d6da24445c776c65ca3c7be32ee870f06,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.751187,52.479004,On or near Parking Area,E01030249,Waveney 004C,Investigation complete; no suspect identified
198bc3eb4fc7cc3217313c9ba461eb58ea330fcdb409d126636649b8c477f990,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.137833,52.059760,On or near SURREY ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
92a3b5fc04a8ee7222e5a8bbcf0e84526d7fcbf2b1a510b601200e77e9388268,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152191,52.057290,On or near KING STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
7dcf10f04fd44836378dc91b717776d24b3b058adaf1a21b7bc05d441f968a87,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.577336,52.458814,On or near Parking Area,E01030223,Waveney 010A,Investigation complete; no suspect identified
fd50fe9cfb5589bd3e3d80ea7df836e8b8c1226324f3c45d1af7230c13cf1445,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.156195,52.056545,On or near UPPER BROOK STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
7c60cfb4e7bf544763b7d4fadf564175cfae351e6a9131679878dd6edb4cb2a5,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
5b3a1cd67b1abc130b4754d664383648adc6fd510c33bc59de5cba6ba86eff61,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.713214,52.066963,On or near MARTYNS RISE,E01029901,Babergh 003B,Investigation complete; no suspect identified
b24df4626cf291c34408a899445bbf23c599a1f6647a42c5e2146134959bc521,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.392793,52.266010,On or near AUREOLE WALK,E01029956,Forest Heath 006E,Investigation complete; no suspect identified
4208549586eaa386ccd401d9af90db909d4f47ab1170d3c4ca3e9547f62ccb29,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.761261,52.069488,On or near QUEENSWAY,E01029922,Babergh 006C,Investigation complete; no suspect identified
a2b3f962469df21c3272ac5f9c9fa1c34f84c2ef102a83b3fb464ad8648dea3c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.404528,52.245872,On or near THE WATERCOURSE,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
6ba0e65cac461cc26670066a6c9ed2cd595d849c25bb4c063001625f45fe879b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.313006,52.094114,On or near MARKET HILL,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
2ce16ab4d87402995cc262418f2cd9f28554f0eafcb840300923ea3938ae7264,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.751179,52.487729,On or near SUSSEX ROAD,E01030248,Waveney 004B,Investigation complete; no suspect identified
9456be2899992e69ed91885eb9fc76ab4a26deb554f2364e0164c1dfcd713b8c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Investigation complete; no suspect identified
f9f4ad5c935fc523f01a76cf185e446700a71b0c0b1e2272894d44670e121b2a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.504246,52.431593,On or near Park/Open Space,E01030285,Waveney 013D,Investigation complete; no suspect identified
b712e415a1e94b36ee2b1c77d814bfddc79b45e782d0959ba3852902c495f323,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.108298,52.077362,On or near WHITTON LEYER,E01030042,Mid Suffolk 012A,Investigation complete; no suspect identified
6f147a2d998fcab5f6d3012e99f03b448c06724ff394b443f89b65deaa6386d2,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.997109,52.179946,On or near Supermarket,E01030080,Mid Suffolk 008D,Investigation complete; no suspect identified
28da1af5481937f13acc1253822d535610fead77ee9ab89f5c05d1a41a152869,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152797,52.045177,On or near BRUFF ROAD,E01033122,Ipswich 012F,Investigation complete; no suspect identified
0940de766112eaa7b896484da8b6f13f9348095576e091869beba3f5d3aaae4c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
80db4f39587508c6274c520cce824a1d4c793c4721cfb1d25f0e95795a327e39,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.454601,52.279208,On or near HUBBARD'S HILL,E01030201,Suffolk Coastal 001A,Investigation complete; no suspect identified
cbe7a06be5f659f3593dcfa4aa12e276b6fbc058cc64811b05d1123053e75be0,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.726510,52.038741,On or near GREGORY STREET,E01029920,Babergh 007H,Investigation complete; no suspect identified
591e7c865e329d5e50ba82d295476d8076aa4aefef811209ee9ee9414146b711,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.142751,52.043359,On or near BARLEYHAYES CLOSE,E01029971,Ipswich 012D,Investigation complete; no suspect identified
b5ec59c94f3a6107e42d12256dc431ee8ec274eeaea61e1847b70996f928efdc,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.898079,52.221273,On or near Sports/Recreation Area,E01030089,Mid Suffolk 006E,Investigation complete; no suspect identified
b6edca9807c5313078d471387a5da5523a0a5a6649e8cdc4663168a79e9e3157,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.747006,52.476447,On or near ALMA STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
b924a2aa4d7d3432f56c6643ac54cbe1a37c236960aae4b16e9a3649db11c326,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.130355,52.085097,On or near BYRON ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
b1c6f8623c42be311ff5b880a6ef05e771455e6c32eaa34175fd75866bdae1eb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.079676,52.147492,On or near Petrol Station,E01030057,Mid Suffolk 007B,Investigation complete; no suspect identified
666c08e4804ef14d0befec9b0bbac07661c45bc5e4a4456839b641e39d26b543,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.175981,52.062119,On or near KHARTOUM ROAD,E01030000,Ipswich 004D,Investigation complete; no suspect identified
976460401e424a04785a52635f0c1ae8d44f9226c7444836561c64283d7acbbf,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.404373,52.244355,On or near WELLINGTON STREET,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
356ea5ad36b3ecc5c88a8a4508870ce5d302f30f6729d87fd942b74c3a2056c6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.612311,52.444596,On or near CHURCH END,E01029929,Forest Heath 001D,Investigation complete; no suspect identified
d1bba15aa9c0d551777645b9317f2f783f4585bcc09baa51e44670875f95f917,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.738469,52.461426,On or near HILL HOUSE GARDENS,E01030256,Waveney 007C,Investigation complete; no suspect identified
841845ca9a8710b8ac7194631525725973de8d0938d259ac4ba2d7254d59e862,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.401676,52.245966,On or near ICEWELL HILL,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
4d8434b5570b801b54df4740271307cf32241e2560d2ca1da110473bb66c4928,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.409999,52.208254,On or near SIMPERS DRIFT,E01030176,Suffolk Coastal 002E,Investigation complete; no suspect identified
e4a6574f324d5243696a180f37563f385d2606b1b0ac3e23d893ca1591fd9582,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.415439,52.087086,On or near CHIMSWELL WAY,E01030118,St Edmundsbury 013D,Investigation complete; no suspect identified
e9bcdac8eddec709fa2049e591fc4031a4e7548de87c8e098b13ba4e53af03f7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.447700,52.144763,On or near TUNSTALL GREEN,E01030199,Suffolk Coastal 007C,Investigation complete; no suspect identified
aa490fb38469a1f89fff90ededc2c1e4c326b3b1bad27fa979c386d410e1487e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.132321,52.084191,On or near CHAUCER ROAD,E01030035,Ipswich 001D,Investigation complete; no suspect identified
ca731ab2d7c9bc7752bff4ed5ea90d2c00870e206d4f565374b22775d439b0bd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.298166,52.310964,On or near Park/Open Space,E01030082,Mid Suffolk 003B,Investigation complete; no suspect identified
cf391ca4ce03027a6c39ccad6fa9d52b3221c8602913656586c5149cdaf8e374,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.530100,52.385929,On or near APPLE CLOSE,E01033453,Forest Heath 002F,Investigation complete; no suspect identified
47f4c0583cbae290ca81b4e95ffa80d77be9552441273978c9e38e5316776df0,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.510347,52.353519,On or near CHISWICK AVENUE,E01029940,Forest Heath 004C,Investigation complete; no suspect identified
6ed568759948099e8c5bc8a9d38e23feb8e589ab5b920e9f67639d7216ebe7b7,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.408367,52.245884,On or near EXETER ROAD,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
d4da999278049d83b1d14d470a79269de5ffacd2895bb39005e12af2077e8512,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.203763,52.052337,On or near ST ANDREWS CLOSE,E01029965,Ipswich 009C,Investigation complete; no suspect identified
0b1f69da24068bbefb3138ce7aa44e2752c4fc5862fb099d238c839198e4bcf8,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.409032,52.234042,On or near BRUISYARD ROAD,E01030176,Suffolk Coastal 002E,Investigation complete; no suspect identified
044fe0dfb64b0ca8b19ec25df9221076a779609ac73b01aba9d63686128d6212,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139549,52.058635,On or near GIBBONS STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
f58a4d71fce6b307234add4f1f837ebfc7dbaf3dc5c29241f88469db42f58d5f,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.525281,52.413234,On or near ROUGHLANDS,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
eddb6ed890582a15181a8a276b890e520fdabe3fb70eaa3674ebe7f4f9bca885,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.990974,52.189230,On or near CHILDER ROAD,E01030077,Mid Suffolk 008B,Investigation complete; no suspect identified
2fad065e4fbfb1948ef79da28a018578731a03da87d589276367e55d4c57ec3d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.122438,52.046571,On or near Parking Area,E01029987,Ipswich 010D,Investigation complete; no suspect identified
caedfd1c2998ff7a658717bfeb391d5328685bde0fabfce10d379d39593e07cf,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.727299,52.465512,On or near BRITTEN ROAD,E01030291,Waveney 008E,Investigation complete; no suspect identified
da1956a29ec33c9a5d4c5cea795aabbb07e83c85d18d89787129a6c63484b969,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.367426,51.970921,On or near WHITE HORSE CLOSE,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
c6cfb50340af78876a482ea8f355838cfa52677983277b1cb0d0357cb77e3561,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.575751,52.207562,On or near Parking Area,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
799a0d9c846e6cddd58eda9012c43b6a70229586fc8e7e836b0bcc2509638d5f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.563978,52.457140,On or near EXCHANGE SQUARE,E01030225,Waveney 010C,Investigation complete; no suspect identified
85d53b06470e5e441c0e98c24b5cb4255888f89ec65c91e103275c82da29d1d0,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.129606,52.053738,On or near IRIS CLOSE,E01029986,Ipswich 010C,Investigation complete; no suspect identified
2b27340d52251c26639a1d42aa822964fe277f87df2448047534df5e00d03564,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155080,52.052527,On or near FOUNDRY LANE,E01033124,Ipswich 007F,Investigation complete; no suspect identified
4f8b3600910a16e8df877259dea3368f3d21d9c33def3946fa65074dd46ebd01,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.121383,52.032065,On or near MAYFLY CLOSE,E01029908,Babergh 005D,Investigation complete; no suspect identified
4fa5ec3d56e98db0f75cdec3c98e4c014f3109c34359e8314e3351344c0a5853,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.980064,52.204634,On or near Petrol Station,E01030056,Mid Suffolk 006B,Investigation complete; no suspect identified
e2fc3d803735f1425d1610532285616d931a3d6da1ab37204606b2636b16e21f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.722270,52.443273,On or near Petrol Station,E01030253,Waveney 012D,Investigation complete; no suspect identified
dc87de9b1496ecc7952af545581801e878451e3c6e953c903ff4fc2c82d335d7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
a991e8caf19af573511f58cb50323fcd8323d122cf416129d15a7d2c34a6f5e6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.997657,52.183736,On or near LOCKINGTON CLOSE,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
cad541d60060ffdf65c5a832e1b79808aa11ce08495c396d39f43a9c99ec4197,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.777850,51.970676,On or near NAYLAND ROAD,E01029880,Babergh 006A,Investigation complete; no suspect identified
5189e1e231c8c3baf2e0d8db5cb8be5d56b3a8daf2552f429afb7bee63589d0f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.085873,52.036455,On or near THE STREET,E01029879,Babergh 005C,Investigation complete; no suspect identified
98359d56d9bb8042c32e468c31e14703f5315858f1cecc107724f63bca38f714,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.732639,52.040964,On or near NEWMAN'S ROAD,E01029912,Babergh 007A,Investigation complete; no suspect identified
fd810e957e8cee43b52ddc7b788e4af3bcdbdeba0ed3ba1400e4921ccb5e9646,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154102,52.060999,On or near FONNEREAU ROAD,E01030025,Ipswich 006D,Investigation complete; no suspect identified
c01369bde360f6f0ca2f9c2f9fe841d2171eeee6a1eea81b78c514c521099b0a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
e656689204e993741abe527dba3b92024a63913ae608911330cdb18bff2563b2,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.742328,52.466808,On or near LAWSON ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
0cdd5018bdad7e14645993a509ea0793654b766af9b91d522c7aa498a6bcdb2c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.191076,52.066523,On or near RENFREW ROAD,E01029999,Ipswich 004C,Investigation complete; no suspect identified
6e8bc15396ff8427e1bd05eaab1bbd6d1a21e94d5360a0c6b6492b1686feb313,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157446,51.982850,On or near JERVIS CLOSE,E01029897,Babergh 011D,Investigation complete; no suspect identified
839de78c6a26a72ca55aeaa31219ee6c1f43e8a4b1e0a76dc953e3fd1af3fb4a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.757268,52.481554,On or near Shopping Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
56ab4afd5b04926c2149eeee2a6a6d9bf109beee180c1242b5e2e212737a1da7,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.614487,52.441338,On or near SAFFRON CLOSE,E01029929,Forest Heath 001D,Investigation complete; no suspect identified
b01ded893c6669ef8e1b7f64cfd669278dc108c6710bb4d0a2be66f5424c0e08,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
a5b66d3eb6042ee9c47af8ddbb17f49e0756534cf08cd1e2ebc9081540880090,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.246342,52.093668,On or near GRUNDISBURGH ROAD,E01030175,Suffolk Coastal 006A,Investigation complete; no suspect identified
e4c4dfc3dd9bf9abf4a16a651bf18d575667e94dd181807028d4354a357e70ed,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.958154,52.198503,On or near ASH ROAD,E01030063,Mid Suffolk 009A,Investigation complete; no suspect identified
454c51e0ef8b0edff19ea82a94a39953b5269bd7435b063e4abe93b08001b2fb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.145967,52.320848,On or near THE CROSS,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
82aa06306f371871c8b2c1d2881e5af04be69f8a14735d6588a68b40d68fedda,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.158295,52.056326,On or near COX LANE,E01033129,Ipswich 007H,Investigation complete; no suspect identified
2fc0b7a7613fdab8089aa2577bb31cf59b77ac0d6f60b91a684530c40e83ebec,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.751179,52.487729,On or near SUSSEX ROAD,E01030248,Waveney 004B,Investigation complete; no suspect identified
f87d2dd786407aa965577f5f2b9d48260a44e0dad322b44f9f26094d8815fff2,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.343331,52.104985,On or near BRICK KILN LANE,E01030194,Suffolk Coastal 005B,Investigation complete; no suspect identified
c1a21f2e2ba9b8aefc30bef84140d792087f794d0a18cc08e1e3f060b6df7d41,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139549,52.058635,On or near GIBBONS STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
d2fbec323e2ea9133563abb57d066cc086ca3a34961f7bd0958ada7fc571df4d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.156285,52.057621,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
3dbd3c70ad000a5234972a4917e88c59c0487bb452466fb40685a1389ce5e0cb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.356513,51.962085,On or near CAMBRIDGE ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
5511f2afe9a0396a97380f48044e7be9797a434e63b574a4a65a513a7ef988a7,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.156397,52.047410,On or near BRICKFIELD CLOSE,E01033122,Ipswich 012F,Investigation complete; no suspect identified
4d285246d071da1a8b0307fc9662db27e06d0f6ff558d85fa895ddfb7d6ac7bb,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.978865,51.975068,On or near BILLY'S LANE,E01029905,Babergh 010G,Investigation complete; no suspect identified
04cc4097e9c2ccb0a62b9424464fa6ef790f24d5f343ee484d598dfc5ef9f91e,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.731931,52.044659,On or near YORK CLOSE,E01029916,Babergh 007E,Investigation complete; no suspect identified
6513490e3c879932f25cfe8eb9b2a7c2808399eaf82798ebee4a9946776dcd5f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.748397,52.482753,On or near ST PETER'S STREET,E01030246,Waveney 004A,Investigation complete; no suspect identified
0e5e1b6841241d6e48264684fed210e52c5bcbf52de1584e7318e7a6e3ca4933,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.732561,52.470949,On or near WAVENEY DRIVE,E01030255,Waveney 005A,Investigation complete; no suspect identified
1efeadf5c7b1c6855ffbbe10c786336281c6bfb85c3242d4d74cc07a18d85934,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.558490,52.451531,On or near WHITE HOUSE GARDENS,E01030224,Waveney 010B,Investigation complete; no suspect identified
7e88c4042c54cecf40283aea305de9c6a09b7131c2c8fa21762a9efb81b37098,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.118475,52.079288,On or near WICKLOW ROAD,E01030031,Ipswich 003E,Investigation complete; no suspect identified
e0c3bb4e9374a9b0420c8ef75fc2c03fb70889e3cc0cd3ddd7f2be6ee3ee19e5,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.661769,52.337667,On or near KINGFISHER CRESCENT,E01030284,Waveney 014C,Investigation complete; no suspect identified
d261d554ff96ead887314c51088cbc8fd03589f94654b7fe706a5c9acb102661,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.326215,52.254701,On or near BOX BUSH LANE,E01030174,Suffolk Coastal 002D,Investigation complete; no suspect identified
b3476df005a3d4d5ed8d93bde9d354964ad2a08786a8a402257064095baf208c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.501683,52.350682,On or near MILES HAWK WAY,E01029939,Forest Heath 004B,Investigation complete; no suspect identified
6808058ee745369081c952c49d5ede00f09233b6ee5fbead82ab1042f8265029,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.350276,51.960842,On or near STANLEY ROAD,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
