Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
736a2b39bcea6d7253eaae3a520e3811155b675c8c6dc63beb1597ee222d3c93,2013-09,Northamptonshire Police,Northamptonshire Police,-0.596988,52.297548,On or near PECK WAY,E01027062,East Northamptonshire 008B,Suspect charged
e101ca5881fb634b6f0cb7ae3b1cc4f619f6431ea4220516439327cb86a252f7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.700197,52.301570,On or near WEST VILLA ROAD,E01027349,Wellingborough 006A,Suspect charged
c7cbd72062a95a2abcf7e34cdf0b5b7eea539742659308316ea9ea4d93105aaa,2013-09,Northamptonshire Police,Northamptonshire Police,-1.147278,52.258623,On or near BENBOW CLOSE,E01027012,Daventry 006D,Suspect charged
1347d5aa4ae050ee7fe6ed2f8e599ddc03304c23821a6485c43c8752abf3e5f3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Suspect charged
313426f13cdbe23230110cac61be7e21fd4217d854c43c1bbe6793522681713e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.469883,52.486829,On or near GORDON ROAD,E01027047,East Northamptonshire 002D,Suspect charged
6f384f9d13b3be1a60c8ab52f0d78906055301737cf9c27e4312588452cce7cd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.756375,52.267758,On or near WEST WAY,E01027325,Wellingborough 009D,Offender given penalty notice
b951bca9d2d21d0d2b2ec3e7600c496e37e0aa39f4959398cfaa416a40bcf722,2013-09,Northamptonshire Police,Northamptonshire Police,-0.832919,52.273197,On or near MARCHWOOD CLOSE,E01027247,Northampton 004C,Suspect charged
be7e974434a8fe5ce0fbb1726317c91bf2d6697ac5a88696ccfe5382fa5e229d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900563,52.240976,On or near ST ANDREW'S STREET,E01032978,Northampton 021E,Suspect charged
5cfd9b890e2739185ebe0a11970c1e3f9036adb7f48e0c992e43997df40c7e5f,2013-09,Northamptonshire Police,Northamptonshire Police,-1.162461,52.256852,On or near FOUNDRY PLACE,E01026992,Daventry 007D,Local resolution
aca1fff27b584b9b12d769ac82a75d7ead6ae90ef4f90fbe7450652c87e85c20,2013-09,Northamptonshire Police,Northamptonshire Police,-0.714452,52.395194,On or near PINE ROAD,E01027100,Kettering 009A,Suspect charged
d95f191f3554648a2816f6835fde01a255fcbf5e6bb08f2460ce41db3bab0e35,2013-09,Northamptonshire Police,Northamptonshire Police,-0.714452,52.395194,On or near PINE ROAD,E01027100,Kettering 009A,Suspect charged
4725050be80c8b14a77a20790be25b85b484896212b9b2267f94f1de21bea3bb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.986028,52.128700,On or near ISLINGTON ROAD,E01027301,South Northamptonshire 005D,Suspect charged
67eb3247eb622f5d013a2d7f68bff1808371c478f80750b0987ece92d70868c3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.941688,52.245271,On or near Sports/Recreation Area,E01027217,Northampton 019D,Suspect charged
a1a9fe66bb31c7c7bac1389cb932be1faf6b153ebede84cfbd628074b52067f2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.688795,52.316189,On or near GANNET LANE,E01027334,Wellingborough 002E,Suspect charged
2e15bbacdfd72e62a857a6de5836a86edd1934c3c1411888e0f056a33cd80a97,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Suspect charged
3124bb16b61b3c8d37635fa624edc67c2c12437d9495e174c61def2083b8cf9b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.883988,52.240829,On or near WILBERFORCE STREET,E01027228,Northampton 023D,Suspect charged
8c7c24c6c4ce2fb8d1550cd3f8008c2f71d3b310c42ab7f40b9fe70d196a88a6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.885351,52.233757,On or near BECKETT'S VIEW,E01027223,Northampton 025A,Suspect charged
8cffe2cb0100dbbcbc3e05dcf25af4cff604a624cf279d2bb67efa5c8ef7afeb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.709284,52.502242,On or near Supermarket,E01026970,Corby 002B,Offender given a caution
a29e86eba0d0e06847773290e6cd5a4c695f47d967c31f39d4de95385fd68502,2013-09,Northamptonshire Police,Northamptonshire Police,-0.701370,52.486350,On or near Shopping Area,E01026949,Corby 005A,Local resolution
559f8cd0c2fb80ad1664d00035a4cf764c185154ac4a7341938173a328871161,2013-09,Northamptonshire Police,Northamptonshire Police,-0.718034,52.389245,On or near STANLEY BODDINGTON COURT,E01027114,Kettering 009B,Suspect charged
019d40e99e0fc264d3a012a69e33209e694294f5eae930b1796bc5f2baa0cb1d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Suspect charged
c8f40f11a2a6e7b505f4528f101cd3a40568ae9021ffd3231a0b034b43543907,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900263,52.248390,On or near SEMILONG ROAD,E01027153,Northampton 021C,Suspect charged
c190b7a6958c79b206bb5a426ed3b2bf93c24ae46ef65a318c40d883fd216cc0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.941688,52.245271,On or near Sports/Recreation Area,E01027217,Northampton 019D,Suspect charged
90c1a26c0cc53db731ad826e598b8cf5be4880151f88472c4c53cf1229fd870d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.872995,52.249275,On or near Petrol Station,E01027136,Northampton 013A,Offender given a caution
6f77d73d8ecab916bd2c6968d9de1d94533ffc5f949929b46a698b4068a15c95,2013-09,Northamptonshire Police,Northamptonshire Police,-0.903243,52.239796,On or near LOWER CROSS STREET,E01032978,Northampton 021E,Suspect charged
f9d31dca26776fe1041c56830cd9f59a67dea019559f97cfc27a3cbfed72f491,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899555,52.223102,On or near SALCEY STREET,E01027156,Northampton 027A,Suspect charged
4209e3d9f12989347491d0f369e5e5c407e99e503dd2b0f83dd6aabf1248cd25,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719542,52.417375,On or near Supermarket,E01027087,Kettering 004C,Suspect charged as part of another case
6fda31f7d6a9b7d21a547d67aac1ba74208e77665005cd5d500363685b21c5e2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899555,52.223102,On or near SALCEY STREET,E01027156,Northampton 027A,Suspect charged
58ce682b546ba79a307bebacddeed6c99c20a32a0f586e19920407d42d7dc89b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898586,52.256358,On or near CLARENCE AVENUE,E01027191,Northampton 008B,Suspect charged
5ec43f40266309fb2b322c1f954104155ee7a9315fe950dc11149b99dc9c621f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.877790,52.235151,On or near THE NURSERIES,E01027224,Northampton 025B,Local resolution
b9e594f9c8b7676531c26080ea241484baed55a790e6afbfb74397459f15faf5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.839467,52.261546,On or near MOUNTS COURT,E01027195,Northampton 004A,Local resolution
99ff029d5995b72e797965d7ad34bd13f6e1b05c6684be2b7ea5d1035487905d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Local resolution
1efded74b21822b9a296a7ceb32de48e83d2af3fb45f1a286d8abcdf9172ba5c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.706400,52.477541,On or near LARK CLOSE,E01032965,Corby 009D,Suspect charged
db8919f3b0e60f9af67cf996247cdbae32cb96cb1c9f6079679c85b52832a329,2013-09,Northamptonshire Police,Northamptonshire Police,-0.601712,52.290978,On or near FITZWILLIAM STREET,E01027065,East Northamptonshire 009D,Offender given a drugs possession warning
30dc27c3a0efe2ad0e3dd47b0c42a9564461a34a46273246081493fe7bc2a79d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.596988,52.297548,On or near PECK WAY,E01027062,East Northamptonshire 008B,Suspect charged
244306af44738b1832ae4095e46cfe0360853072c3bbbda95ac8fab9bb5a119b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.902958,52.227008,On or near Petrol Station,E01032981,Northampton 028F,Offender given a caution
ae34a00d159d6d2f55a72f63e774e73104cd277a557a9338914ff88e121e1c48,2013-09,Northamptonshire Police,Northamptonshire Police,-0.692045,52.496856,On or near SPRINGFIELD GROVE,E01026952,Corby 005D,Offender given a caution
719ba2be1bec43e048f523b4654e3e5e0c300c7f01dbce792a0660a1ab83e695,2013-09,Northamptonshire Police,Northamptonshire Police,-0.550525,52.339020,On or near KESTON WAY,E01027052,East Northamptonshire 005B,Local resolution
dcfd32194216c14d8fbee7fbab32ea7dfbd8542f9ed019d1bb9a2e7c0f5c697b,2013-09,Northamptonshire Police,Northamptonshire Police,-1.176411,52.250360,On or near THE WYE,E01027007,Daventry 008A,Offender given a caution
6a498d534de7bcb659f52e14dba387d0605de064be3aaa80a82f2399fc0128f9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898586,52.256358,On or near CLARENCE AVENUE,E01027191,Northampton 008B,Suspect charged
0e8c511b5a0b5cbc9c44fa37a0ab316579341fe5b9649540786f9fb35ed2c741,2013-09,Northamptonshire Police,Northamptonshire Police,-0.886041,52.246558,On or near COLWYN ROAD,E01027225,Northampton 023B,Offender given a caution
153c45c1a6d6abc05ef92086f1a7488f5bbc2122ecbeab076cc09e008959c321,2013-09,Northamptonshire Police,Northamptonshire Police,-0.891572,52.185643,On or near BASSETT COURT,E01032982,South Northamptonshire 003F,Suspect charged
7708dde69aa11d3e162b17fd565bcae9a5c2b36e07cda0fcece1ba5799cd07c9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.861079,52.229507,On or near WATERSIDE WAY,E01027202,Northampton 028D,Suspect charged
f954d07289cddfa29b3d254ce8ace1154406c97917fd5dd545212148e191677b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.877927,52.252945,On or near Supermarket,E01027184,Northampton 015A,Suspect charged
14d03ef03ac3d9fdd5105a5ed39f0981a7029f511e95666f6057b223caaa384e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.887550,52.240701,On or near KETTERING GARDENS,E01027228,Northampton 023D,Offender given a caution
fc26f48418899f83942b21557fa61ce8eea55db17415a4e9ecfbab05b12cb370,2013-09,Northamptonshire Police,Northamptonshire Police,-0.611181,52.292933,On or near GORDON STREET,E01027065,East Northamptonshire 009D,Offender given a caution
ea3edf1f1149c79d4df71e50dc6fe5253dd1ddddb062eca29488c9e50013842b,2013-09,Northamptonshire Police,Northamptonshire Police,-1.173769,52.346027,On or near Parking Area,E01026994,Daventry 003A,Offender given penalty notice
a34d1c35f6dc0ae150b8953df0622369f03b3bf3037aef55463e1326549ab9dd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Offender given a caution
9fa0282f2bc85c060cc37b0818c29b4a2e2e66f1330963e342300c379c80cb8a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Offender given a caution
fe72101edf04b66f63fdfa7bbe45f3cf14325aa4a8bae025b5273e7caf768e08,2013-09,Northamptonshire Police,Northamptonshire Police,-0.689143,52.302931,On or near VICTORIA ROAD,E01027314,Wellingborough 004B,Local resolution
3af2af6ca85826a82a7b3a30f9ebc106f2321a144fc7c52b405b7b689d2119ff,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699067,52.303086,On or near JACKSONS LANE,E01027349,Wellingborough 006A,Suspect charged
e06f5a67fe8a0afca2e1295d76d1e875ea9d8d927cacbb5945f70213ac0565cb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699067,52.303086,On or near JACKSONS LANE,E01027349,Wellingborough 006A,Suspect charged
d9ed6473cc15e5837417ca16db8ecc3275ee2ab2681006014ce5361e2cc0e03b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Suspect charged
d384be99e377de06928cd7edd6b8ba9e6219c5aaa747f040ec479500eec3fd5a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699365,52.487911,On or near ELIZABETH STREET,E01026949,Corby 005A,Suspect charged
801ae122e2146ccf8bd41a386c8f172b3099be5659f7ebbc12add158bc696579,2013-09,Northamptonshire Police,Northamptonshire Police,-0.717086,52.399637,On or near HARCOURT STREET,E01027111,Kettering 006C,Suspect charged
ff8558e42bc26320f0b8cc5d5bef678a65f2d4ae9dfdf5c8e07160af1c6e12d6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Suspect charged
78aed0bc568064ec3b5eaeb8f8993266162a4f984b7588112669dda8a04aaf51,2013-09,Northamptonshire Police,Northamptonshire Police,-0.873919,52.242280,On or near Supermarket,E01027133,Northampton 022B,Suspect charged
981e65057a44efbbfe277aba006c0ccfd4577693bdf8ad45d2e7c33ea505de3e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.801019,52.417851,On or near COCKAYNE CLOSE,E01027126,Kettering 003D,Suspect charged
88fc8956ccc67f806149a2d0106c8414cbff2c6d7167ca2a448bd85567a14f5d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.674009,52.476975,On or near ARDEN CLOSE,E01026977,Corby 003C,Suspect charged
72a620fbafb5daeb5931dca0845edbc4083a4cae724280c8c8ddea431d9e1ad0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699365,52.487911,On or near ELIZABETH STREET,E01026949,Corby 005A,Suspect charged
614ca2332296de7749015d6741aa15fa701f50f07bc06d92d712a505d4ec8660,2013-09,Northamptonshire Police,Northamptonshire Police,-1.125829,52.374776,On or near KINGS LANE,E01027030,Daventry 001C,Suspect charged
c23e0679e1354de51a00c8690f5a2325a33eb2123b90ed12ec79198a051fc40e,2013-09,Northamptonshire Police,Northamptonshire Police,-1.125829,52.374776,On or near KINGS LANE,E01027030,Daventry 001C,Suspect charged
e45e0da4a94c42f3094f34cfa667caaa0fc2a19199768c8a09d3c41ff5500757,2013-09,Northamptonshire Police,Northamptonshire Police,-1.119025,52.373448,On or near WARDS LANE,E01027030,Daventry 001C,Suspect charged
b2be4cf50f864428b0d56f35b332247f30f42233b8ead14b2db0e67ae971e817,2013-09,Northamptonshire Police,Northamptonshire Police,-0.888867,52.244840,On or near HUNTER STREET,E01027225,Northampton 023B,Suspect charged
7f55493ecd19c48e54dc0f191b47813d097cd789252a80f643399a5e3c21e2b3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.865356,52.252438,On or near Supermarket,E01027169,Northampton 012B,Suspect charged
a34c6115dfe700b91cf5a85d19c748304b5fc58e0ea1e9431d5732aae8ec70fa,2013-09,Northamptonshire Police,Northamptonshire Police,-0.928463,52.239731,On or near WEEDON ROAD,E01027237,Northampton 024C,Suspect charged
cde294c5687df30d647df954a13e103ea2955ef423c991ba0a2bb4938fdcdf2c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Local resolution
7513eabcf183e6a49e59b4eeab11f3995549d7bb56ee2aea01b325deb925abb7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.852502,52.263472,On or near BUTTERMERE CLOSE,E01027168,Northampton 012A,Local resolution
1115d472eeb93d6ab8bb3099db5ee754ffad954a0bc61cdd9023bf793f1e393c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.832735,52.261228,On or near STONEBRIDGE COURT,E01027198,Northampton 007C,Suspect charged
2ad49b6284557e55c92dd9147a605cb9b6d8851192dfdf1a6d86ee8712897449,2013-09,Northamptonshire Police,Northamptonshire Police,-0.727715,52.400084,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
58d1379655314f94d0647cf3a9e8a88e58a26f171ff4afd33e85f2bfddce5c10,2013-09,Northamptonshire Police,Northamptonshire Police,-0.706400,52.477541,On or near LARK CLOSE,E01032965,Corby 009D,Offender given a caution
d3f417c1351ec45c1c3adbbdd14d2313d3232e49dbf0f0e3a6c103b9603a54cd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.727107,52.402820,On or near Petrol Station,E01027105,Kettering 006A,Suspect charged
a139bae502515942cfdc0f60cfc686962cdf54094a8eddf6e9fd595d59736f0c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.727107,52.402820,On or near Petrol Station,E01027105,Kettering 006A,Suspect charged
f4502a7d120a23891d146ed832b49d5412ed890969f0da6286c77c12a2c7d0e9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.861724,52.266105,On or near DORMAN CLOSE,E01027171,Northampton 006A,Local resolution
96c828838521c58a0a881de4eefb4c3d9e50436fbaaa9419cf41cf8da3230af7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.727107,52.402820,On or near Petrol Station,E01027105,Kettering 006A,Suspect charged
6b5be64040f45056346ea5713014ccf36f52bf14b4225fb7003b0b177c2096c1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.700991,52.487218,On or near Shopping Area,E01026949,Corby 005A,Suspect charged
453639ca586cfdbb8eed756221351006d7dee14ef5fd9acfb0f2c6debceb2365,2013-09,Northamptonshire Police,Northamptonshire Police,-0.861724,52.266105,On or near DORMAN CLOSE,E01027171,Northampton 006A,Local resolution
8f9a3112a7f518a1d8dcda38f8d6bc5b11f1ba54557d2de4c644ac780a15bd20,2013-09,Northamptonshire Police,Northamptonshire Police,-0.691588,52.301061,On or near Shopping Area,E01027349,Wellingborough 006A,Suspect charged
bf5f839cd677effbad3ad63567cdaea39aae92c9568ddad84608d5da337d4a7d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.714572,52.314126,On or near GRAFTON CLOSE,E01027343,Wellingborough 003A,Suspect charged
4d07637234d4bec5c26674de124dbb226f98bf8e80ca61ebf57e15cf95423c62,2013-09,Northamptonshire Police,Northamptonshire Police,-0.917317,52.221117,On or near DARTFORD CLOSE,E01027235,Northampton 026C,Local resolution
59198e3e2242d117e3db574d03c186c3825dc4ab3cba35d5b936b5fca2021dc0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.903807,52.240098,On or near SCARLETWELL STREET,E01032978,Northampton 021E,Suspect charged
cfea37446d9affe981a2fc5dd6146103951d95a0658dd34cf6aafd4016bf5d93,2013-09,Northamptonshire Police,Northamptonshire Police,-0.865726,52.060172,On or near THE MEADOWS,E01027276,South Northamptonshire 008A,Local resolution
cbad9bb6c9f18cf6f298e43b5c07ba1fbf00f1732f1111e55ebd48a00a91a398,2013-09,Northamptonshire Police,Northamptonshire Police,-0.735314,52.467424,On or near SHIELING COURT,E01026956,Corby 008D,Suspect charged
6c970f8f320f232cf8d0c7cbc1926f78e0832a13478e3672bfe1f580fa53ea10,2013-09,Northamptonshire Police,Northamptonshire Police,-0.710143,52.483965,On or near DANIELL WALK,E01026960,Corby 006B,Suspect charged
13265f23cb50f6506c2143b7f6cabad13bcc28d0559e9b8e7b4edd1734951d5b,2013-09,Northamptonshire Police,Northamptonshire Police,-1.214824,52.170363,On or near ADAMS ROAD,E01027029,Daventry 010D,Local resolution
cd0f441c130bd93d887c213bf2f0f564f313fc9bdba7d5d115e971a9aa597896,2013-09,Northamptonshire Police,Northamptonshire Police,-0.905368,52.231409,On or near Shopping Area,E01032979,Northampton 021F,Offender given a caution
dfd45140b5a5245b1826a2e1aa0cb54b83159ff3be6e22c48deadb72d6dd36c8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.889855,52.155310,On or near Parking Area,E01032985,South Northamptonshire 003I,Suspect charged
c19a9c388b63ee48f5627ab3a2199db540e367fe28081b578f076ff1ccedfe05,2013-09,Northamptonshire Police,Northamptonshire Police,-0.725296,52.400382,On or near TORDOFF PLACE,E01027110,Kettering 007B,Suspect charged
701c317354ff997cda3242cb7e582b49a07124c1527c5ade44bd6f1387e73339,2013-09,Northamptonshire Police,Northamptonshire Police,-0.684802,52.321233,On or near SANDERS ROAD,E01027334,Wellingborough 002E,Suspect charged
0cb11a58b4f0c0efbce010740f486a7d62c2a646b71efde2af8874cb08636619,2013-09,Northamptonshire Police,Northamptonshire Police,-0.857930,52.255783,On or near BROADWAY EAST,E01027179,Northampton 010A,Suspect charged
725bd31ec4e45f4bed87a97e68430b6b47d8f6fc65a03d7e2f1f788a4af26c76,2013-09,Northamptonshire Police,Northamptonshire Police,-0.902824,52.242534,On or near FRANCIS STREET,E01032978,Northampton 021E,Offender given a caution
fb473acc3bc8a8ace6b212c71d81be214574069842b2f3d50ddb5e336ed4ec6c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900536,52.262814,On or near Shopping Area,E01027190,Northampton 008A,Suspect charged
d93e37493a18a81ce8a6798a779947ab83cfb5eb96f131e9bbff91066c409ff9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.739877,52.394703,On or near NORTHAMPTON ROAD,E01027115,Kettering 007D,Local resolution
41d26089fedb8f0af5b26b5e301bc5f0eb76a0df6e973a994a50d112881a260f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.871079,52.244554,On or near Petrol Station,E01027135,Northampton 022D,Suspect charged
e44d46ffb3babc5917e27a9f14b03d067463e845c74e847bcd7c4506a001a2c5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.880915,52.252362,On or near OLIVER STREET,E01027184,Northampton 015A,Suspect charged as part of another case
09bd40ff3a9ced4e066ba0461556830e76701707ebaf72048cb81b0cd7ba4836,2013-09,Northamptonshire Police,Northamptonshire Police,-0.472118,52.473318,On or near Park/Open Space,E01027031,East Northamptonshire 002A,Suspect charged
b6978e0c023b38e9aa5f694dfad37f32ed21baa9b4d70454cbc1b76d0ce2169c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.700444,52.290127,On or near CRABTREE CLOSE,E01027318,Wellingborough 008B,Suspect charged
46beea5be1f71111782a4b94fc19f41f1e7351ccc2a7a2ff48eb90a51f126969,2013-09,Northamptonshire Police,Northamptonshire Police,-0.957731,52.246331,On or near EXCALIBUR CLOSE,E01032976,Northampton 029F,Suspect charged
a5ffb7eee408916205801228c9c41e7bc265bdf75a4c0d58ab35f2d30c27a672,2013-09,Northamptonshire Police,Northamptonshire Police,-1.160668,52.258674,On or near CHAPEL LANE,E01026992,Daventry 007D,Local resolution
d34545a42f189eae3e6c80ef395686844961c3a4e725aad923757f074cea5cc2,2013-09,Northamptonshire Police,Northamptonshire Police,-1.150231,52.255875,On or near HAWKE ROAD,E01027013,Daventry 008D,Local resolution
52ead9819de357232edda0ddc2314f62b7c31c615c4c5b232f0c9aae70660b20,2013-09,Northamptonshire Police,Northamptonshire Police,-0.862787,52.252045,On or near BRITON TERRACE,E01027170,Northampton 012C,Suspect charged
5ffba2e66c2bedf46f0ef8831c4cd564204623ca21dc5015be9abba72acfbba5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.830472,52.276535,On or near SADDLERS SQUARE,E01027245,Northampton 004B,Suspect charged
a96c6f4c9df6eafc44ad621898365b1bb0b8faa6c643c21ba25ece2fc82479ce,2013-09,Northamptonshire Police,Northamptonshire Police,-0.903666,52.232724,On or near TOWCESTER ROAD,E01032979,Northampton 021F,Suspect charged
72da182b37cb65b641d1fb4d5a44ed64529c22cc1c79f5ad4635ca83aaa7fd82,2013-09,Northamptonshire Police,Northamptonshire Police,-1.169231,52.268507,On or near ARNULL CRESCENT,E01026986,Daventry 007A,Suspect charged
49f0e12875f46406fa061f817f8dc28ae3bba0d13196278b226acc2d82a7701d,2013-09,Northamptonshire Police,Northamptonshire Police,-1.175338,52.249733,On or near WAVENEY CLOSE,E01027007,Daventry 008A,Suspect charged
b3df9c654cf12ebca6df3dcb3ef9d0d5aa7af935bb3b865f500058cd4b78abaf,2013-09,Northamptonshire Police,Northamptonshire Police,-0.725784,52.399263,On or near ANGEL YARD,E01027110,Kettering 007B,Suspect charged
71dcdd1f1e35912509d4d348178279e540f8ea3256369317227b68fb730d8e06,2013-09,Northamptonshire Police,Northamptonshire Police,-0.720432,52.391707,On or near LONDON ROAD,E01027113,Kettering 007C,Suspect charged
372fc79b3617d1d9cd98d82f43efe325c29e5f5d16a5673a9207d9f6bdbef1b3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.701412,52.488410,On or near EVEREST LANE,E01026949,Corby 005A,Suspect charged
e8b836c5df84e377b5279b4b0c43177dc2e5db8b3a1aacba86d342ef463e2942,2013-09,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Suspect charged
b157020b2f5dceb5f1f7f804cc611289245ddbaee1bc4262202d6a9130601ec1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.701412,52.488410,On or near EVEREST LANE,E01026949,Corby 005A,Suspect charged
adf5d1413732b215165b334da8c74d59e82d5aacece44e200c65aa544a00faeb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719181,52.292688,On or near Petrol Station,E01027309,Wellingborough 007A,Suspect charged
061c4821b05310be7ee8042454a6a46c9cf721f92be7e178994a6ff5511b7d05,2013-09,Northamptonshire Police,Northamptonshire Police,-0.941655,52.255269,On or near Petrol Station,E01027207,Northampton 019A,Suspect charged
a3645562788b0860bfb4cfe87dfea7808eabdc0eae61a4733fecdd80bc098f0a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.724826,52.394758,On or near THE GROVE,E01027113,Kettering 007C,Suspect charged
1d60e93e5c6f8f733a93c9f49df753eda2810b0fcd7c978853a472884dc7019c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.684400,52.355061,On or near RIVERVIEW,E01027102,Kettering 011D,Suspect charged
24e4eaaac481043e1d41416c43cf64f1ef458e9a9ccadb24957aeeedb91ee010,2013-09,Northamptonshire Police,Northamptonshire Police,-0.710700,52.388787,On or near Further/Higher Educational Building,E01027099,Kettering 008D,Local resolution
b4a21c8c1bf233411cbaa269e2b7b27b45c6844326419dd989aa4403e0c486f1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.710700,52.388787,On or near Further/Higher Educational Building,E01027099,Kettering 008D,Local resolution
851620400934e2caf56c49f9e7767ecd58a0bcf51ee51d7f31d2233d2638dea1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722181,52.478144,On or near SOUTHBROOK,E01026966,Corby 006E,Suspect charged
01b6a7ed0e4466f9fd743fc535af0746bcc1db0f59d450c45425cd466cda77e6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.710700,52.388787,On or near Further/Higher Educational Building,E01027099,Kettering 008D,Local resolution
a5c7069af8235681840f915b825d19ab5ab6551389bba7d8328457c791413b50,2013-09,Northamptonshire Police,Northamptonshire Police,-0.729526,52.403556,On or near FIELD STREET,E01027105,Kettering 006A,Suspect charged
800c69e787ac4884e7e147a3ce71f3a99e45d6375421d307c383e15511e945de,2013-09,Northamptonshire Police,Northamptonshire Police,-0.596988,52.297548,On or near PECK WAY,E01027062,East Northamptonshire 008B,Offender given a caution
00ebcbb3e48f8e9189df531366b852b7df9f2979bd46e6e38bbf9b93b497211f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.879022,52.247264,On or near ABINGTON AVENUE,E01027132,Northampton 022A,Offender sent to prison
8b32db031b867ff0d7b131daa03e0da5acc48be6e92a83934c6c5b54205e08c4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.548896,52.316612,On or near SAWYERS CRESCENT,E01027035,East Northamptonshire 007B,Offender given suspended prison sentence
932765cad26646df9f9fc9b89a9262f945db5fc919dac67f561c44f6fb2ab8da,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719588,52.408672,On or near SALISBURY STREET,E01027079,Kettering 004A,Offender given community sentence
