Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8b1d2d2efdb104e154773820bd2a260b1bc48150bb5aabd092da1dc51820d4e9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
8a71aa0f515b27249917566ad0cc3505628c0802793f6cd8ebaedeb7ccf1dc1c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
d9cd03d5a318ab4c4961903570a1bc90f28010e30d75aa59d6a7f227ad3ed961,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.273976,52.626311,On or near AVENUE ROAD,E01026835,Norwich 009A,Investigation complete; no suspect identified
0d18ddec9aefff93f9cd3f14d42305c6822a1574aa94d2542a42ba6335f05f0d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.273682,52.645134,On or near DOWSON ROAD,E01026828,Norwich 002A,Investigation complete; no suspect identified
71290ddb193882a3b13f70e1a1e9348727185992eb5f81802661b191daa8f389,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.052188,52.950164,On or near OLD WOMAN'S LANE,E01026741,North Norfolk 004A,Investigation complete; no suspect identified
eb7ee8b3c0c1acead6efa5071cf6bd05d4e2ac766b195f99fd9f11d413751862,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.297449,52.930035,On or near Parking Area,E01026735,North Norfolk 003B,Investigation complete; no suspect identified
d85a7530e72daf877fb486d2622a9bd51a533f86e53c8b1b994a7f67a19367a9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.266416,52.656945,On or near SAMSON ROAD,E01026531,Broadland 011B,Investigation complete; no suspect identified
b67c76e2e4f63a83a00556b97611cab68a9bd8b05091caf15b42ecbe9e636596,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.098359,52.901441,On or near ELSDEN CLOSE,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
4a952a5fe65cbec93d6397e96588c356f5dda1e7694667434365e03fc27d3a08,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.233781,52.607002,On or near CHURCHFIELD ROAD,E01026659,King's Lynn and West Norfolk 016A,Investigation complete; no suspect identified
d02455bd2ebdbe2479251f8ed6fcd446434cbddd159e5fd14f13b125f7edd25f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.287803,52.619929,On or near IPSWICH GROVE,E01026855,Norwich 011D,Investigation complete; no suspect identified
d0bd04b7585016caa43c3304ac82695f6eb1693269b3d1ee29ab355d21396d8f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.298269,52.636078,On or near WILLIS STREET,E01026823,Norwich 007B,Investigation complete; no suspect identified
19ab8ad3b9002820655572f34c7bdeb032b1c890c98dd78a1b81e4a0376cd373,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.288945,52.931126,On or near HOWARD'S HILL,E01026736,North Norfolk 003C,Investigation complete; no suspect identified
aadb9be4d083c38288e1504795236e2cc9cb22e12afd747b63a2d5aee8135fcd,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.410925,52.710071,On or near WALPOLE WAY,E01026724,King's Lynn and West Norfolk 014E,Investigation complete; no suspect identified
5d49048753133c78a185e1a8292b1cb9832ea43adff04183607bdadbad67a469,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.485485,52.618994,On or near HIGH WAY,E01026512,Broadland 014E,Investigation complete; no suspect identified
733e55041488777b307432db563d9f65c99d71bb9aa7bdad030d304c52f2127e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.933427,52.436811,On or near FOX GROVE,E01026439,Breckland 014A,Investigation complete; no suspect identified
7d4a1d0cce31ec63696f4efb04358413c2e4646983e22cd7c47eabda8d750613,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.096864,52.374885,On or near DENMARK LANE,E01026891,South Norfolk 015D,Investigation complete; no suspect identified
1edc6c351b0ce675cd849c28b2e89ed673a4a3083b9ea45ccdc6d472544431e7,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.162943,52.770623,On or near HIGH STREET,E01026523,Broadland 002B,Investigation complete; no suspect identified
a3b04c3a2f5b3d59217fe0bb0c632ed6a12db3b0e9353394066bbfd97d444854,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.713010,52.686261,On or near SEAGULL ROAD,E01026627,Great Yarmouth 001D,Investigation complete; no suspect identified
e6d47b40bf1d0364d9d0c363c154d447f1ad7e857ba735f8340b744bbc358d1e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.305261,52.621179,On or near KING STREET,E01033441,Norwich 014D,Investigation complete; no suspect identified
d2006b993d67feedcfdd3edba6555e1f33b18add7eb4d804f1b58a7a8d8a395a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.277127,52.656784,On or near A140,E01026530,Broadland 011A,Investigation complete; no suspect identified
1abd38d96d9f0c5834984ba0b70bf00d86a3577412bb355f24997b9e57dfe0a5,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.729731,52.601662,On or near KING STREET,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
c5cc4a83aa28afda3f24b82aab451212cdd958f536bef6aabd9d4368274c08d2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.536216,52.778709,On or near TOWN ROAD,E01026786,North Norfolk 013D,Investigation complete; no suspect identified
fd7f921023bf8b0a6a51478a9703d2b73df1dbd70b303e4a0371cd803b239857,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.191735,52.689092,On or near BROADGATE,E01026564,Broadland 006C,Investigation complete; no suspect identified
d76089f5e2701c3ac4b627784362ad1f75afd7d3361ed76ecf9abb0370b8874e,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.397297,52.744498,On or near WINFARTHING AVENUE,E01026706,King's Lynn and West Norfolk 011F,Investigation complete; no suspect identified
4ceee7ffef7bf7807a1f2b4ac64af4cf2f952f4886ca11e4a7acd0c394ca044a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.709474,52.689601,On or near FAKES ROAD,E01026607,Great Yarmouth 001C,Investigation complete; no suspect identified
86a1b3cafad54951cc11c9f69adb6d3b14f5291d22dc938ed7ff4e008060f262,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.820777,52.572376,On or near FROST CLOSE,E01026488,Breckland 009C,Investigation complete; no suspect identified
de4d72d32b0fc7706e487defdf569da2fd7aaef063ca779b7065c7bfda5bbd2d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.358107,52.629278,On or near PRIMROSE CRESCENT,E01026575,Broadland 016B,Investigation complete; no suspect identified
69a0c42a03320da4f29070e07a2fe211d0a23d7bf1a66ee91a14cc10100c96d8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.285375,52.927816,On or near MIDDLEBROOK WAY,E01026736,North Norfolk 003C,Investigation complete; no suspect identified
5f57a9c51f3c1383c8f4c50ea6518234e485f5ef45755c309c2cce96c498423a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.089056,52.905092,On or near Supermarket,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
7cb3e64a4e9890b8d676dbffd25d6f04f1a0242e70afa919570e6eedcde83582,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.381047,52.558480,On or near Park/Open Space,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
f285c31465b274c7a8ca4aaf59166678ab0dc9dd10afb0b91af87545c3eb42ce,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.312109,52.627319,On or near ETHEL ROAD,E01026850,Norwich 015C,Investigation complete; no suspect identified
8bf43de0f5f428257b3eb364a160240e20725da76678c5d4989364a588c6f7f7,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.421469,52.756883,On or near ORCHARD LANE,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
6cc514419549e0ce2771aab2971439d92ae2736a7059fa25194735a6a957b6d0,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.022759,52.482106,On or near RAGG'S LANE,E01026421,Breckland 013A,Investigation complete; no suspect identified
1d2f59cab22f88bc7ba8056552971e580ecc403012618a1842332a9bde1d85ae,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.339127,52.642056,On or near BARCLAY GREEN,E01026803,Norwich 004A,Investigation complete; no suspect identified
d6426ac9f90f336e5aaee5e6f52387f8403981c08a4b00353e8dbcaf1f266bca,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.301966,52.618635,On or near CLYFFE COTTAGES,E01026816,Norwich 013A,Investigation complete; no suspect identified
ffe0ad95bc27fa113ec976d70381785e2cd1b751af710896fabfe41aa5bd9811,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.114997,52.374677,On or near SKELTON ROAD,E01026888,South Norfolk 015A,Investigation complete; no suspect identified
c58da4f7bc118a24f130b122a9e6402d6133513c253f90481f1fd0031e810ae3,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.006362,52.510790,On or near HOLLY ROAD,E01026422,Breckland 011A,Investigation complete; no suspect identified
249dac8df80068d3a8d399f2f6ee8471df9f80507ad2ad7edadff04b78cbb341,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.237072,52.645199,On or near SMEETH ROAD,E01026684,King's Lynn and West Norfolk 013A,Investigation complete; no suspect identified
642796b31be96c58bd23b84ee5d5222c5ea03ea725350a8f76aa6ac86a44aadf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.191377,52.534756,On or near Park/Open Space,E01026897,South Norfolk 011C,Investigation complete; no suspect identified
2d7fc86514015399f0f6fd7eb598e062b29fde7bccb285beca71f8f02af5361c,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.084072,52.624334,On or near NORWICH ROAD,E01026947,South Norfolk 004C,Investigation complete; no suspect identified
c009fa987c5de6ce2392fddded3c16f9a5a002ba63c07862ebb1c922a326f1cf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.123043,52.377496,On or near SYCAMORE WAY,E01033539,South Norfolk 015G,Investigation complete; no suspect identified
917cad632209a8eeb9a80955abfa736e9f31d867f9d6cfaf5efdb26a1dba1d2a,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.488138,52.943123,On or near Parking Area,E01026683,King's Lynn and West Norfolk 001D,Investigation complete; no suspect identified
ffe23ec10447341caa2818bfce2245fb3e3928fc3ec1ce21df50facc80968c33,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.285012,52.645971,On or near VICARAGE ROAD,E01026829,Norwich 002B,Investigation complete; no suspect identified
485eb8177b85662eff542d252149adf51e549cd5b99743812fc8eb43977f838d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.271965,52.633634,On or near HELENA ROAD,E01026840,Norwich 009F,Investigation complete; no suspect identified
fd31da2c04c99db586bc714a663e940b6bca4a349bdfa91b995330d66ab0eb28,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.302678,52.640632,On or near SILVER ROAD,E01026841,Norwich 003A,Investigation complete; no suspect identified
447ae2a2a264dd677ba7ce0d473cd749f05a325a61d684931433e213b089f0bf,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.316129,52.660321,On or near ADAMS ROAD,E01026555,Broadland 012C,Investigation complete; no suspect identified
87402656d6cbbe8f63a034a10992037df34ba3000e240e8cac92de9b1c852481,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.271663,52.644623,On or near POSTLE MEWS,E01026828,Norwich 002A,Investigation complete; no suspect identified
4c9089b52171c31159474de3301f7e449464fb93b015a9b977e5e7c4defe84ba,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.254251,52.629976,On or near EARLES GARDENS,E01026868,Norwich 006F,Investigation complete; no suspect identified
a153685ce6c19bbf4b2177d008a8e8c60b87992585ff9f823f2a8b19bd694f72,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.747125,52.414274,On or near KING STREET,E01026468,Breckland 016A,Investigation complete; no suspect identified
395327f98d4e689d0405054090643141402bc13e4eda8b17a050be290ea87ca9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.122885,52.369433,On or near CUTHBERTS MALTINGS,E01033541,South Norfolk 015H,Investigation complete; no suspect identified
5e9efdfde510e1a64ebb4ad721dcbcbed8ae057203c3f1ab12bf6baa97155201,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.303625,52.638294,On or near MORLEY STREET,E01026848,Norwich 015A,Investigation complete; no suspect identified
7e50f472adf3e3019facc2c8534d4df76e142284e366cd7509981350ce555f5f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.287822,52.622150,On or near ST STEPHENS ROAD,E01026855,Norwich 011D,Investigation complete; no suspect identified
57aeb899e2612a2a8ee7de4a6a0644c9df3684e97ade29e4ea99621dd97109ef,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.182506,52.684286,On or near GRASSGATE LANE,E01026720,King's Lynn and West Norfolk 013D,Investigation complete; no suspect identified
509060bf57c761bb481f915de4ed2e296c2253ecb8082f5fbe554af2d52736a2,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.727820,52.606813,On or near REGENT ROAD,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
a329a9f663c8ce8da051c68c8c1b4d207fc384f525d0f37fde3fc9069020f622,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.689534,52.647289,On or near CHURCH MEWS,E01026455,Breckland 007A,Investigation complete; no suspect identified
44ae8339e7d1fa834b50bec8137db9310622d3b9065074db822f0f356445633f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.308888,52.624000,On or near Supermarket,E01033441,Norwich 014D,Investigation complete; no suspect identified
54e2a51150f880c36d6b24b7e3fb4862f9bc465989184ad01900192748538509,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.087405,52.904883,On or near CARPENTERS COTTAGES,E01026743,North Norfolk 004C,Investigation complete; no suspect identified
da8892cd972674fe10fa666b142bd7d70474ad99d151e3186b7037047e02d9a1,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.846497,52.779030,On or near COMMON DRIFT,E01026442,Breckland 002A,Investigation complete; no suspect identified
f3cc4c4b49d4f81fef89d2f4b84c7a8d5e987f4caa4b7fa979f7241b985756c3,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.033269,52.588496,On or near HARDINGHAM ROAD,E01026910,South Norfolk 004B,Investigation complete; no suspect identified
09cc579ee23ad9297646fd62c3473482a83fb5a73aa5337df60d264efd7127b8,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.730200,52.573124,On or near LOWER CLIFF ROAD,E01026631,Great Yarmouth 010E,Investigation complete; no suspect identified
c0e464e99ab90c99460dbce5f6410eea50f353458bf7794a213c02710e77c259,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.342165,52.636727,On or near FURZE AVENUE,E01026571,Broadland 015C,Investigation complete; no suspect identified
23cf6728f5a1e52830bfe763535f9864dbe86b88d36339b46c7de05634662f33,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.289821,52.638346,On or near BAKERS ROAD,E01026831,Norwich 002D,Investigation complete; no suspect identified
398cb777d3e544db12ed14e4162d7f48fcb25d93d7c587a4f5ac08e967d36b0f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.396439,52.819420,On or near ST NICHOLAS ROAD,E01026753,North Norfolk 010A,Investigation complete; no suspect identified
ab7cd708a68495fed77ff29b4412a98152c265eaa38cf48bbeae312bd69ff1ad,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.282713,52.658311,On or near JUPITER ROAD,E01026530,Broadland 011A,Investigation complete; no suspect identified
da560af72500c19f8324c7fd51e2774a05a3f4eda08e118f64160786607b0ac0,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.381239,52.571787,On or near CHURCH ROAD,E01026929,South Norfolk 008E,Investigation complete; no suspect identified
80b0b0c12975658eb6f2d2548dbc4b5dade1d9f4ab0f5980d051f7eb621cc597,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.342165,52.636727,On or near FURZE AVENUE,E01026571,Broadland 015C,Investigation complete; no suspect identified
39e4e413b5a9b32c7a7b4f90ae28f883a24636076712f9fed23f9f4deebfc03f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.302641,52.628968,On or near PRINCE OF WALES ROAD,E01033438,Norwich 014A,Investigation complete; no suspect identified
c9876a02afe1f26839e16c8f4c15b6258bc4e991155184bd0d173a74c9d23b42,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.019568,52.517432,On or near SURROGATE STREET,E01026449,Breckland 011D,Investigation complete; no suspect identified
d48c49c692c16c9c4fc7775afb5e42a172480baf556b94909c824133c4e53fc6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.338447,52.642839,On or near GRAHAM SQUARE,E01026803,Norwich 004A,Investigation complete; no suspect identified
38e216b0d1c346f31c1fbd3535019e749fc94e6fae3ec6c18b2c7bc4a195eae6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.299752,52.639275,On or near MARLBOROUGH ROAD,E01026841,Norwich 003A,Investigation complete; no suspect identified
5adb2835ae6d08f5d9d7f469a725a3e7c8bb01777a9badf14e8527b067b5447f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.301229,52.621399,On or near FOULGERS OPENING,E01026822,Norwich 007A,Investigation complete; no suspect identified
17103b12488421ff28ce2f72f8b632195bb582d5e82476e8002825f0bca064c6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.339604,52.643463,On or near REDFERN CLOSE,E01026809,Norwich 004G,Investigation complete; no suspect identified
ef67a869d4822941193b4b456c5fb45da120968fc9f1c3568eb5db10c16d7303,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.488761,52.941024,On or near CLIFF TERRACE,E01026683,King's Lynn and West Norfolk 001D,Investigation complete; no suspect identified
877c42343778222fb13e001e00e0a37d6a82608bf077625edd98b29a4bf7f8ab,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.410179,52.627178,On or near MILL LANE,E01026509,Broadland 017B,Investigation complete; no suspect identified
ed570936b3d6162ae135688d7ecc71d20390b9d4544390fd97626a92453d7b78,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.730602,52.574218,On or near PIER WALK,E01026631,Great Yarmouth 010E,Investigation complete; no suspect identified
36affe2ab3852f502a7b69f9a6ccd315538c19ace7b21c78cf184b5b2ec1bc0a,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.237337,52.639109,On or near BEECHENO ROAD,E01026793,Norwich 005C,Investigation complete; no suspect identified
01242dcf213e3979188065dc482b6e50247fd27c5dd2263c655c1a1de78e814d,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
67c7ee7a948f934256f739be1af9ac397cc0b56719414967788859c8dde1d349,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.726744,52.606154,On or near Parking Area,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
0bdd474d41986fcc90d365780495572e275c551cafab6dffce9d8e8873e96bd9,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.250454,52.795011,On or near PENFOLD STREET,E01026499,Broadland 001A,Investigation complete; no suspect identified
5cbc072826aeecc78de41450109ed995c1a53639076713d3ae443aedaad04d21,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.304300,52.643717,On or near VIOLET ROAD,E01026844,Norwich 003D,Investigation complete; no suspect identified
03e6c76a0e5623a2ab07fe07768c91d57116b80d138a0077c157b7e9f754c47e,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.728182,52.608295,On or near MARKET GATES,E01026597,Great Yarmouth 005C,Investigation complete; no suspect identified
b6dfd2cc99539c912233c3328ddc7459a7983c846437f18cb7b230f383ac7989,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.481061,52.537367,On or near Parking Area,E01026911,South Norfolk 008C,Investigation complete; no suspect identified
05634cc45d952ea3ea136232c13292f07a7fafef8672529dd3d270da64bf1590,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.285114,52.623080,On or near SARAH WEST CLOSE,E01033434,Norwich 011G,Investigation complete; no suspect identified
c61b9c266deca189f9ca7e28b5cc79452291f05ae77a24e66443f5e976b4aaf6,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.273743,52.653271,On or near CIVIC GARDENS,E01026832,Norwich 002E,Investigation complete; no suspect identified
01c2b3a8752f32f99835206b750a878ea11092a58c6d739f1fd2f988e3ea6d72,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.700545,52.815418,On or near SCHOOL ROAD,E01026695,King's Lynn and West Norfolk 002D,Investigation complete; no suspect identified
e4b169435f459bf51f13de06e49787122ddc42396f6484f7fadccddd9116a0a2,2015-06,Norfolk Constabulary,Norfolk Constabulary,0.749413,52.416298,On or near Supermarket,E01026469,Breckland 016B,Investigation complete; no suspect identified
8c871e46c36754c6e018cfdfd679eb88ccdda038dd52253b93ffd5e326c48b22,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.244787,52.628923,On or near SHEPHERD CLOSE,E01026861,Norwich 010D,Investigation complete; no suspect identified
8ee475d5609208f67cb8fe5d1c9bf3c91b8e2aba69cf4654402ccc5dd723edbc,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.103001,52.723825,On or near HEATH CLOSE,E01026524,Broadland 002C,Investigation complete; no suspect identified
34417fcae276d7c16c60c1927f3684790790eb7fd0dda80bfd4c4b8e5a585d3f,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.725412,52.613599,On or near GARRISON ROAD,E01026596,Great Yarmouth 005B,Investigation complete; no suspect identified
0938e003a70345589a9e4584f1c5eb7695cde0bd94529d69c5c3f909642c72ec,2015-06,Norfolk Constabulary,Norfolk Constabulary,1.733230,52.599554,On or near NELSON ROAD SOUTH,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified
