Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4879db89cab99fba947a54f1585ab228b9cf2c560cf05f5cfb4d05c555cf4dfa,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224907,51.979681,On or near OPENSHAW WAY,E01023644,North Hertfordshire 008A,Suspect charged
b8a3a234783d930de902cbb8dc2bc2e49837df2003b4f33f9dd68954b2c15129,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.371286,51.710685,On or near STRATFORD WAY,E01023732,St Albans 020D,Investigation complete; no suspect identified
be4367f2175140832cf457416ff0a1f0e45faadb58d9b7fcbe142c144f091fb2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296412,51.724883,On or near Supermarket,E01023706,St Albans 018C,Investigation complete; no suspect identified
bf9c5e30b2a312a383594c50b36526c97b02f6d8cb9da9cab73baf657998551b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470464,51.760871,On or near SUNMEAD ROAD,E01023399,Dacorum 010C,Investigation complete; no suspect identified
e091da4e97b155e2d714a310380486b97bf9a1cc5d0a902e746af8e4d5ce45b4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.057903,51.713890,On or near JACKSONS DRIVE,E01023325,Broxbourne 009C,Investigation complete; no suspect identified
9f31bec0ef421b6969501824680b71896884820e5c59a775b2922f9ca981e14a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.057903,51.713890,On or near JACKSONS DRIVE,E01023325,Broxbourne 009C,Investigation complete; no suspect identified
c7d98db58a272548a3fd7293e11f4f0b008feaffc7e850844e804cf8bb2d1f92,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220894,51.777482,On or near OLDINGS CORNER,E01033311,Welwyn Hatfield 010F,Offender given penalty notice
e854057f79b7c63101da9b31a1d4b5f50a19a85b11a216922473b4cc3f187417,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.163650,51.917291,On or near APOLLO WAY,E01023773,Stevenage 003C,Offender given a caution
8be585d589295d9640c72984e42c26143c7cfad8bba3a927ac3e7f4708f4ca1d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.214665,51.975048,On or near BALDOCK ROAD,E01023643,North Hertfordshire 009E,Suspect charged
435164d54864814147d366e39e877186ef049a5d3231a2ea299c296009287b49,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202301,51.969663,On or near SWANSTAND,E01023641,North Hertfordshire 009C,Suspect charged
d9e157b18f3f59f49e7e6944e3f4569fde398fe2b59c7fe4b3c88d0d376bcfcd,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194224,51.795554,On or near BASSINGBURN WALK,E01023957,Welwyn Hatfield 007D,Investigation complete; no suspect identified
0d761867a22f5ef46e9a329ef83b1e49ae46585557055e529d101dde35e3d366,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459737,51.754176,On or near EASTBROOK WAY,E01023351,Dacorum 015C,Offender given a caution
a5a8954fbe63125774b8b5a734e5f9d656b6ea84031304a5ff6bc590183931d0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192259,51.790659,On or near HYDE VALLEY,E01023939,Welwyn Hatfield 009A,Offender given penalty notice
45b958b3a6d8017ef46deee65bfc2e72d03e3d88dcc99390c89b077eadfccf92,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192259,51.790659,On or near HYDE VALLEY,E01023939,Welwyn Hatfield 009A,Investigation complete; no suspect identified
317c0fbf0333cc8ee38eca08b0d93f2fbeaf67b48ca26f5b8a47fee62bd297a2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465432,51.762244,On or near ALLANDALE,E01023401,Dacorum 008A,Investigation complete; no suspect identified
ed80a53568f46191622a829fe99eaa0b723585e20275ce297c93227c609c7ebc,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396197,51.655385,On or near MARKET PLACE,E01023860,Watford 009B,Investigation complete; no suspect identified
67d20364ed848dfa84d00afbcd03d18992a45e3898abe2cd67d0cb68c4256a9c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334265,51.740892,On or near COTTONMILL LANE,E01023741,St Albans 017E,Investigation complete; no suspect identified
fed2ed06d39c61de385904c041ef908f9136834bc5af163bfd7eb4f60640cad4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Offender given a caution
2e0ecb48c317eb8524a1414da4e538c396151d951845dcf480f1807398b78851,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168107,51.884243,On or near OAKFIELDS CLOSE,E01023765,Stevenage 012C,Investigation complete; no suspect identified
8a829ddc0d4ef8c6ebb6349620b0a52598a14508624bb32df5e1f89f51d3ccd1,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.084017,51.799484,On or near GEORGE STREET,E01023470,East Hertfordshire 014A,Offender given a caution
f97f81ca7fe6c4d2a1afee5b50a0fffbb99913d9898ace6af08b1e073eac87f9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272676,51.667625,On or near CROWN ROAD,E01023537,Hertsmere 006D,Offender given a caution
b836e7f720d6e653a95d35fdc917f3540792d2d036c48e278ad599e24d91d245,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.101513,51.800406,On or near Supermarket,E01023487,East Hertfordshire 015A,Offender given penalty notice
c6d9530dfcb5ef9dc990e0cff387e6842cc14db7125387a2e4393ad3fda7457a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.309979,51.743512,On or near THIRLMERE DRIVE,E01023682,St Albans 016B,Suspect charged
e72bad481bcc95c3683f33ba71f88dc6ad46af1d69879cf78aff04bcbf8c471e,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194367,51.903721,On or near CROSSGATES,E01023758,Stevenage 008D,Suspect charged
de8ae51916fbf0317d0462b156f615766d3fffa33060ffb38fb336e119c69a4b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276718,51.954941,On or near DUKE'S LANE,E01023602,North Hertfordshire 010B,Suspect charged
d5e34cbbc7e798b35c3eb0bc8b217257328d4c495012121b6fd4feba2c080bb9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349889,51.752550,On or near Park/Open Space,E01023743,St Albans 014B,Suspect charged
2153d7cc3b651416ddf4e7d480f188e910dd7f39468211f958a745d647c99974,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227748,51.992915,On or near ORDELMERE,E01023635,North Hertfordshire 003A,Investigation complete; no suspect identified
94734ffbaed0bc3bbb98fb3b51f355e24344ba2062dd959cc9fc874a764a83a8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398844,51.665618,On or near Pedestrian Subway,E01023861,Watford 009C,Investigation complete; no suspect identified
2c0f13f79146b7881d1331553370bff8a70a314a616a19e9b6cf2d64ed1ec11b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397342,51.657766,On or near Pedestrian Subway,E01023859,Watford 009A,Investigation complete; no suspect identified
654d12c644ba6ed059f2808bb2b8a5ac8344fe992168974bbeaf4523cb039150,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.300553,51.807066,On or near HIGH ASH ROAD,E01023749,St Albans 004D,Investigation complete; no suspect identified
f348fc0db2c72d9c4d5d05d695d68b887e753317eb09f165fb5b713110392ef6,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.027671,51.716380,On or near CHESHUNT WASH,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
9998e82f7934ae4cdab1ebaab6f80d9dff8a7fc62edd2752bc4c2506068f94c5,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470921,51.745617,On or near CEDAR WALK,E01023388,Dacorum 019C,Suspect charged
7b2fe54903b2351ef4316d3e08f0dbd4f1901d667323ad7dfff4c517dde1ce33,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245723,51.977232,On or near CAMPFIELD WAY,E01023650,North Hertfordshire 007B,Investigation complete; no suspect identified
51ce41b68df7c16c51ea3e8fb16c8b8c2a01e024e0d0c296b2d298ff933be136,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,0.166122,51.867153,On or near LONDON ROAD,E01023441,East Hertfordshire 005D,Suspect charged
7f3dc82ee764ac1377be38915c36ddd11057d5c59a0770bd2fc5dd43c79411f8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158757,51.873817,On or near NORTH TERRACE,E01023450,East Hertfordshire 004B,Offender given a caution
d612453ee9a275a2027abd80c35c8fadf2e8d2c431fcc984372439052b348b4b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,0.158757,51.873817,On or near NORTH TERRACE,E01023450,East Hertfordshire 004B,Offender given a caution
5e6a9048a3949933fac3c1864c1a998cc3ac9dab4ca2759764e8ee41b5e006fa,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451812,51.776209,On or near TAMAR GREEN,E01023395,Dacorum 007C,Investigation complete; no suspect identified
b3352b519749726fae738212bf8d367616ad68e32b1c156dd33f320378ba5887,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186913,51.988786,On or near SIMPSON DRIVE,E01023589,North Hertfordshire 004C,Suspect charged
24ee2d174683f8a533040422014776456e20c39ab19ba58d91708a86742095f2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431768,51.698730,On or near ROSEHILL GARDENS,E01023831,Three Rivers 003C,Suspect charged
a24e7855b577c9faac794c17579162dce706e8b7a26019ffdbf55a83eb0508fc,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078285,51.799229,On or near HARTHAM LANE,E01023470,East Hertfordshire 014A,Investigation complete; no suspect identified
fea16dbd9050fad2c5fcbe67ef8b2c6b3489ea8885b868baf4c1169da0af8792,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206893,51.700603,On or near MUTTON LANE,E01023570,Hertsmere 002D,Suspect charged
76b7d99200156c9011d53d625cf3948cc926d6a890ee63f801d199cda60437c6,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414503,51.649079,On or near TOLPITS CLOSE,E01023867,Watford 011E,Suspect charged
44d6ee4d9820ee7fe0d0c3e93865a4b31a33dc563afbae9af8496cd107739b57,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396197,51.655385,On or near MARKET PLACE,E01023860,Watford 009B,Suspect charged
96d8c4091cf8945ebaf6ec514a0b6be8f4e7b164d5c51334669fe204bdb507a3,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.660695,51.793503,On or near CROWN ROSE COURT,E01023426,Dacorum 002D,Offender given a caution
e038b7c92017d5d0d67cff67077d993713aaf4b12e60b3707059609be818b62b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.660695,51.793503,On or near CROWN ROSE COURT,E01023426,Dacorum 002D,Offender given a caution
6511150e824bbf91db46e25ce6fed124c879466d937b8ea876f2ce26d2bbf47d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270335,51.953652,On or near NIGHTINGALE ROAD,E01023601,North Hertfordshire 010A,Suspect charged
df2b7af5a085d9b876f7dc4e002094c86d39797050c6f6b21496a568605072e4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270335,51.953652,On or near NIGHTINGALE ROAD,E01023601,North Hertfordshire 010A,Suspect charged
3191f0cff2789f6e2c0bc15073962c699b38347d080b1bb10328554eb52d194f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.005515,51.774412,On or near WALLERS WAY,E01023318,Broxbourne 001C,Investigation complete; no suspect identified
bb0aef1703a0ec3f729caca5ae3722fc94d0a7ae0c67af60ae5d2c35bcd57af2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174323,51.805021,On or near CLAYCROFT,E01023913,Welwyn Hatfield 004B,Investigation complete; no suspect identified
d9fad54d0da222988da8c5ebbe349366a630a8656fb2e4c473e51cae0d53a2eb,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028181,51.704312,On or near GREENALL CLOSE,E01023298,Broxbourne 010B,Suspect charged
2cf7b6cf38f141f3e82df9c3d44aca81b28c82d70b16486aee9d8047a7d72848,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028181,51.704312,On or near GREENALL CLOSE,E01023298,Broxbourne 010B,Suspect charged
9d4e9d60c8e527d7064fd63b2800a7696d922aa31157e6ea0b287ea56869f7f6,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028181,51.704312,On or near GREENALL CLOSE,E01023298,Broxbourne 010B,Suspect charged
145b79b9a99a50811298253793d2a3c440e6e83c1598fce912e5d3d1e6765bc0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201368,51.898028,On or near Supermarket,E01023786,Stevenage 011D,Offender given penalty notice
ee189d6cc0e8d92cd736c3e4c992271ae5e1fd7d695323b2c1f269d229913c1c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277603,51.947428,On or near Shopping Area,E01023616,North Hertfordshire 012F,Offender given a caution
0ed1de06cde8e11dd45b24fd79aa66567e0c02ab93323de51f9800ce1bee84a7,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Offender given penalty notice
4d7c65f436e5890b4240e8bbe7adb0c314a444f0afc63ce7f906d2b9af48a5ab,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398370,51.642143,On or near LONG CROFT,E01023883,Watford 012B,Suspect charged
19afb44a4176fb9bb8aa3043ef2b3cd6005b210fe3b9eb17b10ab31cdda740ec,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278825,51.947437,On or near Parking Area,E01023616,North Hertfordshire 012F,Offender given penalty notice
284e86b3054658722cfd0187549b6f54873b85701e2e1daa1bf714d363b64f3b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340630,51.824885,On or near Parking Area,E01023688,St Albans 002D,Suspect charged
dc7f122f6d2a3e93c9c4a799030208c08cc64cd4b89a42079f8127a71ca36be1,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190143,51.801157,On or near SWALLOW END,E01023958,Welwyn Hatfield 007E,Suspect charged
f154cc4b4e14bcc4de8c562ef3a6466e3e7ec7fceb807dece19a35a318e30d14,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.042025,51.816012,On or near PAGE HILL,E01023515,East Hertfordshire 013C,Suspect charged
b8e24591b3055db82dd5c42c104fcdc390c473aa7d531252ee79657172e7efd4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334942,51.750451,On or near MARLBOROUGH ROAD,E01023727,St Albans 012B,Suspect charged
9ee4aea82a568587ba5adb598b624a203060412c3945224efdb5f4a087844fe0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334942,51.750451,On or near MARLBOROUGH ROAD,E01023727,St Albans 012B,Suspect charged
185d813e809d7361cd10eef44bf18f3b9ab396c7435efa522b1bcc0ff948db45,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279655,51.957672,On or near BALMORAL ROAD,E01023603,North Hertfordshire 010C,Suspect charged
d91567707030042af197a49895f980e723d77d82d72c442f5dc01738c9297a76,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221956,51.773335,On or near LONGMEAD,E01033311,Welwyn Hatfield 010F,Suspect charged
b531a6325e96c511ef128965a332cf711a900904637151c5ba3833623b5318ff,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241763,51.764551,On or near Bus/Coach Station,E01033308,Welwyn Hatfield 010E,Suspect charged
b549294fcd658b1263e6c82aa690cd8edc9d2419252c77701c394f98fbfbf936,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.273577,51.948061,On or near MOUNT GARRISON,E01023609,North Hertfordshire 013D,Investigation complete; no suspect identified
a2b00a383cc554070a8e26c25afe963c3dc5c8941902a7f15cf5b1ea13ee1017,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.016861,51.945212,On or near Supermarket,E01023466,East Hertfordshire 001D,Suspect charged
d72f93509bd81e396287177473f559a180dbfb0196999ba3b5b0f1509a4effd9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032888,51.814925,On or near THE BOURNE,E01023514,East Hertfordshire 012C,Suspect charged
06baec2f14d65823aa89d4f9ec173cdf49c285e492559cd5a08838accfce56a9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389746,51.692596,On or near LINGMOOR DRIVE,E01023905,Watford 001B,Suspect charged
14950c9e7e9dabe75949856fb8c93c085f5ac94e36dcd7ff7cab2f0467fc7323,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Suspect charged
e613ba298c59be7573cecb7809b2e4a2f48b0439c94d7778d57bd17786511933,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456626,51.731520,On or near HERON CLOSE,E01023414,Dacorum 020E,Investigation complete; no suspect identified
3a5a7a28abea2fe3062bde724cd7253cb5b0201ee9d127bb8a1286e061fd78c3,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.387679,51.651411,On or near Supermarket,E01023860,Watford 009B,Suspect charged
d8790d5c4ff759f9e2319c3a56ce12f82065979bf79285aff8df050cabdcb3b8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192259,51.790659,On or near HYDE VALLEY,E01023939,Welwyn Hatfield 009A,Offender given a caution
9d44db05fc34b9f8658d7b93c7d754f330141097bece4671e4b19b389760a69c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336975,51.751505,On or near Shopping Area,E01023727,St Albans 012B,Suspect charged
76ed091971429933bd33c12a2000b0e36fb60af0599bccb88dcf1839c91b0aee,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.078186,51.809064,On or near BARTLETTS MEAD,E01023472,East Hertfordshire 014C,Investigation complete; no suspect identified
7a5fdc3219f36c9e1c5a2f63f2dbfa2877609a8cc055a16dcf4a3bb5bb59df7f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269251,51.951199,On or near WALSWORTH ROAD,E01023601,North Hertfordshire 010A,Investigation complete; no suspect identified
a5474c535e75bf1c57997d504247250f04cc1c20d46ab1598ad38990819f06bc,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453437,51.765989,On or near TITAN ROAD,E01023402,Dacorum 008B,Investigation complete; no suspect identified
736131364e451995ec267f0337d83d659aacf7da6c581b5cea508e16f7cf2ab4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344843,51.741149,On or near WILSHERE AVENUE,E01023737,St Albans 017A,Local resolution
827052844573f77e4cb6533ec0e87b28da0fc88db00948c899516fe28f5ebc25,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Offender given penalty notice
6de87208bb19ecb106e453801896f380a63bfc9f9e97f37b03532079380c6981,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389072,51.643499,On or near CEDAR ROAD,E01023885,Watford 012D,Offender given a caution
c299a306d6fab9496f7890173bc6cccc42ca52ee4eb9f2342c2071eef3638f49,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044276,51.708997,On or near THE MEAD,E01023310,Broxbourne 006D,Suspect charged
0b012ecd7f7c59acf0b4b35b70ec282427605d1ff818d8e7854ef03ea595a81a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195190,51.791712,On or near Supermarket,E01023957,Welwyn Hatfield 007D,Suspect charged
8bbd5b7c8dd8f6a86b81660a314bb2036947900e57ee7ea3cb4aba22cecce1b7,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035385,51.691025,On or near LAMBTON AVENUE,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
1cee41ffaf7bec401317f8e1580c27819fed6e26dd880b17ab5674adc473dbda,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397741,51.661206,On or near ST JOHN'S ROAD,E01023861,Watford 009C,Suspect charged
b8fdbc206278af641cf83a6d9b84dcb367828a40cbc8461a8096392f4a37c02c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188917,51.914167,On or near Pedestrian Subway,E01023781,Stevenage 006D,Investigation complete; no suspect identified
02d723aca56d029d3e7d685d961723de96157ad6a82369a5e12acacab216d32d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Suspect charged
11cdd78b16e538ab63b8fdf47e0f0b08480c651409cce14ba5bdfa644888f7e0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284981,51.664973,On or near ALCONBURY CLOSE,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
c508c6fcbf5e8286a18e4cd2ad87d96970cb8b228ded7e5cbe28796ec5de1efe,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458522,51.760481,On or near WOODHALL LANE,E01023403,Dacorum 008C,Suspect charged
9c64d2939744744c542c3edac2fcc5d675a3b31fd0d7ba0b4fd90275b2e54a2b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394056,51.627616,On or near LINCOLN DRIVE,E01023844,Three Rivers 012D,Investigation complete; no suspect identified
e9684e6599aad0ff3ab4b6b7a22271f6cc4e5afe319cc4a4c286c05574ffe6f2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399090,51.670118,On or near VICTORIA ROAD,E01023856,Watford 006B,Suspect charged
626cb5adf58ed2746faa8442c8467c61205a5790cd3ff0f590eadde83fd940d5,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460286,51.755487,On or near ADEYFIELD ROAD,E01023351,Dacorum 015C,Suspect charged
f4469cc4fc0fd3e5559d592923962fec39a2b26392307f26346b847f1bfd9f2a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.396664,51.660589,On or near Shopping Area,E01023859,Watford 009A,Investigation complete; no suspect identified
7a92b4fea41faf01846dc1b921d1be4f25b14f3363a1b8a751c0d884554b988c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.255590,51.668200,On or near WELL END ROAD,E01023544,Hertsmere 009A,Offender given a caution
4fc72b5955c12cbfdeb6288982ec4c2143c23132055cbbb1174324735e931f3b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400722,51.699310,On or near BLACKTHORN CLOSE,E01023904,Watford 001A,Suspect charged
abbf5972664db4bb041375d8c862b3dbc838c095757c2ff6a71eda940aaec90b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.287454,51.719402,On or near COLNE GARDENS,E01023704,St Albans 018A,Suspect charged
1f95838314e111df917f5f14b5f0a1b4b1b1f6fe9fad56b9384c66b922b0a18b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445711,51.713689,On or near WATERSIDE,E01023406,Dacorum 022A,Suspect charged
9020c21a9f5a59285b1700c5c9782c16b915dcaea21c67a9a0ac8b592fe5ea92,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192691,51.895854,On or near ABINGER CLOSE,E01023755,Stevenage 008A,Investigation complete; no suspect identified
73651f5497878deb2b11d3729fd492d13ad7e2d58218d8749023e4c593e8ebc9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076597,51.796629,On or near MARKET STREET,E01023478,East Hertfordshire 017D,Offender given a caution
ab7a484169951026c61b74badd6bc00736b0acef1f7ec739b3567e53395fbc1f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253999,51.650156,On or near CARLTON CLOSE,E01023547,Hertsmere 009D,Investigation complete; no suspect identified
d098413ce199a68e52d893efb37fe4d67a277af6836ec9b6231b716d81a4c7de,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335151,51.756182,On or near ST PETER'S STREET,E01023676,St Albans 011D,Suspect charged
792f62f94ad8e74a3d7a87aff53867371a7f730834e389d5351e9954dd781575,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353859,51.766480,On or near Nightclub,E01023722,St Albans 006A,Investigation complete; no suspect identified
e7c5f0f4354b3541352e2fd959190812caa5e785e94b74f4579f76a4899d1281,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025317,51.814861,On or near TRINITY ROAD,E01023519,East Hertfordshire 012E,Investigation complete; no suspect identified
d28d4f07059e27e9fb13cb0437d0c893ddd626d0d9a0c131dcc25bf64227dfa1,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023939,51.811879,On or near NURSERY GARDENS,E01023512,East Hertfordshire 012A,Suspect charged
ba0da7cf058adc48cabe6439dedadce3d4fb602e5fbf89185df74c8656a670da,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015020,51.814786,On or near WOODLEY ROAD,E01023513,East Hertfordshire 012B,Suspect charged
f8953dfdd7c277f470f9cae272ab4bc2a18790a3989b9477cc295511083de7b6,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400967,51.661996,On or near Pedestrian Subway,E01023861,Watford 009C,Investigation complete; no suspect identified
01d0075e9d7ae972b93dd9fb693d3e56bb1b4dad8f1f20c65bbfd6eb12817370,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076597,51.796629,On or near MARKET STREET,E01023478,East Hertfordshire 017D,Investigation complete; no suspect identified
c175b54bfe78842d9bb202edff9b8ae5e46367f2f23912ca96a7dd738d4dcdf2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.353859,51.766480,On or near Nightclub,E01023722,St Albans 006A,Suspect charged
82860a3ffd354a01bedb3c8eea7567865720243406330d23c1a6db9ca37e5dce,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294275,51.959773,On or near HINE WAY,E01023613,North Hertfordshire 012C,Offender given a caution
d3387763d08a5bc844112ec207a1d99c6d3e344a019e819013dcd7804a58d810,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219751,51.987066,On or near DAISY COURT,E01023633,North Hertfordshire 006D,Investigation complete; no suspect identified
f07a7b258a83a69e81a8eb9dc24de263be46259297e89c3bc4f2f01ef6f6a7b2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.294275,51.959773,On or near HINE WAY,E01023613,North Hertfordshire 012C,Offender given a caution
35341a02a5867cd1158467d15ac5658461ad7a777da4ab32707bec01044e2b8f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031043,51.747056,On or near CHINDIT CLOSE,E01023289,Broxbourne 004A,Investigation complete; no suspect identified
a286af33742abde2b1c46515533e93a1ab6f54bf4c455d9f5785ad420b30b7bb,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.239272,51.978377,On or near ROSEMONT CLOSE,E01023649,North Hertfordshire 007A,Suspect charged
9cec1bf1bf0a90afae86d4ba59ada711e266d49097becd25f501e436a821ebca,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.405496,51.627268,On or near LONGCLIFFE PATH,E01023827,Three Rivers 008A,Investigation complete; no suspect identified
