Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f1cd479613d16034bba7ed1308c2d0eb61737e8d9219d82ce00265bdd4134023,2015-07,Durham Constabulary,Durham Constabulary,-1.552855,54.554312,On or near HELSTON CLOSE,E01032546,Darlington 002F,Investigation complete; no suspect identified
053df4b9caaec7eee20f2f8eedd61ce22d1e4df298c1398257070d0234f29bed,2015-07,Durham Constabulary,Durham Constabulary,-1.548696,54.526293,On or near BRUNSWICK STREET NORTH,E01033483,Darlington 008E,Investigation complete; no suspect identified
18b5eab781a2da2ee0e54262b9edd7337621f813acb1daf2f587aef66d879e03,2015-07,Durham Constabulary,Durham Constabulary,-1.548053,54.527180,On or near HILDA STREET,E01033483,Darlington 008E,Investigation complete; no suspect identified
5d0ec6db7618f3655a1536439e6b475f398c828d96b3d26bd1b1a578e74de2b5,2015-07,Durham Constabulary,Durham Constabulary,-1.551336,54.537752,On or near ALDAM STREET,E01012349,Darlington 004A,Investigation complete; no suspect identified
3f137497a7e5a5d91e15c9bc2010dd794c3f08ebaeb69a729c44faf1151d36c2,2015-07,Durham Constabulary,Durham Constabulary,-1.554389,54.531356,On or near ELMFIELD STREET,E01012354,Darlington 008C,Investigation complete; no suspect identified
b25b5b260119f9ebde83a1a75c5791862bae253882381a9a651638e87d67ce63,2015-07,Durham Constabulary,Durham Constabulary,-1.555843,54.531217,On or near ELMFIELD TERRACE,E01012354,Darlington 008C,Investigation complete; no suspect identified
66d492087109a803da83ac1454146e7ed7749859918b7936f0afe8fcfccb2727,2015-07,Durham Constabulary,Durham Constabulary,-1.557618,54.511336,On or near HUMBER PLACE,E01012358,Darlington 014C,Investigation complete; no suspect identified
24ece6f262d218743b7149515ae050d2ea24561dfead5d1953a54b40b6536dc5,2015-07,Durham Constabulary,Durham Constabulary,-1.553579,54.523390,On or near FEETHAMS,E01033484,Darlington 008F,Investigation complete; no suspect identified
61b2fb3a48f024faf08459b6db09d574c848405a3db484084e1233d62f3440a4,2015-07,Durham Constabulary,Durham Constabulary,-1.522026,54.545018,On or near SUNNINGDALE GREEN,E01012329,Darlington 003B,Investigation complete; no suspect identified
17e79e276f59fb6cf0c698d6fc241afad2817b5e2a96eba72b8369d2c2042143,2015-07,Durham Constabulary,Durham Constabulary,-1.593268,54.522038,On or near EDINBURGH DRIVE,E01012336,Darlington 011A,Investigation complete; no suspect identified
4761bbe5a2b8c7a1317def05bd99eb83e36013d7475cae71fa9140837751ff5d,2015-07,Durham Constabulary,Durham Constabulary,-1.437326,54.585832,On or near TOWN FARM CLOSE,E01012366,Darlington 001D,Investigation complete; no suspect identified
546cf97719758f197d292f72266b17c14fa0a1ec042c5f5fdc7c39d0c4006a04,2015-07,Durham Constabulary,Durham Constabulary,-1.538499,54.522121,On or near RIDSDALE STREET,E01012306,Darlington 012C,Investigation complete; no suspect identified
3df351d1a628b06511d5c9aa383b479ffd9a60a78384f3d0ab9166f0bc964d1f,2015-07,Durham Constabulary,Durham Constabulary,-1.555737,54.523919,On or near Shopping Area,E01033484,Darlington 008F,Investigation complete; no suspect identified
95d34c67822388473e15755be8aa5e93dab52153c545601aa25bf54fbe184a32,2015-07,Durham Constabulary,Durham Constabulary,-1.608858,54.570376,On or near Parking Area,E01012366,Darlington 001D,Investigation complete; no suspect identified
8e4697620871a99cc2d41dbe8ef57a3867f62839166e455b2da140c7999deeea,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
f91c0fcaf554bd5ed9197a033960591c8bae2752d36797d03c32e8eb4142befd,2015-07,Durham Constabulary,Durham Constabulary,-1.578905,54.533528,On or near Supermarket,E01012313,Darlington 006E,Investigation complete; no suspect identified
508320a981ec3e0f495b89a4c0a2613515ebed5541ab692912d4a00e1b73e319,2015-07,Durham Constabulary,Durham Constabulary,-1.549570,54.514236,On or near CLIFTON AVENUE,E01012358,Darlington 014C,Investigation complete; no suspect identified
a1c5cc2e238ee812240d2f7b5a85e834da1aced9c9c0f9f5e9109b070c6cf309,2015-07,Durham Constabulary,Durham Constabulary,-1.725254,54.629722,On or near STAINDROP ROAD,E01020896,County Durham 057D,Investigation complete; no suspect identified
da897629fd40fc0d797c6e4169c9a51ecad56613fee3841ecc5e42960155363e,2015-07,Durham Constabulary,Durham Constabulary,-1.553252,54.527865,On or near Pedestrian Subway,E01033484,Darlington 008F,Investigation complete; no suspect identified
5336cc600a7761584a6c8c00bff47031ae951ae08f4ec0b902a2b39a1abdffc1,2015-07,Durham Constabulary,Durham Constabulary,-1.556783,54.522845,On or near BEAUMONT STREET WEST,E01033484,Darlington 008F,Investigation complete; no suspect identified
43a044a2514ad9d6b3c7dd7bd538acbad43ffc3e694f84159a4d392f4d1fa323,2015-07,Durham Constabulary,Durham Constabulary,-1.547894,54.527539,On or near UPPER RUSSELL STREET,E01033483,Darlington 008E,Investigation complete; no suspect identified
0b5b876425eaf5c5bd5ded286d589a485533821c15e0e2a5f1f696b22a5736e8,2015-07,Durham Constabulary,Durham Constabulary,-1.561765,54.539480,On or near HENSFIELD GROVE,E01012309,Darlington 006A,Investigation complete; no suspect identified
c10316daa0449159b17defcf01ee571f1ec9fe3406fe5f0e1065e97de001b88b,2015-07,Durham Constabulary,Durham Constabulary,-1.549305,54.522889,On or near PARK PLACE,E01033484,Darlington 008F,Investigation complete; no suspect identified
223bbb07102383e4e83cdf45987b5928d3553620ba95ae3a516fef087f07be9c,2015-07,Durham Constabulary,Durham Constabulary,-1.577574,54.535240,On or near MOORLANDS ROAD,E01012365,Darlington 007D,Investigation complete; no suspect identified
ed3710a2699e84f3aceb0a4e664c60a6855593c4539c0d563f414e0666e2bea1,2015-07,Durham Constabulary,Durham Constabulary,-1.601982,54.541057,On or near MARRICK AVENUE,E01012314,Darlington 006F,Investigation complete; no suspect identified
a4dfa6775ba5e42f582d8f4523536e73134cd5d10e038470d8be7b6699758919,2015-07,Durham Constabulary,Durham Constabulary,-1.532788,54.533880,On or near THROSTLENEST AVENUE,E01012307,Darlington 009A,Investigation complete; no suspect identified
562dea6d44b6329434452c5bd8ff2830ac0e13d5cf994fd3b4455065f5674aa0,2015-07,Durham Constabulary,Durham Constabulary,-1.551530,54.542633,On or near CUMBERLAND STREET,E01012350,Darlington 004B,Investigation complete; no suspect identified
1d069ee6fae431200745e24b828d13fe30654b34db182ab14ce072de00ec7b52,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
50693e4133f829c450d357f7396497f2fdc9ea5e1d8d1fe19a150632e2badc17,2015-07,Durham Constabulary,Durham Constabulary,-1.594656,54.526950,On or near Supermarket,E01012348,Darlington 011D,Investigation complete; no suspect identified
b926fefd95fbb5c5064002a17673871ff343552f6b0f1bb3ba24351b6c36d4e5,2015-07,Durham Constabulary,Durham Constabulary,-1.522274,54.515830,On or near FIRTHMOOR CRESCENT,E01012319,Darlington 013C,Investigation complete; no suspect identified
cb3a77cb9cf9c4d9d083b6463df9b91bbf59688015330bc676931c56a4a97e84,2015-07,Durham Constabulary,Durham Constabulary,-1.601824,54.538180,On or near SHERBORNE CLOSE,E01012314,Darlington 006F,Investigation complete; no suspect identified
b026b81265ad8aa0dcdd2ef78bc1a70c785b87dfba62aa1895636c49d0fd9fd1,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
edf9238cbc6b67f76835783315d9b47d9151751df8c6f29c1ea1286e7276429e,2015-07,Durham Constabulary,Durham Constabulary,-1.523647,54.514604,On or near INGLEBY MOOR CRESCENT,E01012319,Darlington 013C,Investigation complete; no suspect identified
9752dc6876bb1595208b1489ace527186e1a4aaf22177997bbbaf7e48f36fdaa,2015-07,Durham Constabulary,Durham Constabulary,-1.516896,54.522557,On or near Shopping Area,E01012343,Darlington 009D,Investigation complete; no suspect identified
1e5954c063088af77d738d68d7986c2cb7b4561539b2b5699de61b31c59a82dd,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
e599a6c04bf738ac8e47d32b3eb11efba723d7be5036085efedbcd830aa55206,2015-07,Durham Constabulary,Durham Constabulary,-1.556042,54.524244,On or near Shopping Area,E01033484,Darlington 008F,Investigation complete; no suspect identified
23fcdd85fe40fea60d7bad870f1d82d763409f5f9369c1ce63c07c17c921f5b5,2015-07,Durham Constabulary,Durham Constabulary,-1.519715,54.543014,On or near WHINFIELD ROAD,E01012329,Darlington 003B,Investigation complete; no suspect identified
76480d65b0fce0307a3da9f489d0bc9c391329fac94a3f6edcc7e7427e7d7548,2015-07,Durham Constabulary,Durham Constabulary,-1.522026,54.545018,On or near SUNNINGDALE GREEN,E01012329,Darlington 003B,Investigation complete; no suspect identified
350d7fcbac1464de28294e42149e29bcb74ac640c7e8d09b7bbee2671bc5a870,2015-07,Durham Constabulary,Durham Constabulary,-1.596750,54.538631,On or near AMPLEFORTH WAY,E01012314,Darlington 006F,Investigation complete; no suspect identified
ad6dbee04483e0378dbff3c9ff85ede6ba59706ecff9e88859aca3631cab8903,2015-07,Durham Constabulary,Durham Constabulary,-1.468924,54.517854,On or near MOUNT PLEASANT CLOSE,E01012344,Darlington 015C,Investigation complete; no suspect identified
e4436f20d316dac4d29ec8918f3e9ad06338c1aeb3cc84de5c2c0fedd17f6406,2015-07,Durham Constabulary,Durham Constabulary,-1.571753,54.517003,On or near RAVENSDALE WALK,E01012361,Darlington 011E,Investigation complete; no suspect identified
1349665bc5dbf73ded76ac2b7ac22edf9f043917a6ca07f133302292cb08aae3,2015-07,Durham Constabulary,Durham Constabulary,-1.505091,54.772810,On or near THE CRESCENT,E01020731,County Durham 027F,Investigation complete; no suspect identified
3ef068ed225828cdef9aa32634f2e2782ecdc4b0cdc16f4c904c4705863bbe48,2015-07,Durham Constabulary,Durham Constabulary,-1.566953,54.773361,On or near Prison,E01033197,County Durham 030F,Investigation complete; no suspect identified
76361e9b86ebcaeea92fb49f058cb11a61d5218fc6fc273101bfebaa30626d21,2015-07,Durham Constabulary,Durham Constabulary,-1.585664,54.793646,On or near BEECH ROAD,E01020711,County Durham 023C,Investigation complete; no suspect identified
0247e38359849ceac4981db587c5c521ddc3a81d14702bd887a844fff2d83b35,2015-07,Durham Constabulary,Durham Constabulary,-1.574728,54.762712,On or near Parking Area,E01033221,County Durham 030G,Investigation complete; no suspect identified
15c0cf680de62e144d766f2bcce8204a09ead1c1c7750ae78b385b1bae4e9483,2015-07,Durham Constabulary,Durham Constabulary,-1.528815,54.781999,On or near GLOUCESTERSHIRE DRIVE,E01020682,County Durham 028A,Investigation complete; no suspect identified
f132f1e6383bc57e71230d020bb3218f4d8cfd7f69e9e12d92414df3c8240f68,2015-07,Durham Constabulary,Durham Constabulary,-1.461749,54.741460,On or near B6291,E01020695,County Durham 044A,Investigation complete; no suspect identified
e4682bb6eb105c87c1253f66787711aad1fe20f1cda4bada1cd2a48a8359a05e,2015-07,Durham Constabulary,Durham Constabulary,-1.508546,54.721187,On or near BOWER COURT,E01020701,County Durham 044E,Investigation complete; no suspect identified
74fdae4fd26dab3572ff876dbb4460fb34042b60cd09f0b1ce2ce403fdcf99f5,2015-07,Durham Constabulary,Durham Constabulary,-1.521175,54.736353,On or near BEAUMONT CLOSE,E01020697,County Durham 041C,Investigation complete; no suspect identified
800db72bd5ee7ca325fbee1416afb2afbef8a61590dedbe6646f813e71f38a53,2015-07,Durham Constabulary,Durham Constabulary,-1.588331,54.783689,On or near THE CRESCENT,E01020702,County Durham 033B,Investigation complete; no suspect identified
f22ce06a9ecceb31049827821767062ea5e8c453cb5c74179d6ab9ea41ee3182,2015-07,Durham Constabulary,Durham Constabulary,-1.579728,54.764689,On or near Further/Higher Educational Building,E01033221,County Durham 030G,Investigation complete; no suspect identified
7a273f6c38f6c8f4a3945ca3aa488f997822b8e941faaa8e91fe41c2b4f22ea5,2015-07,Durham Constabulary,Durham Constabulary,-1.501844,54.815671,On or near BENRIDGE BANK,E01020726,County Durham 027B,Investigation complete; no suspect identified
718f29197ceba09bdd4426d3aac8bd260576a6f326da8b4f88df5a9bb8d459c4,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
b464eabb4f76e71b44864b156008be9f65958bc04d81b3a8dcc1d7465f96ff0b,2015-07,Durham Constabulary,Durham Constabulary,-1.486847,54.790842,On or near ELIZABETH COURT,E01020725,County Durham 027A,Investigation complete; no suspect identified
d57d1d79101684bb481c24dc3a53156b1f421d44ae487272ab3006661b7cfa6e,2015-07,Durham Constabulary,Durham Constabulary,-1.441272,54.764337,On or near SPRINGFIELD MEADOW,E01020729,County Durham 027D,Investigation complete; no suspect identified
c76eeb11d9dc3b80ad18b2176e9570ea6ed00ad47990588e670ab793befb1616,2015-07,Durham Constabulary,Durham Constabulary,-1.576172,54.776305,On or near Shopping Area,E01033164,County Durham 030D,Investigation complete; no suspect identified
82a78460a749a15fed1bbf4a439f0d61744ee331945473705c70e4cc445642e3,2015-07,Durham Constabulary,Durham Constabulary,-1.579902,54.776390,On or near Supermarket,E01020703,County Durham 030A,Investigation complete; no suspect identified
26e51fe26d8ab5ff1212dda1a5b78689bebacbb0a3bf58ccbc5aa73c8e9591fd,2015-07,Durham Constabulary,Durham Constabulary,-1.624552,54.750987,On or near BRECKEN WAY,E01020685,County Durham 038A,Investigation complete; no suspect identified
1ca19a023a72401916f3fc45a4260817a09778db880599e86ce4a0a2ccb84143,2015-07,Durham Constabulary,Durham Constabulary,-1.488436,54.793077,On or near ST LAWRENCE ROAD,E01020725,County Durham 027A,Investigation complete; no suspect identified
37811f29b84122732ae44f46ee52e112886b54d5d3ad39721c8f86254f64ba52,2015-07,Durham Constabulary,Durham Constabulary,-1.472096,54.784308,On or near PLANTATION AVENUE,E01020725,County Durham 027A,Investigation complete; no suspect identified
155bbe4279062c363cc2e1ac8249be1d45a297fe9c8cf9cbae6bb68417bec4bc,2015-07,Durham Constabulary,Durham Constabulary,-1.575167,54.777236,On or near SILVER STREET,E01033164,County Durham 030D,Investigation complete; no suspect identified
648746d8313a1493bbe08b2a7cf637310c58f0e0310c240c32029d19358ebc36,2015-07,Durham Constabulary,Durham Constabulary,-1.557961,54.806803,On or near ROWAN DRIVE,E01020709,County Durham 022A,Investigation complete; no suspect identified
e82b60892fc6df26729b2b2b86c7d868a952635212838e82ece3a4c351315a01,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
44dac9870afbaaf5cf17c8cd77705f9f61c4fa4f49db981f210098faa6c50f85,2015-07,Durham Constabulary,Durham Constabulary,-1.538156,54.779563,On or near RENNY'S LANE,E01020693,County Durham 029A,Investigation complete; no suspect identified
6bae2e5faa2fcaa61667ec44e81ebd49e26568da0537672634fc63b947635242,2015-07,Durham Constabulary,Durham Constabulary,-1.504389,54.815008,On or near FINCHALE COURT,E01020726,County Durham 027B,Investigation complete; no suspect identified
68e627d41f9990048a6c716eac738b076a27e89c152f13d1905ea0a38ecb0bba,2015-07,Durham Constabulary,Durham Constabulary,-1.541275,54.775971,On or near Supermarket,E01020693,County Durham 029A,Investigation complete; no suspect identified
1c92a401ff715a245d9cbd18bc615fc1d1717b21d24aea87d43f8d4bb435fa2c,2015-07,Durham Constabulary,Durham Constabulary,-1.608222,54.759212,On or near HIGH STREET,E01020684,County Durham 033A,Investigation complete; no suspect identified
860bdc7f0bc74f8b76be23df040114bccdbb5066dfc345ddc07082149b598542,2015-07,Durham Constabulary,Durham Constabulary,-1.554221,54.525469,On or near Shopping Area,E01033484,Darlington 008F,Investigation complete; no suspect identified
10e2aa972273b7a29949c5bfd8069062075a1e51f94502db661dd0e1c9088d7c,2015-07,Durham Constabulary,Durham Constabulary,-1.552877,54.538180,On or near Supermarket,E01012349,Darlington 004A,Investigation complete; no suspect identified
7f9c80f484f33b6883d32435b212eb74788c00e4f057eb81b8f376f226d83247,2015-07,Durham Constabulary,Durham Constabulary,-1.558098,54.528485,On or near SUN STREET,E01012355,Darlington 008D,Investigation complete; no suspect identified
b663fd1944845e5faa5498d393ac682525216378c711b6c76713c792e9a6ab35,2015-07,Durham Constabulary,Durham Constabulary,-1.555164,54.526811,On or near Supermarket,E01033484,Darlington 008F,Investigation complete; no suspect identified
b434eeded88d78860cc1806b97fc6b8c192ecdc2e15788aa1221c04976b0dea4,2015-07,Durham Constabulary,Durham Constabulary,-1.563564,54.517253,On or near Petrol Station,E01012360,Darlington 010C,Investigation complete; no suspect identified
7da36e26c38dc06d7a6f09923c02f360759b0597e1a0ef1487db1cc069c3b7e0,2015-07,Durham Constabulary,Durham Constabulary,-1.548271,54.528376,On or near LODGE STREET,E01033483,Darlington 008E,Investigation complete; no suspect identified
cf5ccf6a27287b5872b8ce48832ff8dcda35f594bb4a01e04c9ce866e67fa488,2015-07,Durham Constabulary,Durham Constabulary,-1.537336,54.545779,On or near THOMPSON STREET EAST,E01012330,Darlington 003C,Investigation complete; no suspect identified
ad94b26bea876106ce80604d46ac70d1a37523c0962c6893aa40b04e1970d512,2015-07,Durham Constabulary,Durham Constabulary,-1.523841,54.513904,On or near MOORFIELD CLOSE,E01012319,Darlington 013C,Investigation complete; no suspect identified
c8754b4f0802be8c5c82a40e4d298ac802dba5b886046d9179b7c6aaae9d2e30,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
6177bfd21d21d80fbfacfc337fbe91e1ce79fcf9b2d0033f9e6620a0dd5b0e7a,2015-07,Durham Constabulary,Durham Constabulary,-1.519406,54.549582,On or near FOTHERINGHAY DRIVE,E01012328,Darlington 003A,Investigation complete; no suspect identified
568db9ecf32f0434d81d74e098b19838506b840a844e71671318194a91e65f1e,2015-07,Durham Constabulary,Durham Constabulary,-1.565752,54.532260,On or near HOLLYHURST ROAD,E01012355,Darlington 008D,Investigation complete; no suspect identified
