Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f0441be85a11ba2ff571eed34a272ebfdb3ecffab39242823f7b6199ea030aab,2012-09,Sussex Police,Sussex Police,-0.371093,50.824101,On or near GEORGIA AVENUE,E01031798,Worthing 005E,Investigation complete; no suspect identified
6a376cb1e191f428645677236c552d9f58ca3b872c4b7929d24dfb3104ddbe2c,2012-09,Sussex Police,Sussex Police,-0.377887,50.825518,On or near CARNEGIE CLOSE,E01031799,Worthing 008C,Suspect charged
c9408adb9a49ddbeef1a792d824a25dfabb270ea55a93165f5094b0745155500,2012-09,Sussex Police,Sussex Police,-0.377887,50.825518,On or near CARNEGIE CLOSE,E01031799,Worthing 008C,Suspect charged
3f02013032514b8a09a071e99c8a704fa5e95b45db2974215bb8f25224ca2309,2012-09,Sussex Police,Sussex Police,-0.381250,50.826410,On or near BALCOMBE AVENUE,E01031800,Worthing 004C,Offender given a drugs possession warning
7360f3bac3fc317ab2fa079a5467e4993c2f4fd10e6b49c49d0a706aeaa62e0d,2012-09,Sussex Police,Sussex Police,-0.378342,50.822646,On or near Sports/Recreation Area,E01031801,Worthing 008D,Investigation complete; no suspect identified
500b3d378b1662a43616eca5014702d7d14359606bcd9d48c89286f65ee7b479,2012-09,Sussex Police,Sussex Police,-0.375885,50.819797,On or near EASTCOURT ROAD,E01031801,Worthing 008D,Investigation complete; no suspect identified
434aecc5a3d72c5b7948fcc2a5f44e4fc5daec3583ba82e5d2d4b0fc5f590340,2012-09,Sussex Police,Sussex Police,-0.376167,50.818614,On or near Pedestrian Subway,E01031801,Worthing 008D,Offender given a caution
2f1fcb6101d6a17d5361307f66b4e274e0ee5bca7085f4bd47b2213ea4c793af,2012-09,Sussex Police,Sussex Police,-0.376094,50.821536,On or near NORTHCOURT ROAD,E01031801,Worthing 008D,Offender given a caution
807d658b805d84302890db6adb6ef1949cd38e931f4758a87bdd4cfbb2602f32,2012-09,Sussex Police,Sussex Police,-0.375885,50.819797,On or near EASTCOURT ROAD,E01031801,Worthing 008D,Suspect charged
2a0b2ea84fd414f3f3d38204fca82e011a3b88bd6d1b767890ee22e23cf2316a,2012-09,Sussex Police,Sussex Police,-0.376946,50.820738,On or near OSMONDE CLOSE,E01031801,Worthing 008D,Investigation complete; no suspect identified
179d929dcacd67a488cf8fc1a4a308b1864ce4f4e6a06bd90d9d1b20dd1b87db,2012-09,Sussex Police,Sussex Police,-0.374553,50.821775,On or near PEMBURY ROAD,E01031801,Worthing 008D,Investigation complete; no suspect identified
e148aa636cc6d0c17afc4542726b6fe1c8d5e742df9c23eea89252d4f3d3f58c,2012-09,Sussex Police,Sussex Police,-0.416694,50.815394,On or near BARRINGTON ROAD,E01031804,Worthing 013C,Investigation complete; no suspect identified
af4f116fb501ad45ff70099987a85c512723f9f5f0d3251dba9c2c17c24ba73c,2012-09,Sussex Police,Sussex Police,-0.416999,50.813932,On or near CLIVE AVENUE,E01031804,Worthing 013C,Investigation complete; no suspect identified
1f4ee66b5e0d0c0ab7a4039b7919be12d5929e4876c1cb139dbd9fbd4d88b886,2012-09,Sussex Police,Sussex Police,-0.414033,50.806796,On or near MARINE CRESCENT,E01031805,Worthing 013D,Investigation complete; no suspect identified
d0e17db351cae30a51a9bca018955d2109681956e878f99a96020b9aaffe8bb1,2012-09,Sussex Police,Sussex Police,-0.422793,50.815980,On or near MARTLETS WAY,E01031806,Worthing 013E,Investigation complete; no suspect identified
24cec3c1a5f49127dbd806c7e78903f00acf87fe5bed41f1aedb8d5d3f1ff69d,2012-09,Sussex Police,Sussex Police,-0.424618,50.817426,On or near Pedestrian Subway,E01031806,Worthing 013E,Offender given a caution
9ea1ab3ac086024b6ae4aace2741f0b119d39cea764c9454998a8e3a634188ac,2012-09,Sussex Police,Sussex Police,-0.387946,50.812572,On or near ST MICHAEL'S ROAD,E01031807,Worthing 010B,Investigation complete; no suspect identified
1aea80a35156172aae751d22e2b8f5351f1be7937f1beba4ca6f54ccd41c63fe,2012-09,Sussex Police,Sussex Police,-0.389095,50.811356,On or near HEENE WAY,E01031807,Worthing 010B,Investigation complete; no suspect identified
3098d71b79935355471bc477d8e11b300d052426e0c2166e5446762b8630f5b1,2012-09,Sussex Police,Sussex Police,-0.382623,50.809674,On or near WORDSWORTH ROAD,E01031808,Worthing 011D,Investigation complete; no suspect identified
07d87d5d974b1c14ae72a01df02c94713784ba0e1f984701a079eeca80559ae5,2012-09,Sussex Police,Sussex Police,-0.378796,50.809109,On or near WESTERN ROW,E01031808,Worthing 011D,Investigation complete; no suspect identified
63d27aeab92cc16a8c092de9d85a702e80cbbd461809345af3c837ea93cfaf6a,2012-09,Sussex Police,Sussex Police,-0.378796,50.809109,On or near WESTERN ROW,E01031808,Worthing 011D,Investigation complete; no suspect identified
4296c8a8a68c6695a9c5e3fbf7a4af172d976b8b751f65add1ab9561100ff139,2012-09,Sussex Police,Sussex Police,-0.380062,50.809027,On or near QUEEN'S ROAD,E01031808,Worthing 011D,Investigation complete; no suspect identified
5672f70c9f845d8f9a5eba7e5a62e6679a738b26f12be4cc2ff684e59d6f83aa,2012-09,Sussex Police,Sussex Police,-0.378742,50.810691,On or near ERISWELL ROAD,E01031808,Worthing 011D,Offender given a caution
563d0f72eeeadf56420db6eed20851cf653f88796fdb042978c8357eee5210c5,2012-09,Sussex Police,Sussex Police,-0.378920,50.810037,On or near Supermarket,E01031808,Worthing 011D,Investigation complete; no suspect identified
8346a3213473a499f1f6c6a0e6be73824cdbd1b1c9d3a2f6e191d487d825626a,2012-09,Sussex Police,Sussex Police,-0.385327,50.808228,On or near ABBEY ROAD,E01031809,Worthing 010C,Investigation complete; no suspect identified
d0680f0f1e1395410f3b661918de40d007823c9da5df477728d7eb77d5352ef5,2012-09,Sussex Police,Sussex Police,-0.389576,50.810562,On or near THE ACRE CLOSE,E01031809,Worthing 010C,Investigation complete; no suspect identified
f4ec035f57f0c243c1833c58431a704f3f8f3413b7c41aacc441e7f0682251f2,2012-09,Sussex Police,Sussex Police,-0.385327,50.808228,On or near ABBEY ROAD,E01031809,Worthing 010C,Investigation complete; no suspect identified
dbb3d46783dee7a23193e4bdc0f9dc7a9a0ac8d00c3205c0cf1a4adf60ebd161,2012-09,Sussex Police,Sussex Police,-0.384690,50.809020,On or near Petrol Station,E01031809,Worthing 010C,Offender given a caution
f57c6149f37284ee77f83d76503cceafc055353bcaac0134ec3bb32152349136,2012-09,Sussex Police,Sussex Police,-0.382123,50.808534,On or near BRUNSWICK ROAD,E01031809,Worthing 010C,Investigation complete; no suspect identified
fce6850034f7180417e6698e78dbbdfc5a6ae2e14af9ade7f1cf27ede91a6786,2012-09,Sussex Police,Sussex Police,-0.391877,50.818382,On or near SOUTH STREET,E01031810,Worthing 010D,Investigation complete; no suspect identified
baeaa95314510d2ed8575261f77bf183f83b68511df1dd12c0a96eced5e66694,2012-09,Sussex Police,Sussex Police,-0.384728,50.817366,On or near BROWNING ROAD,E01031810,Worthing 010D,Investigation complete; no suspect identified
3c3c74d8c8907034fe2671d7d89467414671dfdbe087a89d1accda50ad7b0ae4,2012-09,Sussex Police,Sussex Police,-0.390246,50.817496,On or near ETON ROAD,E01031810,Worthing 010D,Investigation complete; no suspect identified
0841636f2c294e712784a338e69215965e76b8c7032c5565f0e9d56b66dc1efb,2012-09,Sussex Police,Sussex Police,-0.384728,50.817366,On or near BROWNING ROAD,E01031810,Worthing 010D,Investigation complete; no suspect identified
6102f93828bb1fdb0c3d73925bb3bea4ccabda074344faaf91318f6fbe415e76,2012-09,Sussex Police,Sussex Police,-0.391877,50.818382,On or near SOUTH STREET,E01031810,Worthing 010D,Suspect charged
4d106fe8a900f22e19b0ff94595aa6ff41d5c7689ca7b936e0b72dd9a0154241,2012-09,Sussex Police,Sussex Police,-0.391877,50.818382,On or near SOUTH STREET,E01031810,Worthing 010D,Suspect charged
53e80144804538ffb0287a8fb4abc5d7e18d3f8b90341e469bbc311cc193fa2d,2012-09,Sussex Police,Sussex Police,-0.393176,50.818157,On or near TARRING ROAD,E01031810,Worthing 010D,Investigation complete; no suspect identified
8e8a9a6ba18eebebcde7978c50d4a50cbfd53965b93bfc7127132c2d6f640f57,2012-09,Sussex Police,Sussex Police,-0.384728,50.817366,On or near BROWNING ROAD,E01031810,Worthing 010D,Investigation complete; no suspect identified
b8b645831a8c2f74a71dea620bb67befd0765d0b4d1de3901d4dba783e30c345,2012-09,Sussex Police,Sussex Police,-0.389295,50.818337,On or near TARRING ROAD,E01031810,Worthing 010D,Investigation complete; no suspect identified
69fc2b5bb9ab317f6a34f2c77942b46f0dd3c91c275d1a0cf33b0d3351777a85,2012-09,Sussex Police,Sussex Police,-0.386330,50.814564,On or near MILL ROAD,E01031811,Worthing 010E,Investigation complete; no suspect identified
f2cfd5d8df64072f2824f241d510a5345cf5cfacd41562f891058a3171554b89,2012-09,Sussex Police,Sussex Police,-0.379364,50.812390,On or near TENNYSON ROAD,E01031811,Worthing 010E,Investigation complete; no suspect identified
9e50ebaed464d3c31eb792f29986104a9ce05ab834a593a480980f7620f38f55,2012-09,Sussex Police,Sussex Police,-0.379364,50.812390,On or near TENNYSON ROAD,E01031811,Worthing 010E,Investigation complete; no suspect identified
d7668fecc7d775a8f2e0f514b42d2a7ee0203a1accbd4ca03d47eada4c5911b4,2012-09,Sussex Police,Sussex Police,-0.396583,50.815263,On or near WEST AVENUE,E01031812,Worthing 012A,Offender given a caution
fb51b338460ef2f3950e5544d249846bfc233b0bf3b08e7429683f1d260d8c35,2012-09,Sussex Police,Sussex Police,-0.396583,50.815263,On or near WEST AVENUE,E01031812,Worthing 012A,Investigation complete; no suspect identified
b524833ce5acf5cf215d3506aa01665084a8f498b191730905aa6a12266799cf,2012-09,Sussex Police,Sussex Police,-0.395269,50.813015,On or near LANSDOWNE PLACE,E01031812,Worthing 012A,Investigation complete; no suspect identified
cff2069d6224e43b5105f4b55d5ef78f1eb37f07407bddf5d13ef49a8db17791,2012-09,Sussex Police,Sussex Police,-0.402032,50.813260,On or near Supermarket,E01031813,Worthing 012B,Investigation complete; no suspect identified
df846a68d2266709746a8eff7ff8ff004dd40f9096a5b00e7de1f72b83a467b4,2012-09,Sussex Police,Sussex Police,-0.401095,50.814084,On or near Parking Area,E01031813,Worthing 012B,Suspect charged
fea5e557c3a47ad188a57718f177c62686c62e6052fdcbc19e83324023567774,2012-09,Sussex Police,Sussex Police,-0.400255,50.807085,On or near ANSCOMBE ROAD,E01031814,Worthing 012C,Offender given a caution
2fce46ec834375019385c1242b1b15c843ed20c9380e96f7af78c86eacb9ce2a,2012-09,Sussex Police,Sussex Police,-0.401885,50.809229,On or near PHROSSO ROAD,E01031814,Worthing 012C,Local resolution
de458bde50f955c448fde0998ced6ae29a48f10e4889e4f7935e3c36b95b5921,2012-09,Sussex Police,Sussex Police,-0.407171,50.816595,On or near Sports/Recreation Area,E01031816,Worthing 012E,Suspect charged
de458bde50f955c448fde0998ced6ae29a48f10e4889e4f7935e3c36b95b5921,2012-09,Sussex Police,Sussex Police,-0.407171,50.816595,On or near Sports/Recreation Area,E01031816,Worthing 012E,Suspect charged
d0e78018e7d2ae991163f5b774bc54f8fdb7e51c158b9134545803604b5f1166,2012-09,Sussex Police,Sussex Police,-0.407538,50.815404,On or near WESTPARK LANE,E01031816,Worthing 012E,Investigation complete; no suspect identified
5aaa4a51de917edf88d9d25c667b0d057a2788e6032dadf6d98ff686be0fec1e,2012-09,Sussex Police,Sussex Police,-0.407171,50.816595,On or near Sports/Recreation Area,E01031816,Worthing 012E,Suspect charged
a47a481207f5cbf66e5312c1cc6363b510130509442f00103bbf19ddb080b58b,2012-09,Sussex Police,Sussex Police,-0.429535,50.828706,On or near SCOTNEY CLOSE,E01031817,Worthing 006D,Investigation complete; no suspect identified
974b4c18b20f985b0611ce4f251363d5bb246e75bcdb848a13ccaabe7f5b8f2a,2012-09,Sussex Police,Sussex Police,-0.427310,50.826860,On or near WINTERBOURNE CLOSE,E01031817,Worthing 006D,Offender given a drugs possession warning
c08cfc74bf06f5e3e06bbf73f9ddb64c09009de7745e7786222cdccb74b02649,2012-09,Sussex Police,Sussex Police,-0.429780,50.827316,On or near HARLECH CLOSE,E01031817,Worthing 006D,Investigation complete; no suspect identified
27f76aeba72ca895dffcd4459ddbac9661d972f90fe2437f5498110096db027a,2012-09,Sussex Police,Sussex Police,-0.413742,50.829635,On or near CHALFONT WAY,E01031818,Worthing 003D,Investigation complete; no suspect identified
21e3200e3468c8a20dba79c7b3fd5264b5e32d501668c4fcdd400eeaa204cde2,2012-09,Sussex Police,Sussex Police,-0.422122,50.832509,On or near Petrol Station,E01031818,Worthing 003D,Investigation complete; no suspect identified
8d60e2d8431df6e0c39ed2b963639f551e582e95de18f839be862474e021b00f,2012-09,Sussex Police,Sussex Police,-0.422371,50.832297,On or near FULBECK WAY,E01031818,Worthing 003D,Investigation complete; no suspect identified
8274a08cb46c70f1fbcad358354ac2d0dc96680f40a53ccbaa0471c3f87e4899,2012-09,Sussex Police,Sussex Police,-0.417361,50.828011,On or near HILDON CLOSE,E01031818,Worthing 003D,Suspect charged
6a5131dfe89e4a861fc4a0b85ce83ce06a3555a0191cf045b3e2f7f2cd683d2a,2012-09,Sussex Police,Sussex Police,-0.422371,50.832297,On or near FULBECK WAY,E01031818,Worthing 003D,Suspect charged
6cf6dfeeb3437082082b1c6ade6e5608b6ed921da12cfcf8fd6b39326e3a4d6a,2012-09,Sussex Police,Sussex Police,-0.422247,50.829229,On or near POPLAR ROAD,E01031818,Worthing 003D,Investigation complete; no suspect identified
1ac681a80af40302173ce21a7e934f0797ec0d8f5f51aa1170b9972b1b76cff8,2012-09,Sussex Police,Sussex Police,-0.412395,50.829140,On or near EAST TYNE,E01031818,Worthing 003D,Investigation complete; no suspect identified
b736982323d610e5df9ac0f9cf7662d28cc3a459c6a03d00d6c7350d7c7a091c,2012-09,Sussex Police,Sussex Police,-0.412395,50.829140,On or near EAST TYNE,E01031818,Worthing 003D,Investigation complete; no suspect identified
c7f745fad2e3032ed69ff7c0e47c02f8f5892e5361bb8555bceec113b2ac62f2,2012-09,Sussex Police,Sussex Police,-0.424335,50.827944,On or near WHITEBEAM ROAD,E01031819,Worthing 006E,Offender given a caution
570a32449531dd4604d4dd4e5a3af439945e7b2caeecea5b8385633486047333,2012-09,Sussex Police,Sussex Police,-0.424243,50.828131,On or near ROMANY ROAD,E01031819,Worthing 006E,Investigation complete; no suspect identified
55c0f4254de022699cbae35e5bb7ac035c9cf2b599926219d179253da5d91e7d,2012-09,Sussex Police,Sussex Police,-0.433571,50.829021,On or near SAXIFRAGE WAY,E01031819,Worthing 006E,Investigation complete; no suspect identified
53f4468024c76a1920c8c3a900f7a5250ec996e9e2b30057a098848f7251b86f,2012-09,Sussex Police,Sussex Police,-0.433236,50.828001,On or near MEADOW SWEET CLOSE,E01031819,Worthing 006E,Investigation complete; no suspect identified
661e45c72902b0ae9a59c0cecdf65dd5661a700fabfc28dc6f01e4342791ea6b,2012-09,Sussex Police,Sussex Police,-0.394235,50.846077,On or near ASHFOLD AVENUE,E01031820,Worthing 001B,Investigation complete; no suspect identified
4618416e223c5c0c6fdbd3ff6e9bfb0c2c73d38cdd771c23411aa49d7ef416f9,2012-09,Sussex Police,Sussex Police,-0.397457,50.848640,On or near Supermarket,E01031821,Worthing 001C,Investigation complete; no suspect identified
3fa148e2ffa23f307d4eaf91b8a857c2deb90a43cae9199dda75dc25fa7eb2e7,2012-09,Sussex Police,Sussex Police,-0.397353,50.847919,On or near FINDON ROAD,E01031821,Worthing 001C,Offender given a caution
6bc6e9109b5437290b99032ec5e7e8e5bb56049658ac22c11dafcd56eba54fe0,2012-09,Sussex Police,Sussex Police,-0.399079,50.850200,On or near Petrol Station,E01031821,Worthing 001C,Offender given a caution
2fc217390d4d13e437ba52dec6ba1676675327b4f67252b0406749347b25232a,2012-09,Sussex Police,Sussex Police,-0.397353,50.847919,On or near FINDON ROAD,E01031821,Worthing 001C,Offender given a caution
55a5ac23e5284a8075d143b48106a9000e4a5d89476b4588f029b20a2852f45a,2012-09,Sussex Police,Sussex Police,-0.399079,50.850200,On or near Petrol Station,E01031821,Worthing 001C,Investigation complete; no suspect identified
63bd2d3f5fb7f6c8e1abab2bfc0299958570bb832fddef9b5b182fd139501b2d,2012-09,Sussex Police,Sussex Police,-0.391286,50.837637,On or near PARK CLOSE,E01031822,Worthing 002A,Investigation complete; no suspect identified
0c5975cfdb705fa3ebf676ce03fa86d0385def7fa66c1f82d1f0271c4d8bc00d,2012-09,Sussex Police,Sussex Police,-0.385449,50.833941,On or near WARREN GARDENS,E01031822,Worthing 002A,Investigation complete; no suspect identified
06fb1f9008ab01e245f814020ce8163eab9cfd0d50c7f56e34801899467d6afe,2012-09,Sussex Police,Sussex Police,-0.387439,50.834715,On or near SHIRLEY CLOSE,E01031822,Worthing 002A,Offender given a caution
2bba87e7cd94ea24216c68d12b9c4d9beb7188dbc217d40436d805b3c83376e1,2012-09,Sussex Police,Sussex Police,-0.387439,50.834715,On or near SHIRLEY CLOSE,E01031822,Worthing 002A,Investigation complete; no suspect identified
ad1332a157dea40ab9d1acf8ee22b9ea09a269650b488421d6d0977bdc05bfef,2012-09,Sussex Police,Sussex Police,-0.388098,50.833303,On or near SHIRLEY DRIVE,E01031822,Worthing 002A,Investigation complete; no suspect identified
cd5c07aa23bb219a0a24a034875cff5f9824b021c5e04271430cfa7a842c5329,2012-09,Sussex Police,Sussex Police,-0.364897,50.834411,On or near SOMPTING BY-PASS,E01031823,Worthing 004D,Investigation complete; no suspect identified
a53a0d02682991f7936d4dc21e40c17cb4010462da945fed7bb4c63ef2ff5a9f,2012-09,Sussex Police,Sussex Police,-0.378683,50.836150,On or near Sports/Recreation Area,E01031823,Worthing 004D,Investigation complete; no suspect identified
8c2494bbc3c509c96fc3b858b29237a649bb4c50bf730d01105dea235a2d89c6,2012-09,Sussex Police,Sussex Police,-0.367560,50.837461,On or near Sports/Recreation Area,E01031823,Worthing 004D,Suspect charged
582daf8441e61fa06ba45fa754e2513d6bab685e76f6868c058372dc30e93f61,2012-09,Sussex Police,Sussex Police,-0.378683,50.836150,On or near Sports/Recreation Area,E01031823,Worthing 004D,Investigation complete; no suspect identified
437fb22f36166806044797275a2d1653c20c6350c41787a9c96ef9195057fd9d,2012-09,Sussex Police,Sussex Police,-0.401941,50.834222,On or near BEECHWOOD AVENUE,E01031826,Worthing 002C,Suspect charged
97d2b7a3820a112db662dcbcdd76a4b998e213ffeae3e168de78e7bac9f16407,2012-09,Sussex Police,Sussex Police,-0.404802,50.835682,On or near CUMBRIAN CLOSE,E01031826,Worthing 002C,Offender given a caution
0e87b0af93f99a7b89ed113842b7f97d147df859d959d5728f2a54035ff6b1e9,2012-09,Sussex Police,Sussex Police,-0.409754,50.848367,On or near FURZE ROAD,E01031828,Worthing 001D,Investigation complete; no suspect identified
9ecd39d5aeea0b9899465a85eede566e22d7ce241b656e4ac2a65519beeac3c4,2012-09,Sussex Police,Sussex Police,-0.406661,50.840339,On or near ARUNDEL ROAD,E01031829,Worthing 001E,Offender given a caution
d55163fdac8348fbb42e94ec3add8ac87f082a06da3e1f711a0f85584e5be1c1,2012-09,Sussex Police,Sussex Police,-0.411916,50.842434,On or near Hospital,E01031829,Worthing 001E,Investigation complete; no suspect identified
f30f6a769efbf22cdb8728cf39422d88fb8a2d8ed7fc9794469805b42bf5fb6d,2012-09,Sussex Police,Sussex Police,-0.408474,50.845886,On or near SOUTHWOLD CLOSE,E01031829,Worthing 001E,Investigation complete; no suspect identified
17982f04f6082c7062d02c7b8671833c826907f0155db2e9d70964fadf111390,2012-09,Sussex Police,Sussex Police,-0.410380,50.843322,On or near WELLINGHAM LANE,E01031829,Worthing 001E,Investigation complete; no suspect identified
6cf32de21c651faa3855a6798662813f4cef089d75eb8d4234ce52fabeda1b41,2012-09,Sussex Police,Sussex Police,-0.403844,50.837954,On or near COTSWOLD ROAD,E01031830,Worthing 003E,Investigation complete; no suspect identified
7b606e2207087a2d2dc10fa61d410dd74ffe9e46ff5cf86b6d2b91d633ea2877,2012-09,Sussex Police,Sussex Police,-0.410711,50.838596,On or near WHITE HOUSE PLACE,E01031830,Worthing 003E,Investigation complete; no suspect identified
296f5b380506f52e267632bd68eff0fc85725cc54c2b9649ec0f5ac61bb58df5,2012-09,Sussex Police,Sussex Police,-0.406193,50.836538,On or near MENDIP ROAD,E01031830,Worthing 003E,Suspect charged
0124e6865c2f65c9ce209fb2aee06a5877eaf9ffd7fbea3cdda74011e813c41e,2012-09,Sussex Police,Sussex Police,-0.357294,50.817585,On or near DAWES CLOSE,E01031831,Worthing 009B,Investigation complete; no suspect identified
bf79e26a3deded6f855a95d1cbb84108f319b5a49225d76c9207156b127d2f73,2012-09,Sussex Police,Sussex Police,-0.339528,50.816147,On or near Petrol Station,E01031832,Worthing 009C,Investigation complete; no suspect identified
1aa042da6a8ecbd337224bb66c0eb4dbbac160ecda456977de1d2c1593949969,2012-09,Sussex Police,Sussex Police,-0.339528,50.816147,On or near Petrol Station,E01031832,Worthing 009C,Investigation complete; no suspect identified
3a0558ff7db9599ee7b13a5718b9d88b2dba61d35bfd6561d3180b5a52ce395b,2012-09,Sussex Police,Sussex Police,-0.351415,50.815605,On or near Supermarket,E01031833,Worthing 009D,Investigation complete; no suspect identified
1d34b7a9e22546409f038ee11c3715e979423f37e7571cf28e2d0454bbdc0dcb,2012-09,Sussex Police,Sussex Police,-0.351415,50.815605,On or near Supermarket,E01031833,Worthing 009D,Suspect charged
c4cb15961172b144950dca170e387e60f5dea0f4afebaf47e6ebc730cc338d9a,2012-09,Sussex Police,Sussex Police,-0.351799,50.819621,On or near PAGES LANE,E01031834,Worthing 009E,Investigation complete; no suspect identified
b700c5ac6691bf4e2f0f9d5c72bde7fdb1446501a46b78a662ca34beb95b80b2,2012-09,Sussex Police,Sussex Police,-0.351799,50.819621,On or near PAGES LANE,E01031834,Worthing 009E,Investigation complete; no suspect identified
f7db767f38b6be00b11f5e54c7f1247f4983abad4680e3f448c4f4b407e5f5ba,2012-09,Sussex Police,Sussex Police,-0.348260,50.820129,On or near MANSFIELD CLOSE,E01031834,Worthing 009E,Investigation complete; no suspect identified
821fcbb706795485117ef0ebd7e10ab6a409e43af03eb50df90782f7faa98fc1,2012-09,Sussex Police,Sussex Police,-0.358244,50.813570,On or near SELDEN LANE,E01031835,Worthing 011E,Investigation complete; no suspect identified
bb43cebf0cdfbe8e187d78f0762f9154903052d87a2cfb42adc1d650a2a972d9,2012-09,Sussex Police,Sussex Police,-0.358244,50.813570,On or near SELDEN LANE,E01031835,Worthing 011E,Investigation complete; no suspect identified
de5900b37fa625de6d4664930e823b4e9967718ab9f836cc18ed7841f7cbe085,2012-09,Sussex Police,Sussex Police,-0.360367,50.812125,On or near MERTON ROAD,E01031835,Worthing 011E,Investigation complete; no suspect identified
48d8e15264abb2a1eeb60cbd9660bf1ba32081bd1bef595fdb4db9471450ac93,2012-09,Sussex Police,Sussex Police,-0.358244,50.813570,On or near SELDEN LANE,E01031835,Worthing 011E,Suspect charged
ab9c2a13a66aad7b13a8e61ab5dfa9532e1363d3380f0ba7d68f3f1e81aac86a,2012-09,Sussex Police,Sussex Police,-0.358244,50.813570,On or near SELDEN LANE,E01031835,Worthing 011E,Suspect charged
910d06c6bb003f36ca4c6c3f1a510dbd03f26ac5156d1806daa3f1e36582b2b9,2012-09,Sussex Police,Sussex Police,-0.359309,50.814358,On or near SELDEN ROAD,E01031835,Worthing 011E,Investigation complete; no suspect identified
555f868def7be9cf43475e344db086619486030b6fd2bb9fb35d525ca4f080ce,2012-09,Sussex Police,Sussex Police,-0.398109,50.818800,On or near FRIAR WALK,E01031836,Worthing 007C,Investigation complete; no suspect identified
13579e16bfb00528ef9e506614d2678fcccefee239a9bee81dece1b7bf696933,2012-09,Sussex Police,Sussex Police,-0.398189,50.818945,On or near Shopping Area,E01031836,Worthing 007C,Investigation complete; no suspect identified
de16b59c879902fe016518c19afa34871bbf25b28ac46ce8721cfafff6632549,2012-09,Sussex Police,Sussex Police,-0.395830,50.819030,On or near PILGRIMS WALK,E01031837,Worthing 008E,Investigation complete; no suspect identified
e846f34b5c9970a8497edeaa4e5e995c8727d7bf20ad7a5d3506da3874950b84,2012-09,Sussex Police,Sussex Police,-0.392475,50.819155,On or near Supermarket,E01031837,Worthing 008E,Investigation complete; no suspect identified
995dc6b9b927acf7ec2028abc7f8831f07fdee92bc01ce9428271a7e1246af2c,2012-09,Sussex Police,Sussex Police,-0.393884,50.824417,On or near MARKET PLACE,E01031838,Worthing 007D,Investigation complete; no suspect identified
fae7e51a36336b461ddd54f24cf47ed36c2ae38a7fa91425f1dad8a7f8a5c43f,2012-09,Sussex Police,Sussex Police,-0.392765,50.824779,On or near GLEBE ROAD,E01031838,Worthing 007D,Investigation complete; no suspect identified
dcd3633baf77c0b07a1321bccfc257c5d4dd79b86809de275c10117868e3548f,2012-09,Sussex Police,Sussex Police,-0.396003,50.827234,On or near PELHAM ROAD,E01031839,Worthing 002E,Local resolution
295a86953779eb9105f6b84fa2f021ebe9dc82c69a6c37819c7012dbd0e77dbc,2012-09,Sussex Police,Sussex Police,-0.391656,50.826473,On or near RECTORY ROAD,E01031839,Worthing 002E,Investigation complete; no suspect identified
a589e8c7eab5caafdf254707a65e36aab8a481eb12dd648ff50442ecf97b9781,2012-09,Sussex Police,Sussex Police,-0.395900,50.829400,On or near CHANTRY ROAD,E01031839,Worthing 002E,Investigation complete; no suspect identified
ea0de9c20244fce26bf8c0e96a886cdccd4191a67c36e4a3544ed9221df424a9,2012-09,Sussex Police,Sussex Police,-0.399285,50.824257,On or near CASTLE CLOSE,E01031840,Worthing 007E,Suspect charged
1d4c5c6e3be9aebfa2416e36a7913a89eb1a59dc645849c737216dfa1b37dbe2,2012-09,Sussex Police,Sussex Police,-0.737951,50.988970,On or near NORTH STREET,E01032717,Chichester 004F,Suspect charged
79b135024d4bac9f57c0a82dc389c5a1ce3c5557461f416ccb68c45f187ad2fb,2012-09,Sussex Police,Sussex Police,-0.754329,50.988165,On or near SANDY LANE,E01032717,Chichester 004F,Suspect charged
e0b70c08df54d7a9ce030ef4344281c0c8864b33bcdc9755384ef4904424269f,2012-09,Sussex Police,Sussex Police,-0.739881,50.985052,On or near GRANGE ROAD,E01032717,Chichester 004F,Investigation complete; no suspect identified
4ad60f4717150b5279a0756aa9bb61c318568f737450abccebf48f16873fdf46,2012-09,Sussex Police,Sussex Police,-0.750434,50.989455,On or near SANDROCK,E01032717,Chichester 004F,Investigation complete; no suspect identified
640aa270ceac7c3100c744aa15be3c47e5466427db4be3e6f667338b8898baff,2012-09,Sussex Police,Sussex Police,-0.742310,50.986355,On or near LITTLE ASHFIELD,E01032717,Chichester 004F,Investigation complete; no suspect identified
039057011498ff7b8e195dcb452de1ca5f203d286265d9c6bc2c01341cbd4019,2012-09,Sussex Police,Sussex Police,-0.710100,50.968261,On or near Park/Open Space,E01032717,Chichester 004F,Investigation complete; no suspect identified
6beeadfd5c4b4b527185ffc56613f492021958c8b29a91e868171017e8801121,2012-09,Sussex Police,Sussex Police,-0.738364,50.986861,On or near KNOCKHUNDRED ROW,E01032717,Chichester 004F,Investigation complete; no suspect identified
1dd5497bfa2ebcaa560dab087a9fb070b7083caaae1f40e025e2ef01c0577304,2012-09,Sussex Police,Sussex Police,-0.755634,50.942568,On or near Parking Area,E01032717,Chichester 004F,Investigation complete; no suspect identified
28bf589112a77acb2c16189a7809ef71eae2685b19e096a508de3ed504168004,2012-09,Sussex Police,Sussex Police,-0.744569,50.969698,On or near Parking Area,E01032717,Chichester 004F,Investigation complete; no suspect identified
