Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3a04953fe4dfb964bacb47c41e7227ebb7ca603168da2107ec8ad4f1192c4f78,2013-11,Dorset Police,Dorset Police,-1.884611,50.720072,On or near Bus/Coach Station,E01033285,Bournemouth 017G,Suspect charged
1de0c034f3ace1cf90f62a048cac81f0935c3093fd576fd2bc58ff092b592925,2013-11,Dorset Police,Dorset Police,-1.882457,50.720322,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
0c23642776704a540122b47827453dda7503dfc53a67bb91c55fc9562800413e,2013-11,Dorset Police,Dorset Police,-1.817428,50.726119,On or near SOUTHBOURNE LANE WEST,E01015365,Bournemouth 018D,Suspect charged
df797676f3e8fdc760418fc4c3d5898e4dcf4a1e367de9375e4e0f4a30202828,2013-11,Dorset Police,Dorset Police,-1.811884,50.723683,On or near STOURCLIFFE AVENUE,E01015365,Bournemouth 018D,Suspect charged
e3fc1cd2db897729f6b2afad39e10a54e30afe5dc60ddedbfac7c620af47554e,2013-11,Dorset Police,Dorset Police,-1.888640,50.741407,On or near TALBOT ROAD,E01015348,Bournemouth 012C,Suspect charged
6e59867eac1cc3c632152a4c1f7d77ba3486f0eb8a15b8cd2241a52d88e809f3,2013-11,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Suspect charged
6e59867eac1cc3c632152a4c1f7d77ba3486f0eb8a15b8cd2241a52d88e809f3,2013-11,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Suspect charged
1df66094cbd532624ce64e6cace20e4dcc7c6ce3c1672ac22594cdc993838c9b,2013-11,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Suspect charged
1df66094cbd532624ce64e6cace20e4dcc7c6ce3c1672ac22594cdc993838c9b,2013-11,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Suspect charged
fbe4806f207594f02a0d4c1e6ee5682e8f1c9fc74b237503a37ff32a9e840f3f,2013-11,Dorset Police,Dorset Police,-1.918767,50.759543,On or near NUTLEY WAY,E01015312,Bournemouth 005C,Suspect charged
70a84ff2ec5ddf30130a2ed6c0962c2410f5e0d966be07196c3c9634953a9216,2013-11,Dorset Police,Dorset Police,-1.970089,50.737805,On or near Supermarket,E01015449,Poole 011C,Suspect charged
afb441b82e79d53514ecbe4a5b7fea9b2f15bcd855f31c2e7aee697bd869a6d2,2013-11,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Suspect charged
afb441b82e79d53514ecbe4a5b7fea9b2f15bcd855f31c2e7aee697bd869a6d2,2013-11,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Suspect charged
5dd9d96a3e3b0eaab02242d43c39754b3e8e1d81344e6126558ef8eddb5e804b,2013-11,Dorset Police,Dorset Police,-1.977793,50.748714,On or near WATERSTON CLOSE,E01015416,Poole 004E,Suspect charged
03277cbebe04b10f9cef0a6ac2f2b65ac30e3b6ad92cb0bbb9acf609154b094e,2013-11,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Suspect charged
03277cbebe04b10f9cef0a6ac2f2b65ac30e3b6ad92cb0bbb9acf609154b094e,2013-11,Dorset Police,Dorset Police,-1.857764,50.753828,On or near CHARMINSTER ROAD,E01015343,Bournemouth 004A,Suspect charged
72c9f2ca47ce72ed73b185487615283a5792bd63ac98c0b72834dc932a42ff08,2013-11,Dorset Police,Dorset Police,-1.824085,50.730167,On or near Parking Area,E01015273,Bournemouth 016B,Suspect charged
72c9f2ca47ce72ed73b185487615283a5792bd63ac98c0b72834dc932a42ff08,2013-11,Dorset Police,Dorset Police,-1.824085,50.730167,On or near Parking Area,E01015273,Bournemouth 016B,Suspect charged
e4aff13e20bb371cd50a8292126285bf10a24b2062013d3b9852bf1771ba3c11,2013-11,Dorset Police,Dorset Police,-1.836481,50.722587,On or near WOLLSTONECRAFT ROAD,E01033241,Bournemouth 019F,Suspect charged
ea2c7b4076fe5a357c6577ae41f2fbc749ec6fc37f2c5aa09e89ee131a48ac03,2013-11,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
5f7cd550d8d3b8395590fa4839714e65994afb25fe14438bef3e7aaa4e44ef62,2013-11,Dorset Police,Dorset Police,-1.875196,50.723453,On or near DEAN PARK CRESCENT,E01015283,Bournemouth 017A,Suspect charged
09851e8a6735af01aea1497d20856bf250f17853c5b9b073935f7d4379ee0205,2013-11,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Suspect charged
37f016250b2d44e922f924850d49569c74e9eba85c2bd5db0f580bf0b7623b85,2013-11,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
37f016250b2d44e922f924850d49569c74e9eba85c2bd5db0f580bf0b7623b85,2013-11,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
51dc59565447bf066c0f6a7a06a3f563357cadfd992ef02f5aa6349a53963d3f,2013-11,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
51dc59565447bf066c0f6a7a06a3f563357cadfd992ef02f5aa6349a53963d3f,2013-11,Dorset Police,Dorset Police,-1.925945,50.757083,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
c4762166492856c97a5f57733ffe69806ec583ecc25022bad66792af7d932aa7,2013-11,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Offender given a caution
c011fe6a33692ff58cbe01cc8de91f787b9cb3ffc1e3b952317462bccbccad98,2013-11,Dorset Police,Dorset Police,-1.878604,50.742161,On or near Supermarket,E01015375,Bournemouth 009D,Offender given a caution
79c43e4ce18d2f6649fe00fe19e31f9f63ee2afaf01be339a9542f44704e1369,2013-11,Dorset Police,Dorset Police,-1.952136,50.722691,On or near WESSEX ROAD,E01015453,Poole 017B,Suspect charged
95e68b8d56ba4b0ced48e38bc8c45bdafd283d29370b57317243b4925991eab2,2013-11,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Suspect charged
2bc26ffb153f3e4fc10ab77d24474133e2619a898b7555de08d91804e99e49eb,2013-11,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
2bc26ffb153f3e4fc10ab77d24474133e2619a898b7555de08d91804e99e49eb,2013-11,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
fcf878c434bc620e3db36ebe77d9c10c6efd011229513f9ac3b2059cb091a538,2013-11,Dorset Police,Dorset Police,-1.984409,50.716594,On or near Parking Area,E01032659,Poole 015F,Suspect charged
96d3988b214be239a2f46fbf3eca60e2066c898bdd3e4c823c9da5f5c451e81d,2013-11,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
96d3988b214be239a2f46fbf3eca60e2066c898bdd3e4c823c9da5f5c451e81d,2013-11,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Suspect charged
c5b597f63bb494369830880327057162e08c79b4fe2a36658294efe398641a5c,2013-11,Dorset Police,Dorset Police,-1.878680,50.740021,On or near CRIMEA ROAD,E01015375,Bournemouth 009D,Offender given a caution
d7880bc072fbd0c790f32d00fb8c5dc366c766e77ffa8b779a94d9c4e321161d,2013-11,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Suspect charged
d7880bc072fbd0c790f32d00fb8c5dc366c766e77ffa8b779a94d9c4e321161d,2013-11,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Suspect charged
f8fa7401bb8a87fb7afb40af938f5c05d9e704e1204df86e9e274ea10d2fedcd,2013-11,Dorset Police,Dorset Police,-1.970089,50.737805,On or near Supermarket,E01015449,Poole 011C,Suspect charged
f1f971ef2c3e669ba7b6b056c5338e242e1c0b4b6e5ccff1bad3892d5f2433f4,2013-11,Dorset Police,Dorset Police,-1.987863,50.724652,On or near STERTE AVENUE,E01015465,Poole 015A,Suspect charged
31b373d35c64cb7a9e2892065eebcf1219f7a859fde04ad0cb68c71fa834f73d,2013-11,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
31b373d35c64cb7a9e2892065eebcf1219f7a859fde04ad0cb68c71fa834f73d,2013-11,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
9cdce2ebb757f8da38ca3c4f3f97151d89edaac804c9d5aebc81758f86d5df47,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
9cdce2ebb757f8da38ca3c4f3f97151d89edaac804c9d5aebc81758f86d5df47,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
8f9fcfb08051a08e1d0047eaa25b3b94842c7a6697fc8e3b671cb8d20549bca2,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
8f9fcfb08051a08e1d0047eaa25b3b94842c7a6697fc8e3b671cb8d20549bca2,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
a65b70c9c858f6517776a231b43ac5c1f9b1307e5c29f0cbb8bfdb6a53400f44,2013-11,Dorset Police,Dorset Police,-1.912142,50.746750,On or near BRYANT ROAD,E01015359,Bournemouth 005E,Suspect charged
a65b70c9c858f6517776a231b43ac5c1f9b1307e5c29f0cbb8bfdb6a53400f44,2013-11,Dorset Police,Dorset Police,-1.912142,50.746750,On or near BRYANT ROAD,E01015359,Bournemouth 005E,Suspect charged
f6deae90f5c5f94acee94c50de1d6467847acc113324fec0c7b3d9ce74334c86,2013-11,Dorset Police,Dorset Police,-1.901278,50.723010,On or near LANDSEER ROAD,E01015371,Bournemouth 023A,Suspect charged
5a1015d815f21ae568c0ed6de95a955b2b3cf658bd77aeaa2fede583df26d8fd,2013-11,Dorset Police,Dorset Police,-1.881934,50.719818,On or near ORCHARD STREET,E01015283,Bournemouth 017A,Suspect charged
4308536783d92d3173cd6556b43e6ca251b037297c858073e00ee4932ce9becb,2013-11,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Suspect charged
4308536783d92d3173cd6556b43e6ca251b037297c858073e00ee4932ce9becb,2013-11,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Suspect charged
4308536783d92d3173cd6556b43e6ca251b037297c858073e00ee4932ce9becb,2013-11,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Suspect charged
e5b71f3ec1ef4adeea4b56bb6b6e08458fee3e69cbee0abdf6a3760483c1abf7,2013-11,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Suspect charged
511d182a863f9496dcc3a01f7891e52da862ba0538a1975c9c74a30c834f9ec9,2013-11,Dorset Police,Dorset Police,-1.879752,50.719977,On or near GERVIS PLACE,E01015283,Bournemouth 017A,Suspect charged
840346127b7015fcd6b0fc3ea32e4e91051b6e474e94b90f82b90f8941c94c25,2013-11,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Offender given a caution
840346127b7015fcd6b0fc3ea32e4e91051b6e474e94b90f82b90f8941c94c25,2013-11,Dorset Police,Dorset Police,-1.885716,50.720019,On or near Supermarket,E01033285,Bournemouth 017G,Offender given a caution
7e9e5e815de91b0637da0dd5cd7d3d394ff7caccdc1b6c5ab90689566c245809,2013-11,Dorset Police,Dorset Police,-1.888275,50.715849,On or near DURLEY GARDENS,E01015367,Bournemouth 024A,Suspect charged
7e9e5e815de91b0637da0dd5cd7d3d394ff7caccdc1b6c5ab90689566c245809,2013-11,Dorset Police,Dorset Police,-1.888275,50.715849,On or near DURLEY GARDENS,E01015367,Bournemouth 024A,Suspect charged
06241e254b5614ee99e7989a7aa61276ec02410298a6a159fb0af045bdaa5b9c,2013-11,Dorset Police,Dorset Police,-1.935888,50.732117,On or near BEACONSFIELD ROAD,E01015393,Poole 010D,Offender given a caution
18b625a9ed3f757cad4fe2863d04a86a6409d675b0ddac52564134eea4ebd998,2013-11,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Suspect charged
57724f9fd44a3f29be672dca6c17e610d6c4e583683e8203896bf83c1bd31598,2013-11,Dorset Police,Dorset Police,-1.888275,50.715849,On or near DURLEY GARDENS,E01015367,Bournemouth 024A,Suspect charged
57724f9fd44a3f29be672dca6c17e610d6c4e583683e8203896bf83c1bd31598,2013-11,Dorset Police,Dorset Police,-1.888275,50.715849,On or near DURLEY GARDENS,E01015367,Bournemouth 024A,Suspect charged
8fb8db27530e266b04a3cc9d468f421789bfc215ed65983b9d9efeafdb108dda,2013-11,Dorset Police,Dorset Police,-1.888275,50.715849,On or near DURLEY GARDENS,E01015367,Bournemouth 024A,Suspect charged
8fb8db27530e266b04a3cc9d468f421789bfc215ed65983b9d9efeafdb108dda,2013-11,Dorset Police,Dorset Police,-1.888275,50.715849,On or near DURLEY GARDENS,E01015367,Bournemouth 024A,Suspect charged
703bc395b719ec8b62a5d9b96abbe1f9ba8209094ba607886a974edf1025f36c,2013-11,Dorset Police,Dorset Police,-1.855097,50.731253,On or near Supermarket,E01015288,Bournemouth 021B,Suspect charged
1c96f21823e7e4e7eaf04cfca91e92bd7b2e14f194f8ab5a77637ecbc16d69f3,2013-11,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
1c96f21823e7e4e7eaf04cfca91e92bd7b2e14f194f8ab5a77637ecbc16d69f3,2013-11,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Suspect charged
82090d32f0f642ab9f90fecd07280ed31d3cf4f8d4dcabb6795b3980d59492d3,2013-11,Dorset Police,Dorset Police,-1.970089,50.737805,On or near Supermarket,E01015449,Poole 011C,Suspect charged
fdee8a9aab3e853ca64230ee2a7d3c6e326bc9b3a8415b89e023a31d5c26b8ca,2013-11,Dorset Police,Dorset Police,-2.006307,50.714095,On or near TUCKERS LANE,E01015423,Poole 016A,Suspect charged
9c0c8f637216682254faac601b444059f36e7679cef283cfb35ca9482e43a311,2013-11,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Offender given a caution
503f81547e574682fb208f7c31c2b198382634613a6f506324811f1d80323461,2013-11,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Offender given a caution
0beeda13f91248411ce602f9d0268c17a4e8dafe8d6d7a4cb3cfc87c35e9f246,2013-11,Dorset Police,Dorset Police,-1.913575,50.761005,On or near DRAPER ROAD,E01015312,Bournemouth 005C,Suspect charged
d3e8aaca4fe1eaa665b863cd54249f882a52e188f9afac3011b5173ef4161750,2013-11,Dorset Police,Dorset Police,-1.986478,50.714571,On or near Parking Area,E01032659,Poole 015F,Suspect charged
ab5816c4ceed96b5af1c4477e6ad76c2b4bc0e1bf7df13429b9b6830c4f07a00,2013-11,Dorset Police,Dorset Police,-2.006307,50.714095,On or near TUCKERS LANE,E01015423,Poole 016A,Suspect charged
417ad7e0f3bff2c5ac1652e4b7899f50d500cd1671b134fb2da144a9cad0eb60,2013-11,Dorset Police,Dorset Police,-1.855097,50.731253,On or near Supermarket,E01015288,Bournemouth 021B,Suspect charged
2e809d78196036be25de9fe9ed6b2501a576436daa6f3f21092c24268e060f5a,2013-11,Dorset Police,Dorset Police,-1.903049,50.722832,On or near ELDON PLACE,E01015371,Bournemouth 023A,Suspect charged
023ee1a84290c0accb52abb55aaff7a64dbcca3f615dbf098495dd4204f2011f,2013-11,Dorset Police,Dorset Police,-1.903049,50.722832,On or near ELDON PLACE,E01015371,Bournemouth 023A,Suspect charged
979c9c73209c68d6879b07e061dac5aaede3facb5536da57d67eaeb872855f4f,2013-11,Dorset Police,Dorset Police,-1.917186,50.731511,On or near YARMOUTH ROAD,E01015389,Poole 009D,Suspect charged
b8354030b6efe83ca1b28e726f1c9b81ebc2095cd73150d6269f8f6f1235e394,2013-11,Dorset Police,Dorset Police,-1.817718,50.731533,On or near CHILCOMBE ROAD,E01015274,Bournemouth 018A,Offender given a caution
b8354030b6efe83ca1b28e726f1c9b81ebc2095cd73150d6269f8f6f1235e394,2013-11,Dorset Police,Dorset Police,-1.817718,50.731533,On or near CHILCOMBE ROAD,E01015274,Bournemouth 018A,Offender given a caution
df324a1318da9e2b6052ca1716d40cd1622062156c2d21eeadb92d01e544c6dc,2013-11,Dorset Police,Dorset Police,-1.902796,50.769962,On or near HOME ROAD,E01015303,Bournemouth 001B,Offender given a caution
a4b1f15fafe146d26b2b8ccef3a354266867fa3b4d26830e22c6bd19f12b049d,2013-11,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Suspect charged
a4b1f15fafe146d26b2b8ccef3a354266867fa3b4d26830e22c6bd19f12b049d,2013-11,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Suspect charged
20480fef7ab322fa3e5823d94d17c5ea14f376d03eaa21665f0855acb6a0f893,2013-11,Dorset Police,Dorset Police,-1.955195,50.723421,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Suspect charged
60c5f64d30e781157814018cd5da04beae65bb90a202724527bc460c943256f9,2013-11,Dorset Police,Dorset Police,-1.862599,50.733933,On or near ST LEONARD'S ROAD,E01015326,Bournemouth 013A,Suspect charged
60c5f64d30e781157814018cd5da04beae65bb90a202724527bc460c943256f9,2013-11,Dorset Police,Dorset Police,-1.862599,50.733933,On or near ST LEONARD'S ROAD,E01015326,Bournemouth 013A,Suspect charged
b98746f02ef40eb61332bde9bae42d1b44430fc15914abebba7f0caaf34f2f4d,2013-11,Dorset Police,Dorset Police,-1.878680,50.740021,On or near CRIMEA ROAD,E01015375,Bournemouth 009D,Suspect charged
b98746f02ef40eb61332bde9bae42d1b44430fc15914abebba7f0caaf34f2f4d,2013-11,Dorset Police,Dorset Police,-1.878680,50.740021,On or near CRIMEA ROAD,E01015375,Bournemouth 009D,Suspect charged
6bb6ae78b364d0b858e887c68586194076c1bbb4deb54b8dcbb957145e360551,2013-11,Dorset Police,Dorset Police,-1.878604,50.742161,On or near Supermarket,E01015375,Bournemouth 009D,Suspect charged
6bb6ae78b364d0b858e887c68586194076c1bbb4deb54b8dcbb957145e360551,2013-11,Dorset Police,Dorset Police,-1.878604,50.742161,On or near Supermarket,E01015375,Bournemouth 009D,Suspect charged
c02f85ca33b7e2e8a39a57c62ff72c3ae5666244e0cd5837d7477434f0620d69,2013-11,Dorset Police,Dorset Police,-1.862599,50.733933,On or near ST LEONARD'S ROAD,E01015326,Bournemouth 013A,Suspect charged
c02f85ca33b7e2e8a39a57c62ff72c3ae5666244e0cd5837d7477434f0620d69,2013-11,Dorset Police,Dorset Police,-1.862599,50.733933,On or near ST LEONARD'S ROAD,E01015326,Bournemouth 013A,Suspect charged
dfacd89d5f13337a4146342f204da2a71a14fa45bff69092c30ee8ff2dd5ac54,2013-11,Dorset Police,Dorset Police,-1.986532,50.724103,On or near STERTE CLOSE,E01015465,Poole 015A,Suspect charged
1d5d7feade27040cb3c4de8726a91ff678ca8cd82236f3d6711eb0da11817a79,2013-11,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Suspect charged
1d5d7feade27040cb3c4de8726a91ff678ca8cd82236f3d6711eb0da11817a79,2013-11,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Suspect charged
d581a26c728fbd77d28dcfdb6f76d132adda865e904109c9fe1357be9e57ae19,2013-11,Dorset Police,Dorset Police,-1.987569,50.713276,On or near HIGH STREET,E01032661,Poole 015H,Offender given a caution
d581a26c728fbd77d28dcfdb6f76d132adda865e904109c9fe1357be9e57ae19,2013-11,Dorset Police,Dorset Police,-1.987569,50.713276,On or near HIGH STREET,E01032661,Poole 015H,Offender given a caution
5459ced903f4f040427dc68dec273133390c6e53d90eea683c5f39559e8b5901,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Suspect charged
5459ced903f4f040427dc68dec273133390c6e53d90eea683c5f39559e8b5901,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Suspect charged
92491aa79e012d10b171cbbec895e48ae5930d21056e071ece797b9a2265d004,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Suspect charged
92491aa79e012d10b171cbbec895e48ae5930d21056e071ece797b9a2265d004,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Suspect charged
9fd7e4aa2745bf18ef1088ac1cb3553c122c3e897faeb8c1033db3244924de2f,2013-11,Dorset Police,Dorset Police,-1.978049,50.717816,On or near Bus/Coach Station,E01032659,Poole 015F,Offender given a caution
6fe8da400b86e8a630d305da45adcb982fbe2046704a75e95731d86db37bee8d,2013-11,Dorset Police,Dorset Police,-1.978331,50.719821,On or near HIGH STREET NORTH,E01015468,Poole 015D,Suspect charged
a8c211837bfcfda575ba8d71b8ac03d7db86cbf8b23ad8d0a673c35a59fe7f01,2013-11,Dorset Police,Dorset Police,-1.816278,50.726540,On or near Supermarket,E01015365,Bournemouth 018D,Suspect charged
ef00355a4e8b8f717d82f8805ebaaaa1a3cd18b47ed6d846d010b739271fd98b,2013-11,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Suspect charged
ef00355a4e8b8f717d82f8805ebaaaa1a3cd18b47ed6d846d010b739271fd98b,2013-11,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Suspect charged
ef00355a4e8b8f717d82f8805ebaaaa1a3cd18b47ed6d846d010b739271fd98b,2013-11,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Suspect charged
37ab636f00eaaf4eb6111f1232e814a6aadf0daf169826ae9b6d4255c9e5423a,2013-11,Dorset Police,Dorset Police,-1.884033,50.735944,On or near NAIRN ROAD,E01015348,Bournemouth 012C,Offender given a caution
066b5113476da322ae3e073f48884c099f1db552d1cc359f35d494b297f60605,2013-11,Dorset Police,Dorset Police,-1.804244,50.738202,On or near DENMEAD ROAD,E01015317,Bournemouth 014B,Suspect charged
c3d608c7837cf16e9d69db5e2a8d30aa1cbafbabe4dbf52697e470ca08a35bc9,2013-11,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Suspect charged
ac329ab984b24ea1c4e322376217f8fa5599e67fd7c99215b69a0ec742eff9da,2013-11,Dorset Police,Dorset Police,-1.841660,50.724275,On or near HORACE ROAD,E01015282,Bournemouth 019E,Suspect charged
23b98bcf4ef39b419c2afb7c56f2aa2651b89c20b6fddb90921f1748cf95369e,2013-11,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Suspect charged
23b98bcf4ef39b419c2afb7c56f2aa2651b89c20b6fddb90921f1748cf95369e,2013-11,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Suspect charged
56ed99be3f4b22c86bc19ba4a5356c0556ee6df0c4e912358278b34649939f2a,2013-11,Dorset Police,Dorset Police,-1.816750,50.721820,On or near SOUTHBOURNE OVERCLIFF DRIVE,E01015366,Bournemouth 018E,Suspect charged
56ed99be3f4b22c86bc19ba4a5356c0556ee6df0c4e912358278b34649939f2a,2013-11,Dorset Police,Dorset Police,-1.816750,50.721820,On or near SOUTHBOURNE OVERCLIFF DRIVE,E01015366,Bournemouth 018E,Suspect charged
2ee7ec84cd1e5a061fb9c0df7c95afe27b6ad12c15bad7d84cb5877286969416,2013-11,Dorset Police,Dorset Police,-1.871700,50.722082,On or near OLD CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Suspect charged
2ee7ec84cd1e5a061fb9c0df7c95afe27b6ad12c15bad7d84cb5877286969416,2013-11,Dorset Police,Dorset Police,-1.871700,50.722082,On or near OLD CHRISTCHURCH ROAD,E01015285,Bournemouth 021A,Offender given a caution
7d06e5094aa292b2de991b45bf8c8dfa27707f9cc3b40ee6a04a66bedc25dcb0,2013-11,Dorset Police,Dorset Police,-1.870816,50.744895,On or near PINE ROAD,E01015378,Bournemouth 010E,Suspect charged
c04eb621c15d055c68d4875e60ab1585cbf1b78b21d2789a4b3a694d472bc742,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Suspect charged
c04eb621c15d055c68d4875e60ab1585cbf1b78b21d2789a4b3a694d472bc742,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Suspect charged
097a0c77d2b308aad129df63c2b29508c03dc854d980e3e9ff264b39c29a87cb,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
097a0c77d2b308aad129df63c2b29508c03dc854d980e3e9ff264b39c29a87cb,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
a8c3cd408eef758971b8b422a6ec376af74eb90f9ccc06c90329c0c808c91d72,2013-11,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
a8c3cd408eef758971b8b422a6ec376af74eb90f9ccc06c90329c0c808c91d72,2013-11,Dorset Police,Dorset Police,-1.985161,50.714265,On or near Parking Area,E01032659,Poole 015F,Suspect charged
3fa9a0c612ca07276f3a268cc77720942fca3309000c21cb4fe4fb70d81135db,2013-11,Dorset Police,Dorset Police,-1.883168,50.741932,On or near FIRS GLEN ROAD,E01015374,Bournemouth 009C,Offender given a caution
7ee0ddb88e4f91ea2a1a13f05ea8cd1e9ee628d6af1c8d16b10637bdef0c8b18,2013-11,Dorset Police,Dorset Police,-1.803130,50.723362,On or near NEWSTEAD ROAD,E01015297,Bournemouth 018B,Suspect charged
8d33bcdbc26cca877e6009dd7856e60e4b272483bcc969e62fe5d5f256b12ed3,2013-11,Dorset Police,Dorset Police,-1.875951,50.721844,On or near Supermarket,E01015283,Bournemouth 017A,Suspect charged
e7321fef559b4d658b37094eb9ed0d3f3c473c0042aa15ae569d0512dee1f9df,2013-11,Dorset Police,Dorset Police,-1.990175,50.714301,On or near BAY HOG LANE,E01032661,Poole 015H,Suspect charged
