Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1ee010ba8170a89accdad6b084d773e3d421d2e536b6ca28c7d80656c83bc02d,2013-12,Surrey Police,Surrey Police,-0.574165,51.324047,On or near Supermarket,E01030969,Woking 008B,Suspect charged
1e113e4e59641e7512cfaae8ecedb0a7b519998efce19a2b31eedb4912f298d2,2013-12,Surrey Police,Surrey Police,-0.111380,51.173540,On or near HEATHER WALK,E01030816,Tandridge 011A,Suspect charged
8ed51e6aaf2754d80b9db33680932f251f2d19572c3d1b7c262692bc28b5ebff,2013-12,Surrey Police,Surrey Police,-0.202492,51.329031,On or near FOLLYFIELD ROAD,E01030563,Reigate and Banstead 002E,Offender given a caution
12576fab0c421957f4bf673b1967d6392629a0b498d821ff64251a15b864d8b0,2013-12,Surrey Police,Surrey Police,-0.071927,51.299931,On or near COURT BUSHES ROAD,E01030859,Tandridge 002C,Suspect charged
f12be68d33a8b52038624b43b454cf9e4607895d63731b2173de124770f6b15b,2013-12,Surrey Police,Surrey Police,-0.178380,51.185007,On or near TARHAM CLOSE,E01030584,Reigate and Banstead 016A,Suspect charged
c3291c1fa38b08c4ae258edd41c3e4b0e62ede6c62409d8fb19a261f71c436d9,2013-12,Surrey Police,Surrey Police,-0.569713,51.235040,On or near OXFORD ROAD,E01030455,Guildford 013E,Local resolution
fa898933d68c567f006d663ab90751c838b50c5983647da8732a8fc8b08e02a1,2013-12,Surrey Police,Surrey Police,-0.505359,51.338260,On or near STATION APPROACH,E01031004,Woking 002E,Suspect charged
10b7969cdb40cd82114554ee034539e957eb540281e8a115932eaaced60f7f03,2013-12,Surrey Police,Surrey Police,-0.663763,51.351711,On or near ALL SAINTS ROAD,E01030779,Surrey Heath 003B,Suspect charged
c060b1f31d6ed8dc51be2e47916a8b2bd7cc016b40cc91b6201b1a3d65b809a2,2013-12,Surrey Police,Surrey Police,-0.577680,51.237268,On or near Nightclub,E01030452,Guildford 015A,Offender given penalty notice
e46ab3eed51c4d9bf6d609732147f3fd1d4f6ee103f486c1cc576a0c5f10475b,2013-12,Surrey Police,Surrey Police,-0.090894,51.285673,On or near PARK ROAD,E01030848,Tandridge 005C,Suspect charged
4382a0c5fe2221bfefa59b401f58ee66a0a2124beebdab4645f3395b2bccc991,2013-12,Surrey Police,Surrey Police,-0.412435,51.375471,On or near TRAFALGAR DRIVE,E01030366,Elmbridge 010C,Offender given a caution
2e3c5571051e3a2eb8985fef037127845047550915d1d24a4f44ead9efbfef18,2013-12,Surrey Police,Surrey Police,-0.450350,51.371312,On or near Petrol Station,E01030375,Elmbridge 012E,Suspect charged
5003ada2b76638e208f629e1a45a20f5be74ed6ed549bbb001d87821acdaf8f7,2013-12,Surrey Police,Surrey Police,-0.332323,51.307274,On or near FAIRS ROAD,E01030548,Mole Valley 003A,Local resolution
7f40ff3f76fd2e27ec8472d0531e351f0c20dacd41fea6b266530860d9269786,2013-12,Surrey Police,Surrey Police,-0.257520,51.342039,On or near Petrol Station,E01030410,Epsom and Ewell 007F,Suspect charged
c3ea1e8f6c80497159321763efd1c87ddb7762590ed4223b2e329192a7dd5332,2013-12,Surrey Police,Surrey Police,-0.577155,51.235706,On or near Pedestrian Subway,E01030455,Guildford 013E,Offender given penalty notice
bcc1062a28cfb9d7a9a994fed83afb4e461650e0cf537f1af4405efeb1e75e0b,2013-12,Surrey Police,Surrey Police,-0.354404,51.401441,On or near MANOR ROAD,E01030327,Elmbridge 002B,Suspect charged
97169438f2148df33e8a2886be3673043f9acb43b31b1463682cf8c89f1e78bb,2013-12,Surrey Police,Surrey Police,-0.571092,51.315323,On or near KINGSWAY,E01030954,Woking 008A,Offender given a caution
fdb083834da503f1e6f3560c37ef1ca941171a721e80ae7759eba79554e2f116,2013-12,Surrey Police,Surrey Police,-0.587946,51.242563,On or near Further/Higher Educational Building,E01030468,Guildford 015C,Local resolution
6f713be519edda673840d29b45df96facd357cd44f74e2cd5ecd71b65bc275bf,2013-12,Surrey Police,Surrey Police,-0.505807,51.363310,On or near BEARWOOD CLOSE,E01030660,Runnymede 009C,Suspect charged
b8754a535992983a6e2fffb74ee1963fd39e1de9b7d1cca51281d9c3c8460690,2013-12,Surrey Police,Surrey Police,-0.546013,51.431779,On or near ARNDALE WAY,E01030668,Runnymede 001B,Offender given a caution
9e826b9dfeeaa788187a031ae91fe5504540b0a590f366a3e9ea0b27c9f26127,2013-12,Surrey Police,Surrey Police,-0.432588,51.421892,On or near WARREN ROAD,E01030700,Spelthorne 006D,Suspect charged
bf6add486564aedbacec10dd7ffc37816b904acb3bbf6fa476ff285e8dba5e44,2013-12,Surrey Police,Surrey Police,-0.507409,51.435098,On or near HIGH STREET,E01030736,Spelthorne 004C,Suspect charged
1adf67b874ab33000e97c403b5ff8f785545a7112d0b5af86854f7ecbdb2383c,2013-12,Surrey Police,Surrey Police,-0.076899,51.289428,On or near CROYDON ROAD,E01030850,Tandridge 004D,Offender given a caution
65c7e55727c3b8b12f975f1f6154aeb220b1b611dbcefa2d23cf22359bd2a4c6,2013-12,Surrey Police,Surrey Police,-0.514503,51.435484,On or near HALE STREET,E01030735,Spelthorne 004B,Offender given a caution
4dc0ada9b4c954af5f3bb05ccdb3bce9e5029ab5935d652b8f20ed46bca0f7f9,2013-12,Surrey Police,Surrey Police,-0.511918,51.433141,On or near Shopping Area,E01030736,Spelthorne 004C,Suspect charged
8f40d48ae621ffb205331c195f148c2c6fe6ec87f03442c2ac055e53eae7373c,2013-12,Surrey Police,Surrey Police,-0.744394,51.339196,On or near ST GEORGE'S ROAD,E01030800,Surrey Heath 005E,Offender given a caution
7af62026e263c211f6a6acd3d3e26b759d9ae27938869d37fc31549cb569fb0f,2013-12,Surrey Police,Surrey Police,-0.568723,51.425953,On or near HIGHFIELD ROAD,E01030671,Runnymede 002A,Offender given a caution
599e3011ddea3befa209e9276cebf3c416830120560b3268311fb12e72480d7b,2013-12,Surrey Police,Surrey Police,-0.270718,51.322882,On or near CHANTRY HURST,E01030417,Epsom and Ewell 009D,Suspect charged
6c1f8b19b5a72b045531beb78539726c5f89f9fe21152d8d9bb65efbb01b55f3,2013-12,Surrey Police,Surrey Police,-0.472716,51.445639,On or near Supermarket,E01030711,Spelthorne 002C,Offender given a caution
c3ea1e8f6c80497159321763efd1c87ddb7762590ed4223b2e329192a7dd5332,2013-12,Surrey Police,Surrey Police,-0.577155,51.235706,On or near Pedestrian Subway,E01030455,Guildford 013E,Offender given penalty notice
be55bed1f62304d773fdaa91cc99c362eab0add141baa0dd2109361e6b364de8,2013-12,Surrey Police,Surrey Police,-0.064437,51.195867,On or near BYERS LANE,E01030827,Tandridge 009D,Offender given a caution
2a5e2ea39ca8ef9284ee0285c6fd8c8f29a17bf391b1b5f65a9c5b80e8b86c33,2013-12,Surrey Police,Surrey Police,-0.257520,51.342039,On or near Petrol Station,E01030410,Epsom and Ewell 007F,Offender given a caution
34f16b080eeaf256c0edacf7beb5598ee41385976b5d711b191dea89a014eb0d,2013-12,Surrey Police,Surrey Police,-0.514912,51.406004,On or near Theme/Adventure Park,E01030685,Runnymede 004C,Local resolution
7f3a38c9a283b6287fa555d4be80d2a4da362a24af9af6e960df6067a1262e6b,2013-12,Surrey Police,Surrey Police,-0.225377,51.296916,On or near HUDSONS,E01030636,Reigate and Banstead 006B,Local resolution
fc8fc764369cccf76b31f1899e53d096fbd8ade9ae84c1afd5a9655ad0bc5679,2013-12,Surrey Police,Surrey Police,-0.064751,51.255657,On or near BOURNE MEWS,E01030824,Tandridge 009A,Suspect charged
ec0e278460e4563d37ea1172991ed882e39cc9e0c184fe65d6ca020260fe5f3f,2013-12,Surrey Police,Surrey Police,-0.418748,51.385341,On or near HIGH STREET,E01030359,Elmbridge 007C,Suspect charged
b196ae3fa64f39e4366a360988959bbf90e88242d0484c9dee398606294d895e,2013-12,Surrey Police,Surrey Police,-0.406676,51.329864,On or near FRENCH GARDENS,E01030302,Elmbridge 017C,Suspect charged
6fbec2528285bb4eea9004c566e323777e81578b861f7612ed99884dbf852ca1,2013-12,Surrey Police,Surrey Police,-0.477868,51.452118,On or near VIBIA CLOSE,E01030746,Spelthorne 002D,Suspect charged
af858f4541a6bb39d6dbf46881146c9ba3c6229a56a8965ac720990fe0eac537,2013-12,Surrey Police,Surrey Police,-0.167315,51.167073,On or near CHEYNE WALK,E01030579,Reigate and Banstead 018E,Local resolution
0bb267341ab0dca38c60e55391dffc77a287adbfa4306b45b27ec731f3fd29fe,2013-12,Surrey Police,Surrey Police,-0.559641,51.318537,On or near Supermarket,E01030954,Woking 008A,Suspect charged
e07c9bc2dc591961e18b47e0cdb218ec36e8d6634358ed47f863d742ffe58218,2013-12,Surrey Police,Surrey Police,-0.569900,51.426938,On or near SOUTH ROAD,E01030671,Runnymede 002A,Offender given a caution
93c9bc7997933609eb3967e8d6744512abbe0b47bd1df0c645e195dc7939b8e1,2013-12,Surrey Police,Surrey Police,-0.745039,51.338196,On or near Nightclub,E01030800,Surrey Heath 005E,Suspect charged
b616db98fd3f258d507b202f2f65559157893b77b0a0857e1502263947bd94d1,2013-12,Surrey Police,Surrey Police,-0.136416,51.260399,On or near CHILMARK GARDENS,E01030601,Reigate and Banstead 008C,Suspect charged
2647597e795cfaa3850157f283bb62d222dfc804a0c3172810112871e33c7ee5,2013-12,Surrey Police,Surrey Police,-0.514912,51.406004,On or near Theme/Adventure Park,E01030685,Runnymede 004C,Suspect charged
60fdab7c38814b36a6f2d5c6b7262d10b5fe58cc100bcd09d25baba400678638,2013-12,Surrey Police,Surrey Police,-0.491567,51.272897,On or near THE SPINNEY,E01030459,Guildford 001C,Suspect charged
67c171fb886e60c06ed30cb8dbe71f2ee5db089817fd4ef28770a948077bf9f3,2013-12,Surrey Police,Surrey Police,-0.571478,51.235843,On or near Supermarket,E01030455,Guildford 013E,Suspect charged
bcc1062a28cfb9d7a9a994fed83afb4e461650e0cf537f1af4405efeb1e75e0b,2013-12,Surrey Police,Surrey Police,-0.354404,51.401441,On or near MANOR ROAD,E01030327,Elmbridge 002B,Suspect charged
e2fae1b756fab5e7d6d6534d750bdeafdd1276d7a272910aab55fe7f13458726,2013-12,Surrey Police,Surrey Police,-0.169758,51.240808,On or near Supermarket,E01030615,Reigate and Banstead 010A,Suspect charged
ef3d2f9df910494a4423144291de9d64bb4305b87dd596d59df2c6a0f0109347,2013-12,Surrey Police,Surrey Police,-0.275698,51.337425,On or near OAK LEAF CLOSE,E01030403,Epsom and Ewell 007C,Local resolution
07509e24d5dfc82385bad4511f23edb8f1c69656047fd67386375ab858448c4b,2013-12,Surrey Police,Surrey Police,-0.468042,51.436073,On or near STATION APPROACH,E01030712,Spelthorne 003C,Local resolution
4ed342e83a9119644a46be611a3096b5b42cc9465a18d87d44b482300d9b1c4e,2013-12,Surrey Police,Surrey Police,-0.551277,51.323469,On or near BEDSER CLOSE,E01030983,Woking 004D,Local resolution
592c399db462bfc901edca71e7aca228556298a8cae937dc6948ec1c462ca8f4,2013-12,Surrey Police,Surrey Police,-0.535405,51.427915,On or near COLLEGE AVENUE,E01030687,Runnymede 003E,Offender given a caution
5061d8b221ab11e0e6f8af80b676f5532dbea8d8ff0d87dea3ba37fb501f12db,2013-12,Surrey Police,Surrey Police,-0.319203,51.385565,On or near WINDMILL CLOSE,E01030324,Elmbridge 006C,Suspect charged
c9ab8fe72ac5e6c30ae7977c925a8001fb7e7769e16957d76e353b8a9d8344f9,2013-12,Surrey Police,Surrey Police,-0.425191,51.411973,On or near LAYTON'S LANE,E01030717,Spelthorne 011A,Suspect charged
59688c9d14bb754ff5e4e218ac0757e27ed1097c775253867775a899b77f4007,2013-12,Surrey Police,Surrey Police,-0.075623,51.281511,On or near Theatre/Concert Hall,E01030829,Tandridge 004B,Suspect charged
79f2f0dc108827880f23aa87be32f15bb73ea2f7449c1ca47d93e03d2e0a4130,2013-12,Surrey Police,Surrey Police,-0.738986,51.322826,On or near BLYTHWOOD DRIVE,E01030791,Surrey Heath 009C,Suspect charged
3032c808871447b72b8fd9d00b2856a1702d2857b6ab707182d0f4e3a0d2c6a7,2013-12,Surrey Police,Surrey Police,-0.205550,51.235922,On or near Parking Area,E01030620,Reigate and Banstead 012D,Suspect charged
4dc0ada9b4c954af5f3bb05ccdb3bce9e5029ab5935d652b8f20ed46bca0f7f9,2013-12,Surrey Police,Surrey Police,-0.511918,51.433141,On or near Shopping Area,E01030736,Spelthorne 004C,Suspect charged
d33d92b7940708af86b0fbf8a014f2c6e464a45396a57a18781f478176933db6,2013-12,Surrey Police,Surrey Police,-0.465460,51.434556,On or near CHURCH ROAD,E01030712,Spelthorne 003C,Suspect charged
7c9e590410cbc2e7177c497a2addb73710d20d882728b2890a19f86a77346c70,2013-12,Surrey Police,Surrey Police,-0.712168,51.096294,On or near CHATSWORTH AVENUE,E01030933,Waverley 016D,Offender given penalty notice
1cac7ebb89dc153c581d62001ac7cf5595185de1b76751fad2be997103a7ddd2,2013-12,Surrey Police,Surrey Police,-0.071927,51.299931,On or near COURT BUSHES ROAD,E01030859,Tandridge 002C,Suspect charged
1087dcd47d348f8847a030c2df08a84ab115d1b53b7eb780570472af5e6c0360,2013-12,Surrey Police,Surrey Police,-0.473056,51.440167,On or near STANWELL ROAD,E01030707,Spelthorne 003A,Offender given a caution
c35732067d6db92945597471ac7d7fbac30e6da18841aee7f95e66fcd143da03,2013-12,Surrey Police,Surrey Police,-0.420071,51.412425,On or near SUTHERLAND AVENUE,E01030718,Spelthorne 011B,Suspect charged
11c455cb912af9f7fca5f220474afee181b0170392b043b26db35b3acf238a6d,2013-12,Surrey Police,Surrey Police,-0.746451,51.339065,On or near Parking Area,E01030800,Surrey Heath 005E,Suspect charged
60fdab7c38814b36a6f2d5c6b7262d10b5fe58cc100bcd09d25baba400678638,2013-12,Surrey Police,Surrey Police,-0.491567,51.272897,On or near THE SPINNEY,E01030459,Guildford 001C,Suspect charged
7705141548d5dc3012890790610f22c57455b56efab6924b8d492cb462f30008,2013-12,Surrey Police,Surrey Police,-0.530295,51.246206,On or near Petrol Station,E01030462,Guildford 008C,Suspect charged
a3e4a854e5bb8ae0d14c755e034bfc2cca127c1df31021d06784bde2656e4fed,2013-12,Surrey Police,Surrey Police,-0.322192,51.292768,On or near HIGHLANDS ROAD,E01030553,Mole Valley 004C,Offender given a caution
d368e66e46567634a3f9628e3733f21ba1b92c2f4fabf12699c262526c0d5af9,2013-12,Surrey Police,Surrey Police,-0.574114,51.236316,On or near ANGEL GATE,E01030455,Guildford 013E,Suspect charged
a96d6de04f6a9fee1481111a6fa9af7b0fddcec3752c25259705d84f4681fb58,2013-12,Surrey Police,Surrey Police,-0.448961,51.394107,On or near Supermarket,E01030733,Spelthorne 013D,Suspect charged
5962cf0b2693267c20ff856a416e8a7d3b969ade6f0b13c20d602eb8139226f0,2013-12,Surrey Police,Surrey Police,-0.663997,51.351084,On or near Petrol Station,E01030779,Surrey Heath 003B,Suspect charged
53d65f4487ecd3862a01acb79a7b446849c61e042365f02536d25f2d4ed24311,2013-12,Surrey Police,Surrey Police,-0.422098,51.386941,On or near BRIDGE STREET,E01030357,Elmbridge 007A,Suspect charged
b4753ad029a5708b6311f6adfd37ad9e1c47b7293463d7bc99cbfb281a7289e5,2013-12,Surrey Police,Surrey Police,-0.440074,51.102873,On or near CHURCH STREET,E01030862,Waverley 015A,Suspect charged
0af188a73af6223c000ed7f3856480285d372a730a7491616562132c6bb1b653,2013-12,Surrey Police,Surrey Police,-0.152476,51.162910,On or near BALCOMBE ROAD,E01030583,Reigate and Banstead 017D,Suspect charged
991b0311be873cde292950f9ab107685a1cf36c3a2bc2c6658d3f8766a3c3479,2013-12,Surrey Police,Surrey Police,-0.451913,51.371809,On or near MONUMENT HILL,E01030371,Elmbridge 012A,Suspect charged
a5c769d2d9322ebc47a4edcc7937e780550b149c7dbe6995b7221049f40975ee,2013-12,Surrey Police,Surrey Police,-0.760353,51.335670,On or near YORK TERRACE LANE,E01030793,Surrey Heath 008A,Suspect charged
0ec993daa503e806ec6ba68138dd74b01d81b098f0ee5cd3b895113b2a1a06b4,2013-12,Surrey Police,Surrey Police,-0.432588,51.421892,On or near WARREN ROAD,E01030700,Spelthorne 006D,Suspect charged
9e826b9dfeeaa788187a031ae91fe5504540b0a590f366a3e9ea0b27c9f26127,2013-12,Surrey Police,Surrey Police,-0.432588,51.421892,On or near WARREN ROAD,E01030700,Spelthorne 006D,Suspect charged
b3cd76bbacd9d79c10b36987add7237c6950b989d07f63f2572b5f2d291aa843,2013-12,Surrey Police,Surrey Police,-0.745039,51.338196,On or near Nightclub,E01030800,Surrey Heath 005E,Offender given a caution
e6130e28c67636eb5857515501251c9426288bf1339a4e892c8e42529f3a67a1,2013-12,Surrey Police,Surrey Police,-0.731685,51.305500,On or near KINGSMEAD,E01030773,Surrey Heath 011D,Suspect charged
be74f9f6bbce6a71370417e2fbb009c7a8d0cb9958565f2f1e9cbf6040cfcf44,2013-12,Surrey Police,Surrey Police,-0.508985,51.433949,On or near Shopping Area,E01030736,Spelthorne 004C,Offender given a caution
4dc0ada9b4c954af5f3bb05ccdb3bce9e5029ab5935d652b8f20ed46bca0f7f9,2013-12,Surrey Police,Surrey Police,-0.511918,51.433141,On or near Shopping Area,E01030736,Spelthorne 004C,Suspect charged
f93fa2061dd8700f2f04900ef3cb0bb151e43fc73f362494fa1949c31210da30,2013-12,Surrey Police,Surrey Police,-0.566159,51.236471,On or near CHESELDEN ROAD,E01030455,Guildford 013E,Suspect charged
32bd202063b4296a4a90e42b3fc92fed21f16e62eb85d04b3398d49646eac853,2013-12,Surrey Police,Surrey Police,-0.269846,51.331934,On or near Parking Area,E01030411,Epsom and Ewell 008B,Suspect charged
2de2a0b1be705c8d3875b959fd2fd65be09a2f6a7d77a582ebe3a744bb42a102,2013-12,Surrey Police,Surrey Police,-0.333985,51.229637,On or near Parking Area,E01030538,Mole Valley 010D,Suspect charged
badca219090b52d52dbe84453fc57195c0c1d4359411ca19be1832b3041652e9,2013-12,Surrey Police,Surrey Police,-0.478449,51.344505,On or near OYSTER LANE,E01030347,Elmbridge 016B,Suspect charged
95def3a914b063d7a2475c73f6fb4fd448bb8c26ef01692ba655fb7b7d6340c2,2013-12,Surrey Police,Surrey Police,-0.211946,51.314778,On or near CHIPSTEAD ROAD,E01030644,Reigate and Banstead 003D,Investigation complete; no suspect identified
0c271a8651ad786f7054794dd3fda6814f749cab0890a161f787368388133d70,2013-12,Surrey Police,Surrey Police,-0.243591,51.307901,On or near EPSOM LANE NORTH,E01030417,Epsom and Ewell 009D,Investigation complete; no suspect identified
4bd78e549b8b30798c1fa5fda11558da4684bcb91fcd671cd47a3bd0589a0f4f,2013-12,Surrey Police,Surrey Police,-0.325287,51.191852,On or near NORFOLK ROAD,E01030544,Mole Valley 011A,Investigation complete; no suspect identified
e1d439a4f5cbe881f1b117e5f80a4f5dc7d18538af25af0f19f91cb0d46bbb3f,2013-12,Surrey Police,Surrey Police,-0.279186,51.127037,On or near NEWDIGATE ROAD,E01031676,Horsham 001D,Investigation complete; no suspect identified
a863c7fa1a069686c5e6082f2034ab946de127a9f741fea2683ac43245d977b7,2013-12,Surrey Police,Surrey Police,-0.323053,51.150893,On or near LAUNDRY WAY,E01030529,Mole Valley 012A,Investigation complete; no suspect identified
1fb460bd18b0065154878efaa0b242ca581dd14d896db880fdb3cf1a95e3a328,2013-12,Surrey Police,Surrey Police,-0.536055,51.244839,On or near MERROW CROFT,E01030461,Guildford 011E,Investigation complete; no suspect identified
9f489dc403300199628992ea0875ddb6f3e5f370969918b555e771946d4d19fe,2013-12,Surrey Police,Surrey Police,-0.538928,51.244605,On or near LAUSTAN CLOSE,E01030460,Guildford 011D,Investigation complete; no suspect identified
faecf9b2493b2cf4a5986911f181fe5e0676f31192904f17d7ce631864d3d17f,2013-12,Surrey Police,Surrey Police,-0.514912,51.406004,On or near Theme/Adventure Park,E01030685,Runnymede 004C,Investigation complete; no suspect identified
9a796bc9a37d8f7bcb4e8cbb8176a1aab4b2f157d1b6b6bea448b8bbb81c7c87,2013-12,Surrey Police,Surrey Police,-0.529009,51.364997,On or near ESCOTT PLACE,E01030678,Runnymede 008B,Investigation complete; no suspect identified
4ce7669019ef1ae341a39766beb481dc8143a32a439dd6b38f849530377c445f,2013-12,Surrey Police,Surrey Police,-0.544625,51.387151,On or near Sports/Recreation Area,E01030677,Runnymede 008A,Investigation complete; no suspect identified
ba47fd2ad2cc895993d514af0a679a5045e0867f732c90420a58ccf017c6f09f,2013-12,Surrey Police,Surrey Police,-0.542291,51.429853,On or near QUINCY ROAD,E01030667,Runnymede 001A,Investigation complete; no suspect identified
8241ac23aea96f509a1433a21688fcf90d2b6740654304e38c8da805e1f83f2b,2013-12,Surrey Police,Surrey Police,-0.573722,51.428460,On or near ENGLEHURST,E01030675,Runnymede 002E,Investigation complete; no suspect identified
a468dc4d952b49e6ac8b2c8e50577dc29a2b6aac9992eef806394b8ee0d909da,2013-12,Surrey Police,Surrey Police,-0.509239,51.385475,On or near HAMILTON CLOSE,E01030655,Runnymede 007F,Investigation complete; no suspect identified
36578bff1e271d721f55c8729a35e88c787f576ca442ab82a4269164a606e941,2013-12,Surrey Police,Surrey Police,-0.505607,51.391534,On or near GOGMORE LANE,E01030659,Runnymede 006E,Investigation complete; no suspect identified
e84e5d2c2f149148ffce1defc11e08ccf0479cb9bec2ee5b7e64aa58367aaa65,2013-12,Surrey Police,Surrey Police,-0.492602,51.376575,On or near Petrol Station,E01030649,Runnymede 007C,Investigation complete; no suspect identified
a4526d3893e1f0c9e884037e5bb8186d5b102ae938fef0d2cd62e35a5a24dcaf,2013-12,Surrey Police,Surrey Police,-0.161187,51.215395,On or near AMBLESIDE CLOSE,E01030572,Reigate and Banstead 014C,Investigation complete; no suspect identified
d4f3b7c9063cbc357e45b26203ba76581bb81c863da1050368e21ebcb92df996,2013-12,Surrey Police,Surrey Police,-0.198069,51.295753,On or near THE GLADE,E01030589,Reigate and Banstead 007A,Investigation complete; no suspect identified
c3fbf881571dd4a6c2397d1e81d344900d2a59d66ae4e9c6dafb9366f33bf3a2,2013-12,Surrey Police,Surrey Police,-0.177963,51.237654,On or near WATERSLADE,E01030622,Reigate and Banstead 010F,Investigation complete; no suspect identified
31a4f362f5180a436a75c3171932d3693ed04a38f281fc37edfcc58bdf760659,2013-12,Surrey Police,Surrey Police,-0.172075,51.241267,On or near DOME WAY,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
a9e475059155405f8bd02102a9f7fa341911b45a3cac97d22392634a27ed9337,2013-12,Surrey Police,Surrey Police,-0.174445,51.238939,On or near BAXTER AVENUE,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
2bcb64f09dd4b8957eb04279e62cd39e3bf1ffa0b3292b33f572f47d2ce1a978,2013-12,Surrey Police,Surrey Police,-0.200292,51.247307,On or near BEVERLEY HEIGHTS,E01030625,Reigate and Banstead 009D,Investigation complete; no suspect identified
47f3d5f847163ae011713e197a18285e92fde55f8a2aad3b7d22da9af13d6984,2013-12,Surrey Police,Surrey Police,-0.208032,51.237678,On or near HIGH STREET,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
35970dc1e37551feddc33b2e5ec3844142aa43cd06d80fdc9b7557ee8b26d091,2013-12,Surrey Police,Surrey Police,-0.332261,51.231366,On or near Supermarket,E01030538,Mole Valley 010D,Investigation complete; no suspect identified
230ab8cd300f2bd308a7769c57ddb2b32355246886be865a11e11551cdd710f4,2013-12,Surrey Police,Surrey Police,-0.332261,51.231366,On or near Supermarket,E01030538,Mole Valley 010D,Investigation complete; no suspect identified
0080e541cf8fd9a4baa0483b42a20881e5050ad4691182bf60aa7dc55007d2e7,2013-12,Surrey Police,Surrey Police,-0.593989,51.258633,On or near THORNTON CLOSE,E01030486,Guildford 009A,Investigation complete; no suspect identified
4efa2abf6eff22fd28209c68f73279fbee37c5d148484df9006779580ebb47f7,2013-12,Surrey Police,Surrey Police,-0.586305,51.251688,On or near MANOR ROAD,E01030485,Guildford 006A,Investigation complete; no suspect identified
1b64e8e65dae70d75465112c4e2d69504b717f70d85caa4554b8cf603b94629b,2013-12,Surrey Police,Surrey Police,-0.587946,51.242563,On or near Further/Higher Educational Building,E01030468,Guildford 015C,Investigation complete; no suspect identified
d3face03f6193f0a69080e7e112baaa96c42cbc243b301b4c172f3162417ab30,2013-12,Surrey Police,Surrey Police,-0.542614,51.244480,On or near HORSESHOE LANE WEST,E01030460,Guildford 011D,Investigation complete; no suspect identified
cee0d0401de5bee5f39cf47202f1acefbe4a9e7a94974f002f12848aea234e3f,2013-12,Surrey Police,Surrey Police,-0.577656,51.236171,On or near Theatre/Concert Hall,E01030455,Guildford 013E,Investigation complete; no suspect identified
1f1d1aadaf6b232220cfe2044373f4845626a9d04d5f9640c2dd32cad216f9d1,2013-12,Surrey Police,Surrey Police,-0.573839,51.242868,On or near MARKENFIELD ROAD,E01030450,Guildford 013B,Investigation complete; no suspect identified
16af845261d0d1d04a4dbaf0f76efacb57b1537b124083262b44ed3bf76018e8,2013-12,Surrey Police,Surrey Police,-0.263007,51.348829,On or near WESTMORLAND CLOSE,E01030383,Epsom and Ewell 005A,Investigation complete; no suspect identified
19436d5e42e2b6736d0c0f6615b7080ed78d2e1b15b101d39de7656b23903b82,2013-12,Surrey Police,Surrey Police,-0.272057,51.362092,On or near SCOTTS FARM ROAD,E01030414,Epsom and Ewell 002D,Investigation complete; no suspect identified
126fc148ca320e2f4ac4cef9faf42a48f6dd28484e504c7a8783235e2c1d81f6,2013-12,Surrey Police,Surrey Police,-0.276379,51.362515,On or near RUXLEY LANE,E01030399,Epsom and Ewell 002B,Investigation complete; no suspect identified
0b756604546dbca8723b6e237e0c305d54180d547311a38fd3694875008e2f46,2013-12,Surrey Police,Surrey Police,-0.262017,51.333598,On or near DEPOT ROAD,E01030412,Epsom and Ewell 008C,Investigation complete; no suspect identified
62c2ee7cc3d2abc16ffa1ecb49473392f378654a3ccd347590722d4f4f455025,2013-12,Surrey Police,Surrey Police,-0.257354,51.338853,On or near Hospital,E01030410,Epsom and Ewell 007F,Investigation complete; no suspect identified
03b2af63b88ffa8257c9eccfc5b0a9112596d92678f1c2ce0c4eb10bb66fcb9d,2013-12,Surrey Police,Surrey Police,-0.257520,51.342039,On or near Petrol Station,E01030410,Epsom and Ewell 007F,Investigation complete; no suspect identified
248898161d2d3af03a8d2d2d7e2374b54c2a04aee8aef95fba4c88fbd27e95c1,2013-12,Surrey Police,Surrey Police,-0.269835,51.339874,On or near POUND LANE,E01030409,Epsom and Ewell 007E,Investigation complete; no suspect identified
705b647b4d7dfcca6d3223b5bb04437f758f9bb1ed83c055d8c053da1bcab366,2013-12,Surrey Police,Surrey Police,-0.273422,51.325017,On or near Hospital,E01030419,Epsom and Ewell 008D,Investigation complete; no suspect identified
45b41fde879c2f8b67f01682191813a22ff8723ef08f8c96c88562940ff80daf,2013-12,Surrey Police,Surrey Police,-0.457596,51.362163,On or near STATION APPROACH,E01030376,Elmbridge 012F,Investigation complete; no suspect identified
edbdf1cab7125c4b74d022bd02ad9fbe93365146affa3b2b23bce5bb1ff1ae0a,2013-12,Surrey Police,Surrey Police,-0.465522,51.362672,On or near Further/Higher Educational Building,E01030376,Elmbridge 012F,Investigation complete; no suspect identified
a3087894ab043608b727c8fb49a3f914a9484d3c662815eda3c29276df3549b9,2013-12,Surrey Police,Surrey Police,-0.462520,51.345529,On or near SUMMERS CLOSE,E01030347,Elmbridge 016B,Investigation complete; no suspect identified
