Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fcbd18117efc5410e7fda9e7508b049e86d8107bcd8cdc4121940dd20da2c580,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.737164,52.231421,On or near RUSHBROOKE LANE,E01030144,St Edmundsbury 009D,Offender sent to prison
6ac2d53dbfcbd79dfbfbbb329c58dfe1d4b2dcbb19dfdf4433ae8f9447870451,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Offender fined
3f312e645152249e029f1b75da74a2f082cd039fcc170e320e9a2b1f6a89d5a1,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.743495,52.466673,On or near Supermarket,E01030258,Waveney 007D,Offender otherwise dealt with
5c549222faae5114c3c67309740cfe15df7f99d3a3bf77238c3848b8e53e6843,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.363236,52.152637,On or near Supermarket,E01030220,Suffolk Coastal 005D,Offender given community sentence
d56bee13dd7d7070ee30becff0e9b05ad21f96022a39db58c6a586352d141b0a,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender given community sentence
822e12f7346e846e52bbf0f85ccfa5a602e31c76ef7531ac52e48e84db6934ea,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.193006,52.042034,On or near KING'S WAY,E01029994,Ipswich 014B,Offender fined
83234de72284a475a8fc5412932c22d07d11aa0ee34d1babb2efd224a4675b44,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.156019,52.056531,On or near Shopping Area,E01033125,Ipswich 007G,Offender given conditional discharge
033de1ba513e04707d680f4e8ff501e2a6bce5fcae022a341b33f57144e23c07,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.730007,52.047554,On or near MANOR ROAD,E01029916,Babergh 007E,Defendant found not guilty
d607c5afafa80e8e13a5ba94229e23649f3a13a97d3263cc45ae194d345c7f6d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.739245,52.492263,On or near HOPELYN CLOSE,E01030277,Waveney 002C,Court case unable to proceed
301aab675660e8694784bb42e081acf7d94adf6ac4fe9b0156b568c981d2c4b4,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Offender given suspended prison sentence
250e6ad6535841ef86f25a79f80e8ffc98db2abc74df1a993e56d5c0b3b2dda4,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Offender sent to prison
715ec32a7ee7e2240b15df7ba8b976810e12ed19d07612154760ba89ab8e2501,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.984176,52.190419,On or near WINDERMERE ROAD,E01030073,Mid Suffolk 008A,Offender given conditional discharge
2248216c84d10476fa8fe2e46cedd100183acf5de988f1a73bdec084ca75ff51,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Offender given community sentence
9d01c37d2b4472350cc6f0535042a1d9fe2cc54bad571f88ca187447d3a82c0d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.163808,52.057123,On or near WELLS CLOSE,E01033129,Ipswich 007H,Offender given community sentence
94cbc899be6d1557c0d3f1c86a6a9f6c6787a2715414ca0556a0e0a188d1bded,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Defendant found not guilty
a796633289107c6cc2cac3e17d0ce4c301c5885972baf6d812b8945ff149e77e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.728256,52.446178,On or near JUBILEE ROAD,E01030272,Waveney 012E,Offender given community sentence
0dade07f00414fa01395435c3ee22519efb945dc110b0d2bd7b3dc80ecc4cb87,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.138948,52.056106,On or near Park/Open Space,E01029988,Ipswich 010E,Defendant found not guilty
ab159f0ef0d4a6f959619912ddff58e702afd1532a44e61b97cd30b502ffdcf3,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.449180,52.074663,On or near ASHLEA ROAD,E01030106,St Edmundsbury 014B,Offender fined
0f6023202792ce1b03431d199a0719f47225646968bf286d383686768cd3ad1b,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.742286,52.244656,On or near LAWSON PLACE,E01033050,St Edmundsbury 005G,Offender given suspended prison sentence
358fb1ec6757f819bc2935b4f1911d7b30ba4400f4d8564e3853084f0a289c6d,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.714200,52.249676,On or near CANNON STREET,E01033046,St Edmundsbury 006F,Offender given community sentence
38ce52a9f0934f265465b2875075ff49e39f242dee63c55dc96866f222ead89c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.746478,52.471615,On or near Parking Area,E01030258,Waveney 007D,Offender fined
5a05f0d2b28d86b346eff41253ca53d11fd2d708433d4b3d97019847d2dce714,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.709080,52.243796,On or near Supermarket,E01030091,St Edmundsbury 006A,Offender sent to prison
7d178809ae8e2b1605aab0790132955d83a071e68cd5569b6655c10103ffa792,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.133795,52.056477,On or near Shopping Area,E01029985,Ipswich 010B,Defendant found not guilty
e428bc926fb5d0fe1a649a3ea55030ec3a10fe96b7674d281037bd2516fbe734,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Offender given community sentence
5accddaf91a80b26b10fad03fc66ac4e104fe402f0e9b0f6bc933c77555725b1,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.993632,52.173703,On or near COMBS WOOD DRIVE,E01030079,Mid Suffolk 008C,Offender given community sentence
830fcb48ecb17a0e0a28481b6b108577f06e1dd9e6044fa1dd1df38efbb58ba0,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.494076,52.227028,On or near Parking Area,E01030208,Suffolk Coastal 003B,Offender sent to prison
2604c72a5f21bf04bbef114fce61fb439160c14771ee7e8ffa015740c026b2d9,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.148304,52.044335,On or near MAIDENHALL APPROACH,E01029970,Ipswich 012C,Offender sent to prison
049a362650c5cf6715dcb800c2f5c778e419136f80983d11d67da423698528f3,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.564212,52.454930,On or near Police Station,E01030224,Waveney 010B,Offender given community sentence
b837d3b9c7a46e1afe2acc1a82879f40ab7bc3411450bccb4bd7ae780d12b455,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.441735,52.075699,On or near HOLLANDS ROAD,E01030113,St Edmundsbury 014E,Offender otherwise dealt with
dd27c837330ebea9cc42a395f21c5851a1145f046aaf1ffb363500155da7c507,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Offender given conditional discharge
6cc6961363d2ef00b12fbd6b7871a3a0f9879095899224b9e5e1d4c2211bea41,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.314550,51.963437,On or near PARKER AVENUE,E01030171,Suffolk Coastal 012A,Offender ordered to pay compensation
974066e2b72603e7d7b68c0041c048f2a305752833a3c47a7256a7dd64dda110,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.154817,52.044035,On or near HARLAND STREET,E01033122,Ipswich 012F,Offender given conditional discharge
aebf68e257aa2bc7d20bf1c93e1ccc18327be26ee3ec719fdf5845187ea9293e,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender fined
370d9721c1cf7b0540ef1618a393f968fc256084396f4536fb65e6a36919ec5e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.156774,52.059173,On or near ST MARGARET'S PLAIN,E01033129,Ipswich 007H,Offender given conditional discharge
80915321f3607dfc84b4540df20d0464b830bcc1c8ddfe4e9bc4050e2498c20b,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.472468,52.486263,On or near BUNGAY ROAD,E01026898,South Norfolk 010A,Offender otherwise dealt with
b05d4f28f5636756b302acb11cedb624f8652ee86f9d0a110586e535e7c920e1,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.625301,52.446511,On or near BEAVOR LANE,E01029927,Forest Heath 001B,Offender sent to prison
62a0a40310e36b855c69afc9be6039785faa49c9d7552bd5c040912e84ba58a6,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Offender fined
7633f1b49a2f938cc426dab62ce39347807b9e0cb551bae78041676e09919aea,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.680987,52.249716,On or near Parking Area,E01030125,St Edmundsbury 007D,Offender given community sentence
a5df535fac611cc91d3d3e24fbe11f150cb0ef60bab85c8dae1834f05fd02474,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.180377,52.033031,On or near TURNER ROAD,E01029982,Ipswich 016E,Offender fined
0bf6c22dbf35f5dd95d4fb269bd6083d1d867b5bf71eb4f5ee29eff5f99129b1,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.395592,52.261386,On or near OAKS DRIVE,E01029953,Forest Heath 006B,Defendant found not guilty
ff98b22dd026d0ba18ff87e7652a5f96715056fd9a6cb4549d624e2753c0c780,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Offender given suspended prison sentence
1e9e0379d2484732cc2017bb07052f65f1c4c301e81328e07a18f551fd033fb0,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.743738,52.477684,On or near BECKHAM ROAD,E01030265,Waveney 004F,Offender fined
95ac0aa3ffb408f265d481627ba63c22fc02062925720e3e32052b6f53272aa5,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.119907,52.041637,On or near LAKESIDE CLOSE,E01030016,Ipswich 013E,Offender fined
249edef6aa3cb712bd35e02b7aaa4f00409f7a6bee5cb57a5f0fcba49b1a6d91,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.403986,52.242619,On or near Nightclub,E01029925,Forest Heath 008A,Offender given community sentence
889ed1c60135bf2005e83e61e10fa8268160727e7f4330dc8882757a9da11751,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.328996,51.947955,On or near CARR ROAD,E01030163,Suffolk Coastal 015B,Offender fined
7a16c057aade753d4f179a1e13a7a095806f6d1671af9a0d0b735ffa76010f9c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.756430,52.478990,On or near Police Station,E01030247,Waveney 007A,Defendant found not guilty
e7f5d749882dd9ec172dfebca822ef8aa5411e6c1cf2ddb5cb6eff03f7c74848,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.148007,52.047995,On or near BELSTEAD AVENUE,E01029968,Ipswich 012A,Offender sent to prison
e29f5d3e54ceb6a119a9d41aad4f048db2cf8864a1a0aea81afb333d9aa26bd8,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.127111,52.079203,On or near Supermarket,E01030032,Ipswich 001A,Offender fined
b5a3c1b5dd64d1f2307293384a24bfd12bf33a6976212557ee5768e0b1643969,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.173223,52.053488,On or near Supermarket,E01033123,Ipswich 011E,Offender given suspended prison sentence
2cf0c401deddda68ae92aced33d6c350b85e972592b46bc5741cdee019fc5115,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.344544,51.967742,On or near DEVON ROAD,E01030159,Suffolk Coastal 013D,Offender given community sentence
fb4a2c330419d81068de72615337173b2afa208f3cc7cb8038f51961eeb21423,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.024556,51.977977,On or near HEATH ROAD,E01029883,Babergh 010D,Offender given suspended prison sentence
ebf29131720f5c3ce323a0b1afa9c8cb62b883468edb1191aca40b5d1fe5dabb,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.148058,52.059299,On or near Supermarket,E01033125,Ipswich 007G,Offender given conditional discharge
46e2cab55a438493447a8039a832b9fd97ed6c5eab5483bc5cc784fa4d9765b8,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.744563,52.040399,On or near WARNER WAY,E01029913,Babergh 007B,Offender given community sentence
1a54d7f9a07e1dcbae8732710be128e33d61518aaa082bf897f5ea9c983ee5d2,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.185575,52.053415,On or near CHARTWELL CLOSE,E01030006,Ipswich 008E,Defendant found not guilty
1cce91c5eca7b54085b8633d4cb2293cdb596179ce8bc94b4912a68030da6986,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.196710,52.069806,On or near GLENCOE ROAD,E01029998,Ipswich 004B,Court case unable to proceed
ee733714eb46e1d54400134e85ed0617cec94d5ba020aed45a277f13f6a55d9e,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.499053,52.301441,On or near BEECH DRIVE,E01033451,Forest Heath 005D,Offender sent to prison
cfb8868816eea35ab77e48e241c09508c582906e677d3d627e22d37f4a88c3e8,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.698118,52.460168,On or near LILY WAY,E01030234,Waveney 009A,Offender fined
2aa4b903570446dd05700191b01f7c456868a9395bd1333e60059a63ba2be891,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.738469,52.461426,On or near HILL HOUSE GARDENS,E01030256,Waveney 007C,Offender fined
fff12fd0c3a44a2d97a1c5738974acd79f20978b7f5e2f5dad10c56be11ed641,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.711492,52.244918,On or near WOOLHALL STREET,E01030091,St Edmundsbury 006A,Offender fined
31e138326ff22eb15ac7dfb1635dadae33fdb09ade054aa37b9bf1763267c8d7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.143720,52.059028,On or near BURLINGTON ROAD,E01029988,Ipswich 010E,Offender ordered to pay compensation
8a341072546a5a5bc160bfe22d1e4d299f20511bb6046fc37f5fa36fb23d02ca,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.451654,52.080403,On or near RUFFLES ROAD,E01030106,St Edmundsbury 014B,Offender given suspended prison sentence
607dd9ce0007df3279d02065ec27257e5cacf041fd4ae6b8e60260690a514d12,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Offender given suspended prison sentence
fade734abc355dbd0b706c1b020f9fcaf77f8b1b830c4f75cd47552ca29c4af5,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.739640,52.492916,On or near TELESIA COURT,E01030279,Waveney 002D,Offender given suspended prison sentence
804552d87923dc355275beb5719fafcaaee3043604cfef9c955df2dbe3cb0c20,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.713778,52.246359,On or near WELL STREET,E01033049,St Edmundsbury 009G,Offender given community sentence
95d0460844598bd21dae97fdbb450388c96c0767a95a44a5e82441fcacfe39da,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.574586,52.267025,On or near DARSHAM ROAD,E01030222,Suffolk Coastal 001C,Offender sent to prison
63e6ec145d31e7a3976d7325f9a84e10ecd03332a70929ea2331a8920e203c6d,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.646189,52.393790,On or near Park/Open Space,E01029928,Forest Heath 001C,Offender given community sentence
525c443ade267c7a0fbd8fb8781bf8abc7c1581a14dc3835804b9b980fb197fb,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Offender given conditional discharge
840b578b972cdc3f86bbb6d210dccaf4cd807cf9ae6e2390ea1944929ddf1ded,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.730532,52.453941,On or near Supermarket,E01030272,Waveney 012E,Defendant found not guilty
0ab1ec165e2f4ae498287161cf6d0ba7609165d4039e1f19dbd38b5487c5ce9f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.743477,52.464209,On or near Parking Area,E01030256,Waveney 007C,Offender fined
9ba9000f42d027db872e67c28e8b04c8822754a4c493307d11b551a115a6b1ce,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.242790,On or near GUILDHALL STREET,E01030091,St Edmundsbury 006A,Defendant found not guilty
bd5b0f428f31e37b5d554d9a21a85cf9369241890f6ee916ce8dbb1b7f9e3bbd,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.746562,52.468626,On or near PARADE ROAD SOUTH,E01030258,Waveney 007D,Offender given community sentence
6addbedff68510192f8a5e0ae0b9b6ffc967b2ae7983fac66c28080251aa558c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Offender fined
cdb47fa51db0cce7adb24fd7c3a490e3fbc10e01ad4b2771e128567a00c283e4,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.754207,52.476407,On or near Parking Area,E01030247,Waveney 007A,Offender given community sentence
8c0885faac1c09a07794f74b1a5d16803b448f72ce71c1fec22739155a62d605,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.454798,52.058010,On or near Sports/Recreation Area,E01033446,Suffolk Coastal 007H,Offender given conditional discharge
eaf14b1ab98b3d3b72243a8a5d3ca830f99c534da4e0b0e5b41dab105b338235,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.124771,52.052607,On or near ARCHANGEL GARDENS,E01029986,Ipswich 010C,Offender fined
0a93d0dc82edf37b577100306299c4d71ce3f29b15758f6b605bf2174d5fabde,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.996092,52.192446,On or near CROWN STREET,E01030076,Mid Suffolk 010D,Offender fined
cb81f69a5dfb90b243c61ca86da82f79b7580643970dd2b7c5c57c0ae239dda7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender given suspended prison sentence
83c1870c8c15e73580c4de7c21f5aa1a2137d5fe1d8b9fa58c0e0424756f59b2,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.096644,52.106557,On or near BRAMFORD ROAD,E01030043,Mid Suffolk 011B,Defendant found not guilty
3650ee9a906c6c689215367695fb6482247ed5cf822391ae110ba19bcfac819f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.142409,52.050132,On or near GIPPESWYK ROAD,E01029985,Ipswich 010B,Offender given community sentence
b26c0f01d5856062298698b96f78fb240712dfd1c20ac491c5587ff39a6f1bb5,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.680987,52.249716,On or near Parking Area,E01030125,St Edmundsbury 007D,Offender given community sentence
22a03dd0b2e87ad589e1d2399499126f280c60c059842037e489784659fa939b,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.430546,52.086263,On or near ELM CLOSE,E01030110,St Edmundsbury 012B,Court case unable to proceed
a435429880005956bcbde96972fb0362ea575848802962e5df1d615e0a1d8655,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.153216,52.060024,On or near Pedestrian Subway,E01030025,Ipswich 006D,Offender fined
7d3805b9a8d41751c7bcaff75e0d4ccd5b369123ed1776b0ea6626a998ae2761,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.184038,52.069124,On or near SHETLAND CLOSE,E01030001,Ipswich 004E,Offender given community sentence
fe96198f93e5db15a63756ea450f733089dbe39943d691bfad99a8c5a405ab0d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.752529,52.484385,On or near CLARENCE ROAD,E01030248,Waveney 004B,Court case unable to proceed
ad43e59e024d46be9e751932895056d7d182f5887876c1306b751445c36ec9b4,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.703182,52.451384,On or near POPLAR ROAD,E01030236,Waveney 009B,Offender fined
14a4d94ecb392c69727b3f5b4d087adf9d4a19e85fbe161e10bf89139b10bb8c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.717151,52.463232,On or near Supermarket,E01030287,Waveney 008D,Offender given community sentence
80c1caef2d25d919b6c9c95865c19444ee500f4d7dcdf41f79b61b17e6771170,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.212188,52.047961,On or near HEATHLANDS PARK,E01030206,Suffolk Coastal 011E,Court case unable to proceed
488cff5bdeef9314ac63e5da9d4d13b41d839c4018e1865c341a6950848a1397,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.159937,52.055410,On or near EAGLE STREET,E01033125,Ipswich 007G,Offender given community sentence
b23d196a083fcce809976fd2871d49cc738943887d336f72e118500f3e329beb,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.427558,52.080146,On or near HARROW ROAD,E01030115,St Edmundsbury 013A,Offender given community sentence
62a0a40310e36b855c69afc9be6039785faa49c9d7552bd5c040912e84ba58a6,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.749685,52.476757,On or near RISHTON ROAD,E01030250,Waveney 004D,Offender fined
33e09bbbcd39d393a480c619099d6444ca1e9b9f99ba14ac5bd7a20c150a7de9,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.382255,52.116709,On or near CASTLE HILL,E01033446,Suffolk Coastal 007H,Offender given community sentence
8c5991881340752291ed6da00af791e6e0da19fee75cabba2a1a107d5b4fdc44,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.104535,52.044805,On or near LONDON ROAD,E01029909,Babergh 005E,Offender ordered to pay compensation
ca41c42bb42dcf5c4b869490d31164dee95aca175621a2019999f937da5ea460,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.447859,52.188409,On or near Petrol Station,E01030212,Suffolk Coastal 003E,Offender given community sentence
1633b1b7c548e0184930a1aa95f2d735d47bfa37ffe5d835eee8a05ec9eb34cf,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.732313,52.039443,On or near Supermarket,E01029920,Babergh 007H,Offender given community sentence
82ad2a748129d54a953e102e787ac99cedf6dc4b4c7bc8ec1c02a0dec68bce1e,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.699943,52.264860,On or near SEVERN ROAD,E01030131,St Edmundsbury 003B,Offender given conditional discharge
c1c2a8dc69217fbfbc632bc2b3cc8c33b94bad89c2938bd5ea139cb45adf2321,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.716063,52.463068,On or near Petrol Station,E01030288,Waveney 006E,Offender given suspended prison sentence
6761817a9f0333cc0f97e0a700391255813ccdf193a0b84fcda8e5bfab507ed5,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.440185,52.082601,On or near Parking Area,E01030113,St Edmundsbury 014E,Offender given community sentence
27c631cf9c417a8edce6a44ddf67f104b07f15305965b4e6e0d34d627b52538e,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.714771,52.245589,On or near LOWER BAXTER STREET,E01030091,St Edmundsbury 006A,Offender given community sentence
0700450b65a38d105db8dc9b008da2878d5d5cb20fa6920534a1c2964074a1da,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.705440,52.277387,On or near PARKLANDS GREEN,E01030103,St Edmundsbury 004A,Offender sent to prison
07750559135e1f077c93347f12a071e3d020ae0ed347409a4ac675f78780096a,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.753313,52.476642,On or near Supermarket,E01030247,Waveney 007A,Offender given absolute discharge
e05355725b0f41d10cbb97d324d4e932c0e34660a2655250f8e9c82ee41435aa,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.149453,52.050717,On or near BURRELL ROAD,E01033130,Ipswich 012G,Offender sent to prison
5d01d9f65e71263c65dff5ef8355c54834f6c9d67fba2e7888b8346042aedafc,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.748533,52.209448,On or near A134,E01030119,St Edmundsbury 008C,Defendant found not guilty
d1467500b7897d062cebb99932147466a35654d3d1c6d4af93b9d141c082980b,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.142394,52.057804,On or near HANDFORD ROAD,E01029988,Ipswich 010E,Defendant found not guilty
c133a7ddc5d9dbf56d3cf54b06ab5ff04b4e6dee1b39df9c768a57fdbf32c117,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.730227,52.040633,On or near NORTH STREET,E01029920,Babergh 007H,Offender fined
ba7f65bc680a5877bba5de62d8358fd6393c5cb2a79c32592393fbe7d5153200,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.713486,52.476354,On or near BRIDGE ROAD,E01030270,Waveney 005C,Offender fined
efbe93d66dd005460c94880ef5f47d97426218d8edcf0ba5a96ee6e89cc0d8ae,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.189016,52.053798,On or near PARLIAMENT ROAD,E01030006,Ipswich 008E,Offender fined
22c08e45af6c93a5081993ab735d8bbc7d6436841ed14402f7fda2ea8fa6f58f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.148058,52.059299,On or near Supermarket,E01033125,Ipswich 007G,Offender given suspended prison sentence
2d0ebf2384266ad7a55d09213ce22804d3809f57a1fcf6a2a1ae75ac8630eb80,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.709506,52.473879,On or near Parking Area,E01030289,Waveney 005D,Offender fined
99738429ede08b93d78fddf0baa2093bd74d1bcdeb97e8bb4c92ba0a5c2b762b,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.709206,52.244899,On or near PROSPECT ROW,E01030091,St Edmundsbury 006A,Offender given community sentence
f534b4a6a1f4af02469c794ca5ddff8031e4c0756804ebf8730e0d7b07df6dd7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Defendant found not guilty
c99ab73026d1d1a74714f16eab7295a928afb379993990abf918eee6ffc28dd8,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Offender given suspended prison sentence
24b2ac81e162e194909af329afa78ed9827be2f18505a3e632e54ce2f0d5f305,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.189751,52.045891,On or near ASCOT DRIVE,E01029995,Ipswich 014C,Offender sent to prison
97712b583611c7e9eb7c05564b073017e5f3e186c87abcd7b7fe42fd40542aef,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.130147,52.052509,On or near WALLER'S GROVE,E01029986,Ipswich 010C,Offender given conditional discharge
149f1002c5eba0be528d51900e08196904ac217061b347400b7dec37ab267669,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.150811,52.054683,On or near CARDINAL STREET,E01033124,Ipswich 007F,Offender given conditional discharge
880e05d64d7b95964beb299750cf05e91cf65d8f5fc44cbb6dea9c8d8816e28a,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Offender sent to prison
dbb5be64badf7cc7e6727a2cc61570c7cc38b5b20c159cc15fa5c60fd430c2b5,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.440126,52.086056,On or near YARMOUTH PLACE,E01030108,St Edmundsbury 014D,Offender given conditional discharge
ddfaf119349ac4e79645db9b20bfb1c310707a4d112ca8072e8f9efacd5246ad,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.758726,52.068846,On or near BROWNS CLOSE,E01029923,Babergh 006D,Offender given community sentence
2c4f7fb79080e984f15ef5b10b0b296543e4b078261babbd7db26951c6249a38,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.733616,52.455067,On or near DOLPHIN CLOSE,E01030276,Waveney 007E,Offender sent to prison
9b71e07ac4ca349c8c632b61815d9de7ea599bf81ef84c561788c3a692df6104,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.397480,52.250467,On or near NORTH DRIVE,E01029950,Forest Heath 008C,Offender fined
