Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fe5842a2c7f7df3175075d203aa1213f388656a90113bf1316dddcf432d20770,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.288770,52.208256,On or near EATON COURT,E01018177,Huntingdonshire 022A,Investigation complete; no suspect identified
175b80f181954630dccea7e84a5977acf9379ff6f0f9e93321b38d0ce34347f0,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244424,52.254647,On or near Park/Open Space,E01018155,Huntingdonshire 018D,Investigation complete; no suspect identified
e0504d351b9350176c482c96670f2d23607cfcf46758ad404cfe56536cb4b5a6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.005269,52.296139,On or near GIBRALTER LANE,E01018285,South Cambridgeshire 003D,Investigation complete; no suspect identified
0063f94e2c8762366b21a26d7e94e49af891079a10bd89b50685c99caf54a6dc,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284202,52.588720,On or near Parking Area,E01015594,Peterborough 011C,Investigation complete; no suspect identified
24f32a0b20e62c0a5612740d45885d1cbb39883c2ea854f13e1f73c737a30be2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.228174,52.578590,On or near PADHOLME ROAD,E01015612,Peterborough 014D,Investigation complete; no suspect identified
5805fbf1bd2fa11af121e064f3c54266831c4ab78958f0b696603ecc64536894,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250448,52.598907,On or near TENNYSON ROAD,E01015634,Peterborough 008E,Investigation complete; no suspect identified
e09f7f82391d1b9e174cc0b8cdd6a5554aa29422c1df5275cc556c85aba2ade1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.176834,52.342233,On or near CHESTNUT CLOSE,E01018145,Huntingdonshire 008C,Investigation complete; no suspect identified
328178a5e4398cdf16456ac5fff22d7814cf21410d3b4d39bcc6810e3adc5428,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.282587,52.532594,On or near FARROW AVENUE,E01033178,Peterborough 023E,Investigation complete; no suspect identified
85f070bd76cf93cb23e6245d24617dd00d1b9bf71b4516f222fec980369a7556,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.151645,52.223346,On or near RUSSET COURT,E01017971,Cambridge 003B,Investigation complete; no suspect identified
8837a533f4e071bc612f80280c8c2092fe7f23c3fb043be632022920662505c3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.263830,52.407039,On or near THE MEDWAY,E01033426,East Cambridgeshire 003F,Investigation complete; no suspect identified
0111f68f8a2dd8da5c280c3e5d9157c898a4111eda8978f26ca926c8262339be,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.053879,52.218265,On or near LYSANDER CLOSE,E01033119,South Cambridgeshire 020E,Investigation complete; no suspect identified
525d4ad1187994bf3fdeb8eba05ac497f86cd001e91066ee43dac912bf1f0cd3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.151645,52.223346,On or near RUSSET COURT,E01017971,Cambridge 003B,Investigation complete; no suspect identified
95d0980664208ebfad893eee5e8747b9e21c38aa43ff1d4a7e0f441a8fd67493,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.255364,52.610821,On or near THE PENTLANDS,E01015660,Peterborough 007F,Investigation complete; no suspect identified
189b05e13ee8e2ab68b8965070be5df61a4b0ed42cd992bd1e4551c252563aa5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149209,52.220198,On or near FALLOWFIELD,E01017972,Cambridge 003C,Investigation complete; no suspect identified
998f6ab65a94de8174276d4f0c7e9d1ffed4f45804755eb06ffa3bfbc730dc39,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.074132,52.215063,On or near GREENBANK,E01033115,South Cambridgeshire 020C,Investigation complete; no suspect identified
5e6cc978405ff99650fd304bd6e058d9ba47ff88cedfd1df0dcd0f7bfb731a32,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221194,52.576759,On or near Petrol Station,E01015616,Peterborough 013F,Investigation complete; no suspect identified
0033c7e944c63cad5fb42e93ad7c475ab3698186b20751f2435b44d718a2a72d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303534,52.543379,On or near Parking Area,E01015647,Peterborough 021F,Investigation complete; no suspect identified
b14bc944b27c315313c5492a189d704c333ae336802dc41ec410100b3d479546,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.104103,52.724240,On or near FIELD AVENUE,E01018097,Fenland 001D,Investigation complete; no suspect identified
6e05348cad60f2e57b4c5f0cffb6f1f059bcbf098c8826c1219463370b34a142,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.206471,52.186887,On or near ROBERTS WAY,E01018243,South Cambridgeshire 011B,Investigation complete; no suspect identified
ded40cfe09477dcab8ba4d71aa2b9cee137400e91129e457411529e0b5bb5f3f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111278,52.287216,On or near RAMPTON ROAD,E01018236,South Cambridgeshire 002D,Investigation complete; no suspect identified
3b1d535ed90f249e64a31cb8902b8852db7f74266f8a1541ecadadb59f229d1f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.267775,52.398242,On or near FORE HILL,E01018025,East Cambridgeshire 004B,Investigation complete; no suspect identified
e067588b0002d2a10769f9110d0d75ff48f68dedf4bad54fdb4d729b49cb99c5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119698,52.207074,On or near Supermarket,E01032797,Cambridge 007G,Investigation complete; no suspect identified
ac5221d892eeb125924ce3c51726b81d423460ac87e2a55eda5d1abe37c65d86,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268123,52.587677,On or near LOWICK GARDENS,E01015663,Peterborough 009D,Investigation complete; no suspect identified
9031f0d5feeaf91c9305627fe245998b694e955b9b5117b480e9bf030fe2d31f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.280484,52.590941,On or near Pedestrian Subway,E01015594,Peterborough 011C,Investigation complete; no suspect identified
e4a104278e6b751825fdb8321fbc9fe93d0cd42872fa96e6e8942e62305ab90b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.181423,52.329860,On or near Parking Area,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified
c535b8f4a61469fbaa095991acd28e279ad853b0b042c44090e8615ba00f7eb6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120844,52.201334,On or near TENNIS COURT TERRACE,E01032797,Cambridge 007G,Investigation complete; no suspect identified
4937e22777fb956eb3ea5125c45a625996d16223fbde51ddea64bc61479190a9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.194144,52.128740,On or near SAWSTON ROAD,E01018289,South Cambridgeshire 017D,Investigation complete; no suspect identified
4f4a4f0119098a5798a27570d4c245d2ee64e57e0039bf1f91473d0e8c3a8755,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273010,52.616564,On or near BIRKDALE AVENUE,E01015683,Peterborough 006D,Investigation complete; no suspect identified
88713576f59321878dcd605a50bc034a528f74f657478a918ec5a81824f53c64,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.075842,52.563849,On or near HARTLANDS,E01018061,Fenland 008D,Investigation complete; no suspect identified
54a05197c248d84664eb843a4d4766bf780977b833c77a2a9ab0ef0401360bdd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.272930,52.398143,On or near CRESSWELLS LANE,E01018024,East Cambridgeshire 004A,Investigation complete; no suspect identified
b26ddafc080eb02dedb3502b8a9099dff8c9d2a369616196f123c58d3b4b7a58,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.071850,52.523989,On or near SLATEBARN DROVE,E01018060,Fenland 008C,Investigation complete; no suspect identified
0214c70b3569ab50699d15d47b5b928d242ebe57a993db80f24517efe80aa7c8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.043222,52.093598,On or near A1198,E01018226,South Cambridgeshire 019A,Investigation complete; no suspect identified
e183ec1c3bf4148c01b7d898371da2c1b6dba0a6c9f0fd6157febb1c381bf6fd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266195,52.229856,On or near Parking Area,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified
8e1c707dda0d8349e60924a872b24208980168224440c4573673e880cd1919d8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.075842,52.563849,On or near HARTLANDS,E01018061,Fenland 008D,Investigation complete; no suspect identified
7270328ab3e705c1fce6f7aa938bce5bcf038cebb04cdd868c25911bb279a6fb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117293,52.222367,On or near THIRLEBY CLOSE,E01017953,Cambridge 002E,Investigation complete; no suspect identified
cb420307cc3adda810b7f828aeffba12ac658691d1481ac298430e8e9a1c54e2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.262672,52.407673,On or near STOUR GREEN,E01033426,East Cambridgeshire 003F,Investigation complete; no suspect identified
f8994f6bc8a8f40fd44c89e9deab38518a0b8da77fc7343f94c68bb21717d6b3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.388642,52.290472,On or near LANDWADE ROAD,E01018035,East Cambridgeshire 007B,Investigation complete; no suspect identified
929d9bc7e0152506c636b640ab92012cb101141ff27eb22b20082b073f1f51ec,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.049162,52.450204,On or near WOODSIDE,E01018110,Fenland 011E,Investigation complete; no suspect identified
c34202362894e263122e92258b730a02b49052ebaeb2ae4f07b8eee813f1183b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.000689,52.386355,On or near BUTTS CLOSE,E01018198,Huntingdonshire 006C,Investigation complete; no suspect identified
925d96a80693762e666d5e7b12d39cb8ff1f9d98c67c87f45908e0f93b068106,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015668,Peterborough 017E,Investigation complete; no suspect identified
3506b3e32b95b68f0e347bc90689ef3a98480f1c343619e8df49cde88dd410a3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236226,52.591989,On or near PYECROFT,E01015651,Peterborough 012B,Investigation complete; no suspect identified
36e8ab2e9e140a0b4f2169c491b0b7c226ca0286f8e819d075a7bb410cb36060,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272241,52.539636,On or near BEAUMONT WAY,E01033180,Peterborough 023F,Investigation complete; no suspect identified
1e9772c1c7b5c027dd9c94ce1176b61f4f80fa304e08e2b44f03164d82e942d4,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221624,52.585810,On or near REEVES WAY,E01015615,Peterborough 013E,Investigation complete; no suspect identified
4f55d6ce99f98545c4e82b24f3dff1664376a253b9d2ddd70c3872cb2f64d874,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.242626,52.577420,On or near MANOR HOUSE STREET,E01015602,Peterborough 014C,Investigation complete; no suspect identified
e02ea04884ac30b1e14b513a4bc22fb4fdd31d40aa2cf8692d7145294cb62143,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.144531,52.560864,On or near Petrol Station,E01018099,Fenland 006F,Investigation complete; no suspect identified
e224e9b0b6299fe69d017a625c9403d6ddb155e40b9974395d68122ea4a0a6a3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.222336,52.599586,On or near DALBY COURT,E01015609,Peterborough 007B,Investigation complete; no suspect identified
06ea9e1d3e1bd21bf5ffea7a3a2a2ae97bbc02f01498506c3659987fd1bb0c96,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157045,52.667821,On or near SANDYLAND,E01018093,Fenland 003E,Investigation complete; no suspect identified
80f85188ce47b424b9d5a52e9af4f10c95a8e17e320853970d4e37c41cf887ed,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165397,52.658759,On or near ROSE FAIR CLOSE,E01018070,Fenland 003B,Investigation complete; no suspect identified
734dda76c0cf752765a86613d6568a00d0f0bc86fa840971f2290a1d807a8793,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.069552,52.338820,On or near ALWYN CLOSE,E01018163,Huntingdonshire 011C,Investigation complete; no suspect identified
908828042381f10af8953622c1c0b40f588208129752ca8f6710dd0b0575a279,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105486,52.215745,On or near Further/Higher Educational Building,E01017956,Cambridge 005B,Investigation complete; no suspect identified
64ca1cb57ed182f83107ecab24c29454b90c43283091cb362e623f833b1b7232,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.167266,52.671133,On or near KENLAN ROAD,E01018063,Fenland 002A,Investigation complete; no suspect identified
0c79e421954e794cd75aef7762f5be8fae64b751ccfda0b299cdfaad1d7f7843,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.192211,52.609685,On or near CLEVE PLACE,E01015619,Peterborough 005C,Investigation complete; no suspect identified
9bc2e9ccc7298de505b14451265a037fea25814bc52ee4ed9c03b12b82031441,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.207198,52.580135,On or near NEWARK ROAD,E01015616,Peterborough 013F,Investigation complete; no suspect identified
96c89b57bad771c626b5e1e9c9f8e92b81564642b5c546bab30bc9755cb1fa37,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.270467,52.228822,On or near BEC ROAD,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified
11affe7eaf54eaa9d35efc0ef59ea9057b1b5ce374b3985725dc376282d9b692,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Investigation complete; no suspect identified
28c46d96f353175c332ca723d084ad87b07a46551eea1768242b720a1b969830,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284356,52.617646,On or near PRIORS GATE,E01015679,Peterborough 001D,Investigation complete; no suspect identified
2c2510294415b78b6c4b92d90f2ef003b04c86825389d295269dd8c3af7d1474,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240974,52.596573,On or near Petrol Station,E01015633,Peterborough 008D,Investigation complete; no suspect identified
6723f90bed263712e2aab2513efa6669190b7fc5b80d873b9638c45680ff34ab,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.285560,52.594395,On or near BARNSTOCK,E01015594,Peterborough 011C,Investigation complete; no suspect identified
0ebc885a1f273f715044ed34c2ede28e095af7f490f109646abb7c161abc18ab,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.280380,52.593592,On or near Sports/Recreation Area,E01015594,Peterborough 011C,Investigation complete; no suspect identified
99fc3ecc0a6cb20990e39fe8763f1dc173cc22a4fe418e3af5f428bab20b6cb6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141613,52.209618,On or near GODESDONE ROAD,E01017943,Cambridge 006A,Investigation complete; no suspect identified
6868ccd826812606719df799e60a9afa55354a7060a69afe212f60873d3ac4cc,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241009,52.569520,On or near Pedestrian Subway,E01015599,Peterborough 014A,Investigation complete; no suspect identified
d2caa24550b6f80310e224b416a121d033a51445d3483d9c066f45abeea0f532,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.263037,52.540823,On or near Shopping Area,E01033181,Peterborough 022E,Investigation complete; no suspect identified
40dba998120295801defcaa1a7a74e4c85f0bf679cf1c7a0ef5a17d51ed9b303,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271990,52.550898,On or near TANHOUSE,E01015638,Peterborough 022A,Investigation complete; no suspect identified
f10160d967a0f10ddda45219a3f6d83c32650a5ac9071891432fc062823e6149,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136273,52.225226,On or near ALICE BELL CLOSE,E01017977,Cambridge 001C,Investigation complete; no suspect identified
d162a8ed3a1cf4bfb03adeabf64511fcfcc5597c4f6784cd8ffed1f88aeb1909,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.116487,52.224504,On or near PERSE WAY,E01017951,Cambridge 002C,Investigation complete; no suspect identified
d2d7a7bb35f2d4ac1bae10727e0257610b8fec27e9f6e6d6711bf7455d1d1302,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128490,52.231184,On or near NORTHFIELDS AVENUE,E01017979,Cambridge 001E,Investigation complete; no suspect identified
9ff09a45c504167cb0b0bf60586a74e6e712c289cf50127a53d8ada228fc5565,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273829,52.547274,On or near BREWERNE,E01015639,Peterborough 021B,Investigation complete; no suspect identified
3eab21e396ed318ab7aba496857cda76a08c24cb4ec38e078fda2f231e01137d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276906,52.613258,On or near RIPON CLOSE,E01015686,Peterborough 006E,Investigation complete; no suspect identified
1ae3809c91788f7024b3dfc3ac7580f23fbd6c27866c49ceb60686caa4a0ba1b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.256222,52.595549,On or near BURMER ROAD,E01015632,Peterborough 010C,Investigation complete; no suspect identified
b1ca373a1761a4fac200b19a3aaa2188f5f1cafc8606b6d8bd28bbbca4dd2195,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260061,52.600398,On or near MONTAGU ROAD,E01015677,Peterborough 010E,Investigation complete; no suspect identified
c916d856c6d424c1bb1d2346ec325f0c27af29e727304e05bce55afed6671e51,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240845,52.575820,On or near Shopping Area,E01015602,Peterborough 014C,Investigation complete; no suspect identified
93277a5ddf7f0e5390794503625ab22bb634e219121109034117b4406ef4cc24,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.230424,52.584296,On or near BROADWAY GARDENS,E01015655,Peterborough 014E,Investigation complete; no suspect identified
08317e596a0e4165109c0aed8a01972bd517d2f6e059755e93cf4c97aa926e27,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249481,52.597976,On or near Sports/Recreation Area,E01015634,Peterborough 008E,Investigation complete; no suspect identified
3d7b9f4ae320d2970abb8df7649f3fc472a100f51dddadb21b46380658c0f07e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.078425,52.533440,On or near MILL HILL LANE,E01018088,Fenland 009D,Investigation complete; no suspect identified
e7cdd7d29cbcaba130a064c873356c05ddde003f73c385caec7b85499c28206d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.128039,52.233387,On or near HERCULES CLOSE,E01017980,Cambridge 001F,Investigation complete; no suspect identified
