Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fda202a40ddfac7b9c216722a778955ae24bcd392bdb2a63b93c7dff665b502a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.840348,52.252465,On or near BURTRAM CLOSE,E01027260,Northampton 020D,Suspect charged
4bdfcc5c66380530eb70507ab22e279b574bcb0beebf5db0643197b9efed27dc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.811657,52.375487,On or near THE GREEN,E01032973,Kettering 011H,Local resolution
e106fa486ae24ebfd6ade0b7ef2f43ff25da35ebd28bad5c33ce71b3c4c09885,2013-12,Northamptonshire Police,Northamptonshire Police,-1.270392,52.074331,On or near MIDWAY,E01027292,South Northamptonshire 006B,Suspect charged
05adde2dc15f8f4a87981831604b2a1b56864574f8dd9741c0e03e795deef326,2013-12,Northamptonshire Police,Northamptonshire Police,-0.700922,52.302855,On or near BUCKWELL END,E01027349,Wellingborough 006A,Suspect charged
2f0777ae463b137f5e1d74f7e709eb2d09e3a8359c0e71178fd2797587c011bf,2013-12,Northamptonshire Police,Northamptonshire Police,-1.247705,52.326464,On or near Prison,E01032968,Daventry 003F,Suspect charged
ec8e79140d976e67d0352049bc5e26ec6d6e2ef4edae3bd28ee5d1b275199bf0,2013-12,Northamptonshire Police,Northamptonshire Police,-1.247705,52.326464,On or near Prison,E01032968,Daventry 003F,Suspect charged
92ca217be3c1976aebff491ea83ffa6c2024245fd0fe9b7a4e4109f0726d0e38,2013-12,Northamptonshire Police,Northamptonshire Police,-1.159699,52.273492,On or near WIMBORNE PLACE,E01026989,Daventry 006B,Suspect charged
1c63451210f01ff15effe7e563507012d250c6049cee0a261d1aac991335b46c,2013-12,Northamptonshire Police,Northamptonshire Police,-1.161741,52.256964,On or near Parking Area,E01026992,Daventry 007D,Offender given a caution
1e9728e3e7ba6ffa80a2a09b081097bbbbfc33674c39e977c2d2b1bcfece3fda,2013-12,Northamptonshire Police,Northamptonshire Police,-1.161741,52.256964,On or near Parking Area,E01026992,Daventry 007D,Local resolution
06311c1a4cfcb5238dc49d928d033ac175b9627981ae688de22b38a7c1496222,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725639,52.399693,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
f44056ac5d1307387b893c8d2c1483eda8f26f1b28a70cecb1fe7a30ac6696dc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.903666,52.232724,On or near TOWCESTER ROAD,E01032979,Northampton 021F,Suspect charged
a98d36bb9ac821d105c9a0cecf317c2244bf3f0919956961a848f43421875b20,2013-12,Northamptonshire Police,Northamptonshire Police,-0.910181,52.235778,On or near Petrol Station,E01032979,Northampton 021F,Suspect charged as part of another case
0ec2534f785d5d4c8b249ad071e1d104e79b4978cb2617cacece3bc5e14c6124,2013-12,Northamptonshire Police,Northamptonshire Police,-0.916905,52.239275,On or near ABBEY STREET,E01027238,Northampton 024D,Suspect charged as part of another case
ad982073331c95206139f2ce4e7d5cfb97cfc545dd231c4e9812982b4421d75e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.914347,52.240285,On or near ORCHARD STREET,E01027151,Northampton 024A,Suspect charged
1c5d37266d8d4daf48921ddf8bd7c32d23ad0f37431fc58ef5cc28cb991547c0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898075,52.238543,On or near BRADSHAW STREET,E01032979,Northampton 021F,Offender given a caution
cc2a2c3b831532b4800773d6bbad1ab3b05d533fc8aee5fdd05f048511ed62a9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Suspect charged
4d8d6063d2852023048c4446a6344d4d915a25f8af685ce51fa7f6cf73355a73,2013-12,Northamptonshire Police,Northamptonshire Police,-0.673994,52.298941,On or near LEYLAND VIEW,E01027315,Wellingborough 004C,Local resolution
b9d80832e645531138b01be4b529ca7644d568b6bd12746fbee063a7d4bad94a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898287,52.237655,On or near COLLEGE STREET,E01032979,Northampton 021F,Local resolution
d6ad925978de82f48ec5e8cfeae8be072bb4c644138d1191872be04bb815cdac,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898075,52.238543,On or near BRADSHAW STREET,E01032979,Northampton 021F,Suspect charged
046c9b2ee957a7599647f56c8466ed7106f8fc0e9f72a78f5aeb2a9ad1ce769e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.888858,52.239922,On or near ABINGTON STREET,E01027223,Northampton 025A,Offender given a caution
6e01f6a73e3513691704cbb2606dafac5a495b9f98887b3cb26798ec4dbb681a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900887,52.236753,On or near MARE FAIR,E01032979,Northampton 021F,Suspect charged
6fe16295e7d2de23b42f18c6b60c2243c8d66b1222e5f8c7d5bc68005e9b80db,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900887,52.236753,On or near MARE FAIR,E01032979,Northampton 021F,Suspect charged
0656a91ed7ba18ae8865afa51de86ba9784c2b08df80fcab0c837dc11cc174f0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900563,52.240976,On or near ST ANDREW'S STREET,E01032978,Northampton 021E,Offender given a caution
0d10495e8cedd91f829905a606dda1af888b8d13456e7e130cdde4af4261fa7e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.712625,52.373138,On or near BOUGHTON,E01027131,Kettering 009D,Suspect charged
cefb80fe550357a5578634c05743b86b7b2ece078bff3a731ac38fc60bb88f3e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.892228,52.237517,On or near ST GILES' STREET,E01027223,Northampton 025A,Offender given a caution
31f978ae4721d6090f9ee9b93a49bbbad8718248fe13b32af259799923729acb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.719401,52.485162,On or near MIRFIELD CLOSE,E01026961,Corby 006C,Offender given a caution
aa967fa9041defaed31c57b3cd134f2e98667f5827404d4e1d617532aa9a270a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.826016,52.270988,On or near PRENTICE COURT,E01027246,Northampton 005E,Offender given a drugs possession warning
eab2e49accfbacfd919795cc616b55793326df526f26f2d4c8c6211a165e6f22,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718636,52.306995,On or near THIRLMERE,E01027342,Wellingborough 005D,Suspect charged
0f25d5bd9efe0fa56ecb1db3ab4e723458ef3a2b9ff596f36d9fa12e8cdc224e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.881972,52.188160,On or near PINE CLOSE,E01032984,South Northamptonshire 003H,Suspect charged
fc15d2ec557717f7d4bb2d7a56ecc0cee4cdc935d09e7319de7b2021e2f11d6d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.881972,52.188160,On or near PINE CLOSE,E01032984,South Northamptonshire 003H,Suspect charged
f07834fa49beaaab463b20a96fa7a1c001a8bbf80448f904f131ad3865dd60b5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.915034,52.240939,On or near Supermarket,E01027151,Northampton 024A,Suspect charged
364cdb6383851809eb7df63c41e15e0300c9359f359e55fbb8f34017767194ee,2013-12,Northamptonshire Police,Northamptonshire Police,-0.860215,52.272411,On or near HOWARDS WAY,E01027219,Northampton 002B,Local resolution
e14a000d36e8df494a20301d317e2d94c297f39a80035fcc53b1092d435431e5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Offender given a caution
be7cf353d222d608b688220fb11913343ab8f524de01a22a4c33c457a4208537,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891670,52.238177,On or near THE RIDINGS,E01027223,Northampton 025A,Local resolution
df4b7ad81804444a091411a9804e1bb3ff18b87ece3be7a9aa59df9cafe01e57,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898075,52.238543,On or near BRADSHAW STREET,E01032979,Northampton 021F,Suspect charged
8b8c75e91be2a4a0f342b15dd3f6a24aa79baeb1d370aa38923a60ce1c2c6e42,2013-12,Northamptonshire Police,Northamptonshire Police,-0.888323,52.239665,On or near Parking Area,E01027223,Northampton 025A,Local resolution
731cabffd42d53fdc4a038b93575b23d1298ce0faf8d924f7f3a9e65b17633ba,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898287,52.237655,On or near COLLEGE STREET,E01032979,Northampton 021F,Offender given a caution
9ad2e5138a365717156cf20a8edd520b2962095372aa3c9bf0ed0c0d5d0bc187,2013-12,Northamptonshire Police,Northamptonshire Police,-0.861553,52.256196,On or near DANEWOOD GARDENS,E01027170,Northampton 012C,Suspect charged
06434a8762f41842a1202947ce8211a5f9cf257bc90d73c2fd8529b60bef13e5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898287,52.237655,On or near COLLEGE STREET,E01032979,Northampton 021F,Offender given a caution
5f38d48909f61dfb5c8fbb3b6a52051422b53f4e484e20a5b528ce6b23d67f54,2013-12,Northamptonshire Police,Northamptonshire Police,-0.888290,52.240402,On or near Nightclub,E01027223,Northampton 025A,Offender given a caution
97c4163da918f6fc0eb974db79eb3a0cf0e652ff218946fa1560f828980dce08,2013-12,Northamptonshire Police,Northamptonshire Police,-1.161741,52.256964,On or near Parking Area,E01026992,Daventry 007D,Offender given a caution
c88dd628d8bfb89dfe49957b6679dead3d92f442151e62dac1517d146b484943,2013-12,Northamptonshire Police,Northamptonshire Police,-0.691117,52.300643,On or near Nightclub,E01027349,Wellingborough 006A,Offender given a caution
1a336845214fcdbe6917b886f3ca7e7a0bf283725cddf1230a4fc8fcc54b9ea7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.729102,52.298018,On or near WORDSWORTH ROAD,E01027341,Wellingborough 005C,Offender given a caution
cc0c46585162bb0e6bb29cc1e6728ab2162a910abf9d422209344df13fd512f9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Local resolution
0f499ec23d4252e85497715c7db9304ee88cd3f386edb9534fefe4818f62fa95,2013-12,Northamptonshire Police,Northamptonshire Police,-0.885632,52.240107,On or near ST EDMUND'S ROAD,E01027223,Northampton 025A,Suspect charged
0687e81058ad855eb8cfe751874853ca05196625e360b09a730f24bf2038c374,2013-12,Northamptonshire Police,Northamptonshire Police,-0.886687,52.237132,On or near Hospital,E01027223,Northampton 025A,Suspect charged
60a3a7768d21f9fadb7bd34641d7c337c8c117f622c94727448506ebf25c1896,2013-12,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Suspect charged
56fb0d60c5b9e44fe7dc56a5f0165c8deaa979a3d435e6b121143733a0fc0fa8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701370,52.486350,On or near Shopping Area,E01026949,Corby 005A,Local resolution
d18a3048e64c328dabbb178c2b9cb83f14da41d9810d61044713f6e51ae93367,2013-12,Northamptonshire Police,Northamptonshire Police,-0.913726,52.246501,On or near TINTERN AVENUE,E01027242,Northampton 017C,Offender given a caution
945ecff0c06cd79bb09cd153f1e08a75db3dcd57f1cc920f8361b4167c58fae4,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900563,52.240976,On or near ST ANDREW'S STREET,E01032978,Northampton 021E,Offender given a caution
b69ebae968fc091f0144d1e347c7fff49765400617bbb86fb61c8488664c7620,2013-12,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Local resolution
bcc19adddc0b4ea48ed0252859c6055fb2f40b135c0a526c865234c6217a4866,2013-12,Northamptonshire Police,Northamptonshire Police,-0.902439,52.239743,On or near UPPER CROSS STREET,E01032978,Northampton 021E,Suspect charged
7e525557fcbe1c62b9e6d215512baff2e3a0d0c0c8ba55c8a7241e6061b85e9d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.720229,52.506874,On or near UPPINGHAM ROAD,E01026981,Corby 002E,Suspect charged
29d9d0cd22f45cae9560f283d651d4db1937a2a1b5a3444b58bdcc987ef579bb,2013-12,Northamptonshire Police,Northamptonshire Police,-1.148846,52.031672,On or near Sports/Recreation Area,E01027267,South Northamptonshire 010B,Suspect charged
ea4d3f20c02c5e866fee3ef0a6f33755b9a694b39794c2fa1867c725ea79fc98,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896754,52.239843,On or near Pedestrian Subway,E01027153,Northampton 021C,Offender given a drugs possession warning
4cf9ce37877fcbbda423c4fa8f8431516b7814ba0afcec5d4eb092dd2b4da94a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896754,52.239843,On or near Pedestrian Subway,E01027153,Northampton 021C,Offender given a drugs possession warning
798932044e35e02d7d0497e28e2a076f0c101c3d7dd448f5171828c6ddfc306b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.829518,52.259857,On or near Sports/Recreation Area,E01027198,Northampton 007C,Offender given a drugs possession warning
d6214257491537b639ecdd77a65843d91501e7f2db72b7e4e4da000285f4c195,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894658,52.239904,On or near Pedestrian Subway,E01027153,Northampton 021C,Suspect charged
39c24649221efd88523adbcf35c8e429cb2c86c9c8aba960adc93f229e2c3275,2013-12,Northamptonshire Police,Northamptonshire Police,-0.741308,52.402774,On or near Hospital,E01027117,Kettering 007F,Suspect charged
f33195de6cdb6eea0bf2dac66376122e0158a12bbe5dfaa9e20f75576f1ca7fe,2013-12,Northamptonshire Police,Northamptonshire Police,-0.921116,52.260064,On or near SWALE DRIVE,E01027243,Northampton 017D,Offender given a caution
7149a38c386fd809c4da615dcd57aa022113a575721052d47068c6f4c51c7ec3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Offender given penalty notice
44fe14cc02d1e610a03d8aed39a38fcc42674fe5d411a43c62fffff9f8e2f753,2013-12,Northamptonshire Police,Northamptonshire Police,-0.692108,52.389410,On or near JOWETT CLOSE,E01027120,Kettering 010D,Offender given a drugs possession warning
6202d120b1239ac25dc83a42527252c4b6528620a303af6dd1818f2262074dfb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.714609,52.307275,On or near RYCROFT CLOSE,E01027310,Wellingborough 007B,Local resolution
9fe5daea5f741fa9b3a6a8b6b4fc7e12de07a55a98d552549f8ca66b4ddf0300,2013-12,Northamptonshire Police,Northamptonshire Police,-0.901348,52.264332,On or near Petrol Station,E01027147,Northampton 003D,Offender given a caution
7c94574f9d7f4dc43132607a50deb9f6cf8a6acd0548c3c56b8b38d4bc5f5db1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.838156,52.241610,On or near FAIRGROUND WAY,E01027140,Northampton 011A,Suspect charged
78170042b3943eb2b701f8414a7abc1f99305402cbe331d92ac5e908ba8970e5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.698280,52.301414,On or near WEST STREET,E01027349,Wellingborough 006A,Local resolution
be77b4f047056ed8bc018796e83b82f006fb831bd1d9759214076b82ab97c64b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.691948,52.306766,On or near AVENUE ROAD,E01027352,Wellingborough 006D,Local resolution
f8463948cb5a4c6c415a547d490fd85520bb473e373d563d3605be42858ce128,2013-12,Northamptonshire Police,Northamptonshire Police,-0.687525,52.497750,On or near TELFORDS CLOSE,E01026958,Corby 003B,Local resolution
5fee3067a6b74dfa611ff84f7037b4a31739662610a0c4e9f568481bafeca787,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Offender given a caution
351141fa250695181fde5af1784d249c1e9ebe362d76b1018fb6d6c3ca4621fc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.832769,52.266065,On or near POPPYFIELD COURT,E01027198,Northampton 007C,Suspect charged
2a429103c065a23758123852382a9cb0174b1443b69786261329ce457db89677,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701412,52.488410,On or near EVEREST LANE,E01026949,Corby 005A,Suspect charged
50953df3cd2251b7c36109846c22dc0c81484961299911c6ebb0383a6b940205,2013-12,Northamptonshire Police,Northamptonshire Police,-1.161450,52.252934,On or near THE DINGLE,E01026991,Daventry 007C,Offender given a drugs possession warning
d5d262e08e30bc6829364bf37069da6e6bf186e174bd5b84006026cce330ef98,2013-12,Northamptonshire Police,Northamptonshire Police,-0.706840,52.496183,On or near DALE STREET,E01026969,Corby 002A,Offender given a drugs possession warning
0a2e250e6fdc0c1b21a0af5deebf2b9a13b96cf1df42a8f2f693fe8a564f1f36,2013-12,Northamptonshire Police,Northamptonshire Police,-1.074080,52.341665,On or near WESTFIELD COURT,E01027027,Daventry 004E,Local resolution
e045f78508c9fdd98cafb92ddcd50c53b69bf64f2383cac9d31562054402de4e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.902152,52.246628,On or near LOWER HESTER STREET,E01027154,Northampton 021D,Suspect charged
9be5c69808cceea80a7ccd3b0bab4ac81e0b293b413995c791e5aa870ab5eb91,2013-12,Northamptonshire Police,Northamptonshire Police,-0.906209,52.215063,On or near Pedestrian Subway,E01027161,Northampton 027D,Local resolution
32d8633e80ed567e838540b419c62b1a86524d1e28eabb2ac780ba97ea3861e3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.879113,52.218666,On or near Park/Open Space,E01027202,Northampton 028D,Offender given a caution
65d08350434c8bf46e3641dc33ea8c0d3c0698a76694b1723d7823e96dab0db3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.658865,52.339040,On or near BERRY GREEN ROAD,E01027326,Wellingborough 001A,Local resolution
1beb42a6f40cf7b4d01de7f1c2d889be26d6ba44a45b20a4c3aea7ea6e4cbdbc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.912985,52.239679,On or near GREENWOOD ROAD,E01027151,Northampton 024A,Offender given a caution
8946a89cf8265ce729b75b3db4512440124fff7529937b90316e8b0eacb5a0b6,2013-12,Northamptonshire Police,Northamptonshire Police,-1.162461,52.256852,On or near FOUNDRY PLACE,E01026992,Daventry 007D,Local resolution
821ab2bf8c4d4c7aa4d212e0ad12412a2f78db8189918557d44a4e25fe3288b0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.886687,52.237132,On or near Hospital,E01027223,Northampton 025A,Offender given a drugs possession warning
46160e85c24d83e3a7c87f55730ce8543dbf509811fcda1373408bbb3ea2813f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.688429,52.312696,On or near SHEARWATER LANE,E01027330,Wellingborough 002A,Suspect charged
87a491681e513836ab6b5b69cea1f400aace9d389d8ef1732457cd4fbb07816a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Suspect charged
e6f81ccfd64d52021f4c15103b16e63380d3e5b0e4d55dc9e91d5b1026453e9f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.691290,52.316666,On or near NEST FARM CRESCENT,E01027334,Wellingborough 002E,Local resolution
f708070a8c14bbc609aa139af3e20b96a2906fd0a65618d4f25cea72da32efbd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.875875,52.203674,On or near WOOTTON HOPE DRIVE,E01027205,Northampton 031C,Local resolution
1d6cd66313d47da2c0c58cec91ca2b4eb33a6513806cf8d16d28951f770ea865,2013-12,Northamptonshire Police,Northamptonshire Police,-0.883586,52.255687,On or near ROMANY ROAD,E01027189,Northampton 015D,Suspect charged
c910b392483fe823bde44fd70f48a110d328fcaaa9c61241791fd670942f3fe0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.844581,52.273356,On or near FRASER ROAD,E01027248,Northampton 004D,Suspect charged
7041ed486419d3dbb248a85e8415a924628dc0aa29a21cb6bf5066d907dbd815,2013-12,Northamptonshire Police,Northamptonshire Police,-0.840815,52.272213,On or near FARM FIELD COURT,E01027248,Northampton 004D,Suspect charged
0bc48b823cb89e33ab737e1ccc0295057608a0b50ba844dd97a517f0684c5d93,2013-12,Northamptonshire Police,Northamptonshire Police,-1.115831,52.050787,On or near FARRER CLOSE,E01027261,South Northamptonshire 007A,Offender given a drugs possession warning
366e47d05e8e22c27fcd3e1495c384d76018ffbfa18a79a19bd8738768b18b13,2013-12,Northamptonshire Police,Northamptonshire Police,-0.715272,52.414029,On or near Sports/Recreation Area,E01027088,Kettering 004D,Local resolution
5ac01b7233e8756eba5ffb9311d441640ab2aaa3e59fb30c282546bfdb32e453,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718319,52.480341,On or near SAXILBY CLOSE,E01026965,Corby 006D,Offender given a caution
3a70ba674dd521158e4fc278f48c796d960043ac4c01fce65bfa16236ddac957,2013-12,Northamptonshire Police,Northamptonshire Police,-0.829868,52.274425,On or near DONELLAN GREEN,E01027247,Northampton 004C,Local resolution
66621ee9dac784d9ba6f76a274925f2f8877817371ca56979f49102a16db5dbe,2013-12,Northamptonshire Police,Northamptonshire Police,-0.689143,52.302931,On or near VICTORIA ROAD,E01027314,Wellingborough 004B,Suspect charged
3346760760c56c7280cebe056696abddfe315a865cf6e6a8f55a41d4a9ea16bb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899065,52.221002,On or near PARKFIELD CRESCENT,E01027156,Northampton 027A,Suspect charged
a7be97559fd951c1f2133e729e0fb136c4414d11df74c49d990e2b550bc11e0e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.877927,52.252945,On or near Supermarket,E01027184,Northampton 015A,Offender given penalty notice
74015d23e2b6d712d0d0b1c67fbfada052a96555fc67365492b71aac2fb92165,2013-12,Northamptonshire Police,Northamptonshire Police,-0.810167,52.419967,On or near TRINITY ROAD,E01027123,Kettering 003A,Suspect charged
de5a031aa7b1aba0c41422133607d486b25239e3022b6fd550d9758bfccbc921,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Suspect charged
993a9902d198d6e81d35e4678c8abb178c34b5b08e9fcac029092972d0f3c78b,2013-12,Northamptonshire Police,Northamptonshire Police,-1.021596,52.143538,On or near COX GARDENS,E01027289,South Northamptonshire 004C,Local resolution
d28a28dee870970e6407a8066b123fc0f15e2ba2d72962ec45f21b4b8f1a3a40,2013-12,Northamptonshire Police,Northamptonshire Police,-0.502736,52.626047,On or near NEW TOWN,E01027033,East Northamptonshire 001A,Local resolution
8343370553ced975d3080da33310ae0a176660f5f8e3ed0e72db5e65113df669,2013-12,Northamptonshire Police,Northamptonshire Police,-0.882501,52.246389,On or near KETTERING ROAD,E01027132,Northampton 022A,Offender given a caution
70d60fdfffdef4708becec355bc3b799ee91045f6db4ae77b097f050143ed738,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Suspect charged
a952cd231b263192ba6bb6b3047d765f9b644d1c68a0548f10501410ea23d87c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.466509,52.480519,On or near ST OSYTHS LANE,E01027049,East Northamptonshire 002F,Suspect charged
512a2bf145a717159e57c9392fcbc64006d137f56bc78fbef0780fb4e17878f4,2013-12,Northamptonshire Police,Northamptonshire Police,-0.509759,52.625901,On or near THE BRAMBLES,E01027033,East Northamptonshire 001A,Local resolution
5846a929eee784240b0740d4e10a02f6c17bd199fe095495e3e83857052eb1c6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.895133,52.233166,On or near Supermarket,E01027223,Northampton 025A,Offender given a caution
360c1e517982de28efffedfd710ad1c4df880f80b90bea2d637c9ed6585e2336,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Offender given a caution
b4b563215f86aaea7c03be68e2d1f5bcd991f3ef7894015a3c6f332d7e31102c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Suspect charged
544b484e1645cb1afd5cf4ea537b811ce995d50547e87910929e49c364098ab2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.721653,52.412525,On or near HALLWOOD ROAD,E01027080,Kettering 004B,Suspect charged as part of another case
2e8a86ab244071c22518d5aba9f7a871bfe5edda1cc8bb8c11ef8ced3add6c8a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.901633,52.245085,On or near MILL ROAD,E01027153,Northampton 021C,Suspect charged
1a96338c6e967d9a0b5149534b4c85f0489007618558e8fe73408353b8ce6775,2013-12,Northamptonshire Police,Northamptonshire Police,-1.175226,52.279481,On or near CLAYDON ROAD,E01026990,Daventry 006C,Offender given a caution
3b10f93ddc4f4f057673f86069a1a53134209b3351f1d5807024b2ba57872961,2013-12,Northamptonshire Police,Northamptonshire Police,-0.675961,52.299871,On or near SENWICK DRIVE,E01027315,Wellingborough 004C,Suspect charged
dca98f2b5d93d16a29f9bdc133eb6103055c3bee59bad0fc3a2d56ee23519166,2013-12,Northamptonshire Police,Northamptonshire Police,-0.719542,52.417375,On or near Supermarket,E01027087,Kettering 004C,Suspect charged
20bab5649e8fbf304dd52bf86a56373562352087c22e5eb16c64a2e93d3fb2d7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.729102,52.298018,On or near WORDSWORTH ROAD,E01027341,Wellingborough 005C,Offender given a caution
77ad04e449086b3db53934c8829374b10d87c1ae06ac57fa422b2c8d2db0175f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.886553,52.245430,On or near SHAKESPEARE ROAD,E01027225,Northampton 023B,Suspect charged
d93bf7d5eef8c4aa237852e4c32b1125fcc661ef07e690521ff5484597f23c2c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.723615,52.462165,On or near STUBBING END,E01026955,Corby 008C,Suspect charged
3a65d0ffa9f535595b772e5e65ce21f8a6bc30796cafe1d538b1eb7b2ebe4622,2013-12,Northamptonshire Police,Northamptonshire Police,-0.886553,52.245430,On or near SHAKESPEARE ROAD,E01027225,Northampton 023B,Suspect charged
c9f224700071fc8fa105d3073abd0c82835f1bfdccae83f7c7157b07d8ee6b4f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.670320,52.257560,On or near BELL END,E01027355,Wellingborough 010F,Offender given a caution
9426bae6042568d94d8966ab5e02d20ef2e47312d8b1f8cf2776250bc5d2979a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899126,52.218539,On or near PARKFIELD AVENUE,E01027159,Northampton 027B,Suspect charged
b73fadc700ef23b25066f8e2e705b04262b11f2f48558ab04795bfcc04106c60,2013-12,Northamptonshire Police,Northamptonshire Police,-0.884701,52.245115,On or near COWPER STREET,E01027225,Northampton 023B,Local resolution
adbad05f6f754d4eab0de3b803fd5f3975de703785a06076e87cc79e0f105b31,2013-12,Northamptonshire Police,Northamptonshire Police,-0.714490,52.379739,On or near KENT PLACE,E01027131,Kettering 009D,Offender given a caution
797cee96dffc674f609e13668a06392e44e15c7e3306837d1199969219eb16a6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.723499,52.482968,On or near HOVE STREET,E01026959,Corby 006A,Local resolution
eeb610836a92a88e9e62ddf61e8e8e668827cbda13ad6099360dc420f96f14d9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.585998,52.294971,On or near CAREY WAY,E01027061,East Northamptonshire 008A,Offender given a caution
dffbbd80706bdf5e899c14e21b39e8ff1ce1c0dc447f0ad46596784c6ce44c38,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725784,52.399263,On or near ANGEL YARD,E01027110,Kettering 007B,Offender given a caution
bd785b68bdee2fda46c6da5b9dd721cfa5c9a83dfac233a6714da8891e5581b0,2013-12,Northamptonshire Police,Northamptonshire Police,-1.058730,52.416785,On or near CHURCH LANE,E01027026,Daventry 001B,Offender given a drugs possession warning
c88e8c29f920122969363932958fce10bad7414272502dab01caca80578452a1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.686901,52.292432,On or near EVERITT CLOSE,E01027317,Wellingborough 008A,Suspect charged
