Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5aa89d91cd5ae3f7ea08707b549aa91a7c61dc0a302ea492252ee4735139c81b,2013-12,Warwickshire Police,Warwickshire Police,-1.474265,52.528987,On or near ASTON ROAD,E01031044,Nuneaton and Bedworth 005B,Offender given a caution
d8129c7c471a8e89b90d7bb80affb3c448f246153dce2ce62579689fad2eb4ed,2013-12,Warwickshire Police,Warwickshire Police,-1.264267,52.373641,On or near Parking Area,E01031173,Rugby 003C,Offender given a caution
e9a5f68627853d0d4782c06e0487e481e71b7270ad738127d121d988a89d99bd,2013-12,Warwickshire Police,Warwickshire Police,-1.467744,52.522134,On or near COVENTRY STREET,E01031043,Nuneaton and Bedworth 005A,Suspect charged
fae7532644819e2ab788af989b85e89def8feb791d3ffe0f9f1f5be96c93a6d2,2013-12,Warwickshire Police,Warwickshire Police,-1.476530,52.528161,On or near Parking Area,E01031044,Nuneaton and Bedworth 005B,Suspect charged
75cbf6834a5a3c0f4ebeca6dad9162929f9ee6e0da1ba865fbe37f5b10b3b18a,2013-12,Warwickshire Police,Warwickshire Police,-1.447259,52.506775,On or near WAVERLEY SQUARE,E01031055,Nuneaton and Bedworth 010D,Suspect charged
f768072f3d182ed7350bebe0b88056e8c106aec6202b9aed11e6148b96ffbb09,2013-12,Warwickshire Police,Warwickshire Police,-1.473609,52.481471,On or near Supermarket,E01031064,Nuneaton and Bedworth 013C,Suspect charged
3454bf4ca2447de20d2a5dfb91b505c3c1783f7564cd5abe16e25950f8e792f1,2013-12,Warwickshire Police,Warwickshire Police,-1.443360,52.511036,On or near ASHLEIGH DRIVE,E01031120,Nuneaton and Bedworth 011A,Suspect charged
5d2595094e7f3e8dc05946b10ac63a39dcd316074f4e5f481d77e3342d7ce383,2013-12,Warwickshire Police,Warwickshire Police,-1.254803,52.375632,On or near MARKET STREET,E01031132,Rugby 005C,Suspect charged
f9684c3766192f2f43da8568257a755644b3f226e93ca363ca641d4b3b9acf77,2013-12,Warwickshire Police,Warwickshire Police,-1.439193,52.508454,On or near KLEVEDON CLOSE,E01031122,Nuneaton and Bedworth 011C,Suspect charged
f9684c3766192f2f43da8568257a755644b3f226e93ca363ca641d4b3b9acf77,2013-12,Warwickshire Police,Warwickshire Police,-1.439193,52.508454,On or near KLEVEDON CLOSE,E01031122,Nuneaton and Bedworth 011C,Suspect charged
bd3f396bb0adaf349b0f8e857f195e0a8073345462f6183ab64a5f9b990e1a65,2013-12,Warwickshire Police,Warwickshire Police,-1.484294,52.519726,On or near STRETTON ROAD,E01031059,Nuneaton and Bedworth 006C,Offender given a caution
9ad15cfa356cbf82af9906574ccb7b4b7b5894be73ef9b1ad938b942d3e96844,2013-12,Warwickshire Police,Warwickshire Police,-1.506284,52.534042,On or near OAKROYD CRESCENT,E01031073,Nuneaton and Bedworth 002C,Offender given a caution
8b6db5221501233ba92548d734ab26c7cdeef54744f2f66a8c0627b662b5c9aa,2013-12,Warwickshire Police,Warwickshire Police,-1.261900,52.371082,On or near Nightclub,E01031144,Rugby 009B,Offender given a caution
b62f90709b2995f9a86cfee30344c12b28f6ed9962fa29f054ee9a881d68fda9,2013-12,Warwickshire Police,Warwickshire Police,-1.464788,52.522831,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged
9d43b792d6290ec3ec951ba9b3d1e4e6991dd999dce0ddfdb37d79375b02f644,2013-12,Warwickshire Police,Warwickshire Police,-1.443771,52.524002,On or near LAMORNA CLOSE,E01031100,Nuneaton and Bedworth 003A,Suspect charged
1e7af5e62d9dd15d76a32f45ad38a24afef91a4a2037ba6e3ff603fccac5df4b,2013-12,Warwickshire Police,Warwickshire Police,-1.258844,52.379964,On or near WOODSIDE PARK,E01031174,Rugby 003D,Local resolution
1e7af5e62d9dd15d76a32f45ad38a24afef91a4a2037ba6e3ff603fccac5df4b,2013-12,Warwickshire Police,Warwickshire Police,-1.258844,52.379964,On or near WOODSIDE PARK,E01031174,Rugby 003D,Local resolution
145fe0b7994e09de2af2fb207b1618960ef2d98607355ec4edbf7ac5a2120c32,2013-12,Warwickshire Police,Warwickshire Police,-1.464115,52.519969,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
a30c5b77ea63693cbf6f38164e8b563b4b49d0d8e6ec06d7734ca479086ef1a2,2013-12,Warwickshire Police,Warwickshire Police,-1.502027,52.515460,On or near ARBURY ROAD,E01031092,Nuneaton and Bedworth 007C,Local resolution
7d442ec81b82b7f97ac9fbdb38f7f2005cdbcb39317cf5e179915b818af609d2,2013-12,Warwickshire Police,Warwickshire Police,-1.502027,52.515460,On or near ARBURY ROAD,E01031092,Nuneaton and Bedworth 007C,Local resolution
6cf0f0e4670dd20d2ccd97973ac69ddbf99d03218c0f8cfac5e222ff6529ffc2,2013-12,Warwickshire Police,Warwickshire Police,-1.462674,52.483490,On or near ACACIA CRESCENT,E01031095,Nuneaton and Bedworth 015A,Offender given a caution
6cf0f0e4670dd20d2ccd97973ac69ddbf99d03218c0f8cfac5e222ff6529ffc2,2013-12,Warwickshire Police,Warwickshire Police,-1.462674,52.483490,On or near ACACIA CRESCENT,E01031095,Nuneaton and Bedworth 015A,Offender given a caution
eb0a41dca93df92e8e9040593d6324a24191072deb795fe1541e727b6f332e1a,2013-12,Warwickshire Police,Warwickshire Police,-1.263187,52.373194,On or near Shopping Area,E01031173,Rugby 003C,Offender given a caution
831be45b3263e7cdedd7b990e0230acf35fbb8b1e3fcbdef34c151601c1c7ddc,2013-12,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Offender given a caution
08ef941b0b3b3c050ca73bcd706480aaf3d36e5a24fd26a1ce92592c980c570d,2013-12,Warwickshire Police,Warwickshire Police,-1.444386,52.533642,On or near GRASMERE CRESCENT,E01031104,Nuneaton and Bedworth 003E,Suspect charged
1c91056a5bffd1454b28f361195c4f2251163a51af7dbd2aa79109bfc7ca71b9,2013-12,Warwickshire Police,Warwickshire Police,-1.464115,52.519969,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
1c91056a5bffd1454b28f361195c4f2251163a51af7dbd2aa79109bfc7ca71b9,2013-12,Warwickshire Police,Warwickshire Police,-1.464115,52.519969,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
cc4eae615f5d26af7cd4cf2ebdd48c7c292ca14f6b6e069d07bd693b050bc089,2013-12,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged as part of another case
57dab880f8b8673bb724946cd4cf3176c99f8c87907af08927826ed91005a15d,2013-12,Warwickshire Police,Warwickshire Police,-1.470342,52.521813,On or near DUGDALE STREET,E01031046,Nuneaton and Bedworth 005D,Suspect charged as part of another case
1046e8a745c54d6ae5fce79046e0bd4fdb03c1bd9316e7076e56e1c66b220565,2013-12,Warwickshire Police,Warwickshire Police,-1.467744,52.522134,On or near COVENTRY STREET,E01031043,Nuneaton and Bedworth 005A,Suspect charged as part of another case
cd8582ab3f6259a5d30c580c92dcd44b879e64f0d8f75b1766f03730056e0e71,2013-12,Warwickshire Police,Warwickshire Police,-1.469240,52.521476,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged as part of another case
34ce1f48cac18cf2508d7fee53259123395f397e002676370ca085d7ea10480a,2013-12,Warwickshire Police,Warwickshire Police,-1.470585,52.522399,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Suspect charged
119e95692146712629fc7b29812758a33ae589e975415c9f3468c6989d0459ee,2013-12,Warwickshire Police,Warwickshire Police,-1.270076,52.386569,On or near COTTERELL ROAD,E01031172,Rugby 003B,Offender given a caution
7e7cbc396399f00fc9e7d7d6a9f83dda3fd895f46c7be266b65320ee8cf70a1f,2013-12,Warwickshire Police,Warwickshire Police,-1.470391,52.520141,On or near PRINCE'S STREET,E01031119,Nuneaton and Bedworth 009E,Suspect charged
076e79726b180981fc5caf6b284f3f560fc6c7c165aa577e7ef5fff21e7dd1eb,2013-12,Warwickshire Police,Warwickshire Police,-1.303949,52.360108,On or near WORTLEY CLOSE,E01032893,Rugby 007F,Offender given a caution
7ee89c8ca00a7d4a917f721aa1003f25d36f8dc01eaad476124c323e93fb89ee,2013-12,Warwickshire Police,Warwickshire Police,-1.479265,52.476372,On or near GATEHOUSE LANE,E01031063,Nuneaton and Bedworth 013B,Suspect charged
f78f0fe9f78d58f996ef97808afc84a4ca7c0d22e3e32ca2062c1196c289bc37,2013-12,Warwickshire Police,Warwickshire Police,-1.508149,52.514919,On or near SEESWOOD CLOSE,E01031050,Nuneaton and Bedworth 008C,Suspect charged
d9fbee4df2e174cd1f3670b3df001a049903317788c73d8c7827cb82b9290dc5,2013-12,Warwickshire Police,Warwickshire Police,-1.508149,52.514919,On or near SEESWOOD CLOSE,E01031050,Nuneaton and Bedworth 008C,Suspect charged
470789bc5e76740ed8f0cf24183902724f63fc32dcbd1dd67605c1266886d8be,2013-12,Warwickshire Police,Warwickshire Police,-1.241987,52.376018,On or near EAST STREET,E01031130,Rugby 005A,Suspect charged
b2ee0d5fb2a1a441b64128f74c2db27c4d9423ea7d8380df8bab8b4f9e225216,2013-12,Warwickshire Police,Warwickshire Police,-1.534613,52.524798,On or near ROCK CLOSE,E01031083,Nuneaton and Bedworth 004C,Offender given a caution
2765df3e78246a7d7a2683b8cf308f2e8becfb0d639b32c1c0f7877904cdca99,2013-12,Warwickshire Police,Warwickshire Police,-1.520592,52.541446,On or near CHURCH ROAD,E01031030,North Warwickshire 005F,Local resolution
0c908919ed91db9f46b109a0c24641369429349681e3e5004062b83a55214c40,2013-12,Warwickshire Police,Warwickshire Police,-1.456862,52.477090,On or near COLUMBIA GARDENS,E01031095,Nuneaton and Bedworth 015A,Offender given a caution
b3a5b5244f174382053f4e85009cade3e6f8ae0c2f18f41f5b87e2e9a4a36ed4,2013-12,Warwickshire Police,Warwickshire Police,-1.295153,52.369298,On or near KENNEDY DRIVE,E01031125,Rugby 007A,Suspect charged
fa90898541403a45f396b164c5dd7be3e3f2c947a1e3e3aa197aae3718da3321,2013-12,Warwickshire Police,Warwickshire Police,-1.295034,52.379583,On or near WEAVER DRIVE,E01031164,Rugby 007D,Suspect charged
99b6ef2ec6bb32bb4fd20bda61fe31f4ca965cad1fff34fc01114aecdb08d181,2013-12,Warwickshire Police,Warwickshire Police,-1.238493,52.386119,On or near BIRSTALL DRIVE,E01031138,Rugby 002B,Offender given a caution
d855455107dd78dfb5c4d796f660482fc3b2e4ae27335a3631fcff4df827379a,2013-12,Warwickshire Police,Warwickshire Police,-1.608781,52.596158,On or near Petrol Station,E01031025,North Warwickshire 002B,Suspect charged
d855455107dd78dfb5c4d796f660482fc3b2e4ae27335a3631fcff4df827379a,2013-12,Warwickshire Police,Warwickshire Police,-1.608781,52.596158,On or near Petrol Station,E01031025,North Warwickshire 002B,Suspect charged
52ddb9db8ca3cf757ad634f72bc2b0a024db633ccdc7b354c0b29d76ed49bd72,2013-12,Warwickshire Police,Warwickshire Police,-1.548094,52.472151,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Offender given a caution
503ec8dd3b7e689589eb6873a984ec6d6a810394d9b791551e761c02ff12c159,2013-12,Warwickshire Police,Warwickshire Police,-1.280433,52.374946,On or near LAWFORD ROAD,E01031169,Rugby 006C,Suspect charged
b4a913cadcc51083541877666cdf4d11b0391c22249eda9d847dec2c03b759e0,2013-12,Warwickshire Police,Warwickshire Police,-1.273705,52.350783,On or near Supermarket,E01031143,Rugby 009A,Suspect charged as part of another case
330ed62e1da910b48612cb22a232884e4c1665b8c5738075f94035641d393c62,2013-12,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged
417f9c0d2fd0d901916289f078b76fc1ec632a30b75da536c1ad0de7cd976e02,2013-12,Warwickshire Police,Warwickshire Police,-1.528166,52.568032,On or near MANCETTER ROAD,E01031014,North Warwickshire 003F,Offender given a drugs possession warning
b8dc3eef589b94c7274097f61f8aa2f27e598d3e3a94c1a63fc1ca41101ab3b5,2013-12,Warwickshire Police,Warwickshire Police,-1.280433,52.374946,On or near LAWFORD ROAD,E01031169,Rugby 006C,Suspect charged
300e6a22c8dd595eed949f6364c25311139ca4129325229c38047b6d77f2f784,2013-12,Warwickshire Police,Warwickshire Police,-1.235088,52.373159,On or near Sports/Recreation Area,E01031133,Rugby 005D,Offender given a caution
02ec4c6a15b3d76c48e310591dc49ddff3d65a983c52481699bbee8aafdcb7c7,2013-12,Warwickshire Police,Warwickshire Police,-1.235088,52.373159,On or near Sports/Recreation Area,E01031133,Rugby 005D,Offender given a caution
11e5e95519dae58fc04058e81aef048b4b55d5835b26967e35467482087ec35d,2013-12,Warwickshire Police,Warwickshire Police,-1.472385,52.525958,On or near BURGAGE WALK,E01031043,Nuneaton and Bedworth 005A,Suspect charged
fe9e67864e1bb57e8133d74b4b8f87ec185bac86e7fc7a798ecf5cce7480c20e,2013-12,Warwickshire Police,Warwickshire Police,-1.489401,52.522841,On or near BARPOOL ROAD,E01031060,Nuneaton and Bedworth 006D,Local resolution
34ee21429453ec3a8ab8d29878af36009435d5c634c67daa155f369d310307c5,2013-12,Warwickshire Police,Warwickshire Police,-1.471631,52.476995,On or near Sports/Recreation Area,E01031096,Nuneaton and Bedworth 015B,Offender given a drugs possession warning
4dce5c8ac0c0199a0c6613b5b71c2d920d977eb1abe327f835bd9b76c154f377,2013-12,Warwickshire Police,Warwickshire Police,-1.463415,52.523041,On or near Police Station,E01031043,Nuneaton and Bedworth 005A,Offender given a drugs possession warning
df776488715fa5c4fd6c660a1ca292898e44a65f733ea9a8390b52ccca60c9a3,2013-12,Warwickshire Police,Warwickshire Police,-1.273157,52.369875,On or near BLOXAM GARDENS,E01031167,Rugby 006A,Suspect charged
df776488715fa5c4fd6c660a1ca292898e44a65f733ea9a8390b52ccca60c9a3,2013-12,Warwickshire Police,Warwickshire Police,-1.273157,52.369875,On or near BLOXAM GARDENS,E01031167,Rugby 006A,Suspect charged
1de8f7edc6afd60a5b5e4fc922055428d1781cafdb023a391b17cb12d3e53690,2013-12,Warwickshire Police,Warwickshire Police,-1.262052,52.371704,On or near Shopping Area,E01031144,Rugby 009B,Offender given penalty notice
a562b017fe7c039b5ac5d6cc1708ee9bab77be00821ff3daf662c2af3c200581,2013-12,Warwickshire Police,Warwickshire Police,-1.479082,52.478151,On or near DERWENT ROAD,E01031063,Nuneaton and Bedworth 013B,Local resolution
ed691d0a0cf11617ccf02871c795e633d1b5c8c0c329479f01a63e873e9fdfe8,2013-12,Warwickshire Police,Warwickshire Police,-1.256836,52.382306,On or near Pedestrian Subway,E01031141,Rugby 002E,Local resolution
ed691d0a0cf11617ccf02871c795e633d1b5c8c0c329479f01a63e873e9fdfe8,2013-12,Warwickshire Police,Warwickshire Police,-1.256836,52.382306,On or near Pedestrian Subway,E01031141,Rugby 002E,Local resolution
63adda096f2bc2442940b420a11d5e877a24ee4f445bb6b6f7e3ced9a53d4b87,2013-12,Warwickshire Police,Warwickshire Police,-1.472385,52.525958,On or near BURGAGE WALK,E01031043,Nuneaton and Bedworth 005A,Suspect charged
f728099e786a104118bb567300458b043230e13f8c05d542b7947414ccfe0554,2013-12,Warwickshire Police,Warwickshire Police,-1.273705,52.350783,On or near Supermarket,E01031143,Rugby 009A,Suspect charged as part of another case
698cec1ab40918cd4cc5d117b6382e023defff7f1b4c1b112bb19b4f2854bb6e,2013-12,Warwickshire Police,Warwickshire Police,-1.472340,52.487840,On or near NEWMAN CLOSE,E01031065,Nuneaton and Bedworth 013D,Local resolution
aaaaf146de06d3990298496d6eb1f2a9413b000dfe814cbc4d307c5f56eeab68,2013-12,Warwickshire Police,Warwickshire Police,-1.267746,52.384406,On or near Sports/Recreation Area,E01031171,Rugby 003A,Local resolution
c0193394941b3d0c05d04ccf36b4499dffa52175109c61a6360b24e4f4726970,2013-12,Warwickshire Police,Warwickshire Police,-1.472319,52.483480,On or near CHAMBERLAINE STREET,E01031064,Nuneaton and Bedworth 013C,Suspect charged
c253daca4c94ba897fc93395142411dffd976beeb59e55a99d0b4fa4f46a2512,2013-12,Warwickshire Police,Warwickshire Police,-1.708965,52.495481,On or near WILMOT AVENUE,E01031021,North Warwickshire 006C,Local resolution
d9b9805097e6707981ddada9022b5b32e0a51dd74dd277823e55478415120f9f,2013-12,Warwickshire Police,Warwickshire Police,-1.482849,52.465789,On or near HECKLEY ROAD,E01031080,Nuneaton and Bedworth 018D,Suspect charged
2eb600f204e043459bafe4bacd09061fe5bd4be6427ab2d989d066dc9c6315d0,2013-12,Warwickshire Police,Warwickshire Police,-1.263187,52.373194,On or near Shopping Area,E01031173,Rugby 003C,Suspect charged
2eb600f204e043459bafe4bacd09061fe5bd4be6427ab2d989d066dc9c6315d0,2013-12,Warwickshire Police,Warwickshire Police,-1.263187,52.373194,On or near Shopping Area,E01031173,Rugby 003C,Offender given a caution
e8a00a1e41e27d8c50f4b1b49996da566057b5ac3827c89600993600f6ec5217,2013-12,Warwickshire Police,Warwickshire Police,-1.273705,52.350783,On or near Supermarket,E01031143,Rugby 009A,Suspect charged as part of another case
ecd089768522d88b7335bb5441bb42f0b04ab1965f26bc5e7decea6fde09fdc6,2013-12,Warwickshire Police,Warwickshire Police,-1.447259,52.506775,On or near WAVERLEY SQUARE,E01031055,Nuneaton and Bedworth 010D,Suspect charged
31e8964665404472708dc72015d313596f6eebcf127160a00e12afa583760f39,2013-12,Warwickshire Police,Warwickshire Police,-1.272068,52.372692,On or near BENNETT STREET,E01031170,Rugby 006D,Suspect charged
0eb398b46ebb5d84a83e4de0041292477c86fcc8f2f94863776948e778dd1a64,2013-12,Warwickshire Police,Warwickshire Police,-1.466001,52.523691,On or near Further/Higher Educational Building,E01031043,Nuneaton and Bedworth 005A,Suspect charged
f00e684db81bc149235acbd998c2982d3a74dce2759839fa072e957f9c36ca35,2013-12,Warwickshire Police,Warwickshire Police,-1.443139,52.534310,On or near ST NICOLAS PARK DRIVE,E01031104,Nuneaton and Bedworth 003E,Suspect charged
5e2584a53306fb286a221ea0acdc95c2afeeb76971443e7ac084054b2e84937c,2013-12,Warwickshire Police,Warwickshire Police,-1.279595,52.350586,On or near CORDELIA WAY,E01031135,Rugby 011B,Suspect charged
2c7f3523daf1cb162a3880b6503571ca24845b1319e3f1860e604c6adcaacf48,2013-12,Warwickshire Police,Warwickshire Police,-1.505122,52.474739,On or near Petrol Station,E01031088,Nuneaton and Bedworth 016C,Local resolution
5e3b4b8fb841f62aa9286e462391797355c96d8227e171a71d595c47fee0dc3d,2013-12,Warwickshire Police,Warwickshire Police,-1.435051,52.505135,On or near Petrol Station,E01031124,Nuneaton and Bedworth 011E,Investigation complete; no suspect identified
1e7ab3f57431b04b0fb5829f9d32778bf203271c90fce9fcd4ece1050685f55d,2013-12,Warwickshire Police,Warwickshire Police,-1.472374,52.481358,On or near OLD MEETING YARD,E01031064,Nuneaton and Bedworth 013C,Investigation complete; no suspect identified
a06dff58d87120e010741cceef9fbdddbbadf29fe785aa82fdb57059710119bb,2013-12,Warwickshire Police,Warwickshire Police,-1.293277,52.362625,On or near PIPEWELL CLOSE,E01031127,Rugby 007C,Investigation complete; no suspect identified
e8d0784cf1a030095c62472dd6d95391bee8bb0aa09c1be2751070be52ca8df5,2013-12,Warwickshire Police,Warwickshire Police,-1.264867,52.373789,On or near Parking Area,E01031173,Rugby 003C,Investigation complete; no suspect identified
f457ce76f6d158bb1add2f4262a529ee52fde02904294d82c0986c600d3b83b4,2013-12,Warwickshire Police,Warwickshire Police,-1.294982,52.365315,On or near GRENVILLE CLOSE,E01031127,Rugby 007C,Investigation complete; no suspect identified
a34b801f7b464562129a53c5f7eda92e4278b78ca223d8535d0ef4de16e25942,2013-12,Warwickshire Police,Warwickshire Police,-1.622618,52.612852,On or near ALDRIDGE CLOSE,E01031040,North Warwickshire 001F,Investigation complete; no suspect identified
f85f711e5b4434592befd96025e9af5da9a91039693e4dc696ce7ef652ec888d,2013-12,Warwickshire Police,Warwickshire Police,-1.265769,52.384043,On or near Petrol Station,E01031171,Rugby 003A,Investigation complete; no suspect identified
1781fb3e1e1f5cafb044a6002e409a2ccca52b3a1195905058f0afa309f578dc,2013-12,Warwickshire Police,Warwickshire Police,-1.547162,52.471114,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
fe7dddfcfddb1e7f792498ca292278a6600e08c5319cb3670aa1bdea1cd67e17,2013-12,Warwickshire Police,Warwickshire Police,-1.547162,52.471114,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
d40ca426c7aeefac8dbc09df7d236d5c3a45c9d00a5b0cd90631a1954f31c7cd,2013-12,Warwickshire Police,Warwickshire Police,-1.548094,52.472151,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
595ff98d445029d2fa10d1cb1094590e3221f469177d0e92dd1363f5c34bdde4,2013-12,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
f658b4bd636b20d554ca499f0901ad0e7723b46237f9bbbd6705cb4b885c1a5a,2013-12,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
c7b1bf96c54bb835d06538f945693076940586326ec86681b14ee89bcb84f521,2013-12,Warwickshire Police,Warwickshire Police,-1.261900,52.371082,On or near Nightclub,E01031144,Rugby 009B,Investigation complete; no suspect identified
643912ac9f2625c907dafa99e6a0611eecfe1c6fa760ee82fc94fe194ec0a675,2013-12,Warwickshire Police,Warwickshire Police,-1.273008,52.364588,On or near GREENHILL ROAD,E01031176,Rugby 011E,Investigation complete; no suspect identified
5732e69449e20a7e6e9eebc867a76df015b1004f833b8c829c93bae9776d8b04,2013-12,Warwickshire Police,Warwickshire Police,-1.462919,52.482682,On or near HAZEL GROVE,E01031095,Nuneaton and Bedworth 015A,Investigation complete; no suspect identified
521b39445d911dbfc5f1804ef42e561e1b905d481a4c01d34d1edb3d7c231613,2013-12,Warwickshire Police,Warwickshire Police,-1.462306,52.377018,On or near BRANDON LANE,E01009541,Coventry 039C,Investigation complete; no suspect identified
f22796abc15df0ead507c4c60bd8a2cf1187d84b026bd0163859cdeceffbea34,2013-12,Warwickshire Police,Warwickshire Police,-1.469043,52.525592,On or near NEWTOWN ROAD,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
7d2bb11da7bbebd67656e3f566eca0062efc91c9395ddf27a36d8337953d8f06,2013-12,Warwickshire Police,Warwickshire Police,-1.549141,52.577149,On or near STATION STREET,E01031010,North Warwickshire 003B,Investigation complete; no suspect identified
4095db86d296c584d2f873d009eb8b7cbc9b4fac3833869ae79843f66a6495ff,2013-12,Warwickshire Police,Warwickshire Police,-1.484172,52.486031,On or near GIRTIN CLOSE,E01031108,Nuneaton and Bedworth 012D,Investigation complete; no suspect identified
601af8c03b1bfd74ebc5ec9ab5446c8f01d4f8f35ba3d8122368f8a06b531aab,2013-12,Warwickshire Police,Warwickshire Police,-1.536218,52.538955,On or near THORNCLIFFE WAY,E01031008,North Warwickshire 005B,Investigation complete; no suspect identified
cd58d9bbc3890352851f72f6100bbdf82da29edb47f674ce1c16d82fd8bb5adb,2013-12,Warwickshire Police,Warwickshire Police,-1.536218,52.538955,On or near THORNCLIFFE WAY,E01031008,North Warwickshire 005B,Investigation complete; no suspect identified
ba3918afca7ae706d41173715fd49284e160ae6b88230e0c3f1611f84b0bddb8,2013-12,Warwickshire Police,Warwickshire Police,-1.737294,52.531741,On or near BREEDEN DRIVE,E01031023,North Warwickshire 004A,Investigation complete; no suspect identified
4426ebb2b5cbc51122688f68aaf7a443d1e8f9bbd790f2af7bfd83b58018a10b,2013-12,Warwickshire Police,Warwickshire Police,-1.430929,52.479809,On or near LARKIN CLOSE,E01031069,Nuneaton and Bedworth 014C,Investigation complete; no suspect identified
3784c6f75428f8ee504147293a333d4af22030a499bbf6f728a0c3b6f10ab62b,2013-12,Warwickshire Police,Warwickshire Police,-1.423699,52.474200,On or near NEALE CLOSE,E01031067,Nuneaton and Bedworth 014A,Investigation complete; no suspect identified
8422f369448d9aee67d926d67f03a12c99d6f9736a5dbb3a4011895781ccedc9,2013-12,Warwickshire Police,Warwickshire Police,-1.429731,52.506404,On or near MEADOWSIDE,E01031123,Nuneaton and Bedworth 011D,Investigation complete; no suspect identified
9d06494d109785e2718457c070ec331e92008fd55595bb251774c771e6adb16b,2013-12,Warwickshire Police,Warwickshire Police,-1.249577,52.386711,On or near BOUGHTON ROAD,E01031141,Rugby 002E,Investigation complete; no suspect identified
f407f9c0d9cc0e10d78077350fde38a13ddfe46174e89ef2f2e0b3f3a17de4b5,2013-12,Warwickshire Police,Warwickshire Police,-1.451911,52.508226,On or near ROXBURGH ROAD,E01031054,Nuneaton and Bedworth 010C,Investigation complete; no suspect identified
a703494093f6ce76bc78438df96b7e3c5c6c9e69ca3dddaf87b6e18a1a70beaf,2013-12,Warwickshire Police,Warwickshire Police,-1.451366,52.510624,On or near LEYLAND ROAD,E01031054,Nuneaton and Bedworth 010C,Investigation complete; no suspect identified
06d21ed70033e861dd64e60ca6b85d30354b9566a21e5506ccf3f44f72d393eb,2013-12,Warwickshire Police,Warwickshire Police,-1.275350,52.368666,On or near WEBB ELLIS ROAD,E01031167,Rugby 006A,Investigation complete; no suspect identified
59c7b95004af678f85b82a802bb0fb44fe1a11c4f02b0e7b252ea1f03901620e,2013-12,Warwickshire Police,Warwickshire Police,-1.636309,52.639577,On or near Sports/Recreation Area,E01031035,North Warwickshire 001A,Investigation complete; no suspect identified
1cb11cf97d011a1246f95595e745bc4afae42677b4e449b692a868a61e080f25,2013-12,Warwickshire Police,Warwickshire Police,-1.480883,52.527766,On or near JAMES STREET,E01031044,Nuneaton and Bedworth 005B,Investigation complete; no suspect identified
d538cc364eef6c985108cbfeeee49b0f8fdce58804770c06f921f80b0fe8d125,2013-12,Warwickshire Police,Warwickshire Police,-1.585023,52.665299,On or near Sports/Recreation Area,E01031036,North Warwickshire 001B,Investigation complete; no suspect identified
91f9f1210ce2402e443e28ca54d5f9140d026636f44f4ea4dd4e4aad1f30c472,2013-12,Warwickshire Police,Warwickshire Police,-1.544106,52.581624,On or near TUDOR CRESCENT,E01031012,North Warwickshire 003D,Investigation complete; no suspect identified
bc59544c72304931bb0bb772904ced1995dd4b2debb9b1df194ba62527e2115d,2013-12,Warwickshire Police,Warwickshire Police,-1.480510,52.523135,On or near YORK STREET,E01031045,Nuneaton and Bedworth 005C,Investigation complete; no suspect identified
7fd26d5a9f7e4fa7d346be6e363fc59e5e0b89b34bc336b1917cf8088da83c64,2013-12,Warwickshire Police,Warwickshire Police,-1.501040,52.527179,On or near GORSY WAY,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
141bfd33a40226ae4a867004f5b3e2cf57d9c72a15cdea52a7bae25561917d80,2013-12,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Suspect charged
e7694a6fa68377dea007c2d14c28849ca2e27c76b4494c5259ec7d5528f00ea7,2013-12,Warwickshire Police,Warwickshire Police,-1.548094,52.472151,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Local resolution
