Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a9d25dc252dc573580b279f4c4a2299723a6f30203f46a8d2146c4bb0bab5ef7,2012-07,Kent Police,Kent Police,0.485284,51.405929,On or near BROMPTON FARM ROAD,E01016133,Medway 005A,Offender given a drugs possession warning
763e276d0a246e7113f10c60a8be95d149dec68574aef033b6fbd935852a5c47,2012-07,Kent Police,Kent Police,0.490141,51.402427,On or near LYCHFIELD DRIVE,E01016134,Medway 005B,Investigation complete; no suspect identified
a640fa0186c5d9bb897299b286b78f0ba9cfcab72751b709b4de539a31c94c24,2012-07,Kent Police,Kent Police,0.494184,51.404319,On or near SMETHAM GARDENS,E01016134,Medway 005B,Offender given a caution
b55e14d1c71c0f7a9323719ed5b960ae5545d1ee99f3ff0332ca6060274e86c5,2012-07,Kent Police,Kent Police,0.494210,51.405326,On or near Sports/Recreation Area,E01016134,Medway 005B,Investigation complete; no suspect identified
289f2b7b9d623d5066d440c0239e66c94373da6c52fb4e35f199d810b5fa39a6,2012-07,Kent Police,Kent Police,0.498480,51.404003,On or near WINDMILL CLOSE,E01016135,Medway 006A,Investigation complete; no suspect identified
8e7fff78186316f22e360f37232865426ea63c9d4f2e88248512aefad8831d47,2012-07,Kent Police,Kent Police,0.501160,51.401994,On or near Petrol Station,E01016135,Medway 006A,Investigation complete; no suspect identified
fff8b59d23e47d16f627cd9c1d1a8658315c5a9ed32c2216a220b96efb7c263c,2012-07,Kent Police,Kent Police,0.498480,51.404003,On or near WINDMILL CLOSE,E01016135,Medway 006A,Investigation complete; no suspect identified
82e5bd7b4e6a85ba46e3ae2b7230240dd27c1a67e9b2fa34a9a23d7a8c7e707a,2012-07,Kent Police,Kent Police,0.502743,51.403858,On or near CYPRESS ROAD,E01016136,Medway 006B,Investigation complete; no suspect identified
62a7c7d349b00a2f76e88a94b7e035f9b924e7d529254bc6c12c252ed12a119a,2012-07,Kent Police,Kent Police,0.499912,51.394925,On or near KINGSWEAR GARDENS,E01016136,Medway 006B,Investigation complete; no suspect identified
bc58224f3bf2530c3cd24c7e0be362f196204182e0c8d3b20184700e79176cf1,2012-07,Kent Police,Kent Police,0.496696,51.395263,On or near NEWARK YARD,E01016136,Medway 006B,Investigation complete; no suspect identified
18990c5b5a94f992e267ed200894e42b1391f12d98f2230d43cf1cc42429e24d,2012-07,Kent Police,Kent Police,0.504397,51.403598,On or near FRINDSBURY HILL,E01016136,Medway 006B,Investigation complete; no suspect identified
c81aa7a091aff28f8ea436e033fffe0f33e99cc1c0fac084013912f862ce40c9,2012-07,Kent Police,Kent Police,0.499459,51.398739,On or near BOWES ROAD,E01016136,Medway 006B,Investigation complete; no suspect identified
3eebea6a4c797e73d822ac7f6f02b4a8bd0a24d29fef228e35faaf7b0f26de59,2012-07,Kent Police,Kent Police,0.499912,51.394925,On or near KINGSWEAR GARDENS,E01016136,Medway 006B,Investigation complete; no suspect identified
95e3bc579f3d80b1115c8cc5c532b05c98061b8fd381a5c6dc80c0ba6cecd958,2012-07,Kent Police,Kent Police,0.504397,51.403598,On or near FRINDSBURY HILL,E01016136,Medway 006B,Investigation complete; no suspect identified
a6c3dad6177d81ed914767412ea8fd12d985c36e7fe4bb5498f85dafcfccf2d4,2012-07,Kent Police,Kent Police,0.499459,51.398739,On or near BOWES ROAD,E01016136,Medway 006B,Suspect charged
693b9c77e44ed28aa68a52c441edca1c8b8016c8f715dbf79774b1b39f8d11bb,2012-07,Kent Police,Kent Police,0.489630,51.400423,On or near CAMBRIDGE ROAD,E01016137,Medway 006C,Investigation complete; no suspect identified
f8a76f6e9bf7fb17600e787f3fe3a2e03610ba3e65c9b8b443ac61766ed81734,2012-07,Kent Police,Kent Police,0.489630,51.400423,On or near CAMBRIDGE ROAD,E01016137,Medway 006C,Investigation complete; no suspect identified
9f142ac57992640b89f0cb07861e2cdcdb890c49794f095199f8369a1d398cd4,2012-07,Kent Police,Kent Police,0.489738,51.401617,On or near BROMPTON LANE,E01016137,Medway 006C,Investigation complete; no suspect identified
d3c9b909686af7195eab1353dcdf96fd7704184e2869c0a0de6f94405a50ba06,2012-07,Kent Police,Kent Police,0.470093,51.398606,On or near Supermarket,E01016138,Medway 005C,Investigation complete; no suspect identified
e87caa5ca25b3eb3470575edeac82583e329797a5b26ddb839dae2d0cf3b1350,2012-07,Kent Police,Kent Police,0.470093,51.398606,On or near Supermarket,E01016138,Medway 005C,Suspect charged
a0e7ab5289094c1e564af16b0b7d78066b01920781c286496e600717fb4bfcab,2012-07,Kent Police,Kent Police,0.470093,51.398606,On or near Supermarket,E01016138,Medway 005C,Suspect charged as part of another case
aa775e63ed548dc2a4fdd6185df6f4e6c5ab2e7e313ad8aff5a7ac859b8edd7f,2012-07,Kent Police,Kent Police,0.477073,51.401130,On or near THE PARADE,E01016138,Medway 005C,Offender given penalty notice
01b787b586f7dc9f0897167ef56384db315c02b6b3a38f92f94231e32c21793e,2012-07,Kent Police,Kent Police,0.470093,51.398606,On or near Supermarket,E01016138,Medway 005C,Suspect charged
f6e3fd6e438861c679c4cd9f5df37bf76cf360ee190882ce49cf0f35c14b9a37,2012-07,Kent Police,Kent Police,0.495425,51.396738,On or near NORTH STREET,E01016140,Medway 006D,Investigation complete; no suspect identified
61fac7ff7a455d93f44f843e06715ddf5a603f0cdc9155282c2645be810656c5,2012-07,Kent Police,Kent Police,0.494664,51.398607,On or near WYKEHAM STREET,E01016140,Medway 006D,Investigation complete; no suspect identified
d7cc7f101cd2984531507e7353b852e4ecc41d041f75adeec13ddc280f9f6e68,2012-07,Kent Police,Kent Police,0.498889,51.397780,On or near GRANGE ROAD,E01016140,Medway 006D,Investigation complete; no suspect identified
fe5ef6895da7c2946edf5a7e8782281c8116d1f954dfe5e975ae6a058e420f0e,2012-07,Kent Police,Kent Police,0.494650,51.395972,On or near Supermarket,E01016140,Medway 006D,Investigation complete; no suspect identified
637eede49b88829653f0b415c9fc4f1758f4baf7318d110af7dfb6fcd9715aab,2012-07,Kent Police,Kent Police,0.497485,51.398394,On or near ST MICHAELS COURT,E01016140,Medway 006D,Suspect charged
a54fd37d624c2829e7f745f3a204a16b2b1ca58b6e1c90f607dbbf97d233f725,2012-07,Kent Police,Kent Police,0.488845,51.398938,On or near BRYANT ROAD,E01016141,Medway 006E,Investigation complete; no suspect identified
7b0bfd8eff37b317aff5f2d70fa1a3c9e9279aa0f4e082948685521da295e288,2012-07,Kent Police,Kent Police,0.496917,51.399063,On or near FLORENCE STREET,E01016141,Medway 006E,Investigation complete; no suspect identified
2f9e3abd04e836bebfe371e781e823ec102a3cee95e3d046ebeeb8de88121efb,2012-07,Kent Police,Kent Police,0.494408,51.398919,On or near MARTIN ROAD,E01016141,Medway 006E,Suspect charged
dc3933b0c084f159a18d877d8026c74662dc40c094fffa63ca4682845b7a2fbe,2012-07,Kent Police,Kent Police,0.489793,51.396552,On or near MADHURAN COURT,E01016141,Medway 006E,Offender given penalty notice
5df19d0c8ed5208f8bc769c29ba0e5fc50483098dc54987b18c0665013481600,2012-07,Kent Police,Kent Police,0.493911,51.399298,On or near CROSS STREET,E01016141,Medway 006E,Investigation complete; no suspect identified
d2d64f8b69a966c28ab1e5b92ec7503c836d034e305572e1b4cea18973e97617,2012-07,Kent Police,Kent Police,0.493251,51.395885,On or near COMMERCIAL ROAD,E01016141,Medway 006E,Investigation complete; no suspect identified
9816628e94887d2675202564c2ec957cf47c75fc35b6d25efa40134024ed7bae,2012-07,Kent Police,Kent Police,0.491207,51.396639,On or near BARTON ROAD,E01016141,Medway 006E,Investigation complete; no suspect identified
f0746862d79c7d3f9b7384bc62dedf896373208010620631a748aceb27a6a869,2012-07,Kent Police,Kent Police,0.542393,51.421864,On or near Sports/Recreation Area,E01016143,Medway 003E,Investigation complete; no suspect identified
66657e8bea05e2832edae326819ba204234856a18b46e2deec5b8af5526d4893,2012-07,Kent Police,Kent Police,0.524617,51.424793,On or near ELMWOOD ROAD,E01016143,Medway 003E,Investigation complete; no suspect identified
19eea36b927118ac51e3389ce68353e9ecd17cb545894167a4e6cb371e7272a4,2012-07,Kent Police,Kent Police,0.531592,51.413050,On or near MARGETTS PLACE,E01016143,Medway 003E,Suspect charged
e2fa9b6cda7deb9a8d8b44b11a779ee36a1e1186bbfbfe86444f8360ab04484b,2012-07,Kent Police,Kent Police,0.528526,51.417442,On or near Park/Open Space,E01016143,Medway 003E,Investigation complete; no suspect identified
d0a5d10690375a9f636837196e8e437ace67bffc802313c0339430b56c33da28,2012-07,Kent Police,Kent Police,0.524617,51.424793,On or near ELMWOOD ROAD,E01016143,Medway 003E,Suspect charged
9e757b53483893094b665f8278969343d7b817c5d101d3a4231bfe9749fba476,2012-07,Kent Police,Kent Police,0.523810,51.411986,On or near UPCHAT ROAD,E01016143,Medway 003E,Suspect charged
4043e53c70136066ece3c8e94a756fc412b6804e8e9316245aecd2dd486fd399,2012-07,Kent Police,Kent Police,0.528526,51.417442,On or near Park/Open Space,E01016143,Medway 003E,Suspect charged
b8ebb626d54f706c9e7da3369540277e72a84b1bec826332c00c3bdbacf406ee,2012-07,Kent Police,Kent Police,0.526378,51.430907,On or near LODGE HILL LANE,E01016143,Medway 003E,Suspect charged
431a3c0dafad855fcd4349e9ebfd0ac2a0f9b2c76e00577f458ee89fb36d0a63,2012-07,Kent Police,Kent Police,0.542393,51.421864,On or near Sports/Recreation Area,E01016143,Medway 003E,Investigation complete; no suspect identified
5aff654b70bb92d3e3cf2d6c78ce4ea282b4112655de861cb030903eb245e511,2012-07,Kent Police,Kent Police,0.512953,51.411482,On or near Supermarket,E01016146,Medway 004A,Suspect charged as part of another case
cbbf96915e0b398558d25b50b9b174578f793720cd1f55ecadd7e99483bd8565,2012-07,Kent Police,Kent Police,0.512953,51.411482,On or near Supermarket,E01016146,Medway 004A,Suspect charged as part of another case
c29643326eb4f7264a95388a9c55be6cce49341c203d2f5423a3bf244375e351,2012-07,Kent Police,Kent Police,0.512953,51.411482,On or near Supermarket,E01016146,Medway 004A,Suspect charged as part of another case
c1e1988a817a7fd4a395fc51a34cb74cc144a901defe8bf9180a632a5e98bfe9,2012-07,Kent Police,Kent Police,0.514486,51.413212,On or near HOO ROAD,E01016146,Medway 004A,Investigation complete; no suspect identified
c6d57d673c31f9dfb6178411816afc050e177424a0ceebc0833e36344466f4c4,2012-07,Kent Police,Kent Police,0.510410,51.401814,On or near PARSONAGE LANE,E01016147,Medway 004B,Investigation complete; no suspect identified
9daf9db92f827938da48f0b99553b3af63e1d34897aba9323c8e0054dfbad604,2012-07,Kent Police,Kent Police,0.515029,51.400834,On or near Petrol Station,E01016147,Medway 004B,Suspect charged
61b5279c02641e23ed8a0a14bb8c803224ca1e737e68ae38c7f88e2fd5d10590,2012-07,Kent Police,Kent Police,0.515029,51.400834,On or near Petrol Station,E01016147,Medway 004B,Suspect charged
f02daed919ce4c0c9d27c2acf9ef88cf31c847af157447d8ce64dd7a82ca3234,2012-07,Kent Police,Kent Police,0.503199,51.410090,On or near HOLLYWOOD LANE,E01016148,Medway 004C,Investigation complete; no suspect identified
9a06072f47d11350899305022257abbf9a7719755e24024ae51990e8a3350418,2012-07,Kent Police,Kent Police,0.474927,51.393081,On or near GALAHAD AVENUE,E01016150,Medway 011A,Suspect charged
82eb492cd330a299053368af4a36530886f6f7d86c13ee147c9072b781e8e063,2012-07,Kent Police,Kent Police,0.482535,51.396850,On or near WATLING STREET,E01016151,Medway 008A,Investigation complete; no suspect identified
90a65a0f030f970f2424fdfacb90e2757d74c4c9b42ab65aa2019b1667679815,2012-07,Kent Police,Kent Police,0.458469,51.397673,On or near STANGATE ROAD,E01016152,Medway 008B,Investigation complete; no suspect identified
df575f7297d772497c2311651675fe80b3611dc58973f34cc6623fe5adc91ffd,2012-07,Kent Police,Kent Police,0.459447,51.395269,On or near ALBATROSS AVENUE,E01016152,Medway 008B,Investigation complete; no suspect identified
bd3a15ca1d3aeb13d52c8824112bbbf54ac815bcc1c0855bde5592c26a03091d,2012-07,Kent Police,Kent Police,0.458376,51.396739,On or near SWALE ROAD,E01016152,Medway 008B,Suspect charged
b5adabd52aa4bb0cc43eb671697bd9cfb8f994e8523782c25ec825f1cf71a131,2012-07,Kent Police,Kent Police,0.482345,51.395469,On or near Parking Area,E01016153,Medway 008C,Investigation complete; no suspect identified
40c553dd107e8890d2a15ab123bb18b271910c09417510a55840f5db86914ed8,2012-07,Kent Police,Kent Police,0.490139,51.395502,On or near Supermarket,E01016154,Medway 011B,Investigation complete; no suspect identified
0f87907d5b6e6c3119a706519b1033b49e4fbfd8c15dfebc2b15befe05eae65e,2012-07,Kent Police,Kent Police,0.491698,51.394030,On or near ALMA PLACE,E01016154,Medway 011B,Investigation complete; no suspect identified
299b1c2555d276737e4b123322f94d31d397d36385f559d1c2b2199487cc7d34,2012-07,Kent Police,Kent Police,0.490139,51.395502,On or near Supermarket,E01016154,Medway 011B,Investigation complete; no suspect identified
a4dd7baa23a25ff15f9ff7041140036bd8a35ff9db3ec376f1ad8cff6a328695,2012-07,Kent Police,Kent Police,0.488750,51.389785,On or near KNIGHT ROAD,E01016154,Medway 011B,Investigation complete; no suspect identified
437c8d5ed8e78593f4eb93ad5870b7604eead1ff5169f00c3806b8d357c2c0ef,2012-07,Kent Police,Kent Police,0.483971,51.392845,On or near CEDAR ROAD,E01016154,Medway 011B,Investigation complete; no suspect identified
cb701a44c6dc369f3dfe2853aafd14a963121db5eb5bfc3513f61e65f644fcc8,2012-07,Kent Police,Kent Police,0.491698,51.394030,On or near ALMA PLACE,E01016154,Medway 011B,Investigation complete; no suspect identified
cad9c186859d9d8985b4d77e41f3980f16269335a557a977d5c5a4ba7e1a59b3,2012-07,Kent Police,Kent Police,0.489445,51.394114,On or near ROACH STREET,E01016154,Medway 011B,Offender given a caution
8939a82c17baef013206982f7418a148a1cedd31d12cc5de54a56c2ddf0fe222,2012-07,Kent Police,Kent Police,0.490139,51.395502,On or near Supermarket,E01016154,Medway 011B,Offender given a caution
0d752384d4d8d5423c1eaa4ec680867c01c1633b0ca343f652369390f2519550,2012-07,Kent Police,Kent Police,0.491698,51.394030,On or near ALMA PLACE,E01016154,Medway 011B,Suspect charged
0d752384d4d8d5423c1eaa4ec680867c01c1633b0ca343f652369390f2519550,2012-07,Kent Police,Kent Police,0.491698,51.394030,On or near ALMA PLACE,E01016154,Medway 011B,Suspect charged
2cb74f94898db8528eef336a0f4aa6484ef290028b9a60061ad76e24c2e85667,2012-07,Kent Police,Kent Police,0.493637,51.394528,On or near Shopping Area,E01016154,Medway 011B,Investigation complete; no suspect identified
a6ecdc057c7dae17898a95e0c676540f9438e9a71865721be151e48cd067fcf6,2012-07,Kent Police,Kent Police,0.493637,51.394528,On or near Shopping Area,E01016154,Medway 011B,Offender given penalty notice
54de6a6ef98b109dc0a4c7d51869ccb930581d218f5d1e930aa47124c85c2cde,2012-07,Kent Police,Kent Police,0.464499,51.393769,On or near SCHOLARS RISE,E01016155,Medway 008D,Investigation complete; no suspect identified
a324d32472efa534d281e3c27c85417d47e76f50470add476f8b97e6684c74bc,2012-07,Kent Police,Kent Police,0.465066,51.390150,On or near SEAGULL ROAD,E01016156,Medway 011C,Investigation complete; no suspect identified
435504d61a7d549fb8ac1f19b5c8201d06dc3dc92b2ae5a0fbd28ee83498b33d,2012-07,Kent Police,Kent Police,0.463697,51.390881,On or near SOUTHWELL ROAD,E01016156,Medway 011C,Investigation complete; no suspect identified
508a34c93c58857988654c8896589bede5de920666a35a2cb64dfc77c000b8ce,2012-07,Kent Police,Kent Police,0.478743,51.390006,On or near CEDAR ROAD,E01016157,Medway 011D,Investigation complete; no suspect identified
3b6bdb756e0a2e62c21d56fc4c9efb001ce0805399bd523f0e59a65ddfde6b5e,2012-07,Kent Police,Kent Police,0.478743,51.390006,On or near CEDAR ROAD,E01016157,Medway 011D,Suspect charged as part of another case
6996e6aa72b0624b5edef9406183d067c8245ea2f995f90b035ac737ce67d1ff,2012-07,Kent Police,Kent Police,0.478743,51.390006,On or near CEDAR ROAD,E01016157,Medway 011D,Investigation complete; no suspect identified
175efc9751d19afda7a0198dbe25354f3497bb7a3160e3c539081afd6b55e90e,2012-07,Kent Police,Kent Police,0.477109,51.390625,On or near WILLOW ROAD,E01016157,Medway 011D,Suspect charged
04b9838520d6c6a4b034d69b86637dfd43dc38ab7f6d17a55c8baff2d5aea3b1,2012-07,Kent Police,Kent Police,0.477109,51.390625,On or near WILLOW ROAD,E01016157,Medway 011D,Suspect charged
d4316f8b6183a3f096d23b59079e0108b91b3481a6a721b132f8935d038fbe3c,2012-07,Kent Police,Kent Police,0.469004,51.385319,On or near BOOTHAM CLOSE,E01016158,Medway 011E,Investigation complete; no suspect identified
1434d3ab48a5b84d9e9bdc513998a6d3a9a7955e8e49836173d76856be5ffa6b,2012-07,Kent Police,Kent Police,0.575147,51.380146,On or near A289,E01016159,Medway 019A,Investigation complete; no suspect identified
967673faa2b34219b44a2fa5b3b61dd9b8b160930f4df564f506ed6f44bb3732,2012-07,Kent Police,Kent Police,0.575147,51.380146,On or near A289,E01016159,Medway 019A,Investigation complete; no suspect identified
64ee67a918f5943a117f7ca27de3df17973833b09984005016a207f2a671b302,2012-07,Kent Police,Kent Police,0.566863,51.381848,On or near WOODLANDS ROAD,E01016159,Medway 019A,Investigation complete; no suspect identified
e220546e46944d9d165249b0d8f4d4da7edaed050e10323b280e5add1f58b21e,2012-07,Kent Police,Kent Police,0.575147,51.380146,On or near A289,E01016159,Medway 019A,Investigation complete; no suspect identified
b52dabdf768ea1b51e2d1a2cbd72b0fe076da3d141462a54a57068dc4a42b58a,2012-07,Kent Police,Kent Police,0.575147,51.380146,On or near A289,E01016159,Medway 019A,Investigation complete; no suspect identified
ac81f949a043cc586ab3ebecdec0752aeeade667f0d2025b1f416018b8b66288,2012-07,Kent Police,Kent Police,0.583361,51.380029,On or near NORTHBOURNE ROAD,E01016160,Medway 018A,Suspect charged
2174756388725630a3e7c0907e5a17771ce5da2ed99ce3951320c67488bc2432,2012-07,Kent Police,Kent Police,0.577610,51.381279,On or near BREDGAR ROAD,E01016160,Medway 018A,Suspect charged
c98029ac2d7b037b860072fab38529673a59f8c95c24ba0d45ab9d02a4696d23,2012-07,Kent Police,Kent Police,0.577610,51.381279,On or near BREDGAR ROAD,E01016160,Medway 018A,Investigation complete; no suspect identified
04dc29dc0bcd250c5613f98fe2d5646e688f0ab93102f8f9ad8b73d051b91414,2012-07,Kent Police,Kent Police,0.577610,51.381279,On or near BREDGAR ROAD,E01016160,Medway 018A,Suspect charged as part of another case
cc077cc14439b65b9c51a01ff90f7e90974b69f4d9e04f95fda49d91e0a16f24,2012-07,Kent Police,Kent Police,0.577610,51.381279,On or near BREDGAR ROAD,E01016160,Medway 018A,Investigation complete; no suspect identified
bba134d03740425fc683a91081b56947051abbe39a112354f2025cef787550d7,2012-07,Kent Police,Kent Police,0.583786,51.374821,On or near Supermarket,E01016161,Medway 018B,Investigation complete; no suspect identified
40f81dc1fdaa47b12b950598d0e0689e21dce00275aaa5e13b7dbc6cd729668c,2012-07,Kent Police,Kent Police,0.583786,51.374821,On or near Supermarket,E01016161,Medway 018B,Investigation complete; no suspect identified
e9df0587c2c8b735964532c8a63fa4ff7323729afcba1dffc9e422ee3988c49e,2012-07,Kent Police,Kent Police,0.583786,51.374821,On or near Supermarket,E01016161,Medway 018B,Suspect charged
03a406ea375d831410086a37b322830fd40373c43f41b9d624f9bd9d4a2a8fbf,2012-07,Kent Police,Kent Police,0.584723,51.377165,On or near Parking Area,E01016161,Medway 018B,Investigation complete; no suspect identified
de141956306d6269a93e8480e8f233e1180f185a98aa7a48110d321312a286b9,2012-07,Kent Police,Kent Police,0.584946,51.375263,On or near GOUDHURST ROAD,E01016161,Medway 018B,Suspect charged
6510dc9469e860b9dfcae49ec95da2f3f11326d2f5ac1cf86bae9ea50c4528f4,2012-07,Kent Police,Kent Police,0.583786,51.374821,On or near Supermarket,E01016161,Medway 018B,Suspect charged
4f8335aa0b26a798c031b09685c3e2aa64271a00cd627573acbe203ee380f838,2012-07,Kent Police,Kent Police,0.583786,51.374821,On or near Supermarket,E01016161,Medway 018B,Suspect charged
08cb5f4b05a700e3550b235542d7c648a7f8a4b0592b4bd14c9d55e9a196f33e,2012-07,Kent Police,Kent Police,0.582927,51.374885,On or near Parking Area,E01016161,Medway 018B,Offender given a drugs possession warning
dc2f7c96f8aa53e0ba47bbdacff894a9a786c8a5637e934dde4089cc832815cc,2012-07,Kent Police,Kent Police,0.583786,51.374821,On or near Supermarket,E01016161,Medway 018B,Suspect charged
93c772fbb91df6ea5067fd4b216ff7575c83736d138ac4a41e1a6af0f8c25e7e,2012-07,Kent Police,Kent Police,0.572451,51.374621,On or near SANCTUARY ROAD,E01016162,Medway 018C,Investigation complete; no suspect identified
2cb7d2d1df5dda7684344e6b7b6c68a9b2e28b2e98c60096c81834d43d903430,2012-07,Kent Police,Kent Police,0.573224,51.376879,On or near BROADWAY,E01016162,Medway 018C,Investigation complete; no suspect identified
a6538ea9ddc096a9554e9f32dbad4acbed918479cca20600eb35a8c8a3448fb0,2012-07,Kent Police,Kent Police,0.572451,51.374621,On or near SANCTUARY ROAD,E01016162,Medway 018C,Investigation complete; no suspect identified
d09de9dedd2b3658a353b9b18bfdcee1e329d1978c3108d6846eb920c5eade5f,2012-07,Kent Police,Kent Police,0.573224,51.376879,On or near BROADWAY,E01016162,Medway 018C,Offender given a caution
9a4038d23e3ebbafb7f15b973410a3c2f5d79418fefe2eadbb29d070ad4b3978,2012-07,Kent Police,Kent Police,0.577795,51.377156,On or near HAWKHURST ROAD,E01016163,Medway 018D,Investigation complete; no suspect identified
83e7f53c5b2ac4fa71a8bcdc86a37e2703dbf28d3ef9cd0f15f131d109610f0a,2012-07,Kent Police,Kent Police,0.579734,51.371762,On or near GREENVALE GARDENS,E01016165,Medway 018F,Investigation complete; no suspect identified
004e31a734967701670710d7ca46daa87d8dbe1f8be95e4c0baa4be2ff1628ac,2012-07,Kent Police,Kent Police,0.595324,51.367434,On or near BEDFORD AVENUE,E01016166,Medway 023C,Investigation complete; no suspect identified
f4b32162bd2bacde81089f11db78543f5c48b4c18912d5c6fb4b621e4489ce4e,2012-07,Kent Police,Kent Police,0.596768,51.368580,On or near Sports/Recreation Area,E01016166,Medway 023C,Suspect charged
ca0fb94417006b957a379d10c32057bc962193f63247b38532878f787258b555,2012-07,Kent Police,Kent Police,0.601106,51.371092,On or near CHESTFIELD CLOSE,E01016166,Medway 023C,Investigation complete; no suspect identified
8d2875ca5d4516f4f2a65eef56af1c4e30372d717f6d5cb524a741f69667dd4f,2012-07,Kent Police,Kent Police,0.584718,51.369179,On or near SELSTEAD CLOSE,E01016167,Medway 023D,Suspect charged
c83b50de0906f594ced08d6bb2b3acb1cfbd7d5eea99048a82d1f63551085274,2012-07,Kent Police,Kent Police,0.519413,51.347156,On or near SORRELL ROAD,E01016168,Medway 037A,Suspect charged
f8027f1fe44376787c9f34bfe4c7a09fb9f277279e19630766b584062d2a5cdc,2012-07,Kent Police,Kent Police,0.520548,51.346655,On or near TEASEL ROAD,E01016168,Medway 037A,Suspect charged as part of another case
df1dd93e58dce789507b1a6db6b1cbeedf6c83a31312ed92c067a1fb78782452,2012-07,Kent Police,Kent Police,0.531219,51.340678,On or near BLACKTHORN AVENUE,E01016169,Medway 037B,Investigation complete; no suspect identified
67e4482919e77499a36008c26e9f2e9330dd498025312e8c143ea1491fb3d014,2012-07,Kent Police,Kent Police,0.536235,51.342062,On or near PORT CLOSE,E01016170,Medway 038E,Investigation complete; no suspect identified
3cfbc9adfbaaa658247d422edc66d8363824b0c30f7bbef1bc2860e4a0f074ec,2012-07,Kent Police,Kent Police,0.534228,51.341602,On or near OCTAVIA COURT,E01016170,Medway 038E,Investigation complete; no suspect identified
f84128fd75a81faa616c39f7a7d7bf983a11403be5b6660c38620b0f04c85f9e,2012-07,Kent Police,Kent Police,0.526952,51.339313,On or near Supermarket,E01016172,Medway 037D,Offender given penalty notice
aef520ec2bfd184bfdf39fe68c1b61d083e5d34bbd35084b2cc1215781766ae6,2012-07,Kent Police,Kent Police,0.526885,51.338892,On or near Petrol Station,E01016172,Medway 037D,Investigation complete; no suspect identified
94ec5145fe0b881e108b299bbdee63d34c0e4644d68235162c8ec589a462d1bb,2012-07,Kent Police,Kent Police,0.526952,51.339313,On or near Supermarket,E01016172,Medway 037D,Suspect charged as part of another case
f7c4cab45f988c4a52ae7ce6e809283a83e26c2c7f2ef7dfd3ef6eff39899297,2012-07,Kent Police,Kent Police,0.524684,51.337761,On or near ROBIN HOOD LANE (LOWER),E01016172,Medway 037D,Offender given a caution
b77612e2be63d2660166f292a17d961d0a888fe74738df197ba31966c1825dbe,2012-07,Kent Police,Kent Police,0.523327,51.349140,On or near BARRINGTON CLOSE,E01016173,Medway 033D,Investigation complete; no suspect identified
e89907cfdeeca592de8be23d0eeb872c1a3f45fa46dd3c47c6f813f5249d2507,2012-07,Kent Police,Kent Police,0.523327,51.349140,On or near BARRINGTON CLOSE,E01016173,Medway 033D,Offender given a caution
16b6d2f130fee0e18504c5a51d4783c81598a351cf538a74f6bce17618c62548,2012-07,Kent Police,Kent Police,0.555497,51.375441,On or near PARK AVENUE,E01016174,Medway 019B,Investigation complete; no suspect identified
3b179a9d851193b52c09a2c93af38c684b1bfd9534d0aca7c13b792a699be542,2012-07,Kent Police,Kent Police,0.558156,51.372622,On or near WATLING STREET,E01016174,Medway 019B,Suspect charged
3b4838b0f1a77d0045d67577cc5eb2f3df45960fef4744e15dfe0eef561299f5,2012-07,Kent Police,Kent Police,0.557404,51.374339,On or near MALVERN ROAD,E01016174,Medway 019B,Suspect charged
d6f087c2983d5174c19664ccfb99c35eae349f581bba9ad5a7be3b9733dd04a4,2012-07,Kent Police,Kent Police,0.557404,51.374339,On or near MALVERN ROAD,E01016174,Medway 019B,Suspect charged
1340f23ab08bbd5ee211e0362ba7e8a47d61d0e1513192894a006c4e7ee07d6f,2012-07,Kent Police,Kent Police,0.559327,51.368100,On or near PRESTON AVENUE,E01016175,Medway 019C,Investigation complete; no suspect identified
1ff232017f4e0aac9df63e55f8734db245e2965bfa25639bb78581454673c723,2012-07,Kent Police,Kent Police,0.554244,51.372042,On or near STAR MILL LANE,E01016175,Medway 019C,Investigation complete; no suspect identified
19c94245a2571e3626b8e2a89c344a0a08fdf1f5d6a9452b73c26671b0d3a7a8,2012-07,Kent Police,Kent Police,0.551776,51.372105,On or near CORRAL CLOSE,E01016175,Medway 019C,Investigation complete; no suspect identified
e384e980eaac8e0768d14a0744ebf69fbd0a6b7222e25d8af6e1d8d7d721c8c8,2012-07,Kent Police,Kent Police,0.553092,51.372508,On or near WATLING AVENUE,E01016175,Medway 019C,Suspect charged
f1d79408b5eb3f19374857b27e9d80c20f418d9a987aa557d232d6f0a622d293,2012-07,Kent Police,Kent Police,0.558742,51.369210,On or near LEYTON AVENUE,E01016175,Medway 019C,Investigation complete; no suspect identified
ca6b0135124ef22fa524048a1c6c46d570b674bcd7d6b39b2d11f971d2b47f72,2012-07,Kent Police,Kent Police,0.566923,51.363653,On or near HAMELIN ROAD,E01016176,Medway 030D,Investigation complete; no suspect identified
5a52302e39838c146a09e984bdcc19ce4111d726e5c883fc22ee2fb51f99f5ac,2012-07,Kent Police,Kent Police,0.555842,51.383699,On or near GLANVILLE ROAD,E01016177,Medway 013D,Investigation complete; no suspect identified
bb20be44dbf3ed3d388b72b66706cc2b4028dbd44e0faa104229a97569271d59,2012-07,Kent Police,Kent Police,0.556709,51.381720,On or near BARNSOLE ROAD,E01016177,Medway 013D,Investigation complete; no suspect identified
