Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a6cc262f3544c797b25ec2cdb9bc922ecaefbf147befe268b3f1c479e6ba809c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.235021,53.805835,On or near MURRAY STREET,E01024898,Burnley 002D,Offender given community sentence
2291cf0ab42f85dc0e506aa2618e1ee057ecfcc4f8161ab49211c0278247df02,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.642039,53.641093,On or near Supermarket,E01024942,Chorley 012A,Offender given suspended prison sentence
27d6a2e8711d9a0248a4e70485fa89a4d9dbbe0d4b291b3804165c5c0561d9d5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.852209,54.061389,On or near GLENTWORTH ROAD WEST,E01025172,Lancaster 010C,Offender given community sentence
269ac7dec3fe5760f7aafe26546d398c07691c200e53eaf9ce41f3fbf91769d1,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.657594,53.771644,On or near Hospital,E01025284,Preston 009C,Offender sent to prison
85e1016eb2b1c6e1ecb446a1c33b0e9562fbf75edec3e3c0da75063bf2949154,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.719481,53.734248,On or near FORSHAW ROAD,E01025429,South Ribble 006D,Offender sent to prison
51a0b45cb091efe22e38871c7894a6890324f09d9a8d05ac5d01cf009a016a30,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.221047,53.848213,On or near BOLTON GROVE,E01025175,Pendle 008B,Offender given suspended prison sentence
dff56716347cba6a88d8c36dc88381b6e0548e1ddd32e32c7726736627c3a7a4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.350142,53.810246,On or near BERKELEY DRIVE,E01025341,Ribble Valley 005C,Offender sent to prison
02faf681fb14c37aea2895fcfe278090f2a1a69903ed59a4cc9f38eaa33cb53a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.706143,53.761489,On or near EDWARD STREET,E01033223,Preston 017F,Offender given conditional discharge
f8f113ae353ce386348dde2425e30a8ff474588c8e810663854210e62c2800b5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.592526,53.834558,On or near WYNDENE CLOSE,E01025327,Ribble Valley 004C,Offender sent to prison
c1aed31c91eb2ea12c7d0227b5f18506e29104129c8a8b19423d00dc96ad3bc8,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.051245,53.821716,On or near SPRINGFIELD ROAD,E01012681,Blackpool 006A,Offender given community sentence
43f80cae33039a2ffc4014e34987c6cfebc14a1ec2e2556b8acfbe6d3354a43a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.885076,54.064432,On or near BACK WINTERDYNE TERRACE,E01025117,Lancaster 009C,Offender given conditional discharge
e4839055195583b81a599c8c2c60973d148b5779ee1ff50d66d647176734ec79,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.050009,53.831237,On or near NORTHFIELD AVENUE,E01012748,Blackpool 006C,Offender given suspended prison sentence
62d56923793af9f613b2d6f2f79315ac7bcb38b4172e4342c36ea720f438b130,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.659750,53.627496,On or near LONGFIELD AVENUE,E01024960,Chorley 013C,Offender given conditional discharge
807c4beb9be7d3d9de00b85c769ee30824925f6ccab1814f42439fd52725d78c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.444887,53.741128,On or near BALLANTRAE ROAD,E01012637,Blackburn with Darwen 008B,Offender sent to prison
e8a1bdac36e2647a0d3af05f1a6c2fe90eb70ac4055614b79a11d8191dcd0869,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.030165,53.807724,On or near LIGHTBOWN AVENUE,E01012715,Blackpool 012C,Offender given suspended prison sentence
f8f245d4dfb4647ab32074d7ac0bcda55f0b2a5a54306230acd78ca506e395a5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.044011,53.816728,On or near RAIKES PARADE,E01012737,Blackpool 010E,Offender given community sentence
79c42b0c9792e796862f56ff1cb8038700a17c794d10bf20fae5b31a2de3170d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.051192,53.801430,On or near LYTHAM ROAD,E01012671,Blackpool 013A,Offender ordered to pay compensation
09ee9826699a96dd2b92c7d9bb63675048dd47031fcb23a487df64ad9ba01ddf,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.622409,53.640298,On or near Supermarket,E01024939,Chorley 010C,Offender sent to prison
fa4b219c06845b6d8dbc294d5773c4c5751afe527cb2fd7ac8177e1d998757d5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.027611,53.795810,On or near STRETTON AVENUE,E01012696,Blackpool 016C,Court case unable to proceed
cbe992f95cf938bad17c6edd278decc95aafee8decdb89194133a4368ad89ccb,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.050196,53.819865,On or near Supermarket,E01012737,Blackpool 010E,Offender given conditional discharge
e2a8e40577422a8adc93db05905329bafb8c0463e821f292220d0754f1be6d87,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.051525,53.829866,On or near EAST BOOTHROYDEN,E01012683,Blackpool 006B,Offender given community sentence
6ceabd8b07271289eab087bffe375bc849dd0f3565531fd8cf8db7f24b57c148,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.629818,53.652339,On or near CHURCH STREET,E01024940,Chorley 010D,Offender given community sentence
72025245650439e05c8951d8eab4ec66e24bc782eaf27a3ab695dfe2e7a2d0b7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.039638,53.805126,On or near ROSE AVENUE,E01012743,Blackpool 015B,Offender sent to prison
c1607428a3cde3369e4b32a607e838f12bcd0fdbff6f9a1fa0b207b579996351,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.326142,53.711643,On or near VALE STREET,E01025396,Rossendale 002E,Court case unable to proceed
5fa4095020c277b0c9501a69af07d06a8cde6f4197a666184277d4930093d366,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.483927,53.747691,On or near ASTLEY GATE,E01012644,Blackburn with Darwen 006D,Offender given community sentence
27cdf23bddf604acfcb997b04996165a187d3a84895b7407b11aee7bc8a66512,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.200572,53.701852,On or near KING STREET,E01025369,Rossendale 003C,Offender given conditional discharge
4bb1b4460b75584a81c679a66bbe755c69f1cce1909181b17016fe37037c719b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.767793,53.558593,On or near FAIRSTEAD,E01025471,West Lancashire 010A,Defendant found not guilty
3b407c98423eab14e106d1401a3af68c21458f4e9a64ad58824c446ebc0445ca,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.800214,54.047725,On or near Shopping Area,E01033071,Lancaster 014E,Offender sent to prison
4e1186a435227142d1bc8f528f23f562043a4d8276bbc9566e62fd0753928cd0,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.052499,53.799036,On or near ST BEDE'S AVENUE,E01012671,Blackpool 013A,Defendant found not guilty
7af6cc9aec6cddd0d1c47bc06cab3818db721d25ecc9dfa55aba9a3884b83b72,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.672463,53.765018,On or near OXLEY ROAD,E01025297,Preston 014C,Offender given community sentence
c10c4f61c26560894393db6ad25847258821ca844685a34e88574e41de9cfcde,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.886568,53.567820,On or near CHURCH STREET,E01025518,West Lancashire 007E,Offender sent to prison
d115d38ed1272a16933aff95dccaec28d8335c7d59e4ef39856715e51ba37f0c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.031566,53.827019,On or near Supermarket,E01012709,Blackpool 009D,Offender sent to prison
babf9a3450a1e5e629fbe3a6703d982d758df0a4e0b74faf54c9b8d6cb0e78e9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.800214,54.047725,On or near Shopping Area,E01033071,Lancaster 014E,Offender given community sentence
41e679b84e0420b6d8684182ed917128a306b4e597092c2d763629afbd844c78,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.037831,53.810031,On or near BALMER GROVE,E01012742,Blackpool 011F,Offender given community sentence
ea10d4fa6aeb4429a0cadbd297bc114716a8032d9127151fb81489b116e664df,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.200572,53.701852,On or near KING STREET,E01025369,Rossendale 003C,Offender given conditional discharge
6d9b0252537bf58a84c64ee9decab9e6bd3dbc51d14795e790138a785bb5ad0a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.832278,54.066355,On or near LANCASTER ROAD,E01025164,Lancaster 020D,Offender given suspended prison sentence
ecd20b3c1cfa6545f1161b1094672811f99a0a50c2124fcbd7fc6ed48abfa54b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.050196,53.819865,On or near Supermarket,E01012737,Blackpool 010E,Offender given conditional discharge
41fdd9225bcf092bf7dc127f74005aec1b14624f4feb71143d89484c87b01ced,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.482322,53.743949,On or near PARK ROAD,E01012643,Blackburn with Darwen 006C,Offender fined
7b3459e26fc98eb8d825904041d679e2f03cc2c0333a546eeb17f348f5daddb4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.687826,53.758252,On or near GREENWOOD STREET,E01033224,Preston 017G,Offender given conditional discharge
bb058f8fea4b2ffdc3e1e5aeaaa6d15de550ca7505ba126bc6eb6dba7e1662e2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.227871,53.691458,On or near LUKE STREET,E01025388,Rossendale 010G,Offender given conditional discharge
4c7434e09cca5a29dcc8ca625fbd4593a8a291ca8703aa2d03fc50533295130d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.286313,53.794390,On or near HEWART STREET,E01024879,Burnley 005A,Offender sent to prison
76f1f51ef680b18e650960fae3be4fdcff348c524018c4ea4b04b09a446814ce,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.021754,53.757210,On or near VICARAGE CLOSE,E01024989,Fylde 006F,Offender given community sentence
f30c8ddf5c33bde7e851ba3a48bf122b4ba91ea73c9a488d0f26723be6f4406c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.866850,54.072609,On or near BACK CRESCENT STREET,E01025139,Lancaster 006D,Offender given community sentence
3fb39e26b7e77cedbe235282df418054210960b17fa45dfa24cf6efb22bfb6b9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.798552,54.049453,On or near Parking Area,E01033071,Lancaster 014E,Offender given community sentence
5f115991c5cb471b7fe5b14a9d92c2979d6a9a4415ea1014cce1a1451e9c7453,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.037116,53.827825,On or near RAMSEY AVENUE,E01012709,Blackpool 009D,Court case unable to proceed
a494ef988a14aa54ab1fb86209c1f8ab037835f94d714c6463e17c5c6e9ef57b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.051739,53.799627,On or near BAGOT STREET,E01012671,Blackpool 013A,Offender given community sentence
b603f06e28e181c736b4d79f0b6946af61f586293d982987a97ba8136f8731f3,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.242932,53.787385,On or near THOMAS STREET,E01024877,Burnley 003D,Offender given community sentence
a549eada3e5b4e8d422596933be0efe07bd366b9e33e14985abc95c503495b1e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.239348,53.789702,On or near KEIRBY WALK,E01024877,Burnley 003D,Offender sent to prison
88f4936729ac8fc6efc6a862e5f5a55bb7eed818d849eb01d7cda535f06a1eaa,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.054490,53.814857,On or near BANK HEY STREET,E01012736,Blackpool 010D,Offender given conditional discharge
2e69e9a2dd291e3de407329e902c77c415826c962fa6a64b32ff4b135ae0b0c2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.052173,53.820576,On or near QUEEN STREET,E01012681,Blackpool 006A,Offender given suspended prison sentence
2db502571cbfcc25fe7c7e1b0f0be54254954b4e88d64d1c2e663b11ac91387f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.225127,53.787258,On or near IRENE STREET,E01024864,Burnley 007D,Offender given community sentence
eb12233fdd13b59acd05b5779b5c39da98c0b748b7a79726a35c3a82ab7d81b7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.041541,53.876944,On or near Shopping Area,E01025570,Wyre 008C,Defendant found not guilty
b45473031829d347ce2aecf03090030800e472eb22b91fd7102276f51e454b9c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.262903,53.782085,On or near MELROSE AVENUE,E01024872,Burnley 010A,Offender fined
79d68e84d6035e407f8b28afc5962a29cf6374ae6cbf94343724b8679d9745e8,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.022714,53.921382,On or near LOWTHER ROAD,E01025607,Wyre 002C,Defendant found not guilty
dc27de500a7c1915361afd8bf26dc1cb6c313311b51b89a712ba2ba35153164e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.688257,53.726144,On or near AVONDALE DRIVE,E01025444,South Ribble 009C,Offender given community sentence
f1cd2cc5806dab49810b1043df95ce37ac2599a4210bc05521273f965e1fe455,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.398158,53.742533,On or near Supermarket,E01025076,Hyndburn 007C,Offender given community sentence
699e5ffc62efe65957d0eaead273ac479631f2ff415a66dae13f06c52228619a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.712249,53.685772,On or near QUEENSWAY,E01025445,South Ribble 017A,Defendant found not guilty
a80f7d27c439f7907343358eb1ce6e9026ae116eb80721bc3c6a8a904859cb4a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.490790,53.734127,On or near Petrol Station,E01012595,Blackburn with Darwen 009A,Offender sent to prison
cac034171fc3f63ab893d7115cff9cdbb86ea3b6b6666eda11f958c41d60c8bb,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.889653,54.061280,On or near CRAIG STREET,E01025116,Lancaster 009B,Court case unable to proceed
f06eccc13eb1b93e19cf5c8d99159f0e69009cf86e0add2f5c33fa9953c44d97,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.175471,53.861249,On or near SLATER AVENUE,E01025221,Pendle 005B,Defendant found not guilty
77dcca2f44a77c5a487ef0e017bc53fed0bf28ca82a9772b27b1488b70ccd676,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.647675,53.774844,On or near BOWLAND ROAD,E01025283,Preston 009B,Court case unable to proceed
0541e502f948839930d871f30894b2bd0951ca1bc493815f10c5fbef7b1820f9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.887368,53.567059,On or near HUTTON WAY,E01025500,West Lancashire 007D,Offender sent to prison
9090c366a8e08a20c946657eeee1fa8256ed9e79babfa0f95106d885cb7f421f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.251031,53.783917,On or near HEALEY MOUNT,E01024909,Burnley 010F,Defendant found not guilty
0edc65c485dbc5df46f6236f1528775d0b36291947e96f37c582dd01739a4d13,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.240334,53.845389,On or near SANDYHALL LANE,E01025174,Pendle 008A,Offender sent to prison
5dc046a7cefbc47e7139f2e4a1c32b1e9bb3c97f763e628a9b087be9660d5732,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.047631,53.856497,On or near NORCLIFFE ROAD,E01012666,Blackpool 003A,Offender sent to prison
6bdcae4bda512ffe53911bcc0f7e743060b1a57cbf91357b70efb1f2fb4f015e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.659748,53.781267,On or near LAUDERDALE CRESCENT,E01025236,Preston 009A,Offender given community sentence
bd0954cdd74da1bb55d78381e0fe57d4006ee08c1261c22a5a97af75607952ee,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.965124,53.736332,On or near QUEEN STREET,E01024991,Fylde 009B,Offender given community sentence
30ae17d8dd208b3172c006dbf98b44a3d60ed689a700080ce534dee00b9f7268,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.051288,53.821015,On or near Nightclub,E01012681,Blackpool 006A,Offender given community sentence
b966fb5fcf7289ed7a48c6508bba4da788d6a02b3fd86cc74f20d9ead84f58db,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.704071,53.760055,On or near HILL STREET,E01033223,Preston 017F,Offender sent to prison
253b2cf711cda6fedb2c07f738713864eb4b21bfbe1556cd91671e745e6cd620,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.241284,53.801742,On or near GREY STREET,E01024875,Burnley 003B,Court case unable to proceed
68645fbe895a3d61ea70f98ff6e9620f538646ff442136c0e9ff169af4bb5aba,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.322842,53.698178,On or near LAUND HEY VIEW,E01025364,Rossendale 002B,Offender sent to prison
4d5a7741e3c094dccceb090df9cd04892937d216bb2eafc683df9517f665d0e2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.870145,54.069413,On or near BAYCLIFFE CRESCENT,E01025112,Lancaster 006A,Court case unable to proceed
01ba08e0ca1087fc3685f012423ab56d3c2e8d63b780a8e570e372c434bc6b9b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.048120,53.857805,On or near Parking Area,E01012716,Blackpool 001D,Defendant found not guilty
1ab4ed6e692b07e75e5bffef16ba03c20057f1afa319b78b3fb4273e2be5d4a3,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.483293,53.736045,On or near LEACH STREET,E01012596,Blackburn with Darwen 009B,Offender sent to prison
708165ec88a3a0610b48dd115bfb2eb9f83565874fd550974fb9b888ec94ee7e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.035046,53.846782,On or near WINNIPEG PLACE,E01012705,Blackpool 004D,Defendant found not guilty
8701a443448ae4d01925d85a85e024d072ffc9f3541116823c16c64ed19d219c,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.020250,53.790875,On or near AYSGARTH COURT,E01012732,Blackpool 018E,Offender given suspended prison sentence
e0ba0c3bb4f6b5c7b85334b3fdcde3a07ecd9a07fc69d8e9c275d2f72ca36f2b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.045198,53.820475,On or near BUCHANAN STREET,E01012737,Blackpool 010E,Offender fined
087521ae7ea1e2efe932d42a28cfa08cf337745bc811e027e0db9a2cf73a1f84,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.410905,53.749878,On or near NEWTON STREET,E01025081,Hyndburn 005D,Offender fined
2a37b20b324b56c7c31e8fb9844072c4e70414843ee4bf65199015ccbc56af58,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.801155,54.049022,On or near Shopping Area,E01033071,Lancaster 014E,Offender fined
184de9b1dc9d8ef0325552188ac76e31a0884de537268e13da3d1820abd1ab86,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.011038,53.922775,On or near LORD STREET,E01025584,Wyre 001F,Offender sent to prison
914625d54b78c87e757ffe7cd71d007389bfa81713dd1085cbb43218b1b03d32,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.642039,53.641093,On or near Supermarket,E01024942,Chorley 012A,Offender sent to prison
1676d958f7dd0bdb6f2af802eb52e29e4dde7018736b37e537ba2eb58871573a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.462017,53.742321,On or near LAMBETH STREET,E01012632,Blackburn with Darwen 011F,Offender given community sentence
b98790f4e0047c8a00e8f327df33515b93a649ffc23e97fcb625330955ede5f6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.775885,53.903413,On or near LINDEN GROVE,E01025558,Wyre 007C,Defendant found not guilty
40a87e4b97f143bf7d8fb5e66dfdddf8d33705085a309dbe9a31cae5e55b6c73,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.052846,53.778360,On or near BOSWORTH PLACE,E01012727,Blackpool 019E,Court case unable to proceed
a4e1bfee3591190adad428cd72c3ad6a0c86d66f9dfb317056dc7f2810973170,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.467824,53.694572,On or near BELGRAVE SQUARE,E01012654,Blackburn with Darwen 016D,Offender given community sentence
c1f6a5251ae1c05c44f5156efec0cfdfa8a8cfc55b0b166dd1f1958ffed663e7,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.379195,53.749857,On or near CHESTER STREET,E01025042,Hyndburn 006B,Offender given community sentence
29bcd0799c0fbd00becdfa813410c8da0135f2beac97a95136d418d107ce68d2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.039990,53.819343,On or near CAMBRIDGE ROAD,E01012675,Blackpool 010B,Offender fined
ea42ae6b92c53925d60beaa31a7d922601185d695a26f90b26ce506254b14bed,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.774192,53.557634,On or near FAIRBURN,E01025480,West Lancashire 010B,Defendant found not guilty
77bcaafd1426708c2ead3ea492606d439e57e15f1962e982f3fb93eff399f18f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.716768,53.734309,On or near OLD HEY CROFT,E01025429,South Ribble 006D,Court case unable to proceed
db43c9ce37df5317ebbc5e4e3663f7eea16b7c2c0e6e6789a0e619febe94df83,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.709210,53.685161,On or near YORK CLOSE,E01025445,South Ribble 017A,Offender sent to prison
d9bc34807f0868faf39df8f7c4d112ae30ca7fd2021d4234dff4b617080d8dc6,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.712976,53.772666,On or near PLUNGINGTON ROAD,E01025276,Preston 012A,Offender given conditional discharge
b057bb97ddb80e5bb756846eac203869816d13785aae12d26640b97e4749a28f,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.887368,53.567059,On or near HUTTON WAY,E01025500,West Lancashire 007D,Offender sent to prison
d1b263eae82c89d2ccd8ce4bb64fb80181b442411d974f64561b08edb991f01a,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.304977,53.680330,On or near BURNLEY ROAD,E01025384,Rossendale 008D,Offender given community sentence
7fa9906071a1b6d1c22d5d79b4890dd18a915bcb0fa2a59b2c0d01523d7403c2,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.033773,53.870360,On or near NORTH DRIVE,E01012665,Blackpool 001C,Defendant found not guilty
0a415c01ca13fdbdb8ef2866aadf7a94976ff0ef5df6c7456b840f55fe26b502,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.990844,53.802995,On or near MYTHOP ROAD,E01012714,Blackpool 014E,Offender given community sentence
9c23c535bb5b0311677f1e346c932d5f1238f05377b5a2e46d999a02df466175,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.643041,53.706972,On or near Petrol Station,E01024952,Chorley 001B,Offender fined
c129eabc2ac76627d7f7b81c734dfeb5797af7dc5f850375ac777bc9ca28b426,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.632079,53.805307,On or near YEW TREE AVENUE,E01025278,Preston 001A,Offender sent to prison
75b04b68ae29d8b5a8c7b699eed5db2ccfb230c9372de902a0ff0d6b6810a4d1,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.227542,53.801517,On or near FERNDALE STREET,E01024893,Burnley 002A,Offender given community sentence
b90e7a10b909d8b1ddebf01575938fee9ef7f287349b7ccb61b586f9d43864cc,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.483497,53.748537,On or near Parking Area,E01012644,Blackburn with Darwen 006D,Offender given community sentence
b5caea242b544a0ae5702831b8b25b0f8ed7f95ace08bb408200c068b4567e6d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.479339,53.748284,On or near Supermarket,E01012643,Blackburn with Darwen 006C,Offender otherwise dealt with
3e5e7729fff5cb7bad695f75e25c25bf956cd60e57df9221568cd7afdb4081d9,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.761481,53.603009,On or near HILLSIDE AVENUE,E01025511,West Lancashire 005B,Offender given suspended prison sentence
d5fa3721a67062c092d2cd260776ee25b9a3a9fe0c5b9f8f12183969e534ce9d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.052149,53.815389,On or near Shopping Area,E01012736,Blackpool 010D,Offender given conditional discharge
5279c0ee6c636caa2c6b9a04827e560a87ef52af0c838f30923313d0dce19650,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.694098,53.755025,On or near OXFORD STREET,E01025306,Preston 017D,Offender fined
37d00f168691de9fff0ddf29b630e45c419f521e4bccbda739ce59ed393e7b1e,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.184494,53.859348,On or near PRIESTFIELD AVENUE,E01025222,Pendle 005C,Offender given conditional discharge
86c3ca5171734620c41ce505e1afe59b7089606b61e666f1cb3bb40b59eae300,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.459583,53.691575,On or near STARKIE STREET,E01012617,Blackburn with Darwen 015A,Offender given community sentence
98dedc4b5cf75db045caaabc71930d5f5d757001f00be57bd068eff99d1219e5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.992775,53.796040,On or near Petrol Station,E01012687,Blackpool 014B,Offender sent to prison
01ccccbe4a61aebf28150378f52b4a4f53986094d6c663d69fc8db0b5074a717,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.010943,53.874078,On or near FLEETWOOD ROAD NORTH,E01025576,Wyre 011D,Offender sent to prison
3465d3b5845084d658cf9990ae025073793eeea613c0c266b00e726367e26c16,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.754407,53.547811,On or near EAVESDALE,E01025529,West Lancashire 013D,Offender given community sentence
b8f9034961e4d6c7fe5a727ed4006ccd30d9ed59b6ae7325c19c7dc8d1524473,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.898728,54.039327,On or near HEATHFOOT AVENUE,E01025124,Lancaster 016F,Defendant found not guilty
1740bf7890af0fbb9fff02eb8589f3bc36918857833638923ef637794abfb3a4,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.699333,53.758806,On or near CHEAPSIDE,E01033223,Preston 017F,Offender sent to prison
df9ec186947dfe6065263f6d5890bf7436c163faf50cc0c142a19610c0fa620b,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.369237,53.746975,On or near CARTER STREET,E01025084,Hyndburn 006G,Court case unable to proceed
856b75c4b49f1089ed7f9282ac17ab55f4fa0cf2ae0d85715551040b3feac0ac,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.625767,53.648495,On or near Supermarket,E01024940,Chorley 010D,Offender given community sentence
0fd5f677c717125b76034bdffe5c00ed7cb0375840a5885217df553344229e8d,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.326264,53.703939,On or near COAL HEY STREET,E01025397,Rossendale 002F,Offender given community sentence
60f821127036486995cf91dfdff7c556331ccfe0f7852ee6593eba32fafd1d85,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.012376,53.927079,On or near BALMORAL TERRACE,E01025584,Wyre 001F,Court case unable to proceed
7e8883744fb1cf4830d02ba14230cba02b040bd0c3c1aadfac053480560894f1,2012-07,Lancashire Constabulary,Lancashire Constabulary,-2.714413,53.831296,On or near BARTON LANE,E01025281,Preston 002D,Offender fined
4013cadbe86d345c3f47b7c7848805c94b752fb34461844e1d78494bef01f736,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.034890,53.802848,On or near GREENWOOD AVENUE,E01012744,Blackpool 015C,Offender given community sentence
11b3c34389fa585a39ba114b0e74ba49b2fd0291756d5cda14a969306f3e3613,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.050285,53.814318,On or near Supermarket,E01012736,Blackpool 010D,Offender fined
d895314e3eccf1e6fccc24932782ed5764332a366362c95ae25fa83f919129b5,2012-07,Lancashire Constabulary,Lancashire Constabulary,-3.044749,53.878130,On or near PRINCESS ROAD,E01025570,Wyre 008C,Offender given conditional discharge
