Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3eb55aaf2468524f3401c0364909487e88d0b3329fd444490b512d773fbf9178,2012-05,Northamptonshire Police,Northamptonshire Police,-0.699602,52.482375,On or near SEATON CRESCENT,E01026951,Corby 005C,Investigation complete; no suspect identified
ce35eb2511098dad2d655f835a49af7e36839b22ff2957d657e4ba64fb4652c8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.719508,52.473862,On or near QUEBEC CLOSE,E01026968,Corby 006G,Investigation complete; no suspect identified
3ac4d5611b448aff69d3b6c55c5a277d0b0d14d1cda56580e90d267867465206,2012-05,Northamptonshire Police,Northamptonshire Police,-1.173769,52.346027,On or near Parking Area,E01026994,Daventry 003A,Investigation complete; no suspect identified
ea126dac64700bc0d0789b193c7f9ec37665b2373f8698f85b524627cd7a9b37,2012-05,Northamptonshire Police,Northamptonshire Police,-0.600437,52.290936,On or near DUCK STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
3f36f48ffe03d3a1bbe7e93ca4cb2af0fd8e6c0193abdba3f4676a6c838307b6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.812915,52.243507,On or near Theme/Adventure Park,E01027140,Northampton 011A,Investigation complete; no suspect identified
016f224721960d16498e71c9566c371b71f071b290210431bb02abc135545ed0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900636,52.226177,On or near PENRHYN ROAD,E01027158,Northampton 028B,Investigation complete; no suspect identified
9a82eeab02059174d89bcd69de199ce345b6d88cf9ed0e613132d13d807f6b13,2012-05,Northamptonshire Police,Northamptonshire Police,-0.857917,52.267714,On or near SHAP GREEN,E01027171,Northampton 006A,Investigation complete; no suspect identified
8205b0dd652639117618fc215c52aa2696f891c84ca7dfb26762bad5b611b876,2012-05,Northamptonshire Police,Northamptonshire Police,-0.869449,52.221657,On or near RHOSILI ROAD,E01027202,Northampton 028D,Investigation complete; no suspect identified
923844274c9200387a0ac4b12ddf30e4cb4f357bdfc769166ff2b6732554aa7e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.914871,52.226579,On or near RING WAY,E01027235,Northampton 026C,Investigation complete; no suspect identified
113170f496a5884f37d9a4b136a29f971299aa387121b7da4b2b637468cd650d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.924485,52.214080,On or near TALL TREES CLOSE,E01027253,Northampton 029C,Investigation complete; no suspect identified
3b74593989d03885e753df43b80cf76da044ab43e932fec13697bb18a4efe06b,2012-05,Northamptonshire Police,Northamptonshire Police,-1.002291,52.131778,On or near BROOK LANE,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
247a1053b582eada146779453f946fe4e1bd743c8e9238755baac5ccb305f8c5,2012-05,Northamptonshire Police,Northamptonshire Police,-0.678029,52.496098,On or near Petrol Station,E01026958,Corby 003B,Investigation complete; no suspect identified
1635ced41ed3b49121a4629fd37a14854c0433a704dde8c21b1d8d0b2db02a79,2012-05,Northamptonshire Police,Northamptonshire Police,-0.717051,52.500133,On or near SCAPA ROAD,E01026976,Corby 002D,Investigation complete; no suspect identified
8887493a395636a262b255be2fb344dd2507c54b01a3e08f06f4318c4e707a28,2012-05,Northamptonshire Police,Northamptonshire Police,-0.705270,52.502981,On or near LARCH ROAD,E01026982,Corby 001D,Investigation complete; no suspect identified
65abe797da4edd0703aff89a52b02b07d37330e29778ae02b743db127541c955,2012-05,Northamptonshire Police,Northamptonshire Police,-1.178506,52.250348,On or near TYNE ROAD,E01027007,Daventry 008A,Investigation complete; no suspect identified
bd5b95919ce0c2d7d2601f52692f0997d7c01966c19f767308c0707b627c84f7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.594357,52.309798,On or near THE OLD VINEYARD,E01027034,East Northamptonshire 007A,Investigation complete; no suspect identified
429223caee91cc9637953a26ddf558f642701050aa47c4ac6dda994e7a184d93,2012-05,Northamptonshire Police,Northamptonshire Police,-0.801808,52.252395,On or near LOWER ECTON LANE,E01027140,Northampton 011A,Investigation complete; no suspect identified
8db26f5ddc98c5d7da04874139787513310aa333e544b6d931ccc2a66c9496f2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.860473,52.260618,On or near ESKDALE AVENUE,E01027168,Northampton 012A,Investigation complete; no suspect identified
7b77960f6d35e66f1f433783b0b616fb3ae93f386d7c6d6340af8817c86f7c4b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.881566,52.246884,On or near ABINGTON AVENUE,E01027187,Northampton 015C,Investigation complete; no suspect identified
6d92448e8e8b052c1d3dd5694d6b54b3d5521d4b0740b2e7ca8df90ae6c5c2ec,2012-05,Northamptonshire Police,Northamptonshire Police,-0.946357,52.249736,On or near CASTLE AVENUE,E01027215,Northampton 019C,Investigation complete; no suspect identified
54d4ca704534616819363d461be4ecb7717cfddc58e9ccf19c96dffc8197723c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Investigation complete; no suspect identified
ef81e636da8b555c7a17a599d6bb5756ff013e0a2c7a3220cc06fe59c578a236,2012-05,Northamptonshire Police,Northamptonshire Police,-0.840815,52.272213,On or near FARM FIELD COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
d36015c1a1ea7b3551c3465415933d07c2f30f78c8cf81dadd09c5e01465a3ea,2012-05,Northamptonshire Police,Northamptonshire Police,-0.993061,52.136186,On or near NORTHGATE,E01027301,South Northamptonshire 005D,Investigation complete; no suspect identified
212f3e6ca4ede353cd851922df9e8365f056f1b5f6cbc6273c52fecb427cb8a5,2012-05,Northamptonshire Police,Northamptonshire Police,-0.688147,52.500625,On or near PARSONS GROVE,E01026958,Corby 003B,Investigation complete; no suspect identified
6d5f30c127560db364081a675229115c49478dddbeef97df47a45e13bff54a28,2012-05,Northamptonshire Police,Northamptonshire Police,-0.511975,52.565755,On or near STATION ROAD,E01027043,East Northamptonshire 001B,Investigation complete; no suspect identified
6e8bf53dbe1b9d0b7df11cee3a183e3e8a46e731d1dc3711c8e78075793cec91,2012-05,Northamptonshire Police,Northamptonshire Police,-0.719658,52.404214,On or near BATH ROAD,E01027106,Kettering 006B,Investigation complete; no suspect identified
92bf1607587d41f241b147e7ea18c0a27ee03a8afbde184677562e9d9f9a87d3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.876715,52.246388,On or near BARONSON GARDENS,E01027132,Northampton 022A,Investigation complete; no suspect identified
97d1b99c965ae3a1ff5521d727151ec135520dff881eba4879b3a6c63d52947f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.885351,52.233757,On or near BECKETT'S VIEW,E01027223,Northampton 025A,Investigation complete; no suspect identified
3dccaabd42818c13c491a4ba3bc12e9faf89ef72e6ae7cbb991d01709223a3ff,2012-05,Northamptonshire Police,Northamptonshire Police,-0.712337,52.303177,On or near HARRISON CLOSE,E01027312,Wellingborough 007D,Investigation complete; no suspect identified
4b59eb9f5c184084989ced357758570311edd357e5220bc3ec46addaa2ee1d1e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.686191,52.305524,On or near STANLEY ROAD,E01027313,Wellingborough 004A,Investigation complete; no suspect identified
525780739889e066a80189fa9ae5fb7f1370e21c68a94fbb7234b9f71d19f3b0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.686901,52.292432,On or near EVERITT CLOSE,E01027317,Wellingborough 008A,Investigation complete; no suspect identified
4e834f9801e241d8df54b429c64304838a1b5e59db738331f79eadc18e2b545f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.698519,52.316260,On or near LEIGHTON CLOSE,E01027333,Wellingborough 002D,Investigation complete; no suspect identified
536715378e8c66c2bcf23b49de586bd6cf3c99a7ce260c5596f37af62bce48e7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.691186,52.305247,On or near LITTLE PARK STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
9e8141186b66d26c1b3a551a1a2ece5792f1fce035f13e84cc7b48df66b980c8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.665609,52.485485,On or near Petrol Station,E01026977,Corby 003C,Investigation complete; no suspect identified
fe578eb34280eadf07a7e93890adb07e8d8aaa0826f48eaf4eb3a32e02532c71,2012-05,Northamptonshire Police,Northamptonshire Police,-1.160770,52.255609,On or near Sports/Recreation Area,E01026991,Daventry 007C,Investigation complete; no suspect identified
c1d150a9f87b0f1fedf0761002ce9745da4ce1ebfdcdf4323b49faacbfdc10dd,2012-05,Northamptonshire Police,Northamptonshire Police,-0.546126,52.346041,On or near TWYFORD AVENUE,E01027054,East Northamptonshire 005D,Investigation complete; no suspect identified
abd1ad01cf0535f62d3c8ca1f16d56d9a44a029c2f189664d50f4c4bc34ceaff,2012-05,Northamptonshire Police,Northamptonshire Police,-0.729132,52.398868,On or near Shopping Area,E01027110,Kettering 007B,Investigation complete; no suspect identified
e48b8005dc9e1b2d5b01e29d391c733a1afbe2266ee700a741deaacd55966167,2012-05,Northamptonshire Police,Northamptonshire Police,-0.901348,52.264332,On or near Petrol Station,E01027147,Northampton 003D,Investigation complete; no suspect identified
0513a3b5cfe24bb0e0406290f8febe044266c58b4ef1b4d2add8970c28933e7f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900621,52.255208,On or near KINGSTHORPE ROAD,E01027191,Northampton 008B,Investigation complete; no suspect identified
09ecb3513cd1aea8cd42a18669f544078e9224508fd3e9fe6d6b8b62733b43dc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.830743,52.263977,On or near HANGERFIELD COURT,E01027196,Northampton 007A,Investigation complete; no suspect identified
f07115b9a810e76e0c38e899e17ab6ddcbff4859e5b449a064f324d968043a0a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.935120,52.254715,On or near MONTAGUE CRESCENT,E01027214,Northampton 018B,Investigation complete; no suspect identified
ec3d12da6d222b77cba33613922b603b4bc07c7157053a19d372c6b717ec1fc6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.897284,52.159309,On or near CROFT LANE,E01027279,South Northamptonshire 003C,Investigation complete; no suspect identified
3bafed8a227b1b4bbe6c636b5bb0a631cfbe8454b19c6fe1211ab550bbbd385d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.695534,52.297041,On or near CROYLAND ROAD,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
5595893a48752d0006e28ac9231aa0ec3b2b3047981799dcc9361b7b014f7708,2012-05,Northamptonshire Police,Northamptonshire Police,-0.688147,52.500625,On or near PARSONS GROVE,E01026958,Corby 003B,Investigation complete; no suspect identified
4622c780e23f0e9de487b85091cb3b5b14632be9a45ebe61449f7e2d9c9b2241,2012-05,Northamptonshire Police,Northamptonshire Police,-0.729578,52.405831,On or near DUKE STREET,E01027104,Kettering 007A,Investigation complete; no suspect identified
c8215c87b98c5cddae9e5adeea1ba19f2fde2a51028e106a05651da03b2c7e8f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Investigation complete; no suspect identified
068700fbc1dafb94f8af72d50b04ba286ed52a3916f01b253c5ddf62be716d21,2012-05,Northamptonshire Police,Northamptonshire Police,-0.890104,52.242217,On or near OVERSTONE ROAD,E01027227,Northampton 023C,Investigation complete; no suspect identified
dbe11c4cd27d5734236b1ed25acc14334639d2c8b31459c348b06ae24c2f5bdc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.928463,52.239731,On or near WEEDON ROAD,E01027237,Northampton 024C,Investigation complete; no suspect identified
d06be8ed4d399df462bdb8461521aaa541f46f2facaf18d188bf248e31804dd3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.912214,52.246064,On or near SPENCER HAVEN,E01027241,Northampton 017B,Investigation complete; no suspect identified
a69fae8aa419ef60a06190df9c4052a7e242e5c9eee15fd0b0ae6546c47f22fc,2012-05,Northamptonshire Police,Northamptonshire Police,-1.220369,52.053718,On or near MANOR LANE,E01027296,South Northamptonshire 011C,Investigation complete; no suspect identified
e3412a9cee9d37f032fdaface7c64ff6694865291a542f4eb397395e280d0b3b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.980216,52.126033,On or near PARK VIEW ROAD,E01027302,South Northamptonshire 005E,Investigation complete; no suspect identified
6c450fbfac42f7bbb24929f789b8f67124f092aec8b5e20716ecb1d9f63349b7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.693586,52.315918,On or near KESTREL LANE,E01027331,Wellingborough 002B,Investigation complete; no suspect identified
8e2a4bbc5b54249b6401b04975e9d333db624a59c4387c41af152b345b5c1cc0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.647328,52.279848,On or near THRIFT STREET,E01027336,Wellingborough 010B,Investigation complete; no suspect identified
132d391c9dbcc02e6a836197d396a4d2968251e31d25371e95325d1a9d376c6b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.693811,52.304260,On or near MOFFATT TERRACE,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
35859885d04c9638364ba70dff8b6985cbd51f14e9c73bc609cc64040efc8769,2012-05,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Investigation complete; no suspect identified
3cc447e36b6d7e9ef9f60658f363904e02735c295ee32322e7e1ebc584e569dd,2012-05,Northamptonshire Police,Northamptonshire Police,-0.674716,52.489201,On or near THE GROVE,E01026957,Corby 003A,Investigation complete; no suspect identified
1f99ae17a149d299a2ef6d8d2a1a598cdc29e5edfd492a7fdf510e9cd5fbad11,2012-05,Northamptonshire Police,Northamptonshire Police,-0.615241,52.293457,On or near ST PETER'S AVENUE,E01027063,East Northamptonshire 008C,Investigation complete; no suspect identified
a0d703ef41573b008a99ac469df846050e4f3d22fb1ec6d8deea53ea5f8ce6ef,2012-05,Northamptonshire Police,Northamptonshire Police,-0.715272,52.414029,On or near Sports/Recreation Area,E01027088,Kettering 004D,Investigation complete; no suspect identified
e85645ae3e93b07eceeab81c5a6bbbda17440557b49858bd4ffc7cd5567d2adb,2012-05,Northamptonshire Police,Northamptonshire Police,-0.768837,52.411857,On or near Hospital,E01027124,Kettering 003B,Investigation complete; no suspect identified
aad738832e90744f9d5f0f3e81d4c2ee4aa6ef7338480fe279eb5fa32c6354b2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
78a7761261d75b476dca122aa6c23247252ef253390f5cff489e91e98dfeeff1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.878677,52.253995,On or near SHELLEY STREET,E01027184,Northampton 015A,Investigation complete; no suspect identified
3661812478b46e3ea17d014b57b4700bb9844b0d7670db0b3328eb03da1aaa0a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.837849,52.262915,On or near SWAIN COURT,E01027195,Northampton 004A,Investigation complete; no suspect identified
e3ecf9c6a2bd8b15dff692851e110074a7fbd1c72d60775bcee6920ccf23853d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
210e90587fbaa13857c0aa984884f084b2d9565c0c0b163fe59671e3b3d56ca7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.867960,52.062962,On or near MOUNTHILL AVENUE,E01027276,South Northamptonshire 008A,Investigation complete; no suspect identified
8a53ccfe50590271a6cadc6d87f83c7d81c6408a3121f3efa72de48f6a0a761c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.720383,52.306969,On or near AMBLESIDE CLOSE,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
8b4b3cfdaac9fe66333027b255ea85d9c6f6ab94978a8ec39f6e8b53294475a0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.683957,52.492433,On or near B6481,E01026957,Corby 003A,Investigation complete; no suspect identified
ce03e4926be22a09874b60c7bae4195a2efe64d7b4b604b9a6bf3dca5fc1bd5b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.652928,52.472979,On or near BINDERS COURT,E01026977,Corby 003C,Investigation complete; no suspect identified
573936de818a764107881109aa9027902e0b0458d687be6e48532b901843d331,2012-05,Northamptonshire Police,Northamptonshire Police,-1.165154,52.252268,On or near HOMEFIELD,E01026991,Daventry 007C,Investigation complete; no suspect identified
2a01ea3863da2e68802d91a96abfe7045063e46974b0305b7a6dfa5c5ff6aad6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.599034,52.292187,On or near WEST STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
a7adcc14cc0c4ab230648a6f67ea745c0cb1955234c349f69e4817773175b98a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.678172,52.365475,On or near STURGESS COURT,E01027091,Kettering 011A,Investigation complete; no suspect identified
e61da57e26610ef3f67a4b70fd8f3414489adc931057cac81116f46435806b82,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
7730458f852539dab5d3830fd3885d9d3a2c12bdcf6da121696473cad1f5b14f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.815225,52.267842,On or near GREATMEADOW ROAD,E01027175,Northampton 005B,Investigation complete; no suspect identified
1a2d6ddb9eeaa8ee73e2429f0a2fb14d43e1285c6b6d7e6a4cb288f6e4adc4e3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.856678,52.223000,On or near SCOTIA CLOSE,E01027202,Northampton 028D,Investigation complete; no suspect identified
9398f11c8465b4e0dca6db64d0f514217e9c770a78ef0f6f7d049e55b7585b96,2012-05,Northamptonshire Police,Northamptonshire Police,-0.891266,52.264363,On or near HASTINGS ROAD,E01027230,Northampton 009C,Investigation complete; no suspect identified
55b8afd3bf6a74ae6339177dae964e5afff362ba1a7b1b4ca78d75df2ae643ba,2012-05,Northamptonshire Police,Northamptonshire Police,-0.917317,52.221117,On or near DARTFORD CLOSE,E01027235,Northampton 026C,Investigation complete; no suspect identified
9ed2d63a9fffbcab26001e09da088b6f5a789521ba24e0037f0e05fc5e821748,2012-05,Northamptonshire Police,Northamptonshire Police,-1.273393,52.073738,On or near HIGH STREET,E01027291,South Northamptonshire 006A,Investigation complete; no suspect identified
b62bed58a0a12c1bc577676bc558a85029d63c5552ff0388a06bd88b11adec81,2012-05,Northamptonshire Police,Northamptonshire Police,-0.715087,52.294819,On or near KINGSWAY,E01027309,Wellingborough 007A,Investigation complete; no suspect identified
c750b7e7510f0cddae2fc63fbd34ca0da008025dc26119ad563b30781ecfdfc4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.557343,52.573878,On or near Parking Area,E01027033,East Northamptonshire 001A,Investigation complete; no suspect identified
